pressure_9_am,min_temp_c,wind_speed_3_pm,humidity_3_pm,wind_gust_speed,wind_dir_3_pm,location,temp_3_pm_c,cloud_3_pm,max_temp_c,pressure_3_pm,sunshine,humidity_9_am,evaporation,rain_tomorrow,rainfall,cloud_9_am,rain_today,temp_9_am_c,wind_gust_dir,wind_dir_9_am,date,wind_speed_9_am
1015.3,15.1,11.0,86.0,33.0,SSE,CoffsHarbour,20.9,8.0,24.0,1014.7,,72.0,7.0,No,0.0,1.0,No,21.2,SSW,S,2012-10-21,13.0
1014.1,17.1,28.0,69.0,76.0,S,CoffsHarbour,20.8,7.0,24.2,1012.7,8.2,73.0,2.4,No,0.4,3.0,No,21.5,SSW,SSW,2012-10-22,26.0
1024.2,13.2,44.0,,69.0,S,CoffsHarbour,20.0,6.0,22.0,1022.7,9.3,65.0,7.0,No,0.4,7.0,No,15.5,SW,SW,2012-10-23,31.0
1024.5,13.5,17.0,38.0,35.0,SE,CoffsHarbour,21.2,1.0,22.0,1020.6,11.4,55.0,6.4,No,0.4,4.0,No,17.9,S,SW,2012-10-24,24.0
1016.2,9.6,39.0,56.0,56.0,NNE,CoffsHarbour,22.5,1.0,25.6,1011.3,,50.0,4.8,No,0.0,1.0,No,19.9,NE,N,2012-10-25,9.0
1010.1,14.4,13.0,58.0,33.0,SSE,CoffsHarbour,24.6,2.0,25.8,1006.7,,56.0,5.4,No,0.0,0.0,No,22.2,SSW,SW,2012-10-26,19.0
1014.1,17.2,28.0,45.0,52.0,SSE,CoffsHarbour,22.2,4.0,22.8,1014.5,,42.0,6.6,No,0.0,8.0,No,19.4,SSW,S,2012-10-27,35.0
1023.8,15.1,30.0,46.0,48.0,SSE,CoffsHarbour,21.6,5.0,22.8,1022.8,7.4,50.0,6.0,Yes,0.0,6.0,No,19.0,S,SSW,2012-10-28,31.0
1024.0,13.6,17.0,48.0,30.0,SE,CoffsHarbour,21.0,6.0,22.0,1021.6,2.9,89.0,6.4,No,4.6,8.0,Yes,15.1,SSW,WSW,2012-10-29,15.0
1020.4,13.5,19.0,61.0,28.0,NNE,CoffsHarbour,21.0,5.0,23.4,1017.5,5.6,68.0,4.0,No,0.0,7.0,No,18.9,E,E,2012-10-30,7.0
1017.6,12.2,26.0,59.0,39.0,NNE,CoffsHarbour,24.1,1.0,25.2,1014.9,11.9,56.0,1.6,No,1.0,1.0,No,22.0,NE,E,2012-10-31,9.0
1011.9,14.0,35.0,59.0,54.0,NNE,CoffsHarbour,26.1,,26.8,1006.8,,63.0,6.0,No,0.0,0.0,No,22.9,NNE,NE,2012-11-01,13.0
1012.6,18.4,37.0,52.0,59.0,S,CoffsHarbour,22.2,4.0,23.8,1013.2,,50.0,7.0,No,0.2,3.0,No,21.1,SSW,SSW,2012-11-02,39.0
1019.4,11.9,17.0,60.0,33.0,SSE,CoffsHarbour,21.6,8.0,22.9,1019.0,,50.0,8.1,Yes,0.0,6.0,No,19.2,ESE,SW,2012-11-03,20.0
1021.4,16.1,30.0,68.0,41.0,NE,CoffsHarbour,21.9,3.0,23.7,1018.1,,82.0,3.4,No,3.6,8.0,Yes,18.7,NE,NE,2012-11-04,9.0
1020.3,16.1,39.0,58.0,52.0,NNE,CoffsHarbour,25.0,1.0,26.7,1016.7,8.8,57.0,4.2,No,0.2,4.0,No,22.4,NNE,NNW,2012-11-05,20.0
1019.9,17.8,35.0,61.0,54.0,NNE,CoffsHarbour,23.5,6.0,25.6,1017.2,12.1,56.0,6.6,No,0.0,1.0,No,23.0,NNE,N,2012-11-06,26.0
1017.3,19.5,46.0,59.0,65.0,NNE,CoffsHarbour,24.2,6.0,27.1,1013.2,8.8,56.0,7.0,No,0.0,5.0,No,22.2,NNE,N,2012-11-07,30.0
1014.7,20.7,46.0,70.0,65.0,NNE,CoffsHarbour,23.9,6.0,27.1,1011.9,8.8,62.0,6.0,Yes,0.0,5.0,No,23.8,NNE,N,2012-11-08,28.0
1014.7,19.3,4.0,87.0,26.0,ESE,CoffsHarbour,21.6,8.0,22.4,1014.2,,75.0,5.2,Yes,9.2,7.0,Yes,20.8,SW,N,2012-11-09,28.0
1018.3,18.1,33.0,95.0,56.0,SSW,CoffsHarbour,17.8,7.0,20.4,1018.6,,86.0,1.4,Yes,11.0,7.0,Yes,20.0,SSW,WSW,2012-11-10,19.0
1026.0,14.4,26.0,43.0,41.0,SSE,CoffsHarbour,21.8,1.0,22.1,1024.7,5.8,87.0,3.0,No,38.0,8.0,Yes,15.7,SSE,WSW,2012-11-11,20.0
1026.6,9.8,22.0,45.0,33.0,ENE,CoffsHarbour,21.8,1.0,22.8,1022.9,9.2,64.0,5.6,No,0.6,7.0,No,17.8,NE,WSW,2012-11-12,6.0
1019.4,13.6,33.0,59.0,54.0,NNE,CoffsHarbour,24.4,1.0,26.5,1016.6,13.0,49.0,4.2,No,0.0,1.0,No,22.5,NE,NNE,2012-11-13,9.0
1018.8,17.9,15.0,71.0,41.0,E,CoffsHarbour,23.5,5.0,24.9,1013.9,6.7,71.0,6.4,Yes,0.0,6.0,No,21.0,SW,S,2012-11-14,17.0
1014.6,18.5,22.0,80.0,30.0,NE,CoffsHarbour,24.1,7.0,25.6,1010.4,,67.0,4.8,No,1.2,3.0,Yes,24.3,ENE,E,2012-11-15,6.0
1010.9,18.8,13.0,83.0,43.0,SSE,CoffsHarbour,23.5,8.0,25.8,1008.1,,92.0,3.0,Yes,0.0,7.0,No,21.1,S,S,2012-11-16,6.0
1014.1,18.7,15.0,81.0,43.0,SW,CoffsHarbour,20.7,8.0,22.6,1012.8,,91.0,2.8,Yes,4.2,7.0,Yes,18.7,NNE,SW,2012-11-17,17.0
1011.0,17.8,28.0,72.0,52.0,SSE,CoffsHarbour,22.1,7.0,22.7,1010.4,,84.0,,No,159.8,7.0,Yes,19.1,S,SW,2012-11-18,24.0
1012.6,13.7,30.0,63.0,50.0,SSE,CoffsHarbour,20.6,7.0,23.4,1011.4,8.4,60.0,4.0,No,0.0,2.0,No,20.6,SSW,SSW,2012-11-19,30.0
1017.7,13.5,43.0,61.0,63.0,S,CoffsHarbour,23.4,3.0,24.0,1017.9,10.3,51.0,6.2,No,0.0,4.0,No,20.4,S,SW,2012-11-20,33.0
1018.9,15.4,19.0,68.0,31.0,ENE,CoffsHarbour,22.6,7.0,24.8,1015.1,10.7,60.0,6.0,,0.4,1.0,No,21.6,SW,SW,2012-11-21,20.0
1012.8,18.3,17.0,72.0,43.0,SSE,CoffsHarbour,23.5,6.0,26.0,1013.2,,59.0,5.8,Yes,,2.0,,24.4,S,NW,2012-11-22,13.0
1018.4,18.2,15.0,85.0,28.0,W,CoffsHarbour,20.7,8.0,23.1,1017.3,,77.0,6.0,No,3.2,8.0,Yes,20.5,SW,SW,2012-11-23,20.0
1018.8,17.5,35.0,64.0,52.0,NNE,CoffsHarbour,25.2,,25.8,1016.2,,71.0,3.2,No,0.4,1.0,No,22.7,NE,ESE,2012-11-24,11.0
1017.4,20.5,35.0,70.0,61.0,NNE,CoffsHarbour,23.9,7.0,28.0,1015.4,8.8,60.0,4.0,No,0.0,3.0,No,24.6,NNE,N,2012-11-25,24.0
1017.4,18.8,43.0,60.0,59.0,NNE,CoffsHarbour,26.2,5.0,28.0,1014.5,10.7,72.0,4.8,No,0.0,1.0,No,23.3,NNE,N,2012-11-26,26.0
1015.9,20.7,28.0,63.0,44.0,NNE,CoffsHarbour,25.7,7.0,28.1,1013.2,5.1,64.0,7.0,No,0.0,7.0,No,24.6,NE,N,2012-11-27,24.0
1016.3,20.9,13.0,78.0,50.0,SSE,CoffsHarbour,24.8,6.0,26.6,1015.4,5.1,72.0,4.0,No,0.0,7.0,No,24.6,SSW,SE,2012-11-28,6.0
1016.4,19.6,15.0,72.0,26.0,E,CoffsHarbour,26.5,2.0,27.9,1014.8,,65.0,4.8,No,0.0,3.0,No,26.1,SE,SE,2012-11-29,11.0
1016.1,20.8,37.0,55.0,52.0,NE,CoffsHarbour,27.4,2.0,28.5,1014.5,,60.0,5.4,No,0.0,1.0,No,27.6,NE,NNE,2012-11-30,15.0
1015.2,21.1,37.0,,48.0,NNE,CoffsHarbour,29.0,6.0,32.1,1011.5,,,9.6,No,0.0,3.0,No,27.1,NE,N,2013-01-01,26.0
1010.0,19.8,28.0,,41.0,SSW,CoffsHarbour,26.4,8.0,28.5,1011.9,,63.0,4.0,No,0.0,1.0,No,28.0,S,SE,2013-01-02,9.0
1017.7,20.0,13.0,,24.0,SSE,CoffsHarbour,23.9,8.0,25.0,1016.3,,82.0,,No,0.5,8.0,No,21.5,S,WSW,2013-01-03,11.0
1017.9,17.2,20.0,,35.0,ENE,CoffsHarbour,25.1,0.0,26.5,1016.0,,53.0,7.4,No,0.0,3.0,No,24.8,ENE,ESE,2013-01-04,9.0
1018.3,18.6,26.0,,39.0,NE,CoffsHarbour,26.7,1.0,28.2,1016.7,,,6.6,No,0.0,6.0,No,25.9,NE,NW,2013-01-05,13.0
1020.3,19.0,17.0,60.0,30.0,E,CoffsHarbour,26.8,2.0,27.3,1019.7,7.6,66.0,7.0,Yes,0.0,6.0,No,25.7,E,WSW,2013-01-06,9.0
1022.1,19.1,17.0,57.0,26.0,E,CoffsHarbour,26.4,1.0,27.5,1019.5,11.8,66.0,5.8,No,1.2,4.0,Yes,25.0,ESE,S,2013-01-07,13.0
1011.8,18.1,46.0,63.0,63.0,NE,CoffsHarbour,28.6,0.0,33.9,1005.6,13.3,53.0,6.6,No,0.0,0.0,No,26.0,NNE,N,2013-01-08,20.0
998.3,21.1,37.0,59.0,59.0,NE,CoffsHarbour,29.9,3.0,37.7,995.8,8.8,39.0,8.0,Yes,0.0,2.0,No,30.6,NNE,NNW,2013-01-09,24.0
1008.1,20.9,13.0,90.0,39.0,SW,CoffsHarbour,22.1,8.0,27.8,1008.8,,95.0,6.4,No,2.8,8.0,Yes,20.9,S,SW,2013-01-10,17.0
1011.3,20.7,44.0,77.0,67.0,NNE,CoffsHarbour,27.7,1.0,32.8,1008.2,,66.0,1.2,No,0.6,2.0,No,27.3,NNE,N,2013-01-11,22.0
1008.6,24.6,39.0,63.0,52.0,NE,CoffsHarbour,31.3,3.0,35.0,1006.2,,55.0,7.2,No,0.0,0.0,No,32.5,NE,NW,2013-01-12,17.0
1010.2,22.4,15.0,73.0,54.0,ENE,CoffsHarbour,28.1,2.0,29.3,1007.2,,72.0,6.8,Yes,0.0,1.0,No,27.5,WSW,SW,2013-01-13,15.0
1011.1,20.5,37.0,93.0,57.0,SSW,CoffsHarbour,20.1,8.0,21.5,1013.9,0.0,92.0,5.4,Yes,19.4,8.0,Yes,20.7,SSW,SW,2013-01-14,26.0
1018.9,17.6,9.0,67.0,31.0,ESE,CoffsHarbour,22.2,8.0,25.0,1017.1,0.8,80.0,1.6,No,13.8,7.0,Yes,20.1,SW,WSW,2013-01-15,22.0
1015.5,17.0,30.0,60.0,44.0,NE,CoffsHarbour,26.4,5.0,27.6,1013.1,12.1,56.0,2.0,No,0.0,1.0,No,24.8,NE,NNW,2013-01-16,20.0
1012.8,19.4,35.0,65.0,56.0,NNE,CoffsHarbour,26.8,1.0,27.9,1009.7,,60.0,6.6,No,0.0,1.0,No,25.5,NNE,N,2013-01-17,22.0
1008.1,21.4,41.0,64.0,63.0,NE,CoffsHarbour,28.4,1.0,30.3,1003.8,,62.0,7.2,No,0.0,0.0,No,27.9,NE,NE,2013-01-18,22.0
1008.8,22.6,31.0,69.0,46.0,S,CoffsHarbour,25.0,8.0,27.1,1010.2,,72.0,7.2,Yes,0.0,1.0,No,26.2,S,SSW,2013-01-19,24.0
1014.9,20.6,13.0,92.0,35.0,SW,CoffsHarbour,21.6,8.0,23.0,1014.2,0.0,92.0,7.4,Yes,3.8,8.0,Yes,21.0,SW,SW,2013-01-20,20.0
1014.2,20.2,24.0,73.0,35.0,SSW,CoffsHarbour,25.5,8.0,25.9,1012.5,0.0,81.0,0.8,Yes,2.0,8.0,Yes,22.3,WSW,WSW,2013-01-21,22.0
1011.8,20.0,33.0,63.0,50.0,NE,CoffsHarbour,28.0,6.0,28.5,1009.7,9.9,72.0,1.6,No,2.6,5.0,Yes,25.8,NE,WNW,2013-01-22,6.0
1012.8,21.5,17.0,73.0,33.0,ENE,CoffsHarbour,26.1,6.0,28.4,1012.6,6.7,63.0,6.2,Yes,0.0,5.0,No,27.5,NE,N,2013-01-23,15.0
1014.8,20.5,24.0,71.0,35.0,S,CoffsHarbour,27.0,7.0,28.5,1013.5,,78.0,3.6,Yes,2.8,6.0,Yes,24.7,S,SW,2013-01-24,17.0
1012.7,20.9,19.0,67.0,33.0,ENE,CoffsHarbour,28.1,3.0,29.0,1010.6,,91.0,5.4,Yes,2.2,7.0,Yes,22.9,NE,SSW,2013-01-25,9.0
1012.5,20.9,,,48.0,,CoffsHarbour,,,28.9,,,76.0,6.2,Yes,5.8,4.0,Yes,27.0,NE,ENE,2013-01-26,20.0
1009.0,22.2,30.0,93.0,61.0,NE,CoffsHarbour,23.1,8.0,23.3,1007.0,,95.0,4.2,Yes,42.4,8.0,Yes,22.4,NNE,NNE,2013-01-27,33.0
1006.8,20.9,31.0,96.0,65.0,NNE,CoffsHarbour,21.3,8.0,23.3,1004.2,0.0,96.0,,Yes,208.5,8.0,Yes,21.5,NNE,NE,2013-01-28,37.0
1002.1,20.3,30.0,77.0,63.0,NNE,CoffsHarbour,26.6,5.0,28.2,1002.5,9.4,96.0,,No,172.2,7.0,Yes,22.7,NNE,NNE,2013-01-29,26.0
1013.4,21.5,17.0,80.0,35.0,S,CoffsHarbour,25.6,2.0,26.4,1013.4,9.0,88.0,2.8,No,0.2,8.0,No,22.4,SSW,SW,2013-01-30,15.0
1014.2,19.9,22.0,76.0,41.0,ENE,CoffsHarbour,26.1,2.0,27.3,1011.3,,73.0,4.0,No,0.0,7.0,No,24.9,NNE,SW,2013-01-31,7.0
1009.4,22.0,13.0,92.0,31.0,NNE,CoffsHarbour,22.8,8.0,23.4,1009.5,0.0,82.0,5.4,Yes,0.2,8.0,No,23.1,N,N,2013-03-01,9.0
1013.5,19.0,20.0,96.0,39.0,SSW,CoffsHarbour,20.4,8.0,23.6,1013.5,,96.0,0.0,Yes,16.0,,Yes,19.2,E,SW,2013-03-02,20.0
1016.0,19.0,22.0,69.0,41.0,ESE,CoffsHarbour,24.6,8.0,25.9,1015.6,1.2,75.0,1.8,Yes,36.0,8.0,Yes,23.6,E,ESE,2013-03-03,19.0
1018.2,20.5,30.0,79.0,48.0,ESE,CoffsHarbour,23.0,7.0,24.4,1017.6,0.2,76.0,2.6,Yes,13.8,7.0,Yes,22.6,ESE,ESE,2013-03-04,24.0
1019.7,20.8,20.0,58.0,39.0,SE,CoffsHarbour,25.4,6.0,26.1,1018.6,8.5,65.0,5.4,No,3.8,7.0,Yes,23.1,ESE,ESE,2013-03-05,19.0
1019.7,18.9,19.0,63.0,35.0,E,CoffsHarbour,24.8,6.0,25.7,1018.6,5.6,78.0,6.2,Yes,0.0,7.0,No,21.8,SE,W,2013-03-06,11.0
1019.6,17.7,15.0,62.0,28.0,S,CoffsHarbour,24.7,6.0,25.8,1018.3,,91.0,2.2,No,2.4,7.0,Yes,20.0,SSE,SW,2013-03-07,11.0
1021.3,17.6,13.0,80.0,30.0,SSW,CoffsHarbour,23.1,7.0,25.0,1019.7,,82.0,3.3,Yes,0.9,7.0,No,20.7,E,WSW,2013-03-08,13.0
1021.1,18.9,13.0,57.0,33.0,SE,CoffsHarbour,25.6,6.0,26.0,1018.9,,87.0,1.9,No,2.5,6.0,Yes,21.9,SE,WSW,2013-03-09,11.0
1019.7,18.1,17.0,68.0,33.0,SSE,CoffsHarbour,24.7,4.0,26.2,1017.9,,81.0,4.1,No,0.3,7.0,No,20.9,SW,SW,2013-03-10,17.0
1019.3,18.8,17.0,56.0,28.0,ESE,CoffsHarbour,26.0,3.0,26.4,1018.8,7.7,80.0,5.6,Yes,0.6,7.0,No,21.7,ESE,SW,2013-03-11,15.0
1019.1,18.0,11.0,65.0,31.0,SSE,CoffsHarbour,24.3,6.0,25.3,1017.4,3.3,86.0,4.0,No,2.0,7.0,Yes,20.5,ESE,WSW,2013-03-12,19.0
1014.4,18.7,17.0,57.0,30.0,SE,CoffsHarbour,25.3,3.0,25.9,1011.8,8.6,86.0,3.2,No,0.6,6.0,No,20.1,SW,WSW,2013-03-13,17.0
1010.3,16.0,30.0,61.0,,SSE,CoffsHarbour,25.5,2.0,26.6,1009.2,,67.0,5.6,No,0.0,1.0,No,22.0,,WSW,2013-03-14,19.0
1013.5,20.1,17.0,63.0,43.0,SSE,CoffsHarbour,26.2,4.0,27.7,1013.0,,61.0,,Yes,0.0,,No,24.0,SSW,SSW,2013-03-15,30.0
1014.8,18.6,15.0,59.0,28.0,E,CoffsHarbour,26.0,0.0,26.6,1011.1,,72.0,9.9,No,8.0,0.0,Yes,23.3,N,WSW,2013-03-16,11.0
1008.9,18.9,44.0,63.0,65.0,S,CoffsHarbour,23.8,6.0,27.3,1010.8,7.6,67.0,4.4,No,0.0,0.0,No,24.9,S,S,2013-03-17,15.0
1019.3,17.4,19.0,68.0,43.0,SE,CoffsHarbour,21.1,7.0,23.4,1019.3,6.9,59.0,9.0,Yes,0.0,3.0,No,19.8,SSW,SW,2013-03-18,22.0
1023.0,16.7,17.0,56.0,31.0,SE,CoffsHarbour,23.4,2.0,24.0,1022.2,6.0,86.0,3.4,Yes,9.4,7.0,Yes,18.7,ESE,NW,2013-03-19,9.0
1024.8,15.5,9.0,60.0,33.0,ESE,CoffsHarbour,23.2,7.0,23.9,1022.4,2.3,82.0,4.0,Yes,3.2,2.0,Yes,19.1,ENE,WSW,2013-03-20,15.0
1022.4,15.8,22.0,79.0,39.0,NNE,CoffsHarbour,22.8,6.0,25.2,1019.1,,77.0,4.4,Yes,10.8,7.0,Yes,20.7,NNE,N,2013-03-21,11.0
1019.3,19.9,35.0,67.0,52.0,NNE,CoffsHarbour,27.1,2.0,29.5,1015.6,,64.0,2.0,No,1.2,2.0,Yes,24.5,NNE,NNW,2013-03-22,24.0
1016.4,21.7,13.0,62.0,31.0,E,CoffsHarbour,28.5,3.0,29.8,1014.2,,76.0,4.0,Yes,0.0,3.0,No,25.5,NW,NW,2013-03-23,17.0
1015.8,19.5,17.0,83.0,33.0,W,CoffsHarbour,22.0,8.0,30.0,1013.2,,82.0,2.8,Yes,1.4,1.0,Yes,24.5,WNW,SE,2013-03-24,4.0
1017.1,19.3,19.0,75.0,26.0,SSE,CoffsHarbour,26.8,2.0,27.5,1016.5,,83.0,2.3,No,1.7,1.0,Yes,24.1,SSE,SW,2013-03-25,2.0
1020.0,19.8,17.0,65.0,30.0,ENE,CoffsHarbour,26.8,5.0,27.6,1018.1,9.1,84.0,4.0,No,0.0,3.0,No,24.0,ENE,WNW,2013-03-26,7.0
1021.0,18.7,20.0,75.0,37.0,NNE,CoffsHarbour,24.1,7.0,27.3,1019.2,6.6,75.0,5.0,No,0.0,1.0,No,23.6,NNE,NW,2013-03-27,6.0
1019.9,18.6,30.0,66.0,48.0,NE,CoffsHarbour,26.8,1.0,28.0,1015.7,,70.0,3.6,Yes,0.0,1.0,No,23.6,NNE,N,2013-03-28,13.0
1015.6,20.9,31.0,71.0,43.0,S,CoffsHarbour,22.8,8.0,24.9,1015.4,,95.0,7.4,Yes,3.3,8.0,Yes,21.3,S,W,2013-03-29,9.0
1017.9,18.1,17.0,66.0,31.0,E,CoffsHarbour,22.8,5.0,24.6,1014.0,,68.0,5.8,No,8.2,7.0,Yes,21.1,SW,WSW,2013-03-30,13.0
1012.3,19.9,13.0,93.0,35.0,NW,CoffsHarbour,21.4,8.0,27.0,1010.3,3.0,72.0,4.8,Yes,0.0,6.0,No,22.6,NNW,NNW,2013-03-31,19.0
1015.0,15.4,31.0,80.0,48.0,S,CoffsHarbour,21.0,8.0,24.2,1014.2,6.1,64.0,2.6,No,6.2,1.0,Yes,21.3,SSW,WSW,2013-04-01,15.0
1015.9,17.2,15.0,63.0,28.0,E,CoffsHarbour,24.8,1.0,25.4,1013.6,10.2,72.0,3.0,No,1.0,1.0,No,21.8,WSW,SW,2013-04-02,15.0
1018.3,16.0,22.0,55.0,70.0,S,CoffsHarbour,25.3,6.0,25.6,1017.4,9.0,80.0,3.6,Yes,0.0,2.0,No,21.0,S,SW,2013-04-03,9.0
1025.4,16.3,24.0,50.0,43.0,SSE,CoffsHarbour,24.1,5.0,24.3,1024.5,,91.0,6.6,Yes,15.8,7.0,Yes,16.9,SSE,WSW,2013-04-04,19.0
1028.3,16.8,11.0,94.0,37.0,SW,CoffsHarbour,17.7,8.0,21.2,1027.4,,68.0,3.2,Yes,2.6,4.0,Yes,18.7,SSE,WSW,2013-04-05,24.0
1026.7,15.5,9.0,66.0,33.0,S,CoffsHarbour,22.0,8.0,22.6,1023.4,,93.0,1.8,Yes,39.0,8.0,Yes,18.2,WSW,WSW,2013-04-06,13.0
1023.3,14.2,9.0,69.0,33.0,SE,CoffsHarbour,21.4,3.0,23.2,1021.4,,70.0,1.8,No,13.2,1.0,Yes,21.3,E,S,2013-04-07,11.0
1024.4,13.2,15.0,62.0,30.0,SE,CoffsHarbour,22.9,2.0,23.4,1022.9,9.8,71.0,3.6,Yes,0.6,1.0,No,20.5,SSE,SW,2013-04-08,15.0
1025.2,14.7,9.0,65.0,35.0,SSE,CoffsHarbour,22.5,7.0,23.5,1022.3,9.4,71.0,3.8,Yes,1.6,6.0,Yes,20.8,ENE,SW,2013-04-09,17.0
1024.3,15.3,17.0,66.0,31.0,S,CoffsHarbour,21.3,2.0,22.6,1021.7,4.7,94.0,6.8,Yes,51.2,7.0,Yes,17.6,ESE,WSW,2013-04-10,13.0
1024.0,14.2,15.0,68.0,26.0,SE,CoffsHarbour,22.7,2.0,23.9,1022.4,,86.0,0.8,Yes,1.2,7.0,Yes,18.5,SSW,WSW,2013-04-11,13.0
1024.9,15.4,17.0,76.0,37.0,ENE,CoffsHarbour,20.3,6.0,23.8,1022.2,,91.0,2.6,Yes,4.0,7.0,Yes,18.6,ESE,WSW,2013-04-12,13.0
1020.9,16.2,11.0,94.0,31.0,W,CoffsHarbour,18.8,8.0,21.2,1017.0,,81.0,0.7,Yes,10.0,8.0,Yes,19.5,WSW,WSW,2013-04-13,20.0
1014.4,14.1,13.0,52.0,26.0,SE,CoffsHarbour,24.1,7.0,24.8,1011.9,9.2,74.0,1.2,No,12.8,4.0,Yes,21.1,SW,WSW,2013-04-14,11.0
1011.8,15.4,22.0,72.0,31.0,NNE,CoffsHarbour,23.7,7.0,26.4,1008.2,5.4,77.0,3.2,,0.0,7.0,No,20.7,NE,NW,2013-04-15,11.0
1012.7,14.3,26.0,72.0,39.0,SSE,CoffsHarbour,22.5,7.0,24.8,1011.7,6.9,74.0,1.0,Yes,,4.0,,21.9,S,SSW,2013-04-16,13.0
1015.9,14.7,9.0,71.0,26.0,ESE,CoffsHarbour,21.9,7.0,22.8,1013.3,6.8,69.0,0.4,No,7.6,2.0,Yes,20.9,SW,SW,2013-04-17,17.0
1014.2,15.0,13.0,66.0,19.0,SE,CoffsHarbour,23.2,1.0,24.5,1011.4,,77.0,2.8,No,0.8,1.0,No,20.6,SW,WSW,2013-04-18,13.0
1011.8,14.3,28.0,58.0,39.0,S,CoffsHarbour,21.0,8.0,23.8,1010.4,,63.0,2.0,No,0.0,3.0,No,20.4,S,SSW,2013-04-19,17.0
1011.3,7.7,19.0,44.0,48.0,WSW,CoffsHarbour,22.3,5.0,22.7,1008.8,,44.0,4.4,No,0.2,0.0,No,18.6,SW,WSW,2013-04-20,15.0
1014.7,15.4,17.0,54.0,41.0,SSE,CoffsHarbour,21.5,3.0,22.7,1012.5,,54.0,5.4,No,0.0,0.0,No,19.5,SW,SW,2013-04-21,26.0
1012.5,15.7,26.0,54.0,37.0,ENE,CoffsHarbour,25.7,6.0,26.4,1008.1,9.3,57.0,3.0,No,0.0,6.0,No,22.6,NE,N,2013-04-22,11.0
1013.5,10.6,13.0,37.0,20.0,SE,CoffsHarbour,24.3,0.0,25.4,1011.4,10.9,50.0,3.6,No,0.0,0.0,No,21.6,SE,NW,2013-04-23,9.0
1019.1,12.1,15.0,55.0,24.0,ENE,CoffsHarbour,22.7,2.0,23.7,1016.1,10.4,64.0,3.0,No,0.0,1.0,No,20.6,NE,SSW,2013-04-24,2.0
1020.4,13.2,19.0,66.0,28.0,S,CoffsHarbour,22.4,3.0,23.4,1018.9,,67.0,4.0,No,0.0,1.0,No,21.0,S,SW,2013-04-25,11.0
1023.5,12.9,13.0,46.0,24.0,E,CoffsHarbour,23.0,0.0,23.5,1021.2,,65.0,0.8,No,0.0,0.0,No,22.0,SSE,SW,2013-04-26,7.0
1023.2,11.9,19.0,47.0,33.0,NNW,CoffsHarbour,25.6,0.0,26.1,1019.7,,62.0,4.0,No,0.0,0.0,No,21.9,NE,NW,2013-04-27,7.0
1021.1,14.5,24.0,61.0,31.0,NNE,CoffsHarbour,24.8,0.0,26.0,1018.6,10.3,60.0,4.0,No,0.0,0.0,No,22.5,NE,NNW,2013-04-28,7.0
1023.4,13.4,17.0,62.0,22.0,NNE,CoffsHarbour,25.4,1.0,26.9,1021.4,10.2,62.0,2.6,No,0.0,7.0,No,22.3,NE,NW,2013-04-29,7.0
1024.1,15.2,24.0,65.0,33.0,NE,CoffsHarbour,24.2,1.0,25.4,1022.0,10.3,72.0,3.2,No,0.2,1.0,No,21.7,NNE,SE,2013-04-30,7.0
1020.5,14.7,26.0,66.0,33.0,NNE,CoffsHarbour,24.7,6.0,27.1,1015.7,9.9,66.0,3.2,No,0.0,1.0,No,22.0,NNE,NW,2013-05-01,13.0
1021.1,14.9,39.0,49.0,50.0,S,CoffsHarbour,20.5,7.0,22.6,1021.7,,62.0,2.8,No,0.0,7.0,No,20.4,S,SW,2013-05-02,24.0
1026.1,14.2,17.0,45.0,35.0,SE,CoffsHarbour,21.5,0.0,22.8,1022.0,,49.0,3.4,No,0.0,2.0,No,19.6,SW,WSW,2013-05-03,19.0
1018.9,10.6,11.0,44.0,31.0,SSE,CoffsHarbour,24.2,3.0,25.1,1016.4,,60.0,4.0,No,0.0,2.0,No,20.2,WSW,NNW,2013-05-04,9.0
1023.2,14.1,17.0,50.0,35.0,S,CoffsHarbour,20.6,7.0,21.8,1020.0,,55.0,3.2,No,0.0,1.0,No,19.3,WSW,SW,2013-05-05,24.0
1025.1,12.5,22.0,52.0,39.0,S,CoffsHarbour,20.7,7.0,21.6,1022.4,9.6,47.0,5.0,Yes,0.0,5.0,No,19.0,S,SW,2013-05-06,22.0
1027.8,13.9,20.0,74.0,35.0,E,CoffsHarbour,17.9,7.0,20.3,1026.4,3.4,68.0,4.6,Yes,9.8,7.0,Yes,18.2,SSW,SW,2013-05-07,20.0
1030.2,11.5,17.0,68.0,50.0,SE,CoffsHarbour,19.9,7.0,21.8,1027.7,7.7,73.0,1.8,No,1.8,4.0,Yes,18.5,NNE,SW,2013-05-08,15.0
1030.3,12.3,17.0,56.0,26.0,SSE,CoffsHarbour,21.5,2.0,22.5,1027.9,,76.0,2.0,No,0.2,7.0,No,17.7,SW,WSW,2013-05-09,13.0
1030.0,11.5,24.0,62.0,37.0,S,CoffsHarbour,21.5,3.0,22.5,1027.2,,68.0,2.4,Yes,0.0,5.0,No,18.3,S,WSW,2013-05-10,19.0
1028.8,14.9,20.0,63.0,31.0,SE,CoffsHarbour,20.4,6.0,20.9,1026.7,,89.0,2.8,Yes,1.6,8.0,Yes,16.5,SE,WSW,2013-05-11,19.0
1027.4,13.6,11.0,66.0,24.0,SE,CoffsHarbour,20.9,2.0,21.8,1023.6,7.1,81.0,2.0,No,7.6,4.0,Yes,18.6,WSW,WSW,2013-05-12,15.0
