RainToday,Evaporation,WindDir3pm,Temp3pmF,MaxTempF,Cloud3pm,WindSpeed9am,Rainfall,Date,Location,Humidity3pm,MinTempF,WindGustDir,RainTomorrow,Sunshine,WindDir9am,Humidity9am,Pressure3pm,WindSpeed3pm,Cloud9am,Temp9amF,WindGustSpeed,Pressure9am
No,5.8,W,82.58,85.46000000000001,5.0,22.0,0.0,2014-05-09,AliceSprings,20.0,51.8,N,No,9.1,NNW,25.0,1013.4,9.0,3.0,69.98,31.0,1016.8
No,3.8,ESE,81.68,82.94,7.0,6.0,0.0,2014-05-10,AliceSprings,22.0,58.1,SSE,No,7.4,SW,57.0,1015.6,9.0,7.0,65.48,24.0,1018.4
No,5.2,ESE,79.88,80.42,4.0,15.0,0.0,2014-05-11,AliceSprings,28.0,53.6,ESE,No,9.6,SE,58.0,1018.2,17.0,3.0,61.34,30.0,1021.5
No,5.6,ENE,69.98,71.06,7.0,17.0,0.0,2014-05-12,AliceSprings,55.0,55.04,WSW,No,1.7,SSW,53.0,1020.7,7.0,7.0,64.94,31.0,1024.1
No,3.6,ESE,80.96,82.94,2.0,0.0,0.0,2014-05-13,AliceSprings,21.0,49.64,E,No,10.4,,70.0,1018.3,19.0,1.0,64.04,31.0,1022.5
No,4.0,E,79.52,80.78,2.0,0.0,0.0,2014-05-14,AliceSprings,24.0,47.66,E,No,10.7,,43.0,1017.2,17.0,1.0,65.66,33.0,1021.2
No,6.4,ENE,78.98,79.52,2.0,0.0,0.0,2014-05-15,AliceSprings,23.0,45.86,ESE,No,10.6,,38.0,1018.2,13.0,1.0,64.4,37.0,1021.6
No,6.0,E,78.44,80.06,7.0,0.0,0.0,2014-05-16,AliceSprings,20.0,47.3,ENE,No,9.5,,45.0,1018.0,17.0,7.0,62.24,31.0,1021.6
No,6.0,E,79.7,80.42,7.0,6.0,0.0,2014-05-17,AliceSprings,26.0,53.24,ENE,No,5.9,ESE,43.0,1017.7,17.0,7.0,64.75999999999999,33.0,1020.9
No,3.8,E,80.96,82.58,7.0,7.0,0.0,2014-05-18,AliceSprings,28.0,51.44,E,No,9.5,ESE,48.0,1017.5,11.0,7.0,66.92,24.0,1020.6
No,4.0,E,75.38,75.56,8.0,0.0,0.0,2014-05-19,AliceSprings,39.0,53.96,ESE,No,0.0,,62.0,1018.6,11.0,8.0,62.24,17.0,1020.8
No,3.2,SE,80.24000000000001,80.78,1.0,2.0,0.0,2014-05-20,AliceSprings,29.0,48.92,ENE,No,10.6,E,59.0,1017.3,17.0,1.0,64.22,26.0,1020.9
No,4.0,SE,81.14,82.58,4.0,9.0,0.0,2014-05-21,AliceSprings,29.0,50.54,ENE,Yes,8.9,ENE,49.0,1015.6,7.0,1.0,68.18,33.0,1019.6
Yes,4.4,NNE,72.32,74.48,2.0,9.0,4.6,2014-05-22,AliceSprings,56.0,58.28,SW,No,5.2,ESE,97.0,1015.0,13.0,7.0,60.62,37.0,1019.3
No,2.0,W,79.34,80.24000000000001,1.0,9.0,0.8,2014-05-23,AliceSprings,32.0,51.08,SW,No,10.2,NW,85.0,1015.1,9.0,1.0,63.68,22.0,1019.1
No,4.0,SW,80.78,81.86,0.0,0.0,0.0,2014-05-24,AliceSprings,27.0,50.72,W,No,10.4,,70.0,1016.4,19.0,1.0,63.32,35.0,1019.6
No,4.0,W,83.84,84.74,0.0,0.0,0.0,2014-05-25,AliceSprings,30.0,50.54,WNW,No,10.5,,67.0,1015.7,11.0,0.0,64.75999999999999,24.0,1020.2
No,5.8,WSW,77.18,78.08,5.0,20.0,0.0,2014-05-26,AliceSprings,40.0,57.92,W,No,4.6,N,38.0,1015.1,19.0,7.0,70.52,41.0,1016.2
No,3.6,W,77.72,80.42,1.0,11.0,0.0,2014-05-27,AliceSprings,30.0,51.44,SW,No,10.5,W,65.0,1015.0,9.0,1.0,63.86,22.0,1019.2
No,4.2,ESE,75.56,76.46,6.0,6.0,0.0,2014-05-28,AliceSprings,32.0,46.76,E,No,10.0,SE,54.0,1016.9,15.0,5.0,62.059999999999995,31.0,1020.4
No,5.6,ESE,77.54,78.8,8.0,9.0,0.0,2014-05-29,AliceSprings,32.0,53.42,SE,No,3.4,ENE,52.0,1015.7,11.0,7.0,61.88,26.0,1020.2
No,2.8,NW,82.94,83.84,2.0,9.0,0.0,2014-05-30,AliceSprings,24.0,54.32,WNW,No,7.4,N,52.0,1012.9,17.0,6.0,63.14,35.0,1017.3
No,4.6,SSE,66.56,69.25999999999999,1.0,15.0,0.0,2014-05-31,AliceSprings,36.0,48.74,SSE,No,10.3,SSW,48.0,1017.6,11.0,7.0,58.28,28.0,1021.2
No,4.4,S,66.74000000000001,68.54,1.0,0.0,0.0,2014-06-01,AliceSprings,31.0,39.56,ESE,No,10.5,,59.0,1019.2,11.0,1.0,55.04,28.0,1021.7
No,4.0,SE,69.08,69.98,2.0,7.0,0.0,2014-06-02,AliceSprings,26.0,37.94,SSE,No,10.3,ESE,60.0,1019.0,15.0,3.0,53.78,28.0,1022.0
No,3.8,SE,65.3,67.1,7.0,9.0,0.0,2014-06-03,AliceSprings,49.0,36.5,S,No,8.1,ESE,57.0,1019.1,13.0,7.0,52.879999999999995,26.0,1022.1
No,3.6,SE,67.1,68.36,0.0,4.0,0.0,2014-06-04,AliceSprings,36.0,35.42,SE,No,7.9,WNW,68.0,1021.2,19.0,0.0,52.34,37.0,1024.8
No,3.2,SE,66.56,67.82,7.0,11.0,0.0,2014-06-05,AliceSprings,37.0,38.839999999999996,ESE,No,8.8,ESE,67.0,1022.5,24.0,7.0,52.34,44.0,1025.5
No,5.4,SE,65.66,66.74000000000001,1.0,19.0,0.0,2014-06-06,AliceSprings,31.0,42.980000000000004,ESE,No,10.2,ESE,55.0,1024.0,26.0,4.0,54.5,43.0,1027.2
No,4.8,SE,63.68,65.12,0.0,22.0,0.0,2014-06-07,AliceSprings,30.0,41.9,ESE,No,10.4,SE,60.0,1024.5,24.0,1.0,51.98,41.0,1027.9
No,5.0,ESE,63.5,65.3,2.0,13.0,0.0,2014-06-08,AliceSprings,30.0,33.98,ESE,No,10.3,ESE,65.0,1024.1,24.0,1.0,49.28,50.0,1027.6
No,5.0,ESE,64.75999999999999,65.66,3.0,11.0,0.0,2014-06-09,AliceSprings,30.0,32.54,ESE,No,10.5,E,62.0,1021.8,22.0,1.0,50.0,41.0,1025.5
No,3.8,SE,63.14,64.22,7.0,9.0,0.0,2014-06-10,AliceSprings,21.0,33.08,E,No,8.7,SW,60.0,1018.0,19.0,6.0,44.96,35.0,1022.6
No,3.8,E,73.75999999999999,75.92,2.0,9.0,0.0,2014-06-11,AliceSprings,30.0,33.98,ENE,No,10.3,WSW,42.0,1012.9,9.0,2.0,50.0,24.0,1018.9
No,3.6,S,71.78,73.04,5.0,6.0,0.0,2014-06-12,AliceSprings,26.0,46.4,SSW,No,9.7,WNW,47.0,1013.5,19.0,4.0,57.379999999999995,31.0,1016.4
No,4.0,S,60.980000000000004,62.42,1.0,13.0,0.0,2014-06-13,AliceSprings,39.0,50.18,S,No,9.1,S,70.0,1019.1,17.0,5.0,51.98,35.0,1022.6
No,4.0,S,58.82,60.980000000000004,6.0,15.0,0.0,2014-06-14,AliceSprings,40.0,35.78,S,No,,S,67.0,1022.2,17.0,6.0,49.1,39.0,1025.3
No,,SE,60.62,61.88,5.0,22.0,0.0,2014-06-15,AliceSprings,37.0,43.879999999999995,SE,No,6.7,SE,50.0,1023.3,17.0,6.0,54.68,41.0,1026.0
No,7.4,SE,60.08,61.16,0.0,15.0,0.0,2014-06-16,AliceSprings,34.0,34.16,ESE,No,9.8,SE,57.0,1025.3,26.0,1.0,49.46,41.0,1027.4
No,4.0,ESE,63.5,64.75999999999999,0.0,13.0,0.0,2014-06-17,AliceSprings,22.0,30.2,E,No,10.5,E,59.0,1024.6,24.0,0.0,48.74,52.0,1028.2
No,3.8,SE,68.36,69.62,1.0,6.0,0.0,2014-06-18,AliceSprings,24.0,30.2,E,No,,WNW,59.0,1020.6,9.0,0.0,46.58,30.0,1025.8
No,,WNW,76.28,77.54,,9.0,0.0,2014-06-19,AliceSprings,22.0,40.28,WSW,No,,NNE,30.0,1017.6,17.0,6.0,58.459999999999994,37.0,1021.6
No,8.2,ENE,73.94,75.56,1.0,9.0,0.0,2014-06-20,AliceSprings,20.0,40.1,NNW,No,10.5,SW,42.0,1019.9,7.0,0.0,57.92,19.0,1023.0
No,3.6,S,75.56,76.1,0.0,2.0,0.0,2014-06-21,AliceSprings,19.0,37.58,SE,No,10.5,W,42.0,1020.4,6.0,0.0,53.6,33.0,1024.2
No,5.2,NW,78.08,79.7,0.0,20.0,0.0,2014-06-22,AliceSprings,18.0,39.2,WNW,No,10.5,N,27.0,1018.2,15.0,0.0,62.959999999999994,37.0,1023.1
No,5.2,SSE,68.18,70.7,7.0,15.0,0.0,2014-06-23,AliceSprings,34.0,48.379999999999995,SSW,No,9.9,SSW,37.0,1020.2,22.0,7.0,63.32,35.0,1022.5
No,4.6,SSE,57.2,58.28,6.0,17.0,0.0,2014-06-24,AliceSprings,38.0,48.379999999999995,SE,No,3.5,SSE,48.0,1023.7,17.0,7.0,51.08,33.0,1026.4
No,3.0,SE,63.68,64.4,0.0,7.0,0.0,2014-06-25,AliceSprings,36.0,31.46,NE,No,10.4,NW,59.0,1024.7,17.0,0.0,46.94,41.0,1027.4
No,4.0,E,66.92,68.54,0.0,6.0,0.0,2014-06-26,AliceSprings,26.0,31.1,E,No,10.5,NNW,61.0,1022.1,11.0,0.0,47.84,31.0,1026.9
No,4.0,WNW,73.22,75.56,,7.0,0.0,2014-06-27,AliceSprings,13.0,34.7,W,No,10.5,SW,37.0,1014.9,22.0,0.0,54.32,41.0,1020.5
No,5.2,SSW,58.459999999999994,61.16,1.0,7.0,0.0,2014-06-28,AliceSprings,25.0,39.92,SSW,No,10.4,SSW,46.0,1020.1,17.0,0.0,51.08,41.0,1023.0
No,3.8,S,59.72,61.16,1.0,13.0,0.0,2014-06-29,AliceSprings,32.0,32.36,SSE,No,10.4,S,52.0,1023.1,15.0,1.0,47.120000000000005,43.0,1025.5
No,3.2,ESE,61.16,63.14,1.0,22.0,0.0,2014-06-30,AliceSprings,31.0,33.44,SE,No,10.4,SE,54.0,1025.7,24.0,1.0,51.44,43.0,1028.2
No,5.8,SE,60.980000000000004,61.88,0.0,0.0,0.0,2014-07-01,AliceSprings,27.0,28.76,ESE,No,10.4,,65.0,1026.9,19.0,0.0,44.239999999999995,35.0,1030.2
No,3.8,E,62.24,62.959999999999994,0.0,0.0,0.0,2014-07-02,AliceSprings,22.0,28.580000000000002,E,No,10.4,,52.0,1022.5,17.0,0.0,43.7,39.0,1027.6
No,3.0,SW,66.2,67.64,0.0,9.0,0.0,2014-07-03,AliceSprings,14.0,26.6,SW,No,10.5,WSW,42.0,1018.5,13.0,0.0,43.7,26.0,1023.1
No,3.4,SSE,66.56,67.64,0.0,9.0,0.0,2014-07-04,AliceSprings,13.0,30.2,SE,No,10.5,W,36.0,1020.5,11.0,0.0,46.76,26.0,1023.1
No,3.4,SE,65.48,66.2,0.0,4.0,0.0,2014-07-05,AliceSprings,27.0,32.0,SE,No,10.5,SSW,36.0,1023.6,11.0,0.0,46.76,28.0,1026.1
No,3.2,SSE,65.66,67.82,0.0,7.0,0.0,2014-07-06,AliceSprings,20.0,28.04,E,No,10.5,W,57.0,1020.6,11.0,0.0,45.68,28.0,1026.0
No,3.0,NNW,73.94,75.2,0.0,6.0,0.0,2014-07-07,AliceSprings,7.0,28.76,N,No,10.5,NNE,38.0,1015.1,9.0,0.0,51.26,20.0,1020.5
No,6.4,WNW,76.1,77.0,0.0,20.0,0.0,2014-07-08,AliceSprings,7.0,41.0,WNW,No,10.5,WNW,14.0,1010.1,22.0,0.0,61.88,46.0,1015.1
No,6.4,S,62.42,64.94,0.0,9.0,0.0,2014-07-09,AliceSprings,20.0,40.64,SSW,No,10.5,WSW,42.0,1016.4,17.0,0.0,51.44,30.0,1019.0
No,3.4,E,59.72,61.519999999999996,0.0,6.0,0.0,2014-07-10,AliceSprings,27.0,30.92,ESE,No,10.5,WSW,44.0,1020.5,11.0,0.0,44.6,31.0,1023.6
No,3.4,ESE,66.56,68.9,0.0,0.0,0.0,2014-07-11,AliceSprings,17.0,28.4,N,No,10.5,,43.0,1019.0,9.0,0.0,46.94,19.0,1023.0
No,3.8,ESE,64.58,66.2,5.0,0.0,0.0,2014-07-12,AliceSprings,17.0,31.82,ESE,Yes,8.7,,41.0,1022.3,20.0,5.0,47.120000000000005,35.0,1025.1
Yes,5.4,E,44.6,45.5,8.0,13.0,2.4,2014-07-13,AliceSprings,97.0,44.6,ESE,Yes,0.0,E,90.0,1022.8,15.0,8.0,44.78,35.0,1024.8
Yes,3.4,SSE,53.96,56.84,7.0,9.0,23.8,2014-07-14,AliceSprings,74.0,43.34,E,No,1.3,E,93.0,1018.7,9.0,8.0,45.32,30.0,1022.4
No,0.0,SW,67.46,69.44,5.0,0.0,0.2,2014-07-15,AliceSprings,48.0,45.14,W,No,10.2,,82.0,1017.3,22.0,2.0,55.04,43.0,1018.9
No,3.0,SSE,64.94,66.02,0.0,7.0,0.0,2014-07-16,AliceSprings,38.0,40.28,ENE,No,10.5,SW,86.0,1021.1,7.0,0.0,49.46,22.0,1023.7
No,3.0,ESE,63.14,64.22,1.0,0.0,0.0,2014-07-17,AliceSprings,27.0,38.12,ESE,No,10.5,,76.0,1024.3,17.0,1.0,49.46,33.0,1026.8
No,3.2,ESE,59.72,61.34,6.0,11.0,0.0,2014-07-18,AliceSprings,40.0,35.06,ESE,No,8.5,SE,76.0,1024.1,19.0,3.0,48.02,44.0,1028.0
No,3.6,ESE,61.34,61.7,1.0,20.0,0.0,2014-07-19,AliceSprings,24.0,45.86,E,No,7.1,E,59.0,1021.0,20.0,7.0,48.2,35.0,1025.5
No,4.0,NE,70.52,73.04,0.0,6.0,0.0,2014-07-20,AliceSprings,18.0,34.88,NNE,No,10.5,ESE,49.0,1018.2,15.0,1.0,49.64,22.0,1023.1
No,3.6,NW,76.28,77.54,3.0,0.0,0.0,2014-07-21,AliceSprings,17.0,38.48,NW,No,6.9,,70.0,1019.0,11.0,7.0,49.64,26.0,1022.0
No,3.0,N,77.72,78.98,1.0,6.0,0.0,2014-07-22,AliceSprings,20.0,47.84,NNE,No,10.2,S,51.0,1015.9,22.0,5.0,59.9,35.0,1022.3
No,6.0,NW,77.9,78.98,1.0,13.0,0.0,2014-07-23,AliceSprings,14.0,57.379999999999995,NW,No,5.6,N,18.0,1013.2,28.0,7.0,64.58,44.0,1017.9
No,6.6,E,69.98,71.78,2.0,7.0,0.0,2014-07-24,AliceSprings,30.0,46.58,E,No,9.0,SSW,57.0,1014.9,11.0,4.0,54.5,30.0,1019.3
No,4.0,ENE,68.0,72.68,1.0,4.0,0.0,2014-07-25,AliceSprings,32.0,43.16,E,No,10.3,SW,62.0,1021.0,15.0,1.0,52.7,30.0,1024.0
No,3.6,ENE,70.52,71.24000000000001,0.0,15.0,0.0,2014-07-26,AliceSprings,27.0,38.839999999999996,E,No,10.6,E,48.0,1024.3,17.0,0.0,56.48,37.0,1027.6
No,4.0,SW,75.92,77.72,0.0,0.0,0.0,2014-07-27,AliceSprings,19.0,40.1,N,No,10.6,,56.0,1022.0,13.0,0.0,55.94,22.0,1026.5
No,4.0,S,78.44,78.98,0.0,4.0,0.0,2014-07-28,AliceSprings,16.0,41.0,W,No,10.7,W,51.0,1019.8,13.0,0.0,56.3,39.0,1024.1
No,5.6,ESE,76.1,78.08,0.0,6.0,0.0,2014-07-29,AliceSprings,17.0,41.9,S,No,10.7,WNW,42.0,1020.7,13.0,0.0,58.64,28.0,1023.7
No,4.0,ENE,75.38,75.56,0.0,2.0,0.0,2014-07-30,AliceSprings,15.0,41.9,ENE,No,10.7,NW,42.0,1020.3,11.0,0.0,58.459999999999994,28.0,1024.3
No,5.4,W,78.62,80.42,0.0,0.0,0.0,2014-07-31,AliceSprings,12.0,41.0,SW,No,10.7,,32.0,1016.8,20.0,0.0,60.8,41.0,1020.8
No,7.4,SE,62.78,63.86,0.0,20.0,0.0,2014-08-01,AliceSprings,38.0,44.96,SE,No,10.7,SE,42.0,1022.5,22.0,0.0,56.66,43.0,1025.3
No,4.8,ESE,61.88,62.959999999999994,1.0,28.0,0.0,2014-08-02,AliceSprings,22.0,34.16,ENE,No,10.7,E,40.0,1023.0,19.0,0.0,49.46,43.0,1026.8
No,4.2,S,60.26,61.88,0.0,11.0,0.0,2014-08-03,AliceSprings,17.0,32.18,SE,No,10.8,ESE,35.0,1024.6,17.0,0.0,46.76,35.0,1027.7
No,4.4,S,57.56,60.08,0.0,9.0,0.0,2014-08-04,AliceSprings,16.0,28.94,SSE,No,10.8,SSE,30.0,1026.7,33.0,0.0,46.4,50.0,1029.7
No,7.0,SE,66.38,67.64,1.0,9.0,0.0,2014-08-05,AliceSprings,20.0,30.74,SSE,No,10.4,SSW,28.0,1025.9,26.0,2.0,45.14,48.0,1031.0
No,5.8,ESE,70.16,71.24000000000001,4.0,15.0,0.0,2014-08-06,AliceSprings,37.0,44.78,ESE,No,9.1,SSE,33.0,1024.2,31.0,6.0,53.96,46.0,1029.0
No,6.2,NE,72.86,74.84,4.0,11.0,0.0,2014-08-07,AliceSprings,23.0,49.82,E,No,8.4,ESE,40.0,1023.6,20.0,3.0,59.9,41.0,1027.5
No,5.6,E,71.78,73.94,0.0,6.0,0.0,2014-08-08,AliceSprings,15.0,39.92,ENE,No,10.9,ENE,40.0,1023.1,22.0,1.0,56.84,39.0,1027.6
No,7.2,ENE,71.06,73.04,0.0,9.0,0.0,2014-08-09,AliceSprings,15.0,37.04,E,No,10.9,WSW,47.0,1024.1,9.0,0.0,51.98,33.0,1028.0
No,5.6,SE,70.88,73.22,0.0,4.0,0.0,2014-08-10,AliceSprings,20.0,35.78,ESE,No,10.9,NW,27.0,1023.7,20.0,0.0,56.120000000000005,35.0,1027.6
No,6.4,ESE,69.25999999999999,71.24000000000001,0.0,11.0,0.0,2014-08-11,AliceSprings,26.0,39.02,ESE,No,10.9,SE,32.0,1023.7,20.0,0.0,56.3,39.0,1027.7
No,4.2,SE,60.440000000000005,63.5,1.0,17.0,0.0,2014-08-12,AliceSprings,28.0,40.1,SSE,No,10.9,SE,43.0,1025.3,24.0,1.0,51.98,46.0,1028.6
No,6.4,SE,55.94,57.56,1.0,20.0,0.0,2014-08-13,AliceSprings,16.0,32.18,ESE,No,11.0,SE,31.0,1026.8,24.0,0.0,46.04,44.0,1030.3
No,5.2,SE,55.76,58.1,1.0,20.0,0.0,2014-08-14,AliceSprings,23.0,28.76,SE,No,10.9,SSE,37.0,1023.9,20.0,1.0,45.68,39.0,1027.7
No,4.6,SW,60.8,62.059999999999995,1.0,15.0,0.0,2014-08-15,AliceSprings,16.0,32.54,SW,No,,SW,40.0,1020.6,24.0,0.0,49.28,41.0,1025.0
No,,SSW,61.88,64.4,,20.0,0.0,2014-08-16,AliceSprings,31.0,36.5,SW,No,,SSW,45.0,1018.7,17.0,,51.8,39.0,1021.9
No,,SSW,63.5,66.02,,20.0,0.0,2014-08-17,AliceSprings,28.0,36.86,S,No,,S,56.0,1020.3,20.0,,52.879999999999995,39.0,1022.9
No,14.6,ESE,63.68,65.66,0.0,9.0,0.0,2014-08-18,AliceSprings,26.0,31.1,SSE,No,,SE,42.0,1020.6,9.0,1.0,51.620000000000005,31.0,1024.8
No,3.8,SSE,66.2,68.0,0.0,0.0,0.0,2014-08-19,AliceSprings,17.0,32.72,E,No,11.1,,43.0,1019.6,15.0,0.0,53.6,30.0,1024.6
No,4.6,SW,66.92,68.9,0.0,0.0,0.0,2014-08-20,AliceSprings,17.0,33.26,SSW,No,11.1,,40.0,1018.3,11.0,0.0,53.24,33.0,1022.9
No,7.2,SSE,69.08,71.42,0.0,2.0,0.0,2014-08-21,AliceSprings,16.0,34.34,E,No,11.1,ENE,34.0,1018.6,24.0,0.0,53.42,30.0,1022.5
No,4.0,E,73.22,75.02,0.0,0.0,0.0,2014-08-22,AliceSprings,9.0,33.98,E,No,11.1,,30.0,1019.7,17.0,0.0,55.58,33.0,1023.6
No,5.4,SE,75.38,77.0,0.0,4.0,0.0,2014-08-23,AliceSprings,9.0,38.48,SE,No,11.2,W,26.0,1021.6,22.0,0.0,59.18,41.0,1024.7
No,7.2,SE,75.92,77.36,0.0,2.0,0.0,2014-08-24,AliceSprings,12.0,38.660000000000004,SE,No,11.2,S,28.0,1023.3,28.0,0.0,59.72,48.0,1026.6
No,7.8,ESE,74.84,75.74000000000001,0.0,9.0,0.0,2014-08-25,AliceSprings,14.0,39.38,ESE,No,11.1,ENE,32.0,1023.3,26.0,0.0,60.62,52.0,1028.1
No,7.6,ESE,73.58,75.38,0.0,7.0,0.0,2014-08-26,AliceSprings,9.0,38.839999999999996,SE,No,11.2,ESE,31.0,1021.5,17.0,0.0,59.9,39.0,1025.9
No,8.0,SE,72.5,75.2,0.0,0.0,0.0,2014-08-27,AliceSprings,8.0,32.9,E,No,11.2,,16.0,1021.2,20.0,0.0,59.36,41.0,1024.0
No,7.2,E,73.75999999999999,74.84,0.0,6.0,0.0,2014-08-28,AliceSprings,12.0,36.68,E,No,11.2,E,26.0,1021.6,19.0,0.0,57.92,39.0,1024.8
No,6.6,ESE,74.84,75.92,0.0,4.0,0.0,2014-08-29,AliceSprings,14.0,39.38,E,No,11.3,WSW,30.0,1020.4,19.0,0.0,60.26,41.0,1025.2
No,4.6,SE,75.74000000000001,77.54,0.0,0.0,0.0,2014-08-30,AliceSprings,9.0,39.2,E,No,11.3,,30.0,1018.1,15.0,0.0,61.16,35.0,1023.5
No,6.2,S,80.96,81.86,0.0,6.0,0.0,2014-08-31,AliceSprings,6.0,39.38,S,No,11.3,NNW,15.0,1015.5,15.0,0.0,66.74000000000001,28.0,1019.9
No,5.4,WSW,87.44,88.88000000000001,1.0,0.0,0.0,2014-09-01,AliceSprings,3.0,44.239999999999995,SW,No,11.4,,15.0,1014.2,22.0,0.0,70.16,43.0,1018.7
No,10.8,ESE,67.82,69.8,1.0,30.0,0.0,2014-09-02,AliceSprings,29.0,51.08,SE,No,11.4,SE,43.0,1021.1,22.0,1.0,58.64,46.0,1025.1
No,6.2,S,75.2,77.72,1.0,19.0,0.0,2014-09-03,AliceSprings,15.0,36.86,ENE,No,11.2,ENE,24.0,1017.4,9.0,1.0,56.3,28.0,1023.5
No,4.8,S,85.64,87.08000000000001,1.0,13.0,0.0,2014-09-04,AliceSprings,11.0,49.64,WSW,No,11.1,NW,10.0,1012.2,24.0,1.0,72.86,48.0,1016.1
No,9.2,SE,70.88,73.22,7.0,19.0,0.0,2014-09-05,AliceSprings,23.0,49.64,SE,No,4.4,SE,35.0,1015.1,13.0,7.0,60.08,31.0,1020.0
No,7.0,W,79.88,83.12,7.0,20.0,0.0,2014-09-06,AliceSprings,17.0,55.4,ENE,No,7.9,NE,28.0,1014.9,15.0,7.0,65.12,28.0,1018.7
No,6.6,SSE,88.88000000000001,90.5,0.0,11.0,0.0,2014-09-07,AliceSprings,12.0,44.96,W,No,11.1,ENE,21.0,1014.3,9.0,1.0,70.88,37.0,1019.2
No,8.0,WNW,91.58000000000001,93.56,0.0,22.0,0.0,2014-09-08,AliceSprings,8.0,57.02,NNW,No,11.1,N,14.0,1012.0,30.0,0.0,78.25999999999999,52.0,1016.3
No,12.0,WSW,92.84,93.56,1.0,17.0,0.0,2014-09-09,AliceSprings,12.0,61.16,WSW,No,11.3,W,15.0,1012.3,28.0,0.0,81.32,48.0,1014.5
No,11.2,E,79.88,81.5,0.0,26.0,0.0,2014-09-10,AliceSprings,15.0,52.879999999999995,ESE,No,11.2,ESE,23.0,1016.2,22.0,0.0,67.28,37.0,1020.6
No,9.2,SE,79.7,82.04,2.0,20.0,0.0,2014-09-11,AliceSprings,12.0,47.3,ESE,No,10.8,E,19.0,1017.5,20.0,6.0,67.64,37.0,1020.4
No,8.8,SE,81.32,83.12,0.0,20.0,0.0,2014-09-12,AliceSprings,10.0,46.4,E,No,11.2,E,17.0,1019.1,30.0,1.0,67.82,50.0,1023.4
No,10.8,ESE,79.16,82.58,0.0,20.0,0.0,2014-09-13,AliceSprings,10.0,43.34,ENE,No,11.3,E,22.0,1018.0,20.0,0.0,67.46,35.0,1022.5
No,7.6,SSE,83.12,86.36,0.0,9.0,0.0,2014-09-14,AliceSprings,7.0,44.42,SSE,No,11.4,ENE,14.0,1015.2,17.0,0.0,72.5,33.0,1019.1
No,9.2,WSW,86.36,88.88000000000001,,7.0,0.0,2014-09-15,AliceSprings,5.0,46.04,NE,No,11.4,W,11.0,1014.0,11.0,0.0,70.88,26.0,1018.0
No,7.2,NE,81.86,84.2,1.0,28.0,0.0,2014-09-16,AliceSprings,17.0,48.2,ESE,No,11.1,E,29.0,1014.9,11.0,3.0,68.18,44.0,1018.9
No,8.6,ESE,81.86,84.02,3.0,20.0,0.0,2014-09-17,AliceSprings,15.0,48.92,E,No,10.1,ESE,27.0,1016.7,15.0,1.0,67.82,41.0,1021.2
No,10.8,NW,88.34,91.4,4.0,17.0,0.0,2014-09-18,AliceSprings,10.0,52.7,S,No,9.8,ENE,25.0,1015.2,24.0,3.0,69.8,44.0,1020.6
No,10.8,NW,89.41999999999999,93.74,3.0,11.0,0.0,2014-09-19,AliceSprings,8.0,54.68,E,No,9.8,E,20.0,1013.9,24.0,3.0,69.44,39.0,1019.5
No,11.0,ESE,81.14,83.48,1.0,33.0,0.0,2014-09-20,AliceSprings,12.0,58.82,S,No,11.2,ESE,14.0,1015.6,20.0,1.0,71.24000000000001,52.0,1019.2
No,11.6,ESE,74.3,76.46,0.0,24.0,0.0,2014-09-21,AliceSprings,8.0,49.28,ESE,No,11.5,E,32.0,1019.8,24.0,0.0,61.88,43.0,1024.3
No,9.0,N,77.9,80.78,0.0,19.0,0.0,2014-09-22,AliceSprings,6.0,40.46,E,No,11.5,ESE,12.0,1014.9,11.0,0.0,66.38,41.0,1021.2
No,10.2,NW,87.44,90.14,1.0,22.0,0.0,2014-09-23,AliceSprings,4.0,48.2,NNW,No,11.4,N,10.0,1009.3,30.0,0.0,74.84,56.0,1013.6
No,14.6,S,75.2,77.0,,22.0,0.0,2014-09-24,AliceSprings,24.0,47.84,S,No,11.5,S,36.0,1016.8,20.0,0.0,62.059999999999995,43.0,1020.1
No,6.2,SE,79.34,80.24000000000001,0.0,24.0,0.0,2014-09-25,AliceSprings,25.0,48.2,SE,No,11.5,SE,44.0,1019.2,17.0,0.0,65.12,39.0,1023.6
No,7.6,SSE,83.84,84.74,0.0,15.0,0.0,2014-09-26,AliceSprings,19.0,47.120000000000005,ESE,No,11.6,E,28.0,1017.8,19.0,0.0,70.88,31.0,1022.5
No,7.8,SSE,87.61999999999999,89.6,0.0,13.0,0.0,2014-09-27,AliceSprings,6.0,46.94,E,No,11.6,NE,22.0,1016.6,19.0,0.0,73.04,33.0,1021.9
No,9.0,SSE,92.3,94.64,0.0,19.0,0.0,2014-09-28,AliceSprings,8.0,53.42,N,No,11.6,N,12.0,1012.2,9.0,0.0,79.34,37.0,1017.6
No,10.8,E,96.44,97.52,1.0,30.0,0.0,2014-09-29,AliceSprings,4.0,62.24,NW,No,11.6,NW,2.0,1010.4,9.0,0.0,85.82,44.0,1014.6
No,12.0,SSW,97.16,100.58000000000001,2.0,9.0,0.0,2014-09-30,AliceSprings,7.0,57.56,SW,No,11.6,W,9.0,1011.7,17.0,0.0,83.12,37.0,1015.0
No,14.8,SE,87.26,89.06,2.0,31.0,0.0,2014-10-01,AliceSprings,13.0,59.18,ESE,No,10.8,SE,17.0,1016.3,31.0,1.0,75.92,52.0,1021.6
