Wind Speed 3 pm,Temp 9 am F,Wind Gust Dir,Pressure 9 am,Humidity 3 pm,Humidity 9 am,Wind Dir 3 pm,Rainfall,Rain Tomorrow,Cloud 9 am,Max Temp F,Wind Speed 9 am,Temp 3 pm F,Date,Cloud 3 pm,Rain Today,Location,Pressure 3 pm,Wind Gust Speed,Wind Dir 9 am,Min Temp F,Sunshine,Evaporation
28.0,59.18,NNW,1018.3,44.0,62.0,NW,0.0,No,,71.06,11.0,69.98,2013-04-10,,No,Hobart,1013.2,56.0,NW,54.86,0.6,2.6
11.0,57.02,S,1022.7,40.0,49.0,SE,0.4,No,,63.68,9.0,62.24,2013-04-11,,No,Hobart,1023.0,30.0,NNW,48.74,10.2,2.2
17.0,50.72,NNW,1023.6,52.0,64.0,ESE,0.0,No,,66.2,13.0,63.68,2013-04-12,,No,Hobart,1017.7,30.0,N,43.34,10.3,4.0
20.0,57.56,NW,1007.2,48.0,69.0,NNW,0.2,No,,70.16,9.0,70.16,2013-04-13,,No,Hobart,999.1,69.0,NNW,50.72,2.5,2.8
13.0,53.6,WNW,1010.4,41.0,53.0,NW,0.2,No,,60.980000000000004,9.0,59.0,2013-04-14,,No,Hobart,1009.1,63.0,WNW,50.9,2.5,4.2
11.0,54.32,SSW,1011.9,53.0,56.0,WNW,0.0,No,,60.8,11.0,57.74,2013-04-15,,No,Hobart,1011.8,28.0,N,44.42,7.9,3.0
9.0,50.0,N,1018.8,38.0,69.0,S,0.2,No,,66.56,22.0,64.22,2013-04-16,,No,Hobart,1016.2,31.0,NW,42.260000000000005,10.3,1.6
6.0,52.7,NNW,1017.3,44.0,64.0,NW,0.0,No,,65.48,7.0,64.4,2013-04-17,,No,Hobart,1014.5,31.0,W,44.96,5.5,3.6
26.0,51.08,S,1019.9,78.0,66.0,S,0.8,Yes,,55.76,15.0,47.66,2013-04-18,,No,Hobart,1021.4,56.0,SSW,48.56,4.5,3.0
30.0,49.1,SSW,1030.7,54.0,70.0,SSE,11.0,Yes,,54.5,26.0,52.16,2013-04-19,,Yes,Hobart,1031.2,57.0,SSE,43.879999999999995,6.9,2.8
11.0,47.48,SE,1029.1,67.0,85.0,SE,2.0,No,,55.58,9.0,53.24,2013-04-20,,Yes,Hobart,1024.9,22.0,N,42.620000000000005,3.0,3.2
17.0,50.54,NE,1016.8,57.0,76.0,NE,0.0,No,,60.08,13.0,58.28,2013-04-21,,No,Hobart,1011.2,28.0,NNW,43.879999999999995,8.1,0.6
13.0,50.0,NNW,1006.2,62.0,77.0,SE,0.0,No,,66.56,17.0,60.980000000000004,2013-04-22,,No,Hobart,1002.9,37.0,NNW,47.3,5.6,2.2
13.0,56.3,SW,1005.7,43.0,46.0,SW,0.6,No,,60.08,13.0,58.28,2013-04-23,,No,Hobart,1006.9,54.0,W,50.0,8.3,2.6
28.0,55.04,SW,1010.1,59.0,59.0,SW,0.2,No,,59.540000000000006,19.0,55.22,2013-04-24,,No,Hobart,1012.6,54.0,N,47.84,4.9,2.2
24.0,51.26,WNW,1008.9,52.0,56.0,NW,0.0,No,,65.12,22.0,64.04,2013-04-25,,No,Hobart,1001.7,96.0,N,44.78,3.0,1.8
31.0,61.34,NW,1005.7,57.0,54.0,NNW,0.4,No,,66.38,26.0,62.78,2013-04-26,,No,Hobart,1006.7,67.0,NNW,51.08,5.6,4.0
43.0,66.2,NNW,1005.5,28.0,35.0,NW,0.0,Yes,,77.0,33.0,75.38,2013-04-27,,No,Hobart,996.8,96.0,NW,58.459999999999994,6.2,6.4
31.0,53.96,NW,1004.1,36.0,50.0,NW,2.2,No,,60.8,24.0,58.82,2013-04-28,,Yes,Hobart,1006.3,65.0,NW,51.26,8.3,10.2
19.0,51.8,NNW,1018.9,48.0,55.0,SW,0.0,No,,61.7,20.0,57.379999999999995,2013-04-29,,No,Hobart,1020.1,46.0,NW,47.120000000000005,8.0,5.2
26.0,51.44,NNW,1023.1,32.0,58.0,NW,0.0,No,,63.86,13.0,61.88,2013-04-30,,No,Hobart,1019.3,46.0,NW,45.68,8.9,2.4
30.0,50.0,SSW,1016.2,80.0,77.0,SW,0.2,Yes,,58.1,2.0,45.86,2013-05-01,,No,Hobart,1017.6,50.0,N,48.2,3.3,3.2
17.0,47.84,NW,1025.6,47.0,64.0,NNW,2.8,No,,58.459999999999994,19.0,57.379999999999995,2013-05-02,,Yes,Hobart,1023.6,43.0,NNW,39.02,9.2,1.4
56.0,58.459999999999994,NW,1008.4,46.0,38.0,NW,0.2,Yes,,70.7,35.0,67.46,2013-05-03,,No,Hobart,1000.0,102.0,NNW,45.86,4.6,2.2
19.0,45.32,SW,1016.7,50.0,66.0,WSW,6.2,No,,53.24,37.0,49.82,2013-05-04,,Yes,Hobart,1020.5,63.0,SW,43.34,7.4,6.2
11.0,48.56,SW,1026.2,54.0,67.0,N,0.0,No,,57.2,11.0,55.22,2013-05-05,,No,Hobart,1024.5,31.0,NNW,40.82,5.0,1.8
9.0,46.58,NNW,1028.8,54.0,75.0,ESE,0.0,No,,58.64,15.0,55.94,2013-05-06,,No,Hobart,1026.7,26.0,NNW,39.92,9.5,1.2
11.0,43.7,NNW,1029.3,50.0,76.0,E,0.0,No,,60.980000000000004,19.0,57.02,2013-05-07,,No,Hobart,1027.1,31.0,NNW,39.02,8.3,0.8
15.0,49.82,NNW,1027.3,45.0,75.0,NNW,0.0,No,,68.9,13.0,68.72,2013-05-08,,No,Hobart,1022.5,52.0,N,43.519999999999996,8.2,2.2
9.0,55.22,NW,1027.2,76.0,79.0,SSW,0.0,No,,59.36,0.0,58.82,2013-05-09,,No,Hobart,1028.0,41.0,,49.64,0.2,2.6
11.0,56.48,NNW,1029.1,50.0,77.0,NNW,0.0,No,,70.52,17.0,68.72,2013-05-10,,No,Hobart,1026.6,31.0,NNW,50.18,8.4,1.0
13.0,56.48,N,1025.3,46.0,73.0,N,0.2,No,,72.32,26.0,71.96,2013-05-11,,No,Hobart,1021.2,39.0,NNW,52.34,7.6,1.6
11.0,53.06,NNE,1017.8,47.0,82.0,ESE,0.0,Yes,,69.08,0.0,68.18,2013-05-12,,No,Hobart,1012.8,39.0,,52.16,1.3,3.4
13.0,55.4,NNW,1009.2,49.0,88.0,N,2.4,No,,67.64,7.0,66.92,2013-05-13,,Yes,Hobart,1005.4,37.0,NW,53.06,4.1,1.0
13.0,47.84,NNW,1005.8,50.0,72.0,N,0.0,No,,59.540000000000006,28.0,57.02,2013-05-14,,No,Hobart,1005.6,37.0,NNW,44.239999999999995,6.9,3.2
19.0,51.44,NE,1007.3,53.0,70.0,ENE,0.0,Yes,,60.8,2.0,56.84,2013-05-15,,No,Hobart,1003.8,35.0,SW,44.239999999999995,5.8,1.8
22.0,52.52,SSW,1002.5,63.0,86.0,S,3.4,No,,58.64,22.0,55.94,2013-05-16,,Yes,Hobart,1003.1,43.0,SSW,48.02,0.6,1.0
13.0,53.96,SW,1009.1,87.0,72.0,SSE,0.8,Yes,,55.58,22.0,53.96,2013-05-17,,No,Hobart,1009.7,43.0,SW,49.46,1.5,0.0
15.0,48.02,SW,1012.7,80.0,67.0,SSE,4.8,No,,53.6,11.0,47.66,2013-05-18,,Yes,Hobart,1010.7,39.0,N,42.44,4.5,0.6
15.0,48.74,SW,1014.6,47.0,63.0,WSW,0.8,No,,55.22,9.0,52.52,2013-05-19,,No,Hobart,1013.9,44.0,NNE,44.6,6.7,0.4
9.0,39.02,NNW,1015.2,55.0,82.0,NNW,0.0,No,,55.4,13.0,52.879999999999995,2013-05-20,,No,Hobart,1011.8,31.0,NW,34.88,7.6,0.2
0.0,44.06,NW,1015.8,62.0,78.0,,0.0,No,,58.28,13.0,55.22,2013-05-21,,No,Hobart,1014.9,24.0,NW,39.02,5.6,2.0
15.0,46.94,SSE,1017.1,70.0,81.0,S,0.0,Yes,,55.76,11.0,55.04,2013-05-22,,No,Hobart,1016.2,26.0,NNW,43.34,3.8,1.4
19.0,44.78,NW,1023.7,44.0,85.0,NNW,1.2,No,,58.28,20.0,57.74,2013-05-23,,Yes,Hobart,1021.9,31.0,NW,39.92,8.3,0.4
30.0,51.620000000000005,WNW,1017.5,46.0,63.0,NNW,0.0,No,,63.14,11.0,61.7,2013-05-24,,No,Hobart,1015.7,59.0,N,42.260000000000005,5.2,1.2
20.0,59.0,W,1010.7,38.0,48.0,WNW,0.0,No,,64.94,13.0,62.6,2013-05-25,,No,Hobart,1008.9,81.0,NW,51.620000000000005,6.9,3.4
22.0,56.120000000000005,W,1016.3,48.0,59.0,SW,0.0,No,,59.72,15.0,58.28,2013-05-26,,No,Hobart,1018.0,72.0,N,54.86,7.2,4.0
11.0,44.42,NNW,1032.1,43.0,64.0,NNW,0.0,No,,54.32,19.0,53.78,2013-05-27,,No,Hobart,1030.4,26.0,NNW,42.08,8.3,3.2
4.0,41.0,NNW,1030.4,56.0,75.0,E,0.0,No,,56.84,20.0,53.96,2013-05-28,,No,Hobart,1027.0,30.0,NNW,37.58,7.6,0.4
7.0,43.879999999999995,N,1024.3,62.0,81.0,NNE,0.0,No,,57.2,6.0,54.86,2013-05-29,,No,Hobart,1019.8,30.0,N,40.1,6.9,2.0
13.0,55.76,NW,1019.1,40.0,61.0,NW,0.0,No,,67.46,11.0,67.1,2013-05-30,,No,Hobart,1017.3,33.0,NNW,43.879999999999995,3.6,1.0
13.0,50.9,NNW,1019.8,53.0,75.0,NW,0.0,No,,65.12,22.0,63.32,2013-05-31,,No,Hobart,1015.0,41.0,NNW,50.54,4.1,2.8
26.0,53.6,SSW,1009.4,58.0,89.0,SSW,0.2,No,,61.88,15.0,54.5,2013-06-01,,No,Hobart,1008.0,43.0,S,50.9,3.0,1.0
9.0,50.0,SW,1014.1,45.0,63.0,SW,0.2,No,,56.84,6.0,55.4,2013-06-02,,No,Hobart,1014.8,46.0,W,47.66,6.2,1.6
7.0,54.68,NW,1014.6,60.0,62.0,NW,0.0,No,,60.980000000000004,33.0,60.8,2013-06-03,,No,Hobart,1015.8,56.0,NNW,42.980000000000004,2.3,1.6
22.0,57.92,NW,1020.0,45.0,60.0,NW,0.0,No,,65.48,15.0,63.32,2013-06-04,,No,Hobart,1018.5,54.0,NW,50.0,8.1,0.6
9.0,45.68,N,1019.3,62.0,78.0,N,0.0,No,,57.02,15.0,53.6,2013-06-05,,No,Hobart,1015.0,35.0,NNW,39.74,4.9,1.8
30.0,57.02,N,1008.4,44.0,49.0,N,0.0,No,,65.84,31.0,63.14,2013-06-06,,No,Hobart,1003.7,61.0,NNW,45.5,6.2,1.8
22.0,49.46,W,1011.3,38.0,54.0,W,0.6,No,,55.22,7.0,51.26,2013-06-07,,No,Hobart,1015.2,50.0,SW,47.66,4.4,2.4
28.0,50.36,NW,1021.8,47.0,58.0,NNW,0.0,No,,60.62,39.0,58.64,2013-06-08,,No,Hobart,1019.9,59.0,NW,45.14,7.0,4.0
15.0,55.4,NNW,1019.8,60.0,65.0,WNW,0.0,No,,61.16,13.0,60.26,2013-06-09,,No,Hobart,1017.5,37.0,NNW,50.36,0.3,2.2
22.0,55.58,NW,1013.2,41.0,50.0,NW,0.0,No,,61.16,20.0,60.08,2013-06-10,,No,Hobart,1010.9,56.0,NNW,50.36,3.0,2.2
11.0,48.56,N,1012.3,55.0,80.0,SSW,0.2,No,,61.519999999999996,17.0,59.0,2013-06-11,,No,Hobart,1012.3,31.0,NNW,45.14,5.7,1.8
22.0,48.02,SSE,1018.9,87.0,89.0,SSE,0.0,Yes,,56.120000000000005,9.0,52.52,2013-06-12,,No,Hobart,1018.3,35.0,NNW,45.14,2.0,0.8
28.0,50.0,S,1019.0,80.0,79.0,SSE,2.0,No,,51.620000000000005,15.0,49.28,2013-06-13,,Yes,Hobart,1016.5,43.0,S,47.84,0.0,0.6
26.0,47.120000000000005,SSW,1018.0,74.0,67.0,SSW,0.2,Yes,,50.72,24.0,50.18,2013-06-14,,No,Hobart,1017.9,44.0,SSW,44.78,1.5,0.0
26.0,48.02,SSE,1023.3,84.0,88.0,SSW,20.2,Yes,,50.18,30.0,48.379999999999995,2013-06-15,,Yes,Hobart,1024.4,56.0,S,46.76,0.6,1.4
31.0,48.74,SSE,1024.8,74.0,77.0,SSE,11.8,Yes,,51.620000000000005,26.0,49.64,2013-06-16,,Yes,Hobart,1022.3,57.0,SSE,46.04,0.1,1.6
26.0,49.82,SSE,1019.0,78.0,87.0,S,5.4,Yes,,51.08,22.0,50.54,2013-06-17,,Yes,Hobart,1017.7,44.0,S,46.4,1.3,1.4
20.0,47.66,SW,1021.5,84.0,75.0,SSW,8.0,Yes,,51.620000000000005,15.0,47.66,2013-06-18,,Yes,Hobart,1021.8,39.0,SSW,45.32,1.3,0.4
9.0,49.28,SW,1028.2,83.0,60.0,S,1.8,No,,50.0,17.0,49.28,2013-06-19,,Yes,Hobart,1028.2,35.0,SW,44.06,0.5,1.0
11.0,45.32,NW,1027.8,56.0,77.0,NW,0.4,No,,50.18,9.0,48.92,2013-06-20,,No,Hobart,1024.9,22.0,NNW,44.239999999999995,0.0,0.0
13.0,33.98,NNW,1024.7,57.0,94.0,NNW,0.0,No,,48.379999999999995,20.0,47.66,2013-06-21,,No,Hobart,1023.4,35.0,NNW,32.72,7.7,1.0
17.0,34.88,NW,1029.5,61.0,88.0,NNW,0.0,No,,49.46,19.0,49.1,2013-06-22,,No,Hobart,1029.5,31.0,NNW,32.36,7.7,0.6
11.0,37.76,NNW,1035.7,52.0,82.0,NNW,0.0,No,,51.98,17.0,51.620000000000005,2013-06-23,,No,Hobart,1034.1,28.0,NNW,34.7,5.8,1.2
9.0,37.22,N,1035.6,66.0,86.0,NNW,0.0,No,,49.64,17.0,48.92,2013-06-24,,No,Hobart,1033.6,30.0,NNW,34.7,6.3,0.6
9.0,35.96,NNW,1033.5,74.0,92.0,N,0.0,No,,46.22,20.0,45.86,2013-06-25,,No,Hobart,1031.3,30.0,NNW,33.62,2.0,0.8
0.0,41.54,NW,1029.1,69.0,92.0,,0.0,No,,51.8,11.0,51.44,2013-06-26,,No,Hobart,1026.3,33.0,WNW,35.96,1.5,0.2
15.0,39.56,NNW,1022.2,69.0,93.0,NNW,0.0,No,,56.3,15.0,53.78,2013-06-27,,No,Hobart,1017.9,28.0,NNW,38.839999999999996,5.1,0.4
7.0,46.22,NW,1021.8,61.0,77.0,SE,0.0,No,,58.1,13.0,54.32,2013-06-28,,No,Hobart,1021.4,30.0,NNW,39.56,5.0,1.0
20.0,43.16,NW,1023.6,48.0,85.0,NNW,0.0,No,,57.379999999999995,19.0,57.2,2013-06-29,,No,Hobart,1020.8,44.0,NNW,40.28,7.1,0.8
26.0,55.4,WNW,1017.1,49.0,65.0,NW,0.0,No,,60.440000000000005,22.0,59.18,2013-06-30,,No,Hobart,1013.0,50.0,NNW,42.8,1.4,1.2
41.0,60.26,W,1004.3,40.0,48.0,W,0.0,Yes,,64.94,31.0,61.88,2013-07-01,,No,Hobart,1006.0,98.0,WNW,53.06,5.6,1.8
15.0,55.22,WNW,1006.0,83.0,78.0,WSW,2.2,Yes,,59.540000000000006,30.0,50.72,2013-07-02,,Yes,Hobart,1008.3,70.0,NW,46.76,2.1,4.4
39.0,43.879999999999995,NNW,1013.2,41.0,81.0,NW,3.4,Yes,,59.36,7.0,58.64,2013-07-03,,Yes,Hobart,1006.1,72.0,NNW,39.2,3.2,1.4
28.0,49.1,NNW,998.5,60.0,77.0,NNW,2.2,Yes,,52.879999999999995,19.0,51.8,2013-07-04,,Yes,Hobart,995.3,91.0,NNW,43.7,0.0,3.0
24.0,44.6,WNW,989.2,86.0,65.0,NW,8.0,Yes,,51.620000000000005,24.0,42.8,2013-07-05,,Yes,Hobart,990.7,80.0,NW,42.260000000000005,4.9,0.8
24.0,46.04,WSW,999.9,66.0,49.0,WNW,25.0,Yes,,46.22,26.0,43.16,2013-07-06,,Yes,Hobart,1006.0,72.0,WNW,39.92,4.7,4.6
20.0,38.12,NNW,1019.9,51.0,80.0,NNW,4.2,No,,51.44,24.0,51.26,2013-07-07,,Yes,Hobart,1019.2,44.0,NNW,35.24,7.0,0.6
20.0,44.42,NW,1027.6,49.0,69.0,SW,0.0,No,,53.24,9.0,51.26,2013-07-08,,No,Hobart,1029.3,46.0,N,38.12,6.5,1.6
19.0,39.02,NNW,1035.7,47.0,80.0,NNW,0.0,No,,51.08,20.0,50.9,2013-07-09,,No,Hobart,1033.4,33.0,NW,34.16,7.8,1.0
11.0,36.5,NNW,1031.3,47.0,81.0,NNW,0.0,No,,53.78,31.0,53.24,2013-07-10,,No,Hobart,1029.0,44.0,NNW,34.7,8.0,0.6
11.0,45.86,N,1031.5,46.0,63.0,NNW,0.2,No,,56.3,11.0,55.76,2013-07-11,,No,Hobart,1029.7,37.0,NNW,36.5,1.0,1.6
20.0,42.260000000000005,N,1026.2,47.0,69.0,NNW,1.0,No,,59.18,6.0,59.0,2013-07-12,,No,Hobart,1023.2,52.0,NE,39.2,7.9,1.4
11.0,46.94,WNW,1028.1,74.0,85.0,SE,0.0,No,,53.96,4.0,52.16,2013-07-13,,No,Hobart,1027.9,24.0,ESE,42.08,4.8,1.4
15.0,50.9,NNW,1022.1,82.0,83.0,NNW,0.0,Yes,,54.68,9.0,53.42,2013-07-14,,No,Hobart,1016.8,28.0,NNE,46.22,0.0,0.8
13.0,49.1,NW,1015.5,79.0,92.0,N,1.8,Yes,,57.92,13.0,56.48,2013-07-15,,Yes,Hobart,1014.8,31.0,NNW,46.22,3.2,0.2
20.0,46.76,NNW,1019.9,53.0,89.0,NNW,1.6,No,,60.440000000000005,6.0,59.540000000000006,2013-07-16,,Yes,Hobart,1017.7,33.0,N,42.980000000000004,7.8,1.8
13.0,49.28,NW,1018.0,63.0,80.0,SSW,0.0,No,,60.8,9.0,59.0,2013-07-17,,No,Hobart,1017.1,43.0,NW,45.68,2.4,1.2
19.0,49.46,N,1016.0,65.0,84.0,NNW,0.0,No,,62.24,13.0,57.56,2013-07-18,,No,Hobart,1010.0,43.0,N,45.14,2.4,0.8
41.0,62.24,NNW,993.7,46.0,52.0,NNW,0.0,No,,64.94,31.0,60.980000000000004,2013-07-19,,No,Hobart,990.6,80.0,NNW,49.46,6.7,1.8
15.0,45.68,SW,1001.9,56.0,76.0,SSW,0.0,Yes,,52.52,7.0,51.98,2013-07-20,,No,Hobart,1003.2,37.0,N,43.879999999999995,3.1,3.2
30.0,51.26,SSW,1001.4,92.0,90.0,S,7.8,Yes,,51.620000000000005,33.0,50.72,2013-07-21,,Yes,Hobart,999.9,65.0,S,45.5,0.0,1.8
13.0,49.1,SW,1005.9,67.0,80.0,W,43.0,No,,52.16,22.0,50.18,2013-07-22,,Yes,Hobart,1007.3,48.0,SSW,47.48,0.0,1.6
9.0,48.74,SW,1020.3,46.0,60.0,NW,0.8,No,,56.3,24.0,55.76,2013-07-23,,No,Hobart,1022.3,54.0,SSW,48.02,4.2,0.2
13.0,47.84,NE,1026.4,51.0,68.0,NE,0.0,No,,57.2,6.0,55.76,2013-07-24,,No,Hobart,1024.2,31.0,WNW,40.46,6.2,1.2
17.0,42.620000000000005,NW,1023.3,53.0,83.0,NW,0.0,No,,55.58,7.0,54.68,2013-07-25,,No,Hobart,1018.3,39.0,NW,39.74,4.7,0.6
20.0,50.54,NW,1016.6,57.0,73.0,NW,0.2,No,,61.16,19.0,56.84,2013-07-26,,No,Hobart,1017.7,48.0,NNW,42.620000000000005,4.6,1.0
4.0,50.54,NNW,1022.1,63.0,62.0,NNE,0.0,No,,57.02,22.0,56.120000000000005,2013-07-27,,No,Hobart,1021.2,44.0,NNW,46.76,0.0,2.0
9.0,51.98,N,1020.0,51.0,63.0,N,0.0,No,,59.9,19.0,59.540000000000006,2013-07-28,,No,Hobart,1015.4,54.0,NNW,48.379999999999995,0.2,0.4
26.0,55.94,NNW,1010.6,34.0,61.0,NW,0.0,No,,63.68,17.0,62.42,2013-07-29,,No,Hobart,1009.2,52.0,NNW,51.98,7.1,2.0
19.0,48.379999999999995,WNW,1016.9,45.0,62.0,NW,0.0,No,,57.379999999999995,22.0,53.96,2013-07-30,,No,Hobart,1018.3,39.0,NNW,44.6,7.9,3.4
17.0,42.44,NW,1024.2,44.0,70.0,NNW,0.0,No,,57.379999999999995,24.0,55.94,2013-07-31,,No,Hobart,1022.3,33.0,NNW,39.38,9.2,2.2
22.0,42.44,NNW,1020.2,49.0,75.0,N,0.0,No,,57.56,30.0,55.76,2013-08-01,,No,Hobart,1016.4,46.0,NNW,38.48,9.8,1.4
13.0,42.8,N,1005.4,84.0,78.0,NW,0.0,Yes,,56.3,2.0,51.26,2013-08-02,,No,Hobart,997.8,57.0,N,41.18,0.7,2.4
26.0,44.06,NNW,1001.5,73.0,58.0,NNW,4.2,No,,53.78,17.0,49.82,2013-08-03,,Yes,Hobart,993.6,54.0,N,41.36,3.8,1.4
19.0,49.28,SW,998.4,56.0,64.0,NNW,0.8,No,,55.04,19.0,49.82,2013-08-04,,No,Hobart,1002.4,59.0,NNW,43.519999999999996,7.8,2.2
15.0,36.32,NNW,1006.5,51.0,89.0,NNW,0.0,Yes,,55.4,26.0,54.14,2013-08-05,,No,Hobart,1000.3,37.0,NW,34.34,7.4,2.0
22.0,50.0,WNW,993.0,45.0,61.0,W,1.8,No,,55.4,24.0,51.44,2013-08-06,,Yes,Hobart,995.2,69.0,NNW,36.32,6.2,1.8
9.0,46.94,NW,1006.8,75.0,67.0,SSW,0.2,No,,52.52,4.0,48.56,2013-08-07,,No,Hobart,1007.1,33.0,SE,40.82,5.0,2.4
13.0,39.74,NNW,1016.6,51.0,78.0,E,0.6,Yes,,52.34,19.0,49.64,2013-08-08,,No,Hobart,1014.8,30.0,NNW,34.7,9.2,1.6
20.0,43.7,N,1004.6,72.0,85.0,N,2.6,Yes,,55.76,22.0,52.879999999999995,2013-08-09,,Yes,Hobart,997.0,43.0,NNW,37.94,0.3,0.8
33.0,46.04,W,1001.2,36.0,64.0,WSW,5.4,Yes,,54.5,33.0,54.14,2013-08-10,,Yes,Hobart,1002.8,83.0,W,42.8,4.7,0.4
20.0,51.08,NW,1006.6,46.0,71.0,NNW,5.4,No,,62.6,2.0,61.7,2013-08-11,,Yes,Hobart,1001.0,56.0,NNW,44.78,6.9,2.0
4.0,48.74,WNW,991.0,40.0,75.0,SE,1.0,No,,54.68,9.0,53.78,2013-08-12,,No,Hobart,992.1,48.0,WSW,48.56,4.5,4.8
56.0,44.96,NW,999.5,45.0,58.0,NW,0.0,Yes,,56.66,26.0,55.76,2013-08-13,,No,Hobart,991.1,96.0,N,41.18,7.2,1.0
6.0,50.9,WNW,995.2,58.0,61.0,S,15.0,Yes,,54.32,22.0,52.879999999999995,2013-08-14,,Yes,Hobart,992.7,57.0,NNW,44.96,2.8,4.2
22.0,48.92,WNW,1010.0,50.0,56.0,WNW,10.8,No,,59.18,20.0,57.92,2013-08-15,,Yes,Hobart,1010.4,59.0,NNW,41.72,6.7,2.6
30.0,48.56,N,1010.7,35.0,65.0,N,0.0,Yes,,61.16,17.0,59.36,2013-08-16,,No,Hobart,1004.6,61.0,NNW,43.7,5.8,1.6
24.0,48.379999999999995,NW,997.1,38.0,73.0,NW,2.0,Yes,,58.1,20.0,56.48,2013-08-17,,Yes,Hobart,999.0,50.0,NW,46.94,5.4,3.4
28.0,47.120000000000005,N,992.1,53.0,81.0,WNW,1.8,Yes,,60.8,24.0,55.58,2013-08-18,,Yes,Hobart,987.8,70.0,NW,40.28,4.7,2.2
15.0,48.379999999999995,W,988.8,63.0,58.0,SSW,2.8,No,,54.32,28.0,50.54,2013-08-19,,Yes,Hobart,995.7,93.0,NW,42.08,7.5,3.0
13.0,44.42,S,1006.1,49.0,59.0,WSW,0.2,No,,49.64,20.0,44.96,2013-08-20,,No,Hobart,1007.2,46.0,NNW,39.2,8.3,2.2
17.0,39.74,NW,1009.9,40.0,64.0,NNW,0.0,No,,56.84,19.0,56.84,2013-08-21,,No,Hobart,1004.1,54.0,NNW,31.28,7.7,2.2
20.0,45.32,NNW,997.0,44.0,75.0,NW,0.0,No,,55.76,24.0,52.879999999999995,2013-08-22,,No,Hobart,994.6,52.0,NNW,39.56,5.8,2.8
28.0,47.120000000000005,SW,995.6,72.0,70.0,SW,1.0,No,,56.3,19.0,48.92,2013-08-23,,No,Hobart,999.9,56.0,NW,44.78,4.4,1.8
26.0,56.120000000000005,NW,1011.2,47.0,55.0,NW,0.6,No,,61.88,13.0,57.74,2013-08-24,,No,Hobart,1011.8,52.0,N,46.22,9.2,2.0
24.0,54.86,NNW,1009.4,50.0,53.0,WNW,0.0,No,,61.88,28.0,58.82,2013-08-25,,No,Hobart,1010.3,85.0,NNW,50.36,6.4,3.0
30.0,53.96,NW,1015.8,41.0,56.0,NW,0.6,No,,60.8,24.0,59.36,2013-08-26,,No,Hobart,1013.6,56.0,NNW,48.379999999999995,8.1,3.6
20.0,50.54,WNW,1015.4,46.0,60.0,NW,0.0,Yes,,64.04,22.0,60.8,2013-08-27,,No,Hobart,1010.9,56.0,N,48.379999999999995,1.8,4.4
15.0,49.1,SSE,1023.9,44.0,44.0,SE,4.0,No,,51.620000000000005,11.0,51.26,2013-08-28,,Yes,Hobart,1022.5,35.0,SW,42.08,8.5,1.8
9.0,46.04,NNW,1018.5,59.0,69.0,NNE,0.0,No,,61.34,22.0,59.9,2013-08-29,,No,Hobart,1011.0,39.0,NNW,38.12,4.6,1.8
22.0,57.92,NW,1000.2,52.0,72.0,NW,0.2,No,,67.46,11.0,63.86,2013-08-30,,No,Hobart,998.6,56.0,NNW,46.04,3.1,1.8
17.0,55.94,NNW,1014.7,32.0,57.0,NNW,0.0,No,,66.38,31.0,65.3,2013-08-31,,No,Hobart,1014.9,50.0,NNW,50.18,8.1,2.2
28.0,55.94,N,1017.8,35.0,64.0,NNW,0.0,No,,74.12,19.0,73.75999999999999,2013-09-01,,No,Hobart,1012.5,67.0,NW,51.98,7.6,4.0
20.0,59.36,NNW,1026.8,27.0,46.0,NNW,0.8,No,,68.9,22.0,68.36,2013-09-02,,No,Hobart,1026.7,46.0,NNW,49.1,10.3,1.8
15.0,55.04,NW,1033.5,30.0,49.0,SE,0.0,No,,66.02,22.0,63.14,2013-09-03,,No,Hobart,1032.8,41.0,NW,46.94,10.4,5.0
20.0,53.96,NNW,1026.2,41.0,54.0,NNW,0.0,No,,69.62,30.0,68.72,2013-09-04,,No,Hobart,1020.0,48.0,N,49.46,3.6,5.0
26.0,61.34,NW,1016.9,31.0,44.0,NNW,0.0,No,,68.36,26.0,66.38,2013-09-05,,No,Hobart,1015.8,72.0,NW,53.96,6.9,4.2
26.0,59.18,NW,1015.6,35.0,48.0,WNW,0.0,Yes,,64.94,28.0,63.68,2013-09-06,,No,Hobart,1014.0,70.0,NW,54.86,7.9,5.6
26.0,52.52,SW,1014.1,38.0,66.0,WSW,2.0,No,,56.48,24.0,54.68,2013-09-07,,Yes,Hobart,1017.2,57.0,SW,48.74,6.1,5.0
22.0,51.98,NW,1020.8,42.0,51.0,NW,0.0,No,,58.64,33.0,58.459999999999994,2013-09-08,,No,Hobart,1019.5,69.0,NW,45.32,10.6,3.2
33.0,45.14,NNW,1008.7,69.0,83.0,NNW,0.8,Yes,,56.48,9.0,55.58,2013-09-09,,No,Hobart,997.9,65.0,NW,43.16,0.3,4.2
43.0,55.58,WNW,991.1,40.0,40.0,NW,3.4,Yes,,60.8,44.0,56.48,2013-09-10,,Yes,Hobart,992.0,80.0,W,45.14,9.6,1.2
24.0,43.519999999999996,WSW,1000.2,40.0,46.0,W,2.8,No,,50.18,15.0,47.3,2013-09-11,,Yes,Hobart,1003.4,70.0,WSW,39.92,8.2,4.4
