WindGustDir,Cloud9am,Temp9amC,RainToday,Sunshine,Pressure3pm,WindSpeed3pm,WindDir9am,WindGustSpeed,RainTomorrow,Cloud3pm,WindSpeed9am,Date,MinTempC,Location,Evaporation,MaxTempC,WindDir3pm,Rainfall,Humidity9am,Temp3pmC,Humidity3pm,Pressure9am
NE,2.0,23.7,No,12.9,1015.3,35.0,NNE,57.0,No,0.0,13.0,2014-02-09,20.7,SydneyAirport,9.6,30.7,NE,0.0,68.0,29.8,41.0,1018.9
SSW,8.0,20.5,No,0.2,1017.6,28.0,S,76.0,No,6.0,31.0,2014-02-10,20.1,SydneyAirport,10.4,23.5,S,0.2,85.0,23.0,69.0,1019.6
S,8.0,21.4,No,4.0,1014.9,24.0,SSW,35.0,No,2.0,11.0,2014-02-11,20.0,SydneyAirport,7.2,26.0,S,0.0,79.0,23.3,77.0,1017.8
E,7.0,23.9,No,4.3,1015.5,30.0,ESE,41.0,Yes,7.0,22.0,2014-02-12,20.7,SydneyAirport,6.0,28.0,E,0.0,76.0,27.0,59.0,1016.5
ENE,4.0,25.8,Yes,7.5,1011.2,31.0,NNE,50.0,No,8.0,20.0,2014-02-13,21.4,SydneyAirport,4.6,29.8,ENE,1.2,60.0,29.3,44.0,1015.1
NE,8.0,23.4,No,0.0,1006.4,19.0,N,31.0,Yes,8.0,9.0,2014-02-14,21.6,SydneyAirport,8.8,25.7,ENE,0.0,72.0,23.1,76.0,1008.2
NNE,8.0,22.6,Yes,0.0,999.3,20.0,N,35.0,Yes,8.0,15.0,2014-02-15,21.2,SydneyAirport,2.2,27.1,NE,2.6,87.0,24.4,79.0,1003.6
SE,8.0,22.9,Yes,0.0,1001.4,30.0,ESE,56.0,Yes,8.0,11.0,2014-02-16,22.3,SydneyAirport,2.4,24.4,SSE,4.6,91.0,21.4,92.0,999.4
S,7.0,19.2,Yes,8.3,1013.6,20.0,SSW,44.0,No,4.0,20.0,2014-02-17,18.3,SydneyAirport,7.0,25.3,SE,17.4,90.0,23.6,56.0,1013.6
ESE,7.0,21.1,No,2.7,1009.8,20.0,N,31.0,No,7.0,4.0,2014-02-18,19.1,SydneyAirport,2.4,25.1,ENE,0.0,73.0,23.7,68.0,1013.1
WNW,7.0,24.2,No,1.8,1002.2,13.0,N,41.0,Yes,8.0,13.0,2014-02-19,21.0,SydneyAirport,2.2,29.3,NW,0.0,79.0,24.2,91.0,1004.8
SE,5.0,22.4,Yes,11.2,1008.0,28.0,WSW,33.0,No,2.0,20.0,2014-02-20,20.5,SydneyAirport,4.2,27.8,SE,24.6,45.0,25.6,39.0,1007.6
WSW,1.0,21.0,No,11.9,1015.9,28.0,WSW,48.0,No,1.0,19.0,2014-02-21,18.4,SydneyAirport,11.4,25.5,SSE,0.0,30.0,23.5,56.0,1016.0
S,7.0,19.7,No,9.2,1019.3,24.0,SSW,37.0,No,4.0,22.0,2014-02-22,18.9,SydneyAirport,5.8,24.3,SSE,0.0,83.0,22.3,63.0,1020.5
S,1.0,21.4,No,10.7,1022.1,28.0,SSE,43.0,No,2.0,28.0,2014-02-23,19.3,SydneyAirport,8.0,24.4,SSE,0.0,55.0,23.0,60.0,1023.4
ENE,2.0,21.7,No,11.0,1018.0,22.0,WSW,41.0,No,1.0,9.0,2014-02-24,19.7,SydneyAirport,6.4,27.0,ENE,0.0,67.0,25.6,54.0,1020.7
NNE,3.0,24.1,No,11.8,1013.4,37.0,NE,56.0,No,1.0,6.0,2014-02-25,20.0,SydneyAirport,7.4,28.9,NE,0.0,67.0,28.4,41.0,1017.9
S,6.0,25.0,No,6.2,1009.8,15.0,N,54.0,Yes,7.0,11.0,2014-02-26,20.6,SydneyAirport,9.8,34.9,E,0.0,58.0,32.1,33.0,1011.8
S,7.0,21.3,Yes,0.2,1019.2,35.0,S,54.0,No,7.0,33.0,2014-02-27,20.3,SydneyAirport,5.2,21.8,SSE,6.2,90.0,20.7,83.0,1017.3
SE,8.0,19.4,No,0.0,1022.5,28.0,SE,46.0,Yes,7.0,30.0,2014-02-28,19.4,SydneyAirport,3.2,21.9,SSE,0.0,89.0,21.6,64.0,1022.9
ESE,7.0,19.5,Yes,0.0,1019.2,24.0,SW,44.0,Yes,8.0,9.0,2014-03-01,18.6,SydneyAirport,1.6,23.8,NE,8.8,94.0,23.2,66.0,1020.6
S,7.0,19.8,Yes,1.2,1020.6,19.0,SSW,39.0,No,8.0,19.0,2014-03-02,18.0,SydneyAirport,2.4,23.8,SSW,4.2,88.0,20.9,86.0,1020.3
SSW,3.0,21.3,No,3.8,1024.7,6.0,SW,35.0,Yes,7.0,17.0,2014-03-03,19.2,SydneyAirport,3.8,24.9,N,0.2,79.0,21.4,86.0,1024.9
E,7.0,22.7,Yes,3.3,1023.7,15.0,N,28.0,No,7.0,13.0,2014-03-04,19.3,SydneyAirport,2.6,26.3,SSE,4.8,68.0,23.9,68.0,1026.1
SW,1.0,22.5,No,7.7,1013.7,28.0,NW,59.0,Yes,3.0,13.0,2014-03-05,18.4,SydneyAirport,4.0,30.7,NE,0.0,68.0,29.6,47.0,1018.6
SSW,7.0,21.4,Yes,5.8,1018.5,28.0,SSW,59.0,No,7.0,30.0,2014-03-06,19.6,SydneyAirport,7.0,24.3,S,12.0,82.0,23.5,71.0,1018.6
E,4.0,23.1,No,7.5,1018.5,20.0,NW,37.0,No,5.0,9.0,2014-03-07,19.4,SydneyAirport,5.2,28.1,ENE,0.2,70.0,26.7,55.0,1020.3
E,7.0,22.3,No,8.9,1021.5,28.0,SSW,46.0,No,2.0,4.0,2014-03-08,21.0,SydneyAirport,5.6,28.6,E,0.0,82.0,25.3,62.0,1022.7
E,4.0,24.2,No,11.1,1020.9,24.0,NNW,37.0,No,3.0,9.0,2014-03-09,20.0,SydneyAirport,6.4,28.2,ENE,0.2,63.0,26.8,45.0,1023.5
ENE,3.0,24.9,No,11.0,1021.4,30.0,NNE,41.0,No,2.0,17.0,2014-03-10,21.8,SydneyAirport,6.8,29.5,ENE,0.0,61.0,27.7,43.0,1023.4
NE,1.0,24.3,No,10.8,1021.2,26.0,NW,44.0,No,1.0,13.0,2014-03-11,19.9,SydneyAirport,8.6,28.7,NE,0.0,62.0,27.3,42.0,1023.5
S,6.0,22.6,No,6.2,1015.5,15.0,WNW,35.0,Yes,7.0,11.0,2014-03-12,19.8,SydneyAirport,8.2,28.6,ESE,0.0,65.0,27.1,49.0,1018.3
SSW,6.0,19.6,Yes,6.2,1018.5,24.0,SSW,56.0,No,3.0,24.0,2014-03-13,18.3,SydneyAirport,7.0,24.7,SSE,30.6,82.0,22.4,73.0,1020.5
NNE,6.0,24.2,No,7.9,1014.6,33.0,N,48.0,No,1.0,11.0,2014-03-14,18.8,SydneyAirport,4.0,28.6,ENE,0.0,65.0,25.9,49.0,1018.3
WSW,4.0,23.2,No,5.8,1008.2,19.0,NW,50.0,Yes,7.0,15.0,2014-03-15,20.8,SydneyAirport,7.8,28.3,NNE,0.0,64.0,27.2,53.0,1013.0
WSW,2.0,25.0,Yes,5.8,1004.5,17.0,NW,57.0,Yes,7.0,17.0,2014-03-16,19.4,SydneyAirport,5.8,29.3,NW,9.6,52.0,24.6,63.0,1005.4
NE,1.0,18.8,Yes,11.2,1015.0,13.0,WNW,43.0,No,1.0,20.0,2014-03-17,15.3,SydneyAirport,6.2,28.0,W,3.8,47.0,27.7,22.0,1016.9
NE,1.0,21.7,No,10.4,1018.6,22.0,NW,35.0,No,5.0,13.0,2014-03-18,16.2,SydneyAirport,7.2,30.8,NE,0.0,51.0,28.6,29.0,1020.9
SSW,1.0,22.2,No,10.1,1023.6,37.0,SSW,59.0,No,6.0,19.0,2014-03-19,18.6,SydneyAirport,6.6,25.5,S,0.0,76.0,24.2,71.0,1023.9
ENE,3.0,24.7,No,9.2,1024.2,28.0,,39.0,Yes,3.0,0.0,2014-03-20,19.9,SydneyAirport,6.2,27.3,ENE,0.0,59.0,26.6,56.0,1026.9
NNE,7.0,23.4,Yes,5.2,1018.8,28.0,N,41.0,No,4.0,17.0,2014-03-21,21.2,SydneyAirport,6.0,28.2,NNE,4.2,66.0,26.6,47.0,1022.4
SSW,3.0,23.5,No,9.5,1014.1,26.0,N,46.0,Yes,2.0,11.0,2014-03-22,18.6,SydneyAirport,6.0,30.0,NE,0.0,68.0,27.4,51.0,1017.8
S,3.0,21.5,Yes,7.2,1013.2,19.0,S,35.0,No,7.0,9.0,2014-03-23,20.0,SydneyAirport,5.2,29.1,NE,1.4,81.0,28.5,56.0,1017.7
W,8.0,20.3,No,0.0,1015.4,20.0,SSW,72.0,Yes,8.0,33.0,2014-03-24,20.1,SydneyAirport,6.2,22.6,W,0.0,85.0,18.3,92.0,1016.5
ENE,1.0,21.2,Yes,6.5,1019.8,15.0,NW,31.0,No,7.0,13.0,2014-03-25,16.8,SydneyAirport,4.2,25.4,SE,40.0,76.0,24.4,70.0,1019.9
NE,7.0,21.6,No,0.0,1021.2,13.0,S,46.0,Yes,7.0,7.0,2014-03-26,20.2,SydneyAirport,2.8,25.6,NE,0.2,92.0,24.6,76.0,1022.6
NNE,8.0,22.2,Yes,0.0,1020.1,15.0,NNE,54.0,Yes,8.0,7.0,2014-03-27,20.4,SydneyAirport,2.8,23.3,NNW,22.8,87.0,21.4,70.0,1022.3
WNW,7.0,19.1,Yes,0.0,1013.4,9.0,WNW,24.0,Yes,8.0,13.0,2014-03-28,17.9,SydneyAirport,1.0,25.4,WNW,6.4,87.0,24.9,63.0,1016.9
SSW,6.0,21.0,Yes,5.6,1015.1,30.0,SW,46.0,No,7.0,19.0,2014-03-29,18.8,SydneyAirport,3.6,23.5,S,1.2,78.0,22.5,71.0,1015.4
SSE,3.0,21.7,No,10.1,1019.3,24.0,SSW,35.0,Yes,3.0,15.0,2014-03-30,19.5,SydneyAirport,3.6,25.1,SSE,0.0,78.0,24.4,67.0,1020.1
ENE,3.0,21.0,Yes,10.2,1019.6,19.0,NW,26.0,No,6.0,11.0,2014-03-31,17.8,SydneyAirport,5.0,24.9,E,2.8,75.0,24.1,61.0,1022.3
NE,7.0,21.6,No,6.2,1017.1,19.0,NW,37.0,No,7.0,11.0,2014-04-01,17.7,SydneyAirport,3.2,28.5,ENE,0.0,74.0,27.1,48.0,1019.6
ENE,2.0,21.0,No,10.9,1014.3,24.0,NW,31.0,No,1.0,11.0,2014-04-02,18.7,SydneyAirport,4.8,28.1,ENE,0.0,80.0,26.1,60.0,1017.7
SSW,1.0,22.6,No,8.8,1014.7,24.0,NW,41.0,No,7.0,13.0,2014-04-03,19.6,SydneyAirport,3.0,28.9,ENE,0.0,76.0,27.2,57.0,1017.3
S,8.0,20.0,No,0.0,1016.6,28.0,SW,50.0,Yes,8.0,15.0,2014-04-04,19.7,SydneyAirport,6.0,21.5,S,0.2,86.0,20.0,86.0,1018.4
S,7.0,20.3,Yes,6.4,1016.8,31.0,WSW,70.0,Yes,3.0,11.0,2014-04-05,18.2,SydneyAirport,9.2,23.3,S,4.6,83.0,22.6,77.0,1018.7
SSE,7.0,19.9,Yes,1.1,1021.1,22.0,SSW,59.0,Yes,8.0,26.0,2014-04-06,17.0,SydneyAirport,4.6,21.3,SSW,2.2,82.0,19.5,90.0,1020.8
S,6.0,19.5,Yes,3.3,1023.6,17.0,SE,46.0,Yes,6.0,22.0,2014-04-07,16.6,SydneyAirport,4.2,22.0,SE,18.6,75.0,21.7,50.0,1025.2
ENE,7.0,20.2,Yes,1.2,1020.0,19.0,NW,26.0,No,6.0,11.0,2014-04-08,17.4,SydneyAirport,5.2,23.4,E,2.2,73.0,22.4,51.0,1023.8
ENE,7.0,21.5,No,4.6,1017.8,20.0,W,28.0,No,7.0,7.0,2014-04-09,15.9,SydneyAirport,0.4,24.7,ENE,0.0,64.0,23.0,55.0,1021.3
NW,7.0,20.2,No,0.0,1012.8,13.0,W,20.0,Yes,8.0,9.0,2014-04-10,17.9,SydneyAirport,2.6,24.0,NNE,0.0,74.0,20.9,78.0,1016.8
SW,5.0,23.7,Yes,3.7,1002.9,17.0,WNW,52.0,Yes,7.0,22.0,2014-04-11,19.0,SydneyAirport,1.6,27.1,WSW,5.0,67.0,25.0,57.0,1005.5
SSW,7.0,19.0,Yes,0.7,1012.1,39.0,SSW,72.0,Yes,6.0,37.0,2014-04-12,18.0,SydneyAirport,3.8,21.1,SW,8.0,83.0,20.0,72.0,1011.0
SW,7.0,18.5,Yes,1.0,1016.1,35.0,SSW,54.0,Yes,7.0,30.0,2014-04-13,16.1,SydneyAirport,1.4,20.7,S,1.4,79.0,19.3,82.0,1016.9
SSW,6.0,17.5,Yes,3.3,1018.8,26.0,SSW,54.0,Yes,5.0,30.0,2014-04-14,13.9,SydneyAirport,3.6,19.1,SSW,2.4,75.0,18.6,75.0,1020.3
SSW,7.0,17.9,Yes,3.5,1018.3,37.0,WSW,52.0,Yes,8.0,17.0,2014-04-15,13.9,SydneyAirport,3.4,20.7,SSW,1.6,55.0,18.6,83.0,1020.7
S,5.0,18.2,Yes,9.0,1017.4,35.0,SSW,48.0,No,3.0,24.0,2014-04-16,14.7,SydneyAirport,3.2,20.8,S,15.2,70.0,20.4,68.0,1019.8
SSW,5.0,18.6,No,9.0,1017.5,31.0,WSW,52.0,No,1.0,15.0,2014-04-17,13.2,SydneyAirport,5.2,21.1,S,0.0,56.0,20.9,54.0,1019.5
W,2.0,18.1,No,10.8,1011.6,22.0,WNW,44.0,No,3.0,17.0,2014-04-18,13.1,SydneyAirport,2.2,26.6,W,0.0,57.0,25.8,30.0,1016.3
S,1.0,18.7,No,10.7,1015.0,30.0,SSW,54.0,No,1.0,26.0,2014-04-19,16.2,SydneyAirport,3.8,19.6,S,0.0,63.0,18.8,51.0,1016.5
ENE,3.0,17.9,No,10.4,1014.6,24.0,NW,33.0,No,1.0,13.0,2014-04-20,12.3,SydneyAirport,5.2,24.0,ENE,0.0,52.0,22.4,52.0,1018.3
WNW,1.0,16.6,No,9.7,1018.5,17.0,NW,28.0,No,3.0,17.0,2014-04-21,12.6,SydneyAirport,4.0,23.7,SE,0.0,43.0,22.0,40.0,1021.1
NW,7.0,17.1,No,7.9,1014.8,11.0,NW,30.0,No,7.0,15.0,2014-04-22,12.5,SydneyAirport,4.0,25.4,NW,0.0,59.0,24.7,33.0,1018.7
NW,7.0,19.1,No,9.0,1014.8,11.0,NW,26.0,No,3.0,15.0,2014-04-23,13.6,SydneyAirport,4.2,24.1,SE,0.0,46.0,23.3,46.0,1017.6
SSE,6.0,20.9,No,9.1,1011.1,24.0,NW,52.0,No,7.0,19.0,2014-04-24,14.3,SydneyAirport,3.8,30.1,WNW,0.0,44.0,29.7,22.0,1013.6
SE,8.0,19.2,No,3.2,1019.2,22.0,E,44.0,Yes,1.0,19.0,2014-04-25,19.1,SydneyAirport,4.6,21.9,NNE,0.0,79.0,20.6,64.0,1023.1
SW,7.0,17.9,Yes,1.2,1011.4,17.0,NW,31.0,No,7.0,15.0,2014-04-26,14.7,SydneyAirport,2.0,24.8,NW,4.8,74.0,24.2,49.0,1015.1
SSW,5.0,18.2,No,0.0,1023.1,31.0,SSW,48.0,Yes,7.0,26.0,2014-04-27,17.3,SydneyAirport,2.2,19.1,S,0.4,79.0,17.4,85.0,1023.3
NE,6.0,18.5,Yes,2.8,1021.9,17.0,WNW,26.0,No,6.0,7.0,2014-04-28,15.6,SydneyAirport,1.0,22.3,NE,2.6,77.0,20.7,61.0,1025.8
N,1.0,20.7,No,8.5,1013.1,26.0,NNW,33.0,Yes,7.0,13.0,2014-04-29,14.2,SydneyAirport,3.0,26.4,NE,0.0,63.0,24.0,59.0,1017.7
W,7.0,19.6,Yes,7.1,1011.7,26.0,WSW,50.0,No,2.0,13.0,2014-04-30,18.4,SydneyAirport,5.0,23.9,WSW,3.4,82.0,21.6,32.0,1012.4
SW,1.0,15.9,No,10.2,1013.7,15.0,WSW,35.0,No,1.0,13.0,2014-05-01,11.3,SydneyAirport,5.2,19.8,SE,0.0,50.0,19.4,45.0,1017.7
WNW,2.0,17.2,No,7.3,1001.7,22.0,NW,57.0,Yes,6.0,26.0,2014-05-02,13.4,SydneyAirport,2.8,22.7,WNW,0.0,62.0,21.8,27.0,1006.9
W,7.0,13.0,Yes,1.1,994.9,37.0,NW,52.0,Yes,7.0,17.0,2014-05-03,11.7,SydneyAirport,5.6,16.1,WNW,2.6,80.0,14.7,40.0,996.6
W,5.0,16.0,Yes,8.5,1003.9,39.0,W,65.0,No,1.0,39.0,2014-05-04,10.8,SydneyAirport,3.8,20.3,W,4.6,50.0,18.9,28.0,1001.8
W,1.0,13.8,No,10.4,1016.7,17.0,W,37.0,No,3.0,28.0,2014-05-05,10.1,SydneyAirport,5.4,21.0,NW,0.0,49.0,20.6,27.0,1017.9
WNW,5.0,15.1,No,8.2,1018.6,19.0,W,35.0,No,3.0,26.0,2014-05-06,10.5,SydneyAirport,3.4,20.2,S,0.0,52.0,19.4,53.0,1021.1
SSW,3.0,16.3,No,9.7,1023.0,30.0,SSW,50.0,No,2.0,28.0,2014-05-07,11.3,SydneyAirport,3.2,18.0,SSW,0.2,59.0,17.7,52.0,1023.8
S,2.0,16.7,No,6.2,1024.2,24.0,SSW,54.0,No,6.0,26.0,2014-05-08,10.5,SydneyAirport,5.8,18.2,SE,0.0,62.0,17.6,64.0,1026.1
SSW,4.0,14.2,No,3.0,1023.6,17.0,NW,30.0,No,7.0,13.0,2014-05-09,11.7,SydneyAirport,3.0,20.4,ENE,1.0,73.0,18.6,64.0,1026.3
N,3.0,15.3,No,5.2,1019.8,19.0,NW,28.0,No,7.0,20.0,2014-05-10,12.0,SydneyAirport,2.2,24.4,NW,0.0,74.0,22.6,41.0,1023.9
W,1.0,18.7,No,8.3,1022.0,31.0,WNW,50.0,No,3.0,15.0,2014-05-11,14.4,SydneyAirport,2.0,22.3,S,0.0,66.0,19.2,70.0,1022.0
SSW,3.0,18.0,No,8.8,1028.6,26.0,SW,50.0,Yes,2.0,20.0,2014-05-12,12.7,SydneyAirport,4.0,20.2,S,0.2,74.0,19.6,64.0,1029.9
NW,1.0,17.9,Yes,8.8,1027.1,11.0,WNW,28.0,No,3.0,20.0,2014-05-13,13.9,SydneyAirport,4.8,21.5,ESE,8.4,62.0,20.5,57.0,1030.4
NE,1.0,17.1,No,9.5,1025.7,24.0,NW,35.0,No,2.0,13.0,2014-05-14,12.7,SydneyAirport,1.8,23.2,NNE,0.0,67.0,22.0,51.0,1029.1
NNE,1.0,16.5,No,10.0,1025.1,13.0,NW,24.0,No,1.0,15.0,2014-05-15,11.9,SydneyAirport,4.0,23.4,E,0.0,66.0,21.6,51.0,1028.5
NNE,0.0,17.1,No,9.9,1026.7,7.0,NW,28.0,No,1.0,17.0,2014-05-16,12.1,SydneyAirport,3.2,25.4,NW,0.0,52.0,23.8,30.0,1029.2
NNE,6.0,16.9,No,9.1,1026.4,15.0,NW,28.0,No,3.0,13.0,2014-05-17,11.7,SydneyAirport,4.0,25.7,NW,0.0,57.0,25.2,23.0,1030.3
NW,7.0,16.1,No,2.8,1025.1,13.0,NW,20.0,No,7.0,11.0,2014-05-18,12.6,SydneyAirport,3.4,24.2,WNW,0.0,58.0,24.2,37.0,1028.2
NW,7.0,18.0,No,7.5,1022.3,9.0,NW,30.0,No,1.0,17.0,2014-05-19,13.4,SydneyAirport,2.4,26.2,WNW,0.0,59.0,25.1,33.0,1026.0
WNW,7.0,17.2,No,4.7,1019.4,11.0,NW,28.0,No,7.0,13.0,2014-05-20,13.9,SydneyAirport,3.2,25.6,NW,0.0,61.0,25.5,34.0,1022.8
S,2.0,18.9,No,9.8,1022.7,13.0,SW,37.0,No,2.0,13.0,2014-05-21,14.4,SydneyAirport,3.6,21.7,SE,0.0,71.0,21.2,63.0,1024.3
NW,1.0,17.3,No,9.4,1018.5,9.0,NW,28.0,No,1.0,17.0,2014-05-22,13.0,SydneyAirport,2.2,26.5,W,0.0,66.0,26.0,26.0,1023.3
N,3.0,17.0,No,8.0,1012.7,15.0,WNW,28.0,No,5.0,17.0,2014-05-23,13.1,SydneyAirport,4.0,26.5,NNW,0.0,60.0,25.6,33.0,1018.0
WSW,2.0,19.7,No,7.4,1013.9,17.0,W,44.0,No,6.0,15.0,2014-05-24,15.4,SydneyAirport,4.8,25.1,WSW,0.0,52.0,22.2,49.0,1015.4
WNW,5.0,18.6,No,7.1,1017.0,17.0,NW,33.0,No,2.0,17.0,2014-05-25,15.0,SydneyAirport,3.4,25.6,SE,0.0,66.0,23.0,56.0,1018.2
N,6.0,19.2,No,9.4,1020.6,19.0,NW,31.0,No,6.0,13.0,2014-05-26,14.2,SydneyAirport,3.4,25.1,NE,0.0,64.0,24.2,56.0,1023.3
N,7.0,19.8,No,3.0,1010.2,33.0,NNW,54.0,No,7.0,11.0,2014-05-27,16.3,SydneyAirport,2.6,25.2,N,0.0,71.0,24.6,40.0,1017.8
NW,1.0,21.2,No,9.6,1013.4,33.0,NW,50.0,No,1.0,28.0,2014-05-28,16.5,SydneyAirport,5.6,25.2,W,0.0,40.0,24.0,25.0,1013.4
SSW,2.0,17.0,No,7.7,1022.2,24.0,W,46.0,No,5.0,17.0,2014-05-29,13.3,SydneyAirport,5.4,20.0,SSW,0.0,49.0,19.1,68.0,1023.0
SSW,6.0,17.2,No,5.2,1024.7,19.0,SSW,44.0,Yes,3.0,20.0,2014-05-30,15.7,SydneyAirport,4.4,19.1,S,0.0,75.0,18.7,77.0,1026.8
NE,5.0,15.6,Yes,7.5,1022.7,22.0,NW,35.0,Yes,4.0,13.0,2014-05-31,14.4,SydneyAirport,1.0,21.9,NE,2.6,87.0,21.1,56.0,1026.8
W,7.0,17.3,Yes,0.4,1017.8,28.0,NW,48.0,No,8.0,17.0,2014-06-01,14.9,SydneyAirport,5.0,21.7,WNW,23.8,87.0,17.7,80.0,1020.3
NW,7.0,15.9,No,5.9,1014.7,13.0,NW,35.0,No,3.0,13.0,2014-06-02,12.3,SydneyAirport,2.0,22.5,WSW,0.8,79.0,22.1,43.0,1017.1
W,1.0,15.5,No,9.9,1016.2,28.0,NNW,54.0,No,1.0,13.0,2014-06-03,10.5,SydneyAirport,1.8,20.8,WNW,0.0,57.0,19.9,39.0,1018.3
SW,1.0,15.4,No,9.6,1022.8,17.0,W,33.0,Yes,3.0,17.0,2014-06-04,10.9,SydneyAirport,3.6,21.0,S,0.0,59.0,19.1,68.0,1023.9
SSW,8.0,15.1,Yes,0.4,1023.9,17.0,W,39.0,Yes,7.0,17.0,2014-06-05,14.9,SydneyAirport,4.0,17.6,SSW,28.4,97.0,17.1,90.0,1025.6
SSW,7.0,15.5,Yes,0.5,1024.5,41.0,SSW,56.0,Yes,7.0,33.0,2014-06-06,14.6,SydneyAirport,7.2,16.4,SSW,38.2,86.0,16.2,75.0,1026.1
SSW,2.0,13.3,Yes,7.8,1024.9,26.0,WNW,50.0,No,6.0,19.0,2014-06-07,10.1,SydneyAirport,2.4,17.5,SSW,1.4,60.0,17.0,65.0,1027.1
SSW,3.0,14.6,No,6.3,1025.7,33.0,SSW,54.0,Yes,7.0,24.0,2014-06-08,10.0,SydneyAirport,3.6,16.6,SSW,0.0,56.0,16.0,63.0,1026.9
S,1.0,12.7,Yes,5.1,1027.2,24.0,NW,54.0,Yes,7.0,11.0,2014-06-09,8.0,SydneyAirport,2.6,18.5,SW,1.6,60.0,15.9,83.0,1028.2
SSE,7.0,14.5,Yes,3.6,1027.4,20.0,E,48.0,Yes,1.0,20.0,2014-06-10,12.5,SydneyAirport,2.0,18.5,SE,9.2,91.0,18.0,46.0,1030.7
WSW,6.0,14.7,Yes,5.6,1022.7,15.0,NNW,35.0,No,6.0,11.0,2014-06-11,10.2,SydneyAirport,2.2,18.9,SSW,2.6,75.0,16.9,78.0,1026.5
N,7.0,13.7,No,5.8,1018.7,13.0,NNW,26.0,No,6.0,13.0,2014-06-12,11.1,SydneyAirport,1.0,20.9,N,0.0,73.0,20.7,41.0,1021.8
NW,7.0,13.2,No,3.3,1014.8,11.0,NNW,24.0,Yes,7.0,13.0,2014-06-13,10.5,SydneyAirport,2.4,21.3,NNE,0.0,74.0,21.0,41.0,1019.3
SW,8.0,14.8,Yes,3.9,1009.0,17.0,NW,37.0,No,2.0,17.0,2014-06-14,13.0,SydneyAirport,2.4,20.6,W,3.8,91.0,20.0,49.0,1012.1
WSW,7.0,12.6,No,1.2,1008.4,35.0,NW,56.0,No,7.0,20.0,2014-06-15,10.2,SydneyAirport,2.6,17.0,WSW,0.2,60.0,16.8,47.0,1008.9
WSW,1.0,13.9,No,9.7,1018.2,19.0,WNW,44.0,No,1.0,17.0,2014-06-16,9.4,SydneyAirport,0.8,20.5,WNW,0.4,56.0,19.9,32.0,1020.7
W,1.0,15.1,No,9.1,1023.9,30.0,WNW,48.0,No,5.0,20.0,2014-06-17,8.9,SydneyAirport,4.4,18.3,SSW,0.0,52.0,17.4,51.0,1023.4
SSW,1.0,14.4,No,9.4,1028.0,15.0,WNW,39.0,No,1.0,15.0,2014-06-18,12.0,SydneyAirport,1.8,17.9,S,0.0,59.0,17.1,62.0,1030.0
NNW,3.0,14.4,No,8.5,1022.8,20.0,WNW,28.0,No,3.0,17.0,2014-06-19,9.8,SydneyAirport,1.8,21.2,NE,0.0,68.0,19.7,53.0,1027.7
WNW,2.0,16.9,No,6.3,1015.9,11.0,NW,33.0,No,6.0,7.0,2014-06-20,11.5,SydneyAirport,4.6,22.3,WNW,0.0,60.0,20.6,50.0,1019.7
WNW,1.0,14.1,No,9.5,1018.4,17.0,NW,33.0,No,1.0,15.0,2014-06-21,10.2,SydneyAirport,2.4,20.3,SE,0.0,60.0,18.9,38.0,1020.3
W,7.0,13.5,No,4.4,1020.0,9.0,NNW,35.0,No,1.0,13.0,2014-06-22,10.6,SydneyAirport,3.4,18.5,SSE,0.0,62.0,17.0,66.0,1022.7
NNW,7.0,13.9,No,1.8,1008.0,28.0,NNW,52.0,No,7.0,13.0,2014-06-23,9.1,SydneyAirport,0.6,18.0,N,0.0,70.0,17.3,48.0,1014.8
WNW,1.0,12.9,No,9.7,1003.8,48.0,NW,81.0,No,1.0,44.0,2014-06-24,11.6,SydneyAirport,6.2,17.5,WNW,0.0,36.0,16.5,29.0,1006.9
W,1.0,15.9,No,9.7,1012.6,61.0,W,85.0,No,1.0,22.0,2014-06-25,10.2,SydneyAirport,4.0,18.7,W,0.0,38.0,17.6,29.0,1012.4
WNW,1.0,16.7,No,9.8,1017.9,19.0,NW,44.0,No,5.0,22.0,2014-06-26,9.5,SydneyAirport,4.8,22.0,WSW,0.0,36.0,19.9,29.0,1018.7
NNE,7.0,12.8,No,8.1,1015.0,15.0,NW,33.0,No,7.0,11.0,2014-06-27,8.9,SydneyAirport,4.0,21.0,N,0.0,59.0,20.2,35.0,1020.9
W,7.0,16.2,No,6.9,999.7,43.0,N,94.0,No,2.0,31.0,2014-06-28,11.3,SydneyAirport,5.0,23.2,NW,0.0,30.0,21.4,20.0,1006.9
NW,1.0,12.8,No,9.6,1004.5,39.0,NW,61.0,No,3.0,35.0,2014-06-29,10.5,SydneyAirport,7.0,17.4,NW,0.0,34.0,16.5,28.0,1004.4
W,1.0,11.7,No,9.4,1015.9,26.0,W,50.0,No,1.0,24.0,2014-06-30,9.7,SydneyAirport,3.8,16.6,WSW,0.0,50.0,15.1,26.0,1015.3
WSW,1.0,11.9,No,9.3,1024.0,13.0,W,43.0,No,1.0,22.0,2014-07-01,8.4,SydneyAirport,3.0,18.1,SSE,0.0,54.0,16.3,41.0,1024.8
W,1.0,13.6,No,9.6,1025.1,17.0,WSW,37.0,No,1.0,22.0,2014-07-02,8.0,SydneyAirport,3.8,18.0,S,0.0,47.0,16.8,51.0,1027.3
