humidity_9_am,min_temp_f,wind_speed_9_am,max_temp_f,wind_dir_9_am,cloud_9_am,wind_dir_3_pm,wind_gust_speed,rain_tomorrow,pressure_9_am,pressure_3_pm,rain_today,wind_gust_dir,rainfall,wind_speed_3_pm,location,humidity_3_pm,sunshine,temp_9_am_f,cloud_3_pm,date,temp_3_pm_f,evaporation
75.0,40.46,19.0,66.2,WSW,6.0,SW,33.0,No,1020.8,1017.9,Yes,W,2.6,19.0,Nuriootpa,43.0,11.7,53.42,4.0,2013-10-11,64.04,1.0
56.0,40.1,9.0,78.25999999999999,NNE,0.0,WNW,41.0,No,1012.8,1007.3,No,W,0.0,22.0,Nuriootpa,15.0,11.9,59.36,0.0,2013-10-12,76.82,4.8
77.0,48.74,31.0,60.980000000000004,WSW,6.0,SW,57.0,No,1010.3,1014.6,No,SW,0.0,35.0,Nuriootpa,34.0,11.2,52.879999999999995,6.0,2013-10-13,58.459999999999994,7.6
89.0,44.06,15.0,59.18,SW,7.0,SSW,41.0,No,1026.0,1024.9,No,SSW,0.4,22.0,Nuriootpa,42.0,8.0,48.74,7.0,2013-10-14,57.379999999999995,5.4
65.0,32.18,11.0,72.68,N,3.0,,48.0,No,1024.7,,No,WNW,0.0,,Nuriootpa,,11.9,51.44,,2013-10-15,,4.0
14.0,48.02,28.0,82.75999999999999,NW,4.0,NW,76.0,Yes,1009.9,1004.1,No,WSW,0.0,37.0,Nuriootpa,6.0,,68.54,7.0,2013-10-16,81.32,6.2
83.0,44.96,31.0,61.16,SW,7.0,SW,59.0,No,1016.1,1019.1,Yes,WSW,3.8,28.0,Nuriootpa,42.0,11.2,47.48,3.0,2013-10-17,57.2,12.2
47.0,35.06,15.0,75.92,N,0.0,WNW,37.0,No,1024.0,1021.6,No,W,0.2,22.0,Nuriootpa,12.0,12.2,55.4,1.0,2013-10-18,74.48,4.8
16.0,41.9,15.0,83.84,N,0.0,NNW,41.0,No,1020.2,1014.8,No,NNW,0.0,19.0,Nuriootpa,5.0,12.2,69.08,2.0,2013-10-19,82.22,7.2
6.0,52.879999999999995,19.0,93.91999999999999,NNW,5.0,NW,44.0,No,1012.0,1008.4,No,WNW,0.0,20.0,Nuriootpa,8.0,11.8,81.14,6.0,2013-10-20,93.38000000000001,8.0
42.0,61.34,13.0,78.44,NE,,ENE,44.0,Yes,1014.2,1010.5,No,ESE,0.0,17.0,Nuriootpa,37.0,1.3,68.72,8.0,2013-10-21,77.18,12.0
82.0,60.26,11.0,69.98,W,7.0,WNW,91.0,Yes,1008.1,1005.3,Yes,WNW,1.6,48.0,Nuriootpa,57.0,5.5,62.959999999999994,6.0,2013-10-22,63.5,4.8
80.0,48.02,24.0,60.440000000000005,SSW,7.0,SW,52.0,No,1018.6,1018.8,Yes,WSW,6.4,28.0,Nuriootpa,51.0,8.9,50.9,,2013-10-23,57.74,4.4
52.0,36.32,17.0,60.980000000000004,SSW,5.0,SW,39.0,No,1026.1,1025.7,No,SW,0.4,19.0,Nuriootpa,36.0,11.7,50.18,6.0,2013-10-24,59.18,4.4
58.0,35.42,2.0,64.58,E,5.0,SSW,31.0,No,1028.6,1025.7,No,WSW,0.0,13.0,Nuriootpa,34.0,11.6,50.72,4.0,2013-10-25,62.059999999999995,4.0
64.0,36.68,13.0,72.86,ENE,2.0,SSW,39.0,No,1027.5,1023.8,No,ESE,0.0,11.0,Nuriootpa,24.0,11.3,53.6,1.0,2013-10-26,70.34,5.0
58.0,51.98,20.0,71.6,NE,6.0,NNE,39.0,No,1021.6,1017.9,No,ESE,0.0,13.0,Nuriootpa,36.0,1.8,55.76,8.0,2013-10-27,67.28,8.0
76.0,51.44,22.0,66.74000000000001,SW,7.0,SW,50.0,No,1014.6,1014.4,No,SW,0.0,26.0,Nuriootpa,49.0,7.5,57.02,6.0,2013-10-28,64.58,4.0
62.0,46.58,19.0,64.58,S,8.0,SSW,39.0,No,1022.9,1021.6,No,S,0.0,19.0,Nuriootpa,41.0,7.8,52.16,3.0,2013-10-29,63.32,5.4
64.0,47.3,13.0,70.7,SE,8.0,WSW,33.0,No,1025.0,1022.4,No,SW,0.0,19.0,Nuriootpa,38.0,9.7,53.6,3.0,2013-10-30,67.28,4.6
60.0,40.1,19.0,76.28,E,4.0,N,31.0,No,1025.4,1021.9,No,SE,0.0,7.0,Nuriootpa,24.0,12.7,54.32,0.0,2013-10-31,73.4,4.6
40.0,42.260000000000005,9.0,85.46000000000001,N,2.0,W,48.0,No,1021.2,1018.0,No,WSW,0.0,28.0,Nuriootpa,9.0,12.2,66.2,2.0,2013-11-01,84.74,5.8
47.0,49.82,4.0,90.5,NNE,6.0,WSW,48.0,No,1017.5,1015.6,No,SW,0.0,30.0,Nuriootpa,10.0,10.5,65.84,6.0,2013-11-02,87.98,9.2
54.0,49.64,17.0,70.52,SSW,3.0,SW,35.0,No,1024.7,1024.4,No,SE,0.0,19.0,Nuriootpa,30.0,12.5,57.2,,2013-11-03,69.08,10.2
48.0,44.6,24.0,72.68,E,0.0,E,44.0,No,1029.6,1025.9,No,E,0.0,17.0,Nuriootpa,17.0,12.8,52.52,0.0,2013-11-04,68.72,8.0
39.0,51.98,20.0,81.68,NE,,ENE,39.0,No,1024.2,1019.5,No,E,0.0,13.0,Nuriootpa,12.0,12.8,60.62,3.0,2013-11-05,79.7,8.0
12.0,48.2,20.0,92.48,N,1.0,NW,41.0,No,1014.6,1010.6,No,N,0.0,17.0,Nuriootpa,5.0,11.6,78.08,4.0,2013-11-06,91.4,7.4
51.0,59.72,4.0,81.86,WSW,7.0,ESE,44.0,Yes,1011.0,1009.9,No,SW,0.0,24.0,Nuriootpa,49.0,4.4,67.1,6.0,2013-11-07,74.12,10.6
81.0,54.5,17.0,63.86,SSW,7.0,SSW,63.0,No,1012.0,1013.9,Yes,SW,2.0,17.0,Nuriootpa,54.0,4.6,55.76,6.0,2013-11-08,59.72,5.2
48.0,43.16,22.0,61.88,S,6.0,SW,37.0,No,1020.6,1019.5,No,SSE,0.0,17.0,Nuriootpa,37.0,7.0,53.6,7.0,2013-11-09,61.16,4.2
49.0,37.94,17.0,64.94,ESE,4.0,S,41.0,No,1024.2,1021.3,No,SE,0.0,20.0,Nuriootpa,28.0,12.6,52.16,3.0,2013-11-10,61.519999999999996,4.4
56.0,42.980000000000004,19.0,68.54,SE,1.0,ESE,48.0,No,1022.5,1018.6,No,SE,0.0,20.0,Nuriootpa,31.0,12.5,54.14,6.0,2013-11-11,64.75999999999999,5.2
60.0,46.94,19.0,69.98,SE,2.0,SSE,44.0,No,1019.6,1017.2,No,SSW,0.0,19.0,Nuriootpa,27.0,12.9,57.379999999999995,5.0,2013-11-12,67.82,7.6
59.0,48.02,13.0,69.8,SE,3.0,WSW,37.0,No,1020.3,1017.7,No,WSW,0.0,17.0,Nuriootpa,35.0,10.9,57.74,6.0,2013-11-13,68.0,6.6
57.0,36.5,19.0,74.12,ENE,3.0,N,48.0,No,1020.5,1017.8,No,SE,0.0,9.0,Nuriootpa,26.0,12.0,55.58,4.0,2013-11-14,70.16,4.2
53.0,48.02,22.0,72.86,E,4.0,ENE,50.0,No,1020.1,1017.5,No,ESE,0.0,15.0,Nuriootpa,31.0,11.4,56.48,5.0,2013-11-15,69.98,8.0
56.0,48.379999999999995,17.0,72.86,E,1.0,SSE,50.0,No,1019.0,1016.1,No,ESE,0.0,7.0,Nuriootpa,30.0,13.1,58.1,0.0,2013-11-16,71.06,7.4
62.0,47.3,17.0,76.1,E,0.0,E,35.0,No,1018.2,1015.7,No,SE,0.0,15.0,Nuriootpa,16.0,13.2,57.379999999999995,0.0,2013-11-17,74.12,7.0
43.0,46.94,7.0,89.06,NNE,0.0,WNW,41.0,No,1014.1,1009.5,No,W,0.0,17.0,Nuriootpa,6.0,13.2,71.42,1.0,2013-11-18,87.61999999999999,6.8
15.0,54.68,9.0,91.4,N,5.0,WSW,69.0,No,1007.8,1005.4,No,SE,0.0,17.0,Nuriootpa,14.0,11.1,80.78,6.0,2013-11-19,86.72,10.4
63.0,54.86,20.0,70.52,SSE,6.0,SE,50.0,No,1010.4,1010.5,No,SE,0.0,26.0,Nuriootpa,31.0,9.8,57.92,2.0,2013-11-20,68.9,13.0
58.0,48.02,15.0,67.46,SSE,7.0,SW,43.0,No,1014.7,1012.2,No,SE,0.0,15.0,Nuriootpa,30.0,8.3,51.8,4.0,2013-11-21,64.22,8.0
45.0,34.52,13.0,66.02,SSW,4.0,SW,39.0,No,1013.8,1012.0,No,SSW,0.0,24.0,Nuriootpa,44.0,6.2,55.76,7.0,2013-11-22,63.32,4.6
69.0,38.48,13.0,68.54,SSW,6.0,SSE,41.0,No,1013.7,1011.9,No,SSE,0.0,17.0,Nuriootpa,41.0,6.6,55.22,7.0,2013-11-23,64.94,5.0
53.0,46.58,19.0,72.86,SE,6.0,SE,37.0,No,1015.2,1011.5,No,SSE,0.2,15.0,Nuriootpa,27.0,12.5,56.66,2.0,2013-11-24,71.06,4.8
48.0,49.46,17.0,83.3,NE,3.0,N,31.0,No,1012.5,1009.0,No,NE,0.0,13.0,Nuriootpa,14.0,13.3,61.519999999999996,3.0,2013-11-25,80.6,8.0
14.0,55.94,15.0,94.1,NNE,5.0,SSE,28.0,No,1012.4,1009.5,No,W,0.0,13.0,Nuriootpa,11.0,11.5,78.98,2.0,2013-11-26,90.86,8.0
9.0,71.6,17.0,100.03999999999999,NW,4.0,W,59.0,No,1011.2,1007.9,No,W,0.0,35.0,Nuriootpa,8.0,11.2,88.52,4.0,2013-11-27,98.06,10.4
85.0,58.28,7.0,64.58,WNW,8.0,SW,37.0,Yes,1009.8,1011.8,No,SW,0.0,9.0,Nuriootpa,63.0,0.1,60.980000000000004,8.0,2013-11-28,63.5,14.8
68.0,47.120000000000005,20.0,71.42,ESE,5.0,ESE,43.0,No,1017.8,1016.0,Yes,SE,1.8,19.0,Nuriootpa,31.0,12.7,54.32,1.0,2013-11-29,68.54,1.4
50.0,47.84,26.0,80.06,NE,1.0,NE,44.0,No,1019.6,1016.7,No,SE,0.0,17.0,Nuriootpa,13.0,12.6,55.94,3.0,2013-11-30,77.18,8.0
10.0,55.58,17.0,81.5,N,7.0,NNW,43.0,Yes,1017.2,1015.4,No,NE,0.0,15.0,Nuriootpa,15.0,3.0,76.46,8.0,2013-12-01,80.96,12.0
27.0,54.14,13.0,91.4,NE,2.0,WSW,37.0,Yes,1014.3,1012.0,Yes,NW,2.0,22.0,Nuriootpa,20.0,12.3,77.72,4.0,2013-12-02,86.53999999999999,4.6
51.0,55.04,9.0,88.16,NE,3.0,W,50.0,Yes,1010.8,1008.2,Yes,WNW,1.4,22.0,Nuriootpa,56.0,4.6,72.68,8.0,2013-12-03,73.75999999999999,10.8
73.0,55.94,28.0,65.48,SW,7.0,WSW,67.0,Yes,1006.2,1006.1,Yes,SW,11.4,31.0,Nuriootpa,43.0,8.2,58.28,4.0,2013-12-04,62.6,4.2
63.0,43.519999999999996,28.0,58.82,SW,4.0,WSW,61.0,Yes,1012.8,1014.1,Yes,SW,9.5,31.0,Nuriootpa,51.0,10.2,52.34,5.0,2013-12-05,57.56,5.9
70.0,46.04,7.0,71.6,SSW,3.0,WSW,28.0,No,1020.3,1019.4,Yes,WSW,1.6,13.0,Nuriootpa,47.0,10.6,57.02,7.0,2013-12-06,67.28,5.6
57.0,53.6,20.0,86.9,NE,6.0,NNW,41.0,No,1019.3,1015.1,No,N,0.0,11.0,Nuriootpa,17.0,9.2,63.86,6.0,2013-12-07,84.38000000000001,4.0
24.0,57.74,9.0,92.84,NE,7.0,WSW,57.0,Yes,1010.1,1007.3,No,WNW,0.0,28.0,Nuriootpa,12.0,5.6,79.7,8.0,2013-12-08,88.88000000000001,7.8
98.0,60.440000000000005,11.0,64.04,W,8.0,SW,50.0,Yes,1007.6,1008.2,Yes,SW,4.0,22.0,Nuriootpa,74.0,2.4,60.62,8.0,2013-12-09,60.26,9.8
66.0,53.42,20.0,65.66,WSW,7.0,WSW,46.0,No,1013.1,1013.3,Yes,WSW,2.0,26.0,Nuriootpa,66.0,3.7,57.02,7.0,2013-12-10,59.36,4.4
80.0,52.34,24.0,68.72,WSW,5.0,SW,43.0,No,1014.4,1014.0,No,WSW,0.4,26.0,Nuriootpa,46.0,6.9,57.2,6.0,2013-12-11,66.74000000000001,4.4
63.0,51.620000000000005,19.0,71.24000000000001,WSW,8.0,SW,46.0,No,1015.7,1014.3,No,WSW,0.0,19.0,Nuriootpa,44.0,9.5,59.9,5.0,2013-12-12,70.34,5.8
85.0,45.68,13.0,74.12,WSW,7.0,SW,43.0,No,1017.0,1016.4,No,SW,0.0,20.0,Nuriootpa,45.0,7.9,59.0,3.0,2013-12-13,72.14,5.6
57.0,52.52,13.0,78.8,ESE,1.0,SW,35.0,No,1021.4,1018.3,No,WSW,0.0,9.0,Nuriootpa,25.0,13.2,59.72,1.0,2013-12-14,76.64,6.6
55.0,49.46,17.0,82.04,E,6.0,NNW,41.0,No,1021.4,1018.2,No,SE,0.0,9.0,Nuriootpa,19.0,12.4,60.26,6.0,2013-12-15,79.34,8.2
47.0,49.82,17.0,87.08000000000001,E,0.0,N,39.0,No,1020.4,1017.6,No,SE,0.0,7.0,Nuriootpa,15.0,13.3,63.86,1.0,2013-12-16,83.84,8.4
40.0,58.28,15.0,91.76,E,1.0,E,35.0,No,1019.8,1016.8,No,SE,0.0,13.0,Nuriootpa,15.0,13.5,73.75999999999999,1.0,2013-12-17,89.78,11.0
22.0,67.46,19.0,99.68,NE,3.0,NNE,35.0,No,1017.6,1014.8,No,ESE,0.0,13.0,Nuriootpa,7.0,12.4,79.34,6.0,2013-12-18,96.98,12.2
13.0,59.72,9.0,106.88000000000001,N,2.0,WSW,39.0,No,1013.2,1010.9,No,WNW,0.0,19.0,Nuriootpa,7.0,12.4,92.66,4.0,2013-12-19,103.1,10.8
12.0,64.22,15.0,105.08000000000001,N,2.0,WSW,69.0,No,1010.5,1008.3,No,SE,0.0,19.0,Nuriootpa,16.0,9.2,95.18,6.0,2013-12-20,99.68,14.0
44.0,67.64,11.0,80.96,NE,7.0,E,63.0,No,1011.5,1010.1,No,ESE,0.0,15.0,Nuriootpa,45.0,0.9,70.7,8.0,2013-12-21,76.64,16.0
94.0,60.440000000000005,22.0,75.2,WSW,8.0,WSW,43.0,No,1011.2,1010.7,No,SW,0.2,20.0,Nuriootpa,44.0,1.8,61.88,7.0,2013-12-22,74.12,4.2
64.0,55.22,11.0,71.78,SSW,6.0,SSW,33.0,No,1015.8,1016.3,No,WSW,0.0,20.0,Nuriootpa,43.0,5.1,60.440000000000005,7.0,2013-12-23,67.82,4.8
56.0,47.48,17.0,80.78,ENE,2.0,ENE,31.0,No,1019.8,1016.2,No,NE,0.0,15.0,Nuriootpa,14.0,13.6,59.0,3.0,2013-12-24,77.9,5.2
29.0,46.04,7.0,89.06,NNW,2.0,WSW,41.0,No,1013.9,1010.1,No,SW,0.0,15.0,Nuriootpa,12.0,13.5,73.22,6.0,2013-12-25,85.46000000000001,8.4
58.0,48.56,4.0,86.36,N,1.0,S,33.0,No,1013.3,1011.5,No,SE,0.0,9.0,Nuriootpa,19.0,11.6,68.0,5.0,2013-12-26,82.94,11.0
48.0,51.98,17.0,91.4,ENE,0.0,NNW,33.0,No,1014.1,1009.3,No,ESE,0.0,9.0,Nuriootpa,9.0,13.5,62.78,0.0,2013-12-27,85.82,8.0
11.0,62.78,28.0,90.14,WNW,4.0,WSW,63.0,No,1003.8,1008.7,No,WNW,0.0,26.0,Nuriootpa,41.0,13.5,88.88000000000001,2.0,2013-12-28,77.9,12.0
49.0,50.18,19.0,79.34,ESE,2.0,ESE,43.0,No,1018.3,1015.7,No,ESE,0.0,15.0,Nuriootpa,9.0,13.3,59.36,0.0,2013-12-29,75.74000000000001,12.0
31.0,53.42,15.0,90.5,ENE,2.0,S,39.0,No,1016.2,1013.3,No,SE,0.0,13.0,Nuriootpa,10.0,11.2,67.46,2.0,2013-12-30,85.46000000000001,10.6
28.0,54.32,22.0,98.06,NE,2.0,E,31.0,No,1015.0,1011.2,No,ESE,0.0,11.0,Nuriootpa,6.0,13.2,68.0,1.0,2013-12-31,92.11999999999999,10.2
8.0,67.82,24.0,98.6,WNW,7.0,SW,69.0,Yes,1007.3,1006.3,No,WNW,0.0,33.0,Nuriootpa,43.0,3.6,90.32,8.0,2014-01-01,86.0,13.0
70.0,57.74,13.0,67.82,E,7.0,E,48.0,No,1007.6,1006.4,Yes,E,2.3,20.0,Nuriootpa,70.0,0.1,64.04,8.0,2014-01-02,66.02,10.5
96.0,55.4,24.0,70.52,SW,8.0,SW,59.0,No,1008.0,1008.7,No,WSW,1.0,31.0,Nuriootpa,46.0,9.9,57.56,3.0,2014-01-03,69.08,2.2
70.0,53.06,22.0,70.34,WSW,7.0,WSW,50.0,No,1012.6,1011.3,No,SW,0.2,28.0,Nuriootpa,38.0,10.9,58.459999999999994,3.0,2014-01-04,68.0,7.4
56.0,42.8,31.0,72.86,W,4.0,WSW,65.0,No,1010.1,1010.6,No,WSW,0.0,30.0,Nuriootpa,81.0,9.4,60.980000000000004,7.0,2014-01-05,61.16,6.6
45.0,41.9,20.0,71.96,S,4.0,SSW,41.0,No,1021.1,1020.7,No,SSE,0.3,19.0,Nuriootpa,26.0,12.0,58.459999999999994,2.0,2014-01-06,69.8,7.3
49.0,48.02,22.0,73.22,ESE,2.0,E,48.0,No,1024.8,1020.7,No,SE,0.0,22.0,Nuriootpa,32.0,12.8,56.120000000000005,3.0,2014-01-07,69.44,8.0
45.0,51.08,19.0,80.42,E,2.0,SSE,50.0,No,1019.7,1015.5,No,SE,0.0,17.0,Nuriootpa,22.0,13.6,61.34,2.0,2014-01-08,78.98,6.6
33.0,46.58,9.0,92.3,E,0.0,SE,41.0,No,1015.2,1012.6,No,SW,0.0,7.0,Nuriootpa,12.0,13.1,75.74000000000001,1.0,2014-01-09,91.22,8.4
43.0,58.1,11.0,98.24,NE,0.0,WSW,39.0,No,1015.1,1013.2,No,WSW,0.0,9.0,Nuriootpa,99.0,12.7,79.34,,2014-01-10,96.44,11.0
33.0,62.42,4.0,92.48,ESE,1.0,SW,37.0,No,1019.2,1017.1,No,SE,0.0,13.0,Nuriootpa,16.0,13.5,74.3,1.0,2014-01-11,90.86,11.6
48.0,57.379999999999995,20.0,92.3,ESE,0.0,E,35.0,No,1019.9,1016.1,No,ESE,0.0,15.0,Nuriootpa,16.0,13.4,67.1,0.0,2014-01-12,90.32,10.2
19.0,67.28,20.0,103.64,NE,0.0,SSE,31.0,No,1014.5,1010.4,No,NE,0.0,7.0,Nuriootpa,9.0,12.4,81.68,0.0,2014-01-13,102.74,12.0
25.0,68.72,7.0,108.5,ENE,3.0,NE,80.0,Yes,1011.0,1010.1,No,N,0.0,26.0,Nuriootpa,20.0,6.8,91.76,6.0,2014-01-14,95.36,13.0
24.0,71.78,15.0,107.78,NE,3.0,NNE,41.0,No,1014.4,1011.5,Yes,SE,2.6,9.0,Nuriootpa,11.0,9.4,91.76,6.0,2014-01-15,104.18,9.4
17.0,67.82,9.0,107.41999999999999,NNW,2.0,N,52.0,No,1013.4,1009.6,No,N,0.0,24.0,Nuriootpa,7.0,13.7,93.74,1.0,2014-01-16,105.98,12.0
11.0,70.52,20.0,107.24,NW,4.0,W,81.0,No,1008.0,1005.2,No,SE,0.0,13.0,Nuriootpa,10.0,11.1,96.8,6.0,2014-01-17,103.1,13.2
81.0,66.2,15.0,86.72,SSE,6.0,ENE,50.0,No,1012.8,1011.7,No,ESE,0.9,9.0,Nuriootpa,42.0,11.7,68.36,1.0,2014-01-18,84.91999999999999,14.3
55.0,55.94,22.0,83.48,ESE,0.0,ESE,57.0,No,1013.7,1011.1,No,SE,0.0,15.0,Nuriootpa,21.0,13.0,62.24,0.0,2014-01-19,81.86,11.4
56.0,55.22,15.0,88.16,SE,0.0,E,33.0,No,1012.5,1010.1,No,SE,0.0,13.0,Nuriootpa,36.0,13.3,63.14,0.0,2014-01-20,75.56,8.0
54.0,53.96,22.0,79.88,ESE,6.0,SE,44.0,No,1014.9,1013.5,No,SE,0.0,19.0,Nuriootpa,27.0,13.3,61.519999999999996,4.0,2014-01-21,77.0,9.8
65.0,54.5,19.0,80.96,ENE,7.0,ESE,50.0,No,1019.5,1018.3,No,SE,0.0,17.0,Nuriootpa,31.0,5.4,59.36,6.0,2014-01-22,73.94,8.4
34.0,59.18,17.0,90.68,ENE,7.0,NNE,44.0,No,1016.4,1011.9,No,W,0.0,11.0,Nuriootpa,12.0,6.9,70.52,6.0,2014-01-23,89.24,8.0
91.0,61.34,11.0,78.44,W,8.0,WSW,39.0,No,1013.0,1012.6,No,SW,1.0,17.0,Nuriootpa,57.0,7.1,61.34,6.0,2014-01-24,73.75999999999999,6.8
55.0,53.42,28.0,79.52,ESE,1.0,E,43.0,No,1020.5,1018.8,No,SE,1.0,17.0,Nuriootpa,23.0,13.2,59.9,0.0,2014-01-25,75.92,7.4
39.0,57.56,26.0,89.6,NE,0.0,N,39.0,No,1019.6,1016.4,No,ESE,0.0,17.0,Nuriootpa,12.0,13.1,64.94,2.0,2014-01-26,86.53999999999999,9.4
20.0,52.52,7.0,101.66,NE,1.0,NW,35.0,No,1015.5,1012.3,No,SW,0.0,19.0,Nuriootpa,4.0,13.4,82.22,0.0,2014-01-27,98.96000000000001,9.0
19.0,60.08,17.0,106.88000000000001,N,0.0,W,52.0,No,1010.5,1008.5,No,WNW,0.0,26.0,Nuriootpa,5.0,13.1,91.03999999999999,1.0,2014-01-28,104.53999999999999,12.0
59.0,61.16,15.0,89.6,SE,1.0,ESE,39.0,No,1015.4,1013.7,No,SE,0.0,15.0,Nuriootpa,28.0,12.3,68.9,1.0,2014-01-29,86.18,16.0
33.0,68.54,13.0,104.72,NE,6.0,WSW,41.0,No,1013.4,1011.0,No,W,0.0,19.0,Nuriootpa,17.0,10.1,77.36,6.0,2014-01-30,98.96000000000001,12.0
26.0,66.02,11.0,101.84,E,1.0,NE,31.0,No,1012.3,1010.3,No,ESE,0.0,13.0,Nuriootpa,17.0,13.4,80.06,1.0,2014-01-31,99.5,12.0
18.0,73.04,13.0,107.24,NE,2.0,NNE,46.0,No,1009.9,1007.0,No,ENE,0.0,9.0,Nuriootpa,12.0,10.3,87.8,3.0,2014-02-01,105.8,12.4
21.0,81.32,11.0,107.78,NE,2.0,W,52.0,No,1008.4,1005.4,No,NW,0.0,13.0,Nuriootpa,8.0,8.0,89.78,6.0,2014-02-02,105.44,14.2
44.0,75.92,15.0,83.12,SE,7.0,SSE,54.0,No,1009.8,1012.6,No,SE,0.0,24.0,Nuriootpa,39.0,9.3,78.8,6.0,2014-02-03,80.42,12.0
52.0,53.06,30.0,82.4,ESE,1.0,ESE,65.0,No,1018.9,1016.2,No,ESE,0.0,24.0,Nuriootpa,17.0,11.2,57.92,0.0,2014-02-04,78.8,11.0
43.0,57.56,19.0,95.18,ENE,0.0,NE,39.0,No,1015.4,1012.5,No,ESE,0.0,11.0,Nuriootpa,11.0,13.1,68.18,0.0,2014-02-05,90.5,10.0
28.0,50.36,4.0,98.06,NE,0.0,SW,37.0,No,1012.6,1009.9,No,W,0.0,20.0,Nuriootpa,3.0,13.0,74.12,2.0,2014-02-06,97.16,9.0
17.0,54.86,15.0,100.03999999999999,NE,1.0,SW,33.0,No,1011.9,1009.6,No,W,0.0,24.0,Nuriootpa,13.0,12.9,77.9,2.0,2014-02-07,97.52,9.4
12.0,67.82,26.0,107.06,N,1.0,NW,50.0,No,1009.5,1006.6,No,N,0.0,20.0,Nuriootpa,8.0,8.0,91.4,7.0,2014-02-08,103.46000000000001,12.8
63.0,66.38,30.0,85.1,SW,4.0,WSW,50.0,No,1014.2,1015.3,No,SE,0.0,17.0,Nuriootpa,25.0,11.4,68.72,0.0,2014-02-09,82.58,14.6
53.0,54.14,24.0,89.24,E,0.0,ENE,43.0,No,1018.4,1014.7,No,SE,0.0,17.0,Nuriootpa,9.0,12.7,60.440000000000005,2.0,2014-02-10,84.02,9.6
15.0,60.08,19.0,104.9,NE,3.0,NE,31.0,No,1013.9,1010.5,No,NE,0.0,15.0,Nuriootpa,7.0,12.8,78.25999999999999,3.0,2014-02-11,101.11999999999999,8.6
11.0,75.74000000000001,17.0,102.56,NE,3.0,NE,39.0,Yes,1011.4,1009.0,No,E,0.0,17.0,Nuriootpa,6.0,6.4,87.44,7.0,2014-02-12,101.11999999999999,13.6
54.0,71.06,9.0,77.9,E,7.0,ESE,41.0,Yes,1009.1,1009.6,Yes,ESE,1.6,17.0,Nuriootpa,93.0,0.2,76.82,,2014-02-13,66.92,13.6
96.0,65.66,13.0,70.88,ENE,8.0,NE,41.0,Yes,1003.7,999.5,Yes,NE,52.4,15.0,Nuriootpa,96.0,0.0,68.0,8.0,2014-02-14,68.36,5.2
86.0,67.1,11.0,77.54,SW,6.0,WSW,46.0,No,998.0,999.7,Yes,WSW,53.0,26.0,Nuriootpa,76.0,6.2,70.88,7.0,2014-02-15,74.48,5.4
65.0,59.0,19.0,75.02,SSE,7.0,SW,39.0,No,1012.2,1011.4,No,WSW,1.0,17.0,Nuriootpa,44.0,9.6,60.8,2.0,2014-02-16,73.22,4.6
77.0,52.52,4.0,77.0,NW,2.0,WSW,37.0,No,1013.5,1010.5,No,WSW,0.0,17.0,Nuriootpa,38.0,12.7,60.980000000000004,2.0,2014-02-17,75.56,8.0
86.0,56.48,17.0,73.04,W,6.0,WSW,41.0,Yes,1010.8,1008.1,No,W,0.0,20.0,Nuriootpa,47.0,11.0,62.42,3.0,2014-02-18,71.24000000000001,5.4
80.0,56.66,20.0,66.02,WSW,6.0,SW,61.0,No,1006.3,1006.5,Yes,WSW,1.7,33.0,Nuriootpa,45.0,10.6,58.64,6.0,2014-02-19,65.3,6.7
67.0,44.78,15.0,66.38,SSW,3.0,SW,46.0,No,1016.3,1017.0,No,WSW,0.9,17.0,Nuriootpa,42.0,9.3,55.58,6.0,2014-02-20,63.5,7.0
49.0,50.72,15.0,67.46,S,7.0,SSW,41.0,No,1024.0,1022.7,No,SSE,0.0,22.0,Nuriootpa,37.0,6.9,57.2,5.0,2014-02-21,65.48,5.2
72.0,51.26,22.0,71.24000000000001,SE,7.0,SSE,43.0,No,1025.5,1022.7,No,SE,0.0,20.0,Nuriootpa,43.0,9.8,54.32,1.0,2014-02-22,69.08,5.4
69.0,53.42,15.0,80.06,ESE,0.0,SW,37.0,No,1021.2,1018.0,No,SE,0.0,9.0,Nuriootpa,36.0,12.6,60.440000000000005,0.0,2014-02-23,78.98,6.2
60.0,50.72,7.0,85.46000000000001,NNE,0.0,NNW,33.0,No,1017.7,1014.6,No,W,0.0,11.0,Nuriootpa,20.0,12.2,68.0,1.0,2014-02-24,82.22,5.4
81.0,52.7,9.0,75.2,SSW,2.0,SW,43.0,No,1012.4,1010.6,No,SW,0.1,24.0,Nuriootpa,53.0,12.0,63.5,5.0,2014-02-25,71.78,6.7
89.0,49.82,9.0,69.08,W,7.0,SE,44.0,No,1014.7,1014.8,No,SE,0.1,22.0,Nuriootpa,62.0,4.5,58.459999999999994,6.0,2014-02-26,66.2,6.3
63.0,50.36,22.0,72.14,E,3.0,SE,39.0,No,1021.9,1019.7,No,SE,0.0,20.0,Nuriootpa,34.0,11.3,56.84,4.0,2014-02-27,68.54,4.0
60.0,51.620000000000005,13.0,74.3,E,2.0,SE,46.0,No,1022.1,1020.0,No,SE,0.0,17.0,Nuriootpa,37.0,12.0,58.1,2.0,2014-02-28,73.04,6.5
66.0,51.8,9.0,77.36,SE,1.0,ESE,37.0,No,1020.9,1019.5,No,SE,0.0,19.0,Nuriootpa,37.0,11.9,60.62,1.0,2014-03-01,75.56,6.5
