RainTomorrow,WindSpeed3pm,WindDir3pm,Rainfall,Pressure9am,RainToday,WindGustDir,Humidity3pm,WindSpeed9am,Pressure3pm,Humidity9am,Cloud9am,MinTempF,Temp9amF,Cloud3pm,MaxTempF,WindGustSpeed,Date,Location,WindDir9am,Temp3pmF
No,17.0,N,0.0,1019.5,No,N,33.0,24.0,1017.2,69.0,,57.74,64.58,,83.48,39.0,2014-03-31,Ballarat,NNE,81.68
No,31.0,N,0.0,1017.4,No,N,26.0,24.0,1014.2,59.0,,63.86,69.8,,88.34,48.0,2014-04-01,Ballarat,NNE,86.53999999999999
No,20.0,SSW,0.0,1014.2,No,N,78.0,20.0,1014.6,64.0,8.0,63.32,66.2,8.0,68.9,50.0,2014-04-02,Ballarat,NNE,64.04
No,24.0,SSE,0.0,1020.3,No,S,60.0,17.0,1020.3,76.0,7.0,52.16,52.7,8.0,62.78,41.0,2014-04-03,Ballarat,S,59.36
No,26.0,SE,0.0,1021.4,No,SE,60.0,31.0,1019.8,77.0,8.0,50.36,50.9,1.0,64.04,46.0,2014-04-04,Ballarat,SE,62.059999999999995
No,15.0,SE,0.0,1021.7,No,SE,54.0,20.0,1020.5,98.0,8.0,50.9,55.4,3.0,71.06,39.0,2014-04-05,Ballarat,SE,68.54
No,24.0,SE,0.0,1023.9,No,ESE,46.0,33.0,1022.2,79.0,3.0,52.7,58.82,,70.7,50.0,2014-04-06,Ballarat,ESE,69.25999999999999
No,24.0,NNE,0.0,1023.8,No,NNE,49.0,26.0,1020.0,71.0,,47.66,60.980000000000004,3.0,70.34,43.0,2014-04-07,Ballarat,NNE,69.44
Yes,17.0,NNE,0.0,1020.6,No,NE,99.0,22.0,1018.4,80.0,8.0,58.459999999999994,58.82,7.0,60.08,39.0,2014-04-08,Ballarat,N,59.36
Yes,26.0,NNE,13.0,1019.2,Yes,NNE,98.0,22.0,1016.2,99.0,8.0,57.56,59.18,8.0,61.7,33.0,2014-04-09,Ballarat,NNE,60.08
Yes,0.0,,8.6,1013.2,Yes,S,92.0,9.0,1009.6,99.0,8.0,57.92,59.540000000000006,8.0,62.6,30.0,2014-04-10,Ballarat,E,61.88
Yes,28.0,S,8.0,1013.1,Yes,S,85.0,33.0,1013.8,100.0,8.0,56.66,57.2,8.0,59.0,43.0,2014-04-11,Ballarat,S,58.28
No,30.0,SE,1.2,1019.0,Yes,SSE,62.0,24.0,1017.8,98.0,8.0,53.24,56.84,2.0,67.46,46.0,2014-04-12,Ballarat,SSE,66.2
No,28.0,SE,0.0,1020.7,No,ESE,56.0,26.0,1020.0,76.0,,51.98,56.66,3.0,66.02,41.0,2014-04-13,Ballarat,ESE,61.88
No,26.0,SE,0.0,1022.7,No,ESE,49.0,35.0,1021.9,71.0,,49.28,55.04,,64.22,48.0,2014-04-14,Ballarat,SE,62.6
No,22.0,SE,0.0,1023.8,No,SE,55.0,20.0,1021.7,91.0,8.0,48.92,54.68,5.0,64.58,39.0,2014-04-15,Ballarat,S,63.14
No,19.0,WSW,0.0,1021.1,No,SE,45.0,4.0,1018.8,100.0,5.0,47.48,50.72,1.0,66.38,31.0,2014-04-16,Ballarat,NNW,65.3
No,19.0,NNW,0.0,1021.3,No,NNW,38.0,9.0,1019.0,68.0,,42.44,58.64,,70.34,30.0,2014-04-17,Ballarat,N,69.8
No,24.0,SW,0.0,1016.4,No,WSW,52.0,19.0,1017.9,86.0,8.0,40.82,56.3,7.0,59.540000000000006,50.0,2014-04-18,Ballarat,NW,56.120000000000005
No,11.0,S,1.0,1021.0,No,SW,68.0,15.0,1018.8,85.0,8.0,42.44,48.379999999999995,8.0,54.68,24.0,2014-04-19,Ballarat,SW,52.7
No,17.0,NW,0.0,1018.2,No,WNW,47.0,17.0,1016.4,68.0,8.0,46.94,51.08,7.0,60.440000000000005,33.0,2014-04-20,Ballarat,NNW,59.36
Yes,46.0,N,0.0,1018.9,No,N,45.0,26.0,1014.6,61.0,,46.58,52.52,6.0,64.22,63.0,2014-04-21,Ballarat,N,62.42
Yes,0.0,,12.6,1015.6,Yes,NNE,99.0,19.0,1015.1,99.0,8.0,50.0,51.26,7.0,57.379999999999995,54.0,2014-04-22,Ballarat,NNE,55.4
No,13.0,NW,1.6,1017.2,Yes,WNW,47.0,0.0,1013.8,100.0,,33.8,46.22,,61.519999999999996,26.0,2014-04-23,Ballarat,,59.36
No,22.0,S,0.6,1015.8,No,SSW,48.0,19.0,1017.2,98.0,8.0,42.980000000000004,49.46,4.0,57.56,39.0,2014-04-24,Ballarat,SW,55.76
No,30.0,N,0.0,1019.1,No,N,40.0,9.0,1013.7,74.0,,35.42,48.02,,60.62,41.0,2014-04-25,Ballarat,NNE,59.0
No,22.0,SW,0.0,1012.4,No,W,68.0,20.0,1015.5,64.0,6.0,47.48,59.18,8.0,60.8,46.0,2014-04-26,Ballarat,NW,52.879999999999995
No,28.0,SE,0.2,1024.4,No,SE,51.0,17.0,1021.7,82.0,1.0,34.7,46.76,,56.48,50.0,2014-04-27,Ballarat,SSE,55.04
No,39.0,N,0.0,1020.5,No,N,49.0,30.0,1016.9,77.0,,35.78,49.46,8.0,63.68,57.0,2014-04-28,Ballarat,NNE,61.34
Yes,22.0,NNW,0.6,1009.7,No,N,100.0,31.0,1007.8,96.0,8.0,49.46,56.66,8.0,57.2,61.0,2014-04-29,Ballarat,N,54.5
No,19.0,SSW,23.8,1018.0,Yes,S,63.0,15.0,1018.9,100.0,8.0,41.72,44.96,7.0,54.5,35.0,2014-04-30,Ballarat,SSW,52.52
Yes,19.0,NW,0.0,1018.5,No,WNW,58.0,6.0,1014.1,99.0,,30.2,43.7,8.0,52.34,31.0,2014-05-01,Ballarat,NNE,51.44
No,20.0,N,1.6,1003.9,Yes,N,98.0,26.0,999.1,99.0,8.0,43.34,45.68,8.0,51.26,39.0,2014-05-02,Ballarat,N,49.82
Yes,15.0,SSW,0.6,1000.5,No,SSW,88.0,15.0,1001.5,99.0,8.0,35.24,43.519999999999996,8.0,56.120000000000005,48.0,2014-05-03,Ballarat,S,52.34
No,20.0,SW,3.8,1011.3,Yes,SSW,88.0,26.0,1012.7,84.0,8.0,40.1,42.980000000000004,8.0,50.18,43.0,2014-05-04,Ballarat,SSW,48.02
Yes,15.0,SW,0.4,1018.4,No,WSW,98.0,20.0,1018.9,99.0,8.0,35.6,46.76,8.0,55.76,33.0,2014-05-05,Ballarat,N,52.34
No,19.0,S,2.6,1026.0,Yes,S,73.0,19.0,1025.2,76.0,8.0,43.519999999999996,46.58,8.0,52.7,37.0,2014-05-06,Ballarat,S,51.08
No,22.0,SE,0.0,1028.0,No,SE,59.0,19.0,1026.6,78.0,8.0,42.260000000000005,46.58,3.0,53.6,43.0,2014-05-07,Ballarat,SSE,52.16
No,24.0,N,0.0,1027.0,No,NNE,50.0,7.0,1024.1,83.0,,32.18,43.879999999999995,,58.64,39.0,2014-05-08,Ballarat,NNW,57.92
Yes,33.0,N,0.0,1021.1,No,N,72.0,28.0,1017.7,68.0,,41.54,48.74,8.0,55.76,54.0,2014-05-09,Ballarat,N,55.04
No,17.0,WSW,5.6,1018.2,Yes,N,72.0,17.0,1017.5,100.0,8.0,48.74,51.44,,60.08,46.0,2014-05-10,Ballarat,N,57.92
No,17.0,W,0.4,1025.0,No,WNW,67.0,6.0,1025.6,99.0,6.0,41.18,51.98,6.0,61.88,33.0,2014-05-11,Ballarat,WNW,58.82
No,9.0,NNW,0.0,1031.5,No,NNW,53.0,0.0,1029.2,100.0,,34.7,50.54,6.0,64.04,19.0,2014-05-12,Ballarat,,61.88
No,22.0,NNW,0.0,1029.3,No,N,58.0,22.0,1026.7,100.0,8.0,37.94,48.02,,60.08,35.0,2014-05-13,Ballarat,N,59.36
No,28.0,N,0.2,1026.2,No,N,55.0,22.0,1022.7,90.0,,39.92,51.620000000000005,,64.75999999999999,43.0,2014-05-14,Ballarat,N,62.059999999999995
No,37.0,N,0.0,1023.4,No,N,48.0,30.0,1020.5,73.0,2.0,49.64,55.58,2.0,68.18,52.0,2014-05-15,Ballarat,N,66.38
No,31.0,N,0.0,1026.1,No,N,53.0,28.0,1024.8,65.0,4.0,52.52,55.04,,65.48,44.0,2014-05-16,Ballarat,N,63.68
No,26.0,NNE,0.0,1026.1,No,NNE,61.0,30.0,1023.5,66.0,,52.34,54.32,7.0,63.14,43.0,2014-05-17,Ballarat,N,61.34
No,26.0,N,0.0,1024.7,No,N,63.0,24.0,1022.3,70.0,2.0,54.32,56.84,8.0,64.22,43.0,2014-05-18,Ballarat,N,63.32
No,22.0,NNW,0.0,1022.0,No,NNE,63.0,30.0,1019.6,69.0,1.0,53.06,56.66,7.0,67.64,48.0,2014-05-19,Ballarat,NNE,64.4
No,20.0,W,0.2,1021.4,No,WNW,71.0,20.0,1020.0,98.0,7.0,45.68,54.5,5.0,64.22,39.0,2014-05-20,Ballarat,N,62.24
No,22.0,N,0.0,1023.4,No,N,74.0,20.0,1021.4,100.0,8.0,40.1,49.28,,65.3,35.0,2014-05-21,Ballarat,N,63.5
Yes,20.0,N,0.0,1019.2,No,NNW,68.0,30.0,1015.2,81.0,,49.28,57.2,1.0,65.12,61.0,2014-05-22,Ballarat,NNE,64.58
No,26.0,W,5.6,1015.4,Yes,WNW,69.0,13.0,1013.3,100.0,8.0,53.78,56.120000000000005,1.0,62.42,37.0,2014-05-23,Ballarat,NW,61.34
No,13.0,N,0.0,1017.4,No,WSW,78.0,0.0,1015.2,100.0,8.0,37.58,44.78,,58.64,50.0,2014-05-24,Ballarat,,55.94
No,19.0,N,0.0,1016.8,No,NNE,87.0,24.0,1016.9,100.0,8.0,44.78,53.06,8.0,59.540000000000006,39.0,2014-05-25,Ballarat,N,58.64
Yes,26.0,N,0.2,1019.3,No,NNE,75.0,22.0,1016.0,87.0,8.0,44.06,55.04,8.0,63.5,50.0,2014-05-26,Ballarat,NNE,61.7
No,28.0,NNW,5.8,1006.2,Yes,NNW,71.0,24.0,1001.9,100.0,7.0,54.32,55.22,8.0,61.519999999999996,56.0,2014-05-27,Ballarat,N,59.72
Yes,19.0,WNW,0.0,1011.9,No,WNW,80.0,17.0,1014.1,99.0,7.0,47.120000000000005,51.44,8.0,57.2,35.0,2014-05-28,Ballarat,NNW,55.76
No,6.0,SSW,1.2,1024.8,Yes,W,58.0,2.0,1024.4,100.0,8.0,39.74,48.379999999999995,7.0,56.48,19.0,2014-05-29,Ballarat,E,54.5
No,11.0,N,0.0,1026.7,No,N,61.0,0.0,1024.5,99.0,,32.72,45.32,4.0,59.0,20.0,2014-05-30,Ballarat,,53.96
Yes,11.0,S,0.0,1023.1,No,SSE,62.0,6.0,1019.2,99.0,,39.38,43.34,8.0,57.92,33.0,2014-05-31,Ballarat,ESE,55.94
Yes,9.0,N,14.2,1017.5,Yes,SE,98.0,7.0,1017.3,100.0,8.0,43.34,51.620000000000005,8.0,54.32,31.0,2014-06-01,Ballarat,ENE,53.96
No,9.0,S,1.8,1020.8,Yes,S,83.0,6.0,1018.8,100.0,8.0,41.18,45.86,8.0,57.74,20.0,2014-06-02,Ballarat,ENE,55.58
No,7.0,SW,0.2,1019.5,No,WSW,94.0,13.0,1019.2,100.0,8.0,45.68,48.56,6.0,54.68,24.0,2014-06-03,Ballarat,WSW,53.42
Yes,20.0,N,0.8,1025.2,No,S,98.0,15.0,1024.4,100.0,8.0,39.74,46.58,8.0,53.06,35.0,2014-06-04,Ballarat,NNE,51.98
No,19.0,S,4.6,1029.9,Yes,S,73.0,9.0,1029.4,100.0,7.0,44.239999999999995,45.86,8.0,54.14,26.0,2014-06-05,Ballarat,S,52.879999999999995
No,15.0,SSW,0.0,1032.4,No,SSE,87.0,13.0,1030.8,100.0,8.0,37.04,43.879999999999995,8.0,54.32,24.0,2014-06-06,Ballarat,S,51.44
Yes,17.0,SW,0.6,1032.0,No,S,98.0,11.0,1029.8,100.0,8.0,43.16,51.08,8.0,55.04,39.0,2014-06-07,Ballarat,SSW,53.96
No,28.0,SSE,1.2,1033.6,Yes,SSE,65.0,17.0,1032.8,98.0,8.0,43.519999999999996,45.68,4.0,53.06,41.0,2014-06-08,Ballarat,S,48.92
No,15.0,SE,0.0,1034.2,No,SE,71.0,17.0,1031.7,77.0,,38.660000000000004,46.22,,56.84,44.0,2014-06-09,Ballarat,ESE,56.120000000000005
No,17.0,NNE,0.0,1032.1,No,N,73.0,15.0,1028.6,98.0,,33.62,46.22,,54.86,31.0,2014-06-10,Ballarat,N,53.42
No,30.0,N,0.0,1024.8,No,NNE,87.0,28.0,1021.7,88.0,,37.04,46.76,,55.58,50.0,2014-06-11,Ballarat,NNE,51.620000000000005
Yes,17.0,NNE,0.0,1017.4,No,NE,98.0,28.0,1015.1,93.0,,45.14,46.94,8.0,52.34,54.0,2014-06-12,Ballarat,NNE,49.82
No,19.0,NNE,8.2,1012.9,Yes,NE,80.0,22.0,1010.9,100.0,8.0,46.94,50.18,6.0,56.66,37.0,2014-06-13,Ballarat,NNE,54.32
Yes,19.0,S,0.0,1016.2,No,S,98.0,11.0,1016.0,100.0,8.0,39.2,48.2,8.0,54.32,39.0,2014-06-14,Ballarat,S,50.54
Yes,13.0,SSW,5.0,1020.4,Yes,SSW,83.0,19.0,1019.8,99.0,8.0,41.9,45.32,8.0,51.98,35.0,2014-06-15,Ballarat,SSW,50.54
Yes,26.0,W,1.4,1019.8,Yes,W,93.0,22.0,1020.2,100.0,7.0,41.9,45.86,8.0,54.68,44.0,2014-06-16,Ballarat,N,51.44
Yes,15.0,WSW,1.8,1029.8,Yes,SW,82.0,7.0,1030.1,100.0,7.0,45.68,46.4,8.0,53.78,26.0,2014-06-17,Ballarat,SW,52.52
No,11.0,SE,1.2,1032.5,Yes,E,73.0,7.0,1029.8,78.0,8.0,44.96,46.94,8.0,48.74,20.0,2014-06-18,Ballarat,SW,48.02
No,31.0,NNE,0.0,1024.3,No,N,98.0,22.0,1019.0,92.0,8.0,40.82,43.519999999999996,8.0,45.68,54.0,2014-06-19,Ballarat,NNE,44.6
Yes,30.0,N,0.0,1014.8,No,N,98.0,26.0,1012.5,100.0,8.0,42.260000000000005,43.7,7.0,49.82,48.0,2014-06-20,Ballarat,NNE,47.66
No,20.0,N,2.6,1017.5,Yes,N,100.0,22.0,1018.2,100.0,8.0,43.7,48.379999999999995,8.0,51.8,31.0,2014-06-21,Ballarat,N,50.9
No,30.0,N,0.6,1022.4,No,NNE,95.0,24.0,1018.3,99.0,8.0,47.3,48.56,8.0,52.52,78.0,2014-06-22,Ballarat,N,50.54
Yes,33.0,W,0.8,1001.6,No,N,92.0,33.0,998.8,99.0,8.0,46.94,47.120000000000005,8.0,51.08,74.0,2014-06-23,Ballarat,N,45.14
Yes,37.0,SW,9.0,995.7,Yes,W,64.0,44.0,1003.9,99.0,8.0,35.96,44.42,8.0,50.9,80.0,2014-06-24,Ballarat,WNW,50.36
Yes,24.0,WNW,5.2,1013.3,Yes,W,97.0,24.0,1013.7,98.0,8.0,40.64,45.68,8.0,53.78,50.0,2014-06-25,Ballarat,W,49.1
No,26.0,WNW,2.8,1017.8,Yes,WNW,66.0,20.0,1017.4,82.0,8.0,44.78,47.3,7.0,53.96,54.0,2014-06-26,Ballarat,WNW,52.16
Yes,50.0,NNE,0.0,1011.2,No,N,82.0,44.0,1003.7,98.0,,41.72,44.06,6.0,49.82,74.0,2014-06-27,Ballarat,N,47.48
Yes,41.0,NNW,2.4,995.3,Yes,N,86.0,35.0,993.0,99.0,8.0,41.9,43.7,8.0,47.66,54.0,2014-06-28,Ballarat,N,46.58
Yes,22.0,WSW,11.4,1003.9,Yes,W,97.0,30.0,1007.8,99.0,7.0,39.92,42.620000000000005,8.0,44.96,48.0,2014-06-29,Ballarat,W,42.260000000000005
Yes,24.0,W,8.2,1018.6,Yes,WNW,99.0,7.0,1018.8,99.0,6.0,35.06,38.660000000000004,8.0,50.54,43.0,2014-06-30,Ballarat,NNW,47.66
No,13.0,WSW,1.2,1028.5,Yes,WSW,85.0,13.0,1029.0,99.0,7.0,38.660000000000004,43.519999999999996,8.0,48.92,30.0,2014-07-01,Ballarat,WSW,48.74
No,17.0,NW,0.0,1030.8,No,W,75.0,9.0,1028.3,98.0,8.0,36.32,44.96,8.0,53.06,31.0,2014-07-02,Ballarat,NNW,51.26
No,37.0,N,0.0,1025.7,No,N,89.0,30.0,1021.2,99.0,6.0,36.32,42.260000000000005,8.0,48.92,59.0,2014-07-03,Ballarat,N,47.84
Yes,30.0,N,0.0,1015.5,No,N,98.0,35.0,1012.4,100.0,7.0,39.56,40.1,8.0,46.22,56.0,2014-07-04,Ballarat,N,45.32
Yes,30.0,W,3.4,1014.0,Yes,WSW,91.0,24.0,1013.8,100.0,8.0,39.56,45.14,8.0,51.26,54.0,2014-07-05,Ballarat,WNW,49.46
No,15.0,WSW,4.2,1016.3,Yes,W,98.0,15.0,1015.7,98.0,8.0,41.0,42.08,8.0,48.379999999999995,43.0,2014-07-06,Ballarat,WSW,47.3
No,24.0,N,1.0,1017.0,No,NNE,95.0,17.0,1013.7,100.0,8.0,34.52,40.46,8.0,50.0,48.0,2014-07-07,Ballarat,N,47.66
Yes,44.0,NNE,0.0,1010.9,No,NNE,67.0,30.0,1005.3,86.0,8.0,40.46,44.78,,52.16,72.0,2014-07-08,Ballarat,NNE,49.82
Yes,20.0,W,4.0,996.9,Yes,N,95.0,31.0,997.0,99.0,8.0,39.74,39.74,8.0,46.04,61.0,2014-07-09,Ballarat,N,45.68
Yes,26.0,WSW,13.0,1008.1,Yes,W,99.0,28.0,1010.4,99.0,8.0,33.8,42.08,8.0,47.66,46.0,2014-07-10,Ballarat,WSW,47.120000000000005
Yes,31.0,NNW,12.6,1016.6,Yes,NW,97.0,26.0,1014.8,100.0,8.0,41.0,43.16,8.0,50.0,46.0,2014-07-11,Ballarat,N,49.64
No,15.0,SW,3.2,1022.5,Yes,SW,82.0,6.0,1024.6,98.0,4.0,35.96,37.94,8.0,46.22,37.0,2014-07-12,Ballarat,SW,41.9
No,11.0,SW,0.2,1032.3,No,SW,72.0,0.0,1032.3,99.0,8.0,29.12,37.22,8.0,48.92,24.0,2014-07-13,Ballarat,,47.84
No,20.0,N,0.6,1032.5,No,NE,74.0,0.0,1028.1,100.0,8.0,33.44,36.5,3.0,49.64,37.0,2014-07-14,Ballarat,,47.84
Yes,31.0,N,0.8,1017.5,No,NNE,99.0,39.0,1012.9,99.0,8.0,36.5,42.08,8.0,44.6,56.0,2014-07-15,Ballarat,NNE,43.7
Yes,31.0,N,2.0,1011.6,Yes,N,81.0,20.0,1009.8,100.0,7.0,42.08,43.7,8.0,50.9,52.0,2014-07-16,Ballarat,N,49.64
Yes,31.0,W,1.2,1009.4,Yes,W,71.0,26.0,1009.6,94.0,8.0,34.34,40.1,8.0,44.96,72.0,2014-07-17,Ballarat,NNW,43.879999999999995
No,24.0,SSW,1.4,1022.7,Yes,SW,71.0,22.0,1024.8,88.0,5.0,35.78,40.28,7.0,48.74,52.0,2014-07-18,Ballarat,SSW,46.94
No,17.0,S,0.0,1029.9,No,SE,77.0,19.0,1029.9,100.0,7.0,40.28,41.72,8.0,47.84,35.0,2014-07-19,Ballarat,SSE,46.22
No,11.0,S,0.0,1028.7,No,SSE,73.0,11.0,1026.8,100.0,8.0,36.14,43.519999999999996,1.0,50.36,24.0,2014-07-20,Ballarat,SSE,49.46
No,13.0,N,0.0,1026.5,No,NNE,79.0,0.0,1024.4,100.0,,30.92,38.12,,49.46,20.0,2014-07-21,Ballarat,,47.66
No,11.0,S,0.0,1026.5,No,S,66.0,2.0,1024.0,99.0,8.0,26.6,30.2,6.0,53.78,17.0,2014-07-22,Ballarat,ESE,53.24
Yes,22.0,N,0.4,1023.6,No,NNE,86.0,19.0,1019.7,100.0,,26.060000000000002,41.0,,48.56,33.0,2014-07-23,Ballarat,N,46.76
Yes,30.0,NE,2.8,1015.9,Yes,NNE,75.0,28.0,1011.5,99.0,8.0,40.1,44.96,4.0,53.78,44.0,2014-07-24,Ballarat,NNE,52.879999999999995
Yes,28.0,N,2.0,1015.9,Yes,N,99.0,26.0,1016.5,100.0,8.0,44.78,46.94,8.0,50.9,43.0,2014-07-25,Ballarat,N,50.0
No,13.0,W,1.2,1024.7,Yes,W,95.0,9.0,1024.6,100.0,8.0,43.16,46.94,8.0,51.620000000000005,31.0,2014-07-26,Ballarat,WNW,49.82
No,24.0,NNW,0.2,1025.5,No,N,87.0,19.0,1021.4,100.0,8.0,32.36,42.260000000000005,8.0,52.879999999999995,43.0,2014-07-27,Ballarat,NNE,51.26
No,26.0,N,0.2,1016.7,No,N,73.0,33.0,1013.9,90.0,,37.94,43.7,8.0,57.56,44.0,2014-07-28,Ballarat,N,56.3
Yes,39.0,NNW,0.0,1011.2,No,NNW,90.0,30.0,1009.3,96.0,7.0,43.7,48.74,8.0,55.04,61.0,2014-07-29,Ballarat,N,52.7
No,35.0,NNW,2.8,1014.0,Yes,NNW,87.0,26.0,1011.8,100.0,8.0,44.06,49.64,8.0,56.48,67.0,2014-07-30,Ballarat,N,55.58
Yes,33.0,WSW,0.0,1001.4,No,NNW,98.0,44.0,998.8,82.0,,46.58,49.82,8.0,58.459999999999994,83.0,2014-07-31,Ballarat,N,42.980000000000004
Yes,26.0,WSW,8.8,1004.2,Yes,W,98.0,33.0,1012.1,98.0,4.0,33.44,36.86,8.0,40.82,57.0,2014-08-01,Ballarat,NNW,37.76
No,7.0,SSW,9.6,1029.9,Yes,SSW,47.0,0.0,1030.7,99.0,8.0,25.7,33.8,1.0,48.56,22.0,2014-08-02,Ballarat,,45.86
No,13.0,NNW,0.0,1034.1,No,N,45.0,6.0,1032.1,94.0,,23.72,37.4,,49.64,30.0,2014-08-03,Ballarat,NE,48.56
No,13.0,NNW,0.2,1034.0,No,NNW,53.0,7.0,1031.7,94.0,,23.9,37.94,,51.26,24.0,2014-08-04,Ballarat,NNE,50.18
No,17.0,WNW,0.0,1034.4,No,WNW,78.0,11.0,1032.9,98.0,8.0,31.82,43.16,8.0,52.7,28.0,2014-08-05,Ballarat,NNW,51.26
No,24.0,NW,0.0,1032.4,No,WNW,69.0,15.0,1029.2,84.0,8.0,42.620000000000005,47.120000000000005,8.0,52.52,37.0,2014-08-06,Ballarat,NW,52.16
No,13.0,W,0.8,1031.8,No,W,98.0,9.0,1030.3,99.0,8.0,37.4,45.86,8.0,50.54,26.0,2014-08-07,Ballarat,NNW,48.379999999999995
No,17.0,NW,0.4,1031.7,No,N,58.0,9.0,1029.3,93.0,8.0,43.879999999999995,46.76,8.0,53.24,28.0,2014-08-08,Ballarat,NNW,51.44
Yes,28.0,N,0.0,1028.0,No,N,75.0,26.0,1024.8,88.0,,36.68,42.980000000000004,,52.879999999999995,43.0,2014-08-09,Ballarat,NNE,50.54
Yes,22.0,SW,2.2,1025.4,Yes,SW,76.0,20.0,1025.6,97.0,8.0,41.72,42.260000000000005,8.0,48.2,50.0,2014-08-10,Ballarat,SW,46.22
Yes,30.0,S,3.2,1030.8,Yes,SSE,93.0,11.0,1030.4,99.0,8.0,32.9,37.94,8.0,46.22,43.0,2014-08-11,Ballarat,SSW,41.0
No,20.0,SSE,1.8,1033.6,Yes,SSE,79.0,19.0,1032.9,99.0,8.0,34.34,39.56,8.0,48.379999999999995,39.0,2014-08-12,Ballarat,S,46.76
No,20.0,S,0.0,1036.4,No,SE,73.0,24.0,1035.2,77.0,8.0,37.76,43.879999999999995,8.0,50.9,41.0,2014-08-13,Ballarat,SSE,49.64
No,11.0,SSW,0.2,1035.9,No,S,65.0,19.0,1033.4,85.0,5.0,42.980000000000004,44.06,1.0,55.58,35.0,2014-08-14,Ballarat,SE,53.78
No,7.0,N,0.0,1030.2,No,N,43.0,6.0,1026.1,100.0,,28.580000000000002,44.42,,57.379999999999995,30.0,2014-08-15,Ballarat,N,55.94
No,24.0,ESE,0.2,1023.2,No,SE,72.0,26.0,1020.2,98.0,7.0,36.14,44.239999999999995,8.0,51.08,41.0,2014-08-16,Ballarat,SE,49.64
No,33.0,SSE,0.2,1018.2,No,SSE,74.0,26.0,1016.6,96.0,8.0,39.56,45.68,8.0,52.879999999999995,48.0,2014-08-17,Ballarat,SSE,50.18
No,22.0,SSE,0.0,1020.9,No,S,98.0,33.0,1020.3,98.0,8.0,42.260000000000005,43.7,8.0,48.379999999999995,56.0,2014-08-18,Ballarat,S,47.84
No,19.0,S,0.8,1024.5,No,S,82.0,24.0,1024.0,98.0,7.0,42.620000000000005,44.96,8.0,48.74,44.0,2014-08-19,Ballarat,SSE,47.120000000000005
No,17.0,S,0.0,1026.8,No,SE,67.0,20.0,1026.5,86.0,6.0,41.36,45.14,8.0,49.64,33.0,2014-08-20,Ballarat,SSE,47.84
No,20.0,N,0.0,1028.9,No,N,60.0,9.0,1027.0,85.0,7.0,30.02,46.04,8.0,56.48,31.0,2014-08-21,Ballarat,E,55.58
No,20.0,NNE,0.0,1031.8,No,N,47.0,20.0,1028.5,77.0,,37.4,50.54,3.0,60.980000000000004,37.0,2014-08-22,Ballarat,NNE,58.82
Yes,35.0,N,0.0,1027.9,No,N,73.0,26.0,1024.1,80.0,,41.9,50.72,7.0,61.88,56.0,2014-08-23,Ballarat,N,57.74
Yes,17.0,W,3.4,1027.5,Yes,W,67.0,17.0,1026.5,98.0,6.0,42.08,47.84,8.0,55.04,39.0,2014-08-24,Ballarat,WNW,50.36
No,28.0,SSE,3.4,1027.2,Yes,S,95.0,19.0,1026.6,100.0,7.0,45.14,48.02,8.0,53.24,50.0,2014-08-25,Ballarat,SSW,50.72
No,9.0,SW,0.0,1028.7,No,SE,59.0,20.0,1026.0,85.0,6.0,46.04,50.0,,61.34,44.0,2014-08-26,Ballarat,SE,60.980000000000004
No,11.0,SW,0.0,1028.8,No,W,48.0,0.0,1027.7,85.0,,35.96,55.4,,63.32,26.0,2014-08-27,Ballarat,,62.059999999999995
No,13.0,W,0.0,1029.9,No,ESE,41.0,9.0,1027.9,75.0,,35.6,55.22,2.0,64.58,39.0,2014-08-28,Ballarat,E,63.86
No,20.0,S,0.0,1030.1,No,ESE,61.0,11.0,1027.4,88.0,,34.16,49.82,,58.82,35.0,2014-08-29,Ballarat,S,58.1
No,22.0,N,0.0,1026.2,No,N,63.0,11.0,1022.8,98.0,,32.0,49.82,,61.519999999999996,39.0,2014-08-30,Ballarat,N,61.34
Yes,31.0,N,0.0,1019.7,No,NNE,58.0,30.0,1014.9,65.0,,44.6,53.96,3.0,62.059999999999995,50.0,2014-08-31,Ballarat,NNE,60.26
Yes,9.0,W,4.2,1010.1,Yes,N,98.0,20.0,1009.0,98.0,8.0,45.14,45.32,8.0,51.26,46.0,2014-09-01,Ballarat,NNE,49.28
,35.0,SSE,7.2,1019.0,Yes,S,72.0,20.0,1020.1,91.0,8.0,40.28,44.42,5.0,52.879999999999995,50.0,2014-09-02,Ballarat,SSW,49.28
,13.0,SSE,,1023.5,,,58.0,19.0,1020.7,80.0,8.0,37.94,43.879999999999995,6.0,51.8,,2014-09-03,Ballarat,S,50.72
No,19.0,ESE,,1020.3,,SE,51.0,20.0,1019.1,81.0,,33.26,44.96,7.0,55.04,31.0,2014-09-04,Ballarat,ESE,53.42
No,13.0,SE,0.0,1025.4,No,SE,49.0,20.0,1024.6,83.0,,38.12,48.02,,60.26,31.0,2014-09-05,Ballarat,ESE,58.82
No,11.0,NNE,0.2,1030.6,No,ESE,39.0,9.0,1028.4,59.0,,37.76,51.8,,61.16,31.0,2014-09-06,Ballarat,NNE,60.08
No,30.0,NNE,0.0,1029.5,No,NNE,52.0,19.0,1025.2,73.0,,32.0,52.879999999999995,,61.88,46.0,2014-09-07,Ballarat,NNE,61.16
