wind gust dir,temp 9 am c,wind speed 9 am,rain tomorrow,wind dir 9 am,date,temp 3 pm c,wind speed 3 pm,location,wind dir 3 pm,pressure 9 am,cloud 3 pm,min temp c,max temp c,pressure 3 pm,wind gust speed,rain today,humidity 3 pm,rainfall,humidity 9 am,cloud 9 am
,31.5,,No,,2016-01-26,35.0,,Uluru,,1009.6,8.0,22.7,37.1,1007.8,,No,16.0,0.0,21.0,2.0
,31.9,,No,,2016-01-27,35.0,,Uluru,,1009.6,8.0,25.6,37.5,1007.1,,No,23.0,0.0,26.0,2.0
,28.9,,No,,2016-01-28,34.8,,Uluru,,1010.9,7.0,25.6,36.1,1007.1,,No,27.0,0.0,39.0,7.0
,27.9,,No,,2016-01-29,33.7,,Uluru,,1010.7,3.0,24.5,36.6,1006.5,,No,24.0,0.0,34.0,5.0
,25.9,,No,,2016-01-30,35.0,,Uluru,,1009.1,1.0,20.0,36.4,1003.5,,No,21.0,0.0,28.0,
,30.0,,Yes,,2016-01-31,31.8,,Uluru,,1004.4,5.0,24.9,37.8,1000.2,,No,50.0,0.0,45.0,
,27.9,,,,2016-02-01,36.6,,Uluru,,1002.3,1.0,23.4,37.5,998.5,,Yes,34.0,58.4,78.0,2.0
,,,,,2016-02-02,33.2,20.0,Uluru,SSW,,,,35.2,1003.8,,,39.0,,,
S,22.6,24.0,No,SE,2016-02-03,30.0,13.0,Uluru,NE,1011.5,,20.6,32.6,1008.7,39.0,,32.0,,50.0,
SSE,24.2,26.0,No,ESE,2016-02-04,30.8,19.0,Uluru,SSE,1014.3,,19.7,32.7,1009.4,39.0,No,22.0,0.0,34.0,
SSE,25.4,26.0,No,ESE,2016-02-05,31.1,15.0,Uluru,SE,1012.4,,18.0,33.1,1008.3,39.0,No,16.0,0.0,28.0,
E,28.0,22.0,No,SE,2016-02-06,34.1,20.0,Uluru,SSE,1010.8,,18.2,36.3,1007.4,44.0,No,17.0,0.0,24.0,
SE,28.8,33.0,,SE,2016-02-07,37.2,26.0,Uluru,ESE,1012.6,,22.5,37.7,1009.6,50.0,No,11.0,0.0,22.0,
,30.6,17.0,No,ESE,2016-02-08,36.1,26.0,Uluru,ESE,1015.2,,23.8,38.3,1010.8,,,16.0,,27.0,
E,31.6,26.0,No,ESE,2016-02-09,37.8,20.0,Uluru,ENE,1014.1,2.0,22.5,39.0,1009.4,46.0,No,12.0,0.0,18.0,
SE,32.1,13.0,No,SE,2016-02-10,38.8,24.0,Uluru,SE,1012.2,,21.6,39.9,1007.9,41.0,No,10.0,0.0,20.0,
S,31.6,19.0,No,SE,2016-02-11,38.4,13.0,Uluru,NE,1011.5,,23.0,40.5,1007.7,46.0,No,8.0,0.0,12.0,
E,32.0,24.0,No,ESE,2016-02-12,39.0,15.0,Uluru,SE,1012.4,,20.9,41.2,1007.9,39.0,No,9.0,0.0,11.0,
SW,31.8,17.0,No,E,2016-02-13,41.0,19.0,Uluru,SSE,1011.1,,22.0,42.3,1007.0,31.0,No,8.0,0.0,12.0,
SE,30.5,22.0,No,SE,2016-02-14,39.9,13.0,Uluru,SE,1011.2,,22.6,41.2,1006.9,43.0,No,7.0,0.0,25.0,
SSE,28.4,20.0,No,SE,2016-02-15,35.8,28.0,Uluru,SSE,1013.8,,23.0,37.9,1009.5,41.0,No,15.0,0.0,29.0,1.0
E,25.8,28.0,No,ESE,2016-02-16,34.1,20.0,Uluru,E,1014.9,,21.3,34.8,1011.0,43.0,No,18.0,0.0,28.0,
E,26.6,30.0,No,E,2016-02-17,34.3,11.0,Uluru,ESE,1013.7,,19.8,35.9,1008.8,43.0,No,16.0,0.0,24.0,
NNW,28.9,20.0,No,E,2016-02-18,37.8,9.0,Uluru,NW,1009.1,1.0,20.6,39.1,1003.9,39.0,No,13.0,0.0,20.0,1.0
NW,30.5,11.0,No,ESE,2016-02-19,37.1,19.0,Uluru,NNW,1008.7,3.0,22.7,38.6,1005.0,46.0,No,24.0,0.0,28.0,
E,28.6,11.0,No,ESE,2016-02-20,37.3,11.0,Uluru,N,1012.9,,20.6,39.9,1008.8,35.0,No,25.0,1.0,31.0,
WNW,23.6,13.0,Yes,SSW,2016-02-21,27.0,17.0,Uluru,ESE,1015.2,8.0,22.9,28.9,1013.0,30.0,No,70.0,0.0,81.0,8.0
ENE,27.8,4.0,No,E,2016-02-22,38.3,4.0,Uluru,NNE,1015.2,,22.6,39.8,1011.2,28.0,Yes,17.0,9.0,60.0,4.0
SSW,30.6,19.0,No,S,2016-02-23,39.5,6.0,Uluru,ENE,1010.9,8.0,23.4,41.3,1006.2,44.0,No,17.0,0.0,42.0,
SSW,29.7,35.0,No,S,2016-02-24,36.5,20.0,Uluru,SSW,1008.3,7.0,27.3,38.3,1006.0,57.0,No,26.0,0.0,45.0,7.0
W,30.0,28.0,Yes,SSE,2016-02-25,36.8,22.0,Uluru,S,1011.5,6.0,28.0,38.3,1009.1,54.0,No,27.0,0.0,45.0,7.0
ESE,26.9,28.0,No,ESE,2016-02-26,34.7,20.0,Uluru,SE,1016.5,,22.0,35.9,1013.0,39.0,Yes,28.0,1.8,44.0,
E,27.9,28.0,No,ESE,2016-02-27,35.7,15.0,Uluru,SE,1016.9,,21.7,37.0,1012.8,39.0,No,16.0,0.0,23.0,
SSE,28.8,22.0,No,E,2016-02-28,37.4,13.0,Uluru,SE,1016.1,,20.6,39.2,1011.6,37.0,No,13.0,0.0,20.0,
E,29.3,20.0,No,E,2016-02-29,37.9,9.0,Uluru,SW,1015.3,,21.7,39.1,1010.7,35.0,No,10.0,0.0,18.0,
E,29.1,7.0,No,E,2016-03-01,37.8,13.0,Uluru,E,1013.2,,19.4,39.3,1009.4,31.0,No,8.0,0.0,17.0,
ESE,31.6,11.0,No,SE,2016-03-02,40.2,9.0,Uluru,E,1013.8,,19.5,41.0,1009.9,44.0,No,10.0,0.0,13.0,
ESE,31.9,31.0,No,ESE,2016-03-03,39.2,13.0,Uluru,ESE,1014.3,5.0,27.7,41.5,1009.6,46.0,No,14.0,0.0,30.0,
NE,32.0,24.0,No,ENE,2016-03-04,38.9,11.0,Uluru,S,1012.1,,24.3,41.5,1006.5,39.0,No,13.0,0.0,32.0,1.0
W,32.5,19.0,Yes,E,2016-03-05,38.2,11.0,Uluru,N,1010.4,4.0,27.0,40.0,1006.6,67.0,No,18.0,0.0,26.0,5.0
SE,28.2,11.0,No,E,2016-03-06,36.9,15.0,Uluru,NW,1010.7,1.0,22.6,38.2,1006.7,54.0,Yes,26.0,7.4,56.0,
ESE,27.2,15.0,Yes,SSE,2016-03-07,35.2,9.0,Uluru,N,1011.4,,22.5,37.3,1007.9,43.0,No,32.0,0.0,60.0,
SW,25.7,11.0,Yes,ESE,2016-03-08,33.0,13.0,Uluru,ENE,1011.5,1.0,21.6,34.4,1008.8,54.0,Yes,41.0,7.4,73.0,
E,24.2,20.0,No,WNW,2016-03-09,31.8,11.0,Uluru,SSE,1013.1,,20.9,33.1,1009.4,39.0,Yes,45.0,2.2,73.0,6.0
S,27.3,13.0,No,E,2016-03-10,34.2,13.0,Uluru,S,1013.9,8.0,23.5,35.7,1009.8,33.0,No,32.0,0.2,67.0,
S,29.2,20.0,No,ENE,2016-03-11,35.6,15.0,Uluru,ESE,1012.9,2.0,24.3,36.9,1008.7,33.0,No,28.0,0.0,55.0,
E,29.8,24.0,No,ENE,2016-03-12,36.0,13.0,Uluru,SE,1012.9,,24.6,37.0,1008.8,43.0,No,26.0,0.0,53.0,
SE,28.4,24.0,Yes,E,2016-03-13,35.8,13.0,Uluru,E,1011.9,1.0,26.1,36.9,1007.3,43.0,No,33.0,0.0,64.0,
SE,25.0,19.0,No,ESE,2016-03-14,31.7,22.0,Uluru,E,1012.4,2.0,20.8,33.3,1008.8,48.0,Yes,47.0,1.4,80.0,5.0
E,25.1,22.0,No,ESE,2016-03-15,33.9,17.0,Uluru,NE,1011.5,,22.2,34.9,1007.1,39.0,No,37.0,0.0,69.0,3.0
ENE,28.7,22.0,No,E,2016-03-16,36.1,13.0,Uluru,NNE,1009.4,6.0,23.8,37.3,1005.0,33.0,No,28.0,0.0,54.0,1.0
W,30.8,7.0,Yes,ENE,2016-03-17,38.8,22.0,Uluru,WSW,1007.1,2.0,26.2,39.9,1002.6,41.0,No,24.0,0.0,44.0,1.0
ESE,25.3,17.0,No,SSE,2016-03-18,32.8,20.0,Uluru,ESE,1009.8,7.0,23.0,33.6,1006.6,37.0,Yes,43.0,9.4,76.0,8.0
ESE,24.1,26.0,No,E,2016-03-19,32.4,15.0,Uluru,E,1012.3,5.0,21.5,34.0,1008.2,31.0,No,32.0,0.0,53.0,
S,26.5,22.0,No,ENE,2016-03-20,34.4,6.0,Uluru,N,1012.8,,22.5,35.9,1008.3,35.0,No,32.0,0.0,30.0,
ENE,27.6,24.0,No,E,2016-03-21,31.5,7.0,Uluru,WSW,1013.1,,22.5,33.2,1010.3,31.0,No,23.0,0.4,24.0,1.0
W,26.2,20.0,No,E,2016-03-22,33.3,11.0,Uluru,SSW,1012.5,6.0,20.7,34.9,1009.2,37.0,No,20.0,0.0,26.0,
WSW,25.6,0.0,No,,2016-03-23,34.7,13.0,Uluru,WNW,1013.7,,22.2,35.4,1010.8,37.0,No,33.0,0.0,47.0,
SSE,28.7,7.0,No,ESE,2016-03-24,36.6,9.0,Uluru,ESE,1016.5,,22.2,38.1,1013.0,31.0,No,18.0,0.0,27.0,
SSW,26.4,20.0,No,SSE,2016-03-25,35.6,15.0,Uluru,SSE,1018.5,1.0,22.3,35.9,1014.4,37.0,No,24.0,0.0,51.0,
ESE,24.5,24.0,No,ESE,2016-03-26,32.4,20.0,Uluru,ENE,1019.5,,19.1,33.7,1014.8,33.0,No,29.0,0.0,48.0,
ENE,24.5,22.0,No,E,2016-03-27,34.4,11.0,Uluru,SSW,1017.3,,18.5,35.1,1011.9,33.0,No,22.0,0.0,34.0,
SSE,25.7,22.0,No,ESE,2016-03-28,30.0,15.0,Uluru,SSE,1012.6,8.0,22.6,32.1,1009.7,33.0,No,27.0,0.0,33.0,8.0
S,20.9,19.0,No,SE,2016-03-29,28.9,15.0,Uluru,SE,1018.6,,16.8,29.9,1015.3,33.0,No,38.0,0.4,69.0,
SE,20.6,24.0,No,ESE,2016-03-30,27.8,19.0,Uluru,E,1021.4,,14.7,29.2,1016.7,31.0,No,26.0,0.2,49.0,
E,21.0,22.0,No,ENE,2016-03-31,30.7,11.0,Uluru,ENE,1018.5,,14.2,31.5,1013.7,31.0,No,21.0,0.0,38.0,
WSW,22.4,11.0,No,SE,2016-04-01,35.1,11.0,Uluru,W,1015.3,,15.3,36.6,1011.6,35.0,No,17.0,0.0,29.0,
SE,24.4,17.0,No,SE,2016-04-02,36.5,6.0,Uluru,SE,1018.6,,17.1,37.1,1015.0,35.0,No,13.0,0.0,30.0,
ENE,26.1,17.0,No,E,2016-04-03,34.3,13.0,Uluru,SE,1020.8,,19.1,35.3,1017.0,35.0,No,13.0,0.0,25.0,
E,25.0,13.0,No,ESE,2016-04-04,34.5,13.0,Uluru,SE,1018.6,,18.2,35.7,1013.1,30.0,No,13.0,0.0,29.0,
NW,25.4,7.0,No,SE,2016-04-05,37.5,9.0,Uluru,NNE,1014.0,,15.4,38.1,1009.5,33.0,No,10.0,0.0,27.0,
SSE,23.3,26.0,No,SSE,2016-04-06,32.5,24.0,Uluru,S,1015.5,,19.1,33.2,1013.9,37.0,No,26.0,0.0,53.0,
ESE,21.0,17.0,No,SE,2016-04-07,26.6,19.0,Uluru,SE,1019.3,8.0,19.9,27.8,1017.1,33.0,No,36.0,0.0,54.0,6.0
E,18.2,17.0,No,E,2016-04-08,29.7,20.0,Uluru,E,1020.7,,14.1,31.0,1015.9,31.0,No,27.0,0.0,54.0,
ENE,22.1,22.0,No,E,2016-04-09,31.3,11.0,Uluru,ESE,1020.0,,17.2,32.8,1015.8,31.0,No,25.0,0.0,42.0,
S,23.7,20.0,No,E,2016-04-10,32.9,17.0,Uluru,SSE,1021.3,,18.1,33.6,1017.7,35.0,No,19.0,0.0,33.0,5.0
SE,21.2,20.0,No,ESE,2016-04-11,28.8,22.0,Uluru,SE,1024.3,,17.1,30.0,1019.3,31.0,No,20.0,0.0,34.0,
SE,19.2,20.0,No,ESE,2016-04-12,27.2,19.0,Uluru,ESE,1023.6,,14.2,28.2,1018.7,31.0,No,20.0,0.0,44.0,
ESE,19.9,24.0,No,E,2016-04-13,28.2,20.0,Uluru,E,1022.0,1.0,13.6,28.8,1017.4,33.0,No,21.0,0.0,42.0,
E,19.9,15.0,No,E,2016-04-14,27.8,17.0,Uluru,ENE,1020.9,5.0,16.3,28.6,1017.4,31.0,No,19.0,0.0,35.0,6.0
E,19.6,13.0,No,SE,2016-04-15,30.5,11.0,Uluru,ESE,1020.6,,17.8,32.0,1016.6,31.0,No,14.0,0.0,31.0,8.0
SSE,21.4,13.0,No,ESE,2016-04-16,30.8,19.0,Uluru,ESE,1020.8,,14.0,31.3,1017.0,35.0,No,14.0,0.0,24.0,
ESE,20.8,24.0,No,E,2016-04-17,28.4,13.0,Uluru,ENE,1020.3,,14.6,29.9,1015.4,33.0,No,23.0,0.0,43.0,
W,21.1,15.0,No,E,2016-04-18,32.1,17.0,Uluru,WNW,1016.1,,14.0,32.8,1011.6,30.0,No,15.0,0.0,35.0,
WSW,23.1,9.0,No,E,2016-04-19,34.3,11.0,Uluru,W,1013.4,,13.5,35.2,1010.3,31.0,No,12.0,0.0,30.0,
SSW,23.2,17.0,No,S,2016-04-20,30.9,19.0,Uluru,NE,1016.6,1.0,18.8,31.7,1013.8,31.0,No,24.0,0.0,44.0,8.0
E,21.2,24.0,No,S,2016-04-21,30.2,17.0,Uluru,ESE,1019.5,,18.6,31.3,1016.9,35.0,No,29.0,0.0,60.0,
SE,20.6,22.0,No,SE,2016-04-22,29.4,22.0,Uluru,SE,1023.8,,15.6,30.7,1019.5,33.0,No,28.0,0.0,58.0,1.0
E,20.0,20.0,No,ESE,2016-04-23,27.5,20.0,Uluru,ESE,1023.8,,16.9,28.4,1019.4,31.0,No,25.0,0.0,45.0,
E,18.6,22.0,No,ENE,2016-04-24,26.2,19.0,Uluru,E,1022.7,,12.1,27.3,1017.9,31.0,No,21.0,0.0,42.0,
E,17.1,13.0,No,E,2016-04-25,28.0,9.0,Uluru,NNE,1021.7,,9.6,28.8,1017.1,30.0,No,13.0,0.0,28.0,
N,19.4,11.0,No,E,2016-04-26,31.8,24.0,Uluru,NW,1018.0,,11.0,32.5,1013.1,33.0,No,12.0,0.0,28.0,
N,21.3,2.0,No,NE,2016-04-27,31.2,9.0,Uluru,NNE,1015.1,,13.2,32.8,1011.7,28.0,No,14.0,0.0,25.0,2.0
NNW,22.6,9.0,No,E,2016-04-28,33.1,20.0,Uluru,NNW,1013.9,,15.4,34.3,1009.6,37.0,No,12.0,0.0,26.0,
WSW,23.2,15.0,No,ESE,2016-04-29,25.6,7.0,Uluru,S,1014.9,7.0,22.2,26.7,1013.7,26.0,No,37.0,0.0,43.0,7.0
SW,21.1,6.0,No,ESE,2016-04-30,29.2,11.0,Uluru,NNW,1014.9,8.0,18.7,30.5,1012.5,31.0,No,33.0,0.2,65.0,8.0
E,18.8,17.0,No,SE,2016-05-01,21.9,15.0,Uluru,ESE,1018.0,7.0,17.2,22.3,1017.3,33.0,No,35.0,0.0,37.0,8.0
SSE,18.8,13.0,No,ESE,2016-05-02,26.7,13.0,Uluru,SSE,1018.7,8.0,14.9,27.4,1015.8,20.0,No,17.0,0.0,47.0,1.0
SW,20.7,17.0,No,SSE,2016-05-03,28.3,11.0,Uluru,SE,1018.5,,13.9,30.0,1015.0,33.0,No,19.0,0.0,39.0,
E,18.3,17.0,No,SE,2016-05-04,28.3,6.0,Uluru,SE,1019.5,1.0,8.2,29.2,1014.8,31.0,No,14.0,0.0,29.0,
WSW,18.1,9.0,Yes,S,2016-05-05,25.8,15.0,Uluru,WSW,1016.7,,13.5,26.4,1013.6,33.0,No,45.0,0.0,34.0,8.0
E,18.4,13.0,Yes,E,2016-05-06,20.8,7.0,Uluru,E,1015.5,8.0,18.0,21.6,1012.3,24.0,Yes,77.0,20.2,97.0,
N,16.7,20.0,Yes,NE,2016-05-07,19.9,22.0,Uluru,NNE,1011.3,8.0,16.6,21.6,1006.4,37.0,Yes,100.0,11.4,100.0,8.0
W,16.5,11.0,No,SW,2016-05-08,20.1,22.0,Uluru,W,1008.8,1.0,16.3,21.9,1006.0,35.0,Yes,40.0,39.0,79.0,7.0
SW,13.9,13.0,No,SW,2016-05-09,20.4,17.0,Uluru,SW,1016.0,,8.3,21.3,1015.1,28.0,No,44.0,0.0,62.0,
SSE,12.3,13.0,No,SSE,2016-05-10,19.3,19.0,Uluru,SE,1024.3,,7.9,20.3,1022.5,26.0,No,45.0,0.0,75.0,
ESE,13.5,15.0,No,E,2016-05-11,20.7,13.0,Uluru,E,1026.8,,9.5,21.8,1023.2,26.0,No,36.0,0.0,68.0,
E,13.1,15.0,No,E,2016-05-12,22.4,13.0,Uluru,E,1023.9,,8.8,23.8,1020.2,24.0,No,27.0,0.0,74.0,
E,14.0,17.0,No,E,2016-05-13,24.7,19.0,Uluru,E,1023.2,,8.0,26.0,1019.0,24.0,No,23.0,0.0,63.0,
NE,14.2,6.0,No,ESE,2016-05-14,26.5,7.0,Uluru,E,1022.4,,7.4,27.8,1019.1,20.0,No,16.0,0.0,59.0,
ENE,16.4,11.0,No,SE,2016-05-15,27.9,2.0,Uluru,SE,1021.1,,7.3,28.7,1016.8,22.0,No,13.0,0.0,43.0,
S,19.1,9.0,No,ESE,2016-05-16,28.4,6.0,Uluru,ESE,1019.0,,11.1,29.7,1015.8,48.0,No,14.0,0.0,40.0,7.0
E,18.6,6.0,No,ESE,2016-05-17,27.9,11.0,Uluru,ESE,1019.2,1.0,11.5,29.0,1016.3,24.0,No,16.0,0.0,38.0,6.0
E,19.7,11.0,No,SE,2016-05-18,28.1,13.0,Uluru,ENE,1020.6,,13.9,29.0,1017.4,24.0,No,20.0,0.0,40.0,
E,18.3,17.0,No,ESE,2016-05-19,26.1,15.0,Uluru,ENE,1021.6,,12.8,27.2,1017.3,24.0,No,23.0,0.0,50.0,
ENE,16.4,6.0,No,SSE,2016-05-20,23.2,9.0,Uluru,ENE,1019.6,8.0,14.6,23.9,1016.8,24.0,No,30.0,0.0,52.0,8.0
N,17.1,11.0,No,E,2016-05-21,27.1,17.0,Uluru,N,1017.8,,13.8,28.6,1012.5,31.0,No,26.0,0.0,51.0,
WSW,19.9,15.0,Yes,NW,2016-05-22,26.7,22.0,Uluru,WSW,1015.8,8.0,12.7,28.7,1015.3,31.0,No,41.0,0.0,49.0,7.0
ESE,14.3,20.0,No,ESE,2016-05-23,15.6,20.0,Uluru,E,1022.8,7.0,13.1,16.0,1020.8,28.0,Yes,55.0,1.2,61.0,8.0
E,14.8,17.0,No,ESE,2016-05-24,23.6,7.0,Uluru,E,1020.0,8.0,11.5,24.5,1015.7,28.0,No,32.0,0.2,44.0,6.0
NW,17.8,0.0,No,,2016-05-25,29.0,9.0,Uluru,NW,1015.2,1.0,12.1,29.6,1011.5,28.0,No,35.0,0.0,65.0,
W,19.5,9.0,No,SSW,2016-05-26,30.4,20.0,Uluru,W,1014.5,,13.7,30.8,1011.8,30.0,No,32.0,0.0,66.0,
SSW,14.8,11.0,No,ESE,2016-05-27,19.6,13.0,Uluru,SE,1021.3,8.0,10.6,20.3,1018.9,26.0,No,34.0,0.0,48.0,1.0
ENE,10.6,11.0,No,ESE,2016-05-28,18.3,13.0,Uluru,NE,1020.6,8.0,7.0,19.5,1016.7,26.0,No,37.0,0.0,67.0,8.0
NW,11.8,6.0,No,SSE,2016-05-29,25.4,15.0,Uluru,NW,1018.3,,8.0,26.2,1014.6,28.0,No,35.0,0.0,69.0,3.0
NNW,16.8,7.0,Yes,E,2016-05-30,17.6,11.0,Uluru,N,1017.7,8.0,11.8,18.7,1016.4,24.0,No,96.0,0.2,96.0,8.0
ENE,15.0,11.0,Yes,SE,2016-05-31,22.2,13.0,Uluru,E,1020.3,,13.7,23.0,1017.3,22.0,Yes,63.0,2.4,100.0,8.0
ENE,15.0,11.0,No,SE,2016-06-01,20.9,11.0,Uluru,E,1020.5,4.0,14.2,21.8,1018.2,24.0,Yes,72.0,15.2,100.0,8.0
SSE,15.2,4.0,Yes,E,2016-06-02,17.4,13.0,Uluru,NNW,1018.7,8.0,14.2,17.8,1016.4,20.0,No,99.0,0.2,100.0,8.0
SE,16.1,13.0,No,E,2016-06-03,20.0,9.0,Uluru,SW,1020.1,1.0,14.3,21.1,1017.7,24.0,Yes,56.0,1.4,85.0,5.0
ENE,11.7,11.0,No,E,2016-06-04,18.2,9.0,Uluru,N,1020.5,,8.9,19.7,1016.3,24.0,No,51.0,0.0,86.0,8.0
SSW,15.2,2.0,No,NW,2016-06-05,22.6,11.0,Uluru,WNW,1015.9,8.0,11.6,23.1,1012.7,20.0,No,47.0,0.0,72.0,6.0
NNE,16.9,7.0,Yes,SSE,2016-06-06,20.6,15.0,Uluru,E,1016.1,8.0,15.2,21.3,1014.0,24.0,No,71.0,0.2,100.0,8.0
NNW,16.3,15.0,Yes,ESE,2016-06-07,24.1,4.0,Uluru,NNE,1011.7,8.0,15.5,27.2,1006.9,24.0,Yes,71.0,5.6,100.0,8.0
NW,14.8,7.0,No,WSW,2016-06-08,17.7,0.0,Uluru,,1012.8,5.0,13.7,18.6,1013.5,24.0,Yes,42.0,7.0,68.0,2.0
SE,9.9,6.0,No,S,2016-06-09,16.9,13.0,Uluru,SSE,1023.9,1.0,6.1,17.7,1022.8,24.0,No,48.0,0.0,81.0,
,9.6,13.0,No,ESE,2016-06-10,16.6,,Uluru,,1027.9,,5.2,17.6,1025.0,,No,38.0,0.0,76.0,
,10.3,,No,,2016-06-11,16.8,,Uluru,,1030.5,,7.2,17.4,1027.6,,No,40.0,0.0,74.0,
,9.5,,No,,2016-06-12,17.2,,Uluru,,1032.1,,4.8,18.0,1027.4,,No,39.0,0.0,70.0,4.0
,9.3,,No,,2016-06-13,18.5,,Uluru,,1027.7,,5.7,19.2,1022.0,,No,29.0,0.0,68.0,
,11.0,,No,,2016-06-14,19.7,,Uluru,,1024.6,1.0,8.0,20.8,1021.2,,No,35.0,0.0,70.0,6.0
,12.5,,No,,2016-06-15,25.2,,Uluru,,1022.3,1.0,7.9,25.9,1017.7,,No,44.0,0.0,79.0,
,14.6,,No,,2016-06-16,20.5,,Uluru,,1018.5,7.0,12.5,20.8,1015.2,,No,45.0,0.2,82.0,
,11.5,,No,,2016-06-17,20.9,,Uluru,,1016.9,,8.2,21.9,1013.3,,No,40.0,0.0,79.0,
,12.3,,No,,2016-06-18,17.9,,Uluru,,1019.7,3.0,8.7,18.9,1016.8,,No,46.0,0.0,80.0,1.0
,8.2,,No,,2016-06-19,16.9,,Uluru,,1020.3,,3.4,18.3,1017.3,,No,40.0,0.0,77.0,
,8.5,,No,,2016-06-20,20.5,,Uluru,,1017.4,,2.2,21.5,1014.1,,No,23.0,0.0,80.0,
,12.3,,No,,2016-06-21,24.9,,Uluru,,1013.9,8.0,7.8,25.9,1011.5,,No,25.0,0.0,57.0,5.0
,15.6,,,,2016-06-22,18.9,,Uluru,,1016.8,8.0,12.3,19.1,1014.1,,No,62.0,0.0,79.0,8.0
,16.6,9.0,,W,2016-06-23,17.5,,Uluru,,1015.2,8.0,14.2,18.7,1014.6,,,67.0,,81.0,8.0
E,8.8,11.0,No,SE,2016-06-24,17.2,20.0,Uluru,E,1022.4,,3.2,17.9,1019.0,44.0,,39.0,,83.0,
E,10.8,15.0,Yes,ESE,2016-06-25,11.1,20.0,Uluru,ENE,1020.1,8.0,8.8,11.3,1014.9,35.0,No,99.0,0.6,85.0,8.0
SSW,10.5,19.0,No,SSW,2016-06-26,14.9,24.0,Uluru,SSW,1018.7,,10.2,15.6,1018.4,43.0,Yes,52.0,42.0,95.0,8.0
ENE,8.4,15.0,No,SSE,2016-06-27,15.9,20.0,Uluru,E,1024.6,,2.9,16.4,1021.9,35.0,No,51.0,0.0,88.0,
ENE,8.5,17.0,No,E,2016-06-28,16.7,19.0,Uluru,ENE,1025.4,,3.4,17.2,1021.5,39.0,No,41.0,0.0,82.0,
NNW,7.4,9.0,No,SE,2016-06-29,20.6,13.0,Uluru,NNW,1023.3,,2.6,21.0,1019.5,19.0,No,34.0,0.0,83.0,
SE,15.1,6.0,Yes,S,2016-06-30,22.6,15.0,Uluru,S,1022.4,7.0,7.3,23.3,1020.3,28.0,No,33.0,0.0,66.0,6.0
E,11.3,11.0,Yes,SE,2016-07-01,13.3,20.0,Uluru,E,1027.4,5.0,11.3,13.6,1026.2,35.0,Yes,78.0,2.4,89.0,8.0
E,11.0,19.0,No,E,2016-07-02,15.7,20.0,Uluru,E,1029.1,,9.4,16.4,1026.1,39.0,Yes,57.0,4.8,82.0,1.0
E,8.4,13.0,No,ESE,2016-07-03,17.6,6.0,Uluru,NNE,1025.1,1.0,4.1,19.0,1019.9,26.0,No,46.0,0.0,81.0,
SSW,12.0,7.0,No,SSW,2016-07-04,15.8,22.0,Uluru,S,1018.8,8.0,8.3,16.7,1019.1,39.0,No,63.0,0.0,84.0,8.0
SE,8.3,9.0,No,SE,2016-07-05,14.4,17.0,Uluru,ESE,1025.9,1.0,4.2,15.2,1022.9,30.0,No,52.0,0.2,94.0,8.0
E,9.2,13.0,No,E,2016-07-06,15.5,20.0,Uluru,ENE,1025.7,8.0,5.1,16.1,1021.9,33.0,No,40.0,0.0,68.0,
ESE,10.8,15.0,No,ESE,2016-07-07,14.7,9.0,Uluru,ESE,1020.5,8.0,8.9,16.4,1018.4,50.0,No,52.0,0.2,68.0,8.0
N,8.6,13.0,No,SE,2016-07-08,23.4,11.0,Uluru,N,1020.0,,5.2,24.7,1015.9,28.0,No,31.0,0.0,74.0,
NNW,16.3,9.0,Yes,N,2016-07-09,27.6,41.0,Uluru,NNW,1015.4,,8.6,27.8,1010.1,65.0,No,25.0,0.0,57.0,
WSW,13.3,11.0,No,WNW,2016-07-10,17.3,19.0,Uluru,NW,1015.4,,12.4,18.8,1013.3,43.0,Yes,61.0,13.6,78.0,8.0
W,8.0,0.0,No,,2016-07-11,17.4,11.0,Uluru,W,1018.6,,3.0,18.0,1016.2,24.0,No,41.0,0.2,84.0,
SSE,7.3,9.0,No,S,2016-07-12,12.8,15.0,Uluru,SSE,1024.4,,5.3,13.1,1024.0,31.0,No,42.0,0.0,81.0,
ESE,7.1,20.0,No,ESE,2016-07-13,13.2,24.0,Uluru,ESE,1030.1,3.0,2.4,13.7,1027.8,52.0,No,45.0,0.0,67.0,6.0
E,5.8,13.0,No,ESE,2016-07-14,13.7,22.0,Uluru,ESE,1031.7,,0.6,14.2,1027.5,46.0,No,40.0,0.0,76.0,
E,5.0,19.0,No,ESE,2016-07-15,14.7,24.0,Uluru,E,1029.9,,-0.3,15.5,1026.1,48.0,No,28.0,0.0,66.0,
E,5.5,17.0,No,ESE,2016-07-16,15.5,26.0,Uluru,ENE,1028.3,,0.9,16.4,1023.8,43.0,No,25.0,0.0,68.0,
ESE,5.3,11.0,No,SSE,2016-07-17,18.3,9.0,Uluru,NE,1024.3,,-0.5,19.4,1020.0,20.0,No,17.0,0.0,65.0,
E,9.7,11.0,No,SE,2016-07-18,21.0,11.0,Uluru,ENE,1020.8,,2.7,22.2,1017.0,26.0,No,41.0,0.0,61.0,
WNW,11.5,9.0,No,SE,2016-07-19,24.1,9.0,Uluru,NE,1019.2,,7.1,24.7,1016.2,24.0,No,34.0,0.0,83.0,
N,15.0,7.0,No,ESE,2016-07-20,25.0,15.0,Uluru,NNW,1019.7,,8.3,25.7,1016.9,24.0,No,39.0,0.0,79.0,
