Wind.Speed.3.pm,Rainfall,Rain.Tomorrow,Wind.Speed.9.am,Location,Date,Pressure.9.am,Humidity.3.pm,Evaporation,Cloud.3.pm,Wind.Dir.9.am,Temp.3.pm.C,Wind.Dir.3.pm,Humidity.9.am,Cloud.9.am,Min.Temp.C,Pressure.3.pm,Wind.Gust.Speed,Rain.Today,Temp.9.am.C,Sunshine,Wind.Gust.Dir,Max.Temp.C
19.0,15.8,Yes,17.0,Portland,2013-07-13,1022.1,99.0,0.4,8.0,ENE,13.1,NNE,99.0,8.0,7.3,1016.4,43.0,Yes,11.5,0.0,NNW,14.4
17.0,14.2,Yes,19.0,Portland,2013-07-14,1013.7,89.0,0.2,8.0,N,15.3,N,91.0,8.0,11.5,1011.8,37.0,Yes,13.8,0.7,N,15.7
11.0,5.8,Yes,13.0,Portland,2013-07-15,1018.6,97.0,0.8,8.0,NNW,13.5,NW,99.0,8.0,10.1,1019.1,24.0,Yes,11.3,3.3,NW,14.8
19.0,5.0,No,13.0,Portland,2013-07-16,1022.0,77.0,0.8,8.0,N,14.0,NNW,99.0,8.0,11.1,1019.4,30.0,Yes,11.6,4.1,NNW,14.3
20.0,0.2,Yes,13.0,Portland,2013-07-17,1017.4,69.0,0.8,8.0,N,15.9,N,99.0,,8.1,1012.9,39.0,No,9.5,7.9,NNE,16.6
28.0,9.6,Yes,15.0,Portland,2013-07-18,1005.8,77.0,1.8,4.0,NNW,15.6,NNE,93.0,8.0,9.5,997.8,57.0,Yes,11.5,6.3,NNW,16.0
31.0,6.6,Yes,24.0,Portland,2013-07-19,999.6,90.0,1.0,8.0,NW,10.3,WSW,93.0,8.0,11.5,1001.8,50.0,Yes,12.2,0.7,NNW,13.1
17.0,34.4,Yes,11.0,Portland,2013-07-20,1004.4,88.0,0.4,8.0,NNW,7.2,NW,95.0,8.0,4.5,1003.3,46.0,Yes,4.9,0.5,WSW,9.0
11.0,14.6,No,20.0,Portland,2013-07-21,1008.2,74.0,1.0,8.0,NNW,11.2,N,97.0,1.0,4.8,1008.6,30.0,Yes,6.7,3.6,NNW,12.1
13.0,0.2,Yes,15.0,Portland,2013-07-22,1014.2,98.0,0.8,8.0,NNW,10.0,W,98.0,8.0,2.7,1016.4,30.0,No,4.5,1.8,S,11.3
13.0,3.2,No,15.0,Portland,2013-07-23,1027.8,72.0,0.8,7.0,S,11.6,SSW,74.0,8.0,4.5,1029.4,37.0,Yes,10.9,2.0,SSW,12.5
6.0,0.4,No,0.0,Portland,2013-07-24,1033.9,65.0,1.4,8.0,,12.5,ENE,84.0,8.0,9.2,1031.4,22.0,No,10.3,0.1,SSW,13.6
19.0,0.0,No,13.0,Portland,2013-07-25,1026.6,81.0,1.0,,N,11.5,N,95.0,,3.4,1022.4,41.0,No,6.0,0.9,NNW,12.2
19.0,0.0,No,15.0,Portland,2013-07-26,1024.2,67.0,0.8,,NNW,15.4,NW,99.0,8.0,6.0,1022.9,35.0,No,9.1,6.4,NNW,15.7
19.0,0.0,Yes,19.0,Portland,2013-07-27,1021.7,69.0,1.4,1.0,N,12.5,N,82.0,7.0,7.0,1018.7,41.0,No,9.5,0.1,NNE,13.3
30.0,7.0,Yes,20.0,Portland,2013-07-28,1013.6,78.0,1.8,,NNE,13.8,NNE,85.0,,9.5,1008.2,52.0,Yes,11.2,3.2,NNW,14.7
22.0,1.6,Yes,15.0,Portland,2013-07-29,1015.7,99.0,1.6,8.0,N,12.3,WNW,99.0,3.0,8.6,1014.6,43.0,Yes,10.8,3.5,WNW,13.7
13.0,17.4,No,0.0,Portland,2013-07-30,1023.1,67.0,1.4,7.0,,12.3,WSW,88.0,,6.6,1022.8,33.0,Yes,10.4,4.0,WSW,13.2
11.0,0.4,No,11.0,Portland,2013-07-31,1024.6,59.0,0.8,7.0,NNW,13.9,NNW,90.0,4.0,4.3,1021.8,30.0,No,7.8,7.3,NW,14.0
20.0,0.0,Yes,17.0,Portland,2013-08-01,1020.1,59.0,2.4,,N,14.6,N,71.0,,5.3,1016.0,43.0,No,8.5,9.8,N,14.7
41.0,4.8,Yes,44.0,Portland,2013-08-02,1007.3,65.0,3.0,7.0,W,10.1,W,90.0,8.0,8.2,1009.1,80.0,Yes,8.8,5.5,W,12.4
41.0,3.2,Yes,30.0,Portland,2013-08-03,1008.3,72.0,1.4,3.0,NNW,12.7,W,92.0,8.0,7.5,1004.9,72.0,Yes,9.8,4.8,W,13.2
30.0,18.0,Yes,19.0,Portland,2013-08-04,1013.2,90.0,1.8,8.0,WSW,11.1,NW,88.0,8.0,8.3,1011.1,56.0,Yes,9.8,2.5,WSW,13.5
30.0,17.4,Yes,26.0,Portland,2013-08-05,1009.3,85.0,1.0,8.0,NNW,14.3,NNW,95.0,8.0,9.2,1003.8,98.0,Yes,10.9,0.4,NNW,15.2
35.0,15.8,Yes,26.0,Portland,2013-08-06,1007.2,64.0,6.0,8.0,W,13.0,W,77.0,8.0,10.1,1008.6,63.0,Yes,11.2,7.1,W,14.0
26.0,4.0,Yes,6.0,Portland,2013-08-07,1010.4,85.0,1.6,8.0,W,8.3,SW,97.0,8.0,6.3,1010.5,46.0,Yes,8.5,4.5,SW,11.6
15.0,9.8,Yes,0.0,Portland,2013-08-08,1018.8,70.0,1.0,8.0,,11.4,NNW,73.0,,7.3,1016.0,54.0,Yes,10.2,1.5,N,12.7
26.0,2.0,Yes,33.0,Portland,2013-08-09,1006.8,96.0,1.8,8.0,NNW,13.2,WNW,91.0,8.0,9.5,1006.0,61.0,Yes,10.4,4.1,W,14.8
28.0,4.0,No,30.0,Portland,2013-08-10,1015.3,72.0,0.8,8.0,W,13.9,W,69.0,8.0,10.3,1015.4,48.0,Yes,12.1,8.1,WNW,15.3
22.0,0.0,Yes,26.0,Portland,2013-08-11,1011.7,66.0,2.0,8.0,NNW,15.8,NNW,86.0,8.0,8.6,1007.5,48.0,No,11.2,8.3,NNW,16.5
33.0,10.2,Yes,37.0,Portland,2013-08-12,1002.4,61.0,2.6,8.0,W,11.9,WNW,85.0,8.0,7.5,1004.5,78.0,Yes,8.6,6.0,WSW,12.4
35.0,13.0,Yes,20.0,Portland,2013-08-13,1008.2,72.0,2.6,8.0,NW,14.7,NW,85.0,,7.0,1004.4,69.0,Yes,9.4,7.4,WNW,15.6
37.0,61.0,Yes,30.0,Portland,2013-08-14,1001.1,66.0,2.4,8.0,WNW,11.4,WSW,91.0,8.0,9.4,1006.4,76.0,Yes,10.6,7.5,W,12.8
24.0,2.8,No,15.0,Portland,2013-08-15,1018.9,83.0,2.2,8.0,NW,13.0,NW,80.0,8.0,8.0,1016.3,57.0,Yes,11.0,6.0,W,15.4
31.0,0.0,Yes,24.0,Portland,2013-08-16,1007.2,47.0,2.1,,N,15.1,N,61.0,,7.3,997.8,72.0,No,9.3,5.2,NNE,16.5
24.0,13.4,Yes,28.0,Portland,2013-08-17,1004.0,91.0,3.6,8.0,NNW,8.6,N,86.0,,7.0,1001.7,67.0,Yes,8.1,3.2,WNW,12.4
56.0,13.2,Yes,31.0,Portland,2013-08-18,999.3,81.0,2.0,8.0,NW,9.5,W,90.0,8.0,8.1,1000.5,94.0,Yes,11.7,6.5,W,13.1
24.0,11.8,Yes,33.0,Portland,2013-08-19,1010.5,85.0,3.2,8.0,SSW,6.2,S,76.0,8.0,4.2,1013.2,69.0,Yes,7.5,7.6,W,9.8
33.0,10.8,Yes,26.0,Portland,2013-08-20,1017.2,75.0,1.6,8.0,WSW,10.9,W,77.0,8.0,5.4,1016.3,54.0,Yes,9.4,7.1,SW,11.4
31.0,4.8,Yes,19.0,Portland,2013-08-21,1013.4,91.0,2.2,8.0,NNW,9.6,NW,98.0,8.0,6.1,1008.7,48.0,Yes,8.6,2.7,NW,13.1
43.0,15.0,Yes,28.0,Portland,2013-08-22,1008.2,90.0,1.2,8.0,W,11.2,W,72.0,8.0,8.5,1005.3,72.0,Yes,11.5,2.3,W,12.4
33.0,9.8,Yes,39.0,Portland,2013-08-23,1010.6,88.0,0.4,8.0,WSW,12.5,WSW,91.0,8.0,9.4,1013.8,72.0,Yes,11.7,2.1,W,13.2
22.0,2.8,Yes,22.0,Portland,2013-08-24,1022.6,90.0,0.8,8.0,W,12.8,W,99.0,8.0,10.3,1022.0,37.0,Yes,11.2,3.2,W,13.9
28.0,3.8,No,19.0,Portland,2013-08-25,1022.4,71.0,0.8,8.0,WNW,15.4,W,87.0,8.0,10.9,1021.3,43.0,Yes,12.0,5.8,W,15.7
20.0,0.0,No,24.0,Portland,2013-08-26,1023.2,80.0,1.4,,NW,14.8,WNW,99.0,8.0,8.4,1022.0,37.0,No,12.4,0.4,W,16.3
15.0,0.2,No,15.0,Portland,2013-08-27,1018.7,63.0,0.8,,N,19.1,W,87.0,,8.0,1015.6,35.0,No,11.5,7.5,SW,19.8
13.0,0.2,No,11.0,Portland,2013-08-28,1016.3,71.0,2.6,,NE,18.4,E,85.0,6.0,11.4,1013.1,39.0,No,13.3,5.2,E,19.5
20.0,0.6,Yes,11.0,Portland,2013-08-29,1009.0,75.0,1.4,8.0,NNE,16.7,N,99.0,7.0,7.6,1000.6,52.0,No,12.1,1.7,NW,17.9
24.0,2.0,No,33.0,Portland,2013-08-30,1008.7,83.0,2.2,8.0,WNW,14.6,WNW,78.0,5.0,11.7,1009.8,72.0,Yes,13.9,5.7,W,16.2
22.0,0.6,No,20.0,Portland,2013-08-31,1015.1,50.0,1.8,,N,21.3,NNW,79.0,,8.5,1014.6,48.0,No,12.8,8.5,N,21.5
33.0,0.2,No,28.0,Portland,2013-09-01,1017.3,44.0,5.0,,N,24.0,WNW,60.0,,12.8,1017.3,56.0,No,18.5,9.3,WNW,24.8
13.0,0.0,No,0.0,Portland,2013-09-02,1030.4,75.0,2.2,,,17.8,ENE,99.0,4.0,6.7,1029.4,20.0,No,12.9,7.2,E,18.7
15.0,0.4,No,9.0,Portland,2013-09-03,1030.5,77.0,2.8,,ENE,20.4,E,99.0,,9.3,1026.7,22.0,No,12.8,7.4,NNE,22.9
20.0,0.0,Yes,19.0,Portland,2013-09-04,1020.3,55.0,4.8,,N,22.2,N,55.0,1.0,12.8,1016.2,57.0,No,18.2,0.5,NW,22.7
24.0,5.0,No,13.0,Portland,2013-09-05,1024.6,77.0,3.2,3.0,WNW,14.9,WNW,99.0,6.0,12.4,1024.6,44.0,Yes,13.7,3.2,WNW,16.0
28.0,0.0,Yes,19.0,Portland,2013-09-06,1026.3,78.0,,2.0,NW,15.4,WNW,90.0,,9.6,1023.8,46.0,No,13.0,0.9,WNW,15.7
15.0,2.8,No,22.0,Portland,2013-09-07,1024.7,75.0,0.8,8.0,W,12.2,SSW,95.0,8.0,10.6,1025.9,41.0,Yes,12.1,4.0,NW,14.5
6.0,0.0,No,0.0,Portland,2013-09-08,1027.3,69.0,1.0,8.0,,13.0,ENE,88.0,,5.9,1023.6,35.0,No,10.2,2.8,NNE,17.3
37.0,0.6,Yes,33.0,Portland,2013-09-09,1007.2,80.0,3.2,8.0,NNW,16.1,WNW,55.0,1.0,9.9,1000.8,72.0,No,16.6,2.2,NW,20.1
39.0,3.2,Yes,30.0,Portland,2013-09-10,1008.0,77.0,2.2,8.0,W,12.3,WNW,72.0,6.0,8.6,1007.4,63.0,Yes,11.7,8.6,WSW,13.4
31.0,3.6,Yes,30.0,Portland,2013-09-11,1011.3,72.0,2.2,2.0,W,12.3,WSW,64.0,8.0,10.1,1012.6,59.0,Yes,11.8,9.6,WSW,14.3
17.0,1.8,No,22.0,Portland,2013-09-12,1018.8,60.0,2.6,7.0,SE,12.0,E,66.0,4.0,8.7,1017.0,37.0,Yes,10.9,6.0,NE,12.6
11.0,0.0,Yes,11.0,Portland,2013-09-13,1014.7,91.0,3.6,8.0,ENE,9.8,NE,75.0,8.0,5.9,1012.5,35.0,No,8.0,0.3,ENE,11.8
7.0,2.4,No,11.0,Portland,2013-09-14,1014.5,81.0,0.0,8.0,N,14.2,N,99.0,8.0,8.0,1012.7,20.0,Yes,9.6,1.0,N,15.2
15.0,1.0,Yes,9.0,Portland,2013-09-15,1014.3,65.0,2.0,4.0,NNE,17.9,NNE,100.0,,7.4,1010.6,35.0,No,13.4,3.8,NNE,19.5
7.0,1.6,Yes,17.0,Portland,2013-09-16,1003.1,82.0,1.6,8.0,ENE,16.2,ESE,80.0,,12.8,1001.4,33.0,Yes,15.3,6.6,E,17.6
19.0,3.4,No,9.0,Portland,2013-09-17,1004.8,80.0,1.6,8.0,SW,16.1,W,99.0,8.0,11.6,1002.3,30.0,Yes,14.6,2.0,W,17.5
24.0,0.8,Yes,13.0,Portland,2013-09-18,998.5,91.0,1.4,8.0,N,11.5,WSW,99.0,6.0,9.6,998.4,65.0,No,11.6,1.6,WSW,13.6
17.0,17.2,Yes,19.0,Portland,2013-09-19,1007.2,70.0,1.8,8.0,WSW,14.4,WNW,74.0,8.0,9.7,1003.9,65.0,Yes,11.9,3.8,WNW,15.3
30.0,8.2,No,33.0,Portland,2013-09-20,1010.1,72.0,3.0,8.0,WSW,13.4,W,82.0,8.0,8.3,1013.0,56.0,Yes,11.4,9.4,WSW,14.7
20.0,0.0,Yes,17.0,Portland,2013-09-21,1013.8,72.0,3.2,8.0,N,17.0,NNW,91.0,7.0,6.5,1010.6,39.0,No,12.0,5.4,NW,18.9
9.0,5.8,No,15.0,Portland,2013-09-22,1012.4,73.0,2.0,7.0,SSE,15.5,ESE,82.0,8.0,9.8,1010.3,24.0,Yes,13.5,7.1,SSE,16.5
24.0,0.4,No,22.0,Portland,2013-09-23,1000.7,49.0,2.6,,N,22.2,N,73.0,,8.3,995.1,57.0,No,15.6,4.3,W,22.8
24.0,0.0,No,24.0,Portland,2013-09-24,1001.3,74.0,4.0,8.0,NW,18.3,WNW,81.0,1.0,11.4,1000.1,48.0,No,15.5,8.5,NNW,20.0
33.0,0.2,Yes,33.0,Portland,2013-09-25,1003.6,69.0,4.2,1.0,NW,15.6,WNW,76.0,8.0,13.0,1005.1,65.0,No,15.1,8.6,WNW,17.0
37.0,5.2,No,50.0,Portland,2013-09-26,1007.1,66.0,5.4,8.0,WSW,11.8,WSW,66.0,8.0,9.0,1013.4,94.0,Yes,11.5,8.9,WSW,14.0
31.0,0.2,Yes,22.0,Portland,2013-09-27,1012.1,70.0,4.0,8.0,N,15.2,WNW,68.0,,6.0,1007.4,74.0,No,13.2,7.3,W,19.8
31.0,15.4,No,41.0,Portland,2013-09-28,1010.7,66.0,4.6,8.0,WSW,13.4,W,72.0,8.0,7.6,1013.3,89.0,Yes,11.4,,W,14.0
30.0,0.6,No,28.0,Portland,2013-09-29,1011.8,55.0,,,NNW,20.2,NNW,92.0,2.0,9.1,1007.1,50.0,No,12.8,,N,21.0
19.0,0.0,Yes,17.0,Portland,2013-09-30,1000.6,71.0,7.8,8.0,NNE,16.3,NNW,85.0,8.0,12.8,998.0,57.0,No,14.2,0.1,N,18.0
43.0,7.8,Yes,31.0,Portland,2013-10-01,1003.4,60.0,1.8,6.0,WSW,13.1,W,84.0,8.0,8.2,1007.4,65.0,Yes,9.8,8.1,WSW,13.8
56.0,3.8,Yes,35.0,Portland,2013-10-02,997.5,69.0,4.8,8.0,NW,13.0,W,97.0,8.0,9.6,1000.7,106.0,Yes,11.3,5.9,W,14.7
20.0,17.8,No,22.0,Portland,2013-10-03,1021.1,60.0,2.6,6.0,SW,12.6,WSW,62.0,2.0,8.0,1023.0,50.0,Yes,11.7,3.5,WSW,14.0
24.0,0.0,No,20.0,Portland,2013-10-04,1020.6,57.0,3.0,,NNW,17.0,NNW,75.0,2.0,5.9,1015.8,39.0,No,12.4,8.1,NW,18.7
26.0,0.0,No,33.0,Portland,2013-10-05,1007.7,82.0,4.0,8.0,WNW,14.8,W,50.0,,11.7,1008.5,59.0,No,18.7,6.1,WNW,18.8
17.0,0.2,No,11.0,Portland,2013-10-06,1010.4,80.0,2.4,8.0,WSW,12.6,SW,94.0,8.0,9.4,1010.5,35.0,No,11.2,5.5,SW,14.2
13.0,0.2,No,13.0,Portland,2013-10-07,1014.1,68.0,1.8,8.0,NNE,16.9,NW,82.0,1.0,5.7,1012.8,41.0,No,10.3,6.1,W,17.3
22.0,0.0,No,15.0,Portland,2013-10-08,1017.3,76.0,2.2,,WNW,17.0,W,84.0,2.0,10.3,1016.5,33.0,No,13.8,10.8,W,19.7
22.0,0.4,No,35.0,Portland,2013-10-09,1007.5,45.0,5.8,1.0,N,23.9,NNW,44.0,,10.1,1003.8,57.0,No,19.7,2.3,N,26.1
30.0,0.0,Yes,15.0,Portland,2013-10-10,1007.4,73.0,2.4,8.0,SW,14.1,WSW,82.0,8.0,12.0,1009.3,52.0,No,12.8,5.2,W,15.5
39.0,2.6,No,33.0,Portland,2013-10-11,1014.5,71.0,2.8,4.0,WNW,15.7,WNW,71.0,8.0,10.7,1014.7,59.0,Yes,13.2,7.6,W,16.2
37.0,0.0,No,26.0,Portland,2013-10-12,1009.3,56.0,4.4,,NNW,18.6,W,72.0,,9.0,1005.3,50.0,No,14.0,11.5,NW,21.0
28.0,0.2,Yes,30.0,Portland,2013-10-13,1003.3,59.0,4.4,8.0,W,13.3,SSW,83.0,8.0,11.0,1010.1,57.0,No,12.8,8.6,W,14.9
30.0,3.2,Yes,24.0,Portland,2013-10-14,1020.5,70.0,2.8,8.0,WSW,13.7,W,78.0,7.0,7.2,1021.2,54.0,Yes,9.8,11.0,W,14.8
30.0,2.6,No,17.0,Portland,2013-10-15,1020.0,69.0,3.6,8.0,NNW,15.0,NW,83.0,8.0,8.8,1016.9,57.0,Yes,10.8,6.3,WNW,16.2
44.0,0.0,Yes,35.0,Portland,2013-10-16,1002.0,47.0,3.6,8.0,NNW,20.6,WNW,44.0,,8.9,998.6,78.0,No,15.7,4.4,NW,22.2
43.0,6.2,Yes,28.0,Portland,2013-10-17,1005.6,66.0,6.0,8.0,WSW,11.7,WSW,78.0,8.0,6.6,1013.3,89.0,Yes,9.0,9.7,W,12.6
31.0,2.0,No,26.0,Portland,2013-10-18,1019.4,46.0,3.2,,NNW,19.2,NNW,73.0,,5.9,1018.7,54.0,Yes,11.1,11.4,NW,20.3
26.0,0.0,No,24.0,Portland,2013-10-19,1018.5,25.0,7.2,,N,25.9,NW,35.0,,8.5,1015.2,50.0,No,18.2,12.3,NNW,26.4
22.0,0.0,No,28.0,Portland,2013-10-20,1007.5,78.0,8.8,2.0,NNW,17.2,W,30.0,,12.8,1011.4,52.0,No,22.0,5.8,NNW,26.1
19.0,0.6,Yes,15.0,Portland,2013-10-21,1015.8,88.0,3.2,8.0,SE,13.1,ESE,93.0,8.0,11.9,1015.8,39.0,No,12.7,0.0,SSE,14.2
20.0,9.4,Yes,19.0,Portland,2013-10-22,1012.7,99.0,3.0,8.0,E,11.3,ESE,99.0,8.0,10.5,1008.6,43.0,Yes,10.5,0.0,SSE,13.0
37.0,55.0,Yes,19.0,Portland,2013-10-23,1013.1,63.0,0.8,1.0,SW,13.4,W,95.0,8.0,9.6,1013.0,70.0,Yes,9.8,4.3,W,14.4
31.0,3.4,Yes,31.0,Portland,2013-10-24,1020.9,53.0,2.8,7.0,SW,12.5,WSW,73.0,8.0,5.5,1022.9,61.0,Yes,8.6,10.2,SW,13.5
37.0,3.0,No,20.0,Portland,2013-10-25,1024.2,74.0,2.2,8.0,W,13.2,W,85.0,8.0,8.4,1023.6,59.0,Yes,10.7,2.1,WSW,14.5
20.0,0.2,No,22.0,Portland,2013-10-26,1025.5,80.0,2.0,8.0,W,13.3,W,74.0,8.0,9.9,1025.6,44.0,No,11.5,1.6,WSW,14.5
13.0,0.6,Yes,0.0,Portland,2013-10-27,1024.6,76.0,3.4,7.0,,14.6,E,99.0,8.0,7.5,1022.8,28.0,No,11.1,2.8,E,15.0
11.0,2.2,Yes,13.0,Portland,2013-10-28,1015.3,92.0,1.2,8.0,E,13.0,SSE,92.0,8.0,10.4,1015.1,35.0,Yes,11.4,0.6,SW,13.9
17.0,1.8,No,19.0,Portland,2013-10-29,1020.5,66.0,1.0,8.0,SSW,12.8,SW,78.0,8.0,10.3,1021.9,35.0,Yes,12.1,2.8,S,13.9
22.0,0.2,No,11.0,Portland,2013-10-30,1023.3,76.0,2.4,8.0,SW,14.6,WSW,81.0,8.0,9.5,1023.4,37.0,No,11.6,1.5,W,15.1
13.0,0.0,No,7.0,Portland,2013-10-31,1025.7,62.0,2.2,7.0,S,14.8,SSW,66.0,8.0,10.1,1024.7,26.0,No,12.4,6.2,SSW,16.0
17.0,0.0,No,7.0,Portland,2013-11-01,1021.9,69.0,0.8,,N,18.0,WSW,84.0,,5.7,1019.6,26.0,No,11.9,9.9,WSW,18.4
24.0,0.0,No,22.0,Portland,2013-11-02,1015.6,77.0,5.0,2.0,WNW,16.6,W,67.0,,9.3,1015.7,48.0,No,16.4,11.6,W,18.0
26.0,0.4,Yes,28.0,Portland,2013-11-03,1021.0,62.0,6.8,3.0,SW,13.7,SSW,71.0,8.0,10.3,1025.1,54.0,No,11.7,11.0,SW,14.4
13.0,1.2,No,15.0,Portland,2013-11-04,1031.2,61.0,5.6,7.0,S,14.9,SSE,57.0,,9.3,1031.1,31.0,Yes,12.5,11.5,S,15.8
15.0,0.0,No,17.0,Portland,2013-11-05,1026.4,63.0,4.2,,NNE,20.3,ENE,74.0,,6.2,1022.6,24.0,No,12.3,12.5,NNE,21.2
20.0,0.0,No,26.0,Portland,2013-11-06,1014.4,25.0,6.6,,N,28.9,N,41.0,,10.4,1010.9,48.0,No,19.8,11.4,NNW,29.6
24.0,0.2,Yes,22.0,Portland,2013-11-07,1012.9,79.0,8.0,7.0,SSE,13.9,SE,95.0,8.0,13.4,1014.3,41.0,No,13.6,0.0,SSE,14.9
26.0,24.8,Yes,20.0,Portland,2013-11-08,1011.8,94.0,2.2,8.0,S,10.5,SSW,96.0,8.0,9.9,1011.7,48.0,Yes,10.4,1.3,SW,12.9
17.0,2.8,Yes,19.0,Portland,2013-11-09,1018.7,74.0,1.8,7.0,SSW,12.8,SSW,68.0,7.0,9.2,1020.9,43.0,Yes,11.1,3.6,S,13.6
19.0,2.0,No,15.0,Portland,2013-11-10,1025.0,62.0,3.6,8.0,SSE,14.1,SSE,82.0,8.0,8.4,1024.6,35.0,Yes,9.9,11.8,SE,15.3
33.0,0.4,No,22.0,Portland,2013-11-11,1026.1,64.0,3.6,7.0,E,15.9,SE,68.0,1.0,9.8,1023.9,59.0,No,14.0,12.9,SE,17.1
30.0,0.2,Yes,30.0,Portland,2013-11-12,1022.0,79.0,4.4,8.0,SE,14.6,SE,88.0,8.0,11.8,1019.9,52.0,No,12.8,4.4,SE,15.9
22.0,1.2,Yes,20.0,Portland,2013-11-13,1017.3,88.0,2.8,8.0,SW,13.7,WSW,70.0,8.0,10.8,1016.7,46.0,Yes,12.9,4.4,SW,14.2
15.0,1.8,No,15.0,Portland,2013-11-14,1020.2,71.0,3.8,7.0,SW,13.5,SW,80.0,8.0,10.8,1021.0,37.0,Yes,11.5,2.5,SSW,14.1
15.0,0.4,No,19.0,Portland,2013-11-15,1021.9,67.0,2.6,2.0,SE,15.8,SSW,81.0,8.0,10.2,1021.9,28.0,No,13.1,2.7,SE,16.6
15.0,0.2,No,11.0,Portland,2013-11-16,1021.6,70.0,1.0,8.0,SSE,14.3,S,84.0,8.0,11.4,1020.9,30.0,No,12.3,5.1,SSE,14.8
19.0,0.0,No,15.0,Portland,2013-11-17,1021.2,75.0,4.0,7.0,SSE,14.5,SE,81.0,8.0,9.8,1019.9,30.0,No,13.1,8.8,SSE,15.6
13.0,0.2,No,11.0,Portland,2013-11-18,1015.6,63.0,3.6,,NE,23.0,SE,81.0,,8.2,1010.6,30.0,No,13.8,13.3,NW,24.2
20.0,0.0,No,17.0,Portland,2013-11-19,1009.2,81.0,6.6,7.0,SSW,13.9,S,76.0,,9.0,1012.2,37.0,No,16.9,6.4,S,17.4
26.0,0.0,Yes,24.0,Portland,2013-11-20,1014.5,88.0,3.2,8.0,SE,11.8,SE,80.0,8.0,11.4,1014.8,43.0,No,12.2,0.1,SSE,13.9
22.0,3.0,Yes,19.0,Portland,2013-11-21,1012.8,99.0,1.6,7.0,S,11.5,S,94.0,8.0,9.8,1012.0,41.0,Yes,10.8,0.2,S,12.3
19.0,24.6,Yes,13.0,Portland,2013-11-22,1011.1,94.0,0.8,8.0,SW,12.8,SW,94.0,8.0,10.1,1010.2,41.0,Yes,12.3,0.3,SSW,14.1
22.0,12.0,No,22.0,Portland,2013-11-23,1011.8,89.0,1.6,8.0,S,11.7,S,93.0,8.0,10.7,1012.5,44.0,Yes,11.6,0.8,SSE,13.2
19.0,1.0,No,19.0,Portland,2013-11-24,1015.7,71.0,1.2,8.0,SSE,14.6,S,73.0,8.0,10.4,1015.7,35.0,No,12.3,6.9,SSE,15.2
20.0,0.2,No,17.0,Portland,2013-11-25,1015.6,72.0,4.0,,ENE,18.6,E,77.0,2.0,9.5,1013.3,35.0,No,15.2,13.0,ESE,19.1
11.0,0.0,No,7.0,Portland,2013-11-26,1013.6,70.0,6.4,2.0,E,23.7,E,82.0,,10.5,1012.4,26.0,No,15.5,10.1,NE,25.3
17.0,0.0,No,2.0,Portland,2013-11-27,1012.0,60.0,6.2,,E,25.2,E,49.0,,12.8,1007.9,41.0,No,22.5,10.6,W,31.3
24.0,0.0,No,20.0,Portland,2013-11-28,1008.8,82.0,7.4,8.0,WSW,15.1,SW,90.0,8.0,13.5,1010.2,44.0,No,14.5,3.2,WNW,15.9
17.0,0.4,No,22.0,Portland,2013-11-29,1018.0,59.0,2.8,6.0,SSE,14.8,S,76.0,8.0,11.6,1020.0,35.0,No,13.2,10.1,S,15.6
17.0,0.0,No,13.0,Portland,2013-11-30,1022.9,66.0,4.4,,ESE,16.5,ESE,70.0,8.0,11.2,1021.0,33.0,No,13.4,13.0,SE,18.0
26.0,0.0,No,20.0,Portland,2013-12-01,1017.3,32.0,5.4,,NNE,27.8,NNW,64.0,,8.6,1013.3,50.0,No,17.7,5.1,NNW,27.9
15.0,0.0,No,6.0,Portland,2013-12-02,1015.4,80.0,6.6,,SSE,18.8,S,74.0,,11.7,1013.9,35.0,No,18.6,13.3,NW,21.9
13.0,0.0,Yes,4.0,Portland,2013-12-03,1012.2,74.0,4.8,,NW,17.6,S,88.0,8.0,10.3,1008.9,48.0,No,13.9,8.9,ENE,20.8
30.0,8.4,Yes,26.0,Portland,2013-12-04,1003.5,61.0,5.6,1.0,WSW,15.6,W,73.0,8.0,13.0,1003.8,48.0,Yes,14.5,8.9,W,16.9
26.0,4.8,Yes,28.0,Portland,2013-12-05,1005.6,64.0,4.6,8.0,SW,13.0,SSW,77.0,8.0,8.9,1010.0,54.0,Yes,10.1,8.3,SW,14.4
13.0,3.0,No,13.0,Portland,2013-12-06,1018.4,66.0,4.2,8.0,SSW,15.3,SW,76.0,8.0,7.0,1019.4,31.0,Yes,12.5,8.1,WSW,17.4
13.0,0.0,No,9.0,Portland,2013-12-07,1020.5,67.0,4.2,,N,18.7,SSE,93.0,8.0,9.3,1018.0,26.0,No,14.5,12.4,ESE,22.5
28.0,0.0,No,30.0,Portland,2013-12-08,1006.5,81.0,9.6,,N,19.0,WSW,43.0,2.0,12.8,1007.3,50.0,No,21.7,5.3,W,25.9
33.0,0.0,Yes,17.0,Portland,2013-12-09,1005.8,72.0,4.0,8.0,WSW,14.7,W,74.0,8.0,12.5,1004.0,83.0,No,14.0,8.5,W,16.9
43.0,5.6,Yes,31.0,Portland,2013-12-10,1007.1,69.0,5.8,,WSW,15.6,WNW,81.0,7.0,9.6,1007.8,69.0,Yes,11.1,10.0,WSW,16.3
