Date,Humidity_3_pm,Max_Temp_C,Wind_Speed_9_am,Min_Temp_C,Humidity_9_am,Wind_Dir_9_am,Rain_Today,Rain_Tomorrow,Wind_Gust_Speed,Temp_3_pm_C,Wind_Gust_Dir,Wind_Dir_3_pm,Temp_9_am_C,Wind_Speed_3_pm,Rainfall,Location
2014-01-09,44.0,24.4,4.0,15.8,65.0,SE,No,No,24.0,23.8,E,SE,21.1,2.0,0.2,Penrith
2014-01-10,44.0,29.2,7.0,18.3,66.0,S,No,No,30.0,27.9,ENE,ESE,22.2,6.0,0.0,Penrith
2014-01-11,26.0,36.0,4.0,17.2,71.0,N,No,No,35.0,35.7,SE,SE,23.1,7.0,0.0,Penrith
2014-01-12,46.0,32.7,4.0,19.7,72.0,SSE,No,No,37.0,31.2,SSE,ESE,24.3,20.0,0.0,Penrith
2014-01-13,39.0,30.3,11.0,18.7,66.0,SE,No,No,33.0,29.8,SE,ESE,22.6,9.0,0.0,Penrith
2014-01-14,31.0,35.5,13.0,16.8,63.0,N,No,No,31.0,33.1,ENE,NNE,23.3,13.0,0.0,Penrith
2014-01-15,18.0,39.2,2.0,18.4,74.0,SW,No,No,30.0,38.0,NNE,E,23.9,13.0,0.0,Penrith
2014-01-16,25.0,37.8,7.0,19.1,71.0,SE,No,No,39.0,36.7,ESE,SE,25.0,11.0,0.0,Penrith
2014-01-17,22.0,38.3,6.0,18.8,74.0,SE,No,No,31.0,37.0,ENE,NE,23.9,9.0,0.0,Penrith
2014-01-18,12.0,40.8,4.0,17.1,71.0,NNE,No,No,33.0,39.5,ENE,NNE,23.2,7.0,0.0,Penrith
2014-01-19,45.0,31.3,15.0,19.9,68.0,S,No,No,31.0,29.9,SSW,ESE,25.7,17.0,0.0,Penrith
2014-01-20,65.0,30.5,6.0,22.0,72.0,ESE,No,Yes,33.0,26.1,SSE,SE,24.8,17.0,0.0,Penrith
2014-01-21,96.0,25.8,11.0,18.6,100.0,SSW,Yes,Yes,19.0,23.5,SSE,NNW,19.5,2.0,8.4,Penrith
2014-01-22,82.0,21.4,9.0,19.3,99.0,S,Yes,No,30.0,20.1,SE,SE,19.8,20.0,9.4,Penrith
2014-01-23,70.0,24.0,2.0,17.7,87.0,ESE,No,No,26.0,22.8,NE,NE,20.8,15.0,1.0,Penrith
2014-01-24,60.0,29.3,6.0,18.9,98.0,N,No,Yes,43.0,27.4,NNW,NNE,21.3,19.0,0.4,Penrith
2014-01-25,49.0,26.0,4.0,17.6,86.0,ENE,Yes,No,33.0,23.6,SE,SE,22.0,17.0,3.8,Penrith
2014-01-26,73.0,22.2,4.0,16.4,78.0,SW,No,No,24.0,19.7,S,WNW,17.8,4.0,0.0,Penrith
2014-01-27,39.0,29.4,2.0,13.1,73.0,SE,No,No,33.0,28.6,NE,E,18.9,9.0,0.0,Penrith
2014-01-28,33.0,32.4,2.0,15.0,73.0,ESE,No,No,31.0,30.4,ENE,NE,21.3,9.0,0.0,Penrith
2014-01-29,22.0,38.5,4.0,16.4,72.0,ESE,No,No,31.0,37.0,ESE,NE,22.5,9.0,0.0,Penrith
2014-01-30,33.0,34.2,6.0,18.9,70.0,SSW,No,No,30.0,32.3,E,NNE,23.7,7.0,0.0,Penrith
2014-01-31,21.0,38.5,2.0,15.9,69.0,SW,No,No,26.0,35.8,E,ESE,21.7,6.0,0.0,Penrith
2014-02-01,38.0,33.5,9.0,20.1,71.0,S,No,No,24.0,33.3,SE,ESE,24.6,13.0,0.0,Penrith
2014-02-02,41.0,33.4,4.0,20.2,77.0,ENE,No,No,31.0,32.0,E,NNE,23.2,11.0,0.0,Penrith
2014-02-03,29.0,35.0,11.0,19.3,66.0,N,No,No,30.0,32.9,ENE,NE,24.2,11.0,0.0,Penrith
2014-02-04,67.0,27.2,15.0,20.3,69.0,SSW,No,No,41.0,22.2,SSE,SSE,24.6,20.0,0.0,Penrith
2014-02-05,45.0,23.6,11.0,16.2,60.0,SSW,No,No,30.0,22.7,SE,SE,19.9,15.0,0.6,Penrith
2014-02-06,40.0,25.8,6.0,17.1,68.0,W,No,No,24.0,25.6,ESE,SSE,19.6,6.0,0.0,Penrith
2014-02-07,28.0,33.3,4.0,12.4,73.0,NNW,No,No,28.0,30.8,E,SW,18.6,7.0,0.0,Penrith
2014-02-08,25.0,36.8,4.0,16.0,72.0,SSE,No,No,31.0,35.0,ENE,SSW,21.5,4.0,0.0,Penrith
2014-02-09,19.0,37.5,4.0,16.1,87.0,SW,No,No,26.0,34.9,E,NNE,21.3,13.0,0.0,Penrith
2014-02-10,48.0,30.0,15.0,19.7,69.0,S,No,No,35.0,29.7,SSW,E,22.0,6.0,0.0,Penrith
2014-02-11,54.0,29.3,2.0,19.0,84.0,WNW,No,Yes,24.0,27.8,SSE,ENE,21.2,7.0,0.0,Penrith
2014-02-12,59.0,29.3,9.0,20.9,98.0,SSW,Yes,No,30.0,28.7,SE,ESE,23.0,13.0,2.4,Penrith
2014-02-13,41.0,32.1,2.0,20.5,85.0,E,No,No,30.0,31.4,ENE,NW,23.7,4.0,0.2,Penrith
2014-02-14,53.0,28.1,7.0,19.9,98.0,NNE,No,Yes,19.0,27.8,ENE,NNE,20.9,7.0,0.4,Penrith
2014-02-15,88.0,25.5,2.0,20.6,100.0,NNE,Yes,Yes,20.0,25.3,NNE,NNE,21.3,11.0,3.8,Penrith
2014-02-16,100.0,24.3,4.0,21.2,100.0,WSW,Yes,Yes,41.0,21.0,SSW,S,22.7,7.0,6.0,Penrith
2014-02-17,81.0,23.4,9.0,18.5,85.0,SSW,Yes,No,24.0,21.8,S,WSW,20.0,4.0,22.2,Penrith
2014-02-18,67.0,27.1,2.0,17.7,94.0,S,No,No,28.0,25.0,NE,NNE,20.1,11.0,0.0,Penrith
2014-02-19,98.0,23.4,6.0,20.0,98.0,N,No,Yes,19.0,22.2,W,SSE,21.8,2.0,0.0,Penrith
2014-02-20,27.0,30.0,6.0,17.6,56.0,W,Yes,No,44.0,29.3,WSW,W,22.0,22.0,20.6,Penrith
2014-02-21,25.0,28.1,2.0,14.4,46.0,ESE,No,No,31.0,27.6,SE,ESE,19.7,11.0,0.0,Penrith
2014-02-22,50.0,27.6,9.0,17.5,78.0,S,No,No,31.0,26.8,SE,SE,21.1,13.0,0.0,Penrith
2014-02-23,47.0,25.9,6.0,18.2,80.0,SSW,No,No,24.0,24.7,SE,SSW,19.8,6.0,0.0,Penrith
2014-02-24,37.0,30.6,2.0,18.6,79.0,SSE,No,No,28.0,30.0,ESE,NE,20.8,6.0,0.0,Penrith
2014-02-25,38.0,31.3,4.0,17.1,82.0,SE,No,No,31.0,29.5,ENE,NNE,21.9,11.0,0.0,Penrith
2014-02-26,33.0,34.6,4.0,17.4,86.0,ENE,No,Yes,31.0,32.2,W,W,21.6,15.0,0.0,Penrith
2014-02-27,86.0,22.7,9.0,19.2,98.0,SSW,Yes,Yes,26.0,21.4,SE,SSE,20.9,15.0,8.8,Penrith
2014-02-28,98.0,19.1,13.0,17.2,98.0,SW,Yes,Yes,22.0,18.9,SW,SW,18.6,11.0,3.2,Penrith
2014-03-01,99.0,21.1,7.0,17.4,99.0,SSW,Yes,Yes,26.0,19.8,N,,18.7,0.0,7.0,Penrith
2014-03-02,98.0,21.4,6.0,17.2,98.0,SSW,Yes,No,19.0,19.9,WSW,SSW,19.3,6.0,27.4,Penrith
2014-03-03,78.0,24.9,11.0,17.9,84.0,SSW,No,Yes,22.0,22.9,E,ENE,20.6,13.0,0.2,Penrith
2014-03-04,67.0,25.7,4.0,18.4,99.0,SSE,Yes,No,19.0,24.3,ENE,E,20.0,4.0,3.4,Penrith
2014-03-05,97.0,29.5,2.0,16.2,98.0,N,No,Yes,30.0,23.9,WNW,NW,19.2,7.0,0.2,Penrith
2014-03-06,62.0,27.2,6.0,18.7,95.0,S,Yes,No,19.0,25.8,S,ESE,21.1,7.0,3.6,Penrith
2014-03-07,69.0,28.7,4.0,17.2,98.0,SW,No,No,19.0,26.1,NNE,W,20.9,4.0,0.0,Penrith
2014-03-08,43.0,29.3,4.0,17.4,98.0,SSE,No,No,28.0,28.2,E,ENE,21.1,9.0,0.2,Penrith
2014-03-09,44.0,28.9,6.0,17.6,98.0,S,No,No,31.0,27.4,ENE,NNE,20.6,7.0,0.0,Penrith
2014-03-10,46.0,29.9,2.0,17.2,93.0,S,No,No,28.0,29.3,E,NNW,20.9,4.0,0.0,Penrith
2014-03-11,40.0,29.8,0.0,17.0,86.0,,No,No,30.0,29.3,NNE,NNE,21.5,9.0,0.0,Penrith
2014-03-12,50.0,29.3,4.0,15.8,84.0,SSE,No,No,30.0,27.5,S,NNE,19.9,7.0,0.0,Penrith
2014-03-13,58.0,28.2,7.0,19.5,79.0,SSW,No,No,28.0,25.4,S,NNE,20.2,6.0,0.0,Penrith
2014-03-14,49.0,29.8,6.0,17.8,94.0,SSW,No,No,20.0,29.0,NE,ENE,21.6,6.0,0.0,Penrith
2014-03-15,50.0,29.8,2.0,16.4,94.0,NNE,No,Yes,57.0,29.3,WSW,NE,19.6,7.0,0.0,Penrith
2014-03-16,53.0,27.7,13.0,17.0,67.0,W,Yes,Yes,50.0,25.8,WSW,NNW,24.0,11.0,5.0,Penrith
2014-03-17,31.0,28.4,11.0,14.0,50.0,NW,Yes,No,22.0,27.3,WNW,NNE,19.7,6.0,1.4,Penrith
2014-03-18,33.0,30.8,0.0,12.9,75.0,,No,No,17.0,30.1,E,SSE,17.9,6.0,0.0,Penrith
2014-03-19,53.0,29.1,0.0,15.1,75.0,,No,No,31.0,27.2,SE,ESE,20.8,15.0,0.0,Penrith
2014-03-20,44.0,29.6,6.0,19.4,86.0,SSE,No,No,28.0,29.3,ENE,ENE,22.6,11.0,0.6,Penrith
2014-03-21,57.0,28.4,0.0,19.2,98.0,,No,No,37.0,27.1,NNE,NE,20.5,13.0,0.0,Penrith
2014-03-22,45.0,30.8,9.0,15.8,98.0,N,No,Yes,35.0,30.2,WNW,NE,19.0,13.0,0.0,Penrith
2014-03-23,61.0,27.9,4.0,19.0,98.0,N,Yes,No,31.0,25.8,N,N,20.9,13.0,3.0,Penrith
2014-03-24,98.0,21.1,6.0,19.4,82.0,SSW,No,Yes,35.0,17.1,SW,SSE,20.5,7.0,0.0,Penrith
2014-03-25,59.0,27.1,6.0,14.9,98.0,NE,Yes,No,19.0,26.6,ESE,ENE,19.0,7.0,7.2,Penrith
2014-03-26,99.0,23.4,4.0,19.0,99.0,SSE,No,Yes,17.0,22.2,SSE,SW,20.5,7.0,0.0,Penrith
2014-03-27,98.0,20.4,2.0,18.4,99.0,NW,Yes,Yes,24.0,19.7,N,N,18.6,2.0,9.6,Penrith
2014-03-28,93.0,23.2,0.0,17.5,100.0,,Yes,Yes,24.0,22.6,W,NNE,18.2,7.0,4.4,Penrith
2014-03-29,55.0,27.4,6.0,17.8,98.0,SSE,Yes,Yes,19.0,26.8,S,SE,20.0,4.0,3.0,Penrith
2014-03-30,56.0,27.8,2.0,18.0,99.0,NE,Yes,Yes,30.0,27.2,SSE,NE,19.8,7.0,3.0,Penrith
2014-03-31,61.0,26.5,0.0,15.8,99.0,,Yes,No,15.0,25.7,NNE,NNE,17.9,7.0,21.4,Penrith
2014-04-01,50.0,27.5,2.0,15.3,98.0,NW,No,No,19.0,27.0,NE,NNE,18.8,4.0,0.0,Penrith
2014-04-02,51.0,28.2,2.0,14.9,98.0,NNE,No,No,17.0,27.1,E,N,17.8,6.0,0.0,Penrith
2014-04-03,69.0,29.6,0.0,17.0,98.0,,No,Yes,30.0,28.0,S,WSW,19.8,4.0,0.0,Penrith
2014-04-04,99.0,23.8,0.0,19.3,98.0,,Yes,Yes,24.0,20.1,SSW,S,20.1,15.0,4.8,Penrith
2014-04-05,62.0,26.4,0.0,17.5,98.0,,Yes,Yes,28.0,25.2,SSW,ESE,20.1,6.0,8.4,Penrith
2014-04-06,98.0,23.5,17.0,16.7,74.0,SSW,Yes,Yes,43.0,18.2,SE,SSE,21.1,13.0,3.2,Penrith
2014-04-07,71.0,21.8,4.0,15.7,73.0,S,Yes,No,37.0,20.1,ESE,SSE,19.1,9.0,22.4,Penrith
2014-04-08,49.0,24.6,2.0,16.3,83.0,E,No,No,20.0,24.2,NNE,ENE,19.5,6.0,0.0,Penrith
2014-04-09,50.0,25.8,2.0,13.4,94.0,SE,No,No,20.0,25.1,NNE,NE,18.0,6.0,0.0,Penrith
2014-04-10,98.0,22.2,2.0,16.8,94.0,SSE,No,Yes,7.0,20.0,S,,20.0,0.0,0.2,Penrith
2014-04-11,63.0,27.4,4.0,17.5,98.0,N,Yes,Yes,31.0,25.5,SSW,S,22.1,4.0,6.0,Penrith
2014-04-12,62.0,23.3,20.0,17.0,65.0,SSW,Yes,No,39.0,22.1,S,SSW,21.2,20.0,9.0,Penrith
2014-04-13,60.0,23.0,15.0,16.2,66.0,SSW,No,No,30.0,22.1,S,SW,20.0,11.0,0.0,Penrith
2014-04-14,88.0,22.0,11.0,12.3,53.0,SSW,No,No,35.0,17.3,SE,SSW,18.6,9.0,0.0,Penrith
2014-04-15,47.0,22.6,9.0,13.8,59.0,SSW,No,No,26.0,21.9,SE,S,19.1,7.0,0.0,Penrith
2014-04-16,46.0,23.2,15.0,16.5,64.0,SW,No,No,26.0,22.9,SW,SSE,18.9,7.0,0.0,Penrith
2014-04-17,40.0,24.3,2.0,12.5,71.0,SE,No,No,26.0,23.6,S,SSE,19.1,11.0,0.0,Penrith
2014-04-18,39.0,25.9,0.0,10.7,84.0,,No,No,26.0,25.5,WNW,NE,16.0,4.0,0.0,Penrith
2014-04-19,49.0,23.5,0.0,11.2,67.0,,No,No,28.0,21.1,ESE,SE,18.0,15.0,0.0,Penrith
2014-04-20,53.0,24.1,2.0,10.7,75.0,SE,No,No,26.0,22.2,NE,ENE,15.9,6.0,0.0,Penrith
2014-04-21,35.0,22.9,4.0,9.3,66.0,NNE,No,No,17.0,22.0,N,SE,15.6,4.0,0.0,Penrith
2014-04-22,44.0,24.0,2.0,8.7,96.0,N,No,No,11.0,23.8,NNE,NW,13.1,4.0,0.0,Penrith
2014-04-23,38.0,25.1,2.0,8.5,75.0,NNE,No,No,13.0,24.7,NNW,N,15.1,6.0,0.0,Penrith
2014-04-24,28.0,29.4,0.0,10.6,81.0,,No,No,39.0,29.3,W,WNW,17.3,17.0,0.0,Penrith
2014-04-25,76.0,21.8,7.0,15.3,98.0,SSW,No,No,22.0,20.8,SSW,N,16.9,4.0,0.0,Penrith
2014-04-26,48.0,25.2,2.0,12.2,99.0,SSW,No,No,30.0,24.8,WNW,NW,13.7,7.0,0.2,Penrith
2014-04-27,68.0,19.8,13.0,12.5,71.0,SSW,No,No,22.0,19.0,S,ESE,18.8,6.0,0.0,Penrith
2014-04-28,64.0,21.8,2.0,14.8,87.0,SE,No,No,20.0,21.5,N,NNE,17.5,15.0,0.2,Penrith
2014-04-29,49.0,26.2,0.0,12.4,99.0,,No,,,25.9,,N,13.6,2.0,0.0,Penrith
2014-04-30,35.0,23.6,9.0,13.5,80.0,S,,No,35.0,22.6,SW,SSW,18.6,17.0,,Penrith
2014-05-01,43.0,21.1,6.0,8.7,60.0,SSE,No,No,20.0,20.7,NE,NE,15.4,9.0,0.0,Penrith
2014-05-02,37.0,21.2,2.0,9.9,73.0,NNE,No,Yes,37.0,19.8,NW,NW,16.0,15.0,0.0,Penrith
2014-05-03,50.0,17.3,0.0,10.3,87.0,,Yes,No,39.0,13.6,NW,WNW,11.4,19.0,2.4,Penrith
2014-05-04,38.0,19.5,15.0,11.4,45.0,WSW,No,No,48.0,17.7,WSW,WSW,17.3,22.0,0.4,Penrith
2014-05-05,36.0,20.5,2.0,5.0,62.0,NW,No,No,24.0,20.0,NW,ENE,11.9,7.0,0.0,Penrith
2014-05-06,36.0,22.5,4.0,6.3,69.0,NE,No,No,30.0,21.9,S,SE,11.3,4.0,0.0,Penrith
2014-05-07,39.0,20.2,15.0,9.4,50.0,SSW,No,No,28.0,20.1,SSW,S,15.4,9.0,0.0,Penrith
2014-05-08,46.0,21.1,13.0,10.3,51.0,SSW,No,No,30.0,20.5,SSW,SSW,16.4,6.0,0.0,Penrith
2014-05-09,50.0,21.8,2.0,9.1,68.0,SSW,No,No,19.0,20.6,NNE,N,15.0,9.0,0.0,Penrith
2014-05-10,62.0,21.7,0.0,8.5,42.0,,No,No,15.0,20.3,NE,S,12.1,2.0,0.0,Penrith
2014-05-11,42.0,23.6,7.0,11.4,69.0,S,No,No,22.0,22.5,SSE,S,16.8,7.0,0.6,Penrith
2014-05-12,45.0,22.6,7.0,10.6,70.0,SSW,No,No,22.0,21.5,SSE,ESE,17.1,17.0,0.0,Penrith
2014-05-13,46.0,22.9,4.0,12.0,75.0,W,No,No,19.0,21.7,NNW,N,16.8,6.0,0.0,Penrith
2014-05-14,44.0,23.3,0.0,8.5,58.0,,No,No,24.0,22.8,NNE,NE,11.4,11.0,0.0,Penrith
2014-05-15,43.0,23.3,2.0,7.2,58.0,N,No,No,11.0,22.7,NNE,NE,11.7,4.0,0.2,Penrith
2014-05-16,30.0,24.9,2.0,7.3,63.0,N,No,No,15.0,24.4,N,NE,12.6,6.0,0.0,Penrith
2014-05-17,35.0,24.9,2.0,7.9,75.0,NNE,No,No,19.0,24.8,WNW,NNE,12.5,4.0,0.2,Penrith
2014-05-18,44.0,23.9,0.0,8.9,80.0,,No,No,19.0,23.2,WNW,WNW,12.1,4.0,0.0,Penrith
2014-05-19,36.0,26.2,0.0,8.8,79.0,,No,No,17.0,24.6,WNW,SE,12.6,7.0,0.0,Penrith
2014-05-20,41.0,25.1,2.0,9.8,83.0,NE,No,No,13.0,24.0,NW,WNW,13.3,6.0,0.0,Penrith
2014-05-21,45.0,24.4,0.0,9.3,75.0,,No,No,15.0,23.6,NE,ENE,15.0,7.0,0.0,Penrith
2014-05-22,32.0,25.9,0.0,8.3,73.0,,No,No,22.0,25.5,NNE,NNE,13.1,13.0,0.0,Penrith
2014-05-23,34.0,26.4,0.0,8.4,74.0,,No,No,30.0,25.2,NW,WNW,13.6,17.0,0.2,Penrith
2014-05-24,47.0,24.9,4.0,10.6,68.0,SSW,No,No,20.0,23.3,NW,,16.7,0.0,0.0,Penrith
2014-05-25,46.0,24.4,0.0,11.8,84.0,,No,No,15.0,24.0,SSE,NNW,14.4,4.0,0.0,Penrith
2014-05-26,36.0,26.3,0.0,9.7,75.0,,No,No,9.0,25.3,N,NE,14.3,4.0,0.0,Penrith
2014-05-27,40.0,25.4,0.0,11.1,84.0,,No,No,41.0,24.3,N,N,13.8,22.0,0.0,Penrith
2014-05-28,32.0,23.6,11.0,12.8,64.0,NNW,No,No,48.0,22.4,W,W,17.5,19.0,0.0,Penrith
2014-05-29,53.0,22.1,0.0,7.0,75.0,,No,No,20.0,19.7,ESE,SE,12.5,9.0,0.0,Penrith
2014-05-30,54.0,20.8,7.0,12.4,63.0,SW,No,No,15.0,19.9,S,ESE,16.9,6.0,0.0,Penrith
2014-05-31,64.0,21.6,0.0,11.4,80.0,,No,No,20.0,19.8,NE,ENE,14.9,9.0,0.0,Penrith
2014-06-01,87.0,18.2,0.0,12.1,81.0,,No,Yes,31.0,13.4,WNW,E,14.5,4.0,0.0,Penrith
2014-06-02,46.0,21.3,0.0,10.3,59.0,,Yes,No,22.0,21.1,W,WSW,11.2,2.0,9.8,Penrith
2014-06-03,38.0,19.9,4.0,6.3,74.0,NNW,No,No,24.0,19.7,W,WSW,10.8,7.0,0.2,Penrith
2014-06-04,44.0,21.6,2.0,6.1,75.0,N,No,Yes,11.0,21.1,E,NE,10.8,4.0,0.0,Penrith
2014-06-05,77.0,17.0,6.0,10.8,82.0,NW,Yes,Yes,19.0,16.3,SW,SSW,14.2,9.0,2.4,Penrith
2014-06-06,53.0,17.4,17.0,14.1,64.0,SSW,Yes,No,30.0,17.1,SSW,SSW,16.0,17.0,9.6,Penrith
2014-06-07,43.0,19.6,9.0,10.4,53.0,SSW,No,No,22.0,19.5,SW,SW,14.9,7.0,0.0,Penrith
2014-06-08,45.0,18.7,13.0,7.3,52.0,SW,No,No,30.0,17.7,SW,S,14.0,9.0,0.0,Penrith
2014-06-09,77.0,19.7,2.0,5.1,83.0,N,No,Yes,31.0,15.6,SSE,SSW,8.5,6.0,0.0,Penrith
2014-06-10,79.0,16.3,6.0,8.5,85.0,SSE,Yes,No,24.0,15.3,SSW,SW,13.3,6.0,5.8,Penrith
2014-06-11,48.0,19.2,0.0,8.1,83.0,,No,No,11.0,18.8,NW,NW,10.7,6.0,0.4,Penrith
2014-06-12,47.0,19.7,6.0,7.9,85.0,N,No,No,19.0,19.2,NNE,ENE,9.0,9.0,0.2,Penrith
2014-06-13,66.0,16.4,4.0,7.2,81.0,S,No,Yes,13.0,15.8,WSW,WSW,9.6,6.0,0.2,Penrith
2014-06-14,53.0,20.1,2.0,9.6,73.0,ESE,Yes,No,28.0,18.8,W,NNE,13.1,2.0,2.2,Penrith
2014-06-15,37.0,19.4,4.0,6.7,71.0,SSW,No,No,52.0,18.5,WSW,SW,11.0,28.0,0.0,Penrith
2014-06-16,42.0,19.6,2.0,4.2,80.0,SSE,No,No,22.0,18.8,W,N,8.3,6.0,0.2,Penrith
2014-06-17,38.0,19.7,2.0,8.3,63.0,S,No,No,54.0,19.1,WSW,SW,12.8,15.0,0.0,Penrith
2014-06-18,42.0,20.1,4.0,7.3,66.0,ESE,No,No,17.0,19.5,SSE,NNE,12.5,4.0,0.0,Penrith
2014-06-19,48.0,20.7,0.0,6.5,89.0,,No,No,17.0,20.0,ENE,NE,10.1,6.0,0.0,Penrith
2014-06-20,56.0,20.0,2.0,8.0,81.0,SE,No,Yes,13.0,19.7,SSW,SE,11.0,2.0,0.0,Penrith
2014-06-21,32.0,20.4,2.0,5.7,78.0,ENE,Yes,Yes,22.0,20.3,SSW,SE,10.3,6.0,1.4,Penrith
2014-06-22,46.0,18.6,2.0,9.3,87.0,W,Yes,No,9.0,17.5,N,SE,10.8,4.0,2.8,Penrith
2014-06-23,52.0,17.1,0.0,6.0,84.0,,No,No,44.0,16.7,WNW,N,7.8,19.0,0.2,Penrith
2014-06-24,38.0,16.0,19.0,7.9,43.0,NW,No,No,74.0,15.6,NW,WNW,12.3,31.0,0.0,Penrith
2014-06-25,36.0,18.2,20.0,10.1,40.0,W,No,No,52.0,17.3,W,WSW,15.4,20.0,0.0,Penrith
2014-06-26,36.0,20.8,6.0,11.0,41.0,WNW,No,No,41.0,19.4,WNW,NW,16.7,20.0,0.0,Penrith
2014-06-27,38.0,20.4,0.0,4.8,87.0,,No,No,20.0,20.0,NNE,NE,8.2,7.0,0.0,Penrith
2014-06-28,31.0,21.7,7.0,4.0,65.0,NNE,No,No,72.0,19.4,W,WNW,10.2,22.0,0.0,Penrith
2014-06-29,41.0,16.5,19.0,8.7,41.0,WNW,No,No,56.0,15.1,WNW,WNW,13.1,22.0,0.0,Penrith
2014-06-30,33.0,15.5,4.0,4.8,70.0,SE,No,No,35.0,14.8,WSW,WSW,10.2,20.0,0.0,Penrith
2014-07-01,31.0,18.8,0.0,1.9,80.0,,No,No,30.0,18.4,SW,ENE,6.5,6.0,0.0,Penrith
2014-07-02,34.0,19.1,0.0,2.1,87.0,,No,No,13.0,18.5,ESE,SE,5.9,6.0,0.0,Penrith
2014-07-03,39.0,18.5,0.0,1.3,93.0,,No,No,13.0,18.0,W,NNW,7.0,6.0,0.0,Penrith
2014-07-04,24.0,21.6,0.0,0.5,97.0,,No,No,20.0,21.0,WNW,WNW,4.9,9.0,0.0,Penrith
2014-07-05,37.0,18.0,2.0,2.4,75.0,E,No,No,39.0,16.8,NW,WNW,7.7,17.0,0.2,Penrith
2014-07-06,35.0,18.2,0.0,1.8,84.0,,No,No,28.0,17.0,W,WNW,7.2,15.0,0.0,Penrith
2014-07-07,39.0,18.5,0.0,0.9,85.0,,No,No,35.0,17.5,SSW,SW,6.2,13.0,0.0,Penrith
2014-07-08,38.0,17.6,0.0,1.9,86.0,,No,No,9.0,17.2,WNW,NW,6.3,2.0,0.0,Penrith
2014-07-09,23.0,21.3,0.0,0.1,84.0,,No,No,63.0,20.5,WNW,N,5.5,31.0,0.0,Penrith
2014-07-10,37.0,17.8,11.0,5.5,48.0,NNW,No,No,48.0,15.9,WSW,WNW,12.9,24.0,0.2,Penrith
2014-07-11,31.0,18.3,2.0,3.3,76.0,SE,No,No,24.0,17.8,WNW,SW,8.6,6.0,0.0,Penrith
2014-07-12,35.0,18.5,2.0,1.1,78.0,SE,No,No,43.0,17.4,SW,SW,5.9,11.0,0.0,Penrith
2014-07-13,35.0,16.2,20.0,5.8,46.0,SW,No,No,39.0,15.8,SW,SSE,11.0,11.0,0.2,Penrith
2014-07-14,42.0,18.1,4.0,1.2,77.0,NNW,No,No,20.0,17.3,ESE,ESE,6.4,4.0,0.0,Penrith
2014-07-15,74.0,13.8,0.0,6.3,94.0,,No,Yes,13.0,13.7,N,,10.3,0.0,1.0,Penrith
2014-07-16,43.0,18.8,4.0,9.5,83.0,WSW,Yes,No,44.0,18.2,WNW,WNW,10.5,28.0,1.8,Penrith
2014-07-17,38.0,20.3,17.0,4.4,51.0,WNW,No,No,50.0,17.1,NW,WNW,14.9,26.0,0.6,Penrith
2014-07-18,35.0,16.1,6.0,4.8,51.0,ESE,No,No,50.0,14.6,SW,WSW,10.2,24.0,0.4,Penrith
2014-07-19,38.0,16.7,19.0,5.8,43.0,SSW,No,No,46.0,16.3,S,SW,12.0,15.0,0.0,Penrith
2014-07-20,48.0,16.7,11.0,8.1,53.0,SSW,No,No,35.0,16.4,SW,ESE,12.9,4.0,0.0,Penrith
2014-07-21,46.0,18.5,4.0,4.7,93.0,ESE,No,No,13.0,16.6,E,SE,8.0,4.0,0.0,Penrith
2014-07-22,39.0,19.1,0.0,5.1,86.0,,No,Yes,15.0,18.9,ESE,NE,9.9,4.0,0.0,Penrith
2014-07-23,45.0,18.6,0.0,5.5,98.0,,Yes,No,17.0,17.6,NNE,ENE,7.9,7.0,1.2,Penrith
2014-07-24,66.0,16.5,2.0,5.2,93.0,N,No,No,15.0,15.0,NNE,N,7.8,6.0,0.2,Penrith
2014-07-25,41.0,22.6,6.0,4.2,92.0,S,No,Yes,46.0,21.8,N,N,7.8,31.0,0.6,Penrith
2014-07-26,50.0,18.8,7.0,7.5,93.0,N,Yes,No,28.0,17.6,W,ENE,11.5,7.0,4.8,Penrith
2014-07-27,34.0,21.0,0.0,3.4,85.0,,No,No,13.0,20.1,NNE,ESE,9.6,6.0,0.6,Penrith
2014-07-28,38.0,17.9,6.0,5.5,85.0,N,No,No,13.0,17.6,NNE,,9.0,0.0,0.2,Penrith
2014-07-29,25.0,23.2,11.0,8.8,62.0,N,No,No,41.0,22.7,NNW,NW,12.4,17.0,0.0,Penrith
2014-07-30,33.0,23.1,20.0,8.6,42.0,NW,No,No,46.0,22.1,WNW,WNW,18.1,22.0,0.0,Penrith
2014-07-31,18.0,25.6,7.0,6.9,58.0,NNW,No,No,65.0,24.9,NNW,NW,14.6,24.0,0.0,Penrith
2014-08-01,28.0,18.1,9.0,12.3,43.0,W,No,No,67.0,16.1,SW,WNW,16.2,26.0,0.0,Penrith
2014-08-02,30.0,16.3,13.0,3.1,41.0,SW,No,No,33.0,16.0,SW,S,11.2,7.0,0.0,Penrith
2014-08-03,37.0,16.9,0.0,1.5,68.0,,No,No,17.0,16.5,E,SSE,7.7,4.0,0.0,Penrith
2014-08-04,42.0,19.8,2.0,3.4,82.0,N,No,No,24.0,19.2,N,NE,8.0,9.0,0.2,Penrith
2014-08-05,30.0,20.7,2.0,3.6,98.0,ESE,No,No,26.0,20.4,ESE,NNE,7.2,4.0,0.0,Penrith
