Date,Humidity_3_pm,Evaporation,Wind_Dir_3_pm,Rainfall,Cloud_9_am,Wind_Speed_3_pm,Temp_3_pm_C,Pressure_9_am,Cloud_3_pm,Wind_Speed_9_am,Humidity_9_am,Wind_Dir_9_am,Location,Pressure_3_pm,Rain_Today,Max_Temp_C,Temp_9_am_C,Wind_Gust_Speed,Min_Temp_C,Wind_Gust_Dir,Rain_Tomorrow
2013-10-06,51.0,4.0,WSW,0.0,,26.0,17.5,1008.5,6.0,7.0,85.0,SSW,Bendigo,1007.9,No,18.2,13.2,43.0,4.2,WSW,No
2013-10-07,48.0,3.9,WSW,0.0,,22.0,16.6,1014.6,,6.0,68.0,SSW,Bendigo,1013.2,No,18.4,10.2,39.0,1.5,W,No
2013-10-08,46.0,3.2,NW,0.0,,13.0,19.9,1018.0,,22.0,69.0,SSW,Bendigo,1016.7,No,21.0,12.5,37.0,6.7,SSW,No
2013-10-09,27.0,4.0,N,0.2,,22.0,26.4,1015.9,,13.0,63.0,NNE,Bendigo,1011.3,No,28.9,13.7,44.0,4.6,N,No
2013-10-10,61.0,5.7,SW,0.0,,19.0,17.6,1002.6,2.0,4.0,57.0,N,Bendigo,1007.0,No,24.7,16.3,44.0,10.2,NNW,No
2013-10-11,44.0,3.7,W,0.4,,24.0,18.3,1017.0,,17.0,73.0,W,Bendigo,1015.7,No,19.3,10.6,41.0,2.2,W,No
2013-10-12,27.0,2.8,NNW,0.0,,22.0,23.9,1014.2,,7.0,66.0,NE,Bendigo,1008.3,No,25.1,13.0,41.0,3.1,N,No
2013-10-13,53.0,5.6,WSW,0.0,,24.0,15.8,1001.6,6.0,19.0,66.0,SSW,Bendigo,1003.5,No,17.9,14.9,65.0,4.6,SSW,No
2013-10-14,55.0,3.3,WSW,1.0,8.0,20.0,14.7,1020.3,2.0,13.0,89.0,WNW,Bendigo,1019.7,No,15.2,7.0,48.0,4.5,WSW,No
2013-10-15,39.0,2.8,NW,0.0,,26.0,18.2,1022.9,,7.0,75.0,NW,Bendigo,1019.2,No,19.9,9.4,46.0,-0.5,WNW,No
2013-10-16,15.0,4.0,NNW,0.2,,37.0,26.4,1011.8,,22.0,40.0,N,Bendigo,1004.8,No,26.8,15.8,69.0,3.4,N,No
2013-10-17,39.0,9.9,W,0.0,6.0,35.0,13.2,1007.2,1.0,26.0,69.0,W,Bendigo,1013.2,No,14.5,11.2,74.0,9.7,W,No
2013-10-18,27.0,5.6,NNW,0.2,,19.0,19.4,1025.1,,7.0,71.0,N,Bendigo,1023.4,No,21.6,8.8,43.0,-1.5,N,No
2013-10-19,14.0,4.0,NE,0.0,,24.0,25.2,1025.3,,11.0,45.0,NE,Bendigo,1019.6,No,26.5,14.3,41.0,4.2,NNE,No
2013-10-20,12.0,6.3,NW,0.0,,28.0,32.0,1015.7,2.0,9.0,44.0,ENE,Bendigo,1011.3,No,33.3,17.9,52.0,7.2,NNW,No
2013-10-21,51.0,7.4,SSE,0.0,,7.0,24.0,1012.7,8.0,15.0,53.0,SSE,Bendigo,1013.2,No,24.2,19.3,31.0,17.4,SE,No
2013-10-22,67.0,4.0,S,0.0,,7.0,19.5,1010.4,8.0,20.0,70.0,SSE,Bendigo,1007.5,No,21.2,15.8,37.0,13.9,SSE,Yes
2013-10-23,61.0,0.0,WSW,20.6,8.0,24.0,17.2,1008.0,8.0,28.0,83.0,WSW,Bendigo,1011.2,Yes,18.1,14.1,48.0,12.1,WSW,No
2013-10-24,48.0,4.5,SW,0.0,,31.0,13.1,1019.5,8.0,22.0,66.0,SW,Bendigo,1021.1,No,15.4,8.2,50.0,5.4,WSW,No
2013-10-25,50.0,4.0,W,0.2,1.0,15.0,14.4,1025.9,8.0,11.0,72.0,WNW,Bendigo,1023.4,No,16.0,9.3,35.0,0.2,W,No
2013-10-26,47.0,2.4,SW,0.0,8.0,19.0,17.2,1025.0,2.0,20.0,67.0,WSW,Bendigo,1023.7,No,18.5,10.6,39.0,1.8,SW,No
2013-10-27,42.0,3.4,WNW,0.0,,9.0,19.0,1023.9,2.0,11.0,73.0,SSE,Bendigo,1021.1,No,20.3,11.1,24.0,3.8,SSE,Yes
2013-10-28,50.0,3.5,ESE,1.4,2.0,24.0,21.3,1014.7,1.0,13.0,86.0,E,Bendigo,1010.3,Yes,22.5,12.7,50.0,10.5,SSE,No
2013-10-29,43.0,3.5,S,0.0,7.0,30.0,18.1,1016.2,6.0,30.0,59.0,S,Bendigo,1016.8,No,19.5,11.9,56.0,9.5,SSW,No
2013-10-30,45.0,4.4,SW,0.0,,19.0,20.2,1021.8,,17.0,65.0,S,Bendigo,1019.9,No,20.6,11.5,37.0,6.4,WSW,No
2013-10-31,49.0,5.5,S,0.0,3.0,15.0,19.0,1023.5,,20.0,65.0,SSE,Bendigo,1021.6,No,20.9,13.2,35.0,8.0,SSW,No
2013-11-01,18.0,4.7,W,0.2,,13.0,25.7,1021.3,,0.0,47.0,,Bendigo,1017.9,No,27.3,16.0,37.0,3.8,W,No
2013-11-02,20.0,4.2,WSW,0.0,,24.0,27.8,1016.8,,9.0,54.0,WSW,Bendigo,1013.9,No,29.5,17.5,44.0,7.3,W,No
2013-11-03,40.0,5.6,S,0.0,2.0,26.0,16.6,1018.2,4.0,30.0,53.0,SW,Bendigo,1019.8,No,18.8,13.2,65.0,10.9,WSW,No
2013-11-04,38.0,4.8,SSE,0.0,5.0,26.0,18.3,1028.1,,19.0,59.0,SSE,Bendigo,1026.9,No,19.2,11.2,50.0,4.8,S,No
2013-11-05,25.0,5.2,ENE,0.0,,4.0,24.1,1027.3,,13.0,56.0,ESE,Bendigo,1023.0,No,25.9,13.4,26.0,4.0,NE,No
2013-11-06,16.0,4.8,N,0.0,,22.0,28.8,1019.3,,11.0,39.0,ENE,Bendigo,1014.2,No,30.4,19.0,48.0,7.5,NNE,No
2013-11-07,14.0,7.8,NNW,0.0,,15.0,32.1,1011.3,,11.0,43.0,ESE,Bendigo,1008.1,No,33.0,18.8,46.0,11.6,SE,No
2013-11-08,80.0,4.2,,0.0,,0.0,17.7,1007.0,5.0,6.0,68.0,SSW,Bendigo,1005.8,No,22.0,15.2,61.0,13.9,WSW,No
2013-11-09,45.0,3.4,SW,0.8,7.0,26.0,16.8,1014.7,7.0,26.0,67.0,SSW,Bendigo,1015.4,No,19.5,11.9,52.0,8.3,SSW,No
2013-11-10,36.0,3.6,S,0.0,4.0,28.0,18.2,1020.4,1.0,22.0,61.0,S,Bendigo,1018.9,No,18.9,11.8,54.0,5.2,S,No
2013-11-11,49.0,5.8,ESE,0.0,8.0,19.0,16.3,1021.7,8.0,22.0,55.0,SE,Bendigo,1019.7,No,18.3,13.6,37.0,8.1,ESE,Yes
2013-11-12,91.0,2.6,SSE,4.6,8.0,13.0,13.9,1016.1,8.0,17.0,87.0,SE,Bendigo,1013.8,Yes,14.0,11.8,43.0,9.9,S,Yes
2013-11-13,68.0,1.9,W,14.0,8.0,20.0,14.2,1015.3,8.0,20.0,80.0,WNW,Bendigo,1014.5,Yes,17.0,11.6,43.0,8.9,W,No
2013-11-14,47.0,1.6,SSW,0.2,7.0,20.0,17.5,1017.3,1.0,17.0,73.0,SW,Bendigo,1016.9,No,19.1,12.6,43.0,10.4,SW,No
2013-11-15,52.0,4.3,SSE,0.0,1.0,24.0,17.4,1018.8,8.0,20.0,64.0,S,Bendigo,1017.8,No,19.7,13.2,46.0,3.9,SSE,No
2013-11-16,45.0,3.6,ESE,0.0,,19.0,21.5,1017.0,,22.0,62.0,SSE,Bendigo,1015.2,No,22.5,14.7,41.0,8.5,S,No
2013-11-17,34.0,5.3,ENE,0.0,,17.0,24.0,1017.8,2.0,11.0,56.0,E,Bendigo,1015.2,No,25.4,17.3,39.0,10.5,SSE,No
2013-11-18,26.0,6.8,NNE,0.0,,9.0,27.3,1015.8,,7.0,57.0,E,Bendigo,1011.5,No,29.0,19.3,31.0,9.1,SSE,No
2013-11-19,12.0,5.3,NW,0.0,,19.0,32.2,1010.6,,11.0,43.0,NE,Bendigo,1006.1,No,33.9,21.8,52.0,10.1,SSE,No
2013-11-20,48.0,8.0,S,0.0,,20.0,22.0,1008.7,,20.0,61.0,SE,Bendigo,1007.8,No,24.2,18.2,46.0,13.7,SE,No
2013-11-21,25.0,5.0,NW,0.0,,22.0,23.4,1009.0,,9.0,73.0,SW,Bendigo,1007.1,No,24.9,14.7,43.0,9.6,W,No
2013-11-22,42.0,7.7,SW,0.0,,19.0,20.2,1008.9,7.0,15.0,65.0,WSW,Bendigo,1007.4,No,21.4,14.7,39.0,10.2,W,No
2013-11-23,62.0,5.6,SW,0.0,8.0,24.0,17.0,1007.7,8.0,15.0,79.0,WSW,Bendigo,1006.1,No,21.9,13.5,46.0,8.5,SSW,Yes
2013-11-24,58.0,3.0,SSW,2.0,7.0,15.0,18.7,1010.3,8.0,19.0,63.0,WSW,Bendigo,1009.7,Yes,21.9,14.8,46.0,11.0,S,No
2013-11-25,29.0,4.9,SE,0.0,,19.0,24.2,1012.5,,26.0,60.0,SSE,Bendigo,1010.6,No,25.8,16.7,44.0,10.6,SE,No
2013-11-26,26.0,5.9,W,0.0,,11.0,26.9,1015.9,,17.0,48.0,NNE,Bendigo,1013.1,No,29.3,18.4,28.0,10.1,NE,No
2013-11-27,15.0,5.9,N,0.0,,20.0,32.2,1015.2,,11.0,41.0,NE,Bendigo,1011.1,No,33.3,22.9,31.0,11.4,N,No
2013-11-28,49.0,7.2,SW,0.0,,22.0,20.8,1005.3,6.0,0.0,37.0,,Bendigo,1007.2,No,25.1,21.6,48.0,13.6,SW,Yes
2013-11-29,45.0,2.6,SSW,2.4,5.0,22.0,18.4,1013.0,7.0,28.0,65.0,S,Bendigo,1014.2,Yes,20.7,14.2,50.0,9.5,S,No
2013-11-30,31.0,5.5,SE,0.0,,11.0,22.8,1019.9,,26.0,56.0,SE,Bendigo,1018.2,No,24.8,14.9,43.0,8.6,SSE,No
2013-12-01,17.0,7.5,N,0.0,,28.0,29.6,1020.8,,19.0,51.0,NE,Bendigo,1017.2,No,31.0,18.9,44.0,10.3,N,No
2013-12-02,14.0,6.4,N,0.0,,24.0,34.0,1016.0,,24.0,30.0,ENE,Bendigo,1012.5,No,36.3,25.4,50.0,12.7,N,No
2013-12-03,20.0,9.7,WNW,0.0,,17.0,32.5,1010.6,,17.0,28.0,NNW,Bendigo,1007.6,No,35.0,28.0,65.0,16.4,WSW,Yes
2013-12-04,85.0,8.0,NW,15.6,8.0,9.0,17.7,1002.1,8.0,15.0,93.0,N,Bendigo,1000.0,Yes,19.2,18.8,37.0,17.7,SSW,Yes
2013-12-05,82.0,2.8,WSW,10.4,8.0,26.0,10.8,1002.4,2.0,19.0,68.0,W,Bendigo,1005.4,Yes,14.3,11.0,76.0,7.6,SW,Yes
2013-12-06,41.0,3.9,S,4.4,,17.0,19.6,1017.2,,20.0,69.0,SW,Bendigo,1016.9,Yes,20.9,11.3,43.0,5.8,SW,No
2013-12-07,31.0,6.0,W,0.2,,15.0,24.5,1020.9,1.0,9.0,66.0,ESE,Bendigo,1018.0,No,26.8,14.6,33.0,7.4,W,No
2013-12-08,17.0,6.2,NNW,0.0,,26.0,29.9,1014.2,,17.0,46.0,NNE,Bendigo,1008.8,No,31.2,21.1,57.0,11.0,W,No
2013-12-09,94.0,8.7,WNW,0.0,7.0,19.0,17.9,1002.9,8.0,11.0,50.0,ENE,Bendigo,1003.4,No,22.5,20.9,41.0,16.5,WNW,Yes
2013-12-10,35.0,3.5,W,8.6,2.0,24.0,18.7,1008.6,5.0,15.0,66.0,WNW,Bendigo,1008.0,Yes,21.2,14.0,48.0,10.4,W,No
2013-12-11,43.0,7.2,W,0.2,8.0,24.0,20.7,1010.5,8.0,26.0,66.0,W,Bendigo,1009.2,No,22.8,14.7,44.0,11.9,WNW,No
2013-12-12,29.0,4.0,W,0.0,1.0,20.0,23.9,1012.8,,13.0,63.0,WNW,Bendigo,1010.4,No,26.2,14.9,35.0,5.3,WSW,No
2013-12-13,38.0,5.0,W,0.0,1.0,20.0,25.4,1013.8,3.0,15.0,69.0,SW,Bendigo,1011.9,No,28.4,17.1,41.0,9.7,SW,No
2013-12-14,33.0,8.0,SE,0.0,,22.0,23.0,1018.6,,22.0,54.0,S,Bendigo,1016.5,No,24.3,14.5,39.0,8.4,SSE,No
2013-12-15,30.0,7.5,WSW,0.0,,13.0,27.3,1019.4,,15.0,57.0,S,Bendigo,1016.5,No,29.1,16.3,37.0,10.0,S,No
2013-12-16,20.0,7.2,NW,0.0,,15.0,30.1,1019.5,,15.0,62.0,SSE,Bendigo,1016.4,No,31.5,18.6,39.0,12.2,S,No
2013-12-17,21.0,7.6,ESE,0.0,,11.0,30.9,1019.7,,13.0,53.0,SE,Bendigo,1017.1,No,33.1,19.1,41.0,11.4,SSE,No
2013-12-18,19.0,8.0,NNE,0.0,,11.0,34.8,1019.8,,15.0,42.0,SE,Bendigo,1016.3,No,36.6,22.7,35.0,15.2,SSE,No
2013-12-19,11.0,7.8,NW,0.0,,20.0,39.8,1015.3,,11.0,43.0,ESE,Bendigo,1011.5,No,40.7,27.7,44.0,19.1,N,No
2013-12-20,19.0,10.1,W,0.0,,31.0,36.1,1012.3,,4.0,33.0,ENE,Bendigo,1008.7,No,41.5,30.1,69.0,17.8,NW,Yes
2013-12-21,42.0,10.8,SSE,2.0,,20.0,26.6,1012.8,,19.0,55.0,SE,Bendigo,1010.0,Yes,29.3,21.2,46.0,16.3,SE,No
2013-12-22,48.0,4.6,NW,0.0,5.0,17.0,27.1,1007.7,1.0,9.0,56.0,SSE,Bendigo,1007.1,No,27.9,24.3,41.0,19.8,WNW,Yes
2013-12-23,45.0,4.9,WSW,5.4,8.0,24.0,22.3,1011.0,6.0,15.0,87.0,WSW,Bendigo,1011.5,Yes,23.0,15.3,44.0,14.5,SW,No
2013-12-24,22.0,5.7,WSW,0.0,,15.0,25.5,1019.1,,13.0,61.0,SSE,Bendigo,1016.2,No,28.1,14.0,35.0,6.3,W,No
2013-12-25,16.0,4.6,NNW,0.0,,17.0,30.1,1014.9,,6.0,47.0,SE,Bendigo,1011.4,No,30.9,20.9,37.0,12.1,N,No
2013-12-26,19.0,8.0,NNW,0.0,,26.0,30.2,1010.9,1.0,15.0,43.0,N,Bendigo,1007.4,No,32.6,21.5,48.0,11.0,NW,No
2013-12-27,26.0,4.0,SSE,0.0,,13.0,27.1,1012.6,,17.0,67.0,S,Bendigo,1009.6,No,28.3,18.7,35.0,11.9,SSW,No
2013-12-28,13.0,11.0,NNW,0.0,,31.0,36.1,1006.9,,13.0,50.0,ENE,Bendigo,1000.6,No,38.4,21.6,74.0,12.4,SSW,No
2013-12-29,23.0,11.2,SSE,0.0,,20.0,24.2,1015.8,,26.0,46.0,S,Bendigo,1014.4,No,25.4,15.4,50.0,8.0,S,No
2013-12-30,11.0,7.2,WSW,0.0,,30.0,26.9,1015.2,,13.0,55.0,SE,Bendigo,1012.3,No,27.6,14.9,39.0,6.7,W,No
2013-12-31,18.0,8.0,SW,0.0,,19.0,28.6,1015.4,,11.0,52.0,SE,Bendigo,1013.2,No,30.3,16.6,41.0,7.0,SW,No
2014-01-01,31.0,7.0,N,0.2,3.0,11.0,26.6,1010.5,4.0,20.0,43.0,SSE,Bendigo,1005.8,No,28.1,19.6,59.0,13.0,NNW,Yes
2014-01-02,33.0,3.4,SSW,1.4,,11.0,23.9,1008.6,,15.0,69.0,SW,Bendigo,1006.2,Yes,26.4,15.0,33.0,14.2,SSW,No
2014-01-03,36.0,4.8,WSW,0.0,8.0,26.0,26.6,1002.8,,7.0,59.0,NE,Bendigo,1000.2,No,28.2,18.2,48.0,14.7,WSW,No
2014-01-04,27.0,8.0,WSW,0.0,7.0,30.0,22.9,1007.4,1.0,19.0,61.0,W,Bendigo,1006.2,No,25.2,14.9,44.0,7.8,SW,No
2014-01-05,30.0,6.8,NW,0.0,,43.0,24.1,1007.7,2.0,15.0,52.0,NW,Bendigo,1003.9,No,25.2,16.8,69.0,6.2,WNW,No
2014-01-06,34.0,11.2,SW,0.0,3.0,28.0,19.3,1015.7,2.0,28.0,52.0,SW,Bendigo,1016.8,No,21.8,14.0,50.0,10.9,SSW,No
2014-01-07,38.0,6.6,SSE,0.0,,33.0,19.8,1022.3,,30.0,50.0,SSE,Bendigo,1020.1,No,21.8,14.8,56.0,9.0,SSE,No
2014-01-08,33.0,7.2,ENE,0.0,,13.0,26.6,1020.6,,15.0,50.0,ESE,Bendigo,1016.9,No,28.2,18.0,43.0,10.5,SSE,No
2014-01-09,34.0,6.6,NNE,0.0,,19.0,29.8,1019.2,,20.0,47.0,ENE,Bendigo,1016.5,No,31.6,22.1,44.0,16.4,ENE,No
2014-01-10,33.0,8.0,NE,0.0,,11.0,31.1,1019.4,2.0,17.0,62.0,NE,Bendigo,1016.2,No,33.2,22.2,33.0,14.3,N,No
2014-01-11,24.0,8.4,SW,0.0,,26.0,34.0,1017.1,,2.0,45.0,E,Bendigo,1014.6,No,35.2,25.8,44.0,18.1,SSE,No
2014-01-12,15.0,10.4,E,0.0,,19.0,33.3,1018.5,,22.0,53.0,SSE,Bendigo,1016.0,No,35.5,19.6,43.0,13.6,S,No
2014-01-13,21.0,10.0,E,0.0,,11.0,36.0,1016.8,,15.0,34.0,ENE,Bendigo,1013.1,No,38.8,25.3,39.0,18.2,SSE,No
2014-01-14,12.0,9.3,N,0.0,,20.0,41.1,1014.8,,17.0,30.0,NE,Bendigo,1011.3,No,43.8,30.6,56.0,22.4,NNE,No
2014-01-15,12.0,13.5,NW,0.0,,19.0,41.8,1016.0,,7.0,37.0,ENE,Bendigo,1013.2,No,43.2,30.9,56.0,21.1,SW,No
2014-01-16,11.0,11.8,NW,0.0,,17.0,41.6,1015.7,,13.0,28.0,ENE,Bendigo,1012.2,No,42.7,34.1,69.0,28.6,WNW,No
2014-01-17,10.0,9.2,NW,0.0,,13.0,41.4,1010.7,,15.0,21.0,E,Bendigo,1006.5,No,43.4,31.9,69.0,23.2,SSE,No
2014-01-18,25.0,14.2,SSW,0.0,,11.0,35.6,1010.6,,13.0,45.0,SSE,Bendigo,1008.6,No,36.6,24.3,50.0,23.6,SSE,No
2014-01-19,23.0,7.7,S,0.0,,24.0,28.1,1011.6,,22.0,58.0,SSE,Bendigo,1008.7,No,29.1,17.2,48.0,13.1,SSE,No
2014-01-20,33.0,7.5,SE,0.0,,26.0,28.4,1009.2,,26.0,60.0,SSE,Bendigo,1007.7,No,29.3,21.1,46.0,15.4,SE,No
2014-01-21,26.0,8.8,SSW,0.0,,20.0,26.7,1011.2,,24.0,63.0,SSE,Bendigo,1010.5,No,28.6,18.2,46.0,13.3,SSE,No
2014-01-22,20.0,7.6,S,0.0,2.0,24.0,27.3,1018.6,,24.0,61.0,SE,Bendigo,1016.9,No,29.8,17.6,44.0,13.3,S,No
2014-01-23,26.0,8.2,N,0.0,,11.0,32.4,1018.7,,22.0,54.0,NE,Bendigo,1014.4,No,33.9,21.2,41.0,13.8,NE,No
2014-01-24,50.0,8.6,SW,1.0,8.0,26.0,25.4,1009.1,2.0,0.0,88.0,,Bendigo,1008.3,No,27.6,18.5,46.0,18.2,SSW,No
2014-01-25,34.0,6.2,SE,0.2,,24.0,22.1,1017.6,,26.0,56.0,S,Bendigo,1017.7,No,24.2,15.4,50.0,11.9,SSE,No
2014-01-26,27.0,6.8,E,0.0,,13.0,27.6,1021.4,,22.0,58.0,SE,Bendigo,1018.8,No,29.8,15.8,37.0,8.1,SE,No
2014-01-27,24.0,6.6,NE,0.0,,20.0,33.4,1019.6,,13.0,51.0,NE,Bendigo,1016.0,No,34.7,22.3,43.0,13.9,NNE,No
2014-01-28,14.0,10.1,NW,0.0,,31.0,39.6,1014.8,,17.0,34.0,NE,Bendigo,1009.8,No,41.2,26.9,61.0,17.7,N,No
2014-01-29,31.0,13.9,SSE,0.0,,17.0,30.3,1014.4,,24.0,63.0,S,Bendigo,1013.3,No,31.8,21.1,46.0,18.9,SE,No
2014-01-30,20.0,8.2,NNW,0.0,,17.0,36.5,1015.3,,11.0,60.0,E,Bendigo,1011.9,No,38.5,19.6,37.0,14.6,W,No
2014-01-31,17.0,9.8,WNW,0.0,,20.0,39.8,1011.2,,13.0,43.0,SSE,Bendigo,1009.0,No,40.6,27.0,43.0,19.4,SSE,No
2014-02-01,11.0,,SW,0.0,,17.0,39.5,1010.5,,9.0,40.0,ESE,Bendigo,1007.9,No,41.5,27.4,41.0,18.1,W,No
2014-02-02,8.0,,WNW,0.0,,9.0,41.7,1010.0,,13.0,11.0,SE,Bendigo,1006.9,No,42.9,30.7,30.0,22.6,N,No
2014-02-03,32.0,,SW,0.0,,41.0,31.3,1007.5,,15.0,28.0,SSE,Bendigo,1007.2,No,41.2,27.4,61.0,22.5,S,No
2014-02-04,24.0,,SSE,0.0,,28.0,27.3,1017.8,,31.0,45.0,SE,Bendigo,1015.8,No,28.8,16.6,67.0,13.4,S,No
2014-02-05,29.0,,NE,0.0,,17.0,29.5,1019.8,,17.0,51.0,ENE,Bendigo,1016.2,No,31.4,19.6,41.0,13.2,E,No
2014-02-06,27.0,,NE,0.0,,20.0,31.7,1016.4,,24.0,46.0,ENE,Bendigo,1011.7,No,34.1,21.1,43.0,18.5,ENE,No
2014-02-07,12.0,,SSW,0.0,,20.0,37.7,1011.3,,11.0,36.0,ENE,Bendigo,1008.5,No,38.9,26.3,46.0,19.3,S,No
2014-02-08,10.0,,NNW,0.0,,9.0,39.0,1011.8,,7.0,38.0,SE,Bendigo,1009.0,No,41.4,27.0,37.0,20.2,N,No
2014-02-09,23.0,,W,0.0,,35.0,35.6,1009.4,,28.0,17.0,NNW,Bendigo,1010.5,No,40.0,32.1,69.0,24.2,NW,No
2014-02-10,11.0,,SSW,0.0,,11.0,30.6,1017.6,,22.0,56.0,SSE,Bendigo,1014.8,No,32.3,17.2,39.0,13.0,SSE,No
2014-02-11,9.0,,WSW,0.0,,13.0,33.8,1014.0,,13.0,46.0,SE,Bendigo,1011.7,No,36.1,19.7,33.0,10.6,SE,No
2014-02-12,18.0,,NNW,0.0,,6.0,36.1,1013.0,,9.0,44.0,ESE,Bendigo,1011.2,No,37.5,23.3,39.0,18.9,SSE,No
2014-02-13,22.0,,SSE,0.0,8.0,17.0,31.7,1011.7,7.0,0.0,46.0,,Bendigo,1009.1,No,32.3,24.4,37.0,20.1,SSE,No
2014-02-14,30.0,,ESE,0.0,,2.0,28.6,1006.0,,0.0,51.0,,Bendigo,1002.7,No,29.3,23.0,28.0,18.4,NNE,Yes
2014-02-15,77.0,,ENE,2.8,8.0,6.0,24.4,997.7,8.0,6.0,99.0,E,Bendigo,995.4,Yes,27.5,19.6,35.0,19.1,SW,Yes
2014-02-16,39.0,,S,4.0,7.0,22.0,24.1,1006.3,8.0,20.0,69.0,SSW,Bendigo,1007.4,Yes,26.2,18.5,54.0,16.8,SE,No
2014-02-17,28.0,,NNW,0.0,8.0,11.0,27.1,1013.1,,15.0,76.0,SSE,Bendigo,1010.4,No,29.5,15.4,39.0,7.8,SSE,No
2014-02-18,22.0,,NW,0.0,,24.0,31.4,1008.8,1.0,9.0,53.0,ESE,Bendigo,1004.8,No,32.5,20.7,43.0,13.7,NNW,No
2014-02-19,38.0,,WNW,0.0,6.0,24.0,23.6,1000.5,8.0,6.0,75.0,NW,Bendigo,997.5,No,26.2,16.1,80.0,12.4,WNW,Yes
2014-02-20,37.0,,WSW,3.0,,24.0,18.9,1010.6,4.0,19.0,76.0,W,Bendigo,1012.1,Yes,21.8,12.5,50.0,9.0,SW,No
2014-02-21,31.0,,S,0.0,7.0,19.0,22.1,1020.3,,15.0,67.0,S,Bendigo,1019.5,No,23.8,14.6,39.0,9.5,S,No
2014-02-22,38.0,,S,0.0,,26.0,23.6,1022.1,,28.0,62.0,S,Bendigo,1021.1,No,24.9,15.9,46.0,11.6,S,No
2014-02-23,26.0,,NNW,0.0,,13.0,28.9,1021.1,,17.0,56.0,SE,Bendigo,1018.1,No,31.2,16.7,31.0,12.2,SE,No
2014-02-24,24.0,,E,0.0,,4.0,31.8,1018.6,,15.0,52.0,SE,Bendigo,1015.1,No,34.0,18.9,31.0,15.0,SSE,No
2014-02-25,18.0,,WNW,0.0,7.0,24.0,33.8,1011.4,3.0,9.0,52.0,NE,Bendigo,1006.0,No,35.1,21.7,61.0,14.9,N,No
2014-02-26,32.0,,SSW,0.0,2.0,15.0,25.0,1011.0,,17.0,63.0,S,Bendigo,1010.6,No,27.0,17.3,41.0,11.9,SSE,No
2014-02-27,37.0,,SSE,0.0,,24.0,23.2,1019.1,,24.0,63.0,S,Bendigo,1018.7,No,24.6,15.2,43.0,8.6,S,No
2014-02-28,43.0,,ESE,0.0,,11.0,26.7,1020.5,3.0,24.0,59.0,SE,Bendigo,1018.6,No,28.9,15.8,46.0,11.4,SSE,No
2014-03-01,51.0,7.5,ENE,0.0,7.0,7.0,25.3,1021.2,1.0,13.0,75.0,SE,Bendigo,1018.8,No,28.6,19.4,37.0,15.5,SSE,No
2014-03-02,36.0,2.5,ESE,0.0,,17.0,26.4,1021.2,,20.0,74.0,SE,Bendigo,1019.6,No,28.3,17.3,35.0,14.3,SSE,No
2014-03-03,29.0,6.7,NW,0.0,,11.0,29.6,1023.8,,11.0,70.0,SE,Bendigo,1020.9,No,31.4,16.5,35.0,11.9,SSE,No
2014-03-04,40.0,6.6,NW,0.0,,9.0,30.4,1022.6,8.0,15.0,58.0,ESE,Bendigo,1018.1,No,32.3,21.5,65.0,16.5,N,No
2014-03-05,43.0,4.5,SSE,0.0,,9.0,28.8,1015.9,6.0,7.0,82.0,NNE,Bendigo,1014.7,No,30.1,19.9,48.0,15.2,SSE,No
2014-03-06,27.0,6.7,SSE,0.0,,13.0,24.9,1018.4,,19.0,63.0,SSE,Bendigo,1016.8,No,26.4,14.0,37.0,10.4,SSE,No
2014-03-07,35.0,6.4,ESE,0.0,,20.0,24.9,1021.0,,9.0,69.0,SW,Bendigo,1019.3,No,26.1,14.5,46.0,6.2,SSE,No
2014-03-08,27.0,4.0,N,0.0,,13.0,28.3,1020.5,,22.0,72.0,SSE,Bendigo,1017.5,No,30.2,18.1,31.0,14.4,SSE,No
2014-03-09,25.0,5.1,NNE,0.0,,13.0,29.6,1020.0,,7.0,61.0,ESE,Bendigo,1016.3,No,31.9,19.4,31.0,13.9,NNW,No
2014-03-10,21.0,7.7,NW,0.0,1.0,17.0,34.0,1019.6,1.0,11.0,56.0,ESE,Bendigo,1017.5,No,35.3,20.9,35.0,16.1,SSE,No
2014-03-11,40.0,6.8,W,0.0,,2.0,28.3,1019.0,7.0,9.0,50.0,SSE,Bendigo,1017.3,No,29.5,23.0,28.0,19.5,WSW,Yes
2014-03-12,32.0,2.9,SE,1.8,,19.0,23.5,1019.4,,11.0,72.0,SSW,Bendigo,1018.0,Yes,24.9,16.2,35.0,13.4,SW,No
2014-03-13,28.0,5.1,ENE,0.0,,9.0,26.1,1019.4,,17.0,67.0,SSE,Bendigo,1016.2,No,27.8,15.1,31.0,8.8,SSE,No
2014-03-14,31.0,6.3,N,0.0,,17.0,27.8,1014.6,,9.0,66.0,SSE,Bendigo,1011.2,No,29.3,17.2,31.0,11.8,SSE,No
2014-03-15,39.0,6.0,NNW,0.0,7.0,26.0,25.7,1006.7,7.0,0.0,45.0,,Bendigo,1000.9,No,28.1,19.3,48.0,12.6,W,Yes
2014-03-16,42.0,5.2,WNW,19.0,1.0,24.0,18.0,1007.5,7.0,15.0,85.0,NW,Bendigo,1006.7,Yes,20.5,11.8,46.0,11.0,WNW,No
2014-03-17,51.0,4.2,NNW,0.0,8.0,26.0,24.1,1013.4,8.0,17.0,73.0,NNW,Bendigo,1013.2,No,24.6,16.5,44.0,11.8,NW,No
