Wind Gust Dir,Rain Today,Evaporation,Wind Dir 9 am,Min Temp F,Rain Tomorrow,Cloud 3 pm,Wind Speed 9 am,Temp 3 pm F,Rainfall,Wind Dir 3 pm,Humidity 3 pm,Wind Gust Speed,Location,Max Temp F,Date,Cloud 9 am,Humidity 9 am,Pressure 3 pm,Wind Speed 3 pm,Temp 9 am F,Pressure 9 am
W,No,,,43.34,Yes,,0.0,64.04,0.0,E,70.0,17.0,Richmond,64.04,2014-06-13,8.0,98.0,1014.9,2.0,48.02,1019.7
SW,Yes,,ENE,48.02,No,1.0,9.0,66.2,2.8,NE,61.0,22.0,Richmond,68.54,2014-06-14,8.0,97.0,1009.0,11.0,56.84,1012.4
SW,No,,NNW,44.42,No,8.0,11.0,65.12,0.0,WSW,45.0,46.0,Richmond,65.84,2014-06-15,8.0,70.0,1009.5,22.0,55.58,1009.5
W,No,,SE,35.06,No,,4.0,66.2,0.0,ENE,46.0,33.0,Richmond,67.1,2014-06-16,,90.0,1018.6,7.0,45.86,1021.2
W,No,,NW,43.879999999999995,No,4.0,2.0,65.66,0.0,SW,42.0,50.0,Richmond,67.64,2014-06-17,,59.0,1024.3,15.0,58.82,1024.0
ESE,No,,E,42.44,No,,6.0,66.2,0.0,NE,48.0,19.0,Richmond,67.28,2014-06-18,,74.0,1027.8,7.0,54.68,1030.7
NNE,No,,,42.260000000000005,No,,0.0,67.46,0.0,NE,56.0,28.0,Richmond,69.08,2014-06-19,,86.0,1022.5,15.0,53.24,1027.9
N,No,,,44.78,No,1.0,0.0,67.28,0.0,SE,59.0,33.0,Richmond,71.42,2014-06-20,,97.0,1015.7,11.0,49.82,1019.7
S,No,,N,38.12,Yes,6.0,6.0,68.9,0.0,SSW,32.0,20.0,Richmond,69.25999999999999,2014-06-21,,94.0,1018.2,9.0,49.46,1020.7
S,Yes,,SSE,46.4,No,,6.0,63.86,2.4,ENE,56.0,13.0,Richmond,65.66,2014-06-22,8.0,95.0,1019.8,6.0,50.9,1023.4
W,No,,NE,39.2,No,,7.0,62.24,0.0,N,55.0,50.0,Richmond,62.78,2014-06-23,,91.0,1008.3,24.0,52.879999999999995,1015.4
W,No,,NW,49.1,No,1.0,20.0,60.8,0.0,WNW,40.0,72.0,Richmond,62.24,2014-06-24,3.0,45.0,1005.3,37.0,55.76,1008.1
WNW,No,,W,50.36,No,3.0,22.0,61.34,0.0,W,43.0,61.0,Richmond,65.12,2014-06-25,,44.0,1014.0,33.0,59.9,1013.4
W,No,,NNW,46.58,No,,11.0,66.02,0.0,WNW,41.0,50.0,Richmond,69.62,2014-06-26,,49.0,1018.6,26.0,61.34,1019.7
NNE,No,,SE,42.260000000000005,No,,2.0,69.08,0.0,NNE,38.0,30.0,Richmond,69.62,2014-06-27,,79.0,1014.5,11.0,50.54,1021.0
WSW,No,,NE,35.6,No,,19.0,68.54,0.0,NW,32.0,89.0,Richmond,70.88,2014-06-28,,54.0,1000.2,33.0,55.04,1007.1
W,No,,WNW,47.84,No,,26.0,56.66,0.0,W,48.0,57.0,Richmond,61.88,2014-06-29,,44.0,1005.8,33.0,55.04,1005.5
W,No,,,42.260000000000005,No,,0.0,59.18,0.0,WSW,32.0,39.0,Richmond,61.16,2014-06-30,,57.0,1016.4,24.0,53.06,1015.6
SSW,No,,N,30.74,No,,2.0,63.32,0.0,ESE,37.0,24.0,Richmond,64.4,2014-07-01,,83.0,1023.7,9.0,42.980000000000004,1025.5
SSE,No,,E,30.56,No,,4.0,65.12,0.0,SE,39.0,22.0,Richmond,65.84,2014-07-02,,85.0,1025.2,2.0,42.44,1028.3
ESE,No,,E,29.48,No,,4.0,63.86,0.0,N,37.0,11.0,Richmond,65.12,2014-07-03,5.0,98.0,1023.3,4.0,38.839999999999996,1027.9
W,No,,,26.060000000000002,No,,0.0,71.06,0.0,WNW,24.0,30.0,Richmond,71.96,2014-07-04,,90.0,1016.2,13.0,38.660000000000004,1021.7
WNW,No,,NE,32.0,No,,2.0,62.42,0.0,WNW,39.0,48.0,Richmond,65.3,2014-07-05,,74.0,1013.2,24.0,46.76,1016.6
W,No,,NNE,34.52,No,5.0,9.0,61.519999999999996,0.0,W,39.0,39.0,Richmond,64.04,2014-07-06,,66.0,1011.3,22.0,51.98,1014.2
W,No,,,29.84,No,1.0,0.0,63.32,0.0,WSW,42.0,33.0,Richmond,66.02,2014-07-07,,82.0,1012.4,15.0,41.54,1015.1
NNE,No,,,29.84,No,,0.0,62.959999999999994,0.0,SE,45.0,31.0,Richmond,63.14,2014-07-08,,86.0,1011.9,4.0,42.08,1016.9
WSW,No,,,27.14,No,,0.0,70.34,0.0,N,20.0,65.0,Richmond,71.06,2014-07-09,,84.0,998.8,24.0,42.620000000000005,1007.9
W,No,,NNW,42.620000000000005,No,,11.0,61.16,0.2,W,39.0,56.0,Richmond,63.68,2014-07-10,1.0,61.0,1006.9,31.0,52.879999999999995,1006.8
WSW,No,,NW,42.620000000000005,No,,13.0,62.42,0.0,WNW,36.0,33.0,Richmond,64.4,2014-07-11,,56.0,1016.3,20.0,55.76,1017.7
WSW,No,,,28.04,No,3.0,0.0,63.5,0.0,W,36.0,46.0,Richmond,65.48,2014-07-12,,76.0,1017.7,30.0,44.42,1020.1
SSW,No,,SW,33.62,No,4.0,24.0,60.62,0.2,SE,38.0,41.0,Richmond,61.7,2014-07-13,,53.0,1027.0,17.0,50.9,1028.1
SSE,No,,NNE,27.86,No,8.0,4.0,62.059999999999995,0.0,SE,47.0,20.0,Richmond,64.4,2014-07-14,,83.0,1028.8,9.0,41.0,1032.4
ENE,No,,NNW,41.0,No,8.0,6.0,58.1,0.2,ENE,76.0,15.0,Richmond,58.64,2014-07-15,2.0,92.0,1021.1,6.0,50.0,1025.8
W,No,,NNW,48.02,No,4.0,6.0,64.04,1.0,W,42.0,54.0,Richmond,66.74000000000001,2014-07-16,8.0,98.0,1010.9,30.0,50.72,1014.1
W,No,,NW,43.16,No,3.0,11.0,63.32,0.6,W,42.0,57.0,Richmond,66.02,2014-07-17,1.0,56.0,1009.8,31.0,57.74,1013.3
W,No,,SSW,36.14,No,,7.0,57.2,0.2,W,39.0,50.0,Richmond,61.7,2014-07-18,1.0,57.0,1012.8,37.0,49.82,1012.6
SSW,No,,SW,34.7,No,7.0,24.0,59.540000000000006,0.0,SSW,43.0,46.0,Richmond,61.88,2014-07-19,,47.0,1021.5,26.0,53.24,1022.2
SSW,No,,SSW,41.0,No,8.0,17.0,60.440000000000005,0.0,ENE,52.0,33.0,Richmond,61.7,2014-07-20,8.0,55.0,1024.9,7.0,55.94,1026.2
ESE,No,,,37.22,No,1.0,0.0,60.980000000000004,0.0,NE,52.0,15.0,Richmond,64.22,2014-07-21,3.0,87.0,1023.1,7.0,47.3,1027.2
ESE,No,,,37.04,No,,0.0,64.22,0.0,NE,46.0,20.0,Richmond,65.84,2014-07-22,,91.0,1021.8,9.0,47.48,1025.2
ESE,No,,,35.78,No,,0.0,63.68,0.0,NE,48.0,20.0,Richmond,65.48,2014-07-23,,95.0,1021.1,13.0,47.66,1026.0
NE,No,,NE,37.58,No,8.0,2.0,60.440000000000005,0.0,NE,69.0,24.0,Richmond,60.980000000000004,2014-07-24,7.0,98.0,1018.8,13.0,43.7,1023.2
N,No,,NE,37.04,,7.0,15.0,68.18,0.0,N,50.0,46.0,Richmond,72.86,2014-07-25,7.0,97.0,1020.2,28.0,47.66,1022.9
NE,,,ESE,47.66,Yes,4.0,2.0,64.58,,SE,63.0,20.0,Richmond,65.84,2014-07-26,8.0,97.0,1020.9,9.0,53.42,1024.4
SE,Yes,,,34.7,No,,0.0,67.64,1.6,NE,39.0,20.0,Richmond,68.72,2014-07-27,,87.0,1021.0,11.0,47.48,1025.0
NW,No,,NNW,39.38,No,,6.0,65.66,0.0,W,39.0,31.0,Richmond,67.28,2014-07-28,1.0,92.0,1017.8,17.0,46.76,1021.9
W,No,,NW,46.76,No,,22.0,72.68,0.0,WNW,26.0,50.0,Richmond,74.12,2014-07-29,,48.0,1013.6,28.0,59.72,1018.7
WNW,No,,NW,44.6,No,,17.0,71.96,0.0,W,36.0,57.0,Richmond,73.4,2014-07-30,,45.0,1015.1,30.0,65.3,1018.2
NW,No,,NNE,49.64,No,,20.0,76.1,0.0,NW,19.0,57.0,Richmond,77.36,2014-07-31,,44.0,1007.6,39.0,64.22,1014.4
WSW,No,,W,57.2,No,,19.0,59.9,0.0,WNW,27.0,65.0,Richmond,64.58,2014-08-01,1.0,46.0,1009.8,41.0,60.440000000000005,1008.1
S,No,,ENE,31.28,No,1.0,6.0,59.9,0.0,S,29.0,35.0,Richmond,60.980000000000004,2014-08-02,,59.0,1026.4,15.0,48.56,1025.3
E,No,,E,29.3,No,1.0,4.0,60.62,0.0,N,37.0,22.0,Richmond,62.24,2014-08-03,,76.0,1031.8,6.0,43.16,1034.6
NE,No,,,33.8,No,,0.0,66.92,0.0,NE,43.0,30.0,Richmond,67.64,2014-08-04,,84.0,1029.5,17.0,44.06,1034.8
SE,No,,,33.26,No,,0.0,67.64,0.0,SE,33.0,30.0,Richmond,68.0,2014-08-05,,86.0,1029.3,13.0,45.14,1032.2
NW,No,,NNE,31.28,No,,2.0,70.52,0.0,NNE,26.0,30.0,Richmond,72.32,2014-08-06,,91.0,1025.6,15.0,41.72,1033.2
SSW,No,,NE,30.92,No,,7.0,64.75999999999999,0.0,S,36.0,30.0,Richmond,66.56,2014-08-07,8.0,70.0,1027.4,6.0,46.94,1030.4
E,No,,S,32.18,No,,2.0,64.94,0.0,ENE,49.0,22.0,Richmond,66.02,2014-08-08,4.0,88.0,1029.1,13.0,44.78,1032.7
NE,No,,NNE,38.12,No,,4.0,72.32,0.0,NNE,32.0,22.0,Richmond,73.22,2014-08-09,8.0,98.0,1023.9,9.0,43.7,1030.3
WNW,No,,NE,39.56,No,,2.0,72.14,0.0,W,28.0,44.0,Richmond,72.68,2014-08-10,8.0,68.0,1018.1,22.0,52.16,1022.9
SE,No,,,31.64,No,8.0,0.0,57.74,0.0,SE,36.0,35.0,Richmond,59.540000000000006,2014-08-11,8.0,75.0,1024.7,7.0,44.42,1026.0
SE,No,,SW,42.260000000000005,Yes,8.0,11.0,56.84,0.0,SSE,61.0,33.0,Richmond,59.9,2014-08-12,8.0,61.0,1028.3,22.0,51.44,1030.5
SSW,Yes,,SSW,44.42,No,2.0,17.0,60.08,2.0,S,44.0,31.0,Richmond,63.68,2014-08-13,8.0,66.0,1031.4,4.0,52.16,1033.9
ESE,No,,ESE,32.18,No,2.0,6.0,65.12,0.0,NNW,40.0,20.0,Richmond,65.84,2014-08-14,,83.0,1032.2,6.0,45.68,1035.6
ESE,No,,NNE,35.96,No,,6.0,66.38,0.0,NE,40.0,28.0,Richmond,67.46,2014-08-15,,84.0,1025.6,2.0,48.56,1031.8
ESE,No,,ESE,39.02,Yes,8.0,6.0,62.059999999999995,0.0,SE,65.0,28.0,Richmond,62.959999999999994,2014-08-16,8.0,93.0,1018.6,9.0,48.92,1024.1
SSW,Yes,,S,48.92,Yes,4.0,6.0,65.12,23.8,SSW,56.0,31.0,Richmond,67.1,2014-08-17,8.0,98.0,1004.6,22.0,56.3,1010.2
SSW,Yes,,W,49.64,Yes,8.0,22.0,60.8,11.4,S,71.0,56.0,Richmond,61.7,2014-08-18,8.0,98.0,1006.1,26.0,53.6,1003.7
S,Yes,,SSW,53.6,Yes,8.0,22.0,59.18,12.6,ESE,76.0,61.0,Richmond,66.2,2014-08-19,6.0,71.0,1016.8,20.0,59.36,1015.9
S,Yes,,SW,50.0,No,8.0,17.0,61.519999999999996,2.2,ESE,53.0,31.0,Richmond,64.22,2014-08-20,7.0,62.0,1024.1,17.0,56.3,1025.4
SSE,No,,SW,42.44,Yes,3.0,11.0,62.059999999999995,0.2,SE,55.0,37.0,Richmond,65.84,2014-08-21,8.0,83.0,1026.6,24.0,54.5,1029.7
SE,Yes,,SSW,51.98,No,8.0,6.0,63.14,2.8,SSW,59.0,22.0,Richmond,65.48,2014-08-22,7.0,86.0,1028.6,9.0,56.48,1032.1
ESE,No,,WSW,49.46,No,7.0,4.0,62.6,0.2,E,71.0,31.0,Richmond,65.84,2014-08-23,8.0,86.0,1028.5,15.0,56.48,1031.5
ESE,No,,SE,46.22,No,,2.0,68.9,0.6,NE,48.0,20.0,Richmond,69.25999999999999,2014-08-24,8.0,97.0,1025.7,4.0,54.32,1030.1
WNW,No,,N,44.6,Yes,8.0,6.0,66.74000000000001,0.0,ESE,51.0,31.0,Richmond,70.16,2014-08-25,8.0,98.0,1021.6,6.0,49.28,1026.2
S,Yes,,ENE,46.22,Yes,8.0,2.0,57.56,2.8,SSW,94.0,30.0,Richmond,59.0,2014-08-26,7.0,98.0,1022.9,13.0,53.06,1023.8
SE,Yes,,SSW,53.06,Yes,8.0,20.0,59.9,38.0,SSE,82.0,56.0,Richmond,64.22,2014-08-27,7.0,92.0,1024.1,17.0,55.94,1026.0
SSE,Yes,,SSW,52.16,No,8.0,17.0,62.959999999999994,10.6,SSE,60.0,44.0,Richmond,66.38,2014-08-28,8.0,88.0,1025.6,17.0,56.48,1027.2
SSW,No,,SSW,43.16,No,6.0,17.0,63.86,0.6,SSW,55.0,41.0,Richmond,64.94,2014-08-29,5.0,70.0,1023.8,17.0,57.92,1027.2
SSW,No,,SSW,51.26,No,8.0,20.0,62.42,0.0,SSW,64.0,39.0,Richmond,65.12,2014-08-30,7.0,63.0,1021.9,22.0,58.82,1024.2
E,No,,WSW,47.120000000000005,No,,6.0,70.34,0.0,E,48.0,24.0,Richmond,70.7,2014-08-31,3.0,70.0,1016.6,4.0,59.18,1021.5
NE,No,,WSW,42.8,No,,2.0,74.48,0.0,E,35.0,20.0,Richmond,75.38,2014-09-01,2.0,94.0,1010.5,6.0,52.34,1017.3
SSW,No,,W,52.16,No,6.0,11.0,64.04,0.0,SSW,38.0,63.0,Richmond,66.74000000000001,2014-09-02,6.0,55.0,1007.4,24.0,62.42,1009.3
SSW,No,,SSW,48.2,No,8.0,33.0,62.78,0.6,SSW,34.0,56.0,Richmond,65.48,2014-09-03,1.0,44.0,1012.3,28.0,56.66,1014.6
S,No,,SSW,41.54,No,8.0,28.0,60.62,0.0,SE,48.0,43.0,Richmond,64.22,2014-09-04,,49.0,1015.1,7.0,57.92,1016.6
SSW,No,,SSW,49.82,No,7.0,26.0,58.1,0.0,SSW,72.0,46.0,Richmond,65.12,2014-09-05,,58.0,1022.1,17.0,58.459999999999994,1022.1
ESE,No,,ESE,49.82,Yes,8.0,9.0,60.08,0.2,S,73.0,30.0,Richmond,62.24,2014-09-06,8.0,83.0,1028.2,13.0,56.120000000000005,1029.9
SE,Yes,,SW,51.26,No,8.0,11.0,61.519999999999996,3.2,SSE,70.0,24.0,Richmond,64.4,2014-09-07,7.0,86.0,1027.9,11.0,55.04,1032.2
NE,No,,NE,47.48,No,4.0,7.0,68.9,0.4,NE,49.0,30.0,Richmond,69.8,2014-09-08,8.0,98.0,1023.4,19.0,50.9,1029.8
N,No,,N,42.8,Yes,5.0,9.0,76.1,0.0,N,39.0,35.0,Richmond,77.9,2014-09-09,,77.0,1012.2,24.0,60.440000000000005,1019.0
WNW,Yes,,WNW,56.3,No,6.0,9.0,73.04,7.8,W,34.0,50.0,Richmond,75.2,2014-09-10,,62.0,1009.2,31.0,63.5,1008.2
WNW,No,,NNE,42.620000000000005,No,,11.0,77.0,0.2,NNE,33.0,39.0,Richmond,78.25999999999999,2014-09-11,,59.0,1013.4,9.0,62.42,1016.9
SE,No,,SSW,51.620000000000005,No,8.0,9.0,63.14,0.0,SE,57.0,26.0,Richmond,65.3,2014-09-12,8.0,75.0,1023.7,19.0,57.2,1025.8
ENE,No,,S,53.42,No,8.0,7.0,68.54,0.0,ENE,52.0,28.0,Richmond,69.98,2014-09-13,7.0,72.0,1022.3,11.0,59.9,1026.9
SE,No,,ENE,48.379999999999995,No,1.0,6.0,77.36,0.0,E,41.0,35.0,Richmond,77.9,2014-09-14,3.0,95.0,1014.9,4.0,57.2,1020.8
ENE,No,,NNE,49.28,No,,6.0,71.6,0.2,SSE,38.0,30.0,Richmond,73.04,2014-09-15,,73.0,1013.9,11.0,61.88,1018.6
W,No,,WNW,51.620000000000005,No,6.0,4.0,74.3,0.0,W,34.0,48.0,Richmond,76.46,2014-09-16,8.0,87.0,1005.7,26.0,59.9,1010.8
WSW,No,,SW,51.44,No,1.0,20.0,70.34,0.2,W,30.0,50.0,Richmond,71.24000000000001,2014-09-17,,36.0,1010.8,30.0,64.75999999999999,1013.1
ESE,No,,SW,40.28,No,,13.0,66.74000000000001,0.0,SSE,26.0,33.0,Richmond,67.82,2014-09-18,,40.0,1016.3,11.0,59.540000000000006,1019.0
S,No,,NNE,37.04,No,,6.0,67.28,0.0,NNE,32.0,20.0,Richmond,68.72,2014-09-19,,67.0,1018.2,11.0,52.34,1022.7
SE,No,,N,37.4,No,1.0,2.0,67.64,0.0,SE,46.0,33.0,Richmond,69.25999999999999,2014-09-20,,65.0,1022.6,24.0,54.68,1025.0
SE,No,,S,48.02,No,,7.0,68.9,0.0,NE,46.0,50.0,Richmond,69.62,2014-09-21,8.0,65.0,1026.4,13.0,58.82,1030.8
E,No,,S,49.46,No,,4.0,70.7,0.0,NNE,36.0,31.0,Richmond,71.78,2014-09-22,7.0,63.0,1027.5,7.0,61.16,1032.4
E,No,,S,40.1,No,,6.0,73.4,0.0,N,34.0,30.0,Richmond,74.66,2014-09-23,,77.0,1025.0,9.0,56.120000000000005,1030.4
NE,No,,E,43.879999999999995,No,4.0,7.0,77.72,0.0,NE,34.0,33.0,Richmond,81.14,2014-09-24,,81.0,1015.4,19.0,57.74,1022.9
NW,No,,ENE,54.5,Yes,8.0,15.0,62.6,0.0,S,87.0,37.0,Richmond,75.92,2014-09-25,3.0,68.0,1009.9,11.0,68.36,1011.6
ESE,Yes,,SSW,49.28,No,5.0,15.0,70.7,6.2,ESE,46.0,30.0,Richmond,71.24000000000001,2014-09-26,1.0,60.0,1014.8,15.0,62.42,1018.3
SE,No,,SSW,53.6,No,,11.0,71.42,0.4,S,34.0,33.0,Richmond,72.5,2014-09-27,1.0,60.0,1018.2,7.0,62.959999999999994,1021.2
N,No,,WNW,44.42,No,,7.0,80.24000000000001,0.0,N,26.0,35.0,Richmond,80.78,2014-09-28,,73.0,1014.7,19.0,59.9,1022.0
W,No,,N,52.7,No,,17.0,88.34,0.0,W,20.0,39.0,Richmond,89.24,2014-09-29,,39.0,1011.3,26.0,75.2,1014.6
NNW,No,,N,51.8,No,2.0,7.0,91.94,0.0,NW,17.0,72.0,Richmond,93.2,2014-09-30,3.0,72.0,1007.2,31.0,63.86,1013.5
SW,No,,SW,59.0,No,,20.0,70.16,0.0,SSE,16.0,52.0,Richmond,72.14,2014-10-01,,23.0,1017.4,24.0,64.4,1018.1
NNW,No,,NE,41.54,No,,9.0,75.74000000000001,0.0,E,29.0,26.0,Richmond,77.18,2014-10-02,,52.0,1016.3,7.0,62.059999999999995,1022.2
ESE,No,,SSW,49.28,No,3.0,4.0,71.6,0.0,SE,53.0,31.0,Richmond,75.02,2014-10-03,,63.0,1018.1,19.0,64.58,1021.1
E,No,,N,57.2,No,,7.0,77.36,0.0,E,42.0,30.0,Richmond,78.62,2014-10-04,7.0,70.0,1014.6,13.0,66.02,1020.3
SE,No,,N,45.86,No,,6.0,91.76,0.0,NNE,19.0,43.0,Richmond,92.66,2014-10-05,,74.0,1012.2,9.0,60.08,1016.5
N,No,,NNE,60.08,No,,6.0,86.72,0.0,NE,35.0,39.0,Richmond,92.11999999999999,2014-10-06,8.0,68.0,1010.8,19.0,65.48,1019.4
W,No,,WSW,65.48,No,,19.0,82.75999999999999,0.0,N,26.0,59.0,Richmond,85.46000000000001,2014-10-07,8.0,61.0,1007.3,9.0,71.06,1008.2
ESE,No,,SSE,57.02,No,5.0,13.0,69.62,0.2,E,54.0,33.0,Richmond,70.7,2014-10-08,3.0,71.0,1017.3,20.0,63.5,1018.6
ENE,No,,WSW,56.120000000000005,No,,6.0,73.58,0.2,ENE,43.0,33.0,Richmond,75.92,2014-10-09,8.0,72.0,1019.2,13.0,62.24,1023.4
ENE,No,,S,46.76,No,,4.0,78.8,0.0,ENE,33.0,33.0,Richmond,80.96,2014-10-10,,79.0,1014.0,13.0,58.459999999999994,1019.6
ENE,No,,NNE,51.26,No,,4.0,86.53999999999999,0.0,SE,18.0,33.0,Richmond,87.61999999999999,2014-10-11,,75.0,1012.9,13.0,64.22,1016.9
ENE,No,,SSE,47.3,No,,4.0,89.6,0.0,E,19.0,37.0,Richmond,90.68,2014-10-12,,62.0,1011.5,20.0,62.959999999999994,1017.6
W,No,,N,52.52,Yes,2.0,9.0,75.38,0.0,NNE,65.0,83.0,Richmond,78.44,2014-10-13,,67.0,1004.7,20.0,67.64,1007.6
SW,Yes,,SW,52.879999999999995,Yes,8.0,6.0,64.94,12.4,SSW,40.0,50.0,Richmond,65.84,2014-10-14,4.0,48.0,1008.8,9.0,59.36,1009.4
SSW,Yes,,SW,48.56,No,2.0,24.0,63.14,29.4,SW,45.0,46.0,Richmond,66.38,2014-10-15,8.0,64.0,1013.8,28.0,55.94,1013.2
NW,No,,NNE,42.260000000000005,No,,7.0,73.94,0.2,W,28.0,43.0,Richmond,74.84,2014-10-16,,77.0,1015.3,28.0,53.42,1018.6
SSE,No,,SSW,46.58,No,8.0,20.0,68.9,0.2,SE,45.0,43.0,Richmond,69.98,2014-10-17,,70.0,1024.3,20.0,60.08,1024.8
ENE,No,,S,46.94,No,,4.0,71.24000000000001,0.0,NW,37.0,31.0,Richmond,72.5,2014-10-18,4.0,66.0,1026.4,9.0,59.36,1030.2
ENE,No,,NE,45.68,No,,4.0,82.58,0.0,NE,32.0,30.0,Richmond,84.56,2014-10-19,,74.0,1021.6,15.0,58.1,1027.6
SE,No,,S,53.6,Yes,8.0,22.0,64.75999999999999,0.0,SSE,66.0,35.0,Richmond,67.64,2014-10-20,8.0,63.0,1029.5,20.0,65.66,1029.1
ENE,Yes,,SSW,54.86,No,8.0,9.0,63.5,1.6,ESE,56.0,22.0,Richmond,64.75999999999999,2014-10-21,8.0,84.0,1030.5,9.0,59.0,1032.7
NNE,No,,N,52.7,No,,4.0,75.92,0.0,ENE,42.0,31.0,Richmond,78.25999999999999,2014-10-22,,57.0,1020.8,19.0,63.86,1027.2
SW,No,,NNE,52.16,No,,6.0,86.53999999999999,0.0,ESE,31.0,43.0,Richmond,89.6,2014-10-23,,80.0,1014.7,13.0,63.68,1018.4
NE,No,,NNW,62.24,No,,7.0,86.0,1.0,NE,38.0,35.0,Richmond,87.61999999999999,2014-10-24,1.0,80.0,1013.2,26.0,67.28,1020.4
SSE,No,,,57.2,No,,0.0,91.03999999999999,0.0,ENE,27.0,39.0,Richmond,93.56,2014-10-25,,77.0,1011.7,13.0,72.14,1015.7
W,No,,W,60.08,No,,2.0,96.8,0.8,WNW,16.0,46.0,Richmond,98.24,2014-10-26,5.0,85.0,1005.8,28.0,68.54,1010.7
WSW,No,,NNE,62.42,No,1.0,11.0,87.8,0.2,WNW,26.0,85.0,Richmond,91.22,2014-10-27,,70.0,1003.1,35.0,72.14,1007.8
WSW,No,,W,50.18,No,,19.0,80.24000000000001,0.0,NW,24.0,57.0,Richmond,82.04,2014-10-28,,32.0,1009.3,30.0,69.25999999999999,1012.4
E,No,,E,49.46,No,,4.0,79.88,0.0,E,31.0,37.0,Richmond,81.5,2014-10-29,,41.0,1014.0,11.0,69.08,1017.2
W,No,,NNE,51.98,No,,6.0,89.06,0.0,WSW,18.0,41.0,Richmond,90.68,2014-10-30,,76.0,1010.8,20.0,65.48,1015.8
WNW,No,,SE,51.98,No,,4.0,96.26,0.0,WNW,11.0,41.0,Richmond,98.6,2014-10-31,,52.0,1006.6,17.0,69.08,1013.5
NW,No,,N,66.56,No,,24.0,92.11999999999999,0.0,NW,36.0,67.0,Richmond,95.36,2014-11-01,,37.0,997.8,24.0,84.91999999999999,1003.6
ESE,No,,SW,48.92,No,,9.0,75.02,0.8,SE,19.0,39.0,Richmond,77.36,2014-11-02,,29.0,1016.5,13.0,60.440000000000005,1018.8
E,No,,WSW,46.04,No,2.0,4.0,73.75999999999999,0.0,NE,34.0,39.0,Richmond,76.64,2014-11-03,,61.0,1021.8,11.0,60.08,1025.7
E,No,,N,59.540000000000006,No,1.0,13.0,80.42,0.0,ENE,42.0,35.0,Richmond,81.86,2014-11-04,8.0,68.0,1017.4,19.0,66.2,1024.0
SSW,No,,NNE,56.66,Yes,8.0,11.0,73.04,0.0,ESE,66.0,76.0,Richmond,86.53999999999999,2014-11-05,3.0,80.0,1012.5,31.0,66.2,1016.9
ESE,Yes,,SSW,54.5,No,7.0,15.0,73.75999999999999,8.2,ESE,51.0,33.0,Richmond,76.1,2014-11-06,7.0,70.0,1012.7,19.0,63.86,1015.5
ESE,No,,E,55.22,No,,7.0,79.7,0.2,SE,36.0,37.0,Richmond,81.68,2014-11-07,3.0,71.0,1017.6,13.0,64.94,1019.5
E,No,,NNW,51.26,No,,4.0,84.38000000000001,0.0,NE,29.0,33.0,Richmond,86.72,2014-11-08,,79.0,1017.2,17.0,62.42,1022.7
ESE,No,,S,52.879999999999995,No,,15.0,82.22,0.0,ESE,44.0,39.0,Richmond,85.28,2014-11-09,,73.0,1016.0,22.0,69.08,1018.9
SE,No,,SSW,65.12,No,4.0,9.0,76.46,0.0,SSE,57.0,33.0,Richmond,79.7,2014-11-10,8.0,67.0,1015.6,24.0,69.25999999999999,1018.4
SE,No,,E,63.32,No,8.0,13.0,70.52,0.0,E,57.0,37.0,Richmond,72.32,2014-11-11,,58.0,1018.9,17.0,68.72,1020.1
ESE,No,,NE,59.36,No,,7.0,76.46,0.0,E,47.0,35.0,Richmond,79.7,2014-11-12,8.0,70.0,1014.8,15.0,64.75999999999999,1019.7
E,No,,N,60.8,No,,7.0,82.58,0.0,E,45.0,31.0,Richmond,84.02,2014-11-13,7.0,74.0,1014.0,15.0,66.38,1019.2
SSE,No,,NW,58.459999999999994,No,,2.0,105.08000000000001,0.0,WNW,13.0,56.0,Richmond,105.61999999999999,2014-11-14,,73.0,1005.1,20.0,72.32,1011.7
ESE,No,,NE,65.3,No,,9.0,75.02,0.0,ESE,52.0,33.0,Richmond,80.78,2014-11-15,,58.0,1009.3,22.0,70.16,1009.3
W,No,,N,64.04,No,,19.0,81.86,1.0,WSW,29.0,70.0,Richmond,84.56,2014-11-16,8.0,70.0,1002.5,39.0,66.92,1005.1
N,No,,E,52.879999999999995,No,,6.0,85.46000000000001,0.0,NE,25.0,43.0,Richmond,87.61999999999999,2014-11-17,,38.0,1009.8,19.0,70.34,1013.9
SE,No,,S,57.92,No,,11.0,82.04,0.0,ESE,33.0,43.0,Richmond,85.64,2014-11-18,,48.0,1014.5,28.0,71.42,1017.2
ENE,No,,E,64.94,No,4.0,11.0,81.32,0.0,ENE,44.0,37.0,Richmond,82.94,2014-11-19,3.0,64.0,1016.9,20.0,71.78,1021.7
ENE,No,,NE,61.34,No,,7.0,97.88000000000001,0.0,W,16.0,41.0,Richmond,100.03999999999999,2014-11-20,,67.0,1006.6,9.0,72.68,1014.2
W,No,,ENE,66.38,No,,11.0,103.1,0.0,NW,13.0,54.0,Richmond,105.26,2014-11-21,,33.0,1003.3,28.0,87.61999999999999,1006.8
SE,No,,SE,66.02,No,,9.0,91.22,0.0,E,33.0,37.0,Richmond,92.84,2014-11-22,3.0,56.0,1009.5,13.0,70.88,1016.1
WSW,No,,ENE,61.88,No,1.0,7.0,110.3,0.0,W,10.0,48.0,Richmond,113.53999999999999,2014-11-23,,69.0,1005.6,24.0,76.1,1011.2
