Max_Temp_F,Date,Rain_Today,Rain_Tomorrow,Temp_3_pm_F,Wind_Speed_9_am,Sunshine,Cloud_9_am,Min_Temp_F,Pressure_3_pm,Wind_Dir_3_pm,Location,Humidity_9_am,Rainfall,Pressure_9_am,Wind_Dir_9_am,Temp_9_am_F,Evaporation,Cloud_3_pm,Humidity_3_pm,Wind_Speed_3_pm
61.34,2013-06-12,No,No,59.0,6.0,8.3,2.0,44.42,1020.8,NE,Albany,72.0,0.0,1025.1,N,48.92,1.4,3.0,57.0,7.0
63.32,2013-06-13,No,No,61.519999999999996,9.0,8.6,1.0,42.44,1018.3,NE,Albany,81.0,0.0,1021.4,N,45.14,2.4,1.0,52.0,7.0
64.58,2013-06-14,No,No,62.059999999999995,7.0,8.4,3.0,45.68,1017.5,E,Albany,63.0,0.0,1019.8,NNE,53.6,0.8,1.0,58.0,19.0
61.88,2013-06-15,No,No,60.62,6.0,6.9,0.0,43.519999999999996,1020.1,ENE,Albany,75.0,0.0,1022.0,N,49.28,1.8,2.0,59.0,6.0
64.04,2013-06-16,No,Yes,61.88,0.0,6.8,1.0,41.36,1017.3,NW,Albany,84.0,0.0,1021.2,,45.68,1.0,5.0,56.0,4.0
60.8,2013-06-17,Yes,Yes,57.74,7.0,6.3,6.0,45.32,1013.9,W,Albany,72.0,2.8,1017.4,NNW,54.5,2.2,6.0,69.0,13.0
60.62,2013-06-18,Yes,Yes,57.74,6.0,6.3,4.0,52.34,1015.1,SSW,Albany,92.0,10.6,1016.4,NW,55.04,2.2,6.0,85.0,13.0
60.8,2013-06-19,Yes,Yes,60.26,6.0,5.4,7.0,52.34,1021.6,WSW,Albany,74.0,6.4,1021.0,SSW,59.18,1.0,5.0,63.0,22.0
60.8,2013-06-20,Yes,No,57.02,4.0,0.6,8.0,53.24,1025.9,SE,Albany,68.0,8.2,1026.9,SSW,56.84,1.0,8.0,59.0,9.0
62.24,2013-06-21,No,No,59.540000000000006,6.0,7.6,5.0,44.42,1022.6,NE,Albany,75.0,0.0,1026.1,NNE,50.0,4.0,1.0,60.0,9.0
68.18,2013-06-22,No,No,66.92,9.0,7.0,1.0,45.68,1015.8,NNW,Albany,72.0,0.0,1018.5,NNE,50.0,2.4,4.0,40.0,7.0
68.18,2013-06-23,No,Yes,65.66,9.0,2.4,6.0,49.64,1007.4,NNW,Albany,42.0,0.0,1012.3,N,59.36,2.4,8.0,37.0,6.0
68.72,2013-06-24,Yes,Yes,68.0,13.0,8.3,1.0,51.8,1006.3,NNW,Albany,84.0,4.2,1009.8,N,56.48,1.6,2.0,52.0,19.0
64.4,2013-06-25,Yes,Yes,63.14,6.0,8.4,1.0,53.24,1011.1,NNW,Albany,77.0,2.0,1010.4,NNW,55.4,2.0,4.0,59.0,13.0
60.980000000000004,2013-06-26,Yes,No,59.9,4.0,3.8,5.0,47.120000000000005,1018.5,SSE,Albany,91.0,6.8,1019.8,N,50.9,3.0,5.0,72.0,6.0
66.2,2013-06-27,No,No,65.3,20.0,5.8,5.0,48.92,1018.8,NNW,Albany,78.0,0.0,1019.8,NNW,55.22,1.2,7.0,62.0,11.0
68.18,2013-06-28,No,No,66.38,13.0,7.2,2.0,51.44,1023.9,WNW,Albany,77.0,0.2,1024.7,N,58.82,2.0,1.0,59.0,7.0
69.98,2013-06-29,No,No,69.08,11.0,8.7,1.0,53.06,1029.1,WNW,Albany,87.0,0.0,1030.7,NW,57.74,1.6,2.0,62.0,11.0
69.25999999999999,2013-06-30,No,No,66.2,6.0,7.8,2.0,54.68,1027.9,W,Albany,84.0,0.0,1031.3,NW,57.2,1.8,7.0,66.0,31.0
68.36,2013-07-01,No,No,67.28,11.0,8.6,1.0,48.56,1020.2,W,Albany,66.0,0.0,1024.9,NW,56.48,2.4,2.0,51.0,6.0
69.8,2013-07-02,No,Yes,66.2,6.0,7.7,1.0,50.36,1014.2,NNW,Albany,78.0,0.0,1018.6,N,55.58,2.2,6.0,56.0,9.0
58.82,2013-07-03,Yes,Yes,55.4,35.0,3.7,5.0,50.72,1016.7,WSW,Albany,78.0,5.8,1018.2,NW,54.14,1.6,4.0,69.0,37.0
59.18,2013-07-04,Yes,Yes,54.14,33.0,3.0,7.0,51.08,1023.2,SW,Albany,61.0,7.8,1022.3,SW,53.96,2.6,7.0,66.0,17.0
56.48,2013-07-05,Yes,Yes,52.34,7.0,0.9,8.0,45.32,1023.3,SE,Albany,89.0,2.2,1025.4,NNW,48.74,1.4,8.0,86.0,13.0
56.84,2013-07-06,Yes,No,54.5,6.0,3.0,5.0,47.84,1027.0,SSE,Albany,76.0,4.0,1027.4,SW,50.54,0.4,6.0,61.0,20.0
58.64,2013-07-07,No,No,58.64,15.0,5.2,3.0,44.96,1029.3,NNW,Albany,55.0,0.2,1031.4,NNW,51.26,1.8,6.0,54.0,4.0
62.059999999999995,2013-07-08,No,No,59.9,7.0,8.2,3.0,43.519999999999996,1024.4,N,Albany,61.0,0.0,1029.4,N,50.0,1.6,3.0,39.0,11.0
59.0,2013-07-09,No,Yes,57.02,13.0,0.0,8.0,48.379999999999995,1011.7,NNW,Albany,38.0,0.0,1014.8,N,57.2,3.8,8.0,84.0,6.0
63.14,2013-07-10,Yes,No,60.8,6.0,6.0,1.0,47.66,1014.8,N,Albany,90.0,6.2,1017.4,N,50.0,0.4,6.0,61.0,9.0
64.04,2013-07-11,No,No,62.24,4.0,7.0,1.0,47.84,1014.7,SE,Albany,91.0,0.0,1015.5,W,50.0,1.8,1.0,74.0,7.0
61.519999999999996,2013-07-12,No,Yes,60.440000000000005,20.0,1.7,4.0,49.64,1015.0,SSE,Albany,77.0,0.6,1017.4,SSE,60.08,1.0,8.0,86.0,13.0
66.2,2013-07-13,Yes,No,64.22,6.0,5.0,5.0,46.58,1014.0,N,Albany,96.0,3.4,1016.2,WNW,50.9,0.8,7.0,54.0,6.0
70.16,2013-07-14,No,No,68.72,11.0,6.6,3.0,49.64,1013.4,NE,Albany,83.0,0.0,1016.1,N,57.02,1.4,7.0,62.0,11.0
67.1,2013-07-15,No,No,64.4,9.0,0.8,8.0,56.84,1009.1,NNW,Albany,74.0,0.0,1012.4,N,62.24,1.8,8.0,75.0,15.0
62.959999999999994,2013-07-16,No,Yes,53.96,9.0,1.6,2.0,50.54,1000.7,NNW,Albany,80.0,0.2,1008.4,NNE,53.96,1.6,8.0,91.0,7.0
53.78,2013-07-17,Yes,Yes,52.7,31.0,0.7,8.0,48.2,1017.8,SW,Albany,72.0,19.0,1015.7,SW,51.8,3.4,7.0,73.0,20.0
57.2,2013-07-18,Yes,No,57.02,15.0,5.1,7.0,49.28,1023.7,SW,Albany,60.0,1.4,1024.2,SSW,53.24,2.0,7.0,64.0,20.0
57.2,2013-07-19,No,Yes,55.4,22.0,2.1,8.0,51.26,1033.4,SSE,Albany,74.0,0.8,1032.7,SSE,54.14,2.0,5.0,74.0,6.0
58.82,2013-07-20,Yes,Yes,56.3,2.0,1.3,7.0,51.620000000000005,1033.2,E,Albany,92.0,5.2,1036.5,N,53.24,1.6,7.0,61.0,9.0
59.0,2013-07-21,Yes,No,57.2,4.0,1.3,7.0,50.9,1026.2,N,Albany,72.0,3.4,1029.9,N,52.7,0.8,6.0,54.0,9.0
62.959999999999994,2013-07-22,No,No,60.440000000000005,7.0,7.6,1.0,41.36,1020.4,NNW,Albany,70.0,0.0,1024.6,NNW,48.74,2.0,4.0,50.0,7.0
69.44,2013-07-23,No,Yes,68.0,9.0,4.4,8.0,48.56,1012.3,N,Albany,45.0,0.0,1017.2,NNE,57.2,2.8,7.0,37.0,13.0
64.58,2013-07-24,Yes,No,57.56,11.0,8.5,1.0,52.16,1017.3,W,Albany,72.0,7.2,1017.2,NNW,54.5,2.6,7.0,71.0,9.0
64.22,2013-07-25,No,Yes,62.42,13.0,6.0,1.0,47.66,1014.8,NNW,Albany,82.0,0.2,1019.6,N,53.24,3.2,8.0,66.0,6.0
61.16,2013-07-26,Yes,Yes,52.34,9.0,3.3,8.0,52.16,1000.2,W,Albany,81.0,2.6,1000.3,NW,53.24,1.6,7.0,84.0,4.0
60.08,2013-07-27,Yes,Yes,59.72,11.0,5.8,2.0,46.94,1006.5,SW,Albany,81.0,3.4,1003.6,NW,50.36,1.6,7.0,84.0,52.0
65.3,2013-07-28,Yes,Yes,62.959999999999994,7.0,6.8,4.0,50.72,1016.8,W,Albany,85.0,1.8,1018.0,NW,54.5,2.6,3.0,64.0,9.0
63.5,2013-07-29,Yes,No,60.440000000000005,4.0,7.7,7.0,51.8,1021.3,W,Albany,88.0,19.4,1024.0,N,55.4,2.6,7.0,71.0,4.0
67.64,2013-07-30,No,No,67.1,17.0,9.4,2.0,51.44,1014.9,NNW,Albany,79.0,0.4,1019.0,N,57.56,1.4,2.0,53.0,17.0
64.04,2013-07-31,No,Yes,60.8,11.0,4.9,7.0,56.3,1014.3,NW,Albany,76.0,0.0,1014.8,NW,60.440000000000005,3.8,7.0,86.0,7.0
62.42,2013-08-01,Yes,No,60.8,7.0,6.9,7.0,55.04,1020.5,SW,Albany,89.0,10.6,1018.9,W,59.0,0.8,4.0,69.0,31.0
64.94,2013-08-02,No,No,63.5,11.0,0.9,8.0,51.08,1023.1,NW,Albany,72.0,0.2,1025.3,NW,57.2,2.6,8.0,88.0,11.0
67.1,2013-08-03,No,No,65.3,7.0,1.7,8.0,57.02,1022.2,NW,Albany,88.0,0.6,1025.0,NNW,59.18,1.0,8.0,71.0,6.0
70.52,2013-08-04,No,Yes,69.8,6.0,7.1,1.0,50.54,1009.9,NW,Albany,75.0,0.0,1014.5,NW,59.72,1.2,1.0,55.0,13.0
62.6,2013-08-05,Yes,Yes,61.7,9.0,0.0,8.0,57.2,1009.4,WNW,Albany,99.0,14.0,1011.0,WSW,57.2,2.2,8.0,85.0,6.0
64.4,2013-08-06,Yes,Yes,58.64,7.0,1.7,6.0,54.68,1012.8,WSW,Albany,89.0,6.6,1014.1,NW,57.2,1.0,8.0,94.0,6.0
69.44,2013-08-07,Yes,Yes,64.4,11.0,1.1,8.0,57.379999999999995,1005.1,SW,Albany,95.0,6.4,1009.6,N,62.42,2.2,8.0,95.0,13.0
62.6,2013-08-08,Yes,Yes,61.16,6.0,3.7,8.0,54.14,1006.7,W,Albany,96.0,15.0,1008.0,NNW,55.4,0.6,4.0,71.0,9.0
63.5,2013-08-09,Yes,No,62.24,13.0,6.0,7.0,52.34,1015.1,W,Albany,91.0,3.2,1015.6,NNW,54.68,2.0,4.0,57.0,11.0
68.18,2013-08-10,No,Yes,66.92,13.0,9.6,1.0,52.52,1010.1,NW,Albany,74.0,0.2,1013.5,NW,58.1,2.4,3.0,44.0,17.0
59.9,2013-08-11,Yes,Yes,59.18,7.0,6.2,7.0,49.64,1015.0,W,Albany,93.0,19.8,1015.8,NW,50.18,2.8,3.0,67.0,9.0
63.68,2013-08-12,Yes,Yes,59.18,11.0,6.1,8.0,50.36,1011.5,NNW,Albany,88.0,5.4,1014.3,NNW,55.22,2.6,6.0,83.0,9.0
59.0,2013-08-13,Yes,Yes,55.22,11.0,4.1,7.0,53.96,1014.2,WSW,Albany,93.0,13.6,1011.1,WNW,54.86,2.8,8.0,86.0,31.0
63.68,2013-08-14,Yes,No,61.7,11.0,4.5,7.0,45.14,1013.6,NW,Albany,71.0,1.8,1017.9,NNW,53.24,2.2,7.0,56.0,15.0
60.980000000000004,2013-08-15,No,Yes,51.26,19.0,2.6,7.0,53.06,1004.9,W,Albany,70.0,0.0,1004.1,NW,58.64,2.6,8.0,83.0,33.0
58.1,2013-08-16,Yes,Yes,56.84,15.0,5.5,8.0,42.260000000000005,1010.3,W,Albany,92.0,36.0,1012.6,NW,47.120000000000005,4.4,7.0,66.0,22.0
60.08,2013-08-17,Yes,Yes,58.64,11.0,6.3,7.0,46.76,1015.3,W,Albany,87.0,35.6,1014.2,NNW,54.32,2.4,6.0,72.0,13.0
59.18,2013-08-18,Yes,No,58.28,0.0,6.0,8.0,53.06,1023.6,SSE,Albany,82.0,1.8,1023.2,,54.32,2.4,6.0,69.0,13.0
66.2,2013-08-19,No,Yes,63.68,4.0,9.4,5.0,42.8,1022.8,NNW,Albany,88.0,0.0,1026.1,NNW,48.02,0.0,7.0,52.0,6.0
61.7,2013-08-20,Yes,Yes,59.0,6.0,8.0,7.0,47.84,1023.5,W,Albany,92.0,1.4,1025.8,NW,51.98,1.6,5.0,77.0,22.0
61.16,2013-08-21,Yes,No,58.1,6.0,6.5,5.0,51.26,1026.5,WSW,Albany,79.0,2.4,1027.3,W,57.2,1.6,8.0,90.0,19.0
62.6,2013-08-22,No,No,59.0,9.0,1.8,6.0,54.14,1027.0,SW,Albany,87.0,1.0,1028.8,NW,57.2,2.2,7.0,87.0,15.0
67.64,2013-08-23,No,No,66.56,6.0,7.0,8.0,54.14,1022.5,NNW,Albany,80.0,0.4,1026.9,NNW,57.2,1.4,5.0,48.0,6.0
69.44,2013-08-24,No,Yes,64.75999999999999,6.0,10.8,0.0,46.22,1015.3,SW,Albany,81.0,0.0,1017.8,WSW,54.5,2.2,2.0,69.0,26.0
62.6,2013-08-25,Yes,Yes,60.440000000000005,24.0,0.0,8.0,54.68,1011.2,E,Albany,90.0,1.6,1015.5,E,59.0,3.0,8.0,83.0,15.0
60.8,2013-08-26,Yes,Yes,57.92,4.0,0.0,8.0,55.04,1011.8,SSW,Albany,91.0,2.8,1010.2,SSW,56.48,1.4,8.0,93.0,6.0
59.0,2013-08-27,Yes,Yes,57.02,4.0,1.4,7.0,53.42,1013.0,E,Albany,79.0,10.8,1016.9,NE,56.84,0.6,8.0,81.0,19.0
60.8,2013-08-28,Yes,Yes,59.0,6.0,6.5,2.0,45.68,1008.3,SW,Albany,82.0,5.6,1009.1,NW,52.879999999999995,1.0,6.0,79.0,24.0
67.1,2013-08-29,Yes,Yes,60.8,9.0,8.6,3.0,48.2,1005.2,NW,Albany,79.0,5.4,1009.7,NW,55.58,2.0,5.0,75.0,7.0
69.08,2013-08-30,Yes,No,65.84,17.0,7.1,2.0,54.86,997.5,NW,Albany,65.0,1.4,1001.3,NW,60.440000000000005,2.8,7.0,58.0,19.0
72.68,2013-08-31,No,No,69.62,15.0,8.0,6.0,56.3,996.2,NW,Albany,68.0,0.2,997.7,NW,61.519999999999996,6.4,6.0,48.0,20.0
73.58,2013-09-01,No,No,72.14,11.0,9.3,2.0,54.86,1012.8,NW,Albany,71.0,0.0,1013.2,NW,61.16,5.6,3.0,47.0,11.0
73.4,2013-09-02,No,No,72.5,9.0,8.7,3.0,57.92,1015.8,NNW,Albany,74.0,0.0,1019.2,NW,64.4,4.2,6.0,51.0,6.0
72.14,2013-09-03,No,Yes,60.8,15.0,4.6,6.0,56.48,1005.1,WNW,Albany,68.0,0.0,1009.1,NNW,64.75999999999999,3.6,8.0,81.0,13.0
63.14,2013-09-04,Yes,No,61.7,11.0,8.8,3.0,46.94,1019.9,WNW,Albany,64.0,5.4,1019.9,NW,53.96,3.8,5.0,54.0,9.0
65.66,2013-09-05,No,No,62.959999999999994,11.0,5.6,2.0,50.72,1024.1,WSW,Albany,74.0,0.2,1025.3,NW,57.56,3.6,7.0,59.0,9.0
63.86,2013-09-06,No,No,62.42,7.0,9.1,6.0,48.2,1023.2,S,Albany,83.0,0.0,1026.2,SW,57.02,2.6,2.0,60.0,11.0
63.14,2013-09-07,No,Yes,58.82,19.0,2.0,7.0,55.04,1013.5,SSE,Albany,69.0,0.0,1019.0,E,62.059999999999995,1.2,8.0,70.0,19.0
62.059999999999995,2013-09-08,Yes,No,60.980000000000004,11.0,7.4,2.0,53.06,1018.3,SW,Albany,77.0,20.4,1017.7,SW,59.0,2.8,7.0,68.0,17.0
68.72,2013-09-09,No,No,67.64,4.0,9.2,1.0,46.22,1015.4,N,Albany,79.0,0.0,1019.8,N,57.2,2.0,4.0,43.0,7.0
70.16,2013-09-10,No,Yes,68.18,9.0,7.9,6.0,52.52,1004.1,NNW,Albany,65.0,0.8,1007.0,NNW,62.959999999999994,3.8,6.0,62.0,6.0
66.92,2013-09-11,Yes,Yes,56.84,19.0,6.5,4.0,52.879999999999995,996.9,WNW,Albany,65.0,1.4,997.5,NW,60.8,2.0,7.0,85.0,11.0
62.78,2013-09-12,Yes,No,60.26,22.0,7.3,5.0,52.16,1012.1,W,Albany,75.0,17.8,1009.4,W,59.540000000000006,4.0,5.0,71.0,33.0
69.8,2013-09-13,No,Yes,64.4,6.0,8.6,2.0,52.16,1009.3,S,Albany,75.0,1.0,1014.0,NNW,59.9,2.8,6.0,74.0,7.0
63.32,2013-09-14,Yes,Yes,61.519999999999996,6.0,1.4,8.0,53.24,1002.8,SE,Albany,83.0,1.2,1004.1,NNW,57.92,3.4,8.0,77.0,9.0
58.1,2013-09-15,Yes,No,56.66,24.0,1.6,8.0,52.34,1015.7,SW,Albany,83.0,31.4,1014.5,SSE,55.4,4.4,8.0,81.0,13.0
66.38,2013-09-16,No,Yes,57.92,19.0,4.5,7.0,45.32,1003.1,NW,Albany,70.0,0.4,1009.2,N,57.02,0.8,8.0,93.0,9.0
59.9,2013-09-17,Yes,No,57.56,41.0,9.2,6.0,44.6,1013.6,WSW,Albany,65.0,21.6,1012.8,SW,52.7,4.6,5.0,54.0,19.0
64.58,2013-09-18,No,Yes,60.8,19.0,6.2,6.0,52.52,1002.9,W,Albany,63.0,0.0,1005.0,NW,59.36,2.4,8.0,61.0,13.0
68.0,2013-09-19,Yes,No,64.4,15.0,8.0,3.0,49.82,1008.3,W,Albany,80.0,5.6,1008.9,NW,62.42,4.0,5.0,76.0,30.0
64.4,2013-09-20,No,Yes,58.64,9.0,6.3,8.0,54.68,1008.1,SW,Albany,74.0,0.2,1005.5,NW,61.7,2.4,3.0,73.0,19.0
69.98,2013-09-21,Yes,Yes,68.72,11.0,8.8,7.0,45.86,1006.1,N,Albany,68.0,7.4,1011.9,N,58.82,4.2,6.0,53.0,19.0
60.8,2013-09-22,Yes,Yes,58.82,13.0,6.3,8.0,53.24,998.0,W,Albany,85.0,6.2,994.6,NW,53.96,5.4,6.0,64.0,11.0
66.56,2013-09-23,Yes,Yes,66.2,15.0,5.6,7.0,52.34,993.9,NW,Albany,71.0,11.2,994.5,NW,57.379999999999995,4.0,6.0,56.0,19.0
62.78,2013-09-24,Yes,Yes,55.76,15.0,5.9,7.0,55.04,1004.0,SW,Albany,51.0,2.0,999.3,W,59.36,5.4,7.0,88.0,26.0
64.04,2013-09-25,Yes,No,60.08,30.0,10.0,5.0,47.120000000000005,1015.6,WSW,Albany,67.0,10.2,1015.2,WSW,55.22,7.8,1.0,61.0,22.0
64.75999999999999,2013-09-26,No,Yes,56.3,19.0,7.5,7.0,50.36,1011.9,WSW,Albany,59.0,0.0,1007.8,NW,63.32,3.8,7.0,76.0,41.0
66.02,2013-09-27,Yes,No,64.22,15.0,7.7,7.0,47.66,1016.6,W,Albany,69.0,7.2,1017.8,NW,57.56,4.4,6.0,66.0,13.0
71.96,2013-09-28,No,Yes,70.16,13.0,7.3,7.0,55.58,1006.3,NW,Albany,59.0,0.0,1011.8,NNW,62.6,3.6,6.0,42.0,13.0
58.1,2013-09-29,Yes,Yes,55.76,6.0,0.6,8.0,52.34,1005.9,WSW,Albany,89.0,3.6,1008.2,NW,54.86,6.0,8.0,74.0,13.0
57.379999999999995,2013-09-30,Yes,No,55.4,41.0,9.2,5.0,45.5,1016.2,WSW,Albany,50.0,19.4,1013.5,SW,53.24,2.8,3.0,51.0,33.0
66.56,2013-10-01,No,No,65.66,11.0,5.0,7.0,49.28,1017.1,W,Albany,69.0,0.6,1018.0,NW,57.2,3.4,5.0,51.0,19.0
64.75999999999999,2013-10-02,No,No,63.32,4.0,10.3,5.0,51.8,1023.3,ESE,Albany,74.0,0.0,1025.6,WSW,59.540000000000006,3.4,0.0,57.0,15.0
68.36,2013-10-03,No,No,65.3,0.0,9.5,1.0,49.64,1013.3,SSW,Albany,69.0,0.0,1017.4,,62.959999999999994,4.2,1.0,81.0,6.0
65.12,2013-10-04,No,No,62.42,9.0,7.7,7.0,55.04,1013.5,SW,Albany,76.0,0.0,1013.4,WNW,64.22,4.0,3.0,79.0,37.0
66.56,2013-10-05,No,Yes,63.68,6.0,6.4,2.0,50.72,1010.6,WSW,Albany,73.0,1.0,1011.9,NNW,62.6,4.0,1.0,63.0,30.0
73.22,2013-10-06,Yes,No,64.04,9.0,10.0,3.0,46.94,1008.6,WSW,Albany,66.0,4.2,1010.3,N,62.6,3.4,3.0,73.0,26.0
77.18,2013-10-07,No,No,75.2,13.0,10.9,5.0,52.7,1008.0,NW,Albany,66.0,0.6,1010.7,NNW,66.2,4.4,4.0,42.0,17.0
66.92,2013-10-08,No,Yes,62.6,6.0,5.7,8.0,56.84,1006.4,W,Albany,84.0,0.0,1007.4,WSW,60.8,4.0,6.0,74.0,19.0
61.7,2013-10-09,Yes,No,60.62,9.0,6.0,8.0,53.96,1015.2,SW,Albany,91.0,1.4,1012.9,W,56.3,4.2,7.0,65.0,39.0
67.1,2013-10-10,No,No,64.4,11.0,10.7,1.0,49.28,1018.5,SW,Albany,57.0,1.0,1021.4,NW,61.34,6.0,2.0,71.0,26.0
65.3,2013-10-11,No,Yes,57.56,19.0,5.3,8.0,54.68,1012.3,WSW,Albany,60.0,0.0,1011.4,WNW,63.86,4.0,8.0,69.0,26.0
59.18,2013-10-12,Yes,No,57.92,41.0,9.3,5.0,47.66,1021.6,SW,Albany,60.0,5.8,1019.3,SW,55.58,4.6,4.0,60.0,19.0
62.059999999999995,2013-10-13,No,No,60.440000000000005,7.0,9.4,6.0,45.32,1025.4,ESE,Albany,67.0,0.0,1029.1,WSW,56.120000000000005,3.6,1.0,57.0,19.0
73.75999999999999,2013-10-14,No,No,64.4,6.0,10.8,0.0,45.68,1019.3,SSW,Albany,73.0,0.0,1024.2,SSW,56.3,3.8,5.0,70.0,20.0
75.02,2013-10-15,No,Yes,69.44,19.0,10.1,6.0,54.86,1010.1,W,Albany,69.0,0.0,1015.5,NW,63.68,3.8,2.0,69.0,31.0
60.440000000000005,2013-10-16,Yes,No,59.18,46.0,9.8,7.0,57.02,1019.2,SW,Albany,82.0,6.8,1016.7,WSW,57.56,6.0,6.0,60.0,19.0
70.7,2013-10-17,No,No,66.56,13.0,12.2,1.0,46.22,1013.9,WSW,Albany,64.0,0.0,1017.9,NW,59.36,4.2,1.0,70.0,35.0
69.44,2013-10-18,No,Yes,65.84,11.0,6.6,8.0,57.2,1009.2,WSW,Albany,73.0,0.0,1012.6,NW,63.5,7.0,6.0,71.0,39.0
57.2,2013-10-19,Yes,Yes,52.879999999999995,11.0,,8.0,52.7,1011.8,SE,Albany,94.0,8.8,1010.6,S,54.32,2.2,8.0,86.0,15.0
58.64,2013-10-20,Yes,No,57.2,33.0,,7.0,51.8,1021.0,SSW,Albany,73.0,20.8,1019.3,SSW,56.3,,4.0,59.0,26.0
57.74,2013-10-21,No,No,55.94,15.0,,8.0,53.24,1024.9,SSE,Albany,65.0,0.6,1025.7,S,55.4,,8.0,70.0,11.0
62.959999999999994,2013-10-22,No,No,60.8,2.0,8.8,7.0,50.0,1025.7,SSE,Albany,58.0,0.0,1027.2,SW,56.84,9.6,1.0,58.0,15.0
64.04,2013-10-23,No,No,59.540000000000006,19.0,,7.0,50.9,1027.0,ESE,Albany,65.0,0.0,1028.7,E,57.379999999999995,4.0,7.0,64.0,26.0
66.92,2013-10-24,No,No,64.04,26.0,,3.0,56.84,1019.8,E,Albany,61.0,0.0,1023.5,ENE,62.6,,6.0,64.0,30.0
68.0,2013-10-25,No,No,65.48,30.0,,7.0,60.26,1015.5,ESE,Albany,73.0,0.0,1017.3,E,64.04,8.2,5.0,79.0,26.0
63.68,2013-10-26,No,Yes,60.440000000000005,20.0,1.6,8.0,58.28,1023.1,ESE,Albany,85.0,0.6,1022.0,ESE,61.7,4.0,8.0,90.0,26.0
64.58,2013-10-27,Yes,No,63.32,6.0,7.7,8.0,56.84,1023.4,ESE,Albany,93.0,2.2,1024.9,SSE,59.0,3.8,6.0,77.0,24.0
64.94,2013-10-28,No,No,63.68,17.0,10.3,6.0,56.48,1023.9,ESE,Albany,72.0,0.2,1026.8,E,61.519999999999996,3.8,2.0,74.0,26.0
69.44,2013-10-29,No,No,65.66,17.0,11.5,2.0,54.5,1021.7,E,Albany,74.0,0.0,1024.2,E,64.22,3.8,1.0,72.0,26.0
71.24000000000001,2013-10-30,No,No,69.62,13.0,11.6,1.0,57.2,1012.5,E,Albany,68.0,0.0,1018.4,ENE,68.72,3.4,5.0,70.0,22.0
68.9,2013-10-31,No,Yes,66.38,28.0,6.9,7.0,60.980000000000004,1015.7,SW,Albany,74.0,0.0,1015.7,WSW,66.02,7.2,7.0,76.0,24.0
62.6,2013-11-01,Yes,No,60.980000000000004,11.0,0.1,8.0,57.56,1020.7,S,Albany,94.0,8.4,1021.2,S,59.0,2.2,8.0,76.0,15.0
65.12,2013-11-02,No,No,62.42,19.0,9.2,8.0,58.459999999999994,1026.6,E,Albany,56.0,0.0,1027.4,E,62.42,3.6,6.0,65.0,22.0
68.72,2013-11-03,No,No,64.4,33.0,7.4,7.0,59.0,1021.1,E,Albany,60.0,0.0,1025.6,E,64.4,6.4,7.0,65.0,31.0
78.44,2013-11-04,No,No,78.08,7.0,3.4,7.0,60.8,1011.3,SE,Albany,83.0,0.4,1014.3,NW,66.92,4.4,5.0,64.0,11.0
64.4,2013-11-05,No,Yes,62.959999999999994,13.0,5.5,8.0,60.980000000000004,1016.6,WSW,Albany,77.0,0.8,1016.9,SW,61.7,4.6,5.0,63.0,17.0
61.519999999999996,2013-11-06,Yes,Yes,59.18,17.0,0.0,8.0,57.379999999999995,1019.6,SE,Albany,88.0,11.0,1019.0,SE,59.0,3.4,8.0,79.0,22.0
63.32,2013-11-07,Yes,No,61.7,19.0,6.3,7.0,56.3,1023.5,ESE,Albany,57.0,1.8,1024.5,ESE,60.8,2.0,5.0,64.0,24.0
66.02,2013-11-08,No,No,64.04,13.0,9.9,7.0,52.879999999999995,1021.8,ESE,Albany,58.0,0.0,1024.1,ENE,61.7,4.4,1.0,58.0,30.0
68.54,2013-11-09,No,No,66.56,11.0,11.9,1.0,51.26,1021.6,E,Albany,58.0,0.0,1023.5,NE,65.3,4.0,1.0,62.0,31.0
71.96,2013-11-10,No,No,69.62,15.0,13.0,0.0,59.0,1016.3,E,Albany,54.0,0.0,1020.6,ENE,67.46,7.8,1.0,60.0,33.0
74.3,2013-11-11,No,No,69.44,17.0,11.5,1.0,60.8,1013.9,WSW,Albany,61.0,0.0,1014.2,SE,69.8,8.0,5.0,77.0,17.0
67.64,2013-11-12,No,No,67.46,22.0,5.2,7.0,62.6,1014.6,SW,Albany,76.0,0.0,1015.4,SW,66.38,6.6,6.0,78.0,9.0
69.08,2013-11-13,No,No,65.3,11.0,5.0,6.0,62.6,1015.4,SW,Albany,83.0,0.0,1016.1,SW,65.84,2.6,8.0,83.0,13.0
68.0,2013-11-14,No,No,66.56,33.0,6.2,7.0,62.42,1020.8,ESE,Albany,68.0,0.0,1021.3,ESE,64.75999999999999,4.0,5.0,70.0,26.0
70.7,2013-11-15,No,No,68.0,26.0,12.6,4.0,61.34,1019.7,E,Albany,61.0,0.0,1022.3,E,66.56,5.6,1.0,57.0,28.0
72.5,2013-11-16,No,No,70.16,28.0,13.0,0.0,58.64,1011.8,E,Albany,64.0,0.0,1015.9,NE,68.0,7.4,0.0,72.0,20.0
72.14,2013-11-17,No,No,67.82,26.0,9.8,3.0,60.62,1009.7,SW,Albany,77.0,0.0,1009.2,WSW,69.98,7.6,6.0,79.0,30.0
62.42,2013-11-18,No,No,60.62,31.0,4.8,8.0,57.74,1018.9,SE,Albany,70.0,0.2,1018.2,SSE,58.82,6.6,6.0,55.0,31.0
