Temp_9_am_C,Humidity_9_am,Location,Humidity_3_pm,Max_Temp_C,Date,Evaporation,Rainfall,Pressure_3_pm,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Cloud_9_am,Wind_Gust_Speed,Cloud_3_pm,Pressure_9_am,Sunshine,Wind_Speed_9_am,Rain_Today,Rain_Tomorrow,Min_Temp_C,Wind_Dir_9_am,Temp_3_pm_C
23.9,50.0,PerthAirport,33.0,31.7,2014-03-22,8.2,0.0,1013.6,E,33.0,E,7.0,70.0,8.0,1015.4,9.4,22.0,No,No,18.7,E,31.3
24.3,50.0,PerthAirport,27.0,34.1,2014-03-23,10.8,0.0,1015.8,NE,26.0,E,2.0,65.0,6.0,1018.7,10.9,44.0,No,No,20.4,ENE,33.2
28.1,35.0,PerthAirport,51.0,34.7,2014-03-24,8.8,0.0,1016.9,WSW,26.0,WSW,7.0,37.0,7.0,1017.5,9.4,24.0,No,No,22.8,NE,28.0
24.3,56.0,PerthAirport,65.0,28.6,2014-03-25,7.4,0.2,1018.0,SW,31.0,SSW,8.0,54.0,8.0,1020.1,0.6,11.0,No,No,21.6,W,25.3
24.7,42.0,PerthAirport,35.0,31.1,2014-03-26,4.6,0.0,1016.0,WSW,17.0,SSE,7.0,30.0,7.0,1016.9,1.2,15.0,No,No,20.2,ENE,28.2
23.7,57.0,PerthAirport,48.0,29.6,2014-03-27,4.2,0.0,1015.4,SW,24.0,S,1.0,39.0,1.0,1017.9,10.3,9.0,No,No,16.6,SE,27.8
22.5,58.0,PerthAirport,29.0,33.9,2014-03-28,6.8,0.0,1011.9,SW,20.0,E,0.0,43.0,4.0,1017.2,10.9,28.0,No,No,17.0,ENE,33.1
21.1,79.0,PerthAirport,61.0,24.9,2014-03-29,6.6,0.0,1007.9,WNW,26.0,NNW,8.0,46.0,7.0,1010.6,2.3,13.0,No,Yes,18.2,WNW,23.5
19.1,53.0,PerthAirport,54.0,22.4,2014-03-30,3.6,3.6,1013.2,WSW,24.0,SSW,8.0,33.0,6.0,1013.6,4.5,15.0,Yes,No,16.1,WSW,21.1
16.6,90.0,PerthAirport,44.0,23.4,2014-03-31,3.0,0.2,1012.9,WSW,20.0,SW,7.0,41.0,7.0,1015.3,3.9,17.0,No,No,14.3,N,22.5
17.3,67.0,PerthAirport,31.0,24.9,2014-04-01,3.4,0.6,1016.9,S,15.0,WSW,7.0,31.0,1.0,1018.6,7.3,15.0,No,No,15.4,SE,23.9
16.8,48.0,PerthAirport,23.0,25.6,2014-04-02,6.2,0.0,1019.4,SSE,15.0,E,0.0,59.0,0.0,1022.7,10.8,33.0,No,No,10.3,ENE,25.4
17.6,49.0,PerthAirport,20.0,27.6,2014-04-03,5.8,0.0,1019.0,ESE,13.0,E,5.0,54.0,6.0,1023.1,10.4,26.0,No,No,13.1,ENE,26.0
20.5,34.0,PerthAirport,20.0,30.2,2014-04-04,6.6,0.0,1013.7,NNW,13.0,ENE,7.0,39.0,7.0,1017.7,6.2,20.0,No,No,11.2,ENE,28.8
23.7,29.0,PerthAirport,37.0,31.5,2014-04-05,4.0,0.0,1007.8,WSW,24.0,SW,5.0,33.0,6.0,1011.9,8.5,11.0,No,No,14.7,ENE,27.2
20.4,73.0,PerthAirport,48.0,26.5,2014-04-06,5.2,0.0,1009.8,WSW,28.0,SW,4.0,48.0,1.0,1012.0,9.7,6.0,No,No,12.5,NNW,24.4
20.8,56.0,PerthAirport,47.0,25.6,2014-04-07,5.2,0.0,1014.5,SW,30.0,SW,1.0,43.0,1.0,1016.4,10.6,11.0,No,No,12.9,ESE,23.6
19.2,63.0,PerthAirport,28.0,30.0,2014-04-08,6.2,0.0,1012.6,NNE,15.0,E,4.0,46.0,1.0,1017.0,9.7,30.0,No,No,12.9,ENE,28.7
24.5,36.0,PerthAirport,16.0,31.4,2014-04-09,6.0,0.0,1009.7,NNE,20.0,NNE,6.0,41.0,5.0,1013.0,6.1,22.0,No,No,18.2,NNE,31.0
25.2,43.0,PerthAirport,21.0,32.6,2014-04-10,7.6,0.0,1011.9,NNE,17.0,E,3.0,39.0,5.0,1014.8,8.7,26.0,No,No,21.1,NE,31.7
25.4,39.0,PerthAirport,22.0,35.0,2014-04-11,7.4,0.0,1012.7,ENE,11.0,E,1.0,35.0,1.0,1016.5,10.3,19.0,No,No,20.3,ENE,34.6
26.2,37.0,PerthAirport,32.0,32.9,2014-04-12,7.4,0.0,1014.3,WSW,13.0,N,0.0,31.0,0.0,1016.3,10.4,19.0,No,No,18.3,NNE,31.0
23.9,55.0,PerthAirport,31.0,34.0,2014-04-13,7.0,0.0,1016.9,WSW,20.0,ENE,1.0,33.0,1.0,1019.2,10.9,6.0,No,No,16.6,SSE,32.9
23.2,58.0,PerthAirport,54.0,31.1,2014-04-14,5.4,0.0,1018.2,WSW,13.0,NE,0.0,33.0,1.0,1020.0,10.5,11.0,No,No,17.0,NNW,28.0
21.3,78.0,PerthAirport,50.0,25.6,2014-04-15,6.2,0.0,1020.8,W,20.0,SW,1.0,37.0,1.0,1021.5,8.7,9.0,No,No,14.6,N,24.2
19.4,72.0,PerthAirport,51.0,25.5,2014-04-16,6.2,0.0,1019.6,SW,20.0,SW,8.0,33.0,3.0,1023.4,6.8,13.0,No,No,16.7,E,24.5
18.5,60.0,PerthAirport,36.0,26.0,2014-04-17,2.8,0.0,1020.2,SSW,17.0,SSW,6.0,35.0,5.0,1022.5,6.8,9.0,No,No,8.2,NNE,25.5
19.1,61.0,PerthAirport,32.0,28.3,2014-04-18,4.0,0.0,1017.5,WSW,9.0,E,6.0,54.0,6.0,1021.8,9.0,22.0,No,No,13.3,ENE,27.1
18.1,65.0,PerthAirport,46.0,26.2,2014-04-19,6.4,0.0,1014.1,WSW,26.0,WSW,1.0,33.0,1.0,1018.3,10.0,17.0,No,No,9.2,S,25.4
19.5,61.0,PerthAirport,51.0,24.9,2014-04-20,4.6,0.0,1012.3,SW,26.0,SW,4.0,37.0,5.0,1015.1,9.2,6.0,No,No,11.0,NNE,22.7
18.1,52.0,PerthAirport,28.0,23.6,2014-04-21,4.6,0.0,1018.1,S,19.0,SSW,1.0,35.0,1.0,1019.9,10.3,17.0,No,No,7.4,SSE,23.5
16.4,48.0,PerthAirport,33.0,24.3,2014-04-22,4.0,0.0,1017.5,SW,24.0,WSW,0.0,35.0,1.0,1021.2,10.5,15.0,No,No,5.6,ENE,23.0
18.7,46.0,PerthAirport,28.0,26.8,2014-04-23,5.2,0.0,1013.4,SSW,15.0,ESE,7.0,43.0,7.0,1018.6,9.2,19.0,No,No,6.2,SSE,26.2
18.9,47.0,PerthAirport,44.0,24.5,2014-04-24,5.0,0.0,1007.8,W,13.0,E,7.0,43.0,8.0,1010.5,1.6,20.0,No,No,16.3,ENE,23.4
18.7,78.0,PerthAirport,40.0,25.3,2014-04-25,3.0,0.2,1011.3,SSW,7.0,WSW,7.0,24.0,6.0,1012.9,7.8,7.0,No,No,14.6,N,25.1
20.2,67.0,PerthAirport,76.0,22.8,2014-04-26,2.4,0.0,1006.7,ESE,13.0,ENE,5.0,43.0,8.0,1012.3,1.2,26.0,No,Yes,14.4,ENE,20.6
21.3,78.0,PerthAirport,69.0,23.8,2014-04-27,2.8,9.2,1007.3,WNW,24.0,WNW,7.0,48.0,6.0,1006.3,7.9,13.0,Yes,Yes,16.9,W,21.4
14.5,72.0,PerthAirport,42.0,19.4,2014-04-28,2.8,7.8,1020.9,SW,31.0,SW,3.0,56.0,4.0,1018.6,9.0,22.0,Yes,No,10.9,S,19.2
14.7,63.0,PerthAirport,53.0,20.0,2014-04-29,3.6,0.8,1024.5,SW,15.0,SW,5.0,26.0,6.0,1026.8,7.7,9.0,No,No,5.9,N,19.2
16.4,62.0,PerthAirport,36.0,22.2,2014-04-30,2.2,0.0,1023.1,S,20.0,S,1.0,35.0,1.0,1025.7,8.9,9.0,No,No,8.6,NE,20.7
15.7,68.0,PerthAirport,40.0,22.3,2014-05-01,4.4,0.0,1025.6,SSW,13.0,SE,1.0,35.0,2.0,1028.1,9.7,6.0,No,No,5.2,ENE,21.8
13.4,55.0,PerthAirport,33.0,20.8,2014-05-02,3.0,0.0,1027.2,S,9.0,SE,7.0,37.0,5.0,1031.6,8.8,13.0,No,No,7.4,S,20.4
15.4,63.0,PerthAirport,48.0,23.4,2014-05-03,3.4,0.0,1020.7,WSW,9.0,NE,3.0,30.0,7.0,1026.2,7.2,7.0,No,No,5.6,NNE,22.4
16.6,67.0,PerthAirport,49.0,22.3,2014-05-04,2.6,0.0,1015.3,NE,19.0,NE,8.0,31.0,8.0,1019.2,0.1,22.0,No,Yes,14.3,ENE,21.4
15.6,85.0,PerthAirport,64.0,20.3,2014-05-05,2.2,1.6,1011.8,ENE,17.0,ENE,7.0,39.0,7.0,1015.6,0.2,22.0,Yes,No,13.9,ENE,20.2
18.3,79.0,PerthAirport,70.0,22.5,2014-05-06,1.2,0.0,1009.8,NE,20.0,E,7.0,35.0,7.0,1013.0,0.4,20.0,No,Yes,15.2,E,21.7
18.7,91.0,PerthAirport,77.0,21.6,2014-05-07,2.4,3.8,1005.4,N,19.0,NW,8.0,43.0,8.0,1008.5,0.0,19.0,Yes,Yes,17.6,N,21.3
17.2,50.0,PerthAirport,79.0,19.1,2014-05-08,0.8,37.4,1008.7,W,24.0,WSW,4.0,72.0,7.0,1006.6,5.7,33.0,Yes,Yes,12.5,W,15.3
17.7,82.0,PerthAirport,69.0,22.2,2014-05-09,3.4,3.8,1014.5,W,22.0,W,6.0,52.0,7.0,1014.6,8.8,13.0,Yes,Yes,11.5,WNW,19.8
15.6,91.0,PerthAirport,76.0,21.4,2014-05-10,3.4,3.8,1018.3,NNE,19.0,NNE,5.0,24.0,3.0,1020.1,5.9,15.0,Yes,Yes,13.2,N,19.2
16.5,80.0,PerthAirport,42.0,24.4,2014-05-11,1.6,2.4,1017.3,W,19.0,WNW,1.0,31.0,1.0,1020.8,9.3,11.0,Yes,No,11.1,NNE,22.8
15.4,88.0,PerthAirport,61.0,23.5,2014-05-12,1.6,0.0,1017.0,W,20.0,S,6.0,50.0,8.0,1018.1,5.4,13.0,No,Yes,11.1,N,21.5
16.8,82.0,PerthAirport,49.0,22.0,2014-05-13,0.7,2.4,1019.8,W,17.0,WNW,7.0,33.0,6.0,1021.8,7.4,7.0,Yes,No,10.7,NNE,21.0
15.3,81.0,PerthAirport,66.0,21.6,2014-05-14,3.8,0.0,1017.2,WNW,17.0,W,8.0,37.0,6.0,1020.0,,9.0,No,No,11.8,NNE,19.3
16.7,80.0,PerthAirport,47.0,22.4,2014-05-15,1.8,0.0,1014.2,W,13.0,W,6.0,22.0,7.0,1017.7,1.8,11.0,No,No,12.5,N,21.5
14.6,88.0,PerthAirport,53.0,23.1,2014-05-16,1.2,0.0,1016.5,WSW,17.0,WSW,3.0,28.0,3.0,1017.2,7.1,13.0,No,No,10.2,NNE,22.7
16.0,81.0,PerthAirport,56.0,22.8,2014-05-17,2.2,0.6,1017.8,NW,17.0,SW,2.0,30.0,4.0,1020.1,9.2,9.0,No,No,10.6,NNE,22.1
16.2,89.0,PerthAirport,91.0,21.3,2014-05-18,1.6,0.2,1017.7,W,19.0,W,6.0,39.0,7.0,1019.2,1.9,13.0,No,No,11.3,NNE,18.0
18.3,79.0,PerthAirport,92.0,21.8,2014-05-19,0.8,0.8,1017.7,NNW,13.0,NW,6.0,28.0,6.0,1019.1,1.5,15.0,No,Yes,15.3,N,19.7
18.3,89.0,PerthAirport,79.0,23.4,2014-05-20,2.0,3.4,1015.0,W,11.0,NW,7.0,37.0,7.0,1017.1,5.7,17.0,Yes,Yes,15.5,NNE,20.9
16.5,94.0,PerthAirport,83.0,20.7,2014-05-21,5.4,6.2,1014.9,NW,17.0,N,5.0,28.0,7.0,1016.1,1.7,13.0,Yes,Yes,14.9,N,19.6
16.4,93.0,PerthAirport,67.0,22.1,2014-05-22,0.2,1.2,1011.2,NW,20.0,NW,4.0,37.0,6.0,1014.3,5.6,13.0,Yes,Yes,12.8,NNE,21.9
16.6,87.0,PerthAirport,62.0,21.0,2014-05-23,1.8,30.2,1008.2,WNW,24.0,NW,1.0,59.0,3.0,1009.1,6.1,15.0,Yes,Yes,14.6,N,19.6
16.7,78.0,PerthAirport,65.0,20.2,2014-05-24,2.8,6.6,1009.4,W,35.0,WNW,7.0,63.0,7.0,1010.5,2.7,19.0,Yes,Yes,14.0,NW,18.1
14.9,84.0,PerthAirport,58.0,20.2,2014-05-25,2.6,2.0,1012.5,W,26.0,WSW,4.0,52.0,6.0,1014.5,4.3,11.0,Yes,Yes,11.6,WNW,19.3
15.7,89.0,PerthAirport,52.0,20.0,2014-05-26,2.2,5.6,1016.0,WNW,13.0,SW,7.0,35.0,7.0,1016.8,0.8,7.0,Yes,No,13.2,WNW,19.1
15.9,91.0,PerthAirport,79.0,19.6,2014-05-27,0.2,0.4,1016.4,WSW,13.0,WNW,8.0,41.0,6.0,1016.9,0.6,17.0,No,Yes,13.7,NNE,18.5
14.5,86.0,PerthAirport,57.0,19.2,2014-05-28,1.0,12.8,1021.9,SSW,20.0,SSW,3.0,33.0,6.0,1022.7,4.5,0.0,Yes,No,10.6,,17.7
12.0,90.0,PerthAirport,48.0,20.3,2014-05-29,2.2,0.0,1024.0,S,15.0,SSE,4.0,31.0,3.0,1026.0,8.4,7.0,No,No,8.0,NNE,19.8
12.3,75.0,PerthAirport,52.0,18.2,2014-05-30,2.4,0.0,1023.3,ENE,17.0,ENE,4.0,33.0,6.0,1026.3,8.7,22.0,No,No,6.2,ENE,17.7
14.1,60.0,PerthAirport,58.0,16.7,2014-05-31,1.2,0.0,1018.6,ENE,15.0,NNE,7.0,37.0,8.0,1021.8,1.1,20.0,No,Yes,9.4,NE,16.6
13.6,86.0,PerthAirport,52.0,21.4,2014-06-01,1.6,1.2,1017.6,WSW,17.0,NNE,5.0,37.0,4.0,1018.7,5.4,17.0,Yes,Yes,9.1,NNE,20.8
14.6,94.0,PerthAirport,62.0,21.9,2014-06-02,0.6,1.6,1019.4,W,13.0,WSW,6.0,22.0,4.0,1021.2,6.8,9.0,Yes,No,12.5,N,20.4
13.7,92.0,PerthAirport,53.0,22.3,2014-06-03,2.6,0.0,1020.8,SW,4.0,SSE,6.0,28.0,7.0,1023.4,7.6,2.0,No,No,9.6,ENE,21.5
15.0,73.0,PerthAirport,45.0,23.2,2014-06-04,2.0,0.0,1022.6,NNE,6.0,E,1.0,28.0,1.0,1025.2,9.2,13.0,No,No,8.0,NE,22.7
15.5,61.0,PerthAirport,27.0,24.9,2014-06-05,1.8,0.0,1023.4,NNE,11.0,ENE,5.0,33.0,3.0,1025.9,9.2,20.0,No,No,10.8,ENE,24.4
16.2,44.0,PerthAirport,32.0,23.6,2014-06-06,2.8,0.0,1024.8,ENE,19.0,ENE,0.0,41.0,0.0,1027.4,9.3,17.0,No,No,11.6,ENE,23.2
17.1,41.0,PerthAirport,45.0,20.6,2014-06-07,3.0,0.0,1020.3,NE,13.0,NNE,7.0,43.0,8.0,1023.8,1.1,28.0,No,No,13.0,NNE,19.7
17.6,40.0,PerthAirport,39.0,20.0,2014-06-08,3.0,0.0,1016.5,NNE,17.0,NNE,8.0,37.0,7.0,1018.6,0.0,17.0,No,No,14.4,NNE,19.8
16.2,79.0,PerthAirport,44.0,23.7,2014-06-09,1.2,0.2,1012.8,N,15.0,NNW,6.0,35.0,5.0,1016.3,2.6,11.0,No,Yes,14.1,NNE,22.9
16.3,87.0,PerthAirport,65.0,17.8,2014-06-10,2.4,8.6,1015.9,SSW,35.0,SSW,7.0,50.0,4.0,1013.3,3.9,28.0,Yes,No,14.2,SW,16.1
10.0,84.0,PerthAirport,51.0,17.8,2014-06-11,2.2,0.0,1025.6,S,19.0,S,1.0,33.0,4.0,1027.2,9.0,7.0,No,No,3.1,NE,17.2
11.0,85.0,PerthAirport,50.0,18.5,2014-06-12,1.0,0.0,1029.5,SE,11.0,ENE,1.0,33.0,4.0,1031.2,8.3,7.0,No,No,3.7,E,17.5
9.5,79.0,PerthAirport,47.0,17.5,2014-06-13,1.0,0.0,1030.2,SSE,11.0,ENE,1.0,26.0,3.0,1033.4,8.7,0.0,No,No,1.9,,16.4
8.8,74.0,PerthAirport,43.0,18.2,2014-06-14,2.2,0.0,1030.0,NW,6.0,N,1.0,20.0,0.0,1032.7,9.2,9.0,No,No,1.0,N,17.6
9.8,70.0,PerthAirport,43.0,19.8,2014-06-15,0.6,0.0,1026.2,N,11.0,NE,1.0,26.0,1.0,1030.8,9.2,9.0,No,No,3.8,NNE,19.5
12.0,57.0,PerthAirport,30.0,21.7,2014-06-16,2.0,0.0,1018.8,NNW,19.0,NE,0.0,37.0,0.0,1023.6,9.2,15.0,No,No,7.3,NE,21.3
17.9,43.0,PerthAirport,96.0,18.3,2014-06-17,2.4,0.0,1006.8,NNW,31.0,N,7.0,59.0,8.0,1009.8,1.3,35.0,No,Yes,6.4,NNE,13.7
11.9,94.0,PerthAirport,39.0,18.0,2014-06-18,1.6,47.2,1015.8,WSW,28.0,SW,6.0,52.0,3.0,1014.6,7.2,13.0,Yes,Yes,10.7,ENE,17.5
12.2,95.0,PerthAirport,94.0,17.8,2014-06-19,2.2,3.8,1018.8,WSW,11.0,SSW,7.0,33.0,6.0,1021.0,2.4,11.0,Yes,Yes,9.2,N,16.8
14.1,97.0,PerthAirport,69.0,19.7,2014-06-20,0.8,7.8,1017.7,NW,19.0,WNW,6.0,43.0,7.0,1021.1,3.6,11.0,Yes,No,11.9,ENE,18.8
14.9,51.0,PerthAirport,90.0,19.5,2014-06-21,0.6,0.2,1008.5,SW,19.0,N,1.0,52.0,8.0,1011.1,3.3,24.0,No,Yes,9.1,N,15.8
9.0,95.0,PerthAirport,53.0,16.3,2014-06-22,1.2,18.0,1024.7,S,30.0,S,3.0,43.0,3.0,1023.5,5.7,9.0,Yes,Yes,6.0,NE,16.0
7.9,87.0,PerthAirport,51.0,16.0,2014-06-23,3.0,1.8,1029.8,NE,13.0,E,0.0,28.0,1.0,1033.3,9.1,2.0,Yes,No,1.3,SSE,15.9
9.3,76.0,PerthAirport,50.0,17.8,2014-06-24,0.8,0.0,1026.1,ENE,2.0,NE,0.0,31.0,1.0,1030.1,9.2,20.0,No,No,3.9,ENE,16.9
10.0,74.0,PerthAirport,36.0,19.9,2014-06-25,1.4,0.0,1020.2,NNW,7.0,ENE,0.0,24.0,0.0,1024.9,9.2,15.0,No,No,2.9,NE,19.3
11.0,81.0,PerthAirport,54.0,20.0,2014-06-26,1.6,0.0,1018.1,WSW,28.0,W,1.0,50.0,3.0,1018.7,6.9,9.0,No,Yes,5.1,NNE,19.2
9.5,88.0,PerthAirport,46.0,17.6,2014-06-27,1.8,1.8,1027.1,SSW,22.0,S,1.0,37.0,1.0,1028.0,9.0,7.0,Yes,No,2.9,N,17.3
9.8,63.0,PerthAirport,41.0,15.5,2014-06-28,2.2,0.0,1027.4,E,15.0,E,1.0,28.0,1.0,1031.2,9.1,0.0,No,No,4.9,,15.3
9.6,63.0,PerthAirport,46.0,16.7,2014-06-29,2.4,0.0,1022.5,NE,15.0,NNE,7.0,44.0,7.0,1025.6,3.5,15.0,No,No,3.2,ENE,15.9
14.6,44.0,PerthAirport,39.0,21.9,2014-06-30,2.0,0.0,1019.5,N,22.0,NNE,7.0,37.0,2.0,1022.1,5.0,17.0,No,No,9.6,ENE,21.6
16.3,46.0,PerthAirport,40.0,22.6,2014-07-01,1.8,0.0,1019.7,NNE,17.0,NE,7.0,26.0,7.0,1022.8,2.3,7.0,No,Yes,12.3,NNE,21.3
16.3,94.0,PerthAirport,64.0,19.3,2014-07-02,2.2,12.0,1016.1,WSW,24.0,WSW,8.0,48.0,3.0,1013.8,4.3,15.0,Yes,Yes,16.2,WNW,17.7
8.9,75.0,PerthAirport,38.0,15.7,2014-07-03,2.6,6.6,1021.0,ENE,17.0,E,1.0,30.0,1.0,1024.6,9.2,2.0,Yes,No,2.3,ESE,15.4
10.6,67.0,PerthAirport,59.0,20.7,2014-07-04,2.0,0.0,1017.0,NW,24.0,NW,3.0,41.0,7.0,1019.4,5.5,13.0,No,Yes,4.3,NE,19.3
14.8,86.0,PerthAirport,54.0,22.4,2014-07-05,0.6,3.2,1017.9,NNE,20.0,NNE,1.0,31.0,5.0,1021.3,9.1,13.0,Yes,No,10.5,NNE,21.4
16.0,90.0,PerthAirport,91.0,19.6,2014-07-06,2.2,0.8,1012.9,NNW,11.0,W,7.0,78.0,8.0,1011.9,0.1,19.0,No,Yes,14.7,NNE,13.7
14.0,84.0,PerthAirport,84.0,17.5,2014-07-07,1.4,16.8,1005.6,WSW,39.0,WNW,7.0,83.0,7.0,1010.7,2.5,31.0,Yes,Yes,10.8,WNW,15.0
13.9,61.0,PerthAirport,78.0,16.5,2014-07-08,4.6,18.6,1017.5,SW,28.0,WSW,7.0,61.0,7.0,1015.6,4.9,26.0,Yes,No,9.7,SW,13.8
8.4,90.0,PerthAirport,63.0,15.7,2014-07-09,0.8,1.0,1024.1,ESE,17.0,ENE,6.0,30.0,7.0,1026.6,6.6,9.0,No,No,2.6,ENE,14.7
8.9,80.0,PerthAirport,45.0,17.7,2014-07-10,1.8,0.0,1020.8,NNE,9.0,N,1.0,22.0,2.0,1024.7,8.8,6.0,No,No,2.6,NNE,17.1
12.9,71.0,PerthAirport,51.0,19.1,2014-07-11,1.4,0.0,1021.9,SSE,11.0,E,5.0,33.0,3.0,1023.3,6.4,11.0,No,No,8.4,ENE,18.0
11.9,73.0,PerthAirport,49.0,17.8,2014-07-12,1.8,0.0,1024.0,NNW,6.0,ENE,1.0,35.0,7.0,1027.2,9.2,22.0,No,No,9.3,ENE,16.9
12.0,59.0,PerthAirport,34.0,19.5,2014-07-13,2.8,0.0,1017.2,NNE,20.0,NNE,0.0,31.0,1.0,1022.7,9.3,13.0,No,Yes,6.8,NE,19.1
14.3,70.0,PerthAirport,40.0,17.8,2014-07-14,0.6,14.6,1014.0,W,22.0,SW,4.0,65.0,2.0,1012.7,7.2,28.0,Yes,Yes,6.4,SW,17.7
12.5,94.0,PerthAirport,69.0,18.9,2014-07-15,3.4,6.2,1020.3,WSW,28.0,WSW,7.0,46.0,6.0,1020.7,6.8,9.0,Yes,Yes,7.6,ENE,16.6
12.5,86.0,PerthAirport,46.0,17.1,2014-07-16,1.4,1.8,1026.1,S,17.0,SSE,1.0,30.0,2.0,1026.6,5.6,7.0,Yes,No,8.9,ENE,16.6
9.1,78.0,PerthAirport,46.0,17.3,2014-07-17,2.2,0.0,1026.5,ENE,20.0,NE,1.0,35.0,4.0,1030.0,9.3,9.0,No,No,2.7,ENE,16.8
11.4,66.0,PerthAirport,42.0,19.8,2014-07-18,2.2,0.0,1020.1,NE,15.0,NE,1.0,33.0,1.0,1024.9,9.4,20.0,No,No,6.9,ENE,19.4
13.8,59.0,PerthAirport,46.0,20.8,2014-07-19,2.2,0.0,1012.9,NNE,17.0,WNW,6.0,43.0,7.0,1017.4,6.4,15.0,No,Yes,9.1,NE,19.0
11.8,85.0,PerthAirport,52.0,17.5,2014-07-20,2.4,2.6,1013.7,WSW,20.0,NE,3.0,30.0,2.0,1013.2,8.6,11.0,Yes,No,9.3,ENE,17.2
13.0,85.0,PerthAirport,87.0,17.5,2014-07-21,0.8,0.8,1014.0,N,17.0,NNW,4.0,39.0,6.0,1017.2,3.7,11.0,No,Yes,7.0,NNE,14.6
11.3,86.0,PerthAirport,68.0,15.3,2014-07-22,1.4,29.2,1017.8,SW,11.0,W,4.0,56.0,5.0,1017.3,6.0,7.0,Yes,Yes,8.8,NW,15.2
9.9,93.0,PerthAirport,73.0,15.6,2014-07-23,0.4,4.2,1020.4,W,17.0,W,7.0,26.0,6.0,1023.0,4.3,11.0,Yes,Yes,7.6,ENE,14.6
13.3,96.0,PerthAirport,56.0,19.2,2014-07-24,2.2,3.0,1020.6,SW,17.0,SW,5.0,28.0,7.0,1022.1,7.8,2.0,Yes,Yes,9.0,NE,17.8
13.9,92.0,PerthAirport,70.0,19.6,2014-07-25,5.2,1.2,1018.3,WNW,26.0,NW,5.0,50.0,7.0,1020.5,2.1,22.0,Yes,Yes,10.9,N,17.5
15.2,90.0,PerthAirport,79.0,17.6,2014-07-26,1.4,3.2,1016.3,SW,20.0,WSW,4.0,54.0,6.0,1015.4,2.5,24.0,Yes,Yes,12.6,N,16.2
11.6,94.0,PerthAirport,71.0,18.2,2014-07-27,1.4,9.8,1020.4,W,17.0,WSW,3.0,37.0,5.0,1021.7,6.7,13.0,Yes,Yes,7.3,ENE,17.9
14.1,88.0,PerthAirport,53.0,19.1,2014-07-28,1.8,2.6,1021.7,WNW,22.0,WNW,7.0,41.0,1.0,1023.4,5.9,9.0,Yes,No,9.1,WNW,18.7
13.9,92.0,PerthAirport,58.0,19.4,2014-07-29,2.2,1.0,1022.9,WNW,20.0,WNW,7.0,35.0,7.0,1024.6,4.1,6.0,No,No,10.3,NNW,18.6
16.6,60.0,PerthAirport,56.0,18.8,2014-07-30,2.2,0.0,1021.2,W,22.0,WSW,8.0,33.0,7.0,1022.3,1.7,11.0,No,No,13.8,W,18.3
11.3,67.0,PerthAirport,46.0,16.3,2014-07-31,1.8,0.0,1025.6,E,13.0,S,7.0,41.0,0.0,1027.8,5.9,11.0,No,No,6.9,ESE,16.2
9.5,62.0,PerthAirport,44.0,17.3,2014-08-01,2.4,0.0,1024.0,NE,19.0,ENE,0.0,39.0,0.0,1027.8,9.5,22.0,No,No,3.1,ENE,17.1
12.2,66.0,PerthAirport,59.0,19.6,2014-08-02,2.4,0.0,1025.9,SSW,13.0,SW,1.0,31.0,1.0,1026.0,9.0,9.0,No,No,4.1,NNE,18.8
11.7,68.0,PerthAirport,42.0,19.7,2014-08-03,2.2,0.0,1029.9,ENE,15.0,ENE,0.0,37.0,0.0,1033.0,9.5,15.0,No,No,4.0,ENE,19.5
13.5,52.0,PerthAirport,29.0,21.4,2014-08-04,2.8,0.0,1028.7,NNE,13.0,ENE,0.0,37.0,0.0,1032.2,9.7,19.0,No,No,6.2,ENE,20.7
16.3,35.0,PerthAirport,26.0,24.2,2014-08-05,4.0,0.0,1025.5,N,11.0,NE,0.0,43.0,0.0,1029.0,9.7,19.0,No,No,8.9,NE,23.8
16.1,39.0,PerthAirport,26.0,25.8,2014-08-06,4.0,0.0,1020.6,NE,17.0,,0.0,,1.0,1025.0,9.7,15.0,No,Yes,10.0,NE,25.3
15.1,96.0,PerthAirport,73.0,19.3,2014-08-07,3.6,3.8,1021.1,N,13.0,N,8.0,26.0,8.0,1023.6,0.5,11.0,Yes,Yes,12.7,N,18.8
14.2,97.0,PerthAirport,51.0,21.6,2014-08-08,0.4,1.4,1023.5,SW,17.0,SSW,1.0,26.0,1.0,1025.0,8.4,9.0,Yes,No,11.4,ENE,21.3
14.0,69.0,PerthAirport,48.0,20.8,2014-08-09,2.2,0.0,1026.9,ENE,17.0,E,1.0,37.0,1.0,1029.4,9.8,15.0,No,No,8.2,ENE,20.8
14.0,67.0,PerthAirport,47.0,23.5,2014-08-10,3.2,0.0,1023.5,ENE,17.0,E,6.0,54.0,6.0,1027.3,5.4,28.0,No,No,12.0,ENE,22.3
15.9,60.0,PerthAirport,47.0,22.9,2014-08-11,4.0,0.0,1024.2,E,24.0,,7.0,,5.0,1026.3,8.4,20.0,No,No,14.0,ENE,22.2
14.6,49.0,PerthAirport,42.0,18.7,2014-08-12,5.6,0.0,1025.6,ENE,28.0,E,7.0,69.0,7.0,1028.1,0.2,35.0,No,No,13.1,NE,18.3
15.7,33.0,PerthAirport,37.0,20.8,2014-08-13,4.8,0.0,1026.8,ENE,17.0,NE,6.0,52.0,6.0,1028.9,4.2,33.0,No,No,14.0,NE,19.9
