Temp9amC,RainTomorrow,WindSpeed3pm,Pressure9am,Location,WindGustSpeed,WindGustDir,WindSpeed9am,Cloud3pm,Humidity9am,Rainfall,MinTempC,Cloud9am,WindDir3pm,MaxTempC,WindDir9am,Date,Humidity3pm,Pressure3pm,RainToday,Temp3pmC
20.4,No,35.0,,Wollongong,52.0,N,22.0,,64.0,0.0,17.4,,N,22.9,N,2014-05-27,54.0,1009.6,No,22.6
19.5,No,17.0,,Wollongong,44.0,NW,4.0,,49.0,0.4,14.9,,W,22.4,W,2014-05-28,37.0,,No,21.7
18.0,No,31.0,,Wollongong,39.0,S,17.0,7.0,53.0,0.0,14.2,,S,19.3,SW,2014-05-29,66.0,1022.9,No,18.1
16.7,No,24.0,1027.3,Wollongong,37.0,S,17.0,,71.0,0.0,13.5,,S,18.5,SW,2014-05-30,76.0,1025.0,No,17.9
16.4,Yes,28.0,1026.6,Wollongong,35.0,NE,0.0,6.0,90.0,0.6,14.8,4.0,NE,20.8,,2014-05-31,71.0,1022.9,No,19.5
19.8,Yes,19.0,1019.6,Wollongong,54.0,ENE,19.0,8.0,82.0,3.8,15.9,,N,19.8,NNW,2014-06-01,73.0,1017.7,Yes,19.0
15.2,No,4.0,1017.1,Wollongong,33.0,NW,7.0,,85.0,2.8,13.3,1.0,SSE,19.3,W,2014-06-02,72.0,1014.9,Yes,18.7
15.4,No,22.0,1017.4,Wollongong,48.0,WNW,6.0,,60.0,0.0,12.7,,W,19.1,NW,2014-06-03,48.0,1015.8,No,18.0
17.8,No,15.0,1023.8,Wollongong,31.0,W,6.0,,59.0,0.2,13.0,,SSE,20.3,NNW,2014-06-04,65.0,1023.1,No,18.8
16.2,Yes,11.0,1026.2,Wollongong,24.0,SW,19.0,8.0,80.0,0.4,15.7,8.0,S,17.6,SW,2014-06-05,88.0,1024.4,No,16.3
14.7,No,33.0,1027.5,Wollongong,54.0,SW,31.0,8.0,83.0,8.4,13.6,8.0,SSW,16.6,SSW,2014-06-06,70.0,1026.4,Yes,15.9
15.0,No,20.0,1027.6,Wollongong,39.0,S,22.0,,58.0,0.8,11.8,,S,17.7,SW,2014-06-07,53.0,1025.1,No,17.5
14.0,No,35.0,1027.3,Wollongong,50.0,SSW,26.0,1.0,54.0,0.0,11.1,,SSW,16.8,SW,2014-06-08,56.0,1026.4,No,15.9
15.2,Yes,31.0,1028.4,Wollongong,54.0,SSW,19.0,8.0,70.0,0.0,10.8,,SSW,17.8,SW,2014-06-09,88.0,1028.5,No,15.0
13.9,Yes,19.0,1031.3,Wollongong,43.0,SE,11.0,4.0,92.0,19.6,12.7,8.0,SSW,17.3,W,2014-06-10,77.0,1028.1,Yes,16.2
16.9,No,7.0,1026.7,Wollongong,17.0,S,9.0,,76.0,1.8,12.0,5.0,SE,18.5,SW,2014-06-11,64.0,1023.0,Yes,17.8
14.8,No,15.0,1021.3,Wollongong,28.0,NW,9.0,,69.0,0.0,12.0,,NNE,19.3,WNW,2014-06-12,59.0,1018.7,No,18.8
16.0,No,2.0,1018.6,Wollongong,33.0,NNW,4.0,,70.0,0.0,12.3,,WNW,19.8,NW,2014-06-13,54.0,1014.6,No,18.1
14.9,Yes,6.0,1011.5,Wollongong,35.0,NW,9.0,,81.0,0.0,14.9,8.0,SE,18.7,W,2014-06-14,69.0,1009.0,No,17.5
12.7,Yes,31.0,1008.2,Wollongong,65.0,SW,28.0,8.0,63.0,2.6,11.3,8.0,SW,17.2,WSW,2014-06-15,54.0,1008.3,Yes,16.6
13.5,No,15.0,1020.3,Wollongong,43.0,WSW,15.0,,56.0,1.6,10.4,,SW,18.9,W,2014-06-16,45.0,1018.4,Yes,17.9
15.4,No,24.0,1023.6,Wollongong,48.0,WSW,26.0,4.0,53.0,0.0,12.4,,SSW,18.5,WSW,2014-06-17,53.0,1024.3,No,17.4
15.2,No,11.0,1030.6,Wollongong,28.0,WSW,15.0,,63.0,0.0,12.3,,SSE,17.6,SW,2014-06-18,59.0,1028.3,No,16.9
14.6,No,17.0,1027.4,Wollongong,33.0,N,13.0,,73.0,0.0,10.6,,NNW,20.0,NW,2014-06-19,53.0,1022.3,No,19.7
17.0,No,15.0,1019.2,Wollongong,30.0,NNE,13.0,8.0,65.0,0.0,12.2,,N,20.1,NNW,2014-06-20,55.0,1015.7,No,19.6
16.4,No,13.0,1019.7,Wollongong,30.0,W,11.0,,44.0,0.0,12.1,,SSE,18.9,W,2014-06-21,47.0,1018.6,No,18.0
13.1,No,6.0,1022.8,Wollongong,24.0,NW,9.0,,68.0,0.0,10.2,,ENE,18.3,W,2014-06-22,59.0,1019.8,No,17.9
15.8,No,19.0,1014.2,Wollongong,76.0,WNW,15.0,,65.0,0.0,12.8,,N,16.9,NE,2014-06-23,64.0,1007.4,No,15.6
11.7,No,57.0,1005.2,Wollongong,113.0,WNW,22.0,,46.0,0.0,10.7,,NW,16.3,NW,2014-06-24,41.0,1000.9,No,15.8
14.8,No,41.0,1011.1,Wollongong,83.0,WNW,22.0,,48.0,0.0,11.6,1.0,W,17.4,W,2014-06-25,34.0,1011.6,No,16.9
16.3,No,22.0,1015.6,Wollongong,76.0,NW,30.0,,45.0,0.0,13.3,,W,19.9,WNW,2014-06-26,42.0,1017.3,No,18.6
14.9,No,11.0,1020.0,Wollongong,41.0,WSW,2.0,,59.0,0.0,11.6,,NNW,18.2,W,2014-06-27,47.0,1014.7,No,18.0
13.4,No,24.0,1006.6,Wollongong,87.0,NW,0.0,1.0,48.0,0.0,11.2,,WNW,21.5,,2014-06-28,29.0,1001.1,No,20.0
12.3,No,24.0,1002.5,Wollongong,98.0,NW,13.0,2.0,45.0,0.0,10.2,,W,16.1,W,2014-06-29,43.0,1003.6,No,14.7
11.8,No,22.0,1014.8,Wollongong,59.0,WNW,20.0,,49.0,0.0,10.2,,WSW,15.2,W,2014-06-30,32.0,1015.8,No,14.6
12.6,No,13.0,1024.6,Wollongong,46.0,WSW,19.0,1.0,52.0,0.0,10.1,,SE,16.5,W,2014-07-01,49.0,1023.9,No,15.2
14.3,No,15.0,1027.4,Wollongong,30.0,WSW,7.0,,52.0,0.0,9.9,,SSE,18.1,W,2014-07-02,46.0,1025.1,No,16.9
14.4,No,11.0,1027.1,Wollongong,26.0,NW,0.0,,64.0,0.0,7.9,,NNE,17.5,,2014-07-03,65.0,1023.0,No,16.8
15.9,No,13.0,1020.2,Wollongong,28.0,NE,2.0,,33.0,0.0,12.1,,NNE,20.5,S,2014-07-04,38.0,1015.7,No,19.8
13.2,No,28.0,1014.0,Wollongong,63.0,WNW,39.0,8.0,53.0,0.0,9.3,,WSW,17.0,WNW,2014-07-05,40.0,1011.9,No,15.9
13.6,No,24.0,1012.4,Wollongong,57.0,W,20.0,,52.0,0.0,11.4,,W,17.1,W,2014-07-06,42.0,1010.3,No,16.1
13.2,No,26.0,1013.3,Wollongong,48.0,WNW,20.0,,51.0,0.0,10.1,,WSW,17.9,W,2014-07-07,43.0,1011.9,No,17.4
13.0,No,15.0,1016.0,Wollongong,26.0,N,2.0,,50.0,0.0,8.7,,ENE,17.6,NW,2014-07-08,55.0,1012.0,No,17.0
12.6,No,20.0,1006.8,Wollongong,74.0,NW,15.0,,52.0,0.0,7.9,,N,19.2,N,2014-07-09,41.0,998.6,No,19.1
11.9,No,31.0,1004.5,Wollongong,78.0,W,41.0,,55.0,0.0,9.4,,W,16.3,WNW,2014-07-10,34.0,1004.5,No,15.3
13.2,No,17.0,1016.9,Wollongong,67.0,W,28.0,,50.0,0.0,11.6,,W,16.9,WSW,2014-07-11,37.0,1015.7,No,16.2
13.1,No,24.0,1018.0,Wollongong,59.0,W,19.0,,45.0,0.0,7.7,,WSW,17.8,W,2014-07-12,37.0,1016.3,No,17.8
11.1,No,30.0,1027.5,Wollongong,44.0,SW,28.0,,50.0,0.6,8.3,,SSW,14.6,SW,2014-07-13,52.0,1027.6,No,13.7
13.2,No,24.0,1031.5,Wollongong,33.0,SSE,11.0,5.0,60.0,0.0,9.0,,S,15.7,W,2014-07-14,69.0,1029.2,No,14.9
14.4,No,17.0,1025.3,Wollongong,33.0,N,11.0,,78.0,1.0,11.2,1.0,N,15.7,N,2014-07-15,73.0,1021.0,No,15.4
13.5,No,24.0,1013.4,Wollongong,46.0,W,17.0,7.0,77.0,0.4,13.0,8.0,W,17.9,NW,2014-07-16,48.0,1010.6,No,17.1
14.8,No,24.0,1010.7,Wollongong,63.0,W,9.0,1.0,53.0,0.0,11.0,,WNW,19.1,SSE,2014-07-17,38.0,1008.3,No,17.3
10.4,No,30.0,1011.0,Wollongong,67.0,WSW,26.0,1.0,45.0,0.0,8.1,,WSW,15.3,WSW,2014-07-18,39.0,1011.1,No,14.8
12.5,No,24.0,1021.5,Wollongong,70.0,SSW,48.0,8.0,53.0,0.0,10.0,,SSW,14.7,SW,2014-07-19,64.0,1021.8,No,13.3
13.0,No,35.0,1026.1,Wollongong,52.0,SW,30.0,,62.0,0.0,11.8,8.0,S,15.8,SW,2014-07-20,61.0,1025.0,No,15.0
14.0,No,15.0,1026.7,Wollongong,28.0,SSE,11.0,,59.0,0.0,8.6,2.0,SSE,16.4,SW,2014-07-21,70.0,1023.3,No,15.2
14.2,No,15.0,1024.8,Wollongong,22.0,SSE,0.0,,79.0,0.0,9.3,,SSE,16.4,,2014-07-22,71.0,1022.3,No,15.7
14.2,No,13.0,1025.3,Wollongong,17.0,WSW,7.0,,72.0,0.0,9.6,,NE,16.9,SSW,2014-07-23,63.0,1021.7,No,15.9
14.4,No,26.0,1022.2,Wollongong,33.0,NE,13.0,,75.0,0.0,11.1,,NE,17.5,NW,2014-07-24,71.0,1018.3,No,17.1
16.8,No,26.0,1021.4,Wollongong,57.0,NW,28.0,,58.0,0.0,11.6,,NE,19.9,NW,2014-07-25,69.0,1018.8,No,18.4
14.5,No,15.0,1023.2,Wollongong,41.0,SW,9.0,,73.0,0.4,14.2,1.0,NW,20.2,NNW,2014-07-26,48.0,1019.7,No,19.4
15.6,No,13.0,1024.1,Wollongong,37.0,WNW,17.0,,48.0,0.2,11.8,,SE,18.3,WSW,2014-07-27,54.0,1021.0,No,17.1
14.2,No,24.0,1020.3,Wollongong,43.0,WNW,11.0,,51.0,0.0,11.7,,WSW,18.9,SW,2014-07-28,37.0,1017.2,No,18.3
16.0,,19.0,1016.9,Wollongong,,,19.0,,43.0,0.0,12.7,,WSW,23.3,N,2014-07-29,22.0,1012.5,No,23.1
19.1,No,19.0,1017.1,Wollongong,96.0,WNW,11.0,1.0,47.0,,12.7,,WNW,22.4,NW,2014-07-30,34.0,1014.2,,22.2
17.5,No,43.0,1012.5,Wollongong,65.0,NNW,22.0,,46.0,0.0,13.7,,NNW,24.3,N,2014-07-31,23.0,1004.8,No,23.8
14.6,No,28.0,1007.5,Wollongong,87.0,NW,17.0,,47.0,0.0,14.1,1.0,WNW,16.1,W,2014-08-01,26.0,1007.5,No,15.4
10.9,No,37.0,1024.6,Wollongong,54.0,S,19.0,,41.0,0.0,8.0,,S,14.6,WSW,2014-08-02,44.0,1027.0,No,13.4
12.7,No,13.0,1034.0,Wollongong,22.0,SW,17.0,,51.0,0.0,8.1,,SE,14.6,SSW,2014-08-03,52.0,1032.3,No,14.2
14.3,No,31.0,1034.1,Wollongong,41.0,NNE,13.0,1.0,61.0,0.0,8.1,,NE,16.6,NNW,2014-08-04,66.0,1029.9,No,15.7
13.6,No,17.0,1031.5,Wollongong,39.0,SSE,19.0,,46.0,0.0,8.8,,SSE,16.6,WSW,2014-08-05,51.0,1030.0,No,15.4
14.0,No,20.0,1031.7,Wollongong,43.0,WSW,20.0,,44.0,0.2,8.1,,NNE,19.9,NW,2014-08-06,37.0,1024.8,No,19.5
14.0,No,11.0,1029.3,Wollongong,31.0,W,15.0,,48.0,0.0,9.7,,ESE,17.6,W,2014-08-07,49.0,1027.3,No,16.8
13.2,No,13.0,1032.1,Wollongong,22.0,ENE,11.0,2.0,83.0,0.0,9.9,7.0,ENE,16.3,SSW,2014-08-08,75.0,1029.7,No,15.1
14.7,No,30.0,1029.2,Wollongong,41.0,NNE,11.0,,67.0,0.0,10.9,,NE,20.5,N,2014-08-09,72.0,1023.9,No,17.3
15.9,No,28.0,1021.3,Wollongong,52.0,W,13.0,2.0,34.0,0.0,12.8,1.0,W,21.6,SW,2014-08-10,24.0,1017.3,No,21.0
10.8,No,35.0,1026.0,Wollongong,56.0,S,24.0,,41.0,0.0,8.8,,S,12.5,SW,2014-08-11,53.0,1025.7,No,12.0
10.9,Yes,20.0,1030.0,Wollongong,39.0,S,15.0,8.0,62.0,0.4,8.2,8.0,SW,12.2,SW,2014-08-12,88.0,1029.4,No,10.5
11.6,No,24.0,1034.0,Wollongong,35.0,S,24.0,,60.0,8.8,8.8,,SSE,14.3,SSW,2014-08-13,55.0,1032.1,Yes,14.0
13.8,No,19.0,1034.8,Wollongong,28.0,SSE,13.0,,51.0,0.0,9.0,5.0,SSE,16.0,SW,2014-08-14,58.0,1032.7,No,15.3
14.6,No,13.0,1031.2,Wollongong,24.0,SE,11.0,8.0,71.0,0.0,10.6,,SE,16.5,SSW,2014-08-15,72.0,1026.8,No,15.2
13.5,Yes,11.0,1024.1,Wollongong,35.0,NNW,7.0,8.0,83.0,0.0,8.9,5.0,S,15.7,S,2014-08-16,78.0,1019.7,No,15.1
14.7,Yes,28.0,1012.1,Wollongong,57.0,ESE,17.0,8.0,92.0,61.0,12.7,8.0,ESE,15.9,ENE,2014-08-17,93.0,1005.0,Yes,15.0
13.8,Yes,48.0,1006.5,Wollongong,87.0,S,65.0,8.0,92.0,58.8,12.9,8.0,SSW,15.0,S,2014-08-18,92.0,1006.7,Yes,13.2
13.5,Yes,43.0,1016.5,Wollongong,78.0,S,22.0,6.0,92.0,65.0,12.7,8.0,SSW,16.2,SW,2014-08-19,84.0,1017.8,Yes,14.1
13.1,No,31.0,1025.3,Wollongong,43.0,SSW,22.0,8.0,65.0,7.0,10.0,8.0,S,15.1,SW,2014-08-20,60.0,1024.6,Yes,14.6
14.3,Yes,33.0,1029.8,Wollongong,41.0,SSE,22.0,,77.0,0.0,10.7,7.0,S,15.9,SW,2014-08-21,75.0,1028.0,No,14.8
12.7,Yes,20.0,1032.3,Wollongong,30.0,S,13.0,,88.0,2.4,11.5,8.0,S,15.8,WSW,2014-08-22,81.0,1029.6,Yes,15.4
14.0,Yes,7.0,1031.6,Wollongong,30.0,SSE,11.0,6.0,89.0,5.6,10.7,,SE,16.7,S,2014-08-23,83.0,1029.2,Yes,15.2
15.2,No,11.0,1029.6,Wollongong,19.0,NW,6.0,1.0,84.0,1.6,10.1,7.0,N,18.0,WSW,2014-08-24,78.0,1026.4,Yes,16.6
16.7,Yes,20.0,1025.3,Wollongong,43.0,S,2.0,3.0,75.0,0.0,11.5,,ESE,18.3,NE,2014-08-25,76.0,1023.2,No,16.7
14.2,Yes,19.0,1025.0,Wollongong,52.0,ESE,30.0,8.0,89.0,23.6,13.3,5.0,SW,16.5,NE,2014-08-26,93.0,1024.4,Yes,14.0
16.1,Yes,41.0,1027.1,Wollongong,54.0,SSE,35.0,8.0,72.0,39.8,12.7,4.0,S,16.7,SSE,2014-08-27,80.0,1025.7,Yes,15.4
14.2,No,31.0,1028.1,Wollongong,44.0,S,20.0,1.0,85.0,3.4,11.7,,S,16.8,SW,2014-08-28,77.0,1026.8,Yes,15.9
14.2,No,31.0,1027.3,Wollongong,63.0,S,24.0,3.0,76.0,0.8,11.3,2.0,SSW,16.3,SW,2014-08-29,73.0,1024.6,No,15.3
14.1,No,24.0,1024.9,Wollongong,61.0,SSW,39.0,8.0,77.0,0.8,12.4,8.0,SW,16.5,SSW,2014-08-30,88.0,1022.7,No,14.3
16.3,No,7.0,1020.9,Wollongong,20.0,SW,15.0,,72.0,0.6,12.1,,E,18.1,SSW,2014-08-31,70.0,1017.2,No,17.7
16.7,No,24.0,1015.7,Wollongong,37.0,NNE,13.0,,63.0,0.0,11.3,,NE,22.6,NNW,2014-09-01,73.0,1009.9,No,18.6
14.7,Yes,19.0,1009.5,Wollongong,61.0,SW,17.0,,58.0,0.0,14.5,,SW,16.7,SW,2014-09-02,60.0,1007.9,No,14.0
12.7,No,35.0,1014.5,Wollongong,81.0,SSW,46.0,7.0,58.0,14.2,8.4,1.0,SW,15.1,SSW,2014-09-03,58.0,1013.6,Yes,13.5
13.7,Yes,41.0,1016.4,Wollongong,70.0,S,35.0,8.0,59.0,0.2,10.8,2.0,SSW,15.6,SSW,2014-09-04,66.0,1015.7,No,14.3
13.6,Yes,11.0,1022.8,Wollongong,56.0,S,41.0,8.0,75.0,8.0,10.3,4.0,SW,15.4,SSW,2014-09-05,81.0,1023.2,Yes,14.2
15.4,No,24.0,1030.2,Wollongong,39.0,S,24.0,3.0,76.0,4.6,10.9,,S,16.5,SSW,2014-09-06,68.0,1029.1,Yes,16.1
13.7,No,20.0,1032.2,Wollongong,31.0,S,7.0,8.0,73.0,0.0,10.9,8.0,S,16.4,NNE,2014-09-07,75.0,1028.7,No,15.1
16.3,No,33.0,1029.0,Wollongong,43.0,NE,11.0,,78.0,0.4,11.0,,NE,19.0,NE,2014-09-08,72.0,1023.7,No,17.4
17.0,Yes,33.0,1017.9,Wollongong,50.0,NE,17.0,2.0,74.0,0.2,13.7,,NE,20.1,NNE,2014-09-09,81.0,1011.8,No,18.1
16.2,No,30.0,1007.5,Wollongong,57.0,WSW,6.0,,74.0,4.8,14.2,,WSW,22.4,WSW,2014-09-10,31.0,1008.6,Yes,21.7
18.9,No,7.0,1015.1,Wollongong,57.0,S,22.0,,42.0,0.0,13.5,,N,23.2,WSW,2014-09-11,69.0,1013.5,No,19.9
14.1,No,11.0,1026.3,Wollongong,46.0,S,22.0,8.0,65.0,0.0,12.6,8.0,SSE,15.5,S,2014-09-12,61.0,1025.0,No,15.0
15.4,No,24.0,1026.8,Wollongong,31.0,N,15.0,8.0,73.0,0.0,12.9,8.0,NE,18.8,S,2014-09-13,84.0,1023.1,No,15.4
18.8,No,19.0,1019.8,Wollongong,35.0,NNW,13.0,6.0,64.0,0.0,13.9,,SSE,20.8,WNW,2014-09-14,73.0,1016.7,No,17.5
17.5,No,19.0,1018.3,Wollongong,28.0,NE,7.0,,71.0,0.0,12.9,,ENE,19.0,E,2014-09-15,65.0,1015.2,No,18.3
17.5,No,30.0,1010.4,Wollongong,69.0,WNW,13.0,,80.0,0.2,15.5,5.0,NNE,21.3,NNE,2014-09-16,80.0,1005.5,No,18.8
17.4,No,26.0,1010.9,Wollongong,56.0,W,26.0,,36.0,0.6,14.8,,W,20.2,W,2014-09-17,29.0,1009.8,No,19.8
15.2,No,22.0,1018.5,Wollongong,48.0,SW,20.0,,37.0,0.0,11.1,,SE,16.9,SSW,2014-09-18,43.0,1017.3,No,15.7
15.7,No,13.0,1021.8,Wollongong,24.0,SE,7.0,,41.0,0.0,8.6,,SE,16.9,WSW,2014-09-19,53.0,1019.2,No,15.7
15.3,No,26.0,1025.0,Wollongong,43.0,S,33.0,,60.0,0.0,8.3,,SSE,16.7,S,2014-09-20,55.0,1023.5,No,16.1
15.8,No,13.0,1030.7,Wollongong,33.0,S,24.0,,66.0,0.0,11.5,,SE,17.5,S,2014-09-21,61.0,1027.7,No,16.6
16.4,No,20.0,1032.2,Wollongong,26.0,NE,7.0,,66.0,0.0,11.2,4.0,NE,19.1,SE,2014-09-22,56.0,1028.7,No,18.3
18.2,No,35.0,1029.6,Wollongong,46.0,NE,19.0,,55.0,0.0,12.1,,NE,19.9,N,2014-09-23,67.0,1025.6,No,18.6
18.5,No,22.0,1022.0,Wollongong,39.0,NNE,17.0,,74.0,0.0,13.3,,N,20.7,NE,2014-09-24,79.0,1016.1,No,18.7
19.0,Yes,11.0,1011.4,Wollongong,65.0,S,11.0,,64.0,0.0,16.5,,SE,21.2,W,2014-09-25,78.0,1010.7,No,17.4
16.0,No,13.0,1018.3,Wollongong,46.0,S,30.0,,71.0,3.4,13.0,,SSE,17.5,S,2014-09-26,63.0,1016.1,Yes,16.5
16.7,No,15.0,1021.3,Wollongong,30.0,SSE,20.0,,63.0,0.8,11.7,,ESE,19.6,S,2014-09-27,56.0,1019.4,No,17.8
19.5,No,44.0,1020.4,Wollongong,56.0,NE,11.0,,57.0,0.0,13.3,,NE,23.0,N,2014-09-28,71.0,1014.5,No,19.6
20.6,No,13.0,1013.1,Wollongong,41.0,S,20.0,,55.0,0.0,16.4,,ENE,26.9,NE,2014-09-29,63.0,1010.7,No,22.9
24.8,No,48.0,1012.1,Wollongong,63.0,NW,22.0,,33.0,0.0,14.8,,NNW,32.9,NNW,2014-09-30,20.0,1006.0,No,31.3
16.7,No,24.0,1017.1,Wollongong,67.0,WSW,31.0,,26.0,0.0,13.8,,SSE,19.3,SW,2014-10-01,42.0,1018.6,No,16.6
17.2,No,13.0,1021.3,Wollongong,35.0,NW,24.0,,39.0,0.0,9.9,,E,19.8,NW,2014-10-02,48.0,1017.4,No,19.3
17.4,No,20.0,1021.3,Wollongong,31.0,SSE,15.0,6.0,64.0,0.0,11.5,,SSE,20.2,S,2014-10-03,67.0,1020.1,No,16.9
20.1,No,39.0,1019.9,Wollongong,46.0,NE,17.0,,72.0,0.0,15.4,3.0,NE,25.2,NNE,2014-10-04,80.0,1015.2,No,19.8
25.2,No,7.0,1014.3,Wollongong,67.0,S,20.0,,21.0,0.0,16.1,,NE,30.6,WNW,2014-10-05,62.0,1012.1,No,23.6
18.1,Yes,26.0,1018.6,Wollongong,52.0,NNW,7.0,,74.0,0.0,16.2,6.0,NNE,25.6,NE,2014-10-06,76.0,1011.8,No,20.5
17.8,No,19.0,1008.2,Wollongong,65.0,WNW,39.0,,61.0,1.2,17.5,,NE,22.2,WNW,2014-10-07,56.0,1008.2,Yes,21.4
15.9,No,15.0,1019.3,Wollongong,43.0,S,17.0,,73.0,0.0,14.8,8.0,ESE,18.6,SSW,2014-10-08,58.0,1018.2,No,17.9
17.4,No,24.0,1023.2,Wollongong,39.0,NE,11.0,,68.0,0.2,12.8,,NE,20.2,SE,2014-10-09,60.0,1020.1,No,19.6
17.8,No,37.0,1018.9,Wollongong,46.0,NE,4.0,,67.0,0.0,13.4,,NE,21.1,ENE,2014-10-10,71.0,1014.5,No,20.1
18.5,No,11.0,1016.2,Wollongong,28.0,N,2.0,,77.0,0.0,14.1,,NNE,22.3,ESE,2014-10-11,76.0,1014.0,No,21.6
20.0,No,17.0,1016.6,Wollongong,52.0,NE,13.0,,72.0,0.0,14.4,,N,22.5,NNE,2014-10-12,79.0,1012.4,No,20.7
18.8,Yes,30.0,1007.0,Wollongong,67.0,SSW,4.0,6.0,84.0,0.0,15.8,,NE,23.7,NNW,2014-10-13,81.0,1004.6,No,18.8
15.1,Yes,19.0,1008.4,Wollongong,104.0,S,4.0,6.0,70.0,8.2,12.6,,W,17.7,E,2014-10-14,65.0,1009.0,Yes,15.3
11.5,No,28.0,1013.0,Wollongong,89.0,SSW,43.0,8.0,80.0,79.0,10.1,8.0,SW,15.7,SW,2014-10-15,63.0,1013.6,Yes,14.4
15.4,No,19.0,1017.9,Wollongong,30.0,ENE,2.0,,65.0,0.6,9.8,,ENE,19.3,NNW,2014-10-16,57.0,1016.3,No,19.0
14.6,No,37.0,1025.3,Wollongong,50.0,S,20.0,3.0,75.0,0.6,11.7,8.0,S,17.1,SW,2014-10-17,70.0,1025.9,No,16.1
16.9,No,19.0,1029.9,Wollongong,30.0,N,6.0,,58.0,0.0,11.4,,NE,19.3,S,2014-10-18,58.0,1027.4,No,18.9
18.5,No,30.0,1026.5,Wollongong,43.0,NE,4.0,,55.0,0.0,14.1,,NNE,22.3,N,2014-10-19,72.0,1021.5,No,20.4
17.0,Yes,33.0,1029.9,Wollongong,76.0,SSW,50.0,8.0,70.0,0.0,17.0,6.0,S,17.5,S,2014-10-20,66.0,1030.7,No,16.4
14.8,No,13.0,1033.2,Wollongong,33.0,NE,6.0,5.0,79.0,3.4,12.9,7.0,NE,17.8,W,2014-10-21,55.0,1031.1,Yes,17.4
17.2,No,44.0,1026.6,Wollongong,52.0,NE,20.0,,57.0,0.0,14.5,1.0,NE,20.8,NNE,2014-10-22,68.0,1020.8,No,19.1
18.8,No,7.0,1017.7,Wollongong,17.0,NNE,4.0,,78.0,0.0,15.0,,S,23.5,S,2014-10-23,66.0,1016.3,No,22.8
20.4,No,31.0,1019.3,Wollongong,46.0,NE,26.0,,76.0,0.0,17.8,4.0,NNE,22.1,NW,2014-10-24,83.0,1014.2,No,20.7
19.8,No,15.0,1014.8,Wollongong,39.0,S,4.0,1.0,85.0,0.4,17.5,,S,22.7,N,2014-10-25,83.0,1013.7,No,21.1
20.6,No,17.0,1010.3,Wollongong,43.0,S,9.0,,86.0,0.2,17.3,,S,21.6,E,2014-10-26,81.0,1008.9,No,20.8
20.1,No,43.0,1007.1,Wollongong,70.0,NW,19.0,,84.0,0.0,18.3,1.0,NW,30.9,NE,2014-10-27,35.0,1001.0,No,28.8
19.4,No,20.0,1011.0,Wollongong,52.0,W,7.0,,36.0,0.0,13.1,,W,26.2,ENE,2014-10-28,21.0,1008.4,No,25.8
19.0,No,22.0,1017.3,Wollongong,41.0,WSW,19.0,1.0,56.0,0.0,16.5,,ENE,20.7,S,2014-10-29,71.0,1016.1,No,20.0
19.5,No,11.0,1014.6,Wollongong,30.0,N,9.0,,74.0,0.0,16.3,,N,24.0,NNE,2014-10-30,68.0,1011.4,No,22.9
20.0,,11.0,1013.2,Wollongong,33.0,NNE,9.0,,81.0,0.0,15.7,,N,27.7,NE,2014-10-31,73.0,1007.9,No,22.8
27.6,Yes,20.0,1001.3,Wollongong,,,48.0,5.0,39.0,,18.5,,W,34.2,NW,2014-11-01,76.0,998.5,,24.2
16.4,No,19.0,1017.5,Wollongong,46.0,W,19.0,,28.0,2.2,12.3,,ESE,19.5,W,2014-11-02,38.0,1018.1,Yes,18.5
18.6,No,24.0,1025.4,Wollongong,35.0,E,9.0,8.0,56.0,0.0,12.3,,ESE,19.6,NE,2014-11-03,74.0,1024.3,No,16.5
19.1,No,41.0,1023.5,Wollongong,50.0,NE,13.0,,70.0,0.0,15.6,,NE,21.1,NNE,2014-11-04,73.0,1018.9,No,20.0
19.7,Yes,20.0,1016.6,Wollongong,61.0,NE,7.0,8.0,83.0,0.0,16.5,,NNE,21.4,E,2014-11-05,85.0,1013.4,No,18.6
16.8,No,17.0,1015.8,Wollongong,54.0,SSW,28.0,,74.0,5.0,15.8,7.0,SSE,19.2,SSW,2014-11-06,66.0,1014.2,Yes,18.9
17.8,No,13.0,1019.6,Wollongong,17.0,E,7.0,4.0,75.0,0.0,12.5,,E,20.8,ESE,2014-11-07,69.0,1019.8,No,20.0
18.8,No,31.0,1021.9,Wollongong,43.0,NE,9.0,,74.0,0.0,14.2,,NE,21.0,NE,2014-11-08,73.0,1018.6,No,20.3
20.2,No,20.0,1019.2,Wollongong,54.0,S,28.0,,69.0,0.0,16.8,,S,20.5,S,2014-11-09,74.0,1017.8,No,20.0
18.1,No,15.0,1018.8,Wollongong,30.0,SE,11.0,8.0,92.0,0.4,16.8,8.0,SE,20.6,SSW,2014-11-10,80.0,1017.5,No,19.6
19.0,No,22.0,1020.7,Wollongong,37.0,SSE,11.0,8.0,70.0,0.0,16.4,8.0,S,20.2,S,2014-11-11,77.0,1020.5,No,16.5
17.6,No,17.0,1020.1,Wollongong,26.0,NE,7.0,,73.0,0.0,14.9,2.0,NE,21.0,S,2014-11-12,64.0,1016.2,No,20.2
18.7,No,39.0,1018.8,Wollongong,46.0,NE,22.0,,75.0,0.0,17.0,7.0,NE,25.1,NNE,2014-11-13,75.0,1015.0,No,20.6
