rain_today,cloud_9_am,wind_dir_3_pm,wind_gust_dir,wind_speed_9_am,max_temp_f,humidity_3_pm,min_temp_f,location,evaporation,temp_9_am_f,rain_tomorrow,date,temp_3_pm_f,wind_speed_3_pm,pressure_9_am,rainfall,wind_dir_9_am,sunshine,wind_gust_speed,humidity_9_am,cloud_3_pm,pressure_3_pm
No,5.0,WNW,NW,22.0,69.44,40.0,45.86,Canberra,3.6,57.74,No,2012-05-11,65.84,30.0,1019.1,0.4,N,9.9,44.0,70.0,,1015.9
No,3.0,WNW,WNW,7.0,57.92,35.0,32.18,Canberra,4.6,45.68,No,2012-05-12,57.379999999999995,24.0,1019.0,0.0,ENE,9.0,41.0,62.0,,1015.0
No,4.0,WNW,WNW,26.0,54.68,48.0,41.0,Canberra,2.8,47.3,No,2012-05-13,51.620000000000005,28.0,1013.1,0.0,NNW,7.0,50.0,70.0,8.0,1013.4
No,1.0,SSE,S,15.0,57.2,37.0,23.54,Canberra,2.0,42.260000000000005,No,2012-05-14,55.4,17.0,1023.2,0.0,SSW,9.7,37.0,69.0,1.0,1022.6
No,1.0,S,SSW,0.0,60.440000000000005,39.0,23.18,Canberra,2.6,39.38,No,2012-05-15,59.18,15.0,1026.3,0.0,,8.0,28.0,94.0,2.0,1022.9
No,4.0,NNW,NNE,0.0,59.36,43.0,25.880000000000003,Canberra,1.2,40.64,No,2012-05-16,58.64,9.0,1026.8,0.0,,7.6,19.0,84.0,,1023.4
No,8.0,NNW,NW,6.0,59.540000000000006,48.0,29.84,Canberra,1.0,43.16,No,2012-05-17,58.64,9.0,1026.2,0.0,NNE,6.2,15.0,87.0,,1022.6
No,0.0,NNW,NW,0.0,61.519999999999996,42.0,24.08,Canberra,2.2,35.6,No,2012-05-18,59.9,15.0,1026.2,0.0,,7.1,26.0,,,1022.3
No,0.0,NNW,NW,7.0,62.059999999999995,40.0,23.0,Canberra,,35.42,No,2012-05-19,60.62,17.0,1025.4,0.0,N,7.8,26.0,,,1021.9
No,3.0,NW,N,6.0,60.980000000000004,43.0,30.92,Canberra,2.2,45.14,No,2012-05-20,59.72,9.0,1027.1,0.0,SSW,4.8,19.0,81.0,,1023.7
No,7.0,NNW,NNW,9.0,60.62,47.0,34.34,Canberra,0.8,46.58,No,2012-05-21,56.84,24.0,1025.7,0.0,NNW,8.0,39.0,85.0,1.0,1022.0
No,2.0,WNW,WNW,7.0,60.62,32.0,24.8,Canberra,2.4,38.839999999999996,No,2012-05-22,58.1,28.0,1024.6,0.0,S,8.5,48.0,87.0,,1021.4
No,1.0,WNW,,6.0,62.78,28.0,28.22,Canberra,2.0,42.08,No,2012-05-23,61.519999999999996,28.0,1023.7,0.0,S,8.0,,85.0,,1019.6
No,7.0,NNE,N,0.0,57.2,89.0,29.3,Canberra,3.2,45.5,Yes,2012-05-24,51.620000000000005,7.0,1020.8,0.0,,2.2,31.0,70.0,7.0,1018.0
Yes,7.0,NNW,NNW,20.0,49.64,69.0,44.06,Canberra,2.0,44.96,Yes,2012-05-25,44.96,35.0,1012.1,16.2,NW,3.1,59.0,83.0,8.0,1009.0
Yes,3.0,NW,NW,20.0,54.14,66.0,39.38,Canberra,,44.78,No,2012-05-26,50.36,22.0,1013.3,15.0,NNW,7.3,48.0,78.0,,1014.4
No,9.0,SSW,SW,4.0,58.1,41.0,33.08,Canberra,,39.92,No,2012-05-27,57.56,9.0,1022.4,0.0,NNW,7.8,30.0,99.0,,1020.7
No,2.0,S,S,6.0,57.02,47.0,27.68,Canberra,0.8,44.96,No,2012-05-28,56.120000000000005,11.0,1028.0,0.0,E,7.3,33.0,76.0,4.0,1026.8
No,0.0,SSE,WNW,0.0,60.26,44.0,27.32,Canberra,1.2,39.74,No,2012-05-29,57.74,6.0,1033.7,0.0,,7.6,13.0,87.0,,1031.3
No,8.0,SSW,SSE,15.0,58.459999999999994,46.0,26.42,Canberra,1.6,37.94,No,2012-05-30,57.92,4.0,1037.0,0.0,SSE,6.4,19.0,95.0,,1032.9
No,0.0,NE,NE,7.0,60.26,49.0,35.42,Canberra,0.8,44.96,No,2012-05-31,58.1,11.0,1034.8,0.0,ESE,8.5,26.0,79.0,4.0,1031.2
No,7.0,SW,E,0.0,55.22,64.0,32.18,Canberra,1.4,42.620000000000005,No,2012-06-01,53.96,6.0,1030.8,0.0,,0.4,13.0,91.0,,1027.0
No,8.0,S,SE,7.0,49.82,96.0,41.9,Canberra,1.0,45.86,Yes,2012-06-02,49.82,7.0,1024.4,1.0,SW,0.0,17.0,95.0,8.0,1020.3
Yes,8.0,S,SW,6.0,58.64,65.0,45.86,Canberra,0.8,48.74,No,2012-06-03,57.92,13.0,1016.9,17.6,SSE,4.1,24.0,88.0,,1012.1
No,,WNW,WNW,0.0,58.1,53.0,32.36,Canberra,0.0,39.38,Yes,2012-06-04,54.86,31.0,1006.8,0.0,,3.9,54.0,99.0,,1002.2
Yes,8.0,SSE,S,6.0,51.44,58.0,39.38,Canberra,0.2,43.34,Yes,2012-06-05,50.36,31.0,1002.0,14.6,NNE,0.5,59.0,96.0,8.0,1006.6
Yes,3.0,S,SSE,19.0,53.96,48.0,39.56,Canberra,0.4,47.120000000000005,No,2012-06-06,51.98,24.0,1019.7,5.2,S,7.6,52.0,62.0,1.0,1020.6
No,0.0,NW,SE,0.0,53.78,49.0,25.7,Canberra,1.6,34.34,,2012-06-07,53.24,7.0,1025.3,0.0,,8.0,17.0,,,1022.5
,0.0,W,,0.0,54.32,42.0,22.28,Canberra,3.4,33.62,No,2012-06-08,53.06,2.0,1027.4,,,7.7,,93.0,,1024.9
No,1.0,SSW,S,0.0,56.3,43.0,24.439999999999998,Canberra,0.8,33.44,No,2012-06-09,54.5,9.0,1027.6,0.0,,7.6,19.0,90.0,,1024.8
No,1.0,ENE,NE,4.0,56.3,49.0,24.439999999999998,Canberra,1.2,35.96,No,2012-06-10,53.06,11.0,1028.2,0.2,NW,5.5,19.0,,2.0,1024.7
No,4.0,ESE,SE,9.0,56.120000000000005,58.0,27.32,Canberra,0.8,41.54,No,2012-06-11,53.06,17.0,1026.1,0.2,SSE,3.8,31.0,86.0,8.0,1023.6
No,6.0,SE,SSE,11.0,57.02,67.0,35.42,Canberra,1.6,47.66,No,2012-06-12,54.14,15.0,1023.8,0.0,S,3.0,28.0,81.0,8.0,1022.0
No,4.0,SE,E,9.0,60.26,48.0,35.78,Canberra,0.6,48.2,No,2012-06-13,57.379999999999995,7.0,1023.7,0.0,SSE,5.7,26.0,88.0,1.0,1020.8
No,7.0,W,ENE,6.0,58.64,63.0,39.92,Canberra,1.6,47.66,No,2012-06-14,56.84,7.0,1020.6,0.0,NE,3.4,19.0,91.0,3.0,1016.4
No,7.0,NNW,NW,0.0,61.34,52.0,40.46,Canberra,1.0,49.64,No,2012-06-15,58.64,28.0,1016.8,0.0,,6.7,44.0,79.0,,1013.4
No,8.0,NNW,NW,6.0,48.92,83.0,34.34,Canberra,2.4,43.16,No,2012-06-16,48.74,9.0,1018.3,0.0,SSW,0.5,26.0,95.0,8.0,1014.5
No,7.0,NW,NW,20.0,54.32,57.0,39.2,Canberra,0.0,46.76,No,2012-06-17,51.08,26.0,1019.7,0.8,NNW,2.3,46.0,82.0,6.0,1018.5
No,2.0,NNW,NNW,4.0,55.4,62.0,32.18,Canberra,2.8,43.879999999999995,No,2012-06-18,51.26,30.0,1023.6,0.0,SE,8.2,39.0,83.0,,1021.3
No,3.0,NW,WNW,31.0,58.64,46.0,30.02,Canberra,2.6,50.18,No,2012-06-19,55.94,24.0,1019.9,0.0,NW,8.5,50.0,74.0,,1018.9
No,8.0,NNW,NW,4.0,51.8,54.0,20.66,Canberra,,29.66,No,2012-06-20,50.18,22.0,1023.5,0.0,SSE,5.0,39.0,,,1018.5
No,2.0,NW,NW,33.0,57.74,48.0,29.66,Canberra,3.0,46.58,Yes,2012-06-21,55.4,33.0,1014.6,0.0,NNW,5.9,59.0,77.0,,1010.1
Yes,6.0,NW,NW,22.0,52.16,65.0,44.78,Canberra,3.4,45.5,No,2012-06-22,47.66,37.0,1005.9,7.0,NNW,4.5,59.0,91.0,6.0,1007.1
No,6.0,WNW,WNW,7.0,51.08,49.0,29.3,Canberra,,39.02,No,2012-06-23,48.74,26.0,1022.9,0.2,SSW,8.0,48.0,95.0,,1022.5
No,1.0,WNW,WNW,20.0,57.2,42.0,28.94,Canberra,,46.04,No,2012-06-24,54.68,24.0,1029.1,0.0,NW,8.2,39.0,69.0,,1028.4
No,6.0,WNW,WNW,9.0,58.64,47.0,27.68,Canberra,2.8,38.12,No,2012-06-25,56.48,20.0,1029.8,0.0,SSW,6.2,39.0,97.0,,1025.9
No,8.0,SSW,E,0.0,48.74,70.0,30.38,Canberra,1.0,41.18,No,2012-06-26,48.379999999999995,2.0,1032.2,0.0,,0.1,20.0,92.0,8.0,1030.2
No,7.0,NNE,E,9.0,52.52,62.0,35.06,Canberra,0.8,44.78,No,2012-06-27,51.44,11.0,1032.8,0.0,SSE,1.4,17.0,80.0,6.0,1029.2
No,8.0,NE,NNE,0.0,58.1,50.0,29.3,Canberra,0.4,37.04,No,2012-06-28,55.58,11.0,1027.3,0.2,,3.8,17.0,93.0,7.0,1020.9
No,6.0,NW,NW,0.0,58.1,85.0,36.86,Canberra,0.8,40.46,No,2012-06-29,51.44,22.0,1016.2,0.0,,2.3,37.0,99.0,8.0,1012.0
No,2.0,WNW,WNW,19.0,53.6,52.0,38.839999999999996,Canberra,0.4,43.7,No,2012-06-30,48.74,26.0,1013.3,0.8,N,5.2,46.0,86.0,3.0,1012.8
No,3.0,WNW,NNW,19.0,50.9,73.0,33.26,Canberra,2.0,41.0,No,2012-07-01,43.16,26.0,1016.4,0.0,NW,3.4,39.0,89.0,4.0,1014.6
No,2.0,WNW,WNW,7.0,54.5,42.0,27.86,Canberra,1.4,42.08,No,2012-07-02,51.98,26.0,1018.0,0.4,NW,7.5,37.0,76.0,2.0,1017.0
No,1.0,WNW,SW,6.0,53.6,39.0,21.560000000000002,Canberra,1.4,31.1,No,2012-07-03,52.879999999999995,11.0,1023.0,0.0,NNE,7.6,30.0,97.0,1.0,1019.9
No,1.0,S,S,6.0,52.7,37.0,21.02,Canberra,1.2,34.88,No,2012-07-04,51.98,19.0,1028.0,0.0,SSE,7.5,44.0,,2.0,1027.3
No,2.0,S,S,0.0,51.98,52.0,23.72,Canberra,1.8,36.14,No,2012-07-05,49.64,19.0,1034.5,0.0,,4.9,31.0,,8.0,1032.9
No,1.0,SSE,SE,0.0,54.32,36.0,24.08,Canberra,1.4,35.78,No,2012-07-06,53.6,7.0,1036.0,0.0,,7.4,22.0,,,1032.9
No,1.0,NNW,NW,0.0,54.86,41.0,21.2,Canberra,,33.44,No,2012-07-07,53.78,11.0,1034.6,0.0,,7.2,19.0,86.0,,1031.3
No,1.0,NNW,N,0.0,55.76,41.0,22.28,Canberra,,34.16,No,2012-07-08,54.68,11.0,1032.8,0.0,,7.6,20.0,,,1028.8
No,5.0,NNW,NNW,7.0,58.1,45.0,23.36,Canberra,1.2,33.98,No,2012-07-09,56.48,9.0,1031.6,0.0,NNW,7.6,20.0,,,1026.6
No,8.0,SSE,,2.0,50.54,97.0,25.52,Canberra,1.6,40.46,Yes,2012-07-10,48.56,7.0,1025.9,0.0,E,,,92.0,8.0,1021.2
Yes,,WNW,NW,,56.120000000000005,42.0,40.46,Canberra,,,No,2012-07-11,54.5,28.0,,22.4,,,52.0,,,1018.5
No,8.0,WNW,NNW,7.0,55.58,92.0,33.98,Canberra,2.4,44.78,Yes,2012-07-12,50.36,6.0,1018.2,0.0,SE,0.2,30.0,87.0,8.0,1013.2
Yes,5.0,NW,NW,24.0,61.88,41.0,44.78,Canberra,0.2,55.22,No,2012-07-13,59.540000000000006,37.0,1011.5,6.8,NNW,7.5,54.0,89.0,,1009.2
No,2.0,NW,NW,26.0,56.66,48.0,43.519999999999996,Canberra,,49.1,Yes,2012-07-14,54.32,30.0,1013.3,0.0,NW,5.0,56.0,81.0,4.0,1010.8
Yes,3.0,WNW,NW,30.0,50.9,52.0,39.92,Canberra,2.8,45.14,No,2012-07-15,48.379999999999995,35.0,1018.1,2.2,NW,7.2,50.0,82.0,,1019.0
No,7.0,NNW,NNW,19.0,56.66,62.0,39.38,Canberra,2.0,44.96,No,2012-07-16,54.68,19.0,1029.5,0.0,N,4.0,44.0,90.0,3.0,1026.8
No,8.0,NW,NW,0.0,57.2,53.0,37.94,Canberra,0.2,39.38,No,2012-07-17,55.4,26.0,1027.3,0.0,,5.5,35.0,100.0,2.0,1022.9
No,1.0,WNW,WNW,11.0,56.48,39.0,36.86,Canberra,1.4,45.86,No,2012-07-18,53.24,28.0,1020.6,0.0,NNW,7.4,41.0,70.0,,1017.4
No,0.0,S,SSW,0.0,55.04,23.0,24.439999999999998,Canberra,2.2,34.88,No,2012-07-19,53.78,9.0,1023.3,0.0,,8.0,26.0,,,1021.5
No,0.0,ENE,SE,4.0,59.36,38.0,22.28,Canberra,1.8,32.9,No,2012-07-20,57.92,6.0,1028.3,0.0,NNW,8.2,22.0,87.0,,1026.2
No,0.0,SSE,SW,7.0,57.379999999999995,40.0,24.8,Canberra,,37.22,No,2012-07-21,56.120000000000005,11.0,1032.7,0.0,N,8.3,30.0,,,1029.9
No,1.0,SSW,S,11.0,54.5,52.0,30.38,Canberra,,44.42,No,2012-07-22,53.24,13.0,1032.6,0.0,S,4.8,28.0,73.0,7.0,1030.2
No,3.0,WNW,NNW,0.0,57.56,44.0,33.62,Canberra,1.4,45.68,No,2012-07-23,56.3,9.0,1032.4,0.0,,7.7,20.0,81.0,,1028.5
No,,N,NW,0.0,55.76,49.0,27.68,Canberra,1.8,34.88,No,2012-07-24,54.68,7.0,1030.2,0.0,,6.2,19.0,98.0,,1026.3
No,7.0,NW,NNW,0.0,57.74,46.0,29.3,Canberra,1.0,35.42,Yes,2012-07-25,54.86,24.0,1024.0,0.0,,4.8,41.0,,8.0,1019.9
Yes,6.0,NW,NNW,7.0,59.0,63.0,35.42,Canberra,2.0,47.120000000000005,No,2012-07-26,56.3,20.0,1015.3,3.0,N,4.0,35.0,88.0,7.0,1011.2
No,8.0,NW,NNW,7.0,53.06,57.0,28.580000000000002,Canberra,1.2,35.24,No,2012-07-27,51.08,24.0,1013.7,0.0,S,4.1,37.0,98.0,5.0,1011.5
No,8.0,W,WNW,9.0,57.02,43.0,30.02,Canberra,1.3,33.26,No,2012-07-28,56.3,20.0,1019.4,0.1,NNE,6.7,37.0,100.0,,1017.4
No,0.0,NW,ESE,7.0,54.68,50.0,29.3,Canberra,1.8,37.94,No,2012-07-29,51.98,11.0,1024.4,0.0,NNW,5.2,22.0,100.0,7.0,1022.6
No,1.0,S,S,4.0,53.96,36.0,23.18,Canberra,1.0,38.660000000000004,No,2012-07-30,52.52,24.0,1026.6,0.0,NNW,7.9,44.0,,1.0,1024.7
No,3.0,S,SSW,17.0,52.879999999999995,40.0,32.0,Canberra,2.6,42.260000000000005,No,2012-07-31,52.16,17.0,1028.4,0.0,S,8.0,35.0,66.0,4.0,1024.8
No,2.0,SSE,S,7.0,53.06,36.0,36.32,Canberra,2.0,42.44,No,2012-08-01,52.34,20.0,1024.3,0.0,S,7.5,39.0,65.0,,1021.2
No,1.0,N,NNW,0.0,54.5,49.0,20.12,Canberra,2.0,33.98,No,2012-08-02,50.54,17.0,1023.4,0.0,,6.2,31.0,,,1018.8
No,4.0,WNW,WNW,7.0,56.120000000000005,37.0,31.28,Canberra,2.0,42.980000000000004,No,2012-08-03,52.16,24.0,1018.3,0.0,NNW,5.0,39.0,74.0,5.0,1015.8
No,5.0,W,WNW,22.0,57.92,41.0,32.54,Canberra,2.2,47.84,Yes,2012-08-04,53.24,30.0,1017.8,0.0,NNW,5.0,54.0,68.0,4.0,1016.0
Yes,4.0,NW,W,20.0,59.0,45.0,33.08,Canberra,2.2,45.68,Yes,2012-08-05,53.78,35.0,1015.4,2.0,NNW,6.3,63.0,69.0,7.0,1011.6
Yes,3.0,WNW,WNW,22.0,51.8,36.0,40.46,Canberra,3.4,44.6,No,2012-08-06,49.28,31.0,1016.1,1.2,WNW,8.9,65.0,52.0,,1017.4
No,0.0,N,N,7.0,56.120000000000005,41.0,22.82,Canberra,2.6,37.94,No,2012-08-07,54.68,31.0,1024.6,0.0,SSW,8.9,41.0,,,1021.6
No,1.0,NW,NW,11.0,59.72,37.0,29.84,Canberra,2.2,44.06,No,2012-08-08,58.28,20.0,1021.7,0.0,NNW,8.8,48.0,70.0,,1017.3
No,3.0,WSW,W,28.0,54.86,38.0,42.260000000000005,Canberra,4.2,49.28,No,2012-08-09,51.26,33.0,1015.4,0.0,WNW,8.0,57.0,55.0,1.0,1012.8
No,1.0,S,SSW,26.0,54.68,28.0,26.060000000000002,Canberra,3.8,45.14,No,2012-08-10,53.6,31.0,1019.3,0.0,S,10.0,74.0,49.0,,1020.3
No,1.0,S,S,31.0,57.02,40.0,34.52,Canberra,4.9,47.66,No,2012-08-11,54.32,30.0,1024.8,0.0,S,10.6,52.0,55.0,,1023.7
No,3.0,SW,SSE,15.0,58.1,36.0,39.38,Canberra,3.7,48.02,No,2012-08-12,57.74,19.0,1027.6,0.0,SSE,9.2,48.0,58.0,,1024.8
No,8.0,NW,N,2.0,59.0,47.0,25.52,Canberra,3.2,35.42,No,2012-08-13,57.92,19.0,1028.7,0.0,NE,7.1,35.0,,,1022.6
No,0.0,NNW,NW,0.0,55.94,53.0,23.54,Canberra,1.2,32.9,No,2012-08-14,52.34,19.0,1023.0,0.2,,2.0,33.0,,,1018.5
No,4.0,WNW,WNW,6.0,62.959999999999994,38.0,27.68,Canberra,3.4,43.7,No,2012-08-15,57.74,30.0,1016.7,0.0,E,7.6,44.0,78.0,2.0,1013.2
No,7.0,NNW,NW,4.0,57.92,58.0,27.32,Canberra,2.6,43.34,Yes,2012-08-16,51.44,31.0,1015.7,0.0,ENE,3.9,52.0,74.0,8.0,1011.3
Yes,7.0,NW,NNW,20.0,49.28,91.0,33.26,Canberra,1.8,47.3,Yes,2012-08-17,39.74,26.0,1004.4,3.2,NNW,1.9,65.0,70.0,8.0,1003.8
Yes,4.0,WNW,NW,20.0,53.96,50.0,35.78,Canberra,2.2,41.18,No,2012-08-18,52.16,31.0,1008.0,12.4,NNW,6.7,52.0,80.0,,1009.3
No,7.0,NNW,N,0.0,56.120000000000005,54.0,26.78,Canberra,2.4,38.3,No,2012-08-19,53.24,31.0,1022.0,0.0,,7.3,44.0,99.0,1.0,1019.7
No,6.0,NNW,N,6.0,53.6,48.0,27.32,Canberra,2.2,38.839999999999996,No,2012-08-20,52.7,13.0,1024.0,0.0,ESE,8.1,24.0,76.0,,1019.7
No,1.0,NW,NNW,2.0,58.28,38.0,27.32,Canberra,2.0,40.28,No,2012-08-21,56.84,28.0,1021.1,0.0,NE,8.3,43.0,83.0,,1016.6
No,2.0,NNW,NW,2.0,66.92,32.0,27.14,Canberra,2.8,41.36,Yes,2012-08-22,64.94,19.0,1016.1,0.0,NNE,6.0,33.0,78.0,,1010.1
Yes,8.0,NNW,NW,35.0,55.04,90.0,40.1,Canberra,1.2,54.86,Yes,2012-08-23,50.54,24.0,1011.3,4.2,NW,0.0,56.0,74.0,8.0,1008.6
Yes,5.0,WNW,NW,28.0,48.56,87.0,37.94,Canberra,1.2,42.08,Yes,2012-08-24,43.879999999999995,37.0,1014.3,15.0,NW,3.5,67.0,68.0,3.0,1012.9
Yes,2.0,NW,NW,22.0,54.14,42.0,36.14,Canberra,,45.68,No,2012-08-25,51.620000000000005,30.0,1019.6,2.0,NW,,57.0,62.0,,1017.0
No,,WNW,NNW,28.0,57.74,37.0,36.86,Canberra,,47.120000000000005,No,2012-08-26,56.120000000000005,26.0,1019.0,0.0,NNW,9.0,39.0,66.0,,1018.1
No,0.0,NNW,NNW,6.0,58.28,30.0,23.36,Canberra,4.1,39.2,No,2012-08-27,57.2,24.0,1026.2,0.0,NNW,9.0,35.0,79.0,,1022.7
No,6.0,NNW,NNW,4.0,60.08,23.0,21.92,Canberra,2.0,38.12,No,2012-08-28,58.1,17.0,1025.2,0.2,S,4.0,30.0,,,1020.9
No,5.0,NNW,NNW,6.0,61.88,52.0,27.5,Canberra,2.2,43.34,No,2012-08-29,57.74,28.0,1017.9,0.0,ENE,3.9,52.0,81.0,6.0,1010.7
No,3.0,WNW,WNW,26.0,55.22,34.0,35.78,Canberra,2.6,50.0,No,2012-08-30,50.72,39.0,1011.1,0.0,W,8.0,70.0,47.0,1.0,1011.8
No,4.0,W,SSW,28.0,51.98,41.0,34.52,Canberra,5.0,44.78,Yes,2012-08-31,51.44,33.0,1016.7,0.0,N,7.6,52.0,60.0,3.0,1015.3
Yes,1.0,S,S,7.0,58.1,34.0,19.76,Canberra,,35.6,No,2012-09-01,54.86,24.0,1023.5,5.8,NNE,8.6,48.0,,4.0,1021.6
No,2.0,NNW,N,4.0,62.24,33.0,23.0,Canberra,3.3,40.28,No,2012-09-02,60.8,22.0,1024.5,0.0,NW,10.3,37.0,75.0,,1020.0
No,0.0,SW,SW,4.0,68.18,21.0,24.439999999999998,Canberra,3.2,42.980000000000004,No,2012-09-03,67.46,20.0,1023.9,0.0,W,8.6,41.0,71.0,,1019.9
No,2.0,NW,NW,0.0,69.25999999999999,26.0,29.66,Canberra,2.8,45.5,No,2012-09-04,67.82,24.0,1024.4,0.0,,9.3,37.0,73.0,,1019.9
No,1.0,NW,NNW,7.0,72.86,18.0,28.76,Canberra,5.2,53.42,Yes,2012-09-05,68.9,44.0,1014.5,0.0,WNW,7.8,80.0,44.0,,1007.2
Yes,6.0,NW,NW,31.0,62.78,48.0,46.76,Canberra,7.2,54.32,No,2012-09-06,58.28,37.0,1009.8,1.2,NNW,7.0,63.0,53.0,8.0,1008.6
No,8.0,WNW,W,33.0,52.34,73.0,44.6,Canberra,5.8,46.04,No,2012-09-07,48.02,33.0,1006.0,0.0,NW,,76.0,68.0,8.0,1006.1
No,,WNW,WNW,33.0,58.1,,43.16,Canberra,,,No,2012-09-08,53.96,33.0,1013.9,0.6,NW,9.0,57.0,,,1015.0
No,1.0,NW,NW,7.0,64.94,,32.0,Canberra,,49.64,No,2012-09-09,62.959999999999994,19.0,1022.9,0.0,W,10.1,28.0,,,1021.6
No,1.0,NNW,NW,6.0,67.28,32.0,28.04,Canberra,,46.22,No,2012-09-10,65.3,31.0,1026.2,0.0,SW,10.0,44.0,,,1021.4
No,4.0,NNW,N,11.0,65.3,33.0,28.4,Canberra,3.6,47.48,No,2012-09-11,64.75999999999999,9.0,1026.5,0.0,SSW,8.6,28.0,74.0,,1022.4
No,8.0,WNW,NNW,2.0,68.54,32.0,31.82,Canberra,3.2,48.2,No,2012-09-12,67.28,31.0,1022.7,0.0,E,7.5,52.0,90.0,,1016.1
No,8.0,S,NNW,9.0,56.84,70.0,35.06,Canberra,4.0,49.46,Yes,2012-09-13,51.08,26.0,1009.5,0.0,N,3.0,46.0,68.0,8.0,1008.7
Yes,1.0,WNW,WNW,7.0,59.36,39.0,27.68,Canberra,1.4,37.22,No,2012-09-14,57.379999999999995,28.0,1020.3,3.6,WNW,9.5,48.0,97.0,,1016.9
No,1.0,N,S,11.0,63.68,34.0,24.98,Canberra,,49.64,No,2012-09-15,62.24,13.0,1025.7,0.0,SSW,8.5,33.0,60.0,,1022.9
No,8.0,NNW,N,2.0,64.75999999999999,43.0,33.8,Canberra,,41.18,No,2012-09-16,62.059999999999995,31.0,1021.8,0.0,W,5.0,43.0,97.0,,1016.3
No,8.0,NNE,E,7.0,63.5,43.0,41.0,Canberra,3.8,52.34,No,2012-09-17,60.8,13.0,1020.5,0.0,SE,3.1,37.0,71.0,2.0,1017.5
No,4.0,NNW,W,6.0,67.82,50.0,41.9,Canberra,2.4,54.68,Yes,2012-09-18,59.540000000000006,20.0,1018.5,0.0,WSW,7.0,44.0,70.0,,1013.5
Yes,,,,,64.58,44.0,36.14,Canberra,3.0,,No,2012-09-19,62.78,,,2.4,,7.0,,,4.0,1014.7
No,7.0,N,NNW,7.0,68.9,43.0,46.22,Canberra,3.0,54.5,Yes,2012-09-20,66.2,13.0,1019.3,0.0,SW,7.0,30.0,77.0,,1014.4
Yes,4.0,WNW,WNW,24.0,67.28,38.0,40.82,Canberra,3.4,59.9,No,2012-09-21,65.3,30.0,1014.1,2.2,NNW,11.0,50.0,66.0,,1012.4
No,7.0,WNW,NW,7.0,68.36,39.0,32.18,Canberra,4.6,54.5,No,2012-09-22,67.1,17.0,1017.8,0.0,S,11.0,30.0,63.0,2.0,1013.4
No,1.0,NNW,NNW,7.0,72.14,29.0,32.18,Canberra,,55.04,No,2012-09-23,70.34,41.0,1011.4,0.0,NW,10.5,63.0,62.0,,1006.5
No,1.0,WNW,WNW,20.0,61.519999999999996,32.0,29.66,Canberra,8.0,53.42,No,2012-09-24,59.72,30.0,1013.1,0.0,NW,11.0,50.0,36.0,,1012.6
No,1.0,NNE,ENE,9.0,64.94,30.0,26.78,Canberra,5.6,48.92,No,2012-09-25,63.14,11.0,1022.1,0.0,WSW,10.1,35.0,57.0,,1018.4
No,6.0,NNW,NNW,6.0,68.54,28.0,47.120000000000005,Canberra,4.0,56.120000000000005,No,2012-09-26,66.92,20.0,1022.4,0.0,S,8.1,37.0,67.0,,1017.9
No,7.0,NNW,N,0.0,73.94,45.0,37.94,Canberra,4.0,54.68,No,2012-09-27,69.8,24.0,1018.8,0.0,,4.0,43.0,69.0,4.0,1013.4
No,8.0,NNW,NNW,13.0,64.4,90.0,50.54,Canberra,4.8,64.4,Yes,2012-09-28,59.36,35.0,1011.4,1.0,W,0.0,76.0,59.0,8.0,1007.2
Yes,6.0,WNW,WNW,31.0,54.32,35.0,46.58,Canberra,2.6,50.0,No,2012-09-29,51.620000000000005,33.0,1007.6,23.8,WNW,11.1,70.0,53.0,,1010.1
No,2.0,WNW,NW,31.0,57.02,38.0,37.58,Canberra,6.4,49.46,No,2012-09-30,55.58,28.0,1018.7,1.0,WNW,,46.0,43.0,,1019.4
No,,NW,E,6.0,64.75999999999999,40.0,28.04,Canberra,,50.72,No,2012-10-01,62.42,17.0,1027.7,0.0,NNE,9.2,31.0,96.0,,1024.8
No,0.0,,,7.0,70.34,22.0,31.28,Canberra,6.0,51.08,No,2012-10-02,68.9,,1032.7,0.0,W,10.1,,62.0,,1028.2
No,1.0,NW,NW,7.0,75.38,26.0,31.82,Canberra,3.8,58.82,No,2012-10-03,73.04,28.0,1026.7,0.0,NW,10.8,44.0,59.0,,1022.1
No,0.0,WNW,WNW,11.0,77.0,22.0,37.4,Canberra,4.4,65.3,No,2012-10-04,75.92,33.0,1020.8,0.0,NW,10.7,59.0,42.0,,1015.3
No,0.0,WNW,WNW,17.0,81.14,21.0,42.44,Canberra,9.0,68.0,No,2012-10-05,78.98,33.0,1015.2,0.0,NNE,10.1,54.0,36.0,,1013.4
No,8.0,NNE,SE,9.0,58.28,85.0,51.98,Canberra,10.0,54.68,Yes,2012-10-06,58.1,9.0,1019.2,0.0,E,0.2,33.0,85.0,8.0,1011.0
Yes,2.0,WSW,S,19.0,63.32,34.0,32.18,Canberra,0.0,47.120000000000005,No,2012-10-07,59.72,9.0,1015.3,5.8,SSE,9.0,33.0,52.0,,1013.8
No,8.0,NW,ESE,7.0,61.7,43.0,40.1,Canberra,5.0,48.02,No,2012-10-08,58.459999999999994,11.0,1016.0,0.0,SSE,4.2,35.0,74.0,5.0,1011.8
No,7.0,NNW,NW,11.0,61.16,39.0,37.76,Canberra,3.2,48.379999999999995,No,2012-10-09,59.0,7.0,1012.6,0.0,S,4.1,24.0,69.0,4.0,1009.9
