MaxTempC,WindSpeed9am,Humidity9am,Sunshine,WindGustSpeed,Cloud3pm,RainTomorrow,Pressure3pm,Pressure9am,Location,WindGustDir,WindDir3pm,WindSpeed3pm,Date,Evaporation,MinTempC,RainToday,Temp3pmC,Cloud9am,WindDir9am,Humidity3pm,Temp9amC,Rainfall
21.4,4.0,86.0,1.8,17.0,7.0,Yes,1026.4,1028.1,Brisbane,ENE,SE,6.0,2013-05-30,3.0,14.1,No,17.6,6.0,WSW,96.0,17.4,0.8
23.1,4.0,90.0,8.5,26.0,5.0,Yes,1025.0,1028.1,Brisbane,ENE,E,13.0,2013-05-31,3.8,14.3,Yes,21.6,6.0,SW,60.0,18.9,17.4
22.2,4.0,85.0,0.9,13.0,7.0,No,1019.1,1024.1,Brisbane,ESE,ENE,4.0,2013-06-01,4.0,13.4,Yes,21.7,7.0,SW,59.0,17.0,2.6
24.7,4.0,72.0,5.3,37.0,7.0,Yes,1009.1,1013.8,Brisbane,W,W,17.0,2013-06-02,1.8,15.1,No,20.4,7.0,NNE,79.0,20.4,0.0
22.7,7.0,59.0,10.1,26.0,1.0,No,1015.6,1016.1,Brisbane,WSW,SW,7.0,2013-06-03,3.2,12.9,Yes,21.8,1.0,WSW,36.0,17.9,1.4
23.6,7.0,57.0,9.8,20.0,4.0,No,1021.6,1024.0,Brisbane,WSW,SE,2.0,2013-06-04,4.0,9.9,No,22.7,0.0,SW,45.0,16.1,0.0
20.9,6.0,75.0,0.2,13.0,7.0,No,1023.2,1026.1,Brisbane,WSW,WNW,4.0,2013-06-05,2.4,11.7,No,20.6,8.0,WSW,65.0,15.4,0.0
22.4,2.0,84.0,1.6,9.0,7.0,No,1023.3,1026.7,Brisbane,SE,,0.0,2013-06-06,1.0,14.5,No,21.8,7.0,SSW,50.0,17.7,0.0
24.5,6.0,78.0,3.3,11.0,6.0,No,1021.7,1025.5,Brisbane,S,WNW,2.0,2013-06-07,2.2,14.8,No,23.5,7.0,SW,55.0,17.6,0.0
23.0,6.0,85.0,2.6,26.0,8.0,Yes,1024.1,1026.1,Brisbane,SSE,SSE,4.0,2013-06-08,1.8,13.4,No,19.6,7.0,SW,83.0,15.8,0.0
22.1,2.0,92.0,1.3,33.0,7.0,Yes,1022.9,1026.1,Brisbane,ESE,SE,13.0,2013-06-09,0.6,15.8,Yes,20.6,7.0,ESE,57.0,17.3,6.0
18.7,2.0,95.0,0.0,15.0,8.0,Yes,1019.7,1022.4,Brisbane,W,WSW,6.0,2013-06-10,4.2,15.1,Yes,17.6,8.0,S,97.0,16.4,3.0
23.1,2.0,86.0,3.7,9.0,5.0,No,1017.3,1020.4,Brisbane,ENE,,0.0,2013-06-11,6.0,15.8,Yes,22.2,7.0,SSW,71.0,18.4,29.2
22.0,4.0,97.0,1.5,26.0,6.0,Yes,1013.5,1018.1,Brisbane,NNE,NE,13.0,2013-06-12,0.0,16.3,No,21.3,8.0,WSW,83.0,17.9,0.2
22.8,4.0,85.0,1.7,13.0,7.0,No,1009.3,1012.2,Brisbane,WSW,WSW,6.0,2013-06-13,1.6,15.9,Yes,21.5,6.0,SW,74.0,20.0,2.4
20.9,11.0,58.0,10.0,35.0,1.0,No,1008.5,1011.5,Brisbane,W,W,15.0,2013-06-14,2.0,14.8,No,20.7,1.0,W,45.0,17.5,0.0
20.1,13.0,60.0,9.9,39.0,1.0,No,1011.3,1011.8,Brisbane,W,W,19.0,2013-06-15,4.0,11.4,No,18.8,1.0,W,48.0,15.9,0.0
21.7,4.0,63.0,9.8,13.0,1.0,No,1011.2,1014.9,Brisbane,W,SW,2.0,2013-06-16,5.8,10.8,No,21.3,1.0,SW,45.0,15.5,0.0
20.3,9.0,50.0,9.8,33.0,1.0,No,1008.1,1011.7,Brisbane,W,W,13.0,2013-06-17,2.2,8.9,No,19.6,1.0,W,36.0,15.1,0.0
20.2,7.0,54.0,9.8,22.0,1.0,No,1011.4,1014.1,Brisbane,W,WNW,11.0,2013-06-18,4.6,6.7,No,19.3,1.0,WSW,31.0,14.0,0.0
20.1,11.0,53.0,9.1,24.0,4.0,No,1016.2,1018.0,Brisbane,SW,SSW,4.0,2013-06-19,3.0,8.6,No,19.0,1.0,WSW,35.0,13.9,0.0
19.3,4.0,63.0,1.0,15.0,7.0,Yes,1017.7,1020.7,Brisbane,SW,WSW,6.0,2013-06-20,4.8,12.3,No,18.8,7.0,SW,58.0,14.8,0.0
13.6,4.0,92.0,0.0,13.0,8.0,Yes,1017.3,1019.8,Brisbane,WSW,SW,4.0,2013-06-21,2.2,12.3,Yes,13.4,8.0,SW,90.0,12.7,2.6
20.7,6.0,86.0,9.2,17.0,3.0,No,1019.3,1021.7,Brisbane,W,SE,4.0,2013-06-22,0.2,9.8,Yes,20.1,1.0,WSW,50.0,12.4,6.0
22.1,6.0,73.0,8.0,19.0,5.0,No,1021.2,1024.7,Brisbane,WSW,S,4.0,2013-06-23,2.6,8.6,No,20.4,3.0,SW,45.0,14.2,0.0
21.0,4.0,70.0,9.6,26.0,2.0,No,1017.6,1022.0,Brisbane,W,WSW,7.0,2013-06-24,2.6,10.5,No,20.7,2.0,SW,33.0,16.0,0.0
19.4,4.0,61.0,8.3,37.0,3.0,No,1013.5,1018.7,Brisbane,W,W,9.0,2013-06-25,3.2,5.7,No,19.1,1.0,SE,34.0,12.7,0.0
20.1,9.0,61.0,10.1,24.0,1.0,No,1013.2,1016.8,Brisbane,W,WSW,9.0,2013-06-26,5.0,7.3,No,19.9,1.0,WSW,35.0,12.9,0.0
19.6,6.0,74.0,3.3,17.0,8.0,Yes,1016.1,1018.6,Brisbane,WSW,SE,7.0,2013-06-27,2.4,11.1,No,17.5,6.0,WSW,89.0,15.5,0.0
22.1,7.0,84.0,2.1,22.0,6.0,Yes,1017.7,1020.6,Brisbane,ESE,ESE,9.0,2013-06-28,0.8,14.7,Yes,19.9,7.0,WSW,68.0,16.5,1.8
20.7,0.0,91.0,0.0,24.0,7.0,Yes,1018.9,1021.6,Brisbane,SSE,ESE,9.0,2013-06-29,1.6,14.5,Yes,19.3,7.0,,67.0,15.8,1.8
15.9,4.0,89.0,0.1,19.0,7.0,Yes,1017.0,1019.8,Brisbane,WSW,SSW,6.0,2013-06-30,0.6,13.9,Yes,15.3,8.0,SSW,88.0,15.1,2.4
17.9,9.0,93.0,0.8,28.0,8.0,Yes,1010.6,1014.1,Brisbane,WSW,WSW,7.0,2013-07-01,0.8,13.1,Yes,16.4,7.0,SW,90.0,14.3,8.8
23.3,6.0,79.0,3.7,26.0,5.0,No,1014.8,1015.0,Brisbane,SW,S,9.0,2013-07-02,1.2,14.1,Yes,22.4,7.0,SW,61.0,17.9,15.4
23.6,6.0,69.0,8.5,24.0,3.0,No,1020.7,1022.2,Brisbane,SSE,SE,11.0,2013-07-03,2.0,15.7,No,22.4,2.0,SW,61.0,18.7,0.0
23.9,4.0,76.0,8.9,19.0,5.0,No,1017.4,1022.0,Brisbane,E,NE,6.0,2013-07-04,3.0,16.5,No,23.1,3.0,SW,49.0,19.5,0.4
23.8,2.0,78.0,4.7,15.0,6.0,No,1014.4,1018.2,Brisbane,ENE,ENE,7.0,2013-07-05,3.4,13.4,No,22.8,5.0,SSE,70.0,18.8,0.0
25.4,6.0,82.0,9.7,13.0,1.0,No,1019.1,1021.7,Brisbane,ENE,NNE,6.0,2013-07-06,2.0,12.5,No,24.4,1.0,WSW,31.0,16.1,0.0
22.8,4.0,72.0,9.2,19.0,2.0,No,1024.1,1026.1,Brisbane,E,E,9.0,2013-07-07,3.2,11.4,No,21.6,7.0,SW,52.0,14.9,0.0
22.8,4.0,69.0,9.6,17.0,1.0,No,1027.3,1030.6,Brisbane,W,W,6.0,2013-07-08,3.2,12.1,No,21.6,6.0,SW,47.0,15.7,0.0
20.6,6.0,66.0,5.8,30.0,7.0,Yes,1027.3,1030.2,Brisbane,SSE,ESE,9.0,2013-07-09,3.4,10.7,No,18.7,2.0,SSW,56.0,15.3,0.0
17.4,6.0,94.0,0.0,17.0,8.0,No,1028.0,1030.1,Brisbane,SW,ESE,6.0,2013-07-10,2.6,12.6,Yes,17.3,8.0,SW,76.0,13.6,1.6
21.4,4.0,76.0,9.6,22.0,2.0,No,1029.4,1031.6,Brisbane,ESE,ESE,9.0,2013-07-11,0.4,12.9,No,19.5,3.0,SW,57.0,16.6,0.6
20.7,4.0,75.0,5.2,19.0,7.0,No,1026.4,1030.0,Brisbane,SSE,SE,4.0,2013-07-12,5.0,12.4,No,19.8,6.0,SSW,62.0,16.7,0.2
21.8,4.0,87.0,9.2,19.0,2.0,Yes,1025.1,1028.2,Brisbane,E,ESE,7.0,2013-07-13,3.2,10.1,No,19.9,3.0,SSW,53.0,13.6,0.0
19.6,4.0,95.0,2.3,15.0,7.0,No,1025.1,1027.4,Brisbane,WSW,SW,2.0,2013-07-14,2.2,11.6,Yes,18.4,7.0,SSW,71.0,13.0,1.6
20.3,4.0,84.0,3.1,22.0,7.0,No,1023.8,1026.7,Brisbane,E,N,6.0,2013-07-15,0.6,12.9,No,18.7,7.0,SW,71.0,16.1,0.2
22.2,6.0,80.0,8.7,22.0,6.0,No,1024.0,1026.8,Brisbane,E,ENE,9.0,2013-07-16,1.6,13.1,No,20.4,2.0,SW,65.0,16.8,0.0
22.1,6.0,88.0,8.1,20.0,4.0,No,1022.9,1025.8,Brisbane,E,ENE,11.0,2013-07-17,2.6,13.5,No,20.9,5.0,WSW,58.0,16.3,0.2
22.2,4.0,81.0,7.0,20.0,5.0,Yes,1022.0,1024.8,Brisbane,E,ENE,7.0,2013-07-18,3.2,12.4,No,21.0,5.0,WSW,65.0,17.9,0.4
23.5,2.0,92.0,5.1,20.0,7.0,Yes,1017.5,1021.9,Brisbane,ENE,NE,7.0,2013-07-19,1.4,13.2,Yes,21.6,5.0,SW,69.0,17.9,1.6
23.4,4.0,84.0,3.5,37.0,7.0,No,1012.5,1015.5,Brisbane,W,WNW,6.0,2013-07-20,1.4,16.3,Yes,17.8,5.0,NNW,85.0,20.1,2.8
22.2,9.0,64.0,9.2,19.0,6.0,No,1016.1,1018.7,Brisbane,W,WNW,9.0,2013-07-21,2.4,13.0,No,21.5,1.0,W,43.0,16.9,0.2
18.0,6.0,68.0,1.0,13.0,8.0,Yes,1020.0,1021.5,Brisbane,SW,SW,2.0,2013-07-22,3.6,11.8,No,15.9,7.0,SW,67.0,13.9,0.2
20.0,4.0,65.0,9.4,26.0,1.0,No,1018.9,1022.8,Brisbane,W,W,11.0,2013-07-23,1.4,11.8,Yes,19.7,5.0,SW,33.0,15.3,3.0
21.3,7.0,57.0,9.8,26.0,1.0,No,1020.6,1023.1,Brisbane,SE,SW,4.0,2013-07-24,4.8,7.9,No,20.9,1.0,SW,41.0,13.4,0.0
21.6,6.0,56.0,6.2,26.0,6.0,No,1024.4,1026.9,Brisbane,ESE,ESE,9.0,2013-07-25,3.4,12.1,No,19.8,5.0,SW,59.0,16.9,0.0
22.3,4.0,72.0,6.0,15.0,6.0,No,1024.9,1027.5,Brisbane,E,ENE,7.0,2013-07-26,2.8,14.2,No,19.4,7.0,SSE,67.0,16.6,0.0
22.3,4.0,81.0,9.5,22.0,4.0,No,1026.4,1028.9,Brisbane,ESE,E,13.0,2013-07-27,2.6,11.1,No,20.6,2.0,SW,56.0,15.8,0.0
22.1,4.0,77.0,5.6,33.0,4.0,No,1025.9,1028.7,Brisbane,E,E,13.0,2013-07-28,3.2,11.4,No,20.8,1.0,WSW,53.0,17.1,0.0
21.8,4.0,86.0,4.9,19.0,6.0,No,1022.0,1025.4,Brisbane,E,WSW,2.0,2013-07-29,2.8,13.1,No,19.4,3.0,SSW,73.0,16.3,1.0
22.8,6.0,76.0,5.3,17.0,7.0,No,1015.5,1019.7,Brisbane,SW,,0.0,2013-07-30,3.0,12.8,No,17.1,6.0,WSW,79.0,17.3,0.2
22.8,6.0,69.0,9.0,20.0,5.0,No,1015.3,1017.6,Brisbane,SW,SSW,6.0,2013-07-31,2.2,10.7,No,22.0,1.0,SSW,54.0,17.1,0.6
22.7,4.0,67.0,7.7,24.0,7.0,No,1016.8,1019.5,Brisbane,SSE,SSE,6.0,2013-08-01,3.4,12.4,No,21.6,5.0,SSW,55.0,18.2,0.0
24.3,6.0,75.0,9.1,15.0,3.0,No,1015.7,1020.0,Brisbane,NNW,NNE,7.0,2013-08-02,2.6,11.4,No,22.5,1.0,SW,55.0,16.7,0.0
24.1,2.0,51.0,10.3,33.0,0.0,No,1014.7,1018.7,Brisbane,WNW,W,11.0,2013-08-03,3.0,11.6,No,23.4,0.0,SW,22.0,18.5,0.0
23.6,0.0,58.0,10.3,28.0,0.0,No,1015.3,1018.9,Brisbane,WSW,WSW,11.0,2013-08-04,6.6,6.4,No,23.1,0.0,,27.0,16.0,0.0
23.9,4.0,53.0,10.1,22.0,1.0,No,1016.8,1021.0,Brisbane,WNW,W,9.0,2013-08-05,4.6,8.9,No,23.0,0.0,SSE,34.0,17.2,0.0
24.8,2.0,64.0,10.0,24.0,2.0,No,1014.5,1019.6,Brisbane,W,WNW,7.0,2013-08-06,3.6,8.5,No,24.5,3.0,SW,30.0,15.4,0.0
25.9,2.0,60.0,10.0,20.0,1.0,No,1011.4,1016.8,Brisbane,WNW,WNW,7.0,2013-08-07,3.4,9.2,No,25.2,1.0,SSW,29.0,16.6,0.0
22.6,2.0,55.0,10.3,46.0,1.0,No,1008.1,1011.4,Brisbane,W,W,20.0,2013-08-08,3.6,9.1,No,21.3,0.0,SW,25.0,17.3,0.0
23.0,11.0,46.0,10.2,28.0,1.0,No,1014.0,1017.2,Brisbane,SW,WNW,7.0,2013-08-09,9.2,9.8,No,22.6,0.0,SW,36.0,16.1,0.0
26.5,4.0,47.0,10.1,19.0,1.0,No,1015.3,1017.4,Brisbane,WSW,SW,4.0,2013-08-10,4.0,8.8,No,26.2,0.0,SW,28.0,17.4,0.0
26.9,2.0,58.0,10.0,15.0,1.0,No,1015.8,1019.6,Brisbane,ENE,ENE,9.0,2013-08-11,3.0,10.8,No,25.3,4.0,SW,37.0,17.5,0.0
28.2,0.0,57.0,10.2,31.0,0.0,No,1010.1,1016.4,Brisbane,NNW,ENE,9.0,2013-08-12,3.4,10.6,No,25.6,1.0,,48.0,18.7,0.0
28.0,2.0,56.0,10.1,26.0,1.0,No,1013.7,1015.1,Brisbane,E,E,13.0,2013-08-13,3.8,13.1,No,24.9,1.0,WSW,47.0,21.9,0.0
25.1,2.0,70.0,7.7,22.0,6.0,No,1012.6,1017.7,Brisbane,NE,ENE,11.0,2013-08-14,4.6,13.2,No,22.9,1.0,SSW,69.0,19.9,0.0
25.7,6.0,43.0,10.6,35.0,0.0,No,1014.9,1017.1,Brisbane,W,WSW,13.0,2013-08-15,3.0,13.4,No,24.9,1.0,WSW,19.0,21.9,0.2
21.8,6.0,46.0,10.4,22.0,1.0,No,1019.4,1024.0,Brisbane,ENE,ENE,13.0,2013-08-16,8.2,10.2,No,20.9,1.0,SSW,52.0,16.4,0.0
24.4,2.0,69.0,9.3,28.0,2.0,No,1013.7,1019.3,Brisbane,ENE,NE,11.0,2013-08-17,3.6,11.5,No,22.4,6.0,SW,59.0,17.7,0.0
26.5,4.0,87.0,10.5,20.0,1.0,No,1015.6,1019.4,Brisbane,E,WSW,2.0,2013-08-18,3.8,14.1,No,26.3,1.0,SSW,29.0,16.4,0.0
26.1,4.0,69.0,10.4,26.0,5.0,No,1010.5,1017.0,Brisbane,W,W,9.0,2013-08-19,4.0,13.0,No,24.9,6.0,SW,30.0,18.6,0.0
21.4,7.0,40.0,10.7,39.0,1.0,No,1011.2,1013.8,Brisbane,W,W,19.0,2013-08-20,4.0,10.7,No,20.5,1.0,WNW,22.0,18.8,0.0
20.8,7.0,38.0,10.7,22.0,0.0,No,1013.3,1017.5,Brisbane,WSW,NW,6.0,2013-08-21,8.2,7.7,No,20.1,1.0,WSW,21.0,13.4,0.0
21.9,6.0,41.0,10.8,22.0,3.0,No,1014.3,1018.2,Brisbane,W,W,6.0,2013-08-22,6.0,6.8,No,21.4,1.0,SSW,22.0,15.0,0.0
23.9,2.0,48.0,11.0,41.0,0.0,No,1014.6,1019.0,Brisbane,WNW,W,19.0,2013-08-23,2.8,6.0,No,23.0,1.0,WSW,20.0,15.3,0.0
25.7,4.0,36.0,11.0,24.0,0.0,No,1018.7,1020.4,Brisbane,WSW,ENE,13.0,2013-08-24,7.4,9.0,No,23.2,0.0,WSW,31.0,19.7,0.0
24.5,6.0,61.0,10.0,24.0,1.0,No,1022.4,1026.3,Brisbane,E,ENE,11.0,2013-08-25,4.8,11.0,No,22.7,1.0,SW,53.0,18.1,0.0
25.0,4.0,71.0,9.9,19.0,1.0,No,1021.2,1025.5,Brisbane,NNE,NNE,9.0,2013-08-26,3.4,12.6,No,23.1,1.0,SW,52.0,19.1,0.0
25.8,4.0,69.0,10.5,20.0,1.0,No,1018.4,1023.3,Brisbane,NE,NNE,7.0,2013-08-27,4.2,12.1,No,24.2,1.0,SW,51.0,19.3,0.0
28.5,2.0,63.0,10.6,19.0,1.0,No,1017.0,1021.2,Brisbane,WNW,NW,6.0,2013-08-28,3.6,11.2,No,28.3,0.0,SW,26.0,19.7,0.0
25.9,4.0,61.0,10.6,24.0,1.0,No,1020.2,1024.4,Brisbane,E,ENE,11.0,2013-08-29,4.4,13.4,No,23.7,1.0,SW,52.0,20.1,0.0
25.4,4.0,71.0,10.3,26.0,1.0,No,1019.5,1024.0,Brisbane,NNE,NNE,9.0,2013-08-30,4.8,13.1,No,23.6,1.0,SW,53.0,19.7,0.0
26.8,4.0,67.0,10.2,19.0,2.0,No,1019.2,1023.3,Brisbane,NE,NE,9.0,2013-08-31,4.6,14.2,No,25.9,1.0,NNE,58.0,21.8,0.0
26.1,9.0,59.0,9.6,30.0,3.0,No,1023.4,1025.7,Brisbane,ESE,ESE,11.0,2013-09-01,4.2,16.6,No,23.8,2.0,SE,47.0,23.7,0.0
25.6,4.0,64.0,6.7,31.0,3.0,No,1026.4,1029.3,Brisbane,E,ESE,13.0,2013-09-02,6.6,13.7,No,23.2,7.0,SW,54.0,19.6,0.0
23.5,6.0,66.0,8.9,41.0,3.0,No,1028.7,1031.1,Brisbane,ESE,SE,15.0,2013-09-03,5.2,15.1,No,22.1,6.0,SSE,49.0,19.4,0.0
23.5,4.0,52.0,10.5,31.0,2.0,No,1029.2,1031.4,Brisbane,ESE,ESE,15.0,2013-09-04,7.2,12.6,No,21.8,2.0,SSW,44.0,20.6,0.4
24.3,4.0,59.0,9.8,24.0,1.0,No,1026.8,1030.5,Brisbane,NE,ESE,7.0,2013-09-05,6.4,12.2,No,23.1,2.0,SSW,44.0,19.6,0.0
24.7,6.0,65.0,10.7,20.0,0.0,No,1025.4,1029.9,Brisbane,ENE,NE,7.0,2013-09-06,4.6,11.0,No,23.6,1.0,SW,46.0,18.1,0.0
25.6,4.0,63.0,10.6,24.0,0.0,No,1023.5,1028.4,Brisbane,N,NNE,7.0,2013-09-07,4.2,12.3,No,23.5,0.0,W,54.0,20.0,0.0
26.2,4.0,63.0,10.1,20.0,3.0,No,1020.6,1025.3,Brisbane,NE,NE,9.0,2013-09-08,5.8,12.1,No,24.0,1.0,ESE,49.0,21.4,0.0
25.0,4.0,62.0,10.4,22.0,1.0,No,1018.8,1023.6,Brisbane,ENE,NE,7.0,2013-09-09,5.2,12.0,No,24.1,1.0,ESE,45.0,21.4,0.0
26.5,4.0,66.0,7.1,26.0,7.0,No,1011.4,1016.9,Brisbane,NE,NE,9.0,2013-09-10,6.0,15.7,No,24.1,5.0,WNW,60.0,21.7,0.0
31.5,2.0,59.0,10.7,20.0,1.0,No,1008.7,1013.7,Brisbane,NNE,NE,7.0,2013-09-11,3.6,13.1,No,27.7,1.0,SW,44.0,22.0,0.0
30.9,6.0,44.0,10.6,28.0,1.0,No,1010.6,1014.6,Brisbane,ENE,ENE,15.0,2013-09-12,4.8,15.2,No,25.4,1.0,SW,66.0,23.2,0.0
26.1,9.0,58.0,8.0,30.0,3.0,No,1016.0,1017.4,Brisbane,E,E,15.0,2013-09-13,5.6,16.9,No,23.2,2.0,ESE,60.0,24.2,0.0
26.0,9.0,71.0,8.8,31.0,2.0,No,1010.5,1016.7,Brisbane,NE,NE,13.0,2013-09-14,6.2,19.6,No,25.0,5.0,NE,71.0,23.2,0.2
27.8,7.0,52.0,10.7,24.0,1.0,No,1013.3,1016.9,Brisbane,ENE,NE,9.0,2013-09-15,5.0,15.1,No,25.8,1.0,SSE,48.0,24.0,0.0
21.8,0.0,86.0,0.0,35.0,8.0,Yes,1012.1,1017.6,Brisbane,NE,NE,13.0,2013-09-16,5.0,17.7,No,20.3,8.0,,74.0,19.3,0.0
29.1,6.0,75.0,8.2,37.0,4.0,No,1003.0,1009.4,Brisbane,WNW,NW,9.0,2013-09-17,3.8,17.0,Yes,29.0,6.0,N,45.0,21.7,11.8
29.4,6.0,41.0,11.3,37.0,0.0,No,1006.1,1010.4,Brisbane,W,W,13.0,2013-09-18,5.0,12.6,No,29.2,1.0,WNW,22.0,23.7,0.2
30.0,4.0,60.0,9.5,22.0,1.0,No,1004.3,1010.1,Brisbane,ENE,ENE,11.0,2013-09-19,5.0,12.6,No,28.9,0.0,NNE,52.0,22.9,0.0
28.1,7.0,28.0,11.4,37.0,0.0,No,1008.6,1012.4,Brisbane,W,W,15.0,2013-09-20,5.8,15.2,No,27.9,0.0,WSW,20.0,24.0,0.0
25.0,2.0,32.0,11.0,24.0,1.0,No,1011.7,1014.7,Brisbane,ENE,E,13.0,2013-09-21,11.4,10.9,No,23.3,0.0,SSW,43.0,22.4,0.0
25.4,2.0,57.0,10.5,28.0,1.0,No,1012.3,1016.1,Brisbane,ENE,NNE,11.0,2013-09-22,5.8,14.7,No,23.9,2.0,S,57.0,21.6,0.0
27.9,6.0,65.0,11.0,20.0,1.0,No,1012.3,1017.4,Brisbane,NE,NE,7.0,2013-09-23,6.0,14.4,No,27.4,5.0,SW,47.0,21.6,0.0
32.8,4.0,57.0,10.4,28.0,2.0,No,1007.5,1013.4,Brisbane,NW,NE,13.0,2013-09-24,4.8,15.3,No,29.4,1.0,ENE,44.0,23.9,0.0
31.2,4.0,48.0,10.8,24.0,0.0,No,1010.2,1012.3,Brisbane,E,NE,13.0,2013-09-25,7.8,16.3,No,29.3,0.0,SW,26.0,27.7,0.0
29.3,2.0,73.0,9.8,26.0,0.0,No,1008.9,1013.7,Brisbane,NNE,NE,9.0,2013-09-26,6.4,18.6,No,28.1,2.0,E,61.0,24.3,0.0
28.1,19.0,45.0,11.0,37.0,0.0,No,1015.4,1017.9,Brisbane,ESE,E,20.0,2013-09-27,5.6,19.3,No,24.8,0.0,SE,51.0,26.0,0.0
27.1,4.0,83.0,2.1,20.0,6.0,No,1012.8,1017.8,Brisbane,ENE,WNW,6.0,2013-09-28,8.8,18.0,No,25.1,8.0,SSW,52.0,19.4,0.2
30.1,6.0,52.0,11.0,39.0,2.0,No,1013.4,1015.9,Brisbane,E,E,17.0,2013-09-29,1.6,14.8,No,25.4,1.0,SSW,55.0,26.6,0.4
27.0,4.0,66.0,9.5,22.0,5.0,No,1017.2,1021.1,Brisbane,NNE,NE,9.0,2013-09-30,7.0,16.4,No,24.6,7.0,NE,63.0,22.9,0.0
30.8,7.0,63.0,10.2,33.0,7.0,Yes,1012.3,1018.7,Brisbane,NE,NNE,13.0,2013-10-01,5.2,18.4,No,28.1,2.0,N,60.0,24.7,0.0
29.7,6.0,61.0,9.2,24.0,1.0,No,1012.5,1017.1,Brisbane,W,NE,11.0,2013-10-02,8.0,18.0,Yes,27.5,2.0,NE,39.0,23.5,1.2
32.6,2.0,56.0,11.1,44.0,2.0,No,1008.0,1012.0,Brisbane,W,W,17.0,2013-10-03,6.2,17.1,No,31.2,1.0,NNE,19.0,26.5,0.0
24.9,6.0,33.0,11.3,26.0,1.0,No,1016.9,1019.9,Brisbane,E,ENE,13.0,2013-10-04,15.0,12.8,No,22.4,0.0,SSW,35.0,20.8,0.0
29.4,4.0,52.0,11.4,19.0,0.0,No,1013.4,1019.3,Brisbane,SSE,ENE,11.0,2013-10-05,6.2,12.7,No,26.1,0.0,SW,36.0,21.1,0.0
31.6,6.0,50.0,11.8,26.0,0.0,No,1008.5,1014.5,Brisbane,NE,NE,11.0,2013-10-06,6.6,13.4,No,29.5,0.0,E,39.0,24.4,0.0
34.7,2.0,45.0,10.5,43.0,3.0,No,1004.0,1009.6,Brisbane,SE,ENE,9.0,2013-10-07,5.4,15.2,No,30.8,0.0,E,37.0,26.9,0.0
31.0,4.0,57.0,10.5,33.0,2.0,No,1009.0,1013.0,Brisbane,ENE,NE,13.0,2013-10-08,7.4,18.2,No,25.5,4.0,W,54.0,23.9,0.0
26.2,4.0,46.0,11.9,28.0,1.0,No,1018.9,1021.5,Brisbane,ENE,NE,11.0,2013-10-09,8.2,15.1,No,23.7,2.0,ESE,49.0,23.2,0.0
28.3,4.0,52.0,11.5,30.0,0.0,No,1013.3,1019.9,Brisbane,NE,NE,15.0,2013-10-10,6.8,14.3,No,26.8,0.0,W,52.0,23.4,0.0
31.7,6.0,40.0,11.6,41.0,1.0,No,1009.2,1012.8,Brisbane,ESE,ENE,11.0,2013-10-11,7.8,16.3,No,30.1,0.0,N,46.0,27.0,0.0
28.0,11.0,77.0,8.6,30.0,5.0,No,1014.1,1018.2,Brisbane,NE,NE,11.0,2013-10-12,7.6,20.7,No,26.9,7.0,E,60.0,23.8,0.0
30.9,9.0,49.0,11.2,31.0,1.0,No,1008.5,1015.0,Brisbane,NNE,NE,13.0,2013-10-13,7.6,18.7,No,27.4,1.0,NNW,55.0,25.9,0.0
29.0,13.0,26.0,11.7,48.0,0.0,No,1012.0,1013.1,Brisbane,W,SW,9.0,2013-10-14,10.6,20.9,No,28.3,1.0,W,14.0,24.9,0.0
27.0,4.0,53.0,12.2,26.0,1.0,No,1019.0,1022.2,Brisbane,ENE,ENE,11.0,2013-10-15,12.0,13.8,No,24.9,2.0,N,40.0,22.8,0.0
26.6,7.0,54.0,8.8,31.0,6.0,No,1019.1,1023.7,Brisbane,NNE,NE,15.0,2013-10-16,6.6,16.0,No,24.0,2.0,N,51.0,23.2,0.0
27.8,9.0,48.0,11.8,33.0,2.0,No,1015.4,1020.3,Brisbane,NE,NNE,15.0,2013-10-17,8.4,15.8,No,25.4,1.0,N,57.0,25.3,0.0
24.8,7.0,72.0,2.0,31.0,7.0,Yes,1019.8,1020.4,Brisbane,E,SE,6.0,2013-10-18,8.0,18.4,No,20.0,7.0,S,88.0,22.3,0.0
27.4,7.0,50.0,11.9,30.0,2.0,No,1020.0,1024.5,Brisbane,E,E,15.0,2013-10-19,4.4,15.0,Yes,25.4,1.0,S,50.0,23.6,12.2
27.4,7.0,62.0,10.0,28.0,6.0,No,1018.9,1022.8,Brisbane,E,ENE,17.0,2013-10-20,7.6,16.9,No,24.3,4.0,ESE,62.0,23.9,0.0
28.0,4.0,58.0,11.7,24.0,1.0,No,1017.1,1020.7,Brisbane,ENE,ENE,11.0,2013-10-21,6.0,18.0,No,26.6,6.0,NNE,53.0,24.8,0.0
28.4,7.0,61.0,11.2,26.0,1.0,No,1014.9,1019.3,Brisbane,NE,NE,11.0,2013-10-22,8.0,17.8,No,26.4,2.0,NW,47.0,24.3,0.0
29.6,9.0,56.0,11.4,31.0,1.0,No,1011.1,1015.7,Brisbane,ENE,NNE,13.0,2013-10-23,7.6,19.5,No,27.3,1.0,NW,56.0,25.4,0.0
33.0,7.0,47.0,7.4,24.0,8.0,No,1011.6,1013.2,Brisbane,W,W,4.0,2013-10-24,10.6,20.1,No,28.4,4.0,N,44.0,28.1,0.0
