Location,Rainfall,Temp.3.pm.F,Wind.Dir.9.am,Wind.Speed.3.pm,Wind.Gust.Dir,Pressure.3.pm,Humidity.9.am,Rain.Today,Wind.Dir.3.pm,Max.Temp.F,Humidity.3.pm,Min.Temp.F,Pressure.9.am,Date,Temp.9.am.F,Wind.Speed.9.am,Wind.Gust.Speed,Rain.Tomorrow
GoldCoast,0.0,77.9,ESE,24.0,SE,1020.3,65.0,No,SE,82.75999999999999,77.0,73.58,1022.5,2014-03-20,79.7,28.0,50.0,Yes
GoldCoast,4.0,79.16,SSE,24.0,E,1017.0,67.0,Yes,SE,82.94,68.0,71.78,1020.0,2014-03-21,78.62,17.0,39.0,Yes
GoldCoast,1.2,80.06,SSE,20.0,S,1016.0,73.0,Yes,ESE,82.4,64.0,68.9,1018.1,2014-03-22,77.18,13.0,35.0,No
GoldCoast,0.0,80.6,SSE,24.0,ESE,1014.9,63.0,No,ESE,83.3,66.0,67.64,1018.2,2014-03-23,79.7,11.0,31.0,No
GoldCoast,0.0,79.52,NW,20.0,ENE,1013.1,64.0,No,NE,83.3,68.0,68.36,1015.9,2014-03-24,78.25999999999999,11.0,30.0,Yes
GoldCoast,8.4,74.3,SSW,24.0,NNE,1017.3,80.0,Yes,ESE,79.34,86.0,69.62,1018.5,2014-03-25,75.2,6.0,46.0,Yes
GoldCoast,6.0,76.28,E,30.0,ENE,1018.2,81.0,Yes,E,78.8,81.0,71.42,1019.8,2014-03-26,76.82,28.0,52.0,Yes
GoldCoast,4.4,74.12,E,39.0,ENE,1016.9,80.0,Yes,ESE,77.36,98.0,73.04,1020.8,2014-03-27,76.46,24.0,54.0,Yes
GoldCoast,102.0,79.16,NNW,26.0,NE,1012.3,100.0,Yes,NE,80.78,80.0,71.6,1015.6,2014-03-28,73.04,17.0,61.0,Yes
GoldCoast,1.4,82.94,NW,17.0,N,1012.8,78.0,Yes,NNE,89.96000000000001,77.0,72.86,1016.1,2014-03-29,80.06,13.0,31.0,No
GoldCoast,0.0,74.66,S,17.0,SSE,1016.7,85.0,No,SSE,78.8,99.0,73.75999999999999,1018.7,2014-03-30,77.36,13.0,31.0,No
GoldCoast,1.0,79.52,S,28.0,SE,1017.4,74.0,No,SSE,83.3,71.0,70.7,1019.8,2014-03-31,78.8,22.0,46.0,No
GoldCoast,0.2,78.62,SSE,26.0,SE,1016.4,64.0,No,SE,83.12,68.0,69.08,1019.3,2014-04-01,79.34,22.0,31.0,No
GoldCoast,0.0,80.24000000000001,S,19.0,SE,1015.1,62.0,No,E,82.58,64.0,68.72,1017.8,2014-04-02,79.52,17.0,28.0,No
GoldCoast,0.0,80.06,SSE,19.0,ESE,1015.9,65.0,No,ESE,83.3,61.0,67.28,1018.1,2014-04-03,78.8,11.0,26.0,No
GoldCoast,0.0,81.68,SSE,17.0,NE,1016.2,67.0,No,ENE,83.12,62.0,67.64,1018.7,2014-04-04,78.98,11.0,22.0,No
GoldCoast,0.0,81.14,NW,28.0,NNE,1015.4,65.0,No,NE,83.66,64.0,69.44,1019.0,2014-04-05,78.44,13.0,33.0,No
GoldCoast,0.0,71.24000000000001,NW,28.0,WSW,1015.1,63.0,No,S,86.0,94.0,70.88,1017.1,2014-04-06,79.88,20.0,52.0,Yes
GoldCoast,16.2,76.46,S,46.0,SSE,1018.0,61.0,Yes,SSE,80.24000000000001,59.0,69.25999999999999,1019.9,2014-04-07,75.38,33.0,59.0,No
GoldCoast,0.0,74.48,S,37.0,SSE,1017.5,57.0,No,S,80.6,68.0,66.38,1019.5,2014-04-08,77.0,28.0,50.0,No
GoldCoast,0.6,77.0,S,30.0,SE,1016.5,60.0,No,SE,82.04,56.0,68.18,1019.7,2014-04-09,76.46,24.0,37.0,No
GoldCoast,0.0,78.8,S,13.0,S,1013.4,59.0,No,E,80.78,58.0,65.48,1017.0,2014-04-10,76.46,19.0,26.0,No
GoldCoast,0.0,81.68,NW,30.0,NNE,1006.7,60.0,No,NNE,85.46000000000001,60.0,65.84,1011.6,2014-04-11,75.56,19.0,41.0,No
GoldCoast,0.0,89.6,NW,22.0,S,1006.8,62.0,No,NW,90.68,37.0,70.88,1009.9,2014-04-12,78.98,15.0,46.0,No
GoldCoast,0.0,72.32,S,28.0,SSE,1012.9,67.0,No,S,77.18,78.0,72.32,1013.9,2014-04-13,76.28,33.0,41.0,Yes
GoldCoast,2.8,73.94,S,50.0,SSE,1011.7,73.0,Yes,SSE,77.9,69.0,69.08,1013.9,2014-04-14,74.12,39.0,65.0,No
GoldCoast,1.0,73.75999999999999,S,35.0,S,1014.0,63.0,No,SSE,77.36,62.0,66.56,1016.1,2014-04-15,72.86,33.0,54.0,No
GoldCoast,0.0,79.88,SSW,31.0,SE,1013.3,54.0,No,SSE,81.68,42.0,60.26,1016.4,2014-04-16,72.32,15.0,44.0,No
GoldCoast,0.0,77.36,S,19.0,SSE,1014.7,45.0,No,ESE,80.6,51.0,61.16,1017.9,2014-04-17,74.3,15.0,33.0,No
GoldCoast,0.0,76.82,SSE,17.0,ESE,1013.2,58.0,No,ESE,79.16,58.0,61.7,1017.0,2014-04-18,73.04,11.0,24.0,No
GoldCoast,0.0,78.44,W,20.0,ESE,1013.2,49.0,No,ESE,81.14,47.0,62.059999999999995,1016.4,2014-04-19,75.74000000000001,7.0,28.0,No
GoldCoast,0.0,78.98,WNW,24.0,NNE,1015.6,51.0,No,NE,81.5,55.0,62.42,1018.3,2014-04-20,75.56,7.0,30.0,No
GoldCoast,0.0,81.14,NW,28.0,NNE,1017.6,65.0,No,NNE,84.02,48.0,63.32,1021.0,2014-04-21,74.12,9.0,35.0,No
GoldCoast,0.0,78.98,NW,22.0,NE,1018.6,55.0,No,NE,82.22,53.0,63.32,1021.8,2014-04-22,76.28,15.0,30.0,No
GoldCoast,0.0,79.16,NW,28.0,NNE,1015.5,60.0,No,NNE,83.3,53.0,62.959999999999994,1019.4,2014-04-23,75.02,11.0,31.0,No
GoldCoast,0.0,79.34,NW,24.0,NNE,1013.7,64.0,No,NE,82.75999999999999,54.0,63.14,1017.5,2014-04-24,73.94,13.0,30.0,No
GoldCoast,0.0,77.72,SSW,30.0,SE,1016.3,68.0,No,SE,82.04,67.0,64.75999999999999,1018.9,2014-04-25,74.48,7.0,39.0,No
GoldCoast,0.0,77.9,S,15.0,SSE,1014.9,61.0,No,E,81.14,62.0,64.4,1018.8,2014-04-26,76.46,13.0,37.0,No
GoldCoast,0.0,79.7,W,31.0,SSE,1016.5,73.0,No,S,83.3,61.0,67.1,1018.7,2014-04-27,73.4,9.0,52.0,Yes
GoldCoast,37.6,72.32,SSW,35.0,S,1019.3,100.0,Yes,SSE,74.84,69.0,64.22,1022.2,2014-04-28,65.66,9.0,61.0,Yes
GoldCoast,5.4,76.28,S,17.0,SSE,1017.0,69.0,Yes,SE,77.72,51.0,64.58,1020.0,2014-04-29,69.44,20.0,33.0,No
GoldCoast,0.2,77.0,NW,6.0,NW,1012.3,61.0,No,NNW,78.98,50.0,59.9,1016.0,2014-04-30,71.42,13.0,30.0,Yes
GoldCoast,5.0,73.94,,33.0,SSE,1012.4,83.0,Yes,SSE,79.16,74.0,64.58,1015.5,2014-05-01,69.62,,41.0,Yes
GoldCoast,5.6,71.96,WNW,19.0,,1003.8,97.0,Yes,N,72.68,80.0,64.75999999999999,1010.2,2014-05-02,68.18,9.0,,
GoldCoast,,66.74000000000001,,,WNW,1003.3,57.0,,,69.62,32.0,59.0,1004.5,2014-05-03,61.16,,46.0,No
GoldCoast,0.0,67.28,WNW,30.0,W,1010.2,40.0,No,WNW,67.64,33.0,49.46,1011.6,2014-05-04,59.72,35.0,63.0,No
GoldCoast,0.0,71.78,NW,11.0,WNW,1017.1,45.0,No,NW,72.68,31.0,51.44,1019.8,2014-05-05,64.04,13.0,31.0,No
GoldCoast,0.0,71.24000000000001,,19.0,,1017.6,54.0,No,SSE,73.04,55.0,56.120000000000005,1020.4,2014-05-06,66.74000000000001,,,No
GoldCoast,0.0,72.86,S,28.0,,1017.8,55.0,No,SSE,75.74000000000001,56.0,60.440000000000005,1019.8,2014-05-07,68.36,15.0,,No
GoldCoast,0.0,69.08,S,30.0,,1019.4,60.0,No,S,74.48,65.0,62.24,1021.8,2014-05-08,68.72,33.0,,No
GoldCoast,0.6,70.34,,,,1021.5,55.0,No,,75.38,60.0,61.16,1024.1,2014-05-09,69.25999999999999,,,Yes
GoldCoast,4.2,68.9,,9.0,,1022.0,68.0,Yes,ENE,72.14,67.0,61.7,1024.5,2014-05-10,67.64,,,No
GoldCoast,0.0,73.04,,,,1021.4,75.0,No,,77.36,57.0,60.08,1024.2,2014-05-11,68.0,,,No
GoldCoast,0.0,73.94,,,,1023.9,61.0,No,,77.54,65.0,60.980000000000004,1026.5,2014-05-12,71.6,,,No
GoldCoast,0.0,74.12,,,,1023.6,56.0,No,,75.74000000000001,53.0,64.04,1026.3,2014-05-13,71.78,,,Yes
GoldCoast,2.2,66.38,,35.0,,1023.8,82.0,Yes,SSE,69.8,87.0,63.14,1026.2,2014-05-14,66.38,,,Yes
GoldCoast,8.8,73.94,S,26.0,SE,1024.6,77.0,Yes,SE,75.56,49.0,61.16,1026.7,2014-05-15,69.08,22.0,52.0,Yes
GoldCoast,2.4,71.06,S,37.0,SE,1026.1,76.0,Yes,SE,73.58,64.0,61.519999999999996,1028.2,2014-05-16,66.2,20.0,52.0,Yes
GoldCoast,5.4,72.5,ESE,20.0,SE,1027.0,59.0,Yes,SSE,76.28,60.0,64.94,1029.7,2014-05-17,72.68,33.0,52.0,Yes
GoldCoast,1.2,73.04,S,20.0,ESE,1026.6,81.0,Yes,ESE,74.48,56.0,64.75999999999999,1028.6,2014-05-18,66.2,15.0,46.0,No
GoldCoast,0.2,73.04,SSW,13.0,E,1024.7,59.0,No,SSE,75.02,55.0,64.04,1027.5,2014-05-19,70.52,11.0,35.0,No
GoldCoast,0.0,72.14,S,15.0,SE,1021.4,74.0,No,SSE,76.64,67.0,60.62,1024.7,2014-05-20,66.92,11.0,22.0,No
GoldCoast,0.0,70.52,S,24.0,SSE,1021.4,62.0,No,SE,74.3,74.0,60.980000000000004,1022.7,2014-05-21,70.34,13.0,37.0,No
GoldCoast,0.6,71.24000000000001,S,15.0,SSE,1021.0,91.0,No,E,76.46,68.0,63.14,1024.0,2014-05-22,68.0,15.0,26.0,No
GoldCoast,0.0,74.48,,26.0,NNE,1016.9,76.0,No,NNE,78.08,69.0,63.68,1021.4,2014-05-23,70.7,0.0,31.0,No
GoldCoast,0.0,75.92,NW,20.0,,1014.1,74.0,No,SE,79.88,59.0,63.32,1017.1,2014-05-24,70.7,15.0,,No
GoldCoast,0.0,77.0,WNW,19.0,NE,1018.4,49.0,No,NE,78.8,62.0,60.08,1020.4,2014-05-25,70.88,7.0,22.0,No
GoldCoast,0.0,75.74000000000001,S,9.0,NW,1021.6,61.0,No,E,76.64,64.0,56.84,1024.1,2014-05-26,69.44,6.0,15.0,No
GoldCoast,0.0,76.1,,22.0,N,1018.2,82.0,No,NNE,78.44,58.0,61.88,1023.1,2014-05-27,69.62,0.0,31.0,No
GoldCoast,0.0,77.9,NW,20.0,NW,1016.9,74.0,No,N,80.6,63.0,62.78,1020.0,2014-05-28,71.24000000000001,13.0,33.0,No
GoldCoast,0.0,75.38,SSE,28.0,SSE,1019.0,74.0,No,SSE,79.52,66.0,63.32,1021.4,2014-05-29,71.6,6.0,37.0,No
GoldCoast,0.0,73.4,S,28.0,SSE,1021.2,62.0,No,SE,77.18,63.0,65.3,1023.7,2014-05-30,72.14,17.0,39.0,Yes
GoldCoast,3.6,66.56,SSW,20.0,SSE,1020.4,88.0,Yes,SSE,71.06,93.0,62.6,1023.4,2014-05-31,66.92,13.0,39.0,Yes
GoldCoast,12.0,73.04,SSW,7.0,S,1018.0,91.0,Yes,SE,73.75999999999999,67.0,61.34,1020.8,2014-06-01,66.02,11.0,17.0,No
GoldCoast,0.2,74.12,NW,19.0,NNE,1016.5,74.0,No,NE,75.56,67.0,59.18,1019.2,2014-06-02,68.18,7.0,30.0,No
GoldCoast,0.0,73.58,SE,13.0,SSE,1017.0,77.0,No,ESE,77.72,78.0,62.24,1019.1,2014-06-03,71.78,9.0,26.0,No
GoldCoast,0.0,72.5,SSE,17.0,SSE,1020.9,81.0,No,SE,75.38,60.0,60.26,1022.3,2014-06-04,69.08,7.0,31.0,No
GoldCoast,0.0,72.14,W,22.0,SSE,1020.1,66.0,No,SSE,76.82,63.0,57.74,1023.0,2014-06-05,68.18,9.0,50.0,No
GoldCoast,0.0,73.04,S,33.0,SSE,1018.7,67.0,No,SE,76.1,64.0,60.08,1021.9,2014-06-06,69.8,17.0,39.0,No
GoldCoast,0.0,71.6,SSW,30.0,SSE,1019.6,54.0,No,S,73.58,50.0,60.08,1022.3,2014-06-07,67.28,15.0,43.0,No
GoldCoast,0.0,70.34,S,31.0,SSE,1019.8,59.0,No,S,73.22,57.0,59.540000000000006,1022.1,2014-06-08,67.1,26.0,54.0,No
GoldCoast,0.0,67.46,S,37.0,S,1021.1,61.0,No,S,71.24000000000001,60.0,60.980000000000004,1022.4,2014-06-09,65.12,31.0,56.0,No
GoldCoast,0.0,68.72,SSW,33.0,S,1019.9,59.0,No,S,72.86,58.0,59.72,1023.5,2014-06-10,67.46,22.0,65.0,No
GoldCoast,0.0,68.72,S,26.0,SSE,1019.8,58.0,No,S,71.78,54.0,59.9,1021.7,2014-06-11,66.38,31.0,57.0,No
GoldCoast,0.0,72.5,S,24.0,SE,1018.5,59.0,No,SSE,73.58,50.0,59.540000000000006,1020.3,2014-06-12,67.64,24.0,44.0,Yes
GoldCoast,4.4,64.75999999999999,W,6.0,ENE,1016.9,95.0,Yes,NNW,67.82,94.0,60.440000000000005,1020.0,2014-06-13,64.04,7.0,30.0,Yes
GoldCoast,2.0,68.36,NW,24.0,NW,1011.2,87.0,Yes,NNW,70.16,73.0,60.980000000000004,1015.4,2014-06-14,65.84,11.0,43.0,No
GoldCoast,0.2,69.25999999999999,WNW,19.0,WNW,1012.7,48.0,No,WNW,70.16,35.0,54.86,1015.2,2014-06-15,62.6,13.0,37.0,No
GoldCoast,0.0,68.54,NW,9.0,WSW,1020.4,60.0,No,ENE,70.34,46.0,51.26,1021.3,2014-06-16,59.36,9.0,19.0,No
GoldCoast,0.0,71.42,NW,15.0,SSW,1021.4,62.0,No,NNE,71.96,44.0,50.9,1024.0,2014-06-17,59.9,11.0,22.0,No
GoldCoast,0.0,71.78,SW,30.0,S,1024.6,48.0,No,S,74.66,48.0,54.68,1026.7,2014-06-18,65.66,11.0,52.0,No
GoldCoast,0.2,68.54,S,17.0,SSE,1023.9,84.0,No,SSE,69.62,69.0,61.16,1026.6,2014-06-19,64.75999999999999,19.0,44.0,
GoldCoast,,69.08,NW,15.0,N,1019.9,80.0,,NNE,72.86,67.0,62.059999999999995,1024.1,2014-06-20,65.48,11.0,26.0,No
GoldCoast,0.0,77.9,NW,11.0,ENE,1017.5,71.0,No,N,78.44,39.0,58.82,1020.9,2014-06-21,68.36,13.0,28.0,No
GoldCoast,0.4,74.66,WNW,17.0,SSE,1016.9,79.0,No,W,75.02,35.0,59.0,1020.8,2014-06-22,65.3,13.0,52.0,No
GoldCoast,0.8,71.24000000000001,WNW,19.0,N,1014.2,67.0,No,N,73.04,55.0,53.42,1019.1,2014-06-23,63.68,9.0,30.0,No
GoldCoast,0.0,69.44,NW,17.0,WNW,1010.8,56.0,No,W,70.52,33.0,57.56,1013.6,2014-06-24,64.04,30.0,43.0,No
GoldCoast,0.2,71.96,W,22.0,W,1015.6,42.0,No,W,72.32,30.0,57.02,1019.0,2014-06-25,61.34,13.0,41.0,No
GoldCoast,0.0,70.7,NW,20.0,NNE,1021.1,49.0,No,NE,72.32,37.0,50.9,1023.7,2014-06-26,59.36,9.0,28.0,No
GoldCoast,0.0,70.16,NW,24.0,NNE,1019.2,52.0,No,N,73.4,40.0,44.42,1023.2,2014-06-27,57.92,11.0,30.0,No
GoldCoast,0.0,72.32,NW,31.0,N,1009.3,69.0,No,N,75.38,57.0,57.92,1017.1,2014-06-28,64.4,15.0,52.0,Yes
GoldCoast,4.4,66.2,WNW,44.0,WNW,1009.3,43.0,Yes,WNW,67.1,30.0,53.42,1012.6,2014-06-29,59.18,19.0,61.0,No
GoldCoast,0.0,66.2,NNW,28.0,SW,1016.3,53.0,No,W,66.92,28.0,46.22,1018.6,2014-06-30,57.379999999999995,13.0,48.0,No
GoldCoast,0.0,63.86,WNW,19.0,,1023.5,37.0,No,SE,65.3,39.0,45.86,1025.0,2014-07-01,56.120000000000005,9.0,,
GoldCoast,,66.92,WNW,22.0,SSE,1022.8,47.0,,SE,70.7,50.0,49.64,1025.8,2014-07-02,59.36,13.0,31.0,No
GoldCoast,0.0,69.44,WNW,28.0,SE,1023.2,70.0,No,SE,71.96,57.0,52.16,1026.4,2014-07-03,58.64,7.0,33.0,No
GoldCoast,0.0,69.25999999999999,W,11.0,N,1020.7,64.0,No,ENE,72.68,57.0,53.42,1024.1,2014-07-04,63.32,9.0,26.0,Yes
GoldCoast,1.2,74.3,,11.0,W,1014.3,74.0,Yes,W,74.84,38.0,57.56,1019.0,2014-07-05,64.22,0.0,31.0,No
GoldCoast,0.0,68.54,W,9.0,WNW,1011.2,34.0,No,ENE,69.98,30.0,52.52,1015.5,2014-07-06,60.8,17.0,33.0,No
GoldCoast,0.0,66.02,WNW,13.0,NNE,1013.0,41.0,No,NE,67.64,34.0,46.4,1015.4,2014-07-07,56.84,11.0,31.0,No
GoldCoast,0.0,70.34,WNW,11.0,N,1013.3,54.0,No,N,70.52,25.0,46.94,1017.7,2014-07-08,55.76,13.0,26.0,No
GoldCoast,0.0,67.82,NW,30.0,N,1008.8,55.0,No,N,70.34,40.0,46.76,1014.3,2014-07-09,56.84,15.0,37.0,No
GoldCoast,0.0,65.66,NNW,35.0,WNW,1011.0,38.0,No,W,67.28,22.0,55.04,1012.6,2014-07-10,59.36,13.0,54.0,No
GoldCoast,0.0,69.98,NW,13.0,W,1017.5,34.0,No,N,70.52,23.0,47.84,1020.0,2014-07-11,59.9,11.0,41.0,No
GoldCoast,0.0,71.78,NW,19.0,NW,1016.8,45.0,No,NW,72.68,21.0,44.42,1020.6,2014-07-12,57.2,13.0,28.0,No
GoldCoast,0.0,65.84,SSW,41.0,SSE,1021.6,42.0,No,SSE,68.36,43.0,45.86,1022.3,2014-07-13,60.8,19.0,54.0,No
GoldCoast,0.0,64.94,S,35.0,SSE,1025.0,61.0,No,SSE,69.62,56.0,52.879999999999995,1028.4,2014-07-14,61.34,22.0,46.0,No
GoldCoast,0.0,68.0,SSW,17.0,SSE,1021.4,71.0,No,SSE,68.72,65.0,56.3,1025.6,2014-07-15,62.24,11.0,39.0,Yes
GoldCoast,1.2,65.66,NW,17.0,NW,1016.4,87.0,Yes,W,71.06,67.0,55.22,1019.9,2014-07-16,59.72,13.0,35.0,No
GoldCoast,0.2,70.88,NW,26.0,W,1013.7,65.0,No,WNW,71.42,25.0,51.620000000000005,1018.2,2014-07-17,60.08,13.0,39.0,No
GoldCoast,0.0,65.84,WNW,20.0,NW,1010.9,35.0,No,WSW,65.84,21.0,50.18,1013.9,2014-07-18,61.519999999999996,20.0,61.0,No
GoldCoast,0.0,64.58,WNW,11.0,,1016.1,37.0,No,ENE,66.02,42.0,48.74,1018.5,2014-07-19,56.48,15.0,,No
GoldCoast,0.0,70.7,SSW,17.0,SSE,1019.0,44.0,No,SSW,71.78,39.0,50.0,1020.7,2014-07-20,62.78,11.0,37.0,
GoldCoast,,68.18,S,28.0,,1020.4,72.0,,SSE,71.24000000000001,59.0,54.14,1023.3,2014-07-21,62.78,26.0,,No
GoldCoast,0.0,64.94,SW,33.0,SE,1018.9,62.0,No,SE,69.98,71.0,52.52,1022.3,2014-07-22,62.6,6.0,39.0,Yes
GoldCoast,5.0,67.1,SW,30.0,NW,1020.5,72.0,Yes,SE,69.44,64.0,49.64,1023.2,2014-07-23,60.8,11.0,52.0,No
GoldCoast,0.2,69.62,S,13.0,SSE,1021.6,65.0,No,E,70.52,58.0,55.94,1023.0,2014-07-24,64.4,13.0,24.0,No
GoldCoast,0.0,70.7,NW,28.0,NNE,1023.7,70.0,No,NNE,72.5,66.0,55.4,1026.7,2014-07-25,65.12,11.0,33.0,No
GoldCoast,0.0,69.8,NW,15.0,NW,1023.0,79.0,No,N,71.96,65.0,58.459999999999994,1027.1,2014-07-26,64.94,11.0,26.0,No
GoldCoast,0.8,68.36,SW,26.0,SE,1021.0,69.0,No,SE,70.88,53.0,56.66,1023.4,2014-07-27,64.58,6.0,33.0,No
GoldCoast,0.0,72.32,NW,20.0,WNW,1019.9,61.0,No,NW,72.86,31.0,52.879999999999995,1023.9,2014-07-28,62.959999999999994,11.0,37.0,No
GoldCoast,0.0,69.25999999999999,NW,22.0,WNW,1019.2,42.0,No,ESE,72.86,45.0,52.16,1022.5,2014-07-29,62.24,20.0,28.0,No
GoldCoast,0.0,70.7,WNW,17.0,ENE,1018.6,52.0,No,ENE,74.66,46.0,44.6,1022.6,2014-07-30,60.08,13.0,24.0,No
GoldCoast,0.2,71.78,NNW,30.0,NNE,1015.5,66.0,No,NNE,76.82,57.0,48.74,1021.0,2014-07-31,60.440000000000005,11.0,37.0,No
GoldCoast,0.0,75.02,NNW,30.0,N,1010.4,66.0,No,N,77.9,52.0,56.84,1016.0,2014-08-01,66.74000000000001,11.0,39.0,No
GoldCoast,0.0,64.4,SSW,44.0,SSE,1022.1,28.0,No,SE,67.82,39.0,52.52,1022.4,2014-08-02,60.62,11.0,57.0,No
GoldCoast,0.0,64.04,S,28.0,S,1027.2,58.0,No,S,68.72,61.0,54.32,1028.4,2014-08-03,62.959999999999994,28.0,50.0,Yes
GoldCoast,4.2,64.58,S,28.0,SSE,1029.3,79.0,Yes,SSE,67.46,64.0,56.48,1030.7,2014-08-04,59.72,20.0,54.0,
GoldCoast,,66.02,S,31.0,,1028.6,66.0,,SSE,69.8,55.0,54.14,1031.1,2014-08-05,63.68,30.0,,No
GoldCoast,0.2,65.66,S,24.0,S,1028.3,60.0,No,SE,70.88,61.0,53.24,1031.3,2014-08-06,63.86,28.0,37.0,No
GoldCoast,0.0,69.44,NW,19.0,ENE,1024.9,62.0,No,ENE,73.4,53.0,52.16,1028.4,2014-08-07,63.5,9.0,24.0,No
GoldCoast,0.0,69.44,SSW,22.0,,1027.3,60.0,No,SE,72.5,61.0,52.879999999999995,1029.8,2014-08-08,62.42,9.0,,No
GoldCoast,0.0,66.38,S,26.0,SSE,1026.9,64.0,No,SE,71.24000000000001,67.0,56.120000000000005,1029.8,2014-08-09,67.64,20.0,37.0,No
GoldCoast,0.0,71.78,WNW,28.0,NE,1020.6,58.0,No,NNE,75.56,57.0,54.5,1025.8,2014-08-10,67.46,9.0,35.0,No
GoldCoast,0.0,69.98,S,33.0,SSE,1019.2,60.0,No,SE,73.58,54.0,51.98,1021.7,2014-08-11,68.18,6.0,44.0,No
GoldCoast,0.0,65.84,SSE,41.0,SSE,1023.3,62.0,No,SSE,69.08,61.0,55.94,1025.2,2014-08-12,63.68,35.0,54.0,No
GoldCoast,0.0,66.2,S,39.0,SE,1026.9,52.0,No,SSE,70.52,56.0,56.66,1028.1,2014-08-13,65.48,26.0,50.0,No
GoldCoast,0.0,66.74000000000001,S,30.0,S,1028.8,60.0,No,SSE,70.16,62.0,55.58,1030.6,2014-08-14,64.22,33.0,50.0,No
GoldCoast,0.0,66.38,SSE,33.0,SSE,1024.4,64.0,No,SSE,70.52,61.0,55.94,1028.4,2014-08-15,63.68,30.0,50.0,Yes
GoldCoast,1.8,61.7,SSE,31.0,ENE,1016.7,86.0,Yes,ENE,65.3,99.0,57.56,1021.0,2014-08-16,62.6,26.0,54.0,Yes
GoldCoast,85.6,71.42,NNW,28.0,ENE,1006.1,84.0,Yes,W,72.68,25.0,60.8,1010.2,2014-08-17,62.059999999999995,13.0,54.0,No
GoldCoast,0.0,66.56,WNW,30.0,NW,1007.2,46.0,No,NW,68.54,42.0,54.5,1009.5,2014-08-18,61.7,41.0,67.0,No
GoldCoast,0.0,69.62,W,24.0,W,1010.3,41.0,No,ESE,75.38,49.0,57.379999999999995,1012.6,2014-08-19,66.38,19.0,41.0,No
GoldCoast,0.0,68.9,SSW,39.0,S,1018.3,47.0,No,SSE,72.32,57.0,53.24,1019.8,2014-08-20,66.38,15.0,57.0,No
GoldCoast,0.0,66.38,S,41.0,SSE,1021.4,60.0,No,SSE,70.34,69.0,57.92,1023.3,2014-08-21,65.12,39.0,69.0,Yes
GoldCoast,2.6,59.36,SSE,39.0,SSE,1023.7,99.0,Yes,S,62.6,99.0,58.28,1026.1,2014-08-22,60.980000000000004,30.0,56.0,Yes
GoldCoast,47.4,61.7,SSE,46.0,SSE,1022.4,99.0,Yes,SSE,62.959999999999994,83.0,57.92,1024.1,2014-08-23,61.34,46.0,70.0,Yes
GoldCoast,21.2,68.9,S,39.0,SSE,1020.7,88.0,Yes,SSE,70.7,61.0,58.1,1023.8,2014-08-24,62.78,30.0,56.0,No
GoldCoast,0.2,70.16,S,28.0,SSE,1018.2,62.0,No,S,72.32,59.0,59.9,1021.2,2014-08-25,67.1,31.0,56.0,No
GoldCoast,0.0,69.98,S,37.0,S,1014.7,62.0,No,SSE,73.22,65.0,54.14,1018.1,2014-08-26,67.46,35.0,50.0,No
GoldCoast,0.0,67.46,NW,33.0,S,1012.0,61.0,No,S,72.68,57.0,53.24,1015.8,2014-08-27,66.2,7.0,48.0,Yes
GoldCoast,9.8,69.44,S,39.0,S,1017.1,80.0,Yes,S,71.42,54.0,53.6,1016.1,2014-08-28,63.14,31.0,74.0,No
GoldCoast,0.0,66.02,S,37.0,SE,1019.0,47.0,No,SE,71.06,56.0,53.6,1022.7,2014-08-29,65.12,24.0,44.0,No
GoldCoast,0.0,71.6,WNW,28.0,SE,1016.2,46.0,No,SE,73.58,57.0,51.08,1019.8,2014-08-30,64.94,13.0,39.0,No
GoldCoast,0.0,69.62,SSE,30.0,SE,1016.0,50.0,No,SE,74.12,64.0,56.120000000000005,1018.8,2014-08-31,69.08,13.0,37.0,No
GoldCoast,0.0,71.78,N,33.0,NNE,1014.6,65.0,No,NNE,75.38,66.0,58.64,1019.4,2014-09-01,68.9,9.0,43.0,No
GoldCoast,0.0,74.84,NNW,28.0,W,1005.9,69.0,No,NNE,77.54,53.0,60.980000000000004,1013.4,2014-09-02,64.75999999999999,13.0,52.0,No
GoldCoast,0.0,72.68,WSW,31.0,W,1007.9,33.0,No,W,73.22,21.0,54.32,1011.0,2014-09-03,63.68,20.0,54.0,No
GoldCoast,0.0,67.64,NW,20.0,E,1011.4,31.0,No,E,70.34,40.0,50.54,1014.3,2014-09-04,64.04,13.0,28.0,No
GoldCoast,0.0,67.82,S,37.0,SSE,1015.7,47.0,No,SSE,71.24000000000001,57.0,51.08,1017.7,2014-09-05,65.84,17.0,54.0,No
GoldCoast,0.0,68.9,S,44.0,SSE,1022.9,49.0,No,SSE,73.04,56.0,54.68,1024.4,2014-09-06,66.56,30.0,57.0,No
GoldCoast,0.2,64.4,S,39.0,SE,1025.0,64.0,No,SSE,70.7,70.0,59.0,1027.3,2014-09-07,64.94,22.0,56.0,Yes
GoldCoast,2.2,64.75999999999999,S,33.0,SE,1022.8,82.0,Yes,ESE,70.34,84.0,58.28,1025.9,2014-09-08,64.58,24.0,59.0,Yes
GoldCoast,1.6,71.78,SSE,19.0,,1018.8,76.0,Yes,NE,73.4,63.0,55.94,1022.6,2014-09-09,68.54,17.0,,No
GoldCoast,0.0,77.0,NW,,,1010.9,69.0,No,,77.54,56.0,59.72,1016.3,2014-09-10,68.9,31.0,,No
