wind dir 9 am,wind gust dir,date,wind speed 9 am,wind dir 3 pm,max temp c,temp 9 am c,humidity 3 pm,humidity 9 am,rain today,temp 3 pm c,location,wind gust speed,wind speed 3 pm,rain tomorrow,min temp c,rainfall
N,NNE,2014-04-27,30.0,WNW,25.6,19.4,51.0,84.0,Yes,23.4,SalmonGums,57.0,28.0,No,15.1,7.6
W,W,2014-04-28,20.0,WSW,19.6,14.9,34.0,62.0,No,17.1,SalmonGums,48.0,24.0,No,12.3,0.8
W,WSW,2014-04-29,13.0,SW,18.3,13.2,56.0,65.0,No,16.9,SalmonGums,33.0,13.0,No,4.9,0.0
WNW,NW,2014-04-30,9.0,W,20.6,14.7,40.0,78.0,No,19.3,SalmonGums,19.0,7.0,No,4.7,0.0
SW,SW,2014-05-01,19.0,SW,18.9,13.0,80.0,79.0,No,12.9,SalmonGums,48.0,28.0,No,3.9,0.0
SSW,SSW,2014-05-02,20.0,WSW,17.1,14.7,53.0,54.0,No,16.5,SalmonGums,41.0,13.0,Yes,7.3,0.4
WSW,SSW,2014-05-03,9.0,SSW,19.7,13.8,75.0,94.0,Yes,18.6,SalmonGums,33.0,20.0,Yes,11.5,1.8
NW,SSW,2014-05-04,7.0,SE,19.3,13.9,65.0,95.0,Yes,18.4,SalmonGums,17.0,4.0,Yes,9.8,1.6
NE,NNE,2014-05-05,9.0,NE,16.6,13.7,88.0,93.0,Yes,16.3,SalmonGums,28.0,11.0,Yes,11.8,1.8
NNE,NNE,2014-05-06,11.0,N,21.1,15.8,71.0,93.0,Yes,19.6,SalmonGums,24.0,13.0,No,13.7,11.6
NE,NE,2014-05-07,9.0,NNE,24.0,17.4,63.0,86.0,No,23.4,SalmonGums,24.0,9.0,Yes,13.8,0.4
NW,WNW,2014-05-08,24.0,WNW,19.7,16.4,42.0,84.0,Yes,18.5,SalmonGums,57.0,28.0,No,14.5,15.2
NW,WNW,2014-05-09,19.0,WNW,22.1,15.5,43.0,70.0,No,21.6,SalmonGums,39.0,22.0,No,10.1,0.0
NW,WNW,2014-05-10,13.0,WNW,22.4,16.5,40.0,80.0,No,22.2,SalmonGums,30.0,15.0,No,11.1,0.0
NNW,NW,2014-05-11,4.0,N,24.3,18.5,30.0,66.0,No,23.5,SalmonGums,30.0,9.0,No,8.1,0.0
NNW,NW,2014-05-12,17.0,WNW,24.7,16.7,34.0,53.0,No,23.1,SalmonGums,41.0,20.0,No,8.6,0.0
NNE,NNW,2014-05-13,9.0,NW,24.0,15.8,44.0,82.0,No,22.1,SalmonGums,30.0,11.0,No,6.7,0.0
NW,WNW,2014-05-14,9.0,WNW,21.5,15.1,42.0,71.0,No,21.0,SalmonGums,39.0,17.0,No,7.1,0.0
WNW,NW,2014-05-15,11.0,NW,22.4,15.3,39.0,77.0,No,21.8,SalmonGums,31.0,15.0,No,8.4,0.0
NW,WNW,2014-05-16,11.0,W,22.0,14.0,37.0,73.0,No,21.7,SalmonGums,33.0,15.0,No,6.4,0.0
NW,WNW,2014-05-17,7.0,NW,24.0,17.4,33.0,63.0,No,23.7,SalmonGums,26.0,9.0,No,6.4,0.0
NW,WNW,2014-05-18,11.0,WNW,23.5,16.5,42.0,63.0,No,22.2,SalmonGums,37.0,17.0,No,4.9,0.0
NNW,WNW,2014-05-19,9.0,NW,24.9,17.7,40.0,70.0,No,23.9,SalmonGums,31.0,11.0,No,9.5,0.0
NW,NW,2014-05-20,7.0,NNW,25.1,18.6,36.0,66.0,No,23.6,SalmonGums,30.0,13.0,No,8.7,0.0
WNW,NW,2014-05-21,7.0,WNW,24.4,17.2,35.0,67.0,No,23.7,SalmonGums,33.0,13.0,No,9.3,0.2
N,NW,2014-05-22,7.0,NNW,22.9,15.7,52.0,85.0,No,20.8,SalmonGums,30.0,7.0,No,7.2,0.0
NNW,NNW,2014-05-23,17.0,WNW,23.9,18.4,59.0,63.0,No,17.8,SalmonGums,56.0,15.0,No,9.8,0.0
NNW,NW,2014-05-24,19.0,NNW,20.0,15.3,50.0,75.0,No,19.7,SalmonGums,56.0,24.0,Yes,11.3,0.4
NW,WNW,2014-05-25,22.0,WNW,18.4,13.9,61.0,75.0,Yes,16.4,SalmonGums,44.0,22.0,No,10.3,1.2
W,W,2014-05-26,19.0,WSW,19.8,12.7,50.0,75.0,No,17.4,SalmonGums,39.0,20.0,No,9.4,0.4
WNW,WNW,2014-05-27,13.0,WNW,22.2,14.0,45.0,69.0,No,21.4,SalmonGums,33.0,17.0,Yes,9.3,0.0
W,WSW,2014-05-28,11.0,W,18.7,11.8,38.0,87.0,Yes,17.7,SalmonGums,39.0,17.0,Yes,9.5,2.2
WSW,SSW,2014-05-29,20.0,SSW,14.4,12.3,84.0,82.0,Yes,12.2,SalmonGums,54.0,24.0,Yes,9.7,1.4
WSW,SSW,2014-05-30,11.0,S,16.2,11.7,65.0,83.0,Yes,15.3,SalmonGums,26.0,13.0,No,9.0,2.6
N,NNE,2014-05-31,4.0,N,15.7,12.6,59.0,71.0,No,14.6,SalmonGums,20.0,11.0,No,4.5,0.2
NNW,NNW,2014-06-01,20.0,NNW,21.8,13.1,30.0,63.0,No,21.4,SalmonGums,35.0,13.0,No,8.1,0.0
NW,WNW,2014-06-02,9.0,WNW,21.5,14.2,48.0,80.0,No,20.7,SalmonGums,30.0,11.0,No,7.0,0.0
WNW,SW,2014-06-03,2.0,SSW,19.1,11.4,56.0,95.0,No,17.8,SalmonGums,19.0,2.0,No,7.7,0.2
NNE,N,2014-06-04,6.0,E,19.6,11.7,51.0,96.0,No,18.9,SalmonGums,17.0,9.0,No,4.5,0.0
N,N,2014-06-05,11.0,N,21.9,15.8,34.0,61.0,No,21.0,SalmonGums,35.0,11.0,No,1.7,0.0
NNE,NE,2014-06-06,17.0,NE,20.6,14.8,35.0,61.0,No,20.0,SalmonGums,35.0,15.0,No,5.8,0.0
NNE,N,2014-06-07,20.0,NNE,20.6,12.2,37.0,74.0,No,19.1,SalmonGums,43.0,19.0,No,3.5,0.2
N,NNE,2014-06-08,15.0,N,21.0,15.2,32.0,50.0,No,19.4,SalmonGums,43.0,15.0,No,10.9,0.0
N,N,2014-06-09,17.0,NNW,19.9,14.1,28.0,42.0,No,19.3,SalmonGums,33.0,13.0,No,12.1,0.0
NNW,SW,2014-06-10,17.0,W,22.1,16.3,50.0,38.0,No,18.2,SalmonGums,50.0,22.0,Yes,14.1,0.0
SW,S,2014-06-11,11.0,SSW,15.0,11.0,63.0,86.0,Yes,14.2,SalmonGums,44.0,22.0,No,8.7,8.2
SW,SSW,2014-06-12,11.0,SSW,14.6,10.4,83.0,94.0,No,12.7,SalmonGums,39.0,15.0,Yes,6.2,0.8
SW,SSW,2014-06-13,7.0,WSW,15.6,11.1,67.0,94.0,Yes,14.7,SalmonGums,26.0,7.0,No,7.0,1.2
WNW,SW,2014-06-14,7.0,S,16.2,11.1,55.0,94.0,No,14.7,SalmonGums,19.0,6.0,No,7.8,0.4
NW,WNW,2014-06-15,7.0,NNW,17.0,9.2,47.0,90.0,No,16.5,SalmonGums,22.0,7.0,No,0.6,0.2
N,N,2014-06-16,13.0,N,18.5,11.3,39.0,65.0,No,18.0,SalmonGums,41.0,19.0,No,-0.8,0.0
N,NNE,2014-06-17,22.0,N,19.4,12.3,28.0,52.0,No,18.8,SalmonGums,52.0,26.0,No,5.8,0.0
NW,WNW,2014-06-18,26.0,WNW,17.5,12.8,48.0,69.0,No,16.6,SalmonGums,46.0,17.0,No,10.9,0.0
WNW,WNW,2014-06-19,17.0,W,17.3,11.3,59.0,82.0,No,16.9,SalmonGums,33.0,19.0,No,6.6,0.0
WNW,WNW,2014-06-20,13.0,W,19.2,13.2,47.0,85.0,No,18.1,SalmonGums,33.0,11.0,No,7.9,0.0
N,NNW,2014-06-21,17.0,NNW,22.4,13.0,25.0,66.0,No,22.1,SalmonGums,54.0,31.0,Yes,5.3,0.0
W,W,2014-06-22,28.0,WSW,11.9,8.9,69.0,69.0,Yes,11.0,SalmonGums,56.0,20.0,Yes,6.7,2.4
WNW,W,2014-06-23,9.0,SW,12.4,7.2,72.0,94.0,Yes,12.1,SalmonGums,20.0,9.0,No,4.3,1.8
WNW,NW,2014-06-24,11.0,WNW,14.9,10.0,48.0,75.0,No,14.7,SalmonGums,24.0,11.0,No,7.1,0.0
NW,NW,2014-06-25,9.0,NW,18.5,8.9,32.0,85.0,No,18.0,SalmonGums,28.0,9.0,No,-0.8,0.0
NW,WNW,2014-06-26,15.0,WNW,20.1,11.5,41.0,52.0,No,19.1,SalmonGums,52.0,30.0,Yes,2.8,0.0
W,SW,2014-06-27,19.0,SW,13.4,10.1,54.0,79.0,Yes,12.3,SalmonGums,50.0,26.0,No,7.1,2.0
WSW,WSW,2014-06-28,13.0,SSW,13.9,10.1,57.0,77.0,No,13.3,SalmonGums,33.0,13.0,No,6.2,0.4
NW,SE,2014-06-29,2.0,E,15.1,11.1,54.0,88.0,No,14.1,SalmonGums,17.0,7.0,No,3.5,0.0
NNE,N,2014-06-30,13.0,N,16.8,10.8,45.0,73.0,No,16.1,SalmonGums,41.0,17.0,No,5.5,0.0
NNW,NW,2014-07-01,19.0,N,23.1,12.7,28.0,52.0,No,22.5,SalmonGums,30.0,13.0,No,7.1,0.0
N,WNW,2014-07-02,22.0,NW,25.0,15.2,14.0,31.0,No,23.0,SalmonGums,61.0,28.0,No,11.6,0.0
W,SSW,2014-07-03,15.0,S,13.7,8.2,47.0,79.0,No,12.5,SalmonGums,30.0,13.0,No,4.5,0.8
NNE,N,2014-07-04,19.0,NW,19.1,8.8,36.0,67.0,No,18.9,SalmonGums,44.0,22.0,No,-4.3,0.0
NNW,NNW,2014-07-05,11.0,N,21.4,12.7,40.0,72.0,No,20.6,SalmonGums,24.0,13.0,No,3.5,0.0
NNW,NW,2014-07-06,20.0,NW,25.1,16.2,21.0,47.0,No,24.2,SalmonGums,67.0,31.0,Yes,5.7,0.0
NNW,NW,2014-07-07,24.0,NW,16.4,9.7,50.0,84.0,Yes,16.0,SalmonGums,61.0,30.0,Yes,6.2,1.4
W,WSW,2014-07-08,28.0,WSW,11.8,7.8,74.0,74.0,Yes,9.8,SalmonGums,63.0,26.0,No,5.0,14.0
W,SSW,2014-07-09,11.0,WSW,13.1,9.4,65.0,87.0,No,12.2,SalmonGums,30.0,7.0,No,5.6,0.0
NW,WNW,2014-07-10,11.0,NW,15.2,8.4,52.0,94.0,No,13.8,SalmonGums,28.0,15.0,No,4.9,0.4
NW,SSW,2014-07-11,6.0,S,16.2,8.2,89.0,82.0,No,11.6,SalmonGums,37.0,20.0,No,4.4,0.0
ESE,NNE,2014-07-12,11.0,ENE,15.2,9.4,52.0,80.0,No,14.6,SalmonGums,26.0,11.0,No,7.8,0.8
NE,NE,2014-07-13,9.0,NNE,16.5,9.2,55.0,95.0,No,16.3,SalmonGums,28.0,11.0,No,3.8,0.0
NNW,NW,2014-07-14,20.0,W,16.7,14.0,83.0,63.0,No,11.1,SalmonGums,69.0,17.0,Yes,9.0,0.0
WNW,W,2014-07-15,15.0,W,16.8,9.6,50.0,75.0,Yes,15.7,SalmonGums,48.0,22.0,No,5.4,3.6
WSW,WNW,2014-07-16,13.0,SW,15.3,10.1,54.0,84.0,No,14.3,SalmonGums,33.0,13.0,No,7.5,0.0
NW,SSW,2014-07-17,9.0,SE,16.3,9.7,57.0,93.0,No,14.8,SalmonGums,17.0,4.0,No,7.7,0.0
NE,NE,2014-07-18,9.0,NE,15.8,9.1,66.0,96.0,No,14.2,SalmonGums,30.0,15.0,No,2.5,0.2
ENE,NE,2014-07-19,11.0,NE,16.9,10.5,65.0,90.0,No,14.3,SalmonGums,26.0,11.0,No,5.1,0.0
NNE,NW,2014-07-20,7.0,NNW,16.4,12.2,58.0,78.0,No,15.6,SalmonGums,22.0,6.0,No,3.2,0.0
NW,N,2014-07-21,13.0,NNW,18.5,9.2,48.0,92.0,No,17.7,SalmonGums,22.0,4.0,No,1.6,0.8
NNE,N,2014-07-22,19.0,W,13.8,12.0,75.0,70.0,No,11.9,SalmonGums,37.0,13.0,Yes,5.2,0.0
WSW,W,2014-07-23,9.0,WSW,13.4,10.5,83.0,94.0,Yes,12.4,SalmonGums,35.0,17.0,Yes,7.4,1.4
W,W,2014-07-24,19.0,SW,15.7,10.5,55.0,83.0,Yes,14.9,SalmonGums,41.0,19.0,No,4.7,3.2
NNW,NNW,2014-07-25,11.0,NNW,19.5,9.8,46.0,79.0,No,18.5,SalmonGums,33.0,19.0,No,2.6,0.2
N,NW,2014-07-26,20.0,NNW,22.2,11.5,25.0,60.0,No,21.6,SalmonGums,65.0,33.0,Yes,5.6,0.0
NW,WNW,2014-07-27,19.0,WNW,17.6,11.0,57.0,81.0,Yes,16.9,SalmonGums,44.0,15.0,No,7.0,2.8
NW,WNW,2014-07-28,20.0,WNW,17.9,11.6,52.0,84.0,No,17.4,SalmonGums,52.0,28.0,No,8.6,0.0
NW,W,2014-07-29,13.0,NW,20.0,11.7,53.0,88.0,No,17.6,SalmonGums,35.0,17.0,No,7.8,0.2
WNW,N,2014-07-30,17.0,WNW,18.9,12.2,47.0,74.0,No,18.2,SalmonGums,43.0,22.0,No,7.3,0.0
WSW,SW,2014-07-31,13.0,SSW,13.6,9.2,47.0,88.0,No,11.8,SalmonGums,50.0,22.0,No,8.5,0.2
E,N,2014-08-01,4.0,E,13.8,9.8,52.0,60.0,No,12.9,SalmonGums,19.0,7.0,No,7.5,0.0
NNW,SSW,2014-08-02,24.0,SSW,19.1,9.6,55.0,63.0,No,15.9,SalmonGums,43.0,26.0,No,-2.4,0.0
W,ESE,2014-08-03,2.0,SE,16.2,12.4,46.0,79.0,No,15.6,SalmonGums,19.0,7.0,No,-0.2,0.0
N,N,2014-08-04,15.0,ENE,18.0,11.1,38.0,70.0,No,17.4,SalmonGums,28.0,9.0,No,-2.1,0.0
N,N,2014-08-05,20.0,N,20.7,11.3,28.0,59.0,No,20.1,SalmonGums,35.0,13.0,No,2.3,0.0
N,NNW,2014-08-06,19.0,NNE,22.7,14.1,17.0,40.0,No,22.2,SalmonGums,30.0,15.0,No,8.5,0.0
NNW,NW,2014-08-07,17.0,SSW,20.5,14.2,31.0,25.0,No,19.7,SalmonGums,33.0,9.0,No,9.1,0.0
W,S,2014-08-08,9.0,WSW,22.4,15.8,53.0,70.0,No,20.5,SalmonGums,35.0,13.0,Yes,10.5,0.0
E,ESE,2014-08-09,6.0,E,17.8,12.7,54.0,94.0,Yes,17.3,SalmonGums,30.0,9.0,No,7.2,14.2
ENE,NE,2014-08-10,19.0,NE,17.5,10.7,50.0,89.0,No,17.1,SalmonGums,37.0,19.0,No,6.5,0.0
ENE,ENE,2014-08-11,13.0,E,13.2,9.8,65.0,82.0,No,12.6,SalmonGums,28.0,11.0,No,6.8,0.0
ENE,NE,2014-08-12,17.0,E,15.2,10.5,46.0,80.0,No,15.0,SalmonGums,37.0,20.0,No,1.6,0.4
NE,ENE,2014-08-13,20.0,NE,16.3,10.0,38.0,70.0,No,15.7,SalmonGums,35.0,19.0,No,2.3,0.0
N,N,2014-08-14,19.0,N,18.9,11.5,25.0,55.0,No,17.5,SalmonGums,44.0,17.0,No,2.5,0.0
WSW,S,2014-08-15,7.0,S,16.3,11.2,71.0,85.0,No,15.1,SalmonGums,28.0,15.0,Yes,9.8,0.4
,S,2014-08-16,0.0,SW,17.5,10.2,53.0,96.0,Yes,16.9,SalmonGums,15.0,4.0,No,1.4,3.4
NNE,NNE,2014-08-17,7.0,ENE,23.2,13.0,25.0,71.0,No,21.5,SalmonGums,28.0,13.0,No,1.3,0.2
N,WNW,2014-08-18,15.0,N,20.3,16.0,74.0,28.0,No,15.8,SalmonGums,39.0,4.0,Yes,9.6,0.0
NE,NW,2014-08-19,6.0,WNW,16.6,12.3,87.0,93.0,Yes,13.0,SalmonGums,22.0,4.0,Yes,9.4,4.6
NNW,NW,2014-08-20,9.0,NW,20.6,13.7,40.0,86.0,Yes,18.9,SalmonGums,28.0,13.0,No,4.4,2.2
N,NNW,2014-08-21,19.0,WNW,23.8,17.7,51.0,54.0,No,21.2,SalmonGums,46.0,20.0,No,5.6,0.0
WSW,WSW,2014-08-22,22.0,SSW,18.1,14.4,33.0,69.0,No,17.1,SalmonGums,41.0,19.0,No,8.3,0.2
NNE,NNE,2014-08-23,20.0,NNW,20.6,12.0,33.0,63.0,No,19.8,SalmonGums,33.0,15.0,No,0.7,0.0
N,NNW,2014-08-24,22.0,NNW,28.6,18.0,20.0,51.0,No,27.9,SalmonGums,43.0,19.0,No,8.9,0.0
WNW,NNW,2014-08-25,11.0,WNW,29.4,18.6,17.0,51.0,No,28.9,SalmonGums,35.0,17.0,No,4.6,0.0
WNW,SSW,2014-08-26,13.0,S,24.9,18.1,60.0,49.0,No,20.4,SalmonGums,37.0,26.0,No,9.7,0.0
ENE,ENE,2014-08-27,19.0,NNE,24.1,13.8,38.0,78.0,No,23.5,SalmonGums,33.0,17.0,No,9.7,0.0
NNW,N,2014-08-28,13.0,NW,29.1,22.1,17.0,28.0,No,27.7,SalmonGums,37.0,17.0,No,5.5,0.0
NNW,SW,2014-08-29,15.0,NW,28.2,20.6,13.0,29.0,No,27.8,SalmonGums,61.0,30.0,Yes,6.5,0.0
NE,SSW,2014-08-30,2.0,NNW,19.3,13.2,72.0,91.0,Yes,17.7,SalmonGums,37.0,9.0,Yes,11.9,2.6
SSW,SSW,2014-08-31,9.0,SSW,16.5,11.2,61.0,92.0,Yes,15.2,SalmonGums,30.0,20.0,Yes,10.3,3.0
ESE,NE,2014-09-01,4.0,NE,16.3,11.9,37.0,70.0,Yes,15.4,SalmonGums,22.0,9.0,No,0.8,1.2
NE,NNE,2014-09-02,19.0,NNE,16.1,9.3,52.0,80.0,No,15.7,SalmonGums,37.0,15.0,No,4.6,0.6
SSW,S,2014-09-03,20.0,SSW,18.4,14.6,49.0,77.0,No,16.8,SalmonGums,39.0,19.0,No,9.3,0.6
ESE,E,2014-09-04,17.0,E,17.8,11.4,42.0,67.0,No,17.4,SalmonGums,28.0,6.0,No,5.9,0.0
NE,NE,2014-09-05,20.0,NNE,22.8,13.5,35.0,71.0,No,20.9,SalmonGums,39.0,17.0,No,5.6,0.0
N,NW,2014-09-06,20.0,NNW,29.9,20.9,28.0,42.0,No,27.9,SalmonGums,63.0,31.0,Yes,13.3,0.0
WNW,WNW,2014-09-07,15.0,NW,19.5,16.4,57.0,57.0,Yes,19.2,SalmonGums,43.0,13.0,Yes,12.6,1.8
WNW,WNW,2014-09-08,35.0,WNW,17.0,12.6,42.0,66.0,Yes,16.2,SalmonGums,78.0,30.0,Yes,9.1,9.0
W,W,2014-09-09,26.0,W,18.7,13.0,44.0,58.0,Yes,18.3,SalmonGums,56.0,19.0,No,8.6,5.6
W,W,2014-09-10,11.0,W,17.8,15.8,45.0,67.0,No,17.4,SalmonGums,31.0,17.0,No,5.9,0.0
NE,NW,2014-09-11,11.0,NW,22.5,15.2,33.0,70.0,No,21.6,SalmonGums,22.0,4.0,No,6.8,0.0
N,NNW,2014-09-12,13.0,NNW,26.7,17.8,24.0,51.0,No,26.1,SalmonGums,43.0,17.0,No,2.5,0.0
SW,SSW,2014-09-13,20.0,SW,21.3,15.2,33.0,81.0,No,20.0,SalmonGums,43.0,24.0,No,11.2,0.0
SW,S,2014-09-14,13.0,SSW,21.0,14.1,29.0,64.0,No,20.3,SalmonGums,26.0,9.0,No,0.7,0.0
ESE,SSW,2014-09-15,4.0,SSW,21.9,16.5,37.0,45.0,No,21.0,SalmonGums,33.0,7.0,No,0.3,0.0
ENE,SE,2014-09-16,7.0,E,22.6,15.7,38.0,64.0,No,20.5,SalmonGums,26.0,9.0,No,2.4,0.0
NNE,NE,2014-09-17,19.0,NNE,25.9,17.7,24.0,49.0,No,23.6,SalmonGums,37.0,17.0,Yes,7.5,0.0
NNE,ENE,2014-09-18,24.0,NE,27.6,18.2,26.0,48.0,Yes,27.3,SalmonGums,41.0,15.0,No,12.1,1.8
SSW,SSW,2014-09-19,22.0,S,25.0,17.6,41.0,66.0,No,23.4,SalmonGums,35.0,20.0,No,8.8,0.0
ENE,NE,2014-09-20,17.0,NNE,29.6,15.4,20.0,64.0,No,29.1,SalmonGums,37.0,19.0,No,4.4,0.2
N,NNW,2014-09-21,28.0,NNW,35.5,26.4,12.0,15.0,No,33.5,SalmonGums,65.0,39.0,Yes,15.2,0.0
SSW,SSW,2014-09-22,31.0,SSW,14.7,10.6,56.0,93.0,Yes,13.3,SalmonGums,54.0,31.0,Yes,10.2,18.6
SSW,S,2014-09-23,15.0,SSW,17.4,10.1,59.0,86.0,Yes,15.4,SalmonGums,31.0,15.0,No,6.1,1.8
NW,WNW,2014-09-24,9.0,N,23.0,15.1,41.0,67.0,No,21.8,SalmonGums,26.0,11.0,No,4.7,0.0
NNW,WNW,2014-09-25,13.0,NW,30.5,20.2,18.0,48.0,No,29.6,SalmonGums,41.0,22.0,No,5.3,0.0
WNW,NW,2014-09-26,9.0,NNW,30.3,15.8,17.0,85.0,No,29.6,SalmonGums,48.0,22.0,No,9.2,0.0
NNW,NNW,2014-09-27,28.0,NW,29.1,20.4,19.0,45.0,No,28.0,SalmonGums,80.0,39.0,Yes,7.8,0.0
W,WNW,2014-09-28,28.0,WNW,22.1,15.4,38.0,62.0,Yes,21.0,SalmonGums,56.0,17.0,No,8.4,1.2
WNW,WNW,2014-09-29,20.0,WNW,23.0,18.1,37.0,55.0,No,22.3,SalmonGums,44.0,22.0,No,7.8,0.0
S,SSE,2014-09-30,13.0,SW,21.6,16.4,39.0,65.0,No,21.3,SalmonGums,26.0,6.0,No,8.1,0.0
ENE,ENE,2014-10-01,20.0,NE,26.8,18.1,27.0,59.0,No,26.0,SalmonGums,39.0,19.0,No,6.9,0.0
N,NE,2014-10-02,11.0,NE,30.6,18.2,21.0,49.0,No,29.9,SalmonGums,43.0,24.0,No,12.1,0.0
WSW,SW,2014-10-03,20.0,SSW,24.2,16.4,46.0,72.0,No,22.2,SalmonGums,41.0,22.0,No,16.2,0.0
ENE,E,2014-10-04,9.0,ESE,26.8,18.9,28.0,55.0,No,26.1,SalmonGums,37.0,7.0,No,3.4,0.0
N,WNW,2014-10-05,20.0,W,28.7,23.2,26.0,40.0,No,26.2,SalmonGums,74.0,28.0,Yes,8.2,0.0
SW,W,2014-10-06,22.0,SSW,18.9,14.0,41.0,62.0,Yes,17.7,SalmonGums,43.0,15.0,No,10.3,4.8
NNE,NNE,2014-10-07,20.0,N,27.3,15.8,19.0,56.0,No,26.0,SalmonGums,35.0,13.0,No,2.4,0.0
NNW,NW,2014-10-08,19.0,NW,33.6,22.8,9.0,29.0,No,33.2,SalmonGums,43.0,13.0,No,5.1,0.0
WSW,SSW,2014-10-09,13.0,SSW,26.0,18.6,41.0,53.0,No,24.4,SalmonGums,43.0,20.0,No,9.5,0.0
WSW,SE,2014-10-10,6.0,SSW,25.4,16.3,23.0,52.0,No,24.5,SalmonGums,28.0,11.0,No,1.8,0.0
NNW,SSW,2014-10-11,13.0,WSW,30.1,21.1,12.0,38.0,No,29.6,SalmonGums,46.0,20.0,No,5.6,0.0
SSE,SSE,2014-10-12,24.0,SSE,18.3,14.8,39.0,55.0,No,15.4,SalmonGums,46.0,20.0,No,10.6,0.2
ENE,ENE,2014-10-13,19.0,ESE,23.0,14.0,23.0,43.0,No,22.3,SalmonGums,39.0,17.0,No,-1.4,0.0
NNE,,2014-10-14,15.0,E,28.0,18.1,14.0,37.0,No,27.0,SalmonGums,,11.0,,5.4,0.0
N,ESE,2014-10-15,15.0,ESE,32.5,24.3,11.0,17.0,,31.8,SalmonGums,46.0,6.0,No,5.2,
NNE,NW,2014-10-16,26.0,NNW,38.9,26.4,9.0,11.0,No,38.3,SalmonGums,63.0,30.0,No,16.2,0.0
WNW,S,2014-10-17,13.0,W,30.3,18.8,17.0,65.0,No,29.1,SalmonGums,46.0,22.0,Yes,12.7,0.0
ENE,SSW,2014-10-18,13.0,S,27.5,18.2,89.0,88.0,Yes,14.1,SalmonGums,72.0,44.0,Yes,12.9,3.6
ESE,NW,2014-10-19,17.0,E,18.5,14.9,93.0,95.0,Yes,14.5,SalmonGums,43.0,4.0,Yes,12.4,10.6
NNW,NNW,2014-10-20,17.0,WNW,21.7,18.0,58.0,70.0,Yes,20.3,SalmonGums,44.0,17.0,Yes,11.9,40.8
WSW,S,2014-10-21,9.0,S,22.9,15.7,53.0,83.0,Yes,21.3,SalmonGums,28.0,15.0,No,12.7,5.2
NE,E,2014-10-22,15.0,NE,27.0,15.1,45.0,87.0,No,25.9,SalmonGums,37.0,17.0,No,10.9,0.0
WNW,NW,2014-10-23,24.0,WNW,26.6,21.1,30.0,50.0,No,25.2,SalmonGums,54.0,26.0,No,12.0,0.2
,ENE,2014-10-24,0.0,N,25.8,16.6,40.0,90.0,No,24.9,SalmonGums,24.0,11.0,No,13.9,0.8
N,SSW,2014-10-25,17.0,SW,30.8,24.3,39.0,46.0,No,26.8,SalmonGums,43.0,20.0,No,13.3,0.2
WSW,SW,2014-10-26,19.0,SW,24.1,18.8,37.0,49.0,No,22.4,SalmonGums,57.0,22.0,No,8.9,0.0
S,SSE,2014-10-27,6.0,SE,25.2,17.6,31.0,54.0,No,23.6,SalmonGums,37.0,9.0,No,3.9,0.0
E,NE,2014-10-28,15.0,NNE,30.1,20.1,24.0,49.0,No,28.8,SalmonGums,24.0,11.0,No,4.6,0.0
NW,SSW,2014-10-29,9.0,S,33.6,25.8,44.0,27.0,No,25.5,SalmonGums,43.0,24.0,No,15.2,0.0
SW,SSE,2014-10-30,6.0,SSW,30.3,20.5,32.0,62.0,No,30.1,SalmonGums,43.0,13.0,No,15.2,0.0
SSW,SSW,2014-10-31,31.0,SSW,21.5,16.8,34.0,59.0,No,19.4,SalmonGums,48.0,24.0,No,12.1,0.2
NE,ENE,2014-11-01,15.0,E,24.5,16.7,24.0,45.0,No,24.1,SalmonGums,30.0,7.0,No,2.8,0.0
NNE,N,2014-11-02,28.0,NNE,31.3,21.6,14.0,34.0,No,29.4,SalmonGums,46.0,24.0,No,11.0,0.0
SW,S,2014-11-03,17.0,S,24.4,19.4,41.0,45.0,No,22.0,SalmonGums,43.0,28.0,No,12.6,0.0
NNE,SE,2014-11-04,7.0,ENE,26.9,18.2,25.0,45.0,No,26.4,SalmonGums,39.0,7.0,No,4.3,0.0
NNW,NNW,2014-11-05,24.0,NW,35.5,25.4,12.0,29.0,No,34.8,SalmonGums,37.0,13.0,No,9.8,0.0
ESE,WSW,2014-11-06,6.0,NW,36.1,21.0,10.0,59.0,No,35.9,SalmonGums,46.0,26.0,No,14.0,0.0
WNW,W,2014-11-07,31.0,W,24.6,19.7,23.0,40.0,No,22.6,SalmonGums,56.0,20.0,No,15.9,0.0
ENE,SE,2014-11-08,11.0,NNE,26.7,18.5,23.0,47.0,No,25.6,SalmonGums,41.0,9.0,No,4.1,0.0
ENE,ESE,2014-11-09,19.0,ENE,34.0,24.4,15.0,29.0,No,33.2,SalmonGums,48.0,15.0,No,7.6,0.0
NNE,N,2014-11-10,30.0,N,32.7,28.0,25.0,21.0,No,30.8,SalmonGums,54.0,24.0,No,19.9,0.0
NW,S,2014-11-11,20.0,S,30.3,25.6,48.0,52.0,No,26.4,SalmonGums,46.0,26.0,Yes,18.1,0.2
S,SE,2014-11-12,17.0,SSE,17.8,15.7,85.0,91.0,Yes,16.0,SalmonGums,33.0,20.0,Yes,14.3,8.8
SW,SSW,2014-11-13,13.0,S,14.3,13.2,93.0,89.0,Yes,11.0,SalmonGums,54.0,33.0,Yes,11.1,2.6
SSE,S,2014-11-14,22.0,S,16.2,13.3,70.0,70.0,Yes,12.6,SalmonGums,39.0,20.0,No,8.7,19.8
