wind dir 9 am,rainfall,wind gust speed,max temp f,humidity 9 am,wind speed 3 pm,rain today,temp 3 pm f,wind speed 9 am,temp 9 am f,location,humidity 3 pm,date,min temp f,wind gust dir,wind dir 3 pm,rain tomorrow
ENE,0.0,35.0,59.9,98.0,6.0,No,57.74,17.0,43.34,MountGinini,54.0,2014-01-08,37.4,E,NE,No
ENE,0.0,41.0,57.92,98.0,7.0,No,55.22,13.0,43.519999999999996,MountGinini,77.0,2014-01-09,41.18,E,N,No
SW,0.0,24.0,62.6,72.0,9.0,No,56.48,7.0,57.02,MountGinini,95.0,2014-01-10,42.980000000000004,NW,WNW,Yes
SW,1.4,37.0,75.2,93.0,19.0,Yes,72.5,19.0,57.2,MountGinini,39.0,2014-01-11,51.08,SW,SW,No
WSW,0.0,33.0,81.5,55.0,7.0,No,76.1,9.0,65.66,MountGinini,28.0,2014-01-12,55.22,WSW,SSE,No
E,0.0,33.0,78.98,21.0,9.0,No,76.28,13.0,62.6,MountGinini,27.0,2014-01-13,52.879999999999995,SE,N,No
WSW,0.0,31.0,84.2,31.0,7.0,No,82.58,4.0,70.52,MountGinini,24.0,2014-01-14,58.1,ENE,S,No
WSW,0.0,35.0,86.0,44.0,9.0,No,80.42,15.0,70.34,MountGinini,27.0,2014-01-15,61.88,ESE,S,No
E,0.0,46.0,87.26,22.0,11.0,No,86.0,7.0,78.08,MountGinini,18.0,2014-01-16,64.04,ENE,E,No
NNE,0.0,43.0,84.74,16.0,13.0,No,82.58,11.0,71.96,MountGinini,9.0,2014-01-17,61.88,ENE,NNE,No
WNW,0.0,70.0,87.98,32.0,13.0,No,85.46000000000001,11.0,70.52,MountGinini,21.0,2014-01-18,63.32,NNW,NW,Yes
NW,6.0,33.0,80.42,33.0,11.0,Yes,77.0,7.0,70.16,MountGinini,31.0,2014-01-19,57.92,NE,NW,Yes
NE,1.4,37.0,65.3,98.0,9.0,Yes,63.86,9.0,51.620000000000005,MountGinini,97.0,2014-01-20,50.54,ENE,NNW,No
NNE,0.0,33.0,71.42,98.0,13.0,No,65.3,11.0,50.18,MountGinini,52.0,2014-01-21,47.84,SW,WSW,No
E,0.0,31.0,68.0,97.0,13.0,No,64.94,9.0,53.78,MountGinini,58.0,2014-01-22,46.76,NE,ENE,No
ENE,0.0,31.0,68.0,98.0,13.0,No,65.66,17.0,47.66,MountGinini,44.0,2014-01-23,40.82,E,ENE,No
NNW,0.0,65.0,52.7,99.0,31.0,No,51.08,22.0,51.44,MountGinini,98.0,2014-01-24,46.76,WSW,NW,Yes
SSW,12.4,61.0,58.459999999999994,96.0,6.0,Yes,54.86,7.0,46.58,MountGinini,72.0,2014-01-25,41.72,SW,NNE,No
ENE,0.0,30.0,62.6,98.0,7.0,No,60.980000000000004,13.0,43.519999999999996,MountGinini,55.0,2014-01-26,35.96,ENE,ENE,No
WNW,0.0,26.0,72.68,49.0,7.0,No,70.52,2.0,57.92,MountGinini,41.0,2014-01-27,42.980000000000004,NNW,W,No
WNW,0.0,30.0,76.46,54.0,13.0,No,74.48,11.0,60.440000000000005,MountGinini,39.0,2014-01-28,53.6,WNW,WNW,No
W,0.0,37.0,84.2,43.0,7.0,No,82.04,17.0,66.2,MountGinini,31.0,2014-01-29,58.64,S,SSW,No
NNW,0.0,31.0,85.1,23.0,7.0,No,80.78,9.0,69.25999999999999,MountGinini,28.0,2014-01-30,57.74,NNE,W,No
WSW,0.0,39.0,85.46000000000001,31.0,15.0,No,83.48,11.0,71.96,MountGinini,30.0,2014-01-31,63.32,W,WSW,No
NW,0.0,35.0,86.0,31.0,17.0,No,83.3,15.0,70.88,MountGinini,28.0,2014-02-01,61.16,WSW,SW,No
NW,0.0,39.0,86.0,35.0,13.0,No,80.96,15.0,71.78,MountGinini,29.0,2014-02-02,63.68,NE,NW,No
WNW,0.0,43.0,85.82,31.0,11.0,No,84.38000000000001,13.0,70.7,MountGinini,26.0,2014-02-03,62.959999999999994,ESE,WNW,No
ESE,0.2,48.0,61.34,99.0,15.0,No,59.0,20.0,53.06,MountGinini,64.0,2014-02-04,52.7,ESE,E,No
E,0.2,48.0,59.0,98.0,13.0,No,57.74,20.0,38.48,MountGinini,55.0,2014-02-05,36.32,ESE,E,No
SSE,0.0,28.0,71.96,50.0,6.0,No,68.54,11.0,57.92,MountGinini,41.0,2014-02-06,37.76,ESE,NNE,No
SW,0.0,35.0,78.44,46.0,9.0,No,74.48,9.0,61.88,MountGinini,27.0,2014-02-07,50.18,SSW,SW,No
WNW,0.0,37.0,82.22,35.0,11.0,No,74.66,11.0,66.02,MountGinini,27.0,2014-02-08,57.56,ENE,W,No
NW,0.0,44.0,83.3,33.0,20.0,No,81.86,17.0,67.82,MountGinini,23.0,2014-02-09,62.059999999999995,WNW,NW,No
WNW,0.0,39.0,84.2,33.0,17.0,No,82.94,7.0,70.88,MountGinini,22.0,2014-02-10,58.64,W,WNW,No
WNW,0.0,41.0,81.5,46.0,20.0,No,78.98,15.0,63.14,MountGinini,19.0,2014-02-11,51.98,WSW,WSW,No
NE,0.0,26.0,76.64,49.0,6.0,No,75.74000000000001,6.0,64.04,MountGinini,47.0,2014-02-12,45.5,ESE,NE,No
ESE,0.0,31.0,74.3,21.0,7.0,No,68.9,11.0,65.48,MountGinini,43.0,2014-02-13,50.9,NNE,WNW,Yes
NE,18.8,35.0,63.68,73.0,6.0,Yes,62.78,4.0,58.1,MountGinini,76.0,2014-02-14,49.28,NE,WNW,Yes
NNW,11.0,48.0,58.82,98.0,20.0,Yes,56.66,11.0,53.96,MountGinini,98.0,2014-02-15,52.34,NW,NNW,Yes
SSW,57.4,48.0,60.8,97.0,17.0,Yes,53.24,9.0,57.379999999999995,MountGinini,99.0,2014-02-16,53.96,SSW,S,Yes
NE,23.6,28.0,65.84,94.0,11.0,Yes,62.78,6.0,51.44,MountGinini,61.0,2014-02-17,42.620000000000005,ESE,WNW,No
WNW,0.0,31.0,67.46,98.0,13.0,No,62.6,11.0,54.14,MountGinini,61.0,2014-02-18,47.48,WNW,WNW,No
NNW,0.0,56.0,66.56,99.0,9.0,No,52.7,20.0,56.66,MountGinini,98.0,2014-02-19,53.96,NNW,NNW,Yes
W,14.2,67.0,51.98,98.0,26.0,Yes,49.1,20.0,36.86,MountGinini,53.0,2014-02-20,33.62,W,W,No
SE,0.0,52.0,65.3,38.0,7.0,No,64.04,6.0,50.54,MountGinini,42.0,2014-02-21,35.96,WSW,NW,No
SW,0.0,22.0,63.86,93.0,2.0,No,63.32,4.0,49.82,MountGinini,59.0,2014-02-22,41.36,WSW,WNW,No
ESE,0.0,20.0,64.94,42.0,6.0,No,62.959999999999994,4.0,55.22,MountGinini,57.0,2014-02-23,42.620000000000005,ESE,NW,No
S,0.0,28.0,68.72,58.0,6.0,No,65.66,9.0,58.82,MountGinini,46.0,2014-02-24,47.66,SSW,NNE,No
NW,0.0,33.0,70.52,64.0,11.0,No,66.56,11.0,58.1,MountGinini,37.0,2014-02-25,50.18,NNW,NW,No
NW,0.6,52.0,59.36,97.0,19.0,No,55.4,20.0,52.7,MountGinini,96.0,2014-02-26,51.44,NW,NNW,Yes
NW,8.4,30.0,60.440000000000005,98.0,7.0,Yes,54.86,9.0,54.5,MountGinini,100.0,2014-02-27,50.9,ENE,N,No
ENE,0.0,28.0,50.18,98.0,7.0,No,49.28,13.0,47.3,MountGinini,97.0,2014-02-28,46.04,ENE,E,No
ENE,0.2,31.0,53.24,97.0,15.0,No,51.08,11.0,49.1,MountGinini,98.0,2014-03-01,45.68,E,ENE,No
E,0.0,30.0,62.24,97.0,11.0,No,59.9,15.0,49.82,MountGinini,74.0,2014-03-02,43.34,ENE,ENE,No
E,0.0,30.0,62.42,98.0,11.0,No,60.8,17.0,47.120000000000005,MountGinini,60.0,2014-03-03,44.6,ENE,ENE,No
SE,0.0,20.0,66.02,65.0,9.0,No,62.24,2.0,58.1,MountGinini,69.0,2014-03-04,45.5,ESE,ENE,No
W,0.6,30.0,60.980000000000004,99.0,13.0,No,54.32,9.0,53.24,MountGinini,98.0,2014-03-05,50.54,WNW,W,Yes
WNW,4.6,31.0,65.48,98.0,13.0,Yes,61.88,2.0,51.620000000000005,MountGinini,79.0,2014-03-06,49.46,NW,WNW,No
W,0.0,39.0,66.2,94.0,15.0,No,65.12,15.0,53.6,MountGinini,45.0,2014-03-07,49.46,WNW,WNW,No
ENE,0.0,31.0,66.02,99.0,11.0,No,62.959999999999994,9.0,51.26,MountGinini,53.0,2014-03-08,49.1,NE,NNE,No
ENE,0.8,39.0,60.980000000000004,98.0,7.0,No,57.379999999999995,11.0,47.120000000000005,MountGinini,81.0,2014-03-09,46.58,NE,NNW,Yes
SW,5.0,31.0,68.54,81.0,7.0,Yes,62.78,7.0,56.3,MountGinini,57.0,2014-03-10,46.4,SW,SSW,No
ENE,0.2,26.0,67.82,57.0,9.0,No,56.66,2.0,60.980000000000004,MountGinini,96.0,2014-03-11,54.5,NNE,NNE,Yes
WSW,15.4,44.0,64.22,99.0,13.0,Yes,61.16,13.0,50.9,MountGinini,73.0,2014-03-12,50.0,WSW,W,No
NNE,0.0,26.0,59.0,98.0,9.0,No,53.96,11.0,47.84,MountGinini,98.0,2014-03-13,45.86,NW,WNW,No
NW,0.0,35.0,64.94,99.0,15.0,No,59.540000000000006,19.0,51.98,MountGinini,63.0,2014-03-14,47.3,NW,WNW,No
NW,0.0,56.0,60.26,99.0,19.0,No,57.92,20.0,49.82,MountGinini,87.0,2014-03-15,47.84,NW,NW,Yes
W,1.6,78.0,45.5,98.0,24.0,Yes,40.64,30.0,41.54,MountGinini,90.0,2014-03-16,40.28,NW,W,No
WSW,0.0,54.0,53.6,98.0,20.0,No,51.26,20.0,40.28,MountGinini,87.0,2014-03-17,34.16,W,W,No
WSW,0.0,48.0,60.980000000000004,97.0,13.0,No,58.64,17.0,48.2,MountGinini,67.0,2014-03-18,40.28,WSW,W,No
WSW,0.0,30.0,66.2,82.0,6.0,No,66.02,13.0,51.44,MountGinini,37.0,2014-03-19,47.120000000000005,WSW,NW,No
NE,0.0,37.0,66.56,98.0,7.0,No,64.4,15.0,47.3,MountGinini,60.0,2014-03-20,46.04,ENE,WNW,No
NW,0.0,41.0,63.14,98.0,17.0,No,60.62,17.0,52.34,MountGinini,71.0,2014-03-21,47.120000000000005,W,NW,Yes
NW,8.4,52.0,59.9,99.0,20.0,Yes,58.64,19.0,49.46,MountGinini,94.0,2014-03-22,45.86,WNW,WNW,No
WNW,0.0,39.0,57.74,98.0,11.0,No,56.3,15.0,46.4,MountGinini,55.0,2014-03-23,43.519999999999996,NW,WNW,No
NE,0.0,44.0,49.46,99.0,7.0,No,47.48,7.0,44.06,MountGinini,99.0,2014-03-24,41.9,ESE,ENE,Yes
E,4.4,57.0,53.6,98.0,22.0,Yes,50.72,24.0,45.32,MountGinini,99.0,2014-03-25,42.8,E,E,Yes
E,1.8,57.0,51.98,98.0,19.0,Yes,50.0,19.0,50.9,MountGinini,97.0,2014-03-26,45.14,ENE,E,Yes
NE,40.8,56.0,54.5,97.0,7.0,Yes,53.78,22.0,50.36,MountGinini,97.0,2014-03-27,48.56,ENE,NNE,Yes
SW,22.0,28.0,54.86,97.0,4.0,Yes,51.08,7.0,52.16,MountGinini,97.0,2014-03-28,49.46,NNW,WNW,Yes
W,6.4,28.0,60.440000000000005,99.0,9.0,Yes,57.2,6.0,51.620000000000005,MountGinini,94.0,2014-03-29,46.94,W,WSW,No
W,0.0,35.0,58.1,78.0,19.0,No,48.92,9.0,52.16,MountGinini,96.0,2014-03-30,46.22,SSW,SSW,No
SSW,0.8,30.0,61.88,61.0,6.0,No,56.3,7.0,50.18,MountGinini,72.0,2014-03-31,45.86,SSW,WNW,No
SSW,0.0,26.0,60.62,76.0,6.0,No,57.02,17.0,52.16,MountGinini,85.0,2014-04-01,48.74,SSW,S,No
WNW,0.0,26.0,65.66,96.0,11.0,No,63.14,13.0,51.98,MountGinini,69.0,2014-04-02,48.02,W,W,No
WNW,0.0,37.0,55.76,97.0,15.0,No,53.24,15.0,53.96,MountGinini,99.0,2014-04-03,51.26,WSW,WSW,Yes
E,35.0,37.0,48.74,98.0,13.0,Yes,48.02,22.0,44.42,MountGinini,98.0,2014-04-04,44.239999999999995,E,E,Yes
ESE,16.2,26.0,51.26,97.0,6.0,Yes,48.74,11.0,46.4,MountGinini,97.0,2014-04-05,44.239999999999995,E,ESE,Yes
ESE,3.2,30.0,53.06,96.0,9.0,Yes,52.16,6.0,48.02,MountGinini,94.0,2014-04-06,42.08,E,E,No
E,0.2,37.0,51.8,98.0,15.0,No,49.1,13.0,43.16,MountGinini,84.0,2014-04-07,35.78,ENE,ENE,No
NNE,0.0,26.0,56.48,98.0,6.0,No,56.120000000000005,7.0,43.7,MountGinini,84.0,2014-04-08,41.36,NE,NW,No
E,0.0,20.0,53.24,98.0,4.0,No,50.72,4.0,49.1,MountGinini,97.0,2014-04-09,43.34,NE,NE,Yes
N,3.0,39.0,50.0,98.0,13.0,Yes,49.64,9.0,48.02,MountGinini,98.0,2014-04-10,45.14,NW,WNW,Yes
W,14.4,56.0,53.6,97.0,9.0,Yes,51.98,11.0,49.28,MountGinini,97.0,2014-04-11,48.02,S,SSE,Yes
SE,3.4,56.0,50.72,98.0,15.0,Yes,48.74,22.0,42.620000000000005,MountGinini,83.0,2014-04-12,40.64,SE,SSE,No
SW,0.0,30.0,54.5,71.0,6.0,No,49.1,6.0,46.76,MountGinini,60.0,2014-04-13,39.02,SSE,ESE,No
ESE,0.0,37.0,52.34,91.0,7.0,No,49.1,13.0,40.64,MountGinini,66.0,2014-04-14,33.44,S,NE,No
ESE,0.0,33.0,50.9,76.0,6.0,No,47.3,11.0,41.36,MountGinini,76.0,2014-04-15,33.98,ESE,E,No
SSW,0.0,28.0,53.96,94.0,9.0,No,52.16,19.0,43.519999999999996,MountGinini,63.0,2014-04-16,35.24,SSW,WSW,No
SW,0.0,24.0,54.32,87.0,7.0,No,53.96,4.0,42.980000000000004,MountGinini,56.0,2014-04-17,37.76,SW,W,No
WSW,0.0,61.0,48.56,98.0,19.0,No,44.42,24.0,42.44,MountGinini,94.0,2014-04-18,38.48,WSW,W,No
SW,0.0,39.0,49.46,56.0,9.0,No,45.32,6.0,38.839999999999996,MountGinini,80.0,2014-04-19,31.1,WSW,W,No
W,0.0,35.0,49.64,98.0,17.0,No,46.76,19.0,34.7,MountGinini,80.0,2014-04-20,31.64,SW,W,No
NNW,0.0,20.0,53.42,78.0,11.0,No,51.44,4.0,46.58,MountGinini,70.0,2014-04-21,31.28,E,WNW,No
WNW,0.0,28.0,58.1,35.0,11.0,No,53.06,9.0,49.82,MountGinini,50.0,2014-04-22,42.44,WNW,W,Yes
WSW,1.2,52.0,49.64,98.0,17.0,Yes,47.84,24.0,42.44,MountGinini,97.0,2014-04-23,41.9,WSW,WNW,Yes
W,2.6,48.0,50.36,98.0,20.0,Yes,48.92,20.0,44.42,MountGinini,43.0,2014-04-24,42.260000000000005,WSW,W,No
NE,0.0,43.0,47.48,98.0,13.0,No,44.239999999999995,17.0,40.1,MountGinini,98.0,2014-04-25,36.68,NNW,NNE,No
W,0.0,67.0,47.48,97.0,28.0,No,44.42,28.0,43.34,MountGinini,96.0,2014-04-26,40.1,W,W,No
NE,0.0,31.0,45.86,98.0,6.0,No,43.34,7.0,39.02,MountGinini,98.0,2014-04-27,37.58,WSW,NW,No
WNW,0.0,37.0,54.32,98.0,17.0,No,52.879999999999995,13.0,45.68,MountGinini,79.0,2014-04-28,38.48,WSW,W,No
W,0.0,59.0,49.46,98.0,22.0,No,48.02,28.0,47.48,MountGinini,98.0,2014-04-29,44.78,W,WNW,Yes
WSW,12.4,59.0,43.16,97.0,11.0,Yes,39.74,11.0,36.86,MountGinini,95.0,2014-04-30,35.24,W,SW,No
WSW,0.0,31.0,48.379999999999995,95.0,9.0,No,46.4,15.0,36.32,MountGinini,68.0,2014-05-01,30.74,WSW,W,No
W,0.0,52.0,37.76,97.0,15.0,No,32.18,19.0,31.46,MountGinini,94.0,2014-05-02,30.2,WSW,W,Yes
ESE,1.6,54.0,33.44,98.0,19.0,Yes,32.0,4.0,31.1,MountGinini,97.0,2014-05-03,30.2,WSW,WSW,Yes
SW,2.2,56.0,37.94,97.0,28.0,Yes,32.18,26.0,31.82,MountGinini,97.0,2014-05-04,30.92,SW,WSW,No
SSW,0.0,52.0,41.36,98.0,19.0,No,38.12,20.0,30.92,MountGinini,94.0,2014-05-05,27.68,SW,SW,No
SW,0.0,46.0,46.22,97.0,11.0,No,44.6,17.0,34.16,MountGinini,67.0,2014-05-06,30.92,SW,SW,No
SSE,0.0,46.0,42.260000000000005,62.0,4.0,No,41.0,2.0,34.88,MountGinini,61.0,2014-05-07,29.12,E,ESE,No
ENE,0.0,54.0,44.42,94.0,6.0,No,44.06,4.0,34.7,MountGinini,63.0,2014-05-08,25.34,ESE,WNW,No
NW,0.0,43.0,46.4,87.0,7.0,No,42.44,17.0,37.94,MountGinini,70.0,2014-05-09,31.46,NW,NW,No
NW,0.0,44.0,41.0,98.0,17.0,No,40.46,19.0,39.02,MountGinini,98.0,2014-05-10,36.32,NW,WNW,Yes
SSW,8.0,33.0,49.64,97.0,6.0,Yes,48.92,11.0,39.74,MountGinini,72.0,2014-05-11,38.12,WSW,W,No
ENE,0.2,20.0,51.08,71.0,6.0,No,47.120000000000005,2.0,44.06,MountGinini,71.0,2014-05-12,34.7,NE,N,No
NNW,0.0,30.0,49.1,66.0,11.0,No,46.4,11.0,42.620000000000005,MountGinini,68.0,2014-05-13,35.24,WNW,W,No
WSW,0.0,37.0,49.1,98.0,9.0,No,47.120000000000005,22.0,39.56,MountGinini,71.0,2014-05-14,35.6,WSW,WSW,No
WNW,0.0,31.0,48.74,93.0,7.0,No,46.58,13.0,41.36,MountGinini,87.0,2014-05-15,35.78,W,W,No
SW,0.0,31.0,53.42,94.0,9.0,No,49.28,19.0,43.519999999999996,MountGinini,59.0,2014-05-16,37.94,SW,ENE,No
W,0.0,54.0,48.92,96.0,13.0,No,45.68,20.0,42.980000000000004,MountGinini,91.0,2014-05-17,39.2,W,WSW,No
WSW,0.0,35.0,49.82,81.0,11.0,No,46.04,15.0,42.980000000000004,MountGinini,75.0,2014-05-18,39.74,WSW,W,No
W,0.0,43.0,49.46,98.0,15.0,No,48.2,20.0,41.54,MountGinini,85.0,2014-05-19,39.2,W,W,No
WNW,0.0,54.0,44.6,99.0,15.0,No,44.06,17.0,42.980000000000004,MountGinini,98.0,2014-05-20,40.82,SW,WSW,Yes
WSW,1.8,39.0,48.379999999999995,98.0,17.0,Yes,44.6,13.0,42.08,MountGinini,95.0,2014-05-21,39.74,WSW,SW,No
W,0.0,44.0,49.28,99.0,15.0,No,48.379999999999995,13.0,44.78,MountGinini,95.0,2014-05-22,40.46,WNW,WNW,No
W,0.0,67.0,48.02,98.0,31.0,No,46.76,22.0,42.08,MountGinini,96.0,2014-05-23,41.72,W,W,No
SW,0.8,56.0,49.1,97.0,17.0,No,45.86,20.0,38.839999999999996,MountGinini,94.0,2014-05-24,38.660000000000004,WSW,WSW,No
WSW,0.0,52.0,50.0,97.0,13.0,No,47.120000000000005,20.0,43.7,MountGinini,95.0,2014-05-25,37.76,WSW,WSW,No
W,0.0,46.0,53.24,98.0,13.0,No,49.46,24.0,45.68,MountGinini,88.0,2014-05-26,42.8,WSW,WNW,No
NW,0.0,98.0,50.72,96.0,22.0,No,43.16,24.0,45.86,MountGinini,99.0,2014-05-27,44.78,NNW,WNW,Yes
W,20.0,72.0,40.82,97.0,24.0,Yes,37.76,30.0,35.24,MountGinini,97.0,2014-05-28,33.8,W,W,No
ENE,0.4,52.0,46.4,98.0,6.0,No,41.36,9.0,40.64,MountGinini,94.0,2014-05-29,32.0,SW,N,No
NE,0.2,35.0,47.3,98.0,9.0,No,43.16,9.0,38.660000000000004,MountGinini,94.0,2014-05-30,34.34,ENE,NE,No
NE,0.0,52.0,47.48,98.0,11.0,No,42.44,11.0,41.36,MountGinini,98.0,2014-05-31,35.06,ENE,NE,Yes
NE,5.0,56.0,41.36,97.0,11.0,Yes,38.48,20.0,41.18,MountGinini,97.0,2014-06-01,39.2,NE,NNE,Yes
ESE,8.2,37.0,42.620000000000005,97.0,11.0,Yes,36.14,4.0,38.3,MountGinini,97.0,2014-06-02,35.42,W,WSW,Yes
WSW,9.6,48.0,43.16,97.0,20.0,Yes,36.32,22.0,35.96,MountGinini,96.0,2014-06-03,35.6,WSW,WSW,Yes
NNW,1.2,33.0,47.66,97.0,6.0,Yes,41.54,2.0,42.980000000000004,MountGinini,98.0,2014-06-04,33.8,SW,WSW,No
N,0.0,28.0,43.879999999999995,98.0,2.0,No,41.36,6.0,37.58,MountGinini,94.0,2014-06-05,35.78,N,ESE,No
SSW,0.0,24.0,42.980000000000004,98.0,6.0,No,40.28,9.0,37.22,MountGinini,94.0,2014-06-06,32.9,SSE,S,No
SSW,0.0,33.0,44.06,46.0,6.0,No,42.260000000000005,13.0,37.76,MountGinini,68.0,2014-06-07,32.54,S,W,No
ESE,0.0,74.0,38.48,97.0,6.0,No,35.96,9.0,31.1,MountGinini,75.0,2014-06-08,26.96,SSE,SE,No
ESE,0.0,61.0,39.92,98.0,15.0,No,37.94,15.0,36.14,MountGinini,99.0,2014-06-09,28.4,ESE,ESE,No
E,0.0,43.0,41.36,98.0,6.0,No,38.839999999999996,15.0,35.42,MountGinini,98.0,2014-06-10,31.28,ESE,E,No
NNW,0.0,28.0,50.36,97.0,11.0,No,41.18,7.0,40.82,MountGinini,94.0,2014-06-11,32.36,ENE,W,No
WNW,0.0,44.0,41.36,97.0,13.0,No,40.28,22.0,36.5,MountGinini,95.0,2014-06-12,34.16,NW,WNW,No
NW,0.0,56.0,39.74,98.0,19.0,No,39.02,22.0,38.3,MountGinini,97.0,2014-06-13,33.44,NW,NW,Yes
WSW,13.2,37.0,42.620000000000005,98.0,6.0,Yes,34.34,7.0,39.74,MountGinini,97.0,2014-06-14,33.26,SSW,ESE,Yes
,17.8,72.0,36.86,98.0,17.0,Yes,34.7,0.0,32.18,MountGinini,98.0,2014-06-15,29.84,SSW,SW,No
WSW,0.2,56.0,35.6,67.0,17.0,No,30.56,17.0,34.52,MountGinini,96.0,2014-06-16,29.66,WSW,WSW,
SSW,,57.0,41.54,97.0,6.0,,38.839999999999996,22.0,31.64,MountGinini,94.0,2014-06-17,30.38,WSW,SSE,No
SW,0.0,26.0,46.94,43.0,13.0,No,44.78,13.0,41.54,MountGinini,58.0,2014-06-18,31.64,WSW,SW,No
WNW,0.0,54.0,44.6,41.0,19.0,No,39.2,17.0,39.56,MountGinini,63.0,2014-06-19,36.32,NW,W,No
W,0.0,57.0,41.0,98.0,22.0,No,38.48,24.0,35.06,MountGinini,77.0,2014-06-20,34.52,W,W,No
SW,0.0,48.0,46.04,98.0,2.0,No,36.32,13.0,35.6,MountGinini,97.0,2014-06-21,31.1,WSW,S,Yes
E,1.6,37.0,43.879999999999995,96.0,6.0,Yes,40.64,11.0,37.04,MountGinini,94.0,2014-06-22,32.0,NNW,N,No
WNW,0.0,78.0,34.88,98.0,30.0,No,32.0,31.0,33.98,MountGinini,97.0,2014-06-23,32.9,NW,NW,Yes
W,29.4,87.0,30.38,97.0,26.0,Yes,28.94,30.0,24.439999999999998,MountGinini,98.0,2014-06-24,23.54,WSW,W,
,,,32.18,97.0,,,30.38,,28.4,MountGinini,97.0,2014-06-25,24.439999999999998,,,
,,85.0,34.16,97.0,44.0,,32.72,,32.0,MountGinini,97.0,2014-06-26,28.04,W,W,Yes
WNW,1.6,61.0,33.62,97.0,22.0,Yes,32.54,24.0,33.08,MountGinini,97.0,2014-06-27,31.46,WNW,WNW,No
NW,0.0,70.0,30.38,96.0,20.0,No,27.86,22.0,30.02,MountGinini,98.0,2014-06-28,30.02,NW,NW,Yes
W,27.2,59.0,28.94,98.0,26.0,Yes,28.76,28.0,26.240000000000002,MountGinini,98.0,2014-06-29,25.34,W,W,Yes
,9.6,,28.580000000000002,97.0,0.0,Yes,26.240000000000002,0.0,24.439999999999998,MountGinini,98.0,2014-06-30,22.82,,,No
,0.4,48.0,37.58,98.0,22.0,No,30.56,0.0,28.22,MountGinini,97.0,2014-07-01,24.26,S,SW,No
SSW,0.2,52.0,39.56,47.0,11.0,No,39.2,24.0,36.68,MountGinini,69.0,2014-07-02,27.86,S,WSW,No
SW,0.0,41.0,44.239999999999995,34.0,15.0,No,41.72,13.0,38.660000000000004,MountGinini,48.0,2014-07-03,33.98,W,W,No
WNW,0.0,57.0,33.62,98.0,24.0,No,32.54,24.0,30.74,MountGinini,94.0,2014-07-04,28.22,WNW,WNW,Yes
W,1.8,56.0,31.1,97.0,22.0,Yes,30.02,19.0,29.66,MountGinini,97.0,2014-07-05,28.76,W,WSW,No
WSW,1.0,46.0,31.82,97.0,20.0,No,31.28,7.0,30.38,MountGinini,97.0,2014-07-06,28.94,WSW,SW,No
SSW,1.0,37.0,34.16,97.0,13.0,No,33.08,6.0,30.2,MountGinini,98.0,2014-07-07,27.14,S,SW,No
WSW,0.0,48.0,32.0,95.0,19.0,No,31.28,19.0,26.6,MountGinini,96.0,2014-07-08,26.42,NW,W,No
NNW,0.0,65.0,28.22,97.0,22.0,No,28.04,26.0,28.04,MountGinini,98.0,2014-07-09,26.240000000000002,WNW,NW,Yes
WSW,12.4,61.0,31.28,97.0,28.0,Yes,28.04,17.0,25.16,MountGinini,98.0,2014-07-10,25.16,WSW,WSW,No
,0.8,,30.92,97.0,,No,30.02,,28.22,MountGinini,98.0,2014-07-11,24.439999999999998,,,No
,0.6,,31.46,97.0,,No,29.3,,29.66,MountGinini,97.0,2014-07-12,26.240000000000002,,,Yes
,2.2,,33.26,57.0,,Yes,32.0,,29.3,MountGinini,58.0,2014-07-13,19.939999999999998,,,No
E,0.0,41.0,39.74,94.0,6.0,No,36.14,9.0,33.26,MountGinini,65.0,2014-07-14,25.880000000000003,ENE,NE,No
NNW,0.0,54.0,34.34,97.0,17.0,No,32.18,20.0,33.26,MountGinini,97.0,2014-07-15,32.0,NNW,NNW,Yes
WSW,22.8,52.0,33.44,97.0,19.0,Yes,32.0,11.0,32.18,MountGinini,97.0,2014-07-16,31.82,WSW,WSW,Yes
W,4.8,67.0,31.46,96.0,28.0,Yes,26.6,9.0,31.28,MountGinini,96.0,2014-07-17,28.94,WNW,W,Yes
,12.0,67.0,28.94,,,Yes,27.14,,,MountGinini,98.0,2014-07-18,20.48,SSW,,No
SSE,0.6,83.0,37.58,95.0,11.0,No,32.18,31.0,26.78,MountGinini,80.0,2014-07-19,21.38,S,SSE,No
S,0.0,41.0,39.92,17.0,7.0,No,36.5,6.0,35.6,MountGinini,52.0,2014-07-20,26.78,SSE,WSW,No
WNW,0.0,20.0,38.660000000000004,52.0,9.0,No,36.5,11.0,31.28,MountGinini,62.0,2014-07-21,28.04,NNW,W,No
SW,0.0,19.0,42.44,30.0,6.0,No,40.1,11.0,31.82,MountGinini,55.0,2014-07-22,27.86,NNE,W,No
SE,0.0,26.0,45.68,24.0,4.0,No,40.46,4.0,40.1,MountGinini,66.0,2014-07-23,28.94,NNE,NE,No
NNW,0.0,50.0,37.4,95.0,13.0,No,33.62,17.0,35.06,MountGinini,98.0,2014-07-24,31.64,NNW,NNW,Yes
WNW,2.4,50.0,38.839999999999996,98.0,20.0,Yes,37.4,19.0,37.4,MountGinini,95.0,2014-07-25,32.0,NW,WNW,No
WSW,0.0,44.0,37.94,98.0,22.0,No,32.9,19.0,33.98,MountGinini,98.0,2014-07-26,32.0,SW,SW,Yes
SSW,1.2,46.0,39.02,97.0,15.0,Yes,38.48,22.0,30.92,MountGinini,92.0,2014-07-27,30.38,SSW,WSW,No
