Temp3pmC,Humidity9am,MaxTempC,Rainfall,Date,Evaporation,Humidity3pm,Temp9amC,Pressure3pm,Cloud3pm,Location,RainToday,Cloud9am,RainTomorrow,MinTempC,WindGustDir,Pressure9am,WindDir9am,WindSpeed9am,WindGustSpeed,WindDir3pm,WindSpeed3pm
,39.0,37.6,0.0,2015-10-18,12.0,,30.8,1011.4,,Katherine,No,1.0,No,21.7,E,1016.3,N,9.0,46.0,E,20.0
,58.0,37.6,0.0,2015-10-19,8.0,,30.0,1010.4,,Katherine,No,3.0,No,23.4,ESE,1016.7,WSW,7.0,44.0,E,20.0
,51.0,,0.0,2015-10-20,12.0,,29.8,1009.8,,Katherine,No,0.0,No,20.0,E,1016.0,NNW,11.0,44.0,E,19.0
,,39.5,0.0,2015-10-21,,,,1009.4,,Katherine,No,,No,,NE,1015.3,NW,11.0,35.0,E,28.0
,54.0,40.0,0.0,2015-10-22,28.0,,31.5,1009.4,,Katherine,No,0.0,No,23.0,ENE,1014.6,NNW,17.0,44.0,E,22.0
,66.0,39.5,0.0,2015-10-23,8.0,,32.0,1009.1,,Katherine,No,0.0,No,24.5,NW,1015.0,WNW,15.0,39.0,WNW,9.0
,45.0,40.0,0.0,2015-10-24,10.4,,33.0,1008.7,,Katherine,No,0.0,No,27.0,ENE,1014.6,WNW,13.0,46.0,ENE,9.0
,55.0,40.5,0.0,2015-10-25,9.0,,32.0,1009.0,,Katherine,No,0.0,No,27.0,,1014.5,NW,17.0,,ESE,7.0
,57.0,39.5,0.0,2015-10-26,9.6,,31.5,1009.0,,Katherine,No,0.0,No,26.0,WNW,1014.6,,0.0,22.0,,0.0
,55.0,40.0,0.0,2015-10-27,9.8,,32.0,1009.3,,Katherine,No,0.0,No,27.0,NE,1015.0,,0.0,48.0,ESE,17.0
,59.0,40.0,0.0,2015-10-28,10.2,,31.4,1009.9,,Katherine,No,0.0,No,27.8,NNW,1015.7,WNW,20.0,30.0,SSW,11.0
,57.0,40.5,0.0,2015-10-29,10.4,,31.5,1008.4,,Katherine,No,2.0,No,26.0,,1014.5,NNW,17.0,,ENE,11.0
,50.0,40.5,0.0,2015-10-30,9.2,,32.5,1007.8,,Katherine,No,0.0,No,26.5,,1013.7,WNW,6.0,,NE,19.0
,67.0,38.0,0.0,2015-10-31,10.4,,28.0,1008.0,,Katherine,No,7.0,No,23.5,NW,1013.7,ENE,9.0,39.0,NNE,9.0
,58.0,38.5,0.0,2015-11-01,6.6,,31.0,1008.1,,Katherine,No,2.0,Yes,26.6,ESE,1012.4,NNW,19.0,63.0,S,41.0
,75.0,,8.0,2015-11-02,4.8,,29.5,1007.3,,Katherine,Yes,6.0,,23.5,NNW,1013.3,W,15.0,39.0,NW,13.0
,,38.5,,2015-11-03,,,,1007.5,,Katherine,,,Yes,,NNE,1013.2,NW,17.0,39.0,NW,9.0
,66.0,36.0,20.0,2015-11-04,16.0,,31.0,1008.5,,Katherine,Yes,7.0,Yes,25.5,W,1012.2,WNW,20.0,41.0,S,19.0
,68.0,38.0,24.0,2015-11-05,8.0,,30.0,1006.7,,Katherine,Yes,2.0,No,23.0,ENE,1012.6,WNW,11.0,48.0,ENE,9.0
,57.0,39.2,0.0,2015-11-06,5.6,,32.0,1006.0,,Katherine,No,1.0,No,25.5,SSE,1011.8,N,11.0,78.0,E,11.0
,70.0,37.5,0.0,2015-11-07,6.6,,29.0,1007.6,,Katherine,No,6.0,Yes,25.7,E,1012.9,W,13.0,52.0,NW,19.0
,72.0,,6.8,2015-11-08,,,28.8,1007.2,,Katherine,Yes,3.0,No,24.1,SSE,1012.7,NE,4.0,35.0,ESE,13.0
,,39.0,0.0,2015-11-09,,,,1004.6,,Katherine,No,,No,,WSW,1010.1,WNW,9.0,41.0,W,19.0
,57.0,40.6,0.0,2015-11-10,12.8,,31.5,1003.8,,Katherine,No,1.0,No,23.0,WNW,1009.4,WSW,11.0,31.0,NW,15.0
,50.0,40.0,0.0,2015-11-11,8.8,,31.8,1004.8,,Katherine,No,2.0,No,26.0,E,1009.2,WNW,7.0,54.0,E,9.0
,81.0,38.0,0.0,2015-11-12,9.2,,28.5,1008.2,,Katherine,No,6.0,No,22.0,ENE,1012.9,E,2.0,28.0,NW,9.0
,64.0,39.5,0.0,2015-11-13,6.0,,32.0,1007.1,,Katherine,No,5.0,No,25.5,ENE,1012.0,NNW,19.0,61.0,NW,13.0
,66.0,39.3,0.0,2015-11-14,8.0,,31.0,1004.8,,Katherine,No,5.0,Yes,27.0,NE,1010.3,NW,11.0,63.0,WSW,11.0
,80.0,37.5,26.2,2015-11-15,15.2,,26.5,1006.5,,Katherine,Yes,6.0,No,22.0,W,1010.4,W,13.0,35.0,SW,17.0
,52.0,40.0,0.0,2015-11-16,1.8,,32.5,1004.9,,Katherine,No,3.0,No,24.5,E,1009.6,W,7.0,31.0,ENE,11.0
,57.0,40.1,0.0,2015-11-17,8.8,,31.5,1006.8,,Katherine,No,0.0,No,24.5,E,1011.5,WNW,9.0,31.0,SE,9.0
,65.0,40.5,0.0,2015-11-18,8.0,,32.0,1006.6,,Katherine,No,0.0,No,23.2,SE,1011.4,WNW,11.0,30.0,NE,17.0
,56.0,40.0,0.0,2015-11-19,8.0,,31.9,1007.2,,Katherine,No,0.0,No,22.7,NNE,1012.6,W,11.0,41.0,E,11.0
,58.0,39.5,0.0,2015-11-20,10.0,,32.5,1005.5,,Katherine,No,0.0,No,25.5,E,1012.3,ENE,7.0,39.0,E,24.0
,61.0,38.5,0.0,2015-11-21,10.6,,32.0,1005.9,,Katherine,No,3.0,No,26.5,E,1011.5,WNW,15.0,43.0,SSE,13.0
,63.0,40.5,0.0,2015-11-22,8.0,,31.5,1005.4,,Katherine,No,0.0,No,23.5,E,1010.7,W,17.0,48.0,ESE,30.0
,64.0,40.5,0.0,2015-11-23,11.4,,32.0,1005.2,,Katherine,No,0.0,No,26.5,E,1010.6,WNW,19.0,44.0,NE,28.0
,47.0,40.1,0.0,2015-11-24,8.0,,35.0,1005.5,,Katherine,No,0.0,No,27.5,NW,1010.6,WNW,13.0,35.0,NNW,9.0
,64.0,41.5,0.0,2015-11-25,8.0,,32.3,1004.5,,Katherine,No,0.0,No,28.3,WNW,1009.4,NW,11.0,35.0,W,11.0
,53.0,42.0,0.0,2015-11-26,12.0,,34.0,1004.3,,Katherine,No,2.0,No,29.0,W,1010.1,W,24.0,44.0,S,11.0
,72.0,39.5,0.6,2015-11-27,,,31.0,1006.2,,Katherine,No,6.0,Yes,24.5,S,1010.5,NNW,20.0,50.0,NW,17.0
,66.0,40.5,1.2,2015-11-28,12.2,,31.0,1006.5,,Katherine,Yes,7.0,No,26.0,SW,1011.5,WSW,7.0,85.0,NNW,11.0
,55.0,40.5,0.0,2015-11-29,5.4,,32.3,1005.3,,Katherine,No,1.0,Yes,26.7,ENE,1011.5,WNW,15.0,96.0,W,19.0
,81.0,36.5,10.4,2015-11-30,10.2,,27.5,1005.8,,Katherine,Yes,7.0,No,23.5,E,1010.5,SSW,6.0,48.0,WSW,20.0
,66.0,,0.0,2015-12-01,6.6,,31.0,1006.0,,Katherine,No,6.0,Yes,25.5,NNE,1010.6,WSW,7.0,44.0,SSE,9.0
,81.0,34.0,31.8,2015-12-02,6.0,,27.8,1008.9,,Katherine,Yes,7.0,Yes,23.2,N,1011.5,,0.0,46.0,NNW,20.0
,78.0,37.0,4.4,2015-12-03,8.4,,28.0,1008.0,,Katherine,Yes,4.0,No,24.0,E,1013.2,ESE,9.0,28.0,E,13.0
,64.0,37.0,0.0,2015-12-04,5.8,,32.0,1007.0,,Katherine,No,4.0,Yes,25.5,E,1011.9,WNW,9.0,48.0,NW,11.0
,66.0,37.0,13.4,2015-12-05,8.4,,31.0,1007.6,,Katherine,Yes,3.0,Yes,24.5,N,1012.6,NNW,4.0,52.0,NW,15.0
,70.0,37.5,4.4,2015-12-06,7.6,,29.9,1008.2,,Katherine,Yes,1.0,No,24.4,NE,1012.6,NW,7.0,28.0,W,13.0
,72.0,38.0,0.0,2015-12-07,7.2,,31.0,1008.0,,Katherine,No,3.0,Yes,26.0,SE,1013.2,WNW,13.0,43.0,SW,9.0
,81.0,36.5,13.2,2015-12-08,6.6,,28.5,1007.8,,Katherine,Yes,6.0,Yes,24.5,ENE,1013.4,NW,11.0,72.0,W,13.0
,78.0,36.0,34.0,2015-12-09,,,29.0,1009.6,,Katherine,Yes,6.0,No,23.0,NNE,1013.6,NW,11.0,35.0,NNE,13.0
,69.0,37.5,0.0,2015-12-10,7.4,,31.5,1008.3,,Katherine,No,5.0,No,25.0,ENE,1012.7,N,13.0,30.0,NNE,11.0
,66.0,36.5,0.0,2015-12-11,5.8,,31.0,1006.8,,Katherine,No,3.0,No,27.0,NW,1011.3,NW,20.0,31.0,WNW,13.0
,63.0,36.9,0.0,2015-12-12,8.0,,30.9,1004.9,,Katherine,No,7.0,Yes,27.6,SSW,1009.7,WNW,13.0,57.0,WNW,20.0
,84.0,35.0,53.8,2015-12-13,10.2,,27.3,1005.5,,Katherine,Yes,7.0,No,23.3,N,1009.5,W,9.0,26.0,NE,11.0
,81.0,35.0,0.8,2015-12-14,8.8,,28.5,1005.1,,Katherine,No,8.0,No,26.0,ENE,1009.9,NNW,6.0,65.0,WNW,17.0
,69.0,36.0,0.8,2015-12-15,4.8,,31.0,1004.1,,Katherine,No,7.0,Yes,23.0,N,1008.6,,0.0,39.0,WNW,9.0
,88.0,30.5,36.6,2015-12-16,8.0,,27.0,1004.7,,Katherine,Yes,8.0,Yes,24.5,N,1008.5,SE,6.0,44.0,NNW,9.0
,81.0,34.0,41.0,2015-12-17,5.0,,28.5,1002.7,,Katherine,Yes,6.0,No,23.5,NW,1006.8,NW,6.0,46.0,W,17.0
,72.0,35.0,0.6,2015-12-18,4.6,,31.0,1003.3,,Katherine,No,6.0,Yes,25.5,W,1006.4,N,13.0,46.0,WSW,31.0
,82.0,36.0,7.4,2015-12-19,5.0,,30.0,1001.8,,Katherine,Yes,6.0,Yes,25.5,WNW,1006.4,NW,11.0,46.0,N,11.0
,82.0,35.0,7.6,2015-12-20,4.8,,29.5,1001.3,,Katherine,Yes,8.0,Yes,26.5,WNW,1005.9,NW,11.0,46.0,WNW,19.0
,96.0,33.5,43.4,2015-12-21,,,24.5,1003.7,,Katherine,Yes,7.0,No,23.5,WNW,1006.4,WNW,11.0,41.0,W,13.0
,78.0,32.0,0.8,2015-12-22,2.8,,28.0,1004.4,,Katherine,No,7.0,Yes,23.5,N,1007.5,NW,13.0,31.0,NNW,9.0
,84.0,31.0,44.0,2015-12-23,8.0,,27.0,999.9,,Katherine,Yes,8.0,Yes,24.0,NE,1004.0,NNE,7.0,28.0,ESE,17.0
,81.0,,60.0,2015-12-24,,,28.5,996.2,,Katherine,Yes,8.0,,24.0,SE,1001.2,SE,19.0,41.0,SSE,30.0
,,,,2015-12-25,,,,996.7,,Katherine,,,,,NNE,999.8,NE,17.0,37.0,NE,20.0
,,32.5,,2015-12-26,,,,998.2,,Katherine,,,Yes,,WNW,999.6,WNW,11.0,57.0,WNW,28.0
,91.0,26.5,167.0,2015-12-27,,,25.0,1002.9,,Katherine,Yes,8.0,Yes,22.5,W,1003.6,WSW,24.0,52.0,SW,15.0
,84.0,32.0,16.4,2015-12-28,3.2,,26.0,1004.6,,Katherine,Yes,8.0,No,23.0,SW,1007.5,W,15.0,43.0,WNW,17.0
,71.0,34.5,0.6,2015-12-29,1.6,,29.0,1003.7,,Katherine,No,7.0,Yes,24.0,SW,1007.2,WSW,17.0,46.0,WSW,24.0
,77.0,35.5,14.6,2015-12-30,,,27.5,1003.3,,Katherine,Yes,6.0,No,21.5,S,1007.0,W,13.0,63.0,W,22.0
,78.0,35.5,0.0,2015-12-31,6.8,,30.0,1005.2,,Katherine,No,7.0,No,26.0,S,1008.1,WNW,24.0,65.0,WNW,28.0
,73.0,36.0,0.8,2016-01-01,4.8,,29.6,1005.8,,Katherine,No,5.0,No,24.5,NW,1009.0,NW,30.0,41.0,WNW,20.0
,75.0,37.1,0.0,2016-01-02,9.4,,30.5,1005.2,,Katherine,No,3.0,No,27.0,NW,1009.3,WNW,19.0,41.0,WSW,17.0
,,36.9,0.0,2016-01-03,6.4,,,1007.5,,Katherine,No,,No,26.5,S,1011.2,SSE,11.0,30.0,SSW,11.0
,77.0,37.6,0.0,2016-01-04,7.0,,29.1,1008.9,,Katherine,No,1.0,No,23.0,WNW,1012.1,NW,6.0,20.0,NNW,11.0
,72.0,37.7,0.0,2016-01-05,6.6,,30.1,1008.3,,Katherine,No,1.0,No,26.3,W,1012.3,NW,13.0,31.0,NW,13.0
,80.0,37.5,0.0,2016-01-06,8.0,,29.9,1008.2,,Katherine,No,3.0,No,26.3,NNE,1011.5,WNW,13.0,43.0,W,20.0
,66.0,37.5,0.0,2016-01-07,8.0,,31.0,1008.5,,Katherine,No,7.0,No,27.0,SSE,1012.5,NNW,13.0,41.0,W,11.0
,71.0,36.5,0.5,2016-01-08,8.5,,29.0,1009.7,,Katherine,No,4.0,No,24.5,NE,1012.0,SW,7.0,50.0,W,9.0
,69.0,37.5,0.0,2016-01-09,5.6,,31.5,1010.2,,Katherine,No,6.0,No,25.5,SSE,1013.5,WSW,9.0,26.0,S,15.0
,72.0,38.0,0.0,2016-01-10,8.0,,31.0,1010.3,,Katherine,No,4.0,No,26.0,NNW,1014.3,NNW,9.0,30.0,NNE,13.0
,69.0,38.1,0.0,2016-01-11,8.8,,31.5,1009.2,,Katherine,No,1.0,No,26.0,E,1013.2,NW,13.0,50.0,SW,9.0
,60.0,38.0,0.0,2016-01-12,8.0,,31.5,1008.2,,Katherine,No,0.0,Yes,26.2,,1012.8,NW,19.0,,SW,9.0
,82.0,36.5,83.2,2016-01-13,,,27.9,1008.5,,Katherine,Yes,1.0,Yes,23.4,NW,1013.5,NE,4.0,54.0,S,9.0
,81.0,34.0,22.6,2016-01-14,7.8,,29.0,1008.1,,Katherine,Yes,5.0,No,23.5,NW,1012.7,NW,2.0,20.0,W,4.0
,78.0,35.0,0.0,2016-01-15,4.0,,30.0,1007.4,,Katherine,No,3.0,No,25.5,S,1011.1,N,6.0,33.0,WSW,13.0
,75.0,37.0,0.0,2016-01-16,6.6,,30.5,1007.4,,Katherine,No,4.0,No,24.0,ESE,1010.4,SSW,4.0,31.0,E,11.0
,64.0,37.0,0.0,2016-01-17,8.0,,32.0,1007.4,,Katherine,No,2.0,Yes,26.0,NNW,1011.3,NW,11.0,22.0,NW,6.0
,85.0,35.4,53.4,2016-01-18,,,29.0,1006.8,,Katherine,Yes,4.0,No,23.5,SE,1011.0,WNW,9.0,41.0,W,7.0
,72.0,36.7,0.2,2016-01-19,5.2,,29.5,,,Katherine,No,2.0,Yes,25.2,,1012.0,SW,7.0,,,
,71.0,35.5,8.4,2016-01-20,6.0,,30.6,1008.5,,Katherine,Yes,2.0,Yes,25.8,ESE,1013.2,NW,2.0,48.0,NNW,20.0
,75.0,34.0,3.6,2016-01-21,7.6,,30.5,1007.4,,Katherine,Yes,4.0,No,25.5,NE,1011.9,SSE,7.0,39.0,SE,17.0
,78.0,36.5,0.0,2016-01-22,4.0,,29.0,1007.8,,Katherine,No,6.0,No,25.0,WSW,1011.6,SSW,2.0,28.0,NW,4.0
,75.0,37.5,0.0,2016-01-23,5.6,,31.0,1006.5,,Katherine,No,3.0,Yes,26.5,SSW,1011.4,NW,9.0,37.0,NNW,6.0
,85.0,36.5,7.4,2016-01-24,7.6,,28.0,1006.8,,Katherine,Yes,7.0,Yes,25.0,N,1010.7,WSW,4.0,30.0,SW,11.0
,78.0,35.3,6.0,2016-01-25,5.4,,29.0,1005.9,,Katherine,Yes,7.0,No,25.0,NNE,1010.2,W,4.0,30.0,NNW,11.0
,81.0,36.4,0.0,2016-01-26,6.2,,29.0,1007.3,,Katherine,No,6.0,No,25.2,W,1010.8,WNW,7.0,28.0,NW,15.0
,83.0,36.5,0.2,2016-01-27,7.0,,29.2,1006.4,,Katherine,No,6.0,No,26.7,NW,1010.7,WNW,13.0,39.0,NW,17.0
,66.0,36.5,0.0,2016-01-28,6.4,,32.0,1006.4,,Katherine,No,7.0,Yes,27.0,NE,1010.8,WSW,11.0,43.0,WNW,9.0
,84.0,34.6,10.4,2016-01-29,6.4,,26.5,1005.7,,Katherine,Yes,8.0,Yes,23.0,SE,1009.0,WNW,13.0,52.0,SW,17.0
,87.0,33.9,32.2,2016-01-30,,,25.3,1004.1,,Katherine,Yes,4.0,Yes,22.8,ESE,1008.1,SSE,9.0,59.0,WSW,15.0
,88.0,32.6,22.6,2016-01-31,4.4,,26.8,1005.3,,Katherine,Yes,4.0,Yes,23.8,NW,1007.8,NNW,4.0,50.0,NNW,19.0
,84.0,33.5,35.8,2016-02-01,,,28.4,1004.4,,Katherine,Yes,8.0,Yes,24.2,W,1008.1,NW,15.0,54.0,WSW,30.0
,83.0,33.4,12.6,2016-02-02,3.4,,28.2,1004.8,,Katherine,Yes,8.0,Yes,25.2,W,1008.0,WNW,17.0,28.0,N,15.0
,83.0,34.0,3.6,2016-02-03,,,28.2,1005.0,,Katherine,Yes,6.0,No,24.6,W,1008.2,NW,7.0,35.0,WSW,20.0
,86.0,33.0,0.6,2016-02-04,,,27.6,1005.6,,Katherine,No,6.0,No,25.2,SE,1009.8,SW,9.0,44.0,SSE,20.0
,81.0,35.7,0.0,2016-02-05,6.0,,27.6,1004.5,,Katherine,No,5.0,Yes,25.3,WNW,1008.8,W,9.0,35.0,SSW,11.0
,80.0,35.2,5.0,2016-02-06,,,28.0,1004.5,,Katherine,Yes,1.0,No,24.2,NW,1007.7,W,11.0,28.0,NW,7.0
,79.0,36.4,0.0,2016-02-07,4.0,,29.6,1005.0,,Katherine,No,0.0,No,25.0,SSE,1007.9,NW,9.0,31.0,SSE,20.0
,76.0,36.5,0.0,2016-02-08,7.0,,28.9,1006.1,,Katherine,No,1.0,No,24.4,SE,1009.5,NW,9.0,26.0,S,13.0
,82.0,37.5,0.0,2016-02-09,,,28.3,1005.0,,Katherine,No,3.0,No,26.0,WNW,1008.8,WNW,15.0,30.0,SSW,7.0
,75.0,36.9,0.0,2016-02-10,6.4,,29.5,1003.1,,Katherine,No,1.0,Yes,25.4,SSW,1008.0,W,17.0,48.0,SSW,22.0
,79.0,35.6,2.4,2016-02-11,6.4,,28.3,1003.7,,Katherine,Yes,4.0,No,24.8,SSW,1008.0,NW,6.0,31.0,ESE,17.0
,70.0,37.0,0.0,2016-02-12,4.0,,30.6,1005.7,,Katherine,No,2.0,No,25.3,ESE,1009.2,ENE,9.0,35.0,ESE,24.0
,72.0,38.5,0.0,2016-02-13,8.0,,31.0,1006.1,,Katherine,No,1.0,No,24.8,SE,1009.6,NW,9.0,28.0,ESE,11.0
,68.0,39.0,0.0,2016-02-14,8.0,,30.2,1005.6,,Katherine,No,1.0,No,24.9,ENE,1008.9,W,15.0,31.0,SSW,13.0
,65.0,38.5,0.0,2016-02-15,11.6,,30.0,1006.6,,Katherine,No,1.0,No,24.0,NW,1010.6,WNW,9.0,35.0,NW,9.0
,62.0,38.5,0.0,2016-02-16,8.0,,30.5,1007.1,,Katherine,No,5.0,Yes,25.5,SSW,1010.8,WNW,11.0,35.0,WSW,19.0
,76.0,37.5,2.4,2016-02-17,8.6,,26.5,1006.8,,Katherine,Yes,7.0,No,24.0,SE,1010.3,SSW,9.0,39.0,SW,9.0
,68.0,37.5,0.0,2016-02-18,6.4,,30.0,1006.2,,Katherine,No,3.0,No,25.0,N,1009.6,NW,13.0,30.0,WNW,11.0
,72.0,38.5,0.0,2016-02-19,8.0,,30.0,1007.0,,Katherine,No,0.0,No,25.0,NW,1010.7,NW,11.0,30.0,NNE,6.0
,62.0,38.5,0.0,2016-02-20,11.2,,30.5,1008.7,,Katherine,No,0.0,No,24.5,SE,1012.7,E,7.0,30.0,SE,15.0
,69.0,39.5,0.0,2016-02-21,8.0,,32.0,1008.8,,Katherine,No,2.0,No,24.5,E,1012.9,N,11.0,35.0,ESE,24.0
,61.0,40.0,0.0,2016-02-22,9.6,,32.0,1008.7,,Katherine,No,1.0,Yes,26.5,ENE,1013.3,NW,19.0,31.0,S,13.0
,75.0,37.5,6.6,2016-02-23,,,31.3,1006.8,,Katherine,Yes,2.0,Yes,27.3,S,1011.7,NW,20.0,65.0,W,13.0
,92.0,37.5,5.2,2016-02-24,8.6,,27.5,1006.2,,Katherine,Yes,7.0,Yes,24.5,NW,1010.7,N,9.0,48.0,WNW,9.0
,84.0,36.0,38.6,2016-02-25,10.6,,26.5,1007.8,,Katherine,Yes,6.0,No,22.0,ESE,1011.2,WNW,7.0,46.0,SSE,11.0
,69.0,37.2,0.0,2016-02-26,5.4,,31.0,1006.6,,Katherine,No,3.0,No,25.0,E,1012.0,NNE,6.0,35.0,SE,17.0
,69.0,37.5,0.0,2016-02-27,8.0,,31.2,1007.4,,Katherine,No,3.0,No,26.4,SSE,1011.5,NNE,7.0,39.0,SE,28.0
,72.0,38.0,0.0,2016-02-28,7.2,,30.0,1009.0,,Katherine,No,3.0,No,25.0,ENE,1012.3,,0.0,33.0,SE,13.0
,72.0,39.0,0.0,2016-02-29,8.0,,30.5,1008.6,,Katherine,No,0.0,No,25.5,ESE,1012.6,NNW,9.0,30.0,SE,13.0
,77.0,38.9,0.0,2016-03-01,7.0,,30.4,1007.8,,Katherine,No,3.0,Yes,25.4,,1012.4,NNW,15.0,,WNW,13.0
,71.0,39.0,24.0,2016-03-02,,,30.8,1008.4,,Katherine,Yes,2.0,No,23.7,NNE,1012.9,NW,17.0,43.0,WNW,7.0
,78.0,37.5,0.0,2016-03-03,4.0,,29.0,1007.9,,Katherine,No,6.0,No,26.0,W,1013.1,WNW,9.0,33.0,W,13.0
,72.0,35.5,0.0,2016-03-04,6.0,,30.0,1006.9,,Katherine,No,7.0,No,25.0,WNW,1011.2,WNW,13.0,30.0,WSW,17.0
,35.0,37.5,0.0,2016-03-05,7.2,,35.5,1006.7,,Katherine,No,7.0,No,24.0,NE,1010.9,SSW,6.0,44.0,NW,11.0
,78.0,38.0,0.0,2016-03-06,4.0,,30.5,1005.9,,Katherine,No,6.0,Yes,26.0,SW,1010.4,WNW,9.0,33.0,NE,7.0
,81.0,37.5,1.4,2016-03-07,6.8,,27.5,1005.8,,Katherine,Yes,3.0,Yes,24.0,E,1010.3,SSE,4.0,31.0,WNW,7.0
,78.0,36.0,2.0,2016-03-08,3.6,,31.0,1007.2,,Katherine,Yes,2.0,No,25.1,N,1010.0,WNW,9.0,39.0,WNW,13.0
,81.0,36.5,0.8,2016-03-09,4.8,,27.5,1007.0,,Katherine,No,7.0,No,25.0,S,1010.4,S,17.0,24.0,WNW,9.0
,78.0,36.0,0.0,2016-03-10,7.4,,30.0,1007.3,,Katherine,No,7.0,Yes,25.5,N,1012.0,NNW,9.0,31.0,N,22.0
,88.0,35.4,2.4,2016-03-11,5.0,,26.5,1006.2,,Katherine,Yes,8.0,Yes,24.0,S,1012.2,SE,9.0,44.0,NNW,13.0
,77.0,36.0,26.0,2016-03-12,9.8,,28.3,1006.1,,Katherine,Yes,2.0,No,24.2,,1010.2,SE,2.0,,SSW,11.0
,77.0,36.1,0.0,2016-03-13,4.0,,29.3,1004.9,,Katherine,No,3.0,Yes,26.1,WSW,1009.1,SSW,2.0,44.0,NNE,13.0
,83.0,35.5,2.2,2016-03-14,6.2,,27.1,1002.7,,Katherine,Yes,8.0,Yes,,W,1008.9,WSW,7.0,28.0,S,11.0
,96.0,33.5,27.2,2016-03-15,7.2,,24.0,1001.5,,Katherine,Yes,8.0,No,23.0,SSW,1006.0,,0.0,31.0,WSW,17.0
,88.0,34.5,1.0,2016-03-16,5.0,,28.0,1001.6,,Katherine,No,8.0,Yes,22.5,SE,1005.6,SSE,9.0,35.0,WNW,6.0
,87.0,36.5,3.0,2016-03-17,5.2,,28.3,1002.5,,Katherine,Yes,6.0,No,25.3,S,1007.3,WNW,9.0,44.0,S,11.0
,61.0,37.5,0.0,2016-03-18,5.8,,36.5,1003.5,,Katherine,No,5.0,No,25.5,S,1008.2,W,11.0,33.0,ESE,7.0
,82.0,37.7,0.0,2016-03-19,5.4,,30.0,1004.3,,Katherine,No,6.0,No,26.0,NW,1008.6,WNW,9.0,28.0,NE,7.0
,76.0,37.5,0.0,2016-03-20,5.6,,30.1,1006.2,,Katherine,No,3.0,Yes,25.5,,1009.7,S,9.0,,N,15.0
,78.0,37.5,1.6,2016-03-21,9.6,,29.5,1005.5,,Katherine,Yes,5.0,No,26.0,ESE,1010.4,,0.0,20.0,ESE,9.0
,72.0,37.6,0.0,2016-03-22,4.0,,31.0,1005.9,,Katherine,No,1.0,No,26.0,E,1009.4,NNW,4.0,28.0,SE,13.0
,76.0,38.0,0.0,2016-03-23,4.0,,30.1,1007.9,,Katherine,No,0.0,No,25.2,ESE,1011.1,W,4.0,33.0,ESE,11.0
,68.0,,0.0,2016-03-24,10.0,,29.5,1009.1,,Katherine,No,0.0,No,23.0,SE,1013.1,NE,7.0,33.0,SE,15.0
,,37.5,0.0,2016-03-25,,,,1009.7,,Katherine,No,,No,,E,1013.6,E,6.0,37.0,E,19.0
,69.0,38.0,0.0,2016-03-26,16.0,,30.5,1010.4,,Katherine,No,0.0,No,19.5,ESE,1013.8,WSW,6.0,35.0,E,17.0
,75.0,37.5,0.0,2016-03-27,7.0,,29.4,1009.8,,Katherine,No,4.0,No,25.6,E,1014.0,NW,9.0,24.0,ESE,9.0
,78.0,37.0,0.0,2016-03-28,8.0,,30.0,1009.9,,Katherine,No,4.0,Yes,25.0,ENE,1013.6,NW,6.0,30.0,ESE,13.0
,75.0,37.5,3.0,2016-03-29,4.2,,30.0,1010.5,,Katherine,Yes,0.0,No,23.0,W,1014.7,WNW,15.0,26.0,E,9.0
,66.0,37.7,0.0,2016-03-30,8.0,,31.0,1010.2,,Katherine,No,2.0,Yes,24.0,SE,1014.0,NNW,13.0,31.0,ESE,19.0
,73.0,33.5,6.0,2016-03-31,,,30.0,1010.0,,Katherine,Yes,5.0,Yes,25.5,E,1013.6,WNW,9.0,56.0,W,15.0
,79.0,34.9,18.8,2016-04-01,5.6,,28.1,1009.9,,Katherine,Yes,5.0,No,23.2,ENE,1013.4,ESE,6.0,31.0,E,15.0
,66.0,36.1,0.0,2016-04-02,5.4,,28.3,1010.6,,Katherine,No,3.0,No,22.4,ESE,1014.3,ENE,7.0,30.0,E,15.0
,66.0,37.0,0.0,2016-04-03,5.4,,28.6,1009.9,,Katherine,No,1.0,No,21.9,SE,1013.6,SE,11.0,33.0,ESE,19.0
,61.0,37.0,0.0,2016-04-04,8.0,,29.5,1008.5,,Katherine,No,2.0,No,23.0,E,1012.5,NE,7.0,35.0,E,15.0
,71.0,35.5,0.0,2016-04-05,8.0,,29.0,1009.1,,Katherine,No,6.0,No,23.0,ENE,1011.8,NW,9.0,24.0,E,13.0
,64.0,36.5,0.0,2016-04-06,4.0,,29.0,1009.4,,Katherine,No,0.0,No,21.5,E,1013.6,NE,7.0,33.0,ENE,15.0
,72.0,37.0,0.0,2016-04-07,8.0,,30.0,1009.9,,Katherine,No,2.0,No,24.0,ENE,1014.2,NE,9.0,37.0,E,24.0
,63.0,36.7,0.0,2016-04-08,8.0,,27.5,1009.4,,Katherine,No,4.0,No,21.5,ESE,1013.3,SW,6.0,43.0,ENE,26.0
,72.0,36.6,0.0,2016-04-09,8.0,,28.8,1009.2,,Katherine,No,1.0,No,21.7,E,1013.3,ESE,9.0,43.0,SE,19.0
,77.0,37.5,0.0,2016-04-10,8.0,,30.6,1009.9,,Katherine,No,1.0,No,25.2,E,1014.0,ESE,15.0,50.0,E,24.0
