pressure.9.am,location,temp.9.am.c,rainfall,pressure.3.pm,humidity.3.pm,evaporation,min.temp.c,wind.dir.3.pm,wind.speed.9.am,wind.dir.9.am,rain.today,cloud.3.pm,temp.3.pm.c,cloud.9.am,rain.tomorrow,humidity.9.am,sunshine,wind.speed.3.pm,wind.gust.dir,wind.gust.speed,max.temp.c,date
1016.4,Perth,21.9,0.0,1015.6,60.0,2.6,16.3,WSW,13.0,SSW,No,3.0,23.7,2.0,No,76.0,10.3,13.0,WSW,26.0,25.1,2013-04-26
1018.1,Perth,18.9,0.0,1016.2,60.0,3.4,13.6,W,7.0,NNE,No,6.0,24.0,1.0,No,75.0,8.1,11.0,WSW,26.0,25.1,2013-04-27
1020.1,Perth,18.6,0.2,1017.9,48.0,2.6,14.1,SW,11.0,SSE,No,1.0,23.4,3.0,No,81.0,9.9,15.0,SW,28.0,24.2,2013-04-28
1022.0,Perth,16.8,0.2,1018.9,53.0,6.2,12.2,WSW,7.0,ESE,No,7.0,23.1,7.0,No,70.0,8.7,11.0,SE,24.0,24.3,2013-04-29
1018.1,Perth,19.5,0.0,1014.6,51.0,4.6,14.7,W,9.0,ENE,No,5.0,25.4,7.0,No,58.0,7.9,11.0,WSW,26.0,30.0,2013-04-30
1013.5,Perth,17.6,0.0,1010.2,38.0,2.6,14.4,NNW,9.0,NNE,No,7.0,25.7,8.0,Yes,79.0,1.3,9.0,NW,31.0,25.7,2013-05-01
1009.7,Perth,19.8,10.8,1010.6,81.0,5.0,17.5,W,11.0,NNW,Yes,7.0,18.8,7.0,Yes,77.0,6.4,17.0,WNW,43.0,22.9,2013-05-02
1019.1,Perth,17.2,5.0,1018.2,54.0,5.4,12.4,SE,7.0,SE,Yes,2.0,22.0,1.0,No,82.0,8.5,13.0,SE,24.0,22.6,2013-05-03
1023.8,Perth,17.8,0.0,1019.2,50.0,1.0,11.5,SE,9.0,E,No,2.0,22.9,4.0,No,75.0,9.0,11.0,ESE,24.0,23.6,2013-05-04
1019.0,Perth,18.1,0.0,1015.6,55.0,3.6,12.8,S,9.0,E,No,7.0,24.6,7.0,No,75.0,8.0,7.0,ENE,26.0,25.4,2013-05-05
1014.4,Perth,15.9,0.0,1011.3,65.0,1.8,13.0,SW,7.0,NNE,No,7.0,21.9,7.0,No,90.0,2.0,7.0,SSW,20.0,22.3,2013-05-06
1007.8,Perth,17.8,0.0,1003.0,61.0,2.2,13.7,NNW,9.0,NNE,No,7.0,22.3,3.0,Yes,79.0,9.2,9.0,N,26.0,24.1,2013-05-07
996.2,Perth,17.5,43.6,991.9,60.0,4.6,16.5,N,13.0,NNE,Yes,7.0,18.6,7.0,Yes,89.0,4.0,24.0,W,57.0,20.8,2013-05-08
1009.9,Perth,15.7,22.8,1008.9,58.0,4.0,13.2,NW,15.0,WSW,Yes,6.0,19.6,5.0,Yes,78.0,6.3,19.0,WNW,50.0,20.8,2013-05-09
1018.4,Perth,17.7,5.4,1018.0,59.0,3.4,13.4,W,11.0,WSW,Yes,4.0,19.1,3.0,Yes,58.0,7.7,17.0,SW,48.0,20.1,2013-05-10
1025.4,Perth,15.3,7.2,1025.3,48.0,2.4,11.9,SSW,6.0,ESE,Yes,3.0,19.1,7.0,No,87.0,7.0,15.0,SSW,30.0,19.7,2013-05-11
1031.8,Perth,14.3,0.0,1029.2,55.0,1.6,6.3,SE,6.0,SSE,No,7.0,20.0,0.0,No,76.0,7.6,7.0,SSE,22.0,20.7,2013-05-12
1031.0,Perth,15.0,0.0,1026.1,51.0,2.2,7.0,E,6.0,ESE,No,5.0,19.8,2.0,No,78.0,8.3,7.0,NE,24.0,21.1,2013-05-13
1023.3,Perth,15.1,0.0,1018.7,41.0,3.2,9.8,NE,11.0,E,No,1.0,21.3,4.0,No,64.0,9.2,9.0,NNE,30.0,21.8,2013-05-14
1018.1,Perth,14.8,0.0,1014.2,39.0,2.4,6.3,NE,11.0,NE,No,1.0,22.2,1.0,No,63.0,9.5,9.0,E,24.0,22.6,2013-05-15
1014.1,Perth,17.9,0.0,1011.4,54.0,2.6,8.5,NNW,15.0,NNE,No,7.0,21.5,7.0,Yes,48.0,4.6,9.0,NW,33.0,23.4,2013-05-16
1015.8,Perth,17.3,9.4,1016.1,53.0,2.0,12.2,W,6.0,ENE,Yes,7.0,19.2,2.0,No,81.0,6.2,13.0,SW,31.0,20.3,2013-05-17
1018.9,Perth,13.8,0.6,1015.0,51.0,3.6,10.3,SW,7.0,S,No,5.0,19.1,7.0,No,87.0,4.4,9.0,S,20.0,20.5,2013-05-18
1014.5,Perth,14.7,0.0,1010.1,50.0,1.2,9.1,WNW,7.0,ENE,No,1.0,20.6,1.0,Yes,77.0,9.2,11.0,NNW,22.0,21.7,2013-05-19
1006.9,Perth,14.0,6.0,1007.8,57.0,1.2,11.0,SSE,11.0,NE,Yes,4.0,18.5,5.0,No,86.0,7.2,17.0,SSE,33.0,19.2,2013-05-20
1021.4,Perth,13.7,1.0,1020.7,47.0,1.4,7.5,SW,6.0,S,No,1.0,20.6,0.0,No,81.0,9.2,7.0,SSE,20.0,21.2,2013-05-21
1025.7,Perth,14.0,0.0,1023.0,49.0,2.4,6.5,NE,7.0,NE,No,6.0,21.0,1.0,No,82.0,9.1,6.0,NNE,22.0,21.6,2013-05-22
1027.3,Perth,13.1,0.0,1023.7,42.0,2.2,6.3,ENE,9.0,NE,No,0.0,20.2,1.0,No,72.0,9.4,9.0,NE,24.0,20.8,2013-05-23
1025.6,Perth,14.1,0.0,1021.3,45.0,2.2,6.7,ENE,7.0,E,No,0.0,21.8,0.0,No,67.0,9.4,9.0,NE,24.0,22.0,2013-05-24
1020.1,Perth,15.1,0.0,1016.2,40.0,3.6,8.2,NE,9.0,E,No,7.0,22.9,1.0,No,61.0,9.4,13.0,NE,28.0,23.2,2013-05-25
1016.6,Perth,17.2,0.0,1014.3,53.0,3.6,11.5,WNW,2.0,NE,No,4.0,23.6,3.0,No,62.0,7.9,9.0,W,20.0,24.9,2013-05-26
1014.3,Perth,18.2,0.0,1012.2,52.0,3.2,12.8,WNW,7.0,NNE,No,1.0,22.2,2.0,Yes,75.0,8.3,13.0,WSW,26.0,23.0,2013-05-27
1016.5,Perth,16.2,9.4,1015.0,61.0,2.2,12.0,S,6.0,ENE,Yes,5.0,19.3,7.0,No,87.0,6.4,9.0,SSW,28.0,20.0,2013-05-28
1016.1,Perth,15.4,0.0,1015.0,65.0,1.8,10.0,WSW,0.0,,No,3.0,17.7,1.0,Yes,73.0,7.4,7.0,WSW,30.0,19.6,2013-05-29
1015.5,Perth,11.3,13.6,1017.0,58.0,3.4,11.3,S,19.0,SSW,Yes,2.0,14.0,7.0,Yes,88.0,4.4,13.0,SSW,46.0,14.6,2013-05-30
1029.2,Perth,9.1,3.4,1028.3,53.0,1.0,3.5,SSE,9.0,SSE,Yes,2.0,14.7,1.0,No,77.0,9.3,20.0,SE,35.0,16.2,2013-05-31
1034.5,Perth,9.0,0.0,1031.0,49.0,2.4,3.6,ESE,7.0,SSE,No,1.0,17.5,1.0,No,81.0,9.2,11.0,SE,31.0,18.1,2013-06-01
1033.5,Perth,11.9,0.0,1028.8,54.0,1.4,8.2,E,11.0,ESE,No,1.0,17.6,6.0,No,80.0,7.3,11.0,ESE,30.0,18.1,2013-06-02
1027.7,Perth,15.7,0.0,1022.6,48.0,2.2,10.8,E,9.0,ENE,No,1.0,19.7,1.0,No,62.0,9.2,9.0,N,31.0,20.0,2013-06-03
1020.8,Perth,12.1,0.0,1017.3,41.0,2.6,5.3,WSW,7.0,NE,No,4.0,19.5,5.0,Yes,74.0,8.4,4.0,WSW,19.0,20.0,2013-06-04
1019.4,Perth,13.9,2.6,1018.3,66.0,2.0,9.0,SW,2.0,ESE,Yes,7.0,17.0,1.0,No,91.0,5.9,11.0,SSW,30.0,19.4,2013-06-05
1023.3,Perth,15.3,0.4,1021.7,58.0,2.0,13.8,WSW,4.0,NNE,No,5.0,20.3,3.0,No,87.0,6.0,9.0,SSW,33.0,21.0,2013-06-06
1025.5,Perth,12.9,0.2,1021.1,39.0,1.0,7.3,,0.0,,No,7.0,21.6,2.0,No,85.0,8.4,0.0,NE,33.0,21.8,2013-06-07
1020.5,Perth,11.3,0.0,1017.9,59.0,3.2,7.0,W,4.0,NNE,No,3.0,20.1,5.0,No,79.0,5.9,13.0,WSW,24.0,20.6,2013-06-08
1018.6,Perth,15.8,0.6,1015.2,87.0,1.2,11.3,NNW,9.0,NNE,No,6.0,18.8,4.0,Yes,90.0,3.5,11.0,WNW,35.0,21.0,2013-06-09
1022.3,Perth,14.1,10.0,1021.8,52.0,0.8,10.0,E,0.0,,Yes,1.0,19.4,1.0,No,96.0,8.3,7.0,SSE,22.0,19.5,2013-06-10
1026.7,Perth,12.1,0.0,1022.3,46.0,2.4,7.1,ENE,7.0,E,No,1.0,18.0,0.0,No,70.0,9.1,15.0,ENE,33.0,18.2,2013-06-11
1020.7,Perth,13.1,0.0,1016.6,45.0,3.0,10.0,ENE,13.0,ENE,No,1.0,19.0,2.0,No,57.0,9.1,11.0,ENE,33.0,19.3,2013-06-12
1018.3,Perth,12.4,0.0,1015.1,50.0,3.2,8.0,ENE,11.0,NE,No,2.0,20.3,1.0,No,67.0,9.1,9.0,NE,31.0,20.8,2013-06-13
1015.7,Perth,13.3,0.0,1013.6,50.0,3.4,9.8,ENE,7.0,E,No,6.0,18.3,2.0,No,55.0,6.2,11.0,NE,30.0,20.0,2013-06-14
1019.5,Perth,12.6,0.0,1018.1,69.0,2.6,9.8,E,11.0,ESE,No,7.0,15.0,7.0,No,80.0,0.2,7.0,NNE,26.0,15.4,2013-06-15
1021.3,Perth,9.4,0.0,1018.0,52.0,1.0,2.6,SSW,6.0,NE,No,1.0,18.0,1.0,Yes,86.0,8.9,9.0,W,22.0,18.4,2013-06-16
1020.7,Perth,13.2,10.0,1018.5,53.0,2.6,9.1,SW,4.0,ESE,Yes,2.0,17.2,6.0,No,92.0,5.2,11.0,SW,28.0,17.9,2013-06-17
1020.2,Perth,11.2,0.2,1018.1,65.0,2.8,7.1,WSW,2.0,NE,No,7.0,16.9,3.0,No,88.0,4.4,7.0,NNE,15.0,18.1,2013-06-18
1023.4,Perth,11.3,0.0,1022.2,52.0,1.8,6.7,S,6.0,SSW,No,2.0,18.0,1.0,No,85.0,9.1,13.0,S,28.0,19.2,2013-06-19
1027.5,Perth,10.2,0.0,1024.4,48.0,2.0,4.7,NNE,6.0,S,No,1.0,19.4,1.0,No,87.0,9.2,2.0,NE,17.0,20.1,2013-06-20
1025.0,Perth,12.8,0.0,1020.3,45.0,1.2,5.1,ENE,13.0,NE,No,1.0,19.1,0.0,No,73.0,9.2,15.0,NE,31.0,19.6,2013-06-21
1018.3,Perth,12.7,0.0,1015.0,39.0,2.2,5.2,N,11.0,NE,No,5.0,22.3,1.0,No,56.0,8.7,11.0,NNE,30.0,22.9,2013-06-22
1012.6,Perth,15.8,0.0,1009.8,71.0,2.8,9.8,NNW,13.0,NNE,No,6.0,18.7,7.0,Yes,39.0,3.3,17.0,N,43.0,21.0,2013-06-23
1013.4,Perth,14.1,6.0,1011.4,59.0,2.4,10.8,WNW,7.0,NNE,Yes,4.0,20.8,7.0,Yes,93.0,7.2,13.0,NW,35.0,22.0,2013-06-24
1013.8,Perth,15.0,9.6,1014.0,69.0,1.0,13.1,SSW,2.0,NE,Yes,7.0,17.0,7.0,Yes,96.0,2.4,17.0,W,33.0,18.7,2013-06-25
1020.7,Perth,10.1,4.4,1018.7,49.0,1.4,6.0,,6.0,N,Yes,7.0,17.7,1.0,No,93.0,4.4,0.0,NNE,15.0,18.1,2013-06-26
1021.7,Perth,13.5,0.0,1020.7,56.0,1.0,9.7,S,7.0,NE,No,1.0,19.2,1.0,No,76.0,6.6,7.0,SW,22.0,20.0,2013-06-27
1026.6,Perth,11.9,0.0,1025.7,57.0,1.8,8.1,WSW,6.0,NE,No,2.0,20.2,2.0,No,84.0,8.2,11.0,SW,20.0,21.2,2013-06-28
1032.6,Perth,11.6,0.0,1030.3,32.0,1.4,6.0,NNE,6.0,NE,No,1.0,22.0,1.0,No,90.0,9.1,6.0,S,17.0,23.0,2013-06-29
1032.8,Perth,10.9,0.0,1028.9,31.0,2.0,3.9,WNW,7.0,NE,No,0.0,22.4,0.0,No,75.0,9.2,9.0,N,31.0,22.9,2013-06-30
1026.2,Perth,11.2,0.0,1021.6,24.0,2.6,4.0,WNW,9.0,NE,No,0.0,22.1,0.0,No,62.0,9.1,9.0,N,28.0,23.0,2013-07-01
1020.4,Perth,10.2,0.0,1017.0,37.0,2.4,3.2,WSW,7.0,NNE,No,1.0,20.7,1.0,Yes,66.0,9.1,13.0,W,26.0,22.1,2013-07-02
1019.9,Perth,11.9,3.2,1019.2,60.0,3.0,8.9,SSW,0.0,,Yes,7.0,16.8,8.0,Yes,97.0,3.8,13.0,S,33.0,17.2,2013-07-03
1024.9,Perth,9.3,2.0,1023.1,46.0,0.6,5.7,S,6.0,NNE,Yes,1.0,16.5,7.0,No,90.0,7.3,15.0,SSE,28.0,16.8,2013-07-04
1025.4,Perth,8.8,0.0,1021.9,39.0,1.6,2.2,SSE,6.0,E,No,2.0,16.5,1.0,No,80.0,8.7,9.0,NNE,20.0,17.4,2013-07-05
1025.3,Perth,8.6,0.0,1023.4,35.0,2.2,4.0,ESE,6.0,ESE,No,1.0,16.7,6.0,No,64.0,7.4,7.0,SE,28.0,17.3,2013-07-06
1031.6,Perth,9.1,0.0,1028.6,40.0,2.2,2.4,ESE,9.0,NE,No,1.0,16.1,1.0,No,76.0,9.3,9.0,ESE,22.0,16.8,2013-07-07
1030.4,Perth,8.3,0.0,1025.0,32.0,2.0,1.5,NNW,7.0,ENE,No,7.0,18.1,1.0,No,64.0,9.2,9.0,ENE,28.0,18.5,2013-07-08
1019.2,Perth,9.9,0.0,1015.5,60.0,2.4,4.7,NNW,6.0,NE,No,7.0,18.2,6.0,Yes,64.0,3.3,11.0,WNW,31.0,19.4,2013-07-09
1017.6,Perth,11.3,34.6,1014.5,56.0,2.8,9.3,N,7.0,NE,Yes,2.0,19.4,6.0,No,98.0,6.6,7.0,WNW,20.0,20.4,2013-07-10
1014.1,Perth,10.7,0.0,1012.0,87.0,,6.3,ENE,7.0,NE,No,7.0,14.2,6.0,Yes,93.0,1.0,7.0,NNW,19.0,15.0,2013-07-11
1016.3,Perth,12.0,2.2,1014.5,62.0,1.2,9.6,SW,9.0,S,Yes,2.0,18.4,7.0,No,85.0,7.3,9.0,SSE,22.0,18.7,2013-07-12
1017.7,Perth,9.5,0.0,1016.0,55.0,0.6,6.6,NNW,9.0,NE,No,3.0,20.2,7.0,Yes,93.0,8.0,13.0,N,28.0,20.6,2013-07-13
1018.3,Perth,14.1,1.2,1016.4,59.0,1.4,9.4,N,7.0,N,Yes,7.0,19.9,7.0,No,80.0,1.4,9.0,NNW,24.0,21.0,2013-07-14
1015.9,Perth,16.1,0.0,1013.2,72.0,0.8,13.1,NW,9.0,N,No,7.0,21.0,7.0,Yes,66.0,4.5,13.0,WNW,39.0,21.4,2013-07-15
1011.1,Perth,14.1,15.0,1006.3,72.0,2.6,11.5,WSW,9.0,N,Yes,4.0,15.7,7.0,Yes,98.0,2.2,22.0,SW,76.0,19.4,2013-07-16
1020.4,Perth,10.7,12.6,1020.6,52.0,2.4,9.1,SSW,17.0,S,Yes,3.0,13.6,1.0,No,64.0,8.5,17.0,SW,61.0,14.6,2013-07-17
1026.8,Perth,8.6,0.0,1025.2,52.0,2.6,1.4,SSE,0.0,,No,5.0,15.5,1.0,No,91.0,7.9,15.0,SSE,30.0,16.2,2013-07-18
1031.9,Perth,10.7,0.0,1030.9,45.0,2.0,3.7,E,9.0,SSE,No,6.0,15.3,1.0,No,79.0,9.0,11.0,ENE,35.0,17.1,2013-07-19
1034.8,Perth,10.1,0.0,1030.2,51.0,2.4,2.0,ENE,7.0,ESE,No,3.0,15.9,1.0,No,82.0,9.0,15.0,NE,31.0,16.5,2013-07-20
1029.9,Perth,7.4,0.0,1025.0,43.0,2.6,3.1,E,0.0,,No,7.0,15.7,7.0,No,89.0,7.2,6.0,NNE,24.0,16.3,2013-07-21
1023.4,Perth,10.1,0.0,1019.6,35.0,1.8,3.3,N,11.0,NE,No,1.0,18.5,4.0,No,62.0,9.0,13.0,N,37.0,19.1,2013-07-22
1017.3,Perth,14.8,0.0,1014.0,38.0,2.2,6.0,NNW,19.0,NNE,No,5.0,22.5,1.0,Yes,43.0,6.7,19.0,N,52.0,22.7,2013-07-23
1021.7,Perth,16.7,19.2,1021.2,67.0,2.8,12.2,W,9.0,W,Yes,7.0,16.9,1.0,Yes,56.0,8.8,19.0,W,31.0,19.8,2013-07-24
1020.8,Perth,13.0,3.8,1015.1,47.0,3.6,10.1,NNW,13.0,NNE,Yes,3.0,19.3,2.0,Yes,73.0,8.8,15.0,N,31.0,20.4,2013-07-25
1006.5,Perth,14.2,10.4,1005.0,77.0,4.0,12.7,WNW,20.0,W,Yes,7.0,13.3,6.0,Yes,72.0,2.6,19.0,NW,56.0,17.6,2013-07-26
1007.3,Perth,14.7,17.6,1011.8,72.0,2.8,9.1,SW,22.0,WSW,Yes,7.0,17.5,6.0,Yes,88.0,6.4,22.0,WSW,56.0,18.8,2013-07-27
1022.4,Perth,13.7,5.4,1021.3,61.0,2.4,9.4,SW,6.0,NNE,Yes,6.0,17.6,2.0,No,90.0,6.2,13.0,WSW,26.0,19.4,2013-07-28
1025.7,Perth,10.7,1.0,1023.3,67.0,2.4,8.1,WNW,9.0,NNE,No,7.0,17.4,5.0,No,96.0,3.5,11.0,WNW,24.0,18.8,2013-07-29
1022.3,Perth,12.7,0.4,1019.3,54.0,2.0,9.6,NW,7.0,NNE,No,5.0,19.4,7.0,Yes,81.0,5.0,15.0,WSW,30.0,20.3,2013-07-30
1019.8,Perth,13.9,11.4,1017.8,68.0,2.6,12.0,W,7.0,NE,Yes,7.0,18.4,6.0,Yes,97.0,4.9,11.0,SW,28.0,20.5,2013-07-31
1022.1,Perth,13.8,3.8,1021.7,60.0,2.0,11.2,SW,0.0,,Yes,4.0,20.1,7.0,No,97.0,8.1,15.0,WSW,26.0,21.0,2013-08-01
1027.7,Perth,12.9,0.0,1025.8,55.0,3.0,8.8,WSW,4.0,ENE,No,2.0,20.0,5.0,No,89.0,8.6,9.0,SSW,20.0,21.0,2013-08-02
1027.1,Perth,13.3,0.0,1022.8,54.0,3.2,9.0,NE,7.0,NE,No,1.0,21.1,1.0,No,78.0,9.7,7.0,E,19.0,21.7,2013-08-03
1018.0,Perth,13.6,0.0,1015.3,61.0,2.2,6.8,WNW,9.0,NNE,No,4.0,21.4,0.0,No,85.0,9.7,15.0,WNW,35.0,22.8,2013-08-04
1015.1,Perth,17.9,0.8,1013.6,65.0,3.4,13.6,NW,7.0,NW,No,6.0,21.5,7.0,Yes,80.0,6.8,19.0,WNW,43.0,22.5,2013-08-05
1015.8,Perth,17.6,11.2,1014.0,82.0,2.0,15.5,NW,2.0,E,Yes,7.0,20.5,8.0,Yes,94.0,3.4,17.0,NW,39.0,22.1,2013-08-06
1013.8,Perth,18.8,4.6,1010.4,70.0,1.6,17.1,NNW,17.0,N,Yes,7.0,21.7,4.0,Yes,85.0,3.0,22.0,NW,52.0,21.9,2013-08-07
1010.9,Perth,17.1,45.4,1012.0,86.0,1.8,16.3,WSW,15.0,NW,Yes,7.0,15.1,8.0,Yes,93.0,1.5,13.0,SSW,46.0,17.7,2013-08-08
1018.6,Perth,16.2,13.4,1017.3,62.0,1.2,11.8,W,6.0,SW,Yes,5.0,19.1,7.0,No,84.0,5.0,9.0,WSW,30.0,20.1,2013-08-09
1017.6,Perth,16.0,0.8,1015.7,71.0,1.6,10.8,WNW,9.0,NNW,No,4.0,18.3,3.0,Yes,80.0,8.5,11.0,NW,35.0,19.8,2013-08-10
1018.5,Perth,16.6,2.8,1018.7,50.0,1.6,13.0,SW,13.0,SW,Yes,3.0,17.5,3.0,No,58.0,8.6,17.0,SW,33.0,18.7,2013-08-11
1019.0,Perth,16.6,0.4,1017.4,49.0,4.0,12.6,WNW,11.0,W,No,7.0,18.7,5.0,No,57.0,3.5,17.0,W,35.0,20.5,2013-08-12
1016.1,Perth,15.5,1.0,1016.3,55.0,3.4,15.1,WSW,13.0,W,No,3.0,18.2,7.0,Yes,87.0,5.2,19.0,WSW,41.0,18.9,2013-08-13
1021.1,Perth,13.4,3.4,1017.9,54.0,3.0,7.9,WNW,9.0,NE,Yes,3.0,18.7,5.0,Yes,81.0,7.1,9.0,NNW,28.0,19.7,2013-08-14
1012.2,Perth,18.1,2.0,1009.9,87.0,1.6,13.0,SW,20.0,WNW,Yes,7.0,14.4,7.0,Yes,61.0,2.6,28.0,WSW,59.0,19.4,2013-08-15
1018.6,Perth,13.4,16.0,1017.1,66.0,3.4,6.3,WSW,13.0,WSW,Yes,5.0,16.1,6.0,Yes,69.0,7.1,15.0,SSW,44.0,16.9,2013-08-16
1019.9,Perth,14.9,6.8,1019.1,57.0,2.8,11.2,WSW,6.0,SW,Yes,5.0,18.1,5.0,Yes,79.0,6.0,15.0,WSW,35.0,19.0,2013-08-17
1023.7,Perth,14.1,1.8,1021.7,57.0,2.6,7.8,NE,7.0,NE,Yes,7.0,17.9,3.0,No,81.0,6.4,4.0,SSW,17.0,19.0,2013-08-18
1025.3,Perth,14.1,0.4,1023.0,41.0,1.8,9.4,SW,11.0,NE,No,3.0,20.5,1.0,No,70.0,10.4,9.0,SSW,24.0,20.6,2013-08-19
1027.9,Perth,13.3,0.0,1025.6,57.0,2.6,5.7,SW,7.0,SW,No,4.0,18.1,1.0,No,76.0,9.7,11.0,WSW,26.0,19.6,2013-08-20
1029.4,Perth,15.3,0.0,1027.2,54.0,2.6,9.4,SSW,6.0,SE,No,1.0,19.1,1.0,No,71.0,10.4,17.0,WSW,30.0,19.8,2013-08-21
1030.4,Perth,14.6,0.0,1026.6,43.0,3.4,7.0,NNW,4.0,E,No,2.0,21.4,1.0,No,73.0,10.0,7.0,NW,26.0,22.0,2013-08-22
1026.1,Perth,14.9,0.0,1021.3,23.0,3.2,5.9,N,7.0,E,No,0.0,23.9,0.0,No,63.0,10.5,11.0,ENE,22.0,24.7,2013-08-23
1018.2,Perth,16.1,0.0,1014.9,29.0,3.2,6.4,W,7.0,N,No,5.0,23.5,0.0,No,56.0,10.0,11.0,WSW,24.0,26.4,2013-08-24
1010.9,Perth,14.5,0.0,1007.0,62.0,3.2,11.7,NNE,7.0,S,No,7.0,20.0,7.0,Yes,72.0,0.9,17.0,NNE,35.0,20.7,2013-08-25
1014.0,Perth,16.4,9.4,1015.4,63.0,1.2,14.3,WSW,9.0,WSW,Yes,6.0,18.0,6.0,Yes,86.0,8.2,20.0,WSW,43.0,18.5,2013-08-26
1015.0,Perth,11.8,3.4,1012.4,83.0,3.0,8.5,WNW,11.0,NE,Yes,7.0,15.0,7.0,Yes,91.0,1.2,4.0,NW,26.0,16.8,2013-08-27
1012.6,Perth,14.0,27.0,1013.3,59.0,2.6,8.4,WSW,7.0,NW,Yes,4.0,17.4,2.0,No,84.0,8.4,19.0,NW,31.0,19.4,2013-08-28
1012.4,Perth,15.2,0.4,1009.1,57.0,4.6,9.1,NW,7.0,NE,No,7.0,18.1,1.0,Yes,76.0,8.4,17.0,W,39.0,20.0,2013-08-29
1008.5,Perth,18.8,5.2,1006.7,73.0,1.4,13.4,WNW,17.0,NW,Yes,6.0,18.7,4.0,Yes,67.0,5.9,20.0,WNW,50.0,20.2,2013-08-30
1007.5,Perth,19.4,7.4,1008.5,67.0,4.6,15.1,NW,20.0,NW,Yes,4.0,20.6,6.0,No,70.0,5.7,24.0,WNW,56.0,21.1,2013-08-31
1017.2,Perth,18.3,0.2,1016.8,62.0,1.6,14.3,NNW,7.0,NNE,No,7.0,20.7,7.0,No,78.0,2.2,15.0,NNW,33.0,22.4,2013-09-01
1019.9,Perth,17.7,0.0,1016.4,60.0,2.0,16.2,WNW,7.0,N,No,5.0,22.4,8.0,No,82.0,2.4,11.0,WNW,24.0,23.6,2013-09-02
1013.0,Perth,18.4,0.0,1011.9,86.0,0.6,14.2,NW,11.0,N,No,8.0,17.3,3.0,Yes,84.0,3.8,19.0,NNW,56.0,21.0,2013-09-03
1024.4,Perth,16.1,11.2,1024.3,38.0,4.6,11.7,WSW,15.0,WSW,Yes,1.0,17.8,2.0,No,50.0,10.2,13.0,WNW,39.0,18.5,2013-09-04
1027.0,Perth,15.9,0.0,1024.4,47.0,3.4,9.0,SSW,7.0,NNE,No,3.0,19.3,5.0,No,61.0,9.0,15.0,SW,26.0,20.4,2013-09-05
1025.5,Perth,15.3,0.0,1019.4,37.0,3.2,5.3,SE,7.0,SE,No,0.0,21.8,0.0,Yes,59.0,10.3,11.0,SSE,24.0,22.4,2013-09-06
1015.3,Perth,12.5,4.2,1013.7,69.0,7.0,12.2,WSW,6.0,ESE,Yes,6.0,17.3,7.0,Yes,95.0,1.6,13.0,SW,28.0,19.0,2013-09-07
1020.5,Perth,15.7,1.4,1019.1,54.0,1.6,9.3,SW,7.0,SE,Yes,7.0,18.8,1.0,No,80.0,10.0,17.0,SW,30.0,20.1,2013-09-08
1019.9,Perth,14.9,0.0,1014.9,42.0,4.2,6.7,W,7.0,NNE,No,4.0,21.5,1.0,No,73.0,9.8,11.0,WSW,22.0,22.4,2013-09-09
1009.5,Perth,17.1,0.0,1006.6,92.0,3.4,11.1,NW,9.0,N,No,8.0,16.8,7.0,Yes,71.0,3.2,9.0,N,33.0,20.5,2013-09-10
1004.7,Perth,14.3,19.4,1005.2,71.0,2.8,13.4,WNW,15.0,NW,Yes,5.0,17.5,5.0,Yes,83.0,5.2,19.0,WNW,50.0,18.5,2013-09-11
1015.7,Perth,15.9,16.8,1016.8,56.0,1.4,13.0,WSW,15.0,W,Yes,3.0,18.4,6.0,No,70.0,6.6,15.0,SW,44.0,19.1,2013-09-12
1016.2,Perth,15.7,0.0,1010.1,69.0,3.2,11.7,NNE,11.0,NNE,No,7.0,17.9,8.0,Yes,80.0,2.3,11.0,NNE,30.0,20.3,2013-09-13
1003.4,Perth,15.5,20.0,1005.1,85.0,3.0,11.9,SW,15.0,WSW,Yes,7.0,14.3,5.0,Yes,83.0,2.9,24.0,SW,59.0,17.0,2013-09-14
1017.2,Perth,14.0,11.2,1017.1,52.0,2.4,11.4,SW,19.0,S,Yes,3.0,16.6,3.0,No,63.0,10.2,19.0,SSW,41.0,17.7,2013-09-15
1013.7,Perth,14.9,0.2,1007.5,65.0,1.6,7.5,NNW,17.0,N,No,8.0,19.0,5.0,Yes,69.0,7.0,24.0,NW,65.0,21.2,2013-09-16
1018.0,Perth,14.6,11.8,1017.3,55.0,4.6,10.2,WSW,20.0,SW,Yes,7.0,15.8,7.0,No,61.0,7.2,15.0,W,54.0,17.7,2013-09-17
1013.8,Perth,17.4,0.6,1012.1,85.0,2.6,11.7,WNW,15.0,WNW,No,6.0,16.5,5.0,Yes,62.0,6.2,15.0,WNW,48.0,19.8,2013-09-18
1014.7,Perth,17.2,3.4,1013.3,58.0,4.2,14.8,NW,7.0,WNW,Yes,3.0,19.9,7.0,Yes,71.0,4.3,17.0,NNW,35.0,20.6,2013-09-19
1011.1,Perth,16.2,2.6,1011.0,90.0,2.4,12.1,NW,13.0,NNW,Yes,7.0,16.8,6.0,Yes,87.0,5.5,11.0,WSW,54.0,21.7,2013-09-20
1013.8,Perth,17.5,2.0,1010.4,59.0,2.4,9.5,NNW,15.0,N,Yes,2.0,20.6,3.0,Yes,73.0,11.0,20.0,NW,43.0,21.6,2013-09-21
