Sunshine,Temp3pmF,Rainfall,WindGustDir,RainToday,WindSpeed3pm,WindSpeed9am,RainTomorrow,Cloud3pm,Pressure3pm,WindDir9am,Humidity3pm,Evaporation,Humidity9am,WindGustSpeed,Temp9amF,Cloud9am,Date,MaxTempF,Location,MinTempF,WindDir3pm,Pressure9am
,74.66,,ENE,,24.0,6.0,No,,1018.2,W,41.0,,57.0,33.0,66.02,,2013-12-07,75.74000000000001,Williamtown,49.28,ESE,1020.2
,81.68,0.2,ESE,No,26.0,11.0,No,2.0,1014.0,NNE,36.0,29.4,49.0,35.0,71.24000000000001,1.0,2013-12-08,83.84,Williamtown,51.44,E,1019.0
9.3,92.48,0.0,N,No,13.0,11.0,No,4.0,1004.8,NNW,29.0,6.8,57.0,37.0,73.75999999999999,5.0,2013-12-09,94.46000000000001,Williamtown,59.18,NE,1010.3
9.7,93.2,0.0,NW,No,43.0,19.0,No,4.0,1001.1,NNW,20.0,10.4,47.0,67.0,79.88,5.0,2013-12-10,97.7,Williamtown,73.75999999999999,NW,1004.5
12.3,77.36,0.0,SE,No,26.0,11.0,No,5.0,1005.2,ESE,54.0,11.8,60.0,33.0,74.66,4.0,2013-12-11,79.88,Williamtown,66.2,ESE,1009.5
,77.0,0.0,E,No,31.0,9.0,No,2.0,1009.4,SE,60.0,6.4,70.0,46.0,74.48,3.0,2013-12-12,78.62,Williamtown,64.4,ESE,1011.2
,85.64,0.0,NE,No,24.0,11.0,No,,1009.4,NW,47.0,,67.0,48.0,73.75999999999999,,2013-12-13,87.61999999999999,Williamtown,59.0,E,1012.4
,75.38,0.0,S,No,43.0,19.0,No,1.0,1013.7,W,67.0,,74.0,57.0,74.48,8.0,2013-12-14,80.96,Williamtown,63.14,S,1013.4
,75.92,0.0,E,No,22.0,13.0,No,,1016.7,ESE,53.0,,69.0,37.0,71.6,7.0,2013-12-15,78.98,Williamtown,59.9,ESE,1018.4
,75.74000000000001,0.0,ESE,No,31.0,19.0,No,4.0,1019.0,ENE,58.0,29.4,59.0,44.0,74.3,4.0,2013-12-16,79.88,Williamtown,64.94,ESE,1020.4
12.5,78.44,0.0,ENE,No,31.0,11.0,No,2.0,1019.7,NE,47.0,8.0,57.0,43.0,73.22,2.0,2013-12-17,80.6,Williamtown,55.76,ESE,1022.0
13.2,78.08,0.0,SE,No,28.0,15.0,No,2.0,1023.0,NE,52.0,8.0,59.0,39.0,74.3,2.0,2013-12-18,80.78,Williamtown,59.540000000000006,ESE,1023.6
,81.32,0.0,E,No,30.0,13.0,No,,1018.9,NE,50.0,10.0,60.0,44.0,73.58,1.0,2013-12-19,84.74,Williamtown,56.48,ENE,1022.6
,99.86,0.0,NW,No,9.0,11.0,No,,1012.5,NNW,17.0,,56.0,31.0,77.54,,2013-12-20,102.38000000000001,Williamtown,59.9,NNE,1017.5
,77.36,0.0,SSW,No,31.0,35.0,No,5.0,1015.5,SSW,68.0,,79.0,52.0,73.75999999999999,8.0,2013-12-21,79.7,Williamtown,71.6,S,1016.1
,94.46000000000001,0.0,NE,No,15.0,15.0,No,7.0,1009.7,NNW,41.0,29.8,72.0,35.0,77.18,6.0,2013-12-22,96.8,Williamtown,69.8,NE,1014.1
2.4,95.0,0.0,SSW,No,28.0,6.0,Yes,6.0,1006.5,NW,24.0,9.6,49.0,65.0,83.3,7.0,2013-12-23,99.14,Williamtown,69.98,NW,1008.4
0.0,70.16,1.6,SSW,Yes,15.0,24.0,Yes,7.0,1018.2,SSE,73.0,9.2,96.0,41.0,66.2,7.0,2013-12-24,71.6,Williamtown,66.02,SSE,1018.0
0.3,69.98,1.4,NE,Yes,15.0,11.0,Yes,8.0,1016.1,ENE,86.0,2.2,85.0,35.0,70.16,7.0,2013-12-25,72.14,Williamtown,65.3,NE,1019.0
,74.3,9.6,S,Yes,31.0,20.0,No,2.0,1010.6,WSW,65.0,0.4,78.0,44.0,71.6,6.0,2013-12-26,78.08,Williamtown,67.46,S,1012.1
,76.82,0.0,SE,No,28.0,11.0,No,2.0,1010.6,SSE,59.0,,69.0,39.0,72.86,4.0,2013-12-27,77.72,Williamtown,62.6,ESE,1012.2
,81.5,0.0,NE,No,22.0,17.0,No,1.0,1008.2,NE,56.0,,66.0,46.0,73.4,8.0,2013-12-28,83.48,Williamtown,61.7,ENE,1011.9
,72.5,0.0,SSW,No,39.0,43.0,No,8.0,1012.5,SSW,56.0,,77.0,78.0,72.14,8.0,2013-12-29,75.56,Williamtown,62.6,S,1007.6
,74.3,0.0,SE,No,24.0,13.0,No,3.0,1012.1,ENE,45.0,29.4,52.0,39.0,70.52,5.0,2013-12-30,76.1,Williamtown,56.120000000000005,ESE,1015.5
12.3,79.16,0.0,E,No,24.0,9.0,No,2.0,1010.7,WNW,50.0,7.6,65.0,39.0,70.52,3.0,2013-12-31,81.32,Williamtown,55.04,ESE,1013.2
9.3,82.75999999999999,0.0,E,No,35.0,17.0,No,6.0,1010.6,NE,49.0,7.6,62.0,44.0,74.84,2.0,2014-01-01,85.82,Williamtown,61.34,E,1014.8
,100.22,0.4,NW,No,33.0,9.0,No,7.0,1002.1,N,19.0,8.2,70.0,56.0,77.72,7.0,2014-01-02,101.66,Williamtown,70.7,WNW,1004.5
,81.86,0.0,E,No,26.0,17.0,No,,998.9,ENE,66.0,,62.0,43.0,74.12,2.0,2014-01-03,85.82,Williamtown,68.0,ESE,1005.6
,76.46,0.0,SSW,No,26.0,26.0,No,5.0,1002.4,SSW,63.0,,80.0,50.0,72.68,8.0,2014-01-04,79.34,Williamtown,70.52,ESE,1003.4
,85.1,0.0,E,No,33.0,19.0,No,2.0,1005.0,ENE,48.0,23.6,68.0,52.0,76.1,6.0,2014-01-05,86.53999999999999,Williamtown,69.25999999999999,E,1010.4
12.0,80.96,0.0,SE,No,28.0,17.0,No,1.0,1007.6,WSW,35.0,9.0,33.0,46.0,80.06,1.0,2014-01-06,84.74,Williamtown,63.68,E,1008.6
1.5,69.98,0.0,SE,No,20.0,30.0,No,7.0,1018.5,SE,55.0,10.0,73.0,39.0,68.36,7.0,2014-01-07,75.74000000000001,Williamtown,65.84,SSE,1018.1
,72.86,0.0,ESE,No,26.0,20.0,No,3.0,1021.9,ESE,45.0,5.8,59.0,39.0,71.6,6.0,2014-01-08,76.46,Williamtown,59.18,ESE,1022.7
,74.48,0.0,E,No,30.0,19.0,No,4.0,1022.7,ENE,53.0,,46.0,39.0,71.78,2.0,2014-01-09,76.28,Williamtown,57.74,E,1024.0
,82.04,0.0,E,No,24.0,13.0,No,,1018.5,NE,43.0,,59.0,46.0,73.22,,2014-01-10,83.84,Williamtown,57.74,E,1021.7
,87.26,0.0,SE,No,20.0,9.0,No,,1015.1,NNE,37.0,,63.0,31.0,75.2,,2014-01-11,89.24,Williamtown,62.6,SE,1018.8
,80.6,0.0,ESE,No,24.0,6.0,No,,1016.5,SSW,56.0,,74.0,41.0,75.02,,2014-01-12,81.86,Williamtown,59.72,ESE,1017.0
,76.64,0.0,SSE,No,24.0,24.0,No,1.0,1019.9,SSE,55.0,38.8,60.0,39.0,75.02,3.0,2014-01-13,78.8,Williamtown,69.44,ESE,1021.5
,84.02,0.0,,No,31.0,11.0,No,,1019.5,NE,47.0,,55.0,,75.56,,2014-01-14,86.53999999999999,Williamtown,56.84,ESE,1021.9
,87.26,0.0,ENE,No,30.0,19.0,No,,1018.6,NNE,44.0,,49.0,43.0,78.25999999999999,,2014-01-15,91.94,Williamtown,63.14,ENE,1022.1
,89.96000000000001,0.0,E,No,28.0,11.0,No,,1015.5,N,37.0,,62.0,43.0,77.54,,2014-01-16,93.38000000000001,Williamtown,63.68,E,1019.1
,88.52,0.0,E,No,28.0,15.0,No,,1013.3,NNE,44.0,,64.0,56.0,76.1,,2014-01-17,90.5,Williamtown,63.5,ESE,1016.4
,90.32,0.0,ENE,No,24.0,15.0,No,,1009.4,NNE,38.0,,57.0,41.0,75.74000000000001,,2014-01-18,94.82,Williamtown,58.28,ENE,1013.4
,80.78,0.0,SE,No,24.0,13.0,No,,1007.5,NW,57.0,,77.0,44.0,72.14,5.0,2014-01-19,83.48,Williamtown,60.62,SE,1009.2
,80.42,0.0,SSE,No,31.0,9.0,No,4.0,1007.3,E,62.0,64.4,64.0,41.0,78.08,3.0,2014-01-20,83.3,Williamtown,68.9,SE,1008.8
3.3,79.52,0.6,SE,No,30.0,15.0,No,6.0,1007.2,ESE,73.0,7.8,95.0,41.0,71.96,8.0,2014-01-21,81.86,Williamtown,70.52,SE,1008.9
0.1,74.66,1.0,SE,No,31.0,26.0,No,8.0,1018.8,SSE,59.0,3.8,71.0,50.0,75.56,8.0,2014-01-22,78.08,Williamtown,71.96,SE,1016.6
0.0,69.8,0.6,ESE,No,17.0,15.0,No,7.0,1020.4,SE,91.0,5.0,92.0,41.0,68.72,7.0,2014-01-23,76.28,Williamtown,66.74000000000001,E,1022.6
,80.42,0.6,ENE,No,24.0,17.0,,7.0,1008.7,NE,62.0,2.4,65.0,37.0,76.1,7.0,2014-01-24,86.9,Williamtown,66.02,ENE,1014.7
,77.0,,SSE,,41.0,17.0,Yes,8.0,1014.5,SSW,46.0,,74.0,54.0,72.5,3.0,2014-01-25,78.98,Williamtown,65.84,SSE,1011.9
,71.78,7.0,SE,Yes,24.0,24.0,No,7.0,1023.5,ESE,42.0,,49.0,43.0,71.06,6.0,2014-01-26,75.38,Williamtown,62.78,SE,1023.3
,78.44,0.0,SE,No,33.0,13.0,No,1.0,1022.0,NE,54.0,,57.0,50.0,72.5,,2014-01-27,80.96,Williamtown,53.6,ESE,1024.0
,82.22,0.0,E,No,31.0,17.0,No,,1018.1,NNE,44.0,,56.0,54.0,74.48,,2014-01-28,84.38000000000001,Williamtown,59.540000000000006,ENE,1021.6
,87.8,0.0,E,No,28.0,19.0,No,,1014.2,NNE,35.0,,49.0,41.0,75.56,,2014-01-29,91.94,Williamtown,59.18,E,1017.7
,84.56,0.0,E,No,35.0,26.0,No,,1016.4,NNE,36.0,,47.0,50.0,76.1,,2014-01-30,86.0,Williamtown,61.519999999999996,E,1019.6
,87.8,0.0,E,No,24.0,19.0,No,,1011.9,NNE,34.0,,46.0,41.0,75.74000000000001,,2014-01-31,88.52,Williamtown,56.66,ENE,1015.6
,79.88,0.0,S,No,19.0,19.0,No,,1012.4,SW,55.0,,71.0,35.0,74.84,8.0,2014-02-01,85.82,Williamtown,59.0,ESE,1014.5
,82.4,0.0,E,No,37.0,24.0,No,,1013.7,ENE,45.0,,63.0,54.0,77.0,1.0,2014-02-02,84.74,Williamtown,61.7,E,1015.0
,83.48,0.0,ENE,No,35.0,20.0,No,,1011.9,NNE,40.0,,51.0,50.0,75.74000000000001,,2014-02-03,87.08000000000001,Williamtown,63.68,E,1015.8
,81.32,0.0,S,No,35.0,15.0,,,1016.8,S,49.0,,71.0,57.0,72.86,2.0,2014-02-04,84.74,Williamtown,60.08,SSE,1015.2
,73.94,,S,,31.0,22.0,,6.0,1021.5,SSE,49.0,,58.0,46.0,69.25999999999999,7.0,2014-02-05,78.08,Williamtown,62.78,SSE,1022.8
,71.78,,SE,,24.0,9.0,,8.0,1017.5,SSW,56.0,,70.0,35.0,68.0,8.0,2014-02-06,75.2,Williamtown,62.24,SSE,1020.0
,79.16,,SE,,31.0,9.0,,,1015.4,SSE,49.0,,68.0,41.0,70.7,,2014-02-07,80.42,Williamtown,50.54,ESE,1017.6
,86.0,,ENE,,28.0,9.0,,,1015.9,N,36.0,,69.0,48.0,70.88,,2014-02-08,87.61999999999999,Williamtown,54.32,ENE,1018.4
,89.78,,E,,26.0,17.0,,,1015.3,NNW,33.0,,73.0,41.0,72.32,,2014-02-09,92.48,Williamtown,58.1,ENE,1019.3
,78.25999999999999,,S,,28.0,19.0,,5.0,1016.7,SW,70.0,,72.0,46.0,75.02,8.0,2014-02-10,81.32,Williamtown,58.1,SSE,1018.3
,78.62,,SE,,24.0,15.0,,,1014.5,S,65.0,,79.0,37.0,73.58,1.0,2014-02-11,80.78,Williamtown,68.54,SE,1017.1
,82.04,,SE,,31.0,9.0,,,1014.6,ESE,57.0,,67.0,44.0,77.0,,2014-02-12,83.48,Williamtown,64.58,SE,1016.2
,82.04,,E,,28.0,19.0,,,1010.5,ENE,45.0,,64.0,48.0,77.18,,2014-02-13,86.18,Williamtown,68.36,ENE,1014.9
,75.56,,N,,11.0,4.0,,8.0,1006.4,NE,71.0,,95.0,20.0,68.9,7.0,2014-02-14,77.0,Williamtown,66.92,NE,1008.5
,77.18,,NE,,20.0,11.0,,2.0,999.5,NE,78.0,,95.0,35.0,70.16,6.0,2014-02-15,78.08,Williamtown,68.54,NE,1003.5
,74.84,,SW,,13.0,6.0,,8.0,1001.4,N,94.0,,85.0,67.0,77.0,7.0,2014-02-16,78.98,Williamtown,70.16,N,1001.0
,76.82,,S,,28.0,22.0,Yes,3.0,1013.0,S,60.0,,70.0,46.0,72.86,,2014-02-17,79.7,Williamtown,66.02,S,1012.7
,73.58,27.0,SSE,Yes,17.0,11.0,No,7.0,1009.9,SE,81.0,,88.0,26.0,70.34,7.0,2014-02-18,78.98,Williamtown,67.28,S,1012.5
,79.7,0.0,SW,No,17.0,9.0,Yes,6.0,1001.3,NNW,84.0,2.6,75.0,41.0,78.8,4.0,2014-02-19,87.8,Williamtown,68.54,ESE,1005.5
,75.92,17.0,ESE,Yes,17.0,13.0,No,3.0,1008.5,S,58.0,4.6,68.0,35.0,75.56,4.0,2014-02-20,81.32,Williamtown,70.52,E,1007.3
,75.2,0.0,S,No,22.0,17.0,No,7.0,1015.6,SSW,45.0,,35.0,35.0,70.7,7.0,2014-02-21,77.36,Williamtown,67.82,SE,1016.0
,75.38,0.0,SSE,No,26.0,22.0,No,1.0,1018.9,SSE,56.0,,59.0,37.0,72.68,,2014-02-22,78.25999999999999,Williamtown,66.02,SE,1019.7
,67.82,0.0,SSE,No,20.0,24.0,Yes,8.0,1021.7,SSE,86.0,,63.0,39.0,71.6,8.0,2014-02-23,76.82,Williamtown,64.75999999999999,E,1022.8
,76.1,1.6,E,Yes,24.0,7.0,No,5.0,1018.3,SSW,67.0,23.2,80.0,37.0,70.52,3.0,2014-02-24,79.52,Williamtown,64.94,ESE,1020.4
,81.86,0.0,E,No,30.0,15.0,No,2.0,1013.5,NE,48.0,6.0,69.0,43.0,73.94,3.0,2014-02-25,82.75999999999999,Williamtown,60.8,E,1018.1
,93.02,0.0,S,No,17.0,11.0,Yes,6.0,1010.4,N,26.0,7.4,67.0,39.0,73.04,3.0,2014-02-26,94.28,Williamtown,61.7,NNW,1013.1
,78.44,4.4,SSW,Yes,30.0,0.0,Yes,6.0,1017.2,,72.0,8.0,87.0,50.0,72.68,6.0,2014-02-27,80.78,Williamtown,66.92,S,1015.8
,73.22,17.4,E,Yes,19.0,11.0,,8.0,1020.4,S,82.0,,97.0,33.0,68.36,8.0,2014-02-28,73.75999999999999,Williamtown,68.36,ESE,1021.2
,73.75999999999999,,E,,13.0,6.0,Yes,8.0,1018.6,NE,60.0,,90.0,30.0,67.28,8.0,2014-03-01,74.12,Williamtown,66.02,ENE,1020.0
,73.58,34.2,S,Yes,28.0,9.0,Yes,6.0,1019.6,SW,73.0,11.6,88.0,35.0,68.72,6.0,2014-03-02,76.28,Williamtown,63.14,S,1019.8
6.2,75.92,4.6,ESE,Yes,22.0,0.0,No,4.0,1023.7,,64.0,4.2,89.0,31.0,69.08,6.0,2014-03-03,77.18,Williamtown,65.66,ESE,1024.3
11.9,77.0,0.0,SE,No,24.0,4.0,No,2.0,1023.3,NE,59.0,5.2,70.0,35.0,72.5,4.0,2014-03-04,79.16,Williamtown,65.84,SE,1026.0
,84.74,0.0,SW,No,7.0,9.0,,2.0,1014.9,NW,40.0,6.2,98.0,54.0,63.86,6.0,2014-03-05,86.9,Williamtown,56.120000000000005,NNW,1019.5
,77.9,,S,,33.0,11.0,,3.0,1018.2,NW,66.0,,87.0,48.0,71.24000000000001,8.0,2014-03-06,79.7,Williamtown,62.42,S,1018.1
,80.6,,SE,,20.0,9.0,,,1018.0,WSW,59.0,,88.0,33.0,71.24000000000001,3.0,2014-03-07,82.04,Williamtown,62.78,ESE,1020.1
,79.7,,ENE,,24.0,13.0,,2.0,1020.4,NE,42.0,,68.0,41.0,73.4,,2014-03-08,82.75999999999999,Williamtown,64.4,ENE,1022.3
,82.04,,E,,20.0,7.0,No,1.0,1020.0,NNE,45.0,,70.0,43.0,71.78,,2014-03-09,83.12,Williamtown,58.28,ENE,1023.1
,80.6,1.0,E,No,30.0,0.0,No,2.0,1021.1,,56.0,30.2,72.0,39.0,73.22,1.0,2014-03-10,83.66,Williamtown,60.08,ESE,1023.1
11.1,79.16,0.0,SE,No,28.0,9.0,No,1.0,1020.8,NE,49.0,5.6,72.0,39.0,72.5,2.0,2014-03-11,80.6,Williamtown,58.28,ESE,1023.6
10.0,85.46000000000001,0.0,SSE,No,19.0,11.0,No,4.0,1015.6,NNW,36.0,7.4,74.0,31.0,69.44,2.0,2014-03-12,86.72,Williamtown,57.74,S,1018.4
,74.84,0.0,SSW,No,24.0,20.0,No,3.0,1018.1,SSW,70.0,5.0,81.0,31.0,71.06,5.0,2014-03-13,77.72,Williamtown,62.959999999999994,SSE,1020.0
,82.22,0.0,E,No,28.0,15.0,No,,1014.3,NE,49.0,,69.0,43.0,73.22,,2014-03-14,84.2,Williamtown,59.540000000000006,E,1018.0
,82.58,0.0,ENE,No,13.0,11.0,No,,1009.4,NNW,45.0,,75.0,26.0,71.06,,2014-03-15,86.0,Williamtown,59.72,NW,1014.1
,78.25999999999999,0.0,WNW,No,54.0,9.0,No,6.0,1005.4,WNW,43.0,16.8,62.0,93.0,75.02,4.0,2014-03-16,91.76,Williamtown,62.6,WNW,1006.5
,78.8,0.8,NW,No,19.0,20.0,No,0.0,1016.0,NW,24.0,6.8,53.0,37.0,65.48,1.0,2014-03-17,81.5,Williamtown,52.34,W,1017.6
,82.75999999999999,0.0,ESE,No,20.0,15.0,No,2.0,1019.6,NW,34.0,,60.0,28.0,66.2,,2014-03-18,84.56,Williamtown,51.26,SE,1021.6
,77.9,0.0,,No,28.0,7.0,No,6.0,,W,70.0,13.2,81.0,,68.9,1.0,2014-03-19,79.7,Williamtown,55.94,S,1023.7
,78.08,0.0,SE,No,24.0,7.0,,4.0,1024.2,S,64.0,4.4,84.0,37.0,72.86,2.0,2014-03-20,80.96,Williamtown,59.9,ESE,1026.4
,75.74000000000001,,NNE,,17.0,0.0,,1.0,1019.6,,70.0,,91.0,33.0,69.8,7.0,2014-03-21,77.54,Williamtown,66.2,NE,1022.4
,85.46000000000001,,E,,9.0,11.0,,,1015.4,NW,42.0,,98.0,28.0,64.22,8.0,2014-03-22,86.9,Williamtown,58.1,N,1018.7
,82.94,,WSW,,17.0,15.0,Yes,,1013.6,WNW,58.0,,83.0,33.0,71.6,7.0,2014-03-23,84.74,Williamtown,62.24,ESE,1017.7
,74.66,2.6,WNW,Yes,11.0,13.0,No,7.0,1014.1,WNW,66.0,17.4,87.0,35.0,69.44,7.0,2014-03-24,76.1,Williamtown,65.84,WSW,1015.7
0.0,73.94,0.4,WNW,No,9.0,7.0,Yes,7.0,1019.2,W,72.0,1.8,93.0,19.0,63.86,7.0,2014-03-25,74.66,Williamtown,59.36,SSW,1019.8
0.0,76.64,2.0,ENE,Yes,17.0,0.0,Yes,8.0,1020.6,,74.0,1.0,95.0,33.0,70.52,7.0,2014-03-26,77.0,Williamtown,63.86,ENE,1022.1
,72.14,5.4,NE,Yes,9.0,7.0,,8.0,1019.9,E,90.0,2.2,87.0,20.0,70.16,8.0,2014-03-27,72.68,Williamtown,68.36,ENE,1022.1
,72.68,,W,,13.0,2.0,,8.0,1013.7,N,82.0,,95.0,48.0,66.56,8.0,2014-03-28,75.92,Williamtown,65.12,ESE,1017.5
,73.58,,W,,20.0,24.0,Yes,8.0,1015.4,WNW,70.0,,83.0,35.0,68.54,2.0,2014-03-29,76.46,Williamtown,64.22,S,1015.7
,77.72,32.4,SSW,Yes,24.0,13.0,Yes,2.0,1019.3,WNW,64.0,8.0,91.0,39.0,67.64,3.0,2014-03-30,78.25999999999999,Williamtown,61.34,S,1020.2
9.5,75.92,11.0,SW,Yes,20.0,7.0,No,3.0,1019.6,SW,67.0,6.6,93.0,41.0,68.0,4.0,2014-03-31,77.9,Williamtown,60.8,SSE,1022.0
10.0,76.64,0.0,SE,No,19.0,9.0,No,7.0,1017.7,WNW,68.0,4.0,93.0,28.0,66.38,2.0,2014-04-01,77.72,Williamtown,56.48,ESE,1019.9
6.9,80.42,0.0,ESE,No,9.0,13.0,No,2.0,1014.8,NW,58.0,3.8,98.0,26.0,64.04,7.0,2014-04-02,82.58,Williamtown,58.1,NNW,1017.6
,84.02,0.0,ESE,No,17.0,0.0,,5.0,1014.7,,57.0,3.8,95.0,30.0,66.74000000000001,5.0,2014-04-03,85.82,Williamtown,59.36,SE,1017.3
,69.98,,S,,17.0,11.0,,8.0,1015.8,SW,92.0,,90.0,30.0,70.7,7.0,2014-04-04,74.12,Williamtown,66.74000000000001,S,1018.2
,75.74000000000001,,SSE,,22.0,7.0,,1.0,1016.6,SSW,68.0,,91.0,31.0,69.44,8.0,2014-04-05,76.82,Williamtown,68.0,S,1018.3
,66.38,,SSE,,11.0,22.0,Yes,8.0,1020.0,SW,95.0,,69.0,44.0,70.52,8.0,2014-04-06,74.12,Williamtown,64.75999999999999,SSW,1019.7
,71.06,30.2,SE,Yes,20.0,7.0,No,6.0,1023.0,WSW,64.0,8.8,89.0,48.0,64.58,6.0,2014-04-07,75.56,Williamtown,59.540000000000006,ESE,1024.6
4.0,73.58,0.0,SE,No,17.0,9.0,No,6.0,1020.2,WNW,55.0,2.4,78.0,28.0,66.74000000000001,7.0,2014-04-08,75.02,Williamtown,59.540000000000006,ESE,1023.3
8.2,74.48,0.0,ESE,No,20.0,0.0,No,5.0,1017.8,,54.0,2.4,77.0,31.0,69.25999999999999,1.0,2014-04-09,77.72,Williamtown,53.6,ESE,1020.9
,72.5,0.0,NNE,No,11.0,0.0,,7.0,1012.4,,72.0,4.0,70.0,17.0,71.06,5.0,2014-04-10,76.1,Williamtown,56.120000000000005,SSE,1016.6
,80.78,,NW,,31.0,13.0,,2.0,1003.5,N,51.0,,83.0,57.0,71.42,,2014-04-11,83.3,Williamtown,65.48,WNW,1007.7
,71.96,,SW,,31.0,20.0,Yes,6.0,1011.1,W,63.0,,61.0,46.0,69.8,7.0,2014-04-12,73.75999999999999,Williamtown,64.58,SW,1010.7
,68.72,8.2,SSW,Yes,28.0,17.0,Yes,7.0,1015.2,WSW,74.0,12.0,69.0,43.0,67.64,4.0,2014-04-13,71.6,Williamtown,58.28,SSW,1016.5
3.3,67.28,6.8,S,Yes,24.0,17.0,Yes,7.0,1018.0,WSW,73.0,3.6,69.0,43.0,66.02,4.0,2014-04-14,70.52,Williamtown,57.379999999999995,SW,1019.3
3.4,66.56,9.2,SSW,Yes,20.0,13.0,Yes,7.0,1018.2,W,65.0,2.4,77.0,41.0,65.12,4.0,2014-04-15,69.8,Williamtown,57.56,SW,1020.1
5.0,71.6,20.0,S,Yes,28.0,19.0,No,4.0,1016.7,WSW,61.0,3.4,83.0,48.0,63.32,7.0,2014-04-16,72.32,Williamtown,59.36,S,1019.2
,69.44,0.8,S,No,28.0,17.0,No,2.0,1017.5,W,68.0,3.0,65.0,41.0,65.66,2.0,2014-04-17,73.58,Williamtown,55.22,S,1019.4
,76.1,0.0,WNW,No,20.0,22.0,No,,1012.5,WNW,39.0,,74.0,35.0,64.04,,2014-04-18,77.18,Williamtown,55.58,WNW,1017.1
,69.98,0.0,SSE,No,20.0,13.0,No,3.0,1013.9,W,54.0,,60.0,30.0,68.0,,2014-04-19,73.4,Williamtown,54.14,SSE,1016.5
,73.75999999999999,0.0,SE,No,15.0,9.0,No,,1014.8,WNW,55.0,,68.0,26.0,65.48,5.0,2014-04-20,75.02,Williamtown,53.96,E,1018.2
,73.22,0.0,WNW,No,11.0,15.0,No,2.0,1018.4,W,32.0,17.2,58.0,28.0,62.42,1.0,2014-04-21,74.48,Williamtown,49.28,WSW,1021.3
,77.18,0.0,WNW,No,24.0,20.0,No,7.0,1015.6,WNW,29.0,2.8,67.0,48.0,60.62,6.0,2014-04-22,78.44,Williamtown,47.3,WNW,1019.5
,74.12,0.0,WNW,No,17.0,17.0,No,4.0,1015.0,NW,39.0,,53.0,30.0,66.38,,2014-04-23,80.06,Williamtown,51.98,SE,1017.7
,85.1,0.0,WNW,No,24.0,22.0,,6.0,1012.1,NW,30.0,8.0,66.0,41.0,66.38,1.0,2014-04-24,87.44,Williamtown,50.9,W,1014.5
,69.25999999999999,,WNW,,15.0,28.0,,,1019.7,W,57.0,,86.0,56.0,60.440000000000005,8.0,2014-04-25,70.52,Williamtown,57.379999999999995,NNE,1023.1
,71.42,,NW,,11.0,11.0,Yes,,1013.1,NNW,62.0,,76.0,20.0,64.75999999999999,,2014-04-26,72.86,Williamtown,51.8,WNW,1016.6
,64.75999999999999,23.0,SSE,Yes,15.0,7.0,Yes,7.0,1022.3,NW,89.0,10.4,95.0,37.0,64.75999999999999,6.0,2014-04-27,68.54,Williamtown,56.66,SE,1022.4
3.3,69.08,7.2,ESE,Yes,15.0,7.0,No,6.0,1022.2,W,63.0,1.8,87.0,20.0,64.94,6.0,2014-04-28,71.42,Williamtown,57.379999999999995,E,1025.9
9.1,77.18,0.0,WNW,No,7.0,7.0,No,6.0,1014.4,N,45.0,1.2,81.0,19.0,62.78,1.0,2014-04-29,78.25999999999999,Williamtown,48.56,NNE,1019.0
3.9,72.32,1.0,WNW,No,26.0,15.0,Yes,6.0,1011.0,NW,63.0,2.0,86.0,43.0,64.22,8.0,2014-04-30,74.3,Williamtown,59.72,WNW,1013.7
,68.18,6.2,S,Yes,13.0,15.0,,2.0,1013.9,WNW,58.0,3.0,67.0,26.0,60.62,2.0,2014-05-01,69.25999999999999,Williamtown,50.36,SSE,1017.6
,72.14,,W,,17.0,19.0,,,1002.7,WNW,35.0,,60.0,39.0,64.04,,2014-05-02,73.4,Williamtown,53.06,W,1008.4
,60.8,,WNW,,50.0,39.0,,1.0,997.0,WNW,39.0,,55.0,76.0,57.379999999999995,1.0,2014-05-03,63.5,Williamtown,53.6,WNW,999.1
,66.56,,NW,,44.0,46.0,Yes,,1005.0,WNW,36.0,,63.0,78.0,56.120000000000005,,2014-05-04,68.36,Williamtown,50.36,WNW,1003.9
,64.58,1.8,WNW,Yes,28.0,31.0,No,3.0,1018.0,WNW,37.0,23.4,53.0,46.0,55.04,1.0,2014-05-05,66.02,Williamtown,47.84,WNW,1019.1
8.9,66.56,0.0,WNW,No,15.0,26.0,Yes,2.0,1018.7,WNW,50.0,3.6,61.0,35.0,53.42,5.0,2014-05-06,67.82,Williamtown,44.78,SW,1022.2
6.4,66.74000000000001,14.4,SSW,Yes,30.0,15.0,Yes,6.0,1022.1,WNW,52.0,3.2,80.0,43.0,57.92,4.0,2014-05-07,69.25999999999999,Williamtown,53.06,SSW,1023.2
,60.8,1.2,,Yes,17.0,17.0,,7.0,1023.9,WNW,88.0,4.6,78.0,,57.2,6.0,2014-05-08,67.28,Williamtown,51.44,SW,1026.1
,68.18,,W,,9.0,11.0,,4.0,1023.8,NNW,50.0,,88.0,22.0,59.0,8.0,2014-05-09,69.98,Williamtown,55.4,ENE,1026.3
,68.9,,NW,,7.0,13.0,Yes,,1021.2,NW,62.0,,79.0,22.0,59.18,,2014-05-10,69.62,Williamtown,46.58,NW,1024.7
,70.52,21.0,NW,Yes,19.0,20.0,Yes,4.0,1021.8,NW,61.0,5.6,88.0,41.0,59.540000000000006,4.0,2014-05-11,73.22,Williamtown,57.379999999999995,S,1023.0
