WindDir9am,Rainfall,RainTomorrow,Date,WindSpeed9am,Pressure9am,Temp9amF,MaxTempF,RainToday,Humidity3pm,WindDir3pm,Sunshine,Temp3pmF,WindGustDir,Humidity9am,Evaporation,MinTempF,Cloud9am,Cloud3pm,Pressure3pm,Location,WindGustSpeed,WindSpeed3pm
S,,,2012-09-22,13.0,1019.0,57.2,70.34,,34.0,NNE,9.3,68.72,N,69.0,3.8,52.879999999999995,,,1012.8,Melbourne,52.0,9.0
WSW,,Yes,2012-09-23,20.0,1007.6,55.94,68.0,,28.0,W,7.7,64.75999999999999,N,73.0,4.8,55.76,,,1007.6,Melbourne,80.0,37.0
WSW,1.4,No,2012-09-24,31.0,1016.8,51.44,59.36,Yes,43.0,SW,9.2,55.4,SW,53.0,4.0,46.22,5.0,7.0,1017.4,Melbourne,56.0,35.0
NW,0.4,No,2012-09-25,7.0,1023.0,51.44,64.4,No,43.0,NE,9.7,62.6,SE,58.0,5.6,43.34,7.0,6.0,1018.7,Melbourne,28.0,7.0
N,0.0,No,2012-09-26,31.0,1017.4,59.36,70.7,No,27.0,NNE,8.2,69.44,N,46.0,3.6,44.6,3.0,7.0,1011.3,Melbourne,96.0,46.0
N,0.0,No,2012-09-27,48.0,1006.9,70.16,79.88,No,22.0,NNW,8.4,79.16,N,24.0,11.0,59.36,7.0,3.0,1003.6,Melbourne,70.0,28.0
N,0.6,Yes,2012-09-28,4.0,997.6,61.7,62.059999999999995,No,61.0,NW,1.8,59.9,NW,68.0,8.4,56.3,7.0,7.0,995.9,Melbourne,59.0,33.0
W,8.4,Yes,2012-09-29,39.0,1008.0,49.1,56.3,Yes,58.0,W,8.0,50.9,WSW,49.0,3.8,43.34,,,1010.9,Melbourne,85.0,26.0
WSW,1.4,,2012-09-30,30.0,1021.0,52.34,60.440000000000005,Yes,52.0,SSW,8.6,58.82,SW,61.0,3.4,44.96,,,1022.9,Melbourne,48.0,22.0
SW,,No,2012-10-01,24.0,1030.7,56.3,64.75999999999999,,46.0,S,6.3,63.5,SW,66.0,2.8,50.0,,,1030.5,Melbourne,37.0,20.0
WSW,0.2,No,2012-10-02,7.0,1032.9,57.2,71.96,No,54.0,NNE,8.9,64.58,SSE,68.0,3.0,52.879999999999995,7.0,,1027.4,Melbourne,41.0,19.0
N,0.0,No,2012-10-03,20.0,1025.0,65.66,80.96,No,30.0,NNW,11.4,76.46,N,49.0,4.0,49.82,,,1020.4,Melbourne,50.0,24.0
N,0.0,No,2012-10-04,37.0,1013.4,69.8,88.52,No,11.0,WNW,11.3,87.61999999999999,WNW,31.0,8.0,62.42,2.0,1.0,1008.8,Melbourne,69.0,39.0
SSW,0.0,,2012-10-05,22.0,1017.8,58.1,64.4,No,45.0,SSE,11.1,62.059999999999995,SW,65.0,10.4,53.42,5.0,3.0,1018.1,Melbourne,35.0,24.0
SE,,,2012-10-06,19.0,1016.7,53.96,57.02,,79.0,S,1.2,50.9,S,63.0,4.4,52.34,,,1016.1,Melbourne,41.0,22.0
WSW,,Yes,2012-10-07,20.0,1020.4,49.28,60.26,,62.0,S,2.3,56.3,SW,76.0,2.0,44.239999999999995,,,1019.6,Melbourne,35.0,17.0
W,5.0,No,2012-10-08,11.0,1017.2,51.08,61.34,Yes,42.0,SSW,3.7,59.36,S,71.0,1.0,48.56,7.0,7.0,1014.8,Melbourne,28.0,11.0
WSW,0.0,Yes,2012-10-09,19.0,1015.1,53.42,64.58,No,36.0,WSW,9.1,62.24,SW,64.0,2.0,46.94,2.0,6.0,1012.2,Melbourne,41.0,15.0
W,6.4,Yes,2012-10-10,15.0,1012.6,49.82,60.440000000000005,Yes,36.0,NW,6.4,58.28,WSW,71.0,3.8,45.14,6.0,7.0,1009.1,Melbourne,31.0,11.0
SSW,2.4,No,2012-10-11,13.0,1010.2,48.02,56.120000000000005,Yes,72.0,SSE,0.5,52.52,SSE,80.0,3.0,44.42,7.0,7.0,1011.9,Melbourne,48.0,26.0
SW,0.6,,2012-10-12,20.0,1020.2,53.06,59.36,No,55.0,S,2.7,57.2,SSW,72.0,1.0,47.84,7.0,7.0,1020.3,Melbourne,46.0,28.0
WSW,,,2012-10-13,19.0,1022.7,53.42,62.78,,52.0,WSW,4.8,61.88,WSW,75.0,3.0,50.36,,,1021.3,Melbourne,41.0,17.0
N,,Yes,2012-10-14,13.0,1025.2,53.96,72.5,,38.0,WSW,11.5,70.16,N,68.0,1.6,46.94,,,1021.5,Melbourne,44.0,7.0
N,1.8,No,2012-10-15,52.0,1018.2,66.02,80.06,Yes,30.0,N,1.8,75.74000000000001,N,35.0,7.2,53.78,7.0,6.0,1014.4,Melbourne,76.0,43.0
N,0.0,Yes,2012-10-16,24.0,1011.5,62.959999999999994,69.08,No,64.0,WNW,2.8,64.94,SW,54.0,4.4,53.6,7.0,7.0,1009.1,Melbourne,69.0,22.0
W,2.0,No,2012-10-17,22.0,1020.8,53.6,62.959999999999994,Yes,50.0,WSW,4.8,60.62,WSW,64.0,4.0,47.48,6.0,6.0,1020.6,Melbourne,41.0,22.0
NNE,0.0,No,2012-10-18,7.0,1021.2,53.24,70.52,No,42.0,S,7.5,69.62,SSE,73.0,2.4,48.2,7.0,7.0,1018.5,Melbourne,26.0,9.0
N,0.4,,2012-10-19,20.0,1012.5,58.1,83.12,No,29.0,NW,8.8,80.42,N,78.0,3.6,53.06,7.0,2.0,1007.9,Melbourne,56.0,22.0
W,,,2012-10-20,15.0,1015.3,56.66,71.96,,41.0,S,9.0,70.16,SW,66.0,6.2,55.04,,,1013.4,Melbourne,39.0,17.0
SW,,Yes,2012-10-21,20.0,1017.5,57.02,66.56,,27.0,WSW,9.8,64.75999999999999,SW,59.0,4.6,52.16,,,1016.0,Melbourne,67.0,33.0
SSW,4.2,No,2012-10-22,13.0,1023.8,53.78,65.48,Yes,41.0,SSE,11.2,63.5,SSE,68.0,6.0,46.58,7.0,3.0,1023.9,Melbourne,33.0,13.0
N,0.0,No,2012-10-23,37.0,1024.6,58.1,74.12,No,22.0,N,9.9,71.78,N,39.0,4.6,47.3,7.0,7.0,1020.9,Melbourne,59.0,33.0
N,0.0,No,2012-10-24,50.0,1017.6,64.58,72.86,No,30.0,N,2.8,71.78,N,40.0,5.8,55.4,6.0,7.0,1015.0,Melbourne,76.0,35.0
WNW,0.0,Yes,2012-10-25,24.0,1005.9,67.82,70.16,No,51.0,W,5.9,66.74000000000001,WSW,50.0,8.2,64.22,5.0,7.0,1010.2,Melbourne,63.0,35.0
SW,1.6,,2012-10-26,24.0,1013.8,53.6,60.26,Yes,58.0,W,6.0,58.64,SW,64.0,5.4,50.9,6.0,7.0,1012.1,Melbourne,54.0,26.0
SW,,,2012-10-27,26.0,1021.0,51.8,59.9,,55.0,S,1.0,57.2,SW,70.0,3.8,48.56,,,1023.0,Melbourne,39.0,17.0
S,,Yes,2012-10-28,6.0,1025.5,54.86,64.4,,50.0,SSE,9.2,64.22,SSE,64.0,3.2,51.620000000000005,,,1023.4,Melbourne,33.0,17.0
NE,5.2,No,2012-10-29,6.0,1021.3,56.48,77.72,Yes,44.0,N,12.2,76.64,N,68.0,4.0,48.74,6.0,7.0,1016.1,Melbourne,52.0,24.0
N,0.0,No,2012-10-30,37.0,1013.6,72.32,89.6,No,18.0,NW,12.7,87.61999999999999,N,40.0,6.0,55.76,1.0,1.0,1011.4,Melbourne,50.0,28.0
N,0.0,Yes,2012-10-31,48.0,1010.4,78.08,86.36,No,24.0,N,3.0,86.0,SW,27.0,11.4,65.48,6.0,7.0,1009.0,Melbourne,76.0,13.0
W,3.2,No,2012-11-01,26.0,1007.9,56.84,60.8,Yes,53.0,SW,3.8,58.64,SW,74.0,7.6,55.04,7.0,7.0,1013.2,Melbourne,70.0,37.0
S,0.6,No,2012-11-02,24.0,1018.9,53.96,62.24,No,54.0,SSE,1.6,60.440000000000005,SSW,80.0,4.6,51.08,7.0,6.0,1019.3,Melbourne,35.0,22.0
ESE,0.0,No,2012-11-03,15.0,1018.9,56.84,71.6,No,50.0,NNE,8.3,67.1,NNE,55.0,3.0,50.72,,,1014.8,Melbourne,43.0,22.0
N,0.0,No,2012-11-04,41.0,1015.4,67.82,84.38000000000001,No,23.0,N,12.2,82.75999999999999,N,47.0,5.4,53.78,,,1012.3,Melbourne,54.0,30.0
N,0.0,No,2012-11-05,44.0,1010.2,77.9,80.24000000000001,No,46.0,NNE,0.1,75.74000000000001,N,26.0,14.0,67.82,,7.0,1010.0,Melbourne,63.0,28.0
SW,0.0,Yes,2012-11-06,19.0,1009.6,68.18,73.22,No,53.0,NE,1.6,71.24000000000001,N,64.0,6.4,68.18,,,1009.4,Melbourne,57.0,11.0
W,1.6,Yes,2012-11-07,9.0,1011.5,61.16,67.28,Yes,65.0,SSE,0.3,66.74000000000001,SSE,76.0,3.2,58.64,8.0,8.0,1009.5,Melbourne,26.0,17.0
SSE,1.6,No,2012-11-08,9.0,1011.8,60.980000000000004,73.4,Yes,41.0,SE,10.1,71.78,SSE,78.0,3.4,54.14,6.0,4.0,1011.3,Melbourne,37.0,22.0
W,0.4,No,2012-11-09,35.0,1018.0,58.28,66.02,No,39.0,SW,8.6,64.04,W,51.0,3.0,54.5,3.0,7.0,1019.2,Melbourne,63.0,30.0
S,0.0,No,2012-11-10,11.0,1026.6,52.52,66.74000000000001,No,48.0,S,9.0,65.48,SSE,79.0,5.8,49.1,,,1024.4,Melbourne,35.0,17.0
N,0.0,Yes,2012-11-11,48.0,1024.8,62.959999999999994,81.32,No,23.0,NNE,12.6,77.54,N,49.0,5.4,46.76,,,1020.0,Melbourne,61.0,35.0
N,5.4,No,2012-11-12,54.0,1015.2,68.54,80.24000000000001,Yes,60.0,SW,7.9,66.56,N,31.0,14.4,62.959999999999994,7.0,7.0,1018.1,Melbourne,93.0,39.0
SE,0.0,No,2012-11-13,31.0,1024.0,59.36,67.64,No,40.0,S,11.9,65.84,SSW,46.0,7.6,53.42,7.0,3.0,1022.0,Melbourne,46.0,26.0
S,0.0,No,2012-11-14,11.0,1019.7,57.56,67.28,No,52.0,S,9.6,64.75999999999999,SSW,59.0,7.0,50.72,3.0,8.0,1017.5,Melbourne,31.0,19.0
SW,0.0,No,2012-11-15,11.0,1016.1,58.459999999999994,67.64,No,50.0,SW,4.0,65.66,SSW,65.0,5.4,51.44,6.0,7.0,1015.1,Melbourne,33.0,13.0
SSW,0.4,No,2012-11-16,24.0,1016.0,58.64,66.74000000000001,No,49.0,S,7.6,63.14,S,57.0,4.4,54.14,7.0,6.0,1016.2,Melbourne,46.0,28.0
SSW,0.0,No,2012-11-17,15.0,1016.8,56.66,66.2,No,46.0,S,3.6,63.68,SSE,72.0,4.8,54.5,,,1015.2,Melbourne,30.0,19.0
W,0.0,No,2012-11-18,15.0,1014.6,52.34,67.46,No,45.0,SSE,10.4,64.94,SSE,87.0,3.4,51.08,,,1015.2,Melbourne,46.0,24.0
SE,0.8,No,2012-11-19,22.0,1021.0,61.7,75.2,No,34.0,S,13.3,74.3,SSW,58.0,5.4,52.34,3.0,1.0,1019.2,Melbourne,44.0,28.0
N,0.0,No,2012-11-20,33.0,1020.4,68.9,82.58,No,24.0,NNE,9.4,78.98,N,41.0,7.6,54.14,7.0,7.0,1014.7,Melbourne,57.0,44.0
SW,0.0,No,2012-11-21,28.0,1013.1,65.84,69.62,No,46.0,SSE,8.6,67.82,N,56.0,14.4,62.6,6.0,3.0,1014.8,Melbourne,74.0,35.0
SSW,0.0,No,2012-11-22,19.0,1020.2,59.18,71.06,No,42.0,SSE,12.1,69.62,SSE,57.0,7.2,53.24,6.0,2.0,1018.9,Melbourne,41.0,22.0
SSE,0.0,No,2012-11-23,11.0,1020.2,60.26,71.24000000000001,No,60.0,SE,8.6,66.38,S,67.0,6.4,58.1,8.0,3.0,1016.9,Melbourne,31.0,20.0
N,0.0,No,2012-11-24,28.0,1012.7,68.36,94.1,No,18.0,NW,7.9,93.38000000000001,N,61.0,6.4,55.94,,,1009.2,Melbourne,52.0,20.0
SSW,0.0,No,2012-11-25,15.0,1016.0,63.86,71.24000000000001,No,61.0,SSE,6.1,67.28,SSE,73.0,10.0,61.519999999999996,,,1016.8,Melbourne,33.0,19.0
S,0.0,Yes,2012-11-26,9.0,1016.7,60.62,71.96,No,53.0,SSE,4.5,68.9,S,72.0,5.0,56.66,7.0,6.0,1014.8,Melbourne,31.0,13.0
WSW,17.8,Yes,2012-11-27,19.0,1015.7,62.42,73.22,Yes,64.0,S,5.4,72.68,W,96.0,3.8,59.36,8.0,6.0,1014.5,Melbourne,74.0,26.0
SSW,4.8,No,2012-11-28,6.0,1015.3,64.22,82.58,Yes,51.0,SSE,9.5,81.68,SE,79.0,5.2,59.540000000000006,8.0,3.0,1011.9,Melbourne,30.0,19.0
N,0.0,No,2012-11-29,43.0,1009.0,78.44,103.28,No,22.0,N,12.1,101.3,N,59.0,8.0,64.04,0.0,6.0,1004.9,Melbourne,61.0,35.0
SW,0.6,No,2012-11-30,17.0,1008.9,81.14,81.86,No,55.0,SE,2.6,78.44,SE,58.0,12.6,75.38,7.0,7.0,1009.3,Melbourne,33.0,17.0
SSW,0.0,No,2013-01-01,7.0,1013.7,64.58,77.54,No,47.0,SSE,13.0,75.74000000000001,SSW,63.0,7.0,59.72,,,1011.8,Melbourne,50.0,20.0
SSE,0.0,No,2013-01-02,24.0,1017.5,64.4,71.96,No,42.0,S,12.7,70.52,SE,50.0,9.8,59.540000000000006,,3.0,1017.9,Melbourne,48.0,20.0
NE,0.0,No,2013-01-03,6.0,1016.2,67.28,98.78,No,19.0,E,12.8,95.0,ESE,50.0,7.0,56.66,2.0,,1011.4,Melbourne,37.0,15.0
N,0.0,No,2013-01-04,43.0,1008.8,88.7,105.98,No,14.0,N,12.5,103.28,NNE,23.0,14.6,67.1,,,1004.9,Melbourne,69.0,39.0
S,0.0,No,2013-01-05,17.0,1014.7,70.88,78.25999999999999,No,52.0,S,12.0,75.56,S,68.0,21.6,68.0,,,1016.4,Melbourne,43.0,30.0
SSW,0.0,No,2013-01-06,19.0,1023.3,65.66,78.25999999999999,No,59.0,S,10.8,75.92,S,69.0,9.4,62.059999999999995,,,1021.9,Melbourne,50.0,33.0
WSW,0.0,No,2013-01-07,13.0,1018.4,67.64,86.53999999999999,No,44.0,SSE,11.8,82.58,SSE,70.0,9.2,61.16,0.0,,1010.8,Melbourne,35.0,26.0
SSW,0.0,No,2013-01-08,6.0,1003.4,68.36,86.53999999999999,No,34.0,SW,6.8,82.4,SW,65.0,6.2,64.94,,,998.0,Melbourne,61.0,39.0
SSW,0.2,No,2013-01-09,28.0,1005.2,57.92,69.8,No,44.0,SSE,9.7,66.92,SSW,68.0,5.2,55.58,7.0,,1006.1,Melbourne,52.0,15.0
SSW,0.2,No,2013-01-10,9.0,1009.3,63.32,80.96,No,43.0,SSE,12.6,74.84,SSE,51.0,7.6,57.56,1.0,,1006.8,Melbourne,33.0,20.0
N,0.0,No,2013-01-11,50.0,1003.4,80.96,102.91999999999999,No,8.0,NNW,12.1,100.76,N,19.0,9.8,63.14,,,999.7,Melbourne,67.0,35.0
SW,0.0,No,2013-01-12,19.0,1011.3,66.2,75.38,No,56.0,SSW,2.8,73.04,SSE,54.0,15.2,61.88,,,1012.1,Melbourne,48.0,26.0
SSW,0.0,No,2013-01-13,19.0,1013.5,62.24,69.44,No,56.0,SSW,1.1,64.94,S,70.0,6.4,61.16,,,1014.6,Melbourne,48.0,17.0
SE,0.0,No,2013-01-14,20.0,1020.3,60.8,71.24000000000001,No,42.0,SSE,11.7,69.98,S,52.0,3.8,57.379999999999995,,,1020.1,Melbourne,41.0,22.0
N,0.0,No,2013-01-15,19.0,1017.8,63.14,81.86,No,45.0,S,12.6,74.66,NNE,60.0,7.6,54.5,1.0,,1014.6,Melbourne,46.0,28.0
SSW,0.0,No,2013-01-16,9.0,1016.2,65.84,77.9,No,51.0,SSE,13.2,75.38,SSE,64.0,9.4,58.82,,,1014.1,Melbourne,37.0,19.0
SE,0.0,No,2013-01-17,4.0,1007.9,69.08,105.44,No,11.0,NW,10.5,101.48,W,62.0,8.0,60.08,6.0,6.0,1002.1,Melbourne,52.0,28.0
SSW,0.0,No,2013-01-18,19.0,999.6,78.62,78.62,No,59.0,S,7.2,75.38,SSE,50.0,19.8,68.9,2.0,7.0,1005.6,Melbourne,56.0,19.0
SSW,0.0,No,2013-01-19,22.0,1015.1,63.32,73.4,No,41.0,SE,9.8,71.42,SSE,57.0,8.0,62.42,,,1015.7,Melbourne,46.0,26.0
SE,0.0,No,2013-01-20,19.0,1016.8,64.94,77.0,No,52.0,SSE,13.4,73.22,SSW,57.0,7.0,58.1,,,1013.8,Melbourne,37.0,17.0
W,0.0,No,2013-01-21,7.0,1012.3,67.28,78.25999999999999,No,59.0,SSE,9.6,76.1,SSE,72.0,8.2,62.78,7.0,0.0,1007.9,Melbourne,39.0,26.0
SW,0.0,No,2013-01-22,17.0,1011.8,66.56,79.34,No,35.0,ESE,9.4,75.38,SE,61.0,8.0,64.22,7.0,2.0,1012.1,Melbourne,41.0,28.0
SE,0.0,No,2013-01-23,28.0,1018.6,64.58,76.28,No,41.0,S,13.0,74.66,SSW,57.0,9.0,61.7,5.0,0.0,1016.5,Melbourne,48.0,31.0
NNE,0.0,No,2013-01-24,31.0,1014.0,67.1,97.88000000000001,No,17.0,N,12.9,92.11999999999999,NNE,63.0,9.0,59.0,0.0,1.0,1009.0,Melbourne,54.0,26.0
SW,0.0,,2013-01-25,39.0,1008.1,81.32,81.32,No,63.0,S,3.0,69.25999999999999,N,27.0,16.2,66.92,8.0,6.0,1012.4,Melbourne,70.0,30.0
SSE,,,2013-01-26,30.0,1014.9,62.959999999999994,71.06,,51.0,S,2.9,68.18,SSE,60.0,8.4,61.34,,,1013.7,Melbourne,44.0,28.0
SSE,,,2013-01-27,26.0,1012.2,63.32,75.38,,54.0,S,9.3,73.22,S,80.0,5.4,59.0,,,1011.2,Melbourne,48.0,28.0
SW,,Yes,2013-01-28,11.0,1010.6,65.84,75.92,,54.0,S,11.4,75.2,SSE,67.0,6.0,60.62,,,1009.2,Melbourne,50.0,26.0
S,7.2,No,2013-01-29,22.0,1013.2,61.34,71.06,Yes,44.0,S,5.7,68.72,S,59.0,9.0,58.1,7.0,5.0,1012.5,Melbourne,48.0,30.0
WSW,0.0,No,2013-01-30,11.0,1014.9,62.059999999999995,84.38000000000001,No,28.0,SW,13.1,78.98,SSE,56.0,6.4,53.96,1.0,3.0,1012.2,Melbourne,33.0,11.0
NNW,0.0,No,2013-01-31,11.0,1010.7,68.54,76.46,No,65.0,SSE,6.4,70.88,WSW,58.0,7.2,61.16,7.0,7.0,1006.2,Melbourne,81.0,20.0
SE,0.4,No,2013-03-01,15.0,1022.3,63.5,77.18,No,31.0,SE,12.2,73.75999999999999,SE,60.0,4.2,57.92,1.0,,1021.0,Melbourne,54.0,33.0
SE,0.0,No,2013-03-02,22.0,1025.4,63.32,80.42,No,33.0,SE,12.0,77.54,SE,59.0,8.0,58.82,,,1021.9,Melbourne,48.0,22.0
WNW,0.0,No,2013-03-03,9.0,1022.8,63.68,84.38000000000001,No,27.0,SE,12.2,81.5,SSE,66.0,7.4,57.02,,,1019.6,Melbourne,31.0,15.0
N,0.0,No,2013-03-04,33.0,1020.9,72.5,90.86,No,28.0,E,12.0,88.16,N,51.0,7.6,63.14,0.0,0.0,1017.4,Melbourne,43.0,13.0
N,0.0,No,2013-03-05,50.0,1019.4,73.22,92.48,No,24.0,ENE,11.9,90.32,N,48.0,10.0,64.4,0.0,1.0,1016.1,Melbourne,63.0,20.0
N,0.0,No,2013-03-06,31.0,1017.1,71.6,92.84,No,28.0,N,11.4,90.86,N,51.0,10.0,65.84,2.0,2.0,1013.9,Melbourne,52.0,19.0
N,0.0,No,2013-03-07,30.0,1016.4,77.54,95.9,No,28.0,E,6.1,93.02,N,49.0,10.0,71.6,,,1014.4,Melbourne,39.0,15.0
WNW,0.0,No,2013-03-08,11.0,1019.5,71.42,91.4,No,49.0,SSE,5.7,88.52,SSE,82.0,8.6,69.98,7.0,5.0,1015.7,Melbourne,30.0,20.0
N,0.0,No,2013-03-09,46.0,1016.4,79.34,96.44,No,25.0,NNW,7.2,94.28,N,40.0,9.8,71.42,,,1013.4,Melbourne,63.0,22.0
N,0.0,No,2013-03-10,13.0,1016.3,75.74000000000001,95.72,No,25.0,E,4.7,92.3,N,65.0,10.4,73.94,,,1014.6,Melbourne,43.0,26.0
NNE,0.0,No,2013-03-11,11.0,1016.8,72.14,98.78,No,23.0,ENE,9.7,96.8,NNE,73.0,5.8,69.08,,,1014.4,Melbourne,37.0,19.0
N,0.0,No,2013-03-12,43.0,1015.3,80.42,97.16,No,24.0,N,11.6,95.0,N,46.0,11.2,72.14,1.0,1.0,1011.7,Melbourne,59.0,31.0
N,0.0,No,2013-03-13,24.0,1007.6,80.96,80.96,No,41.0,SSW,9.0,78.08,N,41.0,16.4,79.7,6.0,6.0,1009.6,Melbourne,54.0,30.0
SW,0.2,No,2013-03-14,24.0,1015.0,64.04,75.56,No,41.0,SE,6.7,73.4,SSE,61.0,7.0,60.980000000000004,7.0,1.0,1014.8,Melbourne,39.0,26.0
W,0.0,,2013-03-15,7.0,1017.7,68.0,75.02,No,42.0,SSE,6.5,73.58,S,58.0,5.6,64.04,7.0,3.0,1016.9,Melbourne,35.0,19.0
W,,,2013-03-16,13.0,1015.3,63.5,73.4,,72.0,SW,1.8,66.38,SW,70.0,5.4,62.6,,,1013.5,Melbourne,56.0,28.0
S,,Yes,2013-03-17,26.0,1022.9,56.66,67.82,,40.0,S,1.9,64.22,S,65.0,3.8,52.7,,,1023.9,Melbourne,54.0,33.0
SSE,17.4,Yes,2013-03-18,7.0,1023.9,57.02,71.42,Yes,55.0,S,4.7,68.72,S,93.0,2.4,54.5,7.0,,1023.0,Melbourne,33.0,26.0
N,1.6,No,2013-03-19,9.0,1024.7,58.82,75.2,Yes,45.0,SE,11.4,71.24000000000001,SE,69.0,2.6,52.52,1.0,2.0,1022.5,Melbourne,33.0,11.0
N,0.0,No,2013-03-20,26.0,1021.5,61.16,83.84,No,33.0,N,9.9,80.96,NNE,65.0,4.8,55.4,1.0,5.0,1015.6,Melbourne,59.0,31.0
N,0.0,No,2013-03-21,46.0,1005.8,70.88,74.84,No,62.0,N,2.8,70.7,N,53.0,9.0,61.16,7.0,6.0,1000.6,Melbourne,96.0,65.0
NNW,0.4,No,2013-03-22,13.0,1012.8,60.26,68.9,No,49.0,NNE,3.3,67.28,W,67.0,5.4,58.459999999999994,3.0,7.0,1011.7,Melbourne,43.0,15.0
NNW,0.0,No,2013-03-23,28.0,1015.8,61.7,75.56,No,41.0,NW,8.4,73.04,WNW,61.0,3.8,58.64,,,1013.9,Melbourne,48.0,33.0
N,0.0,No,2013-03-24,31.0,1012.6,64.75999999999999,78.25999999999999,No,37.0,W,8.5,76.82,WNW,55.0,7.6,61.7,,,1011.8,Melbourne,56.0,24.0
NNW,0.0,No,2013-03-25,11.0,1019.6,61.16,74.84,No,45.0,SW,9.7,73.4,S,68.0,5.6,56.66,3.0,6.0,1017.8,Melbourne,30.0,7.0
N,0.0,No,2013-03-26,28.0,1015.9,66.56,88.52,No,20.0,NNW,11.1,86.18,NNW,61.0,6.6,61.16,1.0,1.0,1011.8,Melbourne,48.0,28.0
N,0.0,Yes,2013-03-27,48.0,1009.1,75.74000000000001,96.08000000000001,No,21.0,N,7.7,93.38000000000001,N,40.0,11.6,66.56,6.0,7.0,1005.7,Melbourne,70.0,41.0
W,17.4,,2013-03-28,11.0,1015.1,61.16,72.14,Yes,45.0,W,4.4,65.48,WSW,73.0,11.6,60.08,6.0,7.0,1015.7,Melbourne,76.0,33.0
W,,,2013-03-29,15.0,1021.8,54.68,65.3,,52.0,WSW,3.1,63.32,SSW,67.0,5.4,51.620000000000005,,,1019.9,Melbourne,37.0,15.0
N,,Yes,2013-03-30,24.0,1016.2,57.379999999999995,72.32,,44.0,NNW,1.9,71.6,NNW,69.0,2.2,53.6,,,1012.2,Melbourne,39.0,24.0
W,4.0,,2013-03-31,19.0,1013.6,59.18,66.56,Yes,59.0,SSW,3.8,66.38,SSE,75.0,3.8,57.02,,,1015.1,Melbourne,33.0,13.0
NNW,,No,2013-04-01,13.0,1019.1,53.24,68.18,,46.0,NW,2.4,65.66,NW,77.0,2.6,49.1,,,1017.1,Melbourne,33.0,20.0
W,0.6,No,2013-04-02,15.0,1017.8,60.8,67.82,No,76.0,S,1.7,63.86,WSW,87.0,2.8,53.06,7.0,7.0,1018.2,Melbourne,41.0,20.0
WSW,0.2,No,2013-04-03,7.0,1025.0,60.08,64.04,No,61.0,S,2.2,61.16,SSE,53.0,2.4,57.2,7.0,7.0,1025.2,Melbourne,44.0,28.0
W,0.0,No,2013-04-04,6.0,1029.7,53.42,69.8,No,44.0,S,10.8,68.36,S,70.0,3.0,50.36,1.0,1.0,1027.5,Melbourne,30.0,13.0
N,0.0,,2013-04-05,15.0,1030.1,53.6,77.36,No,55.0,NE,8.4,73.4,SSE,79.0,3.0,50.0,4.0,6.0,1026.6,Melbourne,30.0,13.0
N,,,2013-04-06,20.0,1026.0,57.379999999999995,82.75999999999999,,31.0,NE,9.2,80.24000000000001,N,81.0,3.4,53.42,,,1021.8,Melbourne,44.0,15.0
N,,Yes,2013-04-07,35.0,1022.3,68.72,81.32,,32.0,NE,4.3,79.52,N,50.0,6.6,57.379999999999995,,,1019.7,Melbourne,50.0,15.0
S,5.2,No,2013-04-08,11.0,1025.9,63.5,73.94,Yes,55.0,S,5.7,71.42,S,79.0,4.0,62.42,7.0,3.0,1024.1,Melbourne,28.0,17.0
NE,0.0,No,2013-04-09,9.0,1026.9,63.5,74.3,No,54.0,SSE,9.0,72.5,SSW,79.0,2.6,57.379999999999995,6.0,0.0,1023.2,Melbourne,31.0,15.0
N,0.0,No,2013-04-10,15.0,1023.2,59.72,76.64,No,42.0,SE,9.6,75.38,S,78.0,4.2,54.14,5.0,5.0,1020.6,Melbourne,26.0,11.0
NW,0.2,Yes,2013-04-11,11.0,1024.6,62.059999999999995,65.12,No,79.0,SE,1.0,61.7,S,74.0,3.0,58.28,7.0,8.0,1024.3,Melbourne,30.0,15.0
W,1.2,,2013-04-12,7.0,1023.8,59.540000000000006,77.18,Yes,49.0,SSE,7.5,73.94,N,75.0,0.8,53.6,1.0,6.0,1019.0,Melbourne,31.0,13.0
N,,,2013-04-13,33.0,1013.8,68.0,75.74000000000001,,37.0,NNW,0.0,73.94,N,43.0,7.0,59.540000000000006,,,1010.1,Melbourne,63.0,19.0
N,,Yes,2013-04-14,7.0,1012.5,63.32,72.5,,53.0,S,4.1,69.62,SSE,66.0,4.0,61.519999999999996,,,1008.7,Melbourne,30.0,20.0
SSW,7.2,No,2013-04-15,11.0,1012.6,57.92,60.8,Yes,73.0,S,0.0,59.0,S,87.0,1.2,56.84,7.0,8.0,1013.0,Melbourne,37.0,26.0
S,0.4,No,2013-04-16,11.0,1018.3,58.82,68.36,No,43.0,S,9.6,66.74000000000001,SSE,58.0,0.2,52.7,3.0,4.0,1015.8,Melbourne,35.0,20.0
W,0.0,No,2013-04-17,11.0,1018.1,56.84,66.74000000000001,No,60.0,S,1.8,63.86,S,70.0,4.0,52.879999999999995,7.0,7.0,1016.3,Melbourne,33.0,24.0
SSW,1.0,Yes,2013-04-18,11.0,1019.4,55.94,65.3,No,52.0,S,1.4,61.7,SSW,93.0,2.8,51.98,8.0,7.0,1020.2,Melbourne,52.0,31.0
SSE,4.8,No,2013-04-19,28.0,1026.3,55.58,65.12,Yes,39.0,SSE,10.7,62.6,SSE,50.0,2.4,49.64,3.0,,1024.6,Melbourne,54.0,35.0
