Rainfall,Pressure9am,Cloud3pm,Humidity3pm,Sunshine,Temp9amC,MinTempC,WindSpeed3pm,Date,Temp3pmC,Cloud9am,WindDir9am,Humidity9am,Pressure3pm,MaxTempC,WindSpeed9am,WindDir3pm,RainToday,RainTomorrow,Evaporation,WindGustSpeed,WindGustDir,Location
10.0,1000.3,7.0,75.0,5.9,10.8,8.6,39.0,2013-10-02,12.6,8.0,WNW,96.0,1004.3,15.2,41.0,W,Yes,Yes,4.8,104.0,WNW,MountGambier
4.4,1022.2,7.0,65.0,3.5,12.5,7.6,24.0,2013-10-03,12.4,3.0,SW,60.0,1023.5,14.8,31.0,W,Yes,No,2.6,43.0,SSW,MountGambier
0.0,1021.1,6.0,53.0,8.1,11.9,3.5,20.0,2013-10-04,17.6,6.0,N,75.0,1015.9,18.8,19.0,NNW,No,No,3.0,41.0,N,MountGambier
0.0,1008.7,6.0,74.0,6.1,18.8,10.9,20.0,2013-10-05,15.4,2.0,NNW,49.0,1009.2,20.5,22.0,WSW,No,No,4.0,43.0,WNW,MountGambier
0.4,1010.3,7.0,75.0,5.5,12.2,9.8,24.0,2013-10-06,13.8,7.0,N,88.0,1010.6,14.6,9.0,SW,No,Yes,2.4,43.0,WNW,MountGambier
1.8,1014.2,7.0,82.0,6.1,10.9,4.0,26.0,2013-10-07,14.7,2.0,NNE,81.0,1013.0,17.1,13.0,WNW,Yes,No,1.8,41.0,W,MountGambier
0.4,1018.2,1.0,54.0,10.8,13.6,7.9,19.0,2013-10-08,19.7,1.0,NNW,85.0,1016.3,20.5,11.0,NNW,No,No,2.2,33.0,NW,MountGambier
0.0,1008.8,7.0,44.0,2.3,16.9,10.4,20.0,2013-10-09,24.1,7.0,N,46.0,1004.3,25.3,30.0,N,No,No,5.8,52.0,N,MountGambier
0.0,1008.9,7.0,63.0,5.2,13.1,11.1,33.0,2013-10-10,14.7,7.0,SW,83.0,1010.5,16.6,15.0,W,No,No,2.4,48.0,WSW,MountGambier
0.0,1016.4,5.0,54.0,7.6,13.8,7.0,33.0,2013-10-11,15.9,4.0,W,66.0,1015.7,17.9,26.0,WNW,No,No,2.8,50.0,NW,MountGambier
0.0,1010.1,2.0,29.0,11.5,13.3,7.9,33.0,2013-10-12,22.1,1.0,N,72.0,1005.4,22.9,22.0,NNW,No,No,4.4,52.0,NW,MountGambier
0.4,1005.0,6.0,49.0,8.6,12.8,9.0,41.0,2013-10-13,11.9,3.0,W,70.0,1011.7,14.5,26.0,SSW,No,Yes,4.4,76.0,SW,MountGambier
3.0,1022.2,6.0,51.0,11.0,9.4,5.9,31.0,2013-10-14,14.6,6.0,W,80.0,1022.1,14.9,30.0,W,Yes,No,2.8,46.0,W,MountGambier
0.6,1021.0,7.0,46.0,6.3,12.6,7.0,37.0,2013-10-15,16.6,7.0,NW,76.0,1017.2,17.4,20.0,WNW,No,No,3.6,52.0,NW,MountGambier
0.0,1003.4,8.0,42.0,4.4,14.7,9.5,30.0,2013-10-16,20.8,8.0,N,46.0,999.8,22.8,24.0,NNW,No,Yes,3.6,67.0,NW,MountGambier
5.6,1008.8,5.0,53.0,9.7,10.0,6.6,39.0,2013-10-17,12.3,7.0,W,56.0,1015.2,13.3,43.0,W,Yes,Yes,6.0,76.0,WSW,MountGambier
1.4,1020.8,0.0,32.0,11.4,11.1,5.1,39.0,2013-10-18,19.9,0.0,N,69.0,1019.6,20.4,31.0,NNW,Yes,No,3.2,61.0,NNW,MountGambier
0.0,1018.9,2.0,14.0,12.3,16.8,9.0,30.0,2013-10-19,26.0,4.0,N,31.0,1014.5,26.8,26.0,N,No,No,7.2,54.0,N,MountGambier
0.0,1008.9,7.0,66.0,5.8,21.6,11.5,19.0,2013-10-20,19.1,6.0,N,26.0,1011.7,25.5,20.0,WSW,No,No,8.8,52.0,N,MountGambier
0.0,1014.7,8.0,85.0,0.0,13.6,12.7,20.0,2013-10-21,13.7,8.0,SSE,89.0,1014.2,14.4,20.0,SE,No,Yes,3.2,44.0,SE,MountGambier
25.2,1011.5,8.0,96.0,0.0,10.3,10.2,26.0,2013-10-22,11.1,8.0,SE,96.0,1005.7,12.5,20.0,SE,Yes,Yes,3.0,52.0,SSW,MountGambier
36.8,1014.6,8.0,52.0,4.3,10.7,9.1,31.0,2013-10-23,14.4,7.0,WSW,90.0,1014.0,15.3,17.0,W,Yes,Yes,0.8,59.0,WNW,MountGambier
5.0,1022.7,6.0,55.0,10.2,9.8,6.2,26.0,2013-10-24,11.7,1.0,SW,54.0,1024.2,13.3,28.0,WSW,Yes,No,2.8,56.0,SW,MountGambier
0.6,1025.7,7.0,72.0,2.1,11.2,4.9,30.0,2013-10-25,12.4,7.0,W,74.0,1024.7,14.5,19.0,WSW,No,No,2.2,46.0,WSW,MountGambier
0.6,1026.7,7.0,61.0,1.6,11.6,9.2,15.0,2013-10-26,13.9,8.0,SW,68.0,1025.9,14.6,15.0,WSW,No,No,2.0,31.0,WSW,MountGambier
0.0,1024.7,8.0,67.0,2.8,11.6,6.6,9.0,2013-10-27,14.3,6.0,E,79.0,1021.9,16.0,11.0,ENE,No,Yes,3.4,26.0,E,MountGambier
8.6,1014.9,8.0,94.0,0.6,11.1,9.9,19.0,2013-10-28,13.3,8.0,ESE,96.0,1014.8,15.0,11.0,S,Yes,Yes,1.2,52.0,S,MountGambier
2.4,1021.3,7.0,63.0,2.8,12.6,8.8,22.0,2013-10-29,13.7,7.0,SSW,78.0,1021.9,15.5,24.0,SSW,Yes,No,1.0,41.0,SSW,MountGambier
0.0,1023.8,7.0,65.0,1.5,12.8,10.0,15.0,2013-10-30,14.0,5.0,W,72.0,1023.6,15.0,9.0,SSW,No,No,2.4,35.0,WSW,MountGambier
0.0,1025.9,5.0,53.0,6.2,12.5,9.1,11.0,2013-10-31,16.4,8.0,SE,65.0,1024.2,17.9,9.0,SSW,No,No,2.2,31.0,SSW,MountGambier
0.0,1021.8,,52.0,9.9,13.9,4.7,11.0,2013-11-01,22.2,6.0,NNE,74.0,1018.7,22.8,7.0,N,No,No,0.8,31.0,W,MountGambier
0.0,1016.4,1.0,58.0,11.6,17.6,8.0,17.0,2013-11-02,20.8,2.0,NW,63.0,1015.5,21.3,15.0,WSW,No,No,5.0,39.0,WSW,MountGambier
0.0,1022.4,5.0,48.0,11.0,13.8,10.5,35.0,2013-11-03,15.0,3.0,SW,54.0,1025.7,16.3,33.0,SSW,No,No,6.8,56.0,SW,MountGambier
0.0,1031.6,1.0,55.0,11.5,14.4,5.4,20.0,2013-11-04,17.2,3.0,SE,55.0,1029.6,18.7,15.0,S,No,No,5.6,37.0,SE,MountGambier
0.0,1025.9,,25.0,12.5,14.0,3.5,15.0,2013-11-05,24.0,1.0,NNE,66.0,1021.7,25.1,11.0,NW,No,No,4.2,35.0,N,MountGambier
0.0,1014.5,3.0,18.0,11.4,22.0,9.8,24.0,2013-11-06,28.4,3.0,N,26.0,1010.2,30.2,30.0,N,No,No,6.6,52.0,N,MountGambier
0.0,1012.7,8.0,92.0,0.0,14.0,13.5,28.0,2013-11-07,13.0,8.0,SSE,93.0,1014.0,17.1,30.0,SSE,No,Yes,8.0,46.0,SSE,MountGambier
20.4,1011.9,8.0,84.0,1.3,11.0,9.8,33.0,2013-11-08,12.0,8.0,S,89.0,1013.2,13.4,28.0,SSW,Yes,Yes,2.2,54.0,SW,MountGambier
3.6,1019.9,7.0,56.0,3.6,11.0,6.7,30.0,2013-11-09,13.4,7.0,S,74.0,1021.1,15.8,20.0,SSW,Yes,No,1.8,44.0,SW,MountGambier
0.6,1025.2,6.0,56.0,11.8,12.0,3.3,28.0,2013-11-10,15.2,6.0,E,75.0,1023.9,17.1,11.0,S,No,No,3.6,44.0,S,MountGambier
0.2,1025.4,5.0,54.0,12.9,14.8,5.7,28.0,2013-11-11,17.8,1.0,ESE,57.0,1021.9,19.8,30.0,SE,No,No,3.6,44.0,SE,MountGambier
0.2,1021.7,7.0,88.0,4.4,14.2,7.2,26.0,2013-11-12,14.9,7.0,SE,75.0,1019.1,17.0,26.0,SSE,No,Yes,4.4,56.0,SSE,MountGambier
3.2,1018.8,7.0,55.0,4.4,12.3,8.8,26.0,2013-11-13,14.8,7.0,WSW,79.0,1017.9,16.0,22.0,SW,Yes,No,2.8,44.0,SW,MountGambier
0.0,1020.9,7.0,64.0,2.5,13.5,9.1,22.0,2013-11-14,14.2,7.0,S,65.0,1021.1,15.9,20.0,S,No,No,3.8,37.0,SSW,MountGambier
0.2,1022.5,7.0,63.0,2.7,12.8,8.1,17.0,2013-11-15,15.2,8.0,SSE,78.0,1021.4,16.3,15.0,S,No,No,2.6,37.0,SSE,MountGambier
0.0,1021.5,7.0,63.0,5.1,12.6,8.8,22.0,2013-11-16,15.6,8.0,SSE,76.0,1020.1,17.7,15.0,SSE,No,No,1.0,39.0,S,MountGambier
0.0,1021.1,7.0,63.0,8.8,13.2,5.8,24.0,2013-11-17,18.1,7.0,SSE,76.0,1018.5,19.5,19.0,SSE,No,No,4.0,39.0,S,MountGambier
0.0,1015.1,1.0,27.0,13.3,16.3,3.7,26.0,2013-11-18,26.9,0.0,NE,71.0,1009.8,27.5,9.0,NW,No,No,3.6,41.0,NNW,MountGambier
0.0,1009.6,8.0,79.0,6.4,17.4,7.3,35.0,2013-11-19,14.2,5.0,SW,74.0,1011.2,19.8,17.0,S,No,No,6.6,48.0,S,MountGambier
0.0,1013.9,8.0,81.0,0.1,13.1,10.5,31.0,2013-11-20,12.7,8.0,SSE,76.0,1013.9,15.0,30.0,SSE,No,Yes,3.2,46.0,SE,MountGambier
1.4,1013.8,8.0,89.0,0.2,12.0,8.6,30.0,2013-11-21,12.0,7.0,SSW,77.0,1013.0,13.8,24.0,SSW,Yes,Yes,1.6,44.0,SSW,MountGambier
3.8,1012.1,8.0,88.0,0.3,12.8,9.2,26.0,2013-11-22,13.3,7.0,SSW,74.0,1011.3,15.3,17.0,SSW,Yes,Yes,0.8,46.0,SSW,MountGambier
9.6,1012.9,8.0,87.0,0.8,12.1,10.8,37.0,2013-11-23,12.9,8.0,S,97.0,1013.0,14.0,30.0,S,Yes,Yes,1.6,52.0,S,MountGambier
2.6,1016.0,7.0,57.0,6.9,13.7,9.9,22.0,2013-11-24,16.1,7.0,S,63.0,1015.3,17.5,24.0,SSE,Yes,No,1.2,39.0,S,MountGambier
0.0,1015.2,1.0,44.0,13.0,15.0,6.3,13.0,2013-11-25,23.0,1.0,ENE,71.0,1011.6,24.1,22.0,ESE,No,No,4.0,33.0,ENE,MountGambier
0.0,1013.1,1.0,21.0,10.1,19.8,10.3,13.0,2013-11-26,28.8,7.0,N,54.0,1011.5,29.5,20.0,NW,No,No,6.4,31.0,WSW,MountGambier
0.0,1011.2,7.0,24.0,10.6,22.9,12.6,22.0,2013-11-27,31.2,7.0,N,52.0,1006.9,33.5,15.0,N,No,No,6.2,52.0,NNE,MountGambier
0.0,1010.1,8.0,66.0,3.2,14.0,13.0,26.0,2013-11-28,15.5,8.0,SW,82.0,1010.8,16.8,24.0,SW,No,Yes,7.4,41.0,SW,MountGambier
1.6,1018.2,3.0,49.0,10.1,14.2,8.6,30.0,2013-11-29,16.3,7.0,SSE,73.0,1019.4,18.0,26.0,S,Yes,No,2.8,48.0,SSE,MountGambier
0.0,1022.5,1.0,44.0,13.0,15.2,6.9,17.0,2013-11-30,22.4,3.0,ESE,62.0,1019.2,23.0,20.0,ENE,No,No,4.4,33.0,ESE,MountGambier
0.0,1016.8,8.0,31.0,5.1,20.9,8.8,20.0,2013-12-01,25.3,5.0,N,42.0,1013.9,28.2,28.0,NNW,No,No,5.4,54.0,N,MountGambier
0.0,1015.5,7.0,57.0,13.3,19.1,10.5,20.0,2013-12-02,23.1,1.0,SSW,70.0,1012.9,25.9,9.0,S,No,No,6.6,31.0,S,MountGambier
0.0,1012.0,5.0,48.0,8.9,14.1,10.6,24.0,2013-12-03,24.3,6.0,E,83.0,1007.2,26.5,9.0,SSW,No,Yes,4.8,31.0,SSW,MountGambier
2.4,1004.8,7.0,76.0,8.9,14.1,12.9,19.0,2013-12-04,12.6,7.0,WSW,57.0,1004.8,17.2,28.0,SW,Yes,Yes,5.6,56.0,WSW,MountGambier
5.6,1007.7,6.0,39.0,8.3,11.6,7.1,33.0,2013-12-05,15.3,7.0,SW,64.0,1010.9,15.9,31.0,SW,Yes,No,4.6,59.0,SW,MountGambier
0.4,1019.4,4.0,40.0,8.1,13.9,9.1,19.0,2013-12-06,19.4,7.0,WSW,74.0,1019.4,20.4,15.0,WSW,No,No,4.2,35.0,SW,MountGambier
0.6,1020.1,3.0,35.0,12.4,15.0,8.1,24.0,2013-12-07,25.5,4.0,NNE,70.0,1016.7,26.9,9.0,N,No,No,4.2,39.0,NNW,MountGambier
0.0,1007.3,7.0,66.0,5.3,23.0,14.7,22.0,2013-12-08,21.9,8.0,N,31.0,1007.6,26.3,28.0,SW,No,No,9.6,52.0,N,MountGambier
0.0,1006.6,5.0,43.0,8.5,14.2,11.2,31.0,2013-12-09,17.1,7.0,WNW,77.0,1004.9,19.1,15.0,WNW,No,No,4.0,57.0,WNW,MountGambier
0.8,1009.0,7.0,53.0,10.0,12.7,9.6,35.0,2013-12-10,16.7,5.0,WSW,67.0,1009.3,18.5,31.0,WNW,No,Yes,5.8,72.0,W,MountGambier
1.2,1010.7,6.0,46.0,10.2,14.6,10.4,30.0,2013-12-11,18.2,7.0,W,81.0,1012.2,20.0,31.0,W,Yes,No,4.0,54.0,WNW,MountGambier
0.0,1013.4,7.0,61.0,3.6,14.7,11.5,26.0,2013-12-12,17.7,7.0,WNW,63.0,1013.1,19.1,26.0,W,No,Yes,6.6,41.0,W,MountGambier
1.2,1015.2,7.0,73.0,4.2,15.3,13.4,28.0,2013-12-13,17.0,7.0,WNW,83.0,1016.1,19.0,24.0,WSW,Yes,No,3.0,43.0,WSW,MountGambier
0.2,1022.4,4.0,40.0,9.9,14.2,8.8,17.0,2013-12-14,18.9,8.0,S,55.0,1020.8,20.3,13.0,SSW,No,No,3.0,35.0,SSW,MountGambier
0.0,1023.0,7.0,50.0,10.9,14.6,6.7,22.0,2013-12-15,19.9,7.0,WSW,69.0,1021.0,20.9,13.0,SW,No,No,6.4,31.0,S,MountGambier
0.0,1022.3,1.0,49.0,9.2,14.9,9.6,24.0,2013-12-16,22.4,7.0,SE,76.0,1020.5,23.2,13.0,S,No,No,4.0,35.0,SE,MountGambier
0.0,1022.7,1.0,40.0,10.8,14.1,6.5,20.0,2013-12-17,26.4,6.0,SE,76.0,1020.2,27.9,17.0,S,No,No,6.4,35.0,S,MountGambier
0.0,1019.8,5.0,17.0,13.0,20.5,8.6,11.0,2013-12-18,34.4,6.0,E,55.0,1016.0,35.6,19.0,E,No,No,5.8,28.0,E,MountGambier
0.0,1012.7,3.0,7.0,12.5,28.6,14.7,33.0,2013-12-19,39.0,7.0,N,30.0,1011.0,40.2,17.0,W,No,No,8.6,46.0,WSW,MountGambier
0.0,1013.5,6.0,57.0,4.3,19.0,13.8,31.0,2013-12-20,19.3,6.0,SE,73.0,1016.1,21.9,17.0,SSE,No,Yes,12.2,54.0,SSE,MountGambier
10.2,1014.8,8.0,96.0,0.2,13.1,11.8,17.0,2013-12-21,13.9,8.0,ESE,91.0,1013.6,21.2,33.0,ESE,Yes,Yes,4.4,50.0,ESE,MountGambier
7.8,1006.8,8.0,72.0,3.0,20.5,13.0,30.0,2013-12-22,18.7,7.0,WNW,81.0,1008.5,21.1,20.0,WNW,Yes,No,2.0,44.0,W,MountGambier
0.4,1015.4,6.0,48.0,4.3,14.1,11.4,26.0,2013-12-23,16.8,7.0,SSW,70.0,1017.1,18.6,24.0,SW,No,No,2.4,43.0,SW,MountGambier
0.0,1020.5,1.0,44.0,9.3,15.3,9.8,19.0,2013-12-24,22.5,7.0,NNW,62.0,1017.6,23.2,11.0,NW,No,No,5.6,31.0,NW,MountGambier
0.0,1012.4,7.0,17.0,11.9,22.2,8.0,30.0,2013-12-25,28.8,1.0,N,38.0,1009.7,31.5,20.0,WNW,No,No,4.8,57.0,WNW,MountGambier
0.0,1014.0,5.0,45.0,11.3,16.8,14.5,28.0,2013-12-26,19.0,6.0,S,69.0,1014.4,21.6,26.0,S,No,No,11.2,44.0,SSW,MountGambier
0.0,1015.9,0.0,44.0,12.4,16.3,5.9,22.0,2013-12-27,23.3,4.0,SE,60.0,1011.8,26.3,20.0,S,No,No,4.0,33.0,SE,MountGambier
0.0,1001.6,6.0,50.0,12.9,26.2,11.0,37.0,2013-12-28,19.6,2.0,N,22.0,1008.9,27.8,24.0,SW,No,No,7.2,56.0,SW,MountGambier
0.0,1019.9,2.0,35.0,13.0,15.2,8.0,19.0,2013-12-29,20.1,3.0,S,52.0,1019.1,20.4,19.0,S,No,No,9.0,39.0,S,MountGambier
0.0,1017.8,1.0,35.0,13.4,15.7,3.0,19.0,2013-12-30,20.7,1.0,SSE,60.0,1016.0,21.8,9.0,SSW,No,No,6.6,37.0,WSW,MountGambier
0.0,1016.9,1.0,30.0,13.5,16.8,4.8,11.0,2013-12-31,26.1,2.0,ENE,68.0,1013.4,29.2,9.0,N,No,No,5.4,26.0,NNE,MountGambier
0.0,1005.7,8.0,93.0,0.0,21.4,16.1,35.0,2014-01-01,21.1,8.0,NNW,39.0,1002.8,22.3,15.0,WNW,No,Yes,9.4,57.0,NNW,MountGambier
15.2,1009.7,7.0,57.0,,15.2,11.2,19.0,2014-01-02,19.6,7.0,S,75.0,1009.1,20.8,7.0,S,Yes,No,2.4,39.0,S,MountGambier
0.0,1006.4,7.0,50.0,,15.2,10.1,43.0,2014-01-03,18.7,8.0,WSW,58.0,1005.7,20.6,20.0,W,No,No,,70.0,W,MountGambier
0.6,1008.9,7.0,44.0,10.3,15.8,11.4,37.0,2014-01-04,17.4,4.0,W,52.0,1009.8,19.7,37.0,W,No,No,8.6,56.0,WSW,MountGambier
0.0,1003.8,5.0,43.0,7.7,16.7,9.0,50.0,2014-01-05,18.1,4.0,NNW,68.0,1006.1,18.9,33.0,WNW,No,Yes,5.0,80.0,NW,MountGambier
8.4,1019.4,7.0,47.0,8.4,16.0,10.6,30.0,2014-01-06,16.0,5.0,SSW,44.0,1022.6,18.4,33.0,SSW,Yes,No,5.0,54.0,WSW,MountGambier
0.2,1027.0,4.0,48.0,9.2,14.9,9.3,28.0,2014-01-07,18.9,7.0,SE,71.0,1024.6,20.4,11.0,SSE,No,No,6.4,48.0,SSE,MountGambier
0.0,1022.1,2.0,46.0,13.4,16.2,8.3,31.0,2014-01-08,22.9,2.0,ESE,57.0,1018.9,24.2,28.0,SSE,No,No,2.2,46.0,SSE,MountGambier
0.0,1018.0,1.0,34.0,13.3,19.1,10.6,26.0,2014-01-09,30.0,1.0,E,61.0,1014.8,30.9,13.0,S,No,No,7.6,37.0,S,MountGambier
0.0,1014.9,1.0,33.0,13.2,27.2,17.6,22.0,2014-01-10,31.7,0.0,N,39.0,1014.5,33.5,31.0,W,No,No,7.0,48.0,N,MountGambier
0.0,1021.4,2.0,51.0,11.8,18.3,14.1,24.0,2014-01-11,21.7,6.0,SSE,64.0,1021.0,23.4,22.0,S,No,No,10.4,41.0,SSW,MountGambier
0.0,1022.9,0.0,46.0,10.1,15.8,12.0,19.0,2014-01-12,26.0,8.0,SE,81.0,1019.6,27.3,20.0,SSE,No,No,6.6,37.0,S,MountGambier
0.0,1016.1,0.0,14.0,,20.1,8.6,17.0,2014-01-13,38.2,0.0,E,46.0,1011.9,38.6,11.0,SSE,No,No,5.4,35.0,SSW,MountGambier
0.0,1010.2,3.0,8.0,13.0,32.0,14.4,31.0,2014-01-14,41.8,0.0,N,21.0,1009.0,43.1,17.0,WSW,No,No,10.0,46.0,WSW,MountGambier
0.0,1014.2,6.0,19.0,10.1,29.7,21.1,9.0,2014-01-15,38.0,6.0,NNW,35.0,1013.3,39.3,9.0,S,No,No,12.4,30.0,SSW,MountGambier
0.0,1012.9,5.0,12.0,12.1,32.2,22.8,9.0,2014-01-16,42.5,1.0,N,30.0,1009.6,44.1,24.0,NNW,No,No,9.0,48.0,NW,MountGambier
0.0,1007.4,4.0,28.0,10.5,30.3,24.6,17.0,2014-01-17,33.6,3.0,WNW,24.0,1006.9,34.9,26.0,ESE,No,Yes,14.6,78.0,SSW,MountGambier
3.0,1015.4,6.0,50.0,8.9,17.4,16.2,26.0,2014-01-18,21.9,8.0,SSE,81.0,1015.7,23.2,20.0,SSE,Yes,No,10.0,44.0,S,MountGambier
0.0,1016.9,1.0,42.0,10.0,16.7,14.1,33.0,2014-01-19,22.0,7.0,SE,58.0,1014.9,23.2,28.0,SSE,No,No,6.0,52.0,SSE,MountGambier
0.0,1015.1,3.0,43.0,10.4,17.2,11.6,24.0,2014-01-20,22.1,7.0,SSE,57.0,1013.0,23.0,28.0,S,No,No,6.0,52.0,S,MountGambier
0.0,1016.2,7.0,49.0,9.8,17.5,10.3,30.0,2014-01-21,21.4,5.0,SSW,63.0,1016.4,23.4,19.0,SSW,No,No,6.2,44.0,S,MountGambier
0.0,1022.6,0.0,39.0,9.4,16.8,11.7,26.0,2014-01-22,24.2,7.0,SSE,69.0,1020.8,24.8,20.0,SSE,No,No,5.8,39.0,SSE,MountGambier
0.0,1019.1,6.0,25.0,11.3,17.8,8.5,19.0,2014-01-23,30.7,1.0,E,53.0,1013.5,32.0,17.0,SW,No,No,6.0,37.0,SW,MountGambier
0.0,1011.9,7.0,51.0,10.2,19.3,14.9,31.0,2014-01-24,20.6,3.0,SSW,64.0,1012.8,23.9,28.0,SSW,No,No,6.6,54.0,SSW,MountGambier
0.0,1022.2,3.0,39.0,11.7,17.4,9.7,26.0,2014-01-25,21.1,5.0,S,43.0,1022.0,21.8,30.0,S,No,No,7.6,46.0,SSW,MountGambier
0.0,1021.6,0.0,17.0,13.2,16.4,7.5,19.0,2014-01-26,30.1,0.0,ENE,53.0,1017.8,31.4,26.0,NNW,No,No,6.4,35.0,SSW,MountGambier
0.0,1016.0,0.0,7.0,13.3,24.9,11.7,17.0,2014-01-27,37.1,0.0,N,36.0,1013.0,37.7,20.0,NNW,No,No,7.6,41.0,NNW,MountGambier
0.0,1008.0,1.0,11.0,10.8,30.6,13.8,48.0,2014-01-28,36.3,1.0,N,17.0,1007.3,42.4,26.0,WNW,No,No,12.4,81.0,W,MountGambier
0.0,1019.3,0.0,34.0,13.0,18.3,12.8,35.0,2014-01-29,24.2,5.0,SSE,55.0,1018.0,24.4,28.0,S,No,No,12.8,50.0,SSE,MountGambier
0.0,1016.0,0.0,38.0,12.6,17.1,8.2,24.0,2014-01-30,27.5,0.0,ESE,60.0,1013.7,30.4,19.0,S,No,No,7.2,41.0,SSW,MountGambier
0.0,1014.9,0.0,39.0,12.7,20.3,13.5,22.0,2014-01-31,29.2,3.0,SE,68.0,1012.7,29.6,22.0,S,No,No,6.4,39.0,SSW,MountGambier
0.0,1011.0,0.0,17.0,13.6,19.5,8.7,22.0,2014-02-01,38.6,0.0,NNE,71.0,1008.3,39.1,6.0,SSW,No,No,6.2,43.0,SSW,MountGambier
0.0,1008.3,6.0,6.0,10.2,30.0,16.5,31.0,2014-02-02,44.1,2.0,NE,19.0,1004.7,44.9,11.0,NW,No,No,10.2,57.0,WSW,MountGambier
0.0,1011.4,7.0,49.0,5.8,19.1,18.5,39.0,2014-02-03,21.4,7.0,S,65.0,1016.4,23.0,35.0,S,No,No,13.0,63.0,SSE,MountGambier
0.0,1023.7,1.0,29.0,12.7,17.3,11.7,33.0,2014-02-04,22.5,1.0,SE,47.0,1022.0,23.9,37.0,SE,No,No,6.4,56.0,SE,MountGambier
0.0,1018.7,0.0,25.0,12.7,17.2,11.2,15.0,2014-02-05,31.7,0.0,E,57.0,1014.2,32.7,17.0,E,No,No,7.2,35.0,SSW,MountGambier
0.0,1011.8,1.0,28.0,12.8,25.7,13.7,33.0,2014-02-06,31.1,0.0,NNE,35.0,1009.2,36.5,19.0,W,No,No,8.2,44.0,W,MountGambier
0.0,1012.7,7.0,42.0,7.9,17.7,16.0,28.0,2014-02-07,25.5,7.0,SSE,78.0,1013.2,26.3,13.0,S,No,No,10.0,39.0,S,MountGambier
0.0,1009.8,7.0,30.0,7.0,22.5,13.0,26.0,2014-02-08,27.4,1.0,NE,49.0,1007.9,40.7,19.0,SW,No,No,6.0,65.0,SW,MountGambier
0.0,1012.2,3.0,36.0,10.0,17.4,16.4,37.0,2014-02-09,21.5,3.0,WSW,63.0,1017.2,22.3,26.0,W,No,No,10.4,70.0,W,MountGambier
0.0,1021.5,0.0,35.0,12.4,17.5,7.1,24.0,2014-02-10,26.2,1.0,SE,60.0,1018.4,26.8,19.0,SSE,No,No,8.4,39.0,SSE,MountGambier
0.0,1015.7,0.0,8.0,12.7,17.3,9.0,9.0,2014-02-11,33.9,6.0,E,66.0,1012.9,35.3,13.0,S,No,No,5.0,33.0,SSW,MountGambier
0.0,1013.7,8.0,27.0,4.6,21.3,13.6,19.0,2014-02-12,32.0,7.0,S,43.0,1013.4,33.6,9.0,SSE,No,No,8.4,39.0,S,MountGambier
0.0,1011.3,8.0,41.0,0.0,24.6,21.3,15.0,2014-02-13,26.3,8.0,NW,42.0,1010.7,29.5,7.0,SW,No,No,3.0,44.0,W,MountGambier
0.0,1006.4,8.0,35.0,1.0,19.8,17.0,17.0,2014-02-14,29.7,8.0,E,78.0,1001.8,30.1,9.0,NE,No,No,3.4,31.0,NE,MountGambier
0.0,998.6,6.0,55.0,8.2,22.4,14.3,28.0,2014-02-15,24.2,1.0,WNW,72.0,998.4,27.6,13.0,SW,No,No,4.8,46.0,SSW,MountGambier
0.0,1011.4,5.0,43.0,10.6,18.3,13.8,22.0,2014-02-16,21.5,7.0,SSW,69.0,1012.5,24.2,24.0,S,No,No,6.4,44.0,S,MountGambier
0.0,1014.8,5.0,36.0,9.1,14.8,6.3,17.0,2014-02-17,23.1,6.0,NE,70.0,1011.3,24.9,7.0,W,No,No,7.6,52.0,SW,MountGambier
0.0,1009.8,5.0,46.0,12.0,16.0,6.2,24.0,2014-02-18,22.7,0.0,SSE,68.0,1006.8,24.8,9.0,SSW,No,Yes,4.0,37.0,SSW,MountGambier
3.8,1002.6,8.0,94.0,3.9,15.1,10.8,22.0,2014-02-19,11.6,6.0,SW,87.0,1003.7,20.2,26.0,WSW,Yes,Yes,1.6,59.0,SW,MountGambier
14.4,1013.5,6.0,44.0,10.4,11.2,8.7,31.0,2014-02-20,17.1,7.0,SW,89.0,1015.8,18.7,26.0,SW,Yes,No,4.4,61.0,SSW,MountGambier
0.6,1023.5,7.0,39.0,6.9,16.0,11.1,30.0,2014-02-21,18.2,7.0,SSW,49.0,1024.6,20.2,26.0,S,No,No,3.8,43.0,S,MountGambier
0.0,1026.2,6.0,49.0,6.7,16.5,12.7,24.0,2014-02-22,19.9,8.0,SSW,62.0,1025.4,21.6,20.0,S,No,No,4.8,41.0,SSE,MountGambier
0.0,1023.7,0.0,44.0,11.8,16.4,9.6,26.0,2014-02-23,24.1,0.0,SE,66.0,1020.2,26.0,19.0,SSW,No,No,4.2,35.0,S,MountGambier
0.0,1020.6,3.0,44.0,12.3,16.3,9.7,28.0,2014-02-24,25.1,3.0,SE,75.0,1016.5,27.2,20.0,SSW,No,No,6.0,35.0,SE,MountGambier
0.0,1011.1,7.0,51.0,5.8,15.5,9.7,26.0,2014-02-25,19.4,7.0,WSW,94.0,1010.4,21.6,9.0,W,No,Yes,4.6,41.0,WSW,MountGambier
1.2,1015.1,7.0,52.0,8.6,15.3,10.9,28.0,2014-02-26,18.2,7.0,W,80.0,1016.6,20.5,9.0,SSW,Yes,Yes,3.6,44.0,SSW,MountGambier
