Date,Temp9amC,WindGustSpeed,Humidity3pm,Cloud3pm,Temp3pmC,WindDir9am,Sunshine,Evaporation,WindSpeed9am,RainTomorrow,MaxTempC,Pressure3pm,Cloud9am,WindGustDir,Rainfall,WindDir3pm,Humidity9am,RainToday,MinTempC,Pressure9am,Location,WindSpeed3pm
2013-06-19,6.5,19.0,63.0,3.0,12.8,WNW,4.6,1.4,13.0,No,15.2,1026.4,4.0,WNW,1.4,ESE,91.0,Yes,3.9,1027.4,Sale,6.0
2013-06-20,6.3,19.0,70.0,5.0,11.9,W,6.0,0.8,7.0,No,13.3,1023.5,5.0,ENE,0.8,E,97.0,No,4.0,1027.0,Sale,11.0
2013-06-21,3.7,20.0,72.0,3.0,11.2,WNW,8.1,1.6,7.0,No,11.8,1021.1,2.0,ENE,0.2,ENE,88.0,No,0.1,1023.0,Sale,13.0
2013-06-22,2.7,20.0,66.0,0.0,11.5,WNW,9.2,0.2,9.0,No,11.7,1026.9,2.0,E,0.2,E,93.0,No,-0.7,1027.2,Sale,15.0
2013-06-23,2.7,19.0,71.0,3.0,11.4,WNW,7.1,1.0,7.0,Yes,12.3,1031.4,8.0,ENE,0.2,E,98.0,No,-0.1,1033.4,Sale,13.0
2013-06-24,8.6,31.0,77.0,6.0,13.0,WNW,0.8,2.0,6.0,Yes,13.4,1027.8,8.0,ENE,3.4,WNW,97.0,Yes,2.5,1030.5,Sale,4.0
2013-06-25,11.1,39.0,59.0,7.0,13.7,ENE,3.7,0.8,7.0,No,14.4,1025.6,4.0,E,9.6,E,80.0,Yes,5.0,1028.3,Sale,24.0
2013-06-26,8.3,22.0,82.0,3.0,12.7,NW,4.0,1.2,7.0,No,13.4,1022.9,2.0,E,0.4,E,97.0,No,4.5,1025.7,Sale,15.0
2013-06-27,3.7,17.0,57.0,3.0,14.3,WNW,7.3,1.2,9.0,No,15.1,1021.4,2.0,NW,0.2,NNW,93.0,No,0.2,1023.8,Sale,7.0
2013-06-28,5.6,17.0,59.0,6.0,14.5,NW,5.7,0.4,7.0,No,15.0,1023.8,2.0,WNW,0.0,E,92.0,No,2.0,1025.5,Sale,6.0
2013-06-29,6.0,28.0,61.0,2.0,14.8,WNW,8.1,1.6,17.0,No,15.9,1025.9,3.0,WNW,0.0,W,92.0,No,2.7,1027.4,Sale,6.0
2013-06-30,5.8,28.0,66.0,2.0,15.7,WNW,8.2,0.2,15.0,No,16.1,1023.7,1.0,W,0.2,W,92.0,No,2.6,1027.3,Sale,19.0
2013-07-01,8.8,46.0,59.0,7.0,16.6,,1.7,1.4,0.0,No,17.3,1020.0,7.0,WNW,0.0,WNW,97.0,No,4.4,1022.0,Sale,17.0
2013-07-02,11.2,46.0,45.0,4.0,17.2,S,6.8,1.2,4.0,No,17.9,1019.1,8.0,WNW,0.0,W,86.0,No,7.4,1021.5,Sale,22.0
2013-07-03,8.8,39.0,41.0,1.0,16.4,NNW,8.8,2.2,11.0,No,17.0,1017.9,4.0,NW,0.0,WNW,78.0,No,4.3,1022.1,Sale,28.0
2013-07-04,12.7,87.0,40.0,4.0,15.3,NW,7.1,3.0,19.0,Yes,17.1,1003.4,1.0,NNW,0.0,NW,52.0,No,1.1,1009.0,Sale,35.0
2013-07-05,10.3,80.0,36.0,2.0,12.6,WNW,8.6,5.0,43.0,No,13.0,1006.7,1.0,W,1.8,WNW,45.0,Yes,8.7,1005.1,Sale,41.0
2013-07-06,11.2,72.0,38.0,5.0,14.1,NNW,7.2,5.2,26.0,No,15.3,1014.8,1.0,WNW,0.0,WNW,58.0,No,7.4,1014.0,Sale,41.0
2013-07-07,7.4,28.0,48.0,3.0,14.2,NW,8.0,3.2,7.0,No,14.8,1024.0,4.0,WNW,0.4,W,90.0,No,3.2,1025.3,Sale,17.0
2013-07-08,7.5,39.0,66.0,4.0,10.9,W,7.9,1.6,17.0,No,13.1,1032.3,1.0,WSW,0.4,WSW,83.0,No,3.1,1032.4,Sale,28.0
2013-07-09,4.1,19.0,59.0,2.0,12.5,WNW,8.9,1.4,11.0,No,13.2,1034.2,0.0,W,0.0,ESE,87.0,No,0.0,1037.7,Sale,9.0
2013-07-10,0.4,15.0,47.0,0.0,13.6,WNW,7.2,0.8,11.0,No,15.1,1031.3,5.0,WNW,0.0,ESE,96.0,No,-1.0,1033.8,Sale,6.0
2013-07-11,1.3,15.0,63.0,7.0,11.1,WNW,4.5,0.2,9.0,No,11.8,1032.1,4.0,WNW,0.2,WNW,94.0,No,-1.2,1035.3,Sale,2.0
2013-07-12,3.9,22.0,55.0,2.0,15.7,NW,8.5,1.2,11.0,No,17.5,1027.4,1.0,NW,0.0,,92.0,No,0.6,1030.6,Sale,0.0
2013-07-13,4.8,20.0,71.0,5.0,12.7,WNW,3.6,0.4,11.0,Yes,12.9,1026.0,7.0,E,0.0,E,97.0,No,1.4,1029.2,Sale,17.0
2013-07-14,9.9,24.0,96.0,7.0,11.0,NNE,0.0,0.2,6.0,Yes,12.5,1018.9,7.0,NE,7.4,ESE,95.0,Yes,4.8,1023.0,Sale,9.0
2013-07-15,7.4,22.0,69.0,5.0,17.6,SW,4.9,0.8,9.0,No,18.6,1018.5,4.0,WSW,2.4,WSW,97.0,Yes,6.3,1019.3,Sale,11.0
2013-07-16,11.2,17.0,71.0,6.0,15.9,WNW,5.9,0.8,7.0,No,17.6,1021.2,1.0,ENE,0.0,E,86.0,No,5.9,1023.9,Sale,13.0
2013-07-17,8.9,20.0,70.0,4.0,15.9,NNE,3.2,1.6,7.0,No,16.2,1018.1,7.0,ENE,0.2,E,96.0,No,5.2,1020.9,Sale,7.0
2013-07-18,7.7,48.0,59.0,5.0,19.1,,2.4,0.0,0.0,Yes,19.4,1009.3,5.0,WNW,0.4,ENE,100.0,No,7.3,1015.9,Sale,28.0
2013-07-19,16.1,56.0,43.0,3.0,18.4,NNW,9.4,1.0,19.0,Yes,19.6,1001.3,1.0,WNW,3.4,NNE,61.0,Yes,7.7,1002.9,Sale,37.0
2013-07-20,8.2,46.0,79.0,6.0,10.1,SW,1.4,5.0,7.0,No,12.1,1001.8,3.0,WSW,3.8,E,91.0,Yes,5.9,1004.9,Sale,17.0
2013-07-21,7.4,67.0,45.0,2.0,12.2,W,9.0,0.8,24.0,No,13.0,1008.4,3.0,NW,0.8,WNW,73.0,No,4.8,1009.9,Sale,44.0
2013-07-22,7.3,52.0,53.0,7.0,11.2,W,2.4,1.4,13.0,No,11.9,1013.5,5.0,WNW,0.0,WNW,76.0,No,3.1,1013.1,Sale,24.0
2013-07-23,9.3,39.0,66.0,6.0,12.6,W,2.5,0.6,19.0,No,13.8,1023.3,6.0,SW,0.2,WSW,92.0,No,7.0,1022.0,Sale,19.0
2013-07-24,8.0,41.0,58.0,6.0,13.5,NW,5.5,1.8,11.0,No,14.3,1029.1,7.0,WSW,0.0,W,86.0,No,5.8,1031.1,Sale,26.0
2013-07-25,3.3,17.0,62.0,6.0,11.6,WNW,5.2,1.2,7.0,No,12.6,1024.6,4.0,NNW,0.0,WNW,86.0,No,-0.3,1028.5,Sale,9.0
2013-07-26,8.3,31.0,59.0,1.0,14.6,WNW,8.1,1.0,7.0,No,15.0,1024.2,6.0,W,0.0,WSW,74.0,No,3.0,1025.2,Sale,17.0
2013-07-27,5.2,17.0,57.0,6.0,13.6,W,5.6,2.0,4.0,No,15.6,1024.3,4.0,ENE,0.0,E,83.0,No,-0.8,1028.3,Sale,13.0
2013-07-28,6.2,24.0,79.0,8.0,11.5,,0.1,0.4,0.0,Yes,13.5,1017.7,7.0,NNE,0.0,SE,95.0,No,4.1,1022.9,Sale,9.0
2013-07-29,12.5,30.0,60.0,4.0,19.0,SSE,9.3,0.2,4.0,No,20.1,1015.5,3.0,NE,1.2,ENE,80.0,Yes,6.1,1017.9,Sale,13.0
2013-07-30,10.0,33.0,51.0,6.0,12.5,W,2.8,1.6,15.0,No,14.8,1022.0,8.0,WSW,0.6,SW,90.0,No,5.0,1021.6,Sale,20.0
2013-07-31,5.5,30.0,60.0,1.0,13.5,WNW,8.0,1.4,9.0,No,13.9,1023.8,4.0,E,0.0,ESE,91.0,No,2.1,1026.7,Sale,20.0
2013-08-01,5.0,17.0,43.0,3.0,14.7,WNW,8.5,1.6,9.0,No,15.9,1019.0,1.0,NW,0.0,ESE,97.0,No,1.4,1023.2,Sale,6.0
2013-08-02,4.3,59.0,45.0,7.0,13.9,S,4.0,1.2,6.0,Yes,16.7,1007.2,6.0,NW,0.2,WNW,97.0,No,0.6,1013.6,Sale,39.0
2013-08-03,8.8,67.0,47.0,3.0,13.9,W,7.6,2.6,9.0,Yes,14.7,1006.4,1.0,WNW,2.0,NW,61.0,Yes,4.1,1012.3,Sale,33.0
2013-08-04,10.4,69.0,49.0,7.0,12.7,W,3.6,4.0,28.0,No,14.0,1011.2,6.0,W,2.2,WNW,63.0,Yes,4.0,1011.2,Sale,30.0
2013-08-05,13.9,57.0,50.0,4.0,15.7,NW,6.2,2.2,24.0,Yes,17.1,1008.2,7.0,NNW,0.4,NW,61.0,No,8.8,1011.4,Sale,31.0
2013-08-06,12.8,94.0,53.0,5.0,14.2,WNW,7.8,4.2,41.0,No,15.2,1006.1,2.0,W,2.0,W,61.0,Yes,10.3,1004.4,Sale,41.0
2013-08-07,9.0,37.0,49.0,4.0,14.3,NW,6.1,2.8,9.0,Yes,15.6,1008.3,4.0,W,0.4,SW,79.0,No,4.6,1011.7,Sale,7.0
2013-08-08,8.3,31.0,51.0,4.0,14.2,W,4.1,1.8,20.0,Yes,14.7,1016.0,6.0,WSW,12.4,W,90.0,Yes,6.5,1016.0,Sale,19.0
2013-08-09,8.2,48.0,65.0,8.0,12.6,NE,0.0,2.0,7.0,No,13.2,1008.0,8.0,NW,2.6,NW,85.0,Yes,3.6,1013.5,Sale,24.0
2013-08-10,12.6,59.0,49.0,1.0,15.1,W,9.2,1.0,41.0,No,15.8,1013.7,0.0,W,0.2,W,63.0,No,7.8,1013.6,Sale,37.0
2013-08-11,9.3,39.0,43.0,3.0,16.3,NNE,7.5,3.6,7.0,No,17.4,1011.2,2.0,WNW,0.0,NW,71.0,No,1.2,1015.2,Sale,28.0
2013-08-12,14.1,109.0,61.0,3.0,10.3,NNW,5.6,1.6,24.0,Yes,17.3,1001.2,2.0,W,0.0,WNW,69.0,No,4.1,998.8,Sale,50.0
2013-08-13,10.6,59.0,37.0,1.0,15.2,W,9.2,2.8,26.0,No,16.0,1007.9,2.0,W,2.0,NW,61.0,Yes,6.0,1010.8,Sale,39.0
2013-08-14,15.8,80.0,59.0,7.0,13.1,NW,2.4,4.8,43.0,Yes,18.1,1002.5,1.0,NW,0.0,NW,45.0,No,10.6,1002.4,Sale,31.0
2013-08-15,8.3,72.0,54.0,2.0,15.1,WNW,8.5,3.4,13.0,No,15.4,1018.1,7.0,WSW,4.2,WSW,85.0,Yes,5.2,1019.2,Sale,26.0
2013-08-16,8.7,43.0,19.0,0.0,19.4,ENE,9.6,2.6,7.0,No,19.5,1007.8,5.0,N,0.0,N,80.0,No,-0.2,1017.3,Sale,22.0
2013-08-17,13.0,56.0,39.0,2.0,15.5,NW,9.1,3.4,15.0,No,16.1,1006.0,1.0,N,0.0,NW,59.0,No,8.5,1006.5,Sale,24.0
2013-08-18,15.6,91.0,40.0,2.0,17.2,NW,10.0,5.0,43.0,Yes,18.1,1000.4,1.0,NW,0.0,NW,47.0,No,6.9,1005.2,Sale,65.0
2013-08-19,10.8,69.0,50.0,5.0,10.6,WNW,5.5,7.2,26.0,Yes,13.2,1007.0,1.0,WNW,1.2,W,62.0,Yes,7.3,1007.4,Sale,41.0
2013-08-20,6.8,57.0,68.0,5.0,9.5,W,8.3,2.6,31.0,No,10.5,1012.9,3.0,W,1.4,W,77.0,Yes,4.2,1014.0,Sale,31.0
2013-08-21,8.1,33.0,54.0,4.0,13.3,W,8.5,2.0,20.0,No,14.2,1011.6,3.0,WNW,0.4,NW,79.0,No,5.6,1015.9,Sale,11.0
2013-08-22,11.1,65.0,45.0,4.0,14.1,WNW,4.9,2.2,19.0,No,14.9,1005.4,6.0,W,0.0,W,62.0,No,3.3,1007.5,Sale,30.0
2013-08-23,12.9,72.0,88.0,8.0,12.6,WNW,0.5,3.2,41.0,No,14.3,1006.5,8.0,W,1.0,W,67.0,No,9.6,1004.0,Sale,44.0
2013-08-24,12.7,59.0,66.0,1.0,15.2,W,8.0,2.2,20.0,No,16.8,1019.7,7.0,SW,0.4,WSW,80.0,No,10.4,1020.7,Sale,39.0
2013-08-25,12.8,57.0,43.0,5.0,16.9,NNW,10.2,3.0,7.0,No,18.0,1020.5,1.0,W,0.0,W,67.0,No,4.9,1022.1,Sale,37.0
2013-08-26,13.4,52.0,53.0,6.0,16.4,NW,7.3,3.6,11.0,No,18.5,1020.8,1.0,W,0.0,W,69.0,No,7.4,1023.3,Sale,22.0
2013-08-27,12.8,19.0,53.0,8.0,18.3,NNW,6.0,2.6,9.0,No,18.5,1017.2,1.0,SW,0.0,S,76.0,No,5.8,1021.1,Sale,2.0
2013-08-28,13.0,39.0,71.0,5.0,15.7,NW,6.9,1.2,7.0,No,17.1,1020.0,6.0,E,0.0,E,84.0,No,6.5,1021.6,Sale,28.0
2013-08-29,11.0,83.0,66.0,7.0,17.3,N,0.1,3.2,9.0,Yes,18.1,1009.7,7.0,NW,0.4,ENE,92.0,No,7.8,1015.5,Sale,26.0
2013-08-30,17.0,65.0,44.0,3.0,19.3,NW,10.9,1.2,26.0,Yes,19.7,1010.3,3.0,WNW,1.8,NW,56.0,Yes,10.5,1009.1,Sale,41.0
2013-08-31,14.2,30.0,44.0,1.0,20.2,NNW,10.0,4.4,13.0,No,21.1,1019.0,0.0,W,2.8,W,81.0,Yes,8.6,1020.2,Sale,7.0
2013-09-01,15.9,30.0,41.0,,24.8,NNE,8.5,2.6,6.0,No,25.2,1021.8,1.0,WNW,0.0,NNW,64.0,No,4.6,1024.9,Sale,11.0
2013-09-02,16.5,28.0,72.0,1.0,17.8,N,10.2,3.2,7.0,No,20.5,1030.4,7.0,SE,0.0,SE,70.0,No,10.3,1031.2,Sale,20.0
2013-09-03,11.4,24.0,82.0,3.0,15.7,E,3.0,2.0,11.0,No,16.6,1031.6,8.0,ESE,0.2,ESE,99.0,No,7.6,1033.7,Sale,19.0
2013-09-04,11.4,17.0,45.0,4.0,22.7,NW,4.9,1.4,4.0,No,23.3,1023.5,8.0,ENE,0.2,SSE,97.0,No,10.1,1028.2,Sale,7.0
2013-09-05,17.9,28.0,93.0,8.0,16.4,,0.5,2.6,0.0,Yes,23.2,1023.4,7.0,SE,0.2,SSE,81.0,No,11.2,1023.1,Sale,9.0
2013-09-06,13.1,26.0,71.0,6.0,14.1,WSW,0.0,0.6,17.0,No,14.5,1024.3,7.0,W,1.6,W,87.0,Yes,11.7,1027.1,Sale,13.0
2013-09-07,13.9,56.0,50.0,6.0,16.2,W,5.0,1.2,15.0,No,17.6,1022.8,4.0,WSW,0.0,WSW,65.0,No,8.1,1023.9,Sale,28.0
2013-09-08,10.4,39.0,44.0,5.0,15.4,WNW,11.4,2.6,11.0,No,16.0,1024.4,4.0,WSW,0.0,SW,84.0,No,3.0,1027.5,Sale,22.0
2013-09-09,12.5,63.0,24.0,8.0,24.1,E,3.1,2.4,4.0,No,24.9,1003.8,8.0,NW,0.0,NNW,76.0,No,6.2,1012.8,Sale,26.0
2013-09-10,13.9,72.0,46.0,2.0,15.2,W,9.7,5.0,37.0,No,16.2,1003.6,6.0,WSW,0.0,WSW,69.0,No,12.3,1005.1,Sale,43.0
2013-09-11,13.4,70.0,50.0,5.0,14.7,W,9.2,7.6,48.0,Yes,16.5,1008.9,2.0,W,0.0,W,53.0,No,8.4,1008.0,Sale,35.0
2013-09-12,8.8,59.0,76.0,3.0,8.3,W,4.2,4.4,15.0,Yes,11.2,1019.8,8.0,SW,2.8,SE,84.0,Yes,7.4,1016.4,Sale,15.0
2013-09-13,8.6,50.0,64.0,5.0,12.2,E,6.7,1.6,28.0,No,14.1,1016.5,2.0,E,5.4,E,66.0,Yes,0.2,1020.3,Sale,28.0
2013-09-14,10.6,24.0,63.0,3.0,15.5,NW,4.7,2.6,6.0,No,16.5,1013.8,6.0,SSE,0.0,SE,78.0,No,5.7,1015.7,Sale,15.0
2013-09-15,11.1,35.0,61.0,3.0,17.2,W,7.6,1.8,6.0,No,19.1,1015.0,6.0,E,0.0,E,94.0,No,5.3,1018.4,Sale,28.0
2013-09-16,12.5,44.0,77.0,8.0,14.8,ENE,0.3,3.0,6.0,Yes,15.0,1006.8,7.0,E,0.2,E,88.0,No,9.1,1012.1,Sale,17.0
2013-09-17,13.6,52.0,88.0,8.0,14.5,E,0.8,2.8,39.0,Yes,14.6,1003.0,8.0,E,16.8,E,94.0,Yes,12.4,1005.0,Sale,31.0
2013-09-18,15.8,52.0,47.0,5.0,18.4,W,4.9,0.6,26.0,Yes,19.8,996.4,3.0,NW,9.8,WSW,80.0,Yes,11.3,998.9,Sale,17.0
2013-09-19,12.3,70.0,66.0,6.0,13.7,W,6.4,3.8,33.0,No,15.6,1003.1,7.0,WNW,4.6,W,76.0,Yes,9.4,1002.4,Sale,44.0
2013-09-20,11.5,56.0,75.0,7.0,13.6,W,5.3,3.2,28.0,No,15.4,1007.7,4.0,W,0.2,W,71.0,No,6.8,1006.2,Sale,35.0
2013-09-21,11.7,35.0,58.0,3.0,17.1,WNW,7.0,3.2,17.0,No,17.9,1012.2,8.0,W,0.0,W,73.0,No,7.9,1016.2,Sale,9.0
2013-09-22,12.7,22.0,63.0,4.0,17.7,SSW,3.2,2.4,19.0,No,18.1,1010.4,7.0,SSW,0.0,ESE,87.0,No,7.4,1013.2,Sale,11.0
2013-09-23,13.4,30.0,61.0,7.0,20.4,E,3.2,2.2,22.0,No,21.3,1003.4,1.0,ESE,0.2,E,79.0,No,5.2,1008.6,Sale,22.0
2013-09-24,17.8,52.0,38.0,1.0,22.8,W,8.7,4.8,19.0,No,23.4,1001.2,1.0,WSW,0.0,W,42.0,No,13.4,1003.4,Sale,13.0
2013-09-25,21.9,59.0,45.0,2.0,21.3,WNW,10.3,3.2,41.0,Yes,24.0,1003.4,1.0,W,0.0,WSW,43.0,No,9.8,1002.2,Sale,31.0
2013-09-26,14.2,117.0,73.0,6.0,10.1,W,4.3,8.4,30.0,Yes,14.5,1007.2,3.0,W,11.4,W,67.0,Yes,11.1,998.9,Sale,46.0
2013-09-27,12.2,50.0,47.0,5.0,17.9,NW,10.6,4.0,7.0,No,18.2,1012.1,0.0,WSW,5.0,E,61.0,Yes,3.7,1017.6,Sale,17.0
2013-09-28,13.7,89.0,51.0,5.0,13.1,NW,7.2,4.2,33.0,No,15.5,1009.0,4.0,W,1.0,W,57.0,No,4.5,1006.8,Sale,44.0
2013-09-29,13.3,35.0,45.0,3.0,20.2,NNW,9.8,4.8,7.0,No,23.6,1011.3,5.0,NW,0.4,WNW,57.0,No,4.1,1015.3,Sale,7.0
2013-09-30,23.5,80.0,25.0,7.0,24.4,NNW,2.3,3.4,22.0,Yes,26.1,1001.1,7.0,WNW,0.0,NNW,27.0,No,8.0,1006.2,Sale,31.0
2013-10-01,11.8,85.0,63.0,4.0,13.8,W,4.9,5.4,44.0,Yes,15.7,1004.4,7.0,W,4.0,W,88.0,Yes,11.6,998.7,Sale,31.0
2013-10-02,15.1,91.0,42.0,8.0,16.7,NW,4.8,4.0,31.0,Yes,18.5,999.3,3.0,NW,2.2,NW,40.0,Yes,5.9,1004.8,Sale,44.0
2013-10-03,10.5,50.0,66.0,5.0,12.1,W,8.8,6.2,35.0,Yes,14.4,1019.1,4.0,W,3.8,SW,74.0,Yes,6.8,1016.5,Sale,24.0
2013-10-04,12.0,31.0,48.0,4.0,18.0,NW,10.2,2.8,13.0,No,18.7,1017.4,1.0,SE,2.0,WNW,61.0,Yes,3.1,1023.1,Sale,7.0
2013-10-05,18.0,50.0,27.0,2.0,24.1,N,6.8,3.2,13.0,No,24.4,1006.6,6.0,NW,0.0,NW,61.0,No,6.7,1011.7,Sale,35.0
2013-10-06,13.6,28.0,78.0,8.0,13.4,WSW,0.2,5.0,11.0,No,16.8,1007.1,8.0,S,0.0,S,79.0,No,8.4,1008.9,Sale,20.0
2013-10-07,11.0,31.0,52.0,2.0,15.6,WNW,10.4,1.4,15.0,No,16.8,1012.7,1.0,W,0.0,SSE,80.0,No,6.2,1014.6,Sale,11.0
2013-10-08,12.8,41.0,45.0,1.0,18.7,W,11.9,3.6,20.0,No,19.6,1016.0,0.0,WSW,0.0,WSW,72.0,No,7.3,1016.8,Sale,26.0
2013-10-09,12.0,61.0,26.0,5.0,26.7,NW,9.6,5.0,11.0,No,28.0,1007.2,0.0,NW,0.0,WNW,79.0,No,4.9,1012.7,Sale,39.0
2013-10-10,18.4,80.0,91.0,8.0,14.6,SW,1.0,9.4,7.0,Yes,20.0,1005.9,7.0,NNW,0.0,W,63.0,No,12.0,1001.7,Sale,9.0
2013-10-11,12.9,65.0,44.0,1.0,17.7,W,11.3,2.2,35.0,No,18.6,1012.4,1.0,W,5.8,W,61.0,Yes,8.4,1013.6,Sale,41.0
2013-10-12,12.7,37.0,34.0,1.0,23.8,NNW,10.9,7.0,7.0,No,24.1,1007.2,0.0,W,0.0,W,73.0,No,4.1,1012.4,Sale,19.0
2013-10-13,15.5,57.0,87.0,8.0,10.8,SW,5.5,5.2,24.0,Yes,18.7,1001.5,0.0,W,0.0,W,63.0,No,6.5,1000.8,Sale,30.0
2013-10-14,8.5,63.0,83.0,7.0,9.1,W,5.4,3.0,24.0,No,14.8,1018.3,7.0,W,3.2,W,78.0,Yes,5.7,1017.3,Sale,43.0
2013-10-15,13.2,54.0,32.0,3.0,19.7,WNW,9.2,2.8,31.0,No,20.3,1015.9,1.0,WNW,0.6,NW,61.0,No,4.4,1020.1,Sale,31.0
2013-10-16,18.6,85.0,22.0,7.0,24.1,N,12.8,4.0,26.0,No,25.1,1003.2,4.0,NW,0.0,NNW,36.0,No,5.0,1009.9,Sale,39.0
2013-10-17,12.2,96.0,61.0,8.0,10.6,W,7.8,12.2,39.0,Yes,16.1,1008.5,7.0,W,0.8,W,68.0,No,10.5,1002.6,Sale,39.0
2013-10-18,10.2,33.0,30.0,0.0,21.1,NNW,13.0,6.0,15.0,No,22.1,1021.1,0.0,NW,1.8,WNW,61.0,Yes,2.6,1023.8,Sale,13.0
2013-10-19,15.1,39.0,20.0,3.0,25.7,W,13.3,4.2,7.0,No,26.4,1019.5,2.0,ENE,0.2,NE,51.0,No,5.1,1024.1,Sale,13.0
2013-10-20,16.2,59.0,21.0,4.0,30.3,SE,9.9,6.2,7.0,No,30.8,1009.8,2.0,NW,0.0,NW,62.0,No,6.1,1014.1,Sale,31.0
2013-10-21,15.4,39.0,79.0,7.0,17.8,ESE,2.0,7.2,6.0,No,20.4,1013.3,7.0,S,0.0,ESE,77.0,No,11.9,1014.0,Sale,26.0
2013-10-22,13.4,35.0,80.0,8.0,16.4,SE,0.9,2.2,6.0,Yes,17.7,1010.0,8.0,ESE,0.6,ESE,80.0,No,12.2,1015.1,Sale,17.0
2013-10-23,15.4,74.0,72.0,6.0,16.9,W,7.1,1.6,20.0,No,18.8,1008.0,8.0,W,15.4,W,90.0,Yes,13.0,1001.6,Sale,41.0
2013-10-24,8.6,70.0,57.0,4.0,12.1,W,9.4,5.4,41.0,Yes,13.6,1018.0,5.0,W,0.6,W,71.0,No,6.6,1015.4,Sale,39.0
2013-10-25,12.0,65.0,48.0,3.0,15.7,W,12.7,3.8,33.0,No,16.5,1020.2,2.0,WNW,1.8,WNW,62.0,Yes,4.8,1022.4,Sale,43.0
2013-10-26,9.4,65.0,63.0,3.0,15.5,WNW,,6.0,13.0,No,16.9,1021.8,6.0,W,0.2,WSW,79.0,No,8.7,1020.9,Sale,41.0
2013-10-27,12.4,31.0,52.0,4.0,17.1,W,5.5,5.2,17.0,No,17.6,1022.3,8.0,SE,0.0,W,83.0,No,8.3,1025.0,Sale,7.0
2013-10-28,14.1,41.0,67.0,7.0,18.1,E,9.8,2.8,20.0,Yes,20.7,1013.4,4.0,SSE,0.0,SSE,69.0,No,6.8,1017.3,Sale,15.0
2013-10-29,13.4,41.0,57.0,5.0,17.5,SW,9.9,3.2,24.0,No,18.6,1016.5,3.0,SW,6.6,S,58.0,Yes,10.9,1016.4,Sale,22.0
2013-10-30,12.3,48.0,54.0,2.0,17.9,WNW,7.7,6.2,11.0,No,18.8,1019.3,7.0,WSW,0.0,WSW,73.0,No,6.5,1021.5,Sale,30.0
2013-10-31,13.0,30.0,48.0,5.0,19.1,W,9.7,3.4,20.0,No,19.5,1022.7,8.0,E,0.0,SSW,75.0,No,9.2,1024.4,Sale,11.0
2013-11-01,14.2,30.0,65.0,3.0,18.5,NNE,12.4,4.0,7.0,No,20.0,1019.0,4.0,E,0.0,E,71.0,No,7.3,1022.6,Sale,20.0
2013-11-02,13.7,44.0,63.0,2.0,21.9,WSW,10.3,4.6,11.0,No,25.9,1012.6,5.0,W,0.0,SE,91.0,No,8.1,1015.6,Sale,24.0
2013-11-03,13.5,72.0,59.0,5.0,12.3,W,7.2,4.8,30.0,No,16.7,1017.7,7.0,WSW,0.0,SW,73.0,No,12.2,1013.6,Sale,33.0
2013-11-04,11.7,48.0,39.0,4.0,17.2,W,12.5,7.0,24.0,No,17.9,1028.0,2.0,SSW,0.4,SSW,64.0,No,5.4,1027.5,Sale,19.0
2013-11-05,11.8,33.0,55.0,2.0,18.4,WNW,12.7,6.0,7.0,No,19.5,1025.5,0.0,ESE,0.0,ESE,70.0,No,3.6,1028.9,Sale,22.0
2013-11-06,14.5,35.0,29.0,0.0,26.6,WNW,12.8,3.6,4.0,No,27.7,1014.7,0.0,E,0.0,ESE,75.0,No,3.8,1019.8,Sale,24.0
2013-11-07,18.6,37.0,45.0,7.0,26.7,,2.6,6.8,0.0,No,30.2,1008.8,,S,0.0,SW,59.0,No,7.4,1010.5,Sale,11.0
2013-11-08,14.7,57.0,72.0,7.0,19.0,E,3.3,3.8,26.0,No,20.1,1004.4,8.0,W,0.2,ESE,93.0,No,13.6,1011.3,Sale,24.0
2013-11-09,13.4,65.0,48.0,6.0,16.1,W,9.3,3.8,31.0,No,18.1,1014.5,5.0,W,0.4,WSW,73.0,No,10.8,1011.8,Sale,28.0
2013-11-10,12.3,43.0,52.0,5.0,15.7,W,8.4,6.0,11.0,No,17.4,1022.3,4.0,E,0.2,E,70.0,No,7.5,1022.8,Sale,28.0
2013-11-11,13.0,57.0,63.0,8.0,15.4,E,1.3,4.2,30.0,Yes,15.6,1024.8,8.0,E,0.6,ESE,76.0,No,9.2,1026.7,Sale,37.0
2013-11-12,13.4,54.0,92.0,8.0,13.1,ESE,0.0,3.2,31.0,Yes,15.3,1014.4,8.0,ESE,9.2,S,94.0,Yes,11.4,1019.7,Sale,28.0
2013-11-13,15.2,57.0,68.0,8.0,15.1,NW,2.4,2.2,30.0,Yes,16.8,1010.1,5.0,W,6.4,WNW,55.0,Yes,8.2,1010.3,Sale,22.0
2013-11-14,13.7,69.0,64.0,5.0,16.0,W,6.3,1.8,35.0,No,17.2,1014.8,6.0,W,3.0,W,78.0,Yes,11.9,1014.4,Sale,48.0
2013-11-15,12.6,39.0,66.0,6.0,16.6,W,2.2,4.8,24.0,No,19.0,1017.9,7.0,W,0.0,WSW,80.0,No,9.2,1018.6,Sale,17.0
2013-11-16,13.7,44.0,59.0,4.0,17.5,ESE,7.2,3.2,19.0,No,18.3,1019.5,7.0,E,0.6,E,89.0,No,11.1,1020.4,Sale,33.0
2013-11-17,15.3,39.0,55.0,2.0,19.0,E,12.8,6.2,6.0,No,19.4,1018.8,1.0,ESE,0.2,ESE,71.0,No,4.8,1020.1,Sale,20.0
