Wind.Speed.9.am,Location,Cloud.3.pm,Temp.9.am.F,Pressure.9.am,Rain.Tomorrow,Wind.Gust.Speed,Cloud.9.am,Wind.Dir.9.am,Temp.3.pm.F,Wind.Speed.3.pm,Evaporation,Date,Rain.Today,Max.Temp.F,Humidity.9.am,Wind.Gust.Dir,Wind.Dir.3.pm,Pressure.3.pm,Humidity.3.pm,Min.Temp.F,Rainfall,Sunshine
24.0,WaggaWagga,1.0,87.8,1013.1,No,43.0,1.0,ENE,103.64,7.0,17.6,2014-01-17,No,107.24,9.0,NE,E,1008.4,7.0,75.74000000000001,0.0,13.5
19.0,WaggaWagga,5.0,89.41999999999999,1009.5,No,70.0,1.0,NNE,107.06,20.0,14.8,2014-01-18,No,107.24,17.0,W,W,1005.4,9.0,75.56,0.0,9.7
9.0,WaggaWagga,4.0,84.38000000000001,1007.5,No,39.0,1.0,E,99.5,22.0,13.8,2014-01-19,No,102.02,30.0,W,W,1003.6,18.0,68.36,0.0,13.2
17.0,WaggaWagga,3.0,77.0,1006.6,No,43.0,0.0,NE,92.3,17.0,14.2,2014-01-20,No,93.91999999999999,52.0,ENE,W,1003.5,21.0,68.72,0.0,13.3
9.0,WaggaWagga,3.0,72.32,1008.4,No,43.0,1.0,NE,87.8,28.0,11.0,2014-01-21,No,91.58000000000001,56.0,WSW,W,1005.8,17.0,61.34,0.0,13.1
24.0,WaggaWagga,2.0,74.3,1015.4,No,44.0,0.0,E,89.41999999999999,11.0,11.4,2014-01-22,No,93.56,51.0,ENE,NE,1013.7,25.0,58.82,0.0,12.5
37.0,WaggaWagga,1.0,71.96,1019.6,No,50.0,0.0,ENE,88.7,22.0,11.6,2014-01-23,No,92.3,47.0,E,NE,1014.8,19.0,63.68,0.0,12.9
9.0,WaggaWagga,8.0,70.16,1010.8,Yes,46.0,8.0,NE,67.46,17.0,13.6,2014-01-24,No,70.7,78.0,ENE,NNW,1007.8,89.0,69.62,0.6,0.5
11.0,WaggaWagga,1.0,63.86,1013.0,No,48.0,1.0,SW,80.24000000000001,20.0,1.4,2014-01-25,Yes,82.94,64.0,SW,SSW,1012.9,21.0,56.84,18.2,13.4
28.0,WaggaWagga,0.0,65.48,1021.5,No,43.0,0.0,E,82.4,13.0,9.8,2014-01-26,No,84.02,46.0,ENE,NE,1018.9,25.0,59.0,0.0,13.3
20.0,WaggaWagga,0.0,68.54,1021.7,No,48.0,0.0,ENE,86.72,15.0,10.6,2014-01-27,No,90.14,48.0,E,NNE,1017.9,22.0,60.62,0.0,13.2
15.0,WaggaWagga,1.0,76.64,1018.3,No,31.0,0.0,ENE,93.74,9.0,10.6,2014-01-28,No,95.9,42.0,NNE,NE,1013.8,21.0,61.16,0.0,13.3
11.0,WaggaWagga,1.0,83.12,1015.7,No,43.0,0.0,ENE,100.76,13.0,11.0,2014-01-29,No,102.91999999999999,32.0,E,SW,1011.8,14.0,67.28,0.0,13.2
20.0,WaggaWagga,1.0,78.44,1015.8,No,39.0,1.0,ENE,100.76,9.0,12.0,2014-01-30,No,103.82,37.0,NNE,NW,1012.0,13.0,71.42,0.0,13.1
7.0,WaggaWagga,1.0,83.12,1012.5,No,35.0,1.0,NNE,104.0,11.0,11.6,2014-01-31,No,105.98,27.0,W,N,1009.2,10.0,74.48,0.0,11.9
19.0,WaggaWagga,1.0,84.02,1011.2,No,33.0,0.0,NE,105.8,9.0,14.2,2014-02-01,No,107.06,35.0,E,NNW,1007.7,10.0,76.82,0.0,12.7
19.0,WaggaWagga,2.0,86.36,1010.1,No,41.0,0.0,ENE,106.7,9.0,13.2,2014-02-02,No,107.6,37.0,W,NW,1006.5,7.0,74.66,0.0,13.3
24.0,WaggaWagga,3.0,81.68,1010.9,No,57.0,5.0,ENE,101.3,11.0,15.6,2014-02-03,No,104.36,35.0,S,WSW,1007.0,13.0,74.3,0.0,12.1
20.0,WaggaWagga,1.0,80.96,1012.4,No,61.0,3.0,E,87.08000000000001,31.0,14.2,2014-02-04,No,90.32,48.0,ENE,NE,1013.5,32.0,76.64,0.4,11.2
28.0,WaggaWagga,1.0,66.56,1020.7,No,52.0,0.0,ENE,82.22,24.0,14.8,2014-02-05,No,84.2,39.0,ENE,ENE,1017.1,24.0,60.8,0.0,12.9
24.0,WaggaWagga,0.0,66.92,1018.6,No,56.0,1.0,ENE,85.82,9.0,11.6,2014-02-06,No,91.22,44.0,E,N,1012.9,22.0,60.26,0.0,12.9
19.0,WaggaWagga,1.0,76.28,1014.7,No,28.0,1.0,E,94.46000000000001,11.0,10.0,2014-02-07,No,97.88000000000001,35.0,E,ENE,1011.3,12.0,59.18,0.0,12.8
15.0,WaggaWagga,1.0,81.86,1015.0,No,35.0,0.0,ENE,101.3,19.0,10.2,2014-02-08,No,103.64,28.0,WSW,NW,1011.8,8.0,66.92,0.0,12.9
13.0,WaggaWagga,1.0,85.64,1015.2,No,46.0,0.0,E,102.74,22.0,12.0,2014-02-09,No,104.53999999999999,22.0,NW,NNW,1011.5,5.0,73.4,0.0,12.8
4.0,WaggaWagga,0.0,78.44,1014.8,No,37.0,0.0,NNE,100.03999999999999,17.0,15.2,2014-02-10,No,104.0,38.0,W,NNW,1011.4,10.0,68.0,0.0,12.7
22.0,WaggaWagga,1.0,74.66,1014.4,No,41.0,0.0,ENE,97.52,17.0,11.6,2014-02-11,No,101.11999999999999,49.0,WSW,WSW,1010.0,14.0,66.38,0.0,12.9
24.0,WaggaWagga,5.0,77.18,1013.1,No,37.0,3.0,E,96.61999999999999,11.0,13.2,2014-02-12,No,99.68,49.0,ENE,NNE,1010.5,18.0,69.25999999999999,0.0,12.1
17.0,WaggaWagga,7.0,75.2,1011.9,No,33.0,8.0,ENE,87.8,2.0,10.8,2014-02-13,No,88.34,50.0,E,E,1008.8,30.0,70.16,0.0,0.6
11.0,WaggaWagga,8.0,76.64,1006.0,Yes,31.0,8.0,ENE,86.0,15.0,7.2,2014-02-14,No,87.26,51.0,W,WNW,1003.1,32.0,73.04,0.0,0.8
20.0,WaggaWagga,8.0,67.82,998.6,Yes,46.0,8.0,E,71.06,15.0,4.8,2014-02-15,Yes,74.3,95.0,NW,N,994.7,93.0,66.74000000000001,16.2,0.0
15.0,WaggaWagga,2.0,71.24000000000001,1001.4,No,52.0,7.0,WSW,84.2,30.0,1.0,2014-02-16,Yes,86.9,86.0,W,WSW,1000.7,38.0,67.64,12.8,10.2
13.0,WaggaWagga,2.0,66.56,1012.5,No,28.0,1.0,E,83.3,9.0,8.0,2014-02-17,No,86.36,64.0,ENE,ENE,1009.8,29.0,57.2,0.0,12.6
19.0,WaggaWagga,3.0,70.52,1010.2,No,33.0,5.0,ENE,88.7,9.0,8.0,2014-02-18,No,91.58000000000001,62.0,NE,NE,1006.0,25.0,65.12,0.0,12.3
11.0,WaggaWagga,3.0,77.54,1001.0,No,57.0,7.0,NE,89.78,39.0,8.0,2014-02-19,No,94.82,55.0,WNW,WNW,995.4,17.0,66.74000000000001,0.0,11.8
22.0,WaggaWagga,4.0,56.120000000000005,1010.0,No,46.0,5.0,WSW,69.8,31.0,13.8,2014-02-20,No,73.4,73.0,WSW,WSW,1011.5,23.0,51.620000000000005,0.0,11.8
7.0,WaggaWagga,0.0,58.82,1018.3,No,39.0,0.0,NNW,75.56,19.0,6.6,2014-02-21,No,79.16,53.0,WSW,WSW,1015.9,22.0,48.92,0.0,12.8
7.0,WaggaWagga,0.0,64.04,1019.3,No,30.0,0.0,ESE,82.04,11.0,7.8,2014-02-22,No,85.46000000000001,65.0,ENE,SE,1016.9,26.0,51.44,0.0,12.7
17.0,WaggaWagga,1.0,67.46,1021.1,No,31.0,0.0,NE,84.2,7.0,7.8,2014-02-23,No,86.53999999999999,55.0,ENE,NNE,1017.9,28.0,62.059999999999995,0.0,12.3
13.0,WaggaWagga,1.0,69.8,1019.4,No,31.0,0.0,E,86.72,6.0,8.0,2014-02-24,No,89.96000000000001,55.0,ENE,SSW,1015.6,25.0,60.08,0.0,12.3
19.0,WaggaWagga,5.0,72.86,1014.9,No,46.0,0.0,ENE,90.5,19.0,8.0,2014-02-25,No,93.38000000000001,56.0,SW,N,1009.5,19.0,63.86,0.0,11.2
6.0,WaggaWagga,6.0,73.75999999999999,1009.7,Yes,,7.0,NE,68.72,,9.4,2014-02-26,No,86.36,62.0,,,1009.7,87.0,68.18,0.0,5.1
4.0,WaggaWagga,5.0,64.22,1016.2,No,,1.0,NNW,83.66,17.0,5.6,2014-02-27,Yes,86.18,70.0,,SW,1014.7,26.0,59.18,12.8,11.8
24.0,WaggaWagga,7.0,68.18,1020.0,Yes,,7.0,E,72.68,17.0,8.0,2014-02-28,No,74.12,59.0,,NE,1020.1,54.0,63.86,0.0,0.3
9.0,WaggaWagga,7.0,65.48,1019.8,No,35.0,7.0,ESE,75.38,15.0,4.0,2014-03-01,Yes,77.18,88.0,NNE,ENE,1017.9,56.0,61.16,6.4,2.0
7.0,WaggaWagga,3.0,68.18,1019.8,No,30.0,1.0,NE,82.58,13.0,4.2,2014-03-02,No,84.56,75.0,E,ESE,1017.6,35.0,59.36,0.0,12.0
20.0,WaggaWagga,1.0,69.62,1023.9,No,41.0,0.0,ENE,84.02,19.0,8.0,2014-03-03,No,85.64,53.0,E,E,1021.0,25.0,62.6,0.0,11.9
17.0,WaggaWagga,2.0,70.88,1024.3,No,33.0,1.0,ENE,86.72,7.0,8.0,2014-03-04,No,87.98,61.0,E,ENE,1020.0,29.0,65.3,0.0,12.0
4.0,WaggaWagga,3.0,70.16,1017.6,Yes,37.0,7.0,ESE,82.04,13.0,7.6,2014-03-05,No,85.28,75.0,W,NNW,1014.8,47.0,65.48,0.0,5.1
17.0,WaggaWagga,5.0,70.7,1017.1,No,39.0,3.0,ENE,87.26,19.0,4.6,2014-03-06,Yes,90.32,70.0,W,WNW,1014.6,32.0,62.24,1.4,11.6
6.0,WaggaWagga,1.0,64.58,1019.8,No,33.0,0.0,NE,84.56,22.0,7.6,2014-03-07,No,86.18,74.0,WSW,WSW,1017.6,15.0,52.34,0.0,11.6
7.0,WaggaWagga,5.0,66.92,1020.7,Yes,59.0,2.0,ESE,88.52,20.0,7.6,2014-03-08,No,91.03999999999999,46.0,ENE,NE,1017.4,21.0,52.34,0.0,8.4
26.0,WaggaWagga,3.0,70.52,1021.0,No,44.0,1.0,ENE,85.1,15.0,8.0,2014-03-09,Yes,87.8,62.0,N,E,1017.3,34.0,57.379999999999995,2.0,11.0
17.0,WaggaWagga,1.0,71.24000000000001,1021.9,No,31.0,2.0,ENE,88.34,9.0,8.0,2014-03-10,No,91.58000000000001,54.0,SE,WNW,1018.9,26.0,64.4,0.0,11.6
13.0,WaggaWagga,5.0,74.48,1021.5,Yes,26.0,1.0,ENE,89.41999999999999,6.0,7.2,2014-03-11,No,91.94,54.0,WSW,ESE,1017.7,26.0,60.980000000000004,0.0,10.7
4.0,WaggaWagga,6.0,68.0,1017.5,No,43.0,7.0,SE,80.06,9.0,5.8,2014-03-12,Yes,84.56,88.0,SW,NW,1015.6,51.0,65.84,9.0,7.7
17.0,WaggaWagga,4.0,67.28,1017.9,No,30.0,3.0,ENE,84.91999999999999,13.0,5.8,2014-03-13,No,86.9,67.0,ENE,NW,1014.5,29.0,56.48,0.0,11.5
20.0,WaggaWagga,7.0,70.52,1015.3,No,43.0,7.0,ENE,87.61999999999999,28.0,5.6,2014-03-14,No,88.52,67.0,WNW,WNW,1011.6,21.0,62.6,0.0,10.9
9.0,WaggaWagga,7.0,69.44,1010.5,Yes,78.0,7.0,E,76.82,39.0,7.8,2014-03-15,No,84.02,66.0,NW,NW,1006.8,40.0,57.74,0.0,2.1
28.0,WaggaWagga,7.0,59.36,1007.9,No,48.0,7.0,WSW,65.66,26.0,5.4,2014-03-16,Yes,69.62,62.0,WNW,W,1008.1,35.0,55.76,1.4,6.3
11.0,WaggaWagga,7.0,56.3,1016.9,No,52.0,7.0,E,76.82,19.0,6.2,2014-03-17,No,79.7,72.0,WNW,W,1015.1,31.0,44.96,0.0,6.9
0.0,WaggaWagga,6.0,64.75999999999999,1020.8,No,37.0,5.0,,81.14,19.0,4.4,2014-03-18,No,85.46000000000001,58.0,WNW,NW,1019.2,32.0,54.14,0.0,10.3
11.0,WaggaWagga,1.0,64.58,1024.2,No,31.0,2.0,E,84.56,9.0,6.2,2014-03-19,No,86.0,60.0,ENE,S,1022.2,14.0,52.16,0.0,10.9
17.0,WaggaWagga,3.0,70.88,1025.1,No,39.0,1.0,ENE,85.82,11.0,6.6,2014-03-20,No,88.52,58.0,E,N,1020.7,30.0,63.14,0.0,11.2
17.0,WaggaWagga,7.0,71.42,1020.0,Yes,54.0,2.0,NE,84.56,20.0,9.4,2014-03-21,No,88.34,58.0,WSW,N,1015.3,29.0,65.48,0.0,9.1
11.0,WaggaWagga,2.0,65.66,1017.2,No,39.0,2.0,NNW,76.82,19.0,6.8,2014-03-22,Yes,79.52,84.0,W,WNW,1015.9,38.0,59.18,6.2,10.7
6.0,WaggaWagga,7.0,57.02,1017.2,No,33.0,7.0,ENE,74.84,15.0,5.8,2014-03-23,No,76.1,68.0,WSW,WSW,1014.8,24.0,46.22,0.0,9.2
7.0,WaggaWagga,7.0,56.84,1016.6,Yes,39.0,7.0,SSE,69.8,20.0,5.4,2014-03-24,No,73.4,68.0,E,E,1015.7,48.0,50.18,0.0,1.8
13.0,WaggaWagga,5.0,63.86,1020.0,No,46.0,1.0,ESE,78.08,22.0,2.4,2014-03-25,Yes,81.86,75.0,E,ENE,1018.3,41.0,56.84,3.8,10.4
9.0,WaggaWagga,7.0,65.48,1022.4,Yes,22.0,7.0,ENE,67.82,17.0,6.8,2014-03-26,No,68.72,72.0,SE,SE,1020.3,91.0,60.8,0.0,0.0
13.0,WaggaWagga,7.0,63.86,1018.7,No,30.0,8.0,ENE,74.84,15.0,1.4,2014-03-27,Yes,77.54,95.0,N,N,1015.9,67.0,62.959999999999994,30.2,5.0
0.0,WaggaWagga,7.0,68.36,1015.8,No,39.0,8.0,,70.7,13.0,2.4,2014-03-28,No,78.25999999999999,87.0,ESE,E,1013.2,82.0,63.86,0.2,4.5
7.0,WaggaWagga,7.0,63.5,1016.6,No,28.0,8.0,N,75.92,15.0,3.0,2014-03-29,No,79.16,98.0,WNW,WSW,1015.2,55.0,59.540000000000006,1.0,2.9
9.0,WaggaWagga,6.0,64.22,1020.0,No,44.0,1.0,ESE,75.56,35.0,4.2,2014-03-30,No,80.24000000000001,83.0,SSE,SE,1019.4,42.0,56.48,0.0,10.9
11.0,WaggaWagga,1.0,62.959999999999994,1021.4,No,22.0,4.0,ESE,80.96,4.0,3.8,2014-03-31,No,82.94,70.0,E,WNW,1018.2,36.0,54.5,0.0,10.8
11.0,WaggaWagga,5.0,62.42,1019.2,No,17.0,6.0,ENE,80.96,9.0,5.0,2014-04-01,No,82.22,80.0,E,E,1016.8,44.0,60.440000000000005,0.0,7.0
11.0,WaggaWagga,6.0,64.22,1016.8,No,19.0,4.0,E,82.75999999999999,11.0,3.8,2014-04-02,No,84.02,81.0,E,ESE,1013.7,40.0,57.56,0.0,9.9
7.0,WaggaWagga,8.0,68.0,1016.2,Yes,20.0,7.0,E,68.36,11.0,4.0,2014-04-03,No,68.9,72.0,WSW,SE,1016.6,87.0,64.04,0.0,0.0
17.0,WaggaWagga,8.0,63.86,1017.6,Yes,28.0,8.0,ENE,62.959999999999994,13.0,0.8,2014-04-04,Yes,64.75999999999999,88.0,E,ESE,1016.5,94.0,62.959999999999994,13.8,0.0
11.0,WaggaWagga,7.0,61.88,1019.3,Yes,17.0,8.0,S,67.82,7.0,0.8,2014-04-05,Yes,71.96,97.0,SE,SE,1018.3,78.0,60.8,9.8,2.8
11.0,WaggaWagga,3.0,64.75999999999999,1022.2,No,26.0,1.0,ESE,75.02,7.0,1.0,2014-04-06,Yes,75.92,71.0,NE,SE,1020.3,47.0,57.92,3.6,9.9
19.0,WaggaWagga,7.0,64.94,1025.0,No,41.0,6.0,E,71.96,17.0,5.2,2014-04-07,No,73.94,52.0,E,ENE,1021.3,45.0,58.1,0.0,7.9
19.0,WaggaWagga,7.0,64.94,1023.3,No,31.0,7.0,ENE,73.58,13.0,4.8,2014-04-08,No,74.66,64.0,E,ENE,1018.6,48.0,56.3,0.0,8.9
9.0,WaggaWagga,8.0,62.959999999999994,1020.6,Yes,20.0,8.0,ENE,69.44,4.0,4.8,2014-04-09,No,69.98,87.0,SSE,S,1017.4,56.0,62.059999999999995,0.8,0.2
13.0,WaggaWagga,8.0,61.7,1015.3,Yes,24.0,8.0,ENE,63.68,11.0,1.6,2014-04-10,Yes,66.56,95.0,E,ENE,1010.9,95.0,61.519999999999996,7.6,0.0
9.0,WaggaWagga,7.0,66.02,1006.8,Yes,39.0,7.0,NW,66.2,24.0,0.4,2014-04-11,Yes,74.12,89.0,SW,S,1005.5,88.0,61.519999999999996,20.0,2.8
15.0,WaggaWagga,4.0,64.22,1014.2,No,26.0,1.0,SSE,73.22,15.0,2.6,2014-04-12,Yes,75.2,61.0,SSE,SSE,1013.7,46.0,52.52,2.6,10.5
6.0,WaggaWagga,3.0,61.7,1018.9,No,31.0,1.0,ESE,73.04,17.0,3.6,2014-04-13,No,73.75999999999999,69.0,WSW,SW,1016.0,42.0,49.28,0.0,11.0
15.0,WaggaWagga,3.0,60.08,1021.0,No,28.0,1.0,ESE,68.36,15.0,3.4,2014-04-14,No,69.8,64.0,ENE,ESE,1018.4,41.0,49.28,0.0,10.6
15.0,WaggaWagga,1.0,58.64,1021.9,No,19.0,1.0,ESE,70.52,11.0,4.0,2014-04-15,No,71.96,61.0,ESE,ESE,1018.8,40.0,48.92,0.0,10.8
7.0,WaggaWagga,5.0,57.56,1021.5,No,26.0,1.0,ENE,70.88,15.0,3.2,2014-04-16,No,71.42,74.0,W,W,1018.2,38.0,46.04,0.0,10.7
9.0,WaggaWagga,1.0,56.66,1021.6,No,22.0,1.0,E,69.98,13.0,3.4,2014-04-17,No,70.16,73.0,WSW,WNW,1018.9,43.0,43.34,0.0,10.6
9.0,WaggaWagga,7.0,55.4,1018.4,No,41.0,3.0,ENE,69.8,22.0,3.4,2014-04-18,No,71.42,79.0,WSW,WSW,1014.2,42.0,44.239999999999995,0.0,9.0
7.0,WaggaWagga,1.0,52.52,1018.8,No,30.0,0.0,NNW,62.24,19.0,4.0,2014-04-19,No,63.68,71.0,WSW,SW,1016.5,38.0,40.64,0.0,10.5
9.0,WaggaWagga,7.0,49.28,1019.8,No,28.0,1.0,E,60.26,15.0,2.4,2014-04-20,No,62.6,78.0,W,W,1017.5,47.0,36.32,0.0,8.4
13.0,WaggaWagga,7.0,48.74,1022.5,No,22.0,1.0,E,63.68,7.0,2.4,2014-04-21,No,65.66,75.0,E,NW,1019.2,45.0,35.24,0.0,10.0
13.0,WaggaWagga,5.0,55.22,1019.6,Yes,20.0,5.0,E,70.88,11.0,2.8,2014-04-22,No,72.68,78.0,E,ESE,1016.0,42.0,48.2,0.0,9.5
19.0,WaggaWagga,7.0,57.56,1017.8,No,44.0,7.0,NE,70.34,17.0,2.8,2014-04-23,Yes,71.96,76.0,NE,SE,1013.7,58.0,53.24,1.8,5.7
7.0,WaggaWagga,1.0,59.0,1015.7,No,30.0,1.0,NE,69.8,20.0,1.6,2014-04-24,No,70.16,86.0,SW,SW,1015.0,37.0,48.56,0.4,9.8
13.0,WaggaWagga,1.0,55.94,1020.5,No,35.0,0.0,ESE,71.42,22.0,4.0,2014-04-25,No,72.32,73.0,ENE,ENE,1015.5,53.0,41.54,0.0,9.9
7.0,WaggaWagga,6.0,60.440000000000005,1015.4,No,30.0,7.0,NE,69.98,17.0,3.0,2014-04-26,No,72.5,84.0,W,WSW,1012.9,45.0,55.58,0.0,3.6
7.0,WaggaWagga,3.0,55.4,1022.1,No,28.0,1.0,NE,71.06,19.0,2.2,2014-04-27,No,72.86,80.0,ENE,ENE,1019.8,46.0,44.78,0.0,9.0
19.0,WaggaWagga,6.0,61.34,1024.0,No,39.0,3.0,E,72.68,13.0,3.8,2014-04-28,No,74.66,64.0,E,E,1019.3,51.0,53.06,0.0,8.3
13.0,WaggaWagga,7.0,62.42,1016.6,Yes,54.0,7.0,E,73.75999999999999,9.0,3.0,2014-04-29,No,74.48,75.0,WNW,NNW,1010.5,55.0,54.5,0.0,1.7
11.0,WaggaWagga,1.0,55.04,1015.8,No,33.0,6.0,W,61.16,17.0,2.0,2014-04-30,Yes,62.059999999999995,84.0,WSW,SW,1015.4,50.0,50.18,3.0,9.0
13.0,WaggaWagga,2.0,48.379999999999995,1017.7,No,24.0,1.0,E,62.059999999999995,11.0,2.8,2014-05-01,No,64.58,81.0,WNW,NW,1014.0,48.0,38.660000000000004,0.0,10.2
2.0,WaggaWagga,7.0,49.46,1008.8,Yes,28.0,7.0,ENE,57.56,17.0,3.4,2014-05-02,No,59.540000000000006,77.0,NNW,NW,1002.6,49.0,44.78,0.0,1.5
20.0,WaggaWagga,7.0,44.96,998.5,Yes,37.0,8.0,W,48.02,17.0,0.6,2014-05-03,Yes,51.44,94.0,W,WSW,999.0,87.0,44.78,6.2,0.0
28.0,WaggaWagga,7.0,47.84,1007.6,No,43.0,5.0,W,52.7,24.0,1.2,2014-05-04,Yes,53.96,76.0,WSW,WSW,1009.8,58.0,44.42,1.2,4.3
13.0,WaggaWagga,6.0,51.620000000000005,1020.6,No,28.0,7.0,WSW,56.48,13.0,2.0,2014-05-05,No,59.36,79.0,WSW,W,1020.2,56.0,42.260000000000005,0.0,1.8
4.0,WaggaWagga,4.0,50.9,1023.6,No,31.0,8.0,SSW,60.980000000000004,17.0,1.8,2014-05-06,No,61.88,94.0,SW,SW,1021.4,51.0,49.46,1.0,6.4
9.0,WaggaWagga,3.0,47.120000000000005,1025.5,No,26.0,1.0,ENE,61.34,9.0,2.2,2014-05-07,No,63.14,73.0,ESE,NE,1023.5,45.0,33.44,0.0,9.8
17.0,WaggaWagga,1.0,48.2,1027.4,No,35.0,1.0,ESE,63.5,11.0,2.0,2014-05-08,No,64.04,63.0,ENE,NE,1024.2,36.0,38.12,0.0,9.8
17.0,WaggaWagga,7.0,55.22,1026.0,No,28.0,7.0,E,65.12,15.0,3.0,2014-05-09,No,67.1,59.0,E,NE,1021.8,49.0,43.519999999999996,0.0,7.0
9.0,WaggaWagga,7.0,56.84,1021.9,Yes,19.0,7.0,ENE,56.48,9.0,2.6,2014-05-10,No,59.540000000000006,69.0,E,NNE,1019.7,94.0,52.879999999999995,0.0,0.2
13.0,WaggaWagga,3.0,57.379999999999995,1024.8,No,30.0,4.0,W,64.75999999999999,17.0,0.8,2014-05-11,Yes,65.48,82.0,SW,SW,1024.3,56.0,53.78,4.4,8.5
9.0,WaggaWagga,3.0,49.28,1031.0,No,24.0,1.0,E,66.74000000000001,13.0,1.2,2014-05-12,No,67.46,86.0,ENE,ENE,1028.6,50.0,38.660000000000004,0.0,9.7
15.0,WaggaWagga,1.0,55.94,1030.4,No,28.0,2.0,E,68.0,9.0,1.8,2014-05-13,No,68.54,71.0,E,E,1026.8,48.0,45.14,0.0,9.3
13.0,WaggaWagga,1.0,51.98,1029.0,No,19.0,3.0,E,68.18,9.0,2.6,2014-05-14,No,68.36,73.0,E,E,1025.4,53.0,43.16,0.0,9.3
13.0,WaggaWagga,4.0,53.24,1028.3,No,19.0,3.0,E,67.28,9.0,2.8,2014-05-15,No,69.44,75.0,ESE,E,1025.3,49.0,42.8,0.0,8.9
15.0,WaggaWagga,3.0,52.34,1030.3,No,22.0,1.0,ESE,69.62,2.0,2.4,2014-05-16,No,71.24000000000001,78.0,ESE,NE,1027.7,44.0,45.86,0.0,9.7
15.0,WaggaWagga,6.0,53.06,1029.8,No,19.0,3.0,E,69.44,6.0,1.6,2014-05-17,No,71.24000000000001,77.0,E,S,1026.2,45.0,44.78,0.0,5.8
13.0,WaggaWagga,7.0,54.86,1028.7,No,19.0,7.0,E,66.2,11.0,1.8,2014-05-18,No,67.64,79.0,E,ENE,1025.6,61.0,51.98,0.0,2.3
13.0,WaggaWagga,1.0,57.02,1026.2,No,19.0,2.0,E,72.14,2.0,1.6,2014-05-19,No,73.94,77.0,ENE,NE,1022.7,46.0,49.64,0.0,8.6
7.0,WaggaWagga,2.0,55.94,1023.5,No,17.0,7.0,E,66.38,11.0,2.2,2014-05-20,No,67.64,84.0,E,ESE,1020.8,63.0,50.0,1.0,5.4
9.0,WaggaWagga,3.0,53.6,1025.4,No,17.0,1.0,E,69.08,2.0,0.8,2014-05-21,No,71.06,88.0,E,WSW,1022.9,51.0,41.0,0.0,8.5
13.0,WaggaWagga,5.0,54.68,1023.7,No,30.0,2.0,E,73.22,13.0,1.8,2014-05-22,No,74.66,84.0,NW,NW,1018.9,38.0,46.4,0.0,8.0
9.0,WaggaWagga,2.0,58.82,1018.3,No,43.0,1.0,E,74.3,30.0,1.8,2014-05-23,No,75.56,68.0,W,W,1013.4,34.0,49.28,0.0,8.1
7.0,WaggaWagga,7.0,56.48,1017.5,No,17.0,7.0,NE,64.94,9.0,2.6,2014-05-24,No,66.02,91.0,NW,WNW,1015.8,65.0,51.8,0.0,3.5
15.0,WaggaWagga,7.0,55.22,1019.6,No,28.0,1.0,E,68.0,11.0,1.8,2014-05-25,No,68.72,85.0,SSW,E,1018.2,67.0,45.68,0.0,6.4
13.0,WaggaWagga,5.0,58.28,1023.1,No,26.0,5.0,E,74.3,19.0,1.2,2014-05-26,No,75.2,82.0,ENE,E,1019.1,47.0,49.1,0.2,7.3
33.0,WaggaWagga,7.0,67.28,1011.6,Yes,91.0,7.0,N,57.56,22.0,3.8,2014-05-27,No,69.44,45.0,WNW,NNE,1008.3,92.0,58.28,0.0,0.0
2.0,WaggaWagga,7.0,53.42,1015.1,No,28.0,7.0,NNW,55.76,13.0,5.0,2014-05-28,Yes,56.66,87.0,WNW,W,1016.8,81.0,46.4,24.8,1.2
7.0,WaggaWagga,3.0,50.0,1024.9,No,17.0,8.0,E,60.8,7.0,0.8,2014-05-29,No,64.4,99.0,WSW,S,1022.9,64.0,44.06,0.0,4.9
13.0,WaggaWagga,2.0,52.34,1026.3,No,30.0,1.0,ESE,64.75999999999999,15.0,3.0,2014-05-30,No,65.48,79.0,E,ENE,1023.3,54.0,41.0,0.0,8.0
15.0,WaggaWagga,7.0,56.48,1023.5,Yes,39.0,4.0,ESE,59.36,13.0,0.8,2014-05-31,No,65.66,72.0,ENE,ENE,1020.0,84.0,49.46,0.0,4.1
24.0,WaggaWagga,7.0,53.96,1017.6,Yes,35.0,7.0,E,56.48,15.0,2.6,2014-06-01,Yes,59.0,93.0,E,ENE,1017.3,77.0,53.42,27.2,0.7
0.0,WaggaWagga,7.0,51.620000000000005,1019.0,Yes,26.0,7.0,,55.04,9.0,1.0,2014-06-02,Yes,57.2,97.0,WNW,W,1017.3,83.0,48.56,5.0,0.8
13.0,WaggaWagga,7.0,51.08,1020.5,No,31.0,8.0,NW,54.5,17.0,0.8,2014-06-03,Yes,54.86,92.0,WNW,W,1019.9,80.0,50.54,9.2,0.0
0.0,WaggaWagga,7.0,52.34,1026.3,No,20.0,7.0,,57.56,11.0,0.6,2014-06-04,No,58.459999999999994,92.0,WSW,WSW,1025.3,74.0,50.0,0.0,0.0
0.0,WaggaWagga,5.0,44.42,1028.6,No,24.0,8.0,,60.62,17.0,0.4,2014-06-05,No,61.88,99.0,SW,WSW,1025.9,65.0,38.660000000000004,0.0,5.6
0.0,WaggaWagga,3.0,46.4,1028.7,No,24.0,1.0,,62.24,19.0,1.0,2014-06-06,No,63.86,96.0,WSW,WSW,1026.7,60.0,37.58,0.0,8.5
