Humidity_3_pm,Humidity_9_am,Pressure_3_pm,Cloud_3_pm,Max_Temp_C,Rainfall,Wind_Dir_9_am,Sunshine,Wind_Dir_3_pm,Wind_Speed_9_am,Date,Temp_3_pm_C,Pressure_9_am,Temp_9_am_C,Wind_Gust_Speed,Location,Rain_Tomorrow,Cloud_9_am,Rain_Today,Min_Temp_C,Wind_Gust_Dir,Wind_Speed_3_pm
29.0,50.0,1016.1,0.0,27.2,0.0,SE,11.2,SW,17.0,2013-03-22,26.1,1019.8,19.0,,PearceRAAF,No,0.0,No,10.8,,15.0
38.0,59.0,1017.1,,27.9,0.0,S,11.2,SSW,11.0,2013-03-23,25.9,1020.4,19.3,35.0,PearceRAAF,No,,No,9.7,SSW,24.0
30.0,64.0,1012.2,,30.7,0.0,S,9.9,SW,9.0,2013-03-24,29.7,1018.0,18.6,37.0,PearceRAAF,No,,No,8.9,SW,26.0
60.0,73.0,1004.1,8.0,24.4,0.0,S,3.7,WSW,11.0,2013-03-25,22.4,1007.5,18.5,,PearceRAAF,Yes,3.0,No,11.1,,22.0
44.0,90.0,1012.5,5.0,20.8,19.2,S,7.6,SSW,33.0,2013-03-26,20.1,1009.4,14.3,52.0,PearceRAAF,No,8.0,Yes,12.4,SSW,30.0
36.0,64.0,1021.3,5.0,24.1,0.0,WSW,10.1,SSW,4.0,2013-03-27,22.8,1023.0,15.6,31.0,PearceRAAF,No,1.0,No,6.6,SW,13.0
31.0,46.0,1023.7,0.0,25.6,0.0,E,10.9,ESE,22.0,2013-03-28,24.4,1027.8,19.0,37.0,PearceRAAF,No,0.0,No,10.4,ENE,17.0
30.0,52.0,1019.1,,27.8,0.0,ENE,11.1,SSE,22.0,2013-03-29,26.5,1023.4,20.3,41.0,PearceRAAF,No,,No,13.6,E,9.0
30.0,53.0,1018.4,1.0,28.4,0.0,ESE,11.2,SSE,20.0,2013-03-30,27.3,1021.2,21.9,35.0,PearceRAAF,No,,No,13.4,ENE,11.0
24.0,46.0,1017.1,,30.6,0.0,ENE,11.1,E,17.0,2013-03-31,29.6,1020.5,21.8,39.0,PearceRAAF,No,,No,15.7,E,9.0
18.0,34.0,1016.5,,32.4,0.0,NNE,11.0,SE,9.0,2013-04-01,31.9,1019.5,25.3,35.0,PearceRAAF,No,,No,19.0,E,19.0
18.0,33.0,1014.8,0.0,32.7,0.0,E,10.9,NE,20.0,2013-04-02,31.7,1019.1,23.7,31.0,PearceRAAF,No,0.0,No,16.2,ENE,17.0
25.0,32.0,1012.4,1.0,34.9,0.0,ENE,10.5,E,22.0,2013-04-03,34.0,1015.3,24.5,50.0,PearceRAAF,No,3.0,No,23.0,ENE,11.0
24.0,34.0,1011.9,2.0,37.8,0.0,NE,9.2,W,17.0,2013-04-04,34.0,1014.5,28.5,,PearceRAAF,No,3.0,No,18.1,,26.0
37.0,95.0,1015.3,3.0,28.9,0.0,WNW,10.0,WSW,6.0,2013-04-05,27.6,1016.4,20.1,39.0,PearceRAAF,No,4.0,No,16.9,S,28.0
39.0,62.0,1016.2,,28.7,0.0,ESE,10.5,E,31.0,2013-04-06,28.2,1019.5,22.0,46.0,PearceRAAF,No,,No,16.3,ESE,20.0
30.0,62.0,1013.2,,32.3,0.0,E,9.8,ESE,30.0,2013-04-07,31.0,1017.6,21.3,46.0,PearceRAAF,No,,No,17.7,ESE,17.0
20.0,26.0,1012.9,6.0,39.4,0.0,NNE,10.2,W,6.0,2013-04-08,34.2,1015.5,29.7,43.0,PearceRAAF,No,0.0,No,19.1,NNW,24.0
31.0,45.0,1013.5,4.0,37.9,0.0,SSW,10.4,WSW,2.0,2013-04-09,32.4,1016.3,23.5,39.0,PearceRAAF,No,1.0,No,13.6,SW,22.0
14.0,52.0,1012.0,6.0,36.6,0.0,S,7.3,S,7.0,2013-04-10,36.0,1014.5,24.5,31.0,PearceRAAF,No,3.0,No,16.8,SW,9.0
37.0,30.0,1011.5,,37.2,0.5,NE,5.3,SSW,7.0,2013-04-11,29.3,1012.4,30.4,,PearceRAAF,No,4.0,No,21.4,,17.0
77.0,53.0,1014.7,8.0,25.5,0.4,E,0.0,SE,17.0,2013-04-12,23.2,1015.7,24.8,35.0,PearceRAAF,,8.0,No,21.2,E,9.0
54.0,76.0,1013.5,,28.4,,S,0.4,ESE,13.0,2013-04-13,27.0,1016.0,21.4,30.0,PearceRAAF,,3.0,,19.5,E,2.0
46.0,70.0,1013.8,,29.9,,SSW,4.4,SW,11.0,2013-04-14,28.9,1016.8,23.2,,PearceRAAF,Yes,,,19.8,,11.0
61.0,75.0,1012.6,8.0,29.5,4.2,N,4.4,WSW,6.0,2013-04-15,26.2,1015.5,23.0,26.0,PearceRAAF,No,7.0,Yes,18.2,W,15.0
62.0,85.0,1013.2,6.0,27.5,0.2,NNW,2.0,W,7.0,2013-04-16,25.3,1014.7,21.7,26.0,PearceRAAF,No,8.0,No,19.0,W,17.0
54.0,91.0,1011.6,7.0,27.3,0.0,NNE,4.2,WSW,6.0,2013-04-17,26.6,1014.7,20.2,20.0,PearceRAAF,Yes,8.0,No,18.4,WSW,11.0
51.0,87.0,1011.9,8.0,26.2,2.0,NE,2.8,SW,11.0,2013-04-18,25.1,1013.9,20.0,22.0,PearceRAAF,No,8.0,Yes,16.1,WSW,6.0
43.0,73.0,1013.0,1.0,27.8,0.0,S,5.5,W,7.0,2013-04-19,26.4,1013.8,21.2,28.0,PearceRAAF,,,No,17.5,WSW,17.0
50.0,79.0,1017.4,,23.5,,S,7.8,SSW,15.0,2013-04-20,21.4,1018.6,18.9,44.0,PearceRAAF,,4.0,,14.4,SW,28.0
45.0,65.0,1015.9,1.0,22.6,,N,4.4,WSW,11.0,2013-04-21,21.2,1018.6,16.5,44.0,PearceRAAF,Yes,8.0,,11.9,WSW,26.0
53.0,91.0,1017.2,6.0,23.3,8.5,N,7.4,SSW,6.0,2013-04-22,22.0,1018.1,17.6,31.0,PearceRAAF,No,8.0,Yes,15.0,WSW,11.0
41.0,72.0,1019.7,1.0,24.8,0.0,ENE,9.8,SSW,11.0,2013-04-23,23.9,1022.5,18.0,41.0,PearceRAAF,No,1.0,No,9.2,ENE,9.0
25.0,56.0,1016.8,7.0,29.5,0.0,E,4.7,NW,15.0,2013-04-24,28.6,1021.4,19.4,31.0,PearceRAAF,No,7.0,No,9.6,SSW,7.0
27.0,31.0,1012.8,,28.6,0.0,NE,0.4,S,13.0,2013-04-25,27.6,1015.6,23.3,26.0,PearceRAAF,No,,No,18.4,NE,7.0
50.0,75.0,1015.4,2.0,27.2,0.0,SW,10.3,WSW,6.0,2013-04-26,24.6,1016.1,20.8,31.0,PearceRAAF,No,2.0,No,15.4,WSW,24.0
45.0,80.0,1015.7,,26.4,0.0,N,8.1,SW,2.0,2013-04-27,24.9,1018.2,18.2,31.0,PearceRAAF,No,2.0,No,10.6,SW,13.0
38.0,82.0,1017.6,,26.0,0.0,SW,9.9,S,6.0,2013-04-28,24.5,1020.0,17.7,30.0,PearceRAAF,No,5.0,No,10.2,WSW,17.0
33.0,67.0,1018.4,7.0,26.1,0.0,E,8.7,WSW,19.0,2013-04-29,25.3,1021.5,16.8,39.0,PearceRAAF,No,5.0,No,13.2,E,13.0
40.0,51.0,1014.1,5.0,31.3,0.0,ENE,7.9,W,9.0,2013-04-30,28.4,1018.1,21.1,33.0,PearceRAAF,No,5.0,No,14.4,ENE,22.0
39.0,70.0,1010.0,8.0,27.8,0.0,N,1.3,NNW,13.0,2013-05-01,26.4,1013.5,18.9,37.0,PearceRAAF,Yes,8.0,No,12.6,NNW,24.0
58.0,86.0,1010.4,6.0,24.7,5.6,N,6.4,WNW,19.0,2013-05-02,22.1,1010.6,17.9,57.0,PearceRAAF,Yes,7.0,Yes,17.5,NW,33.0
56.0,95.0,1018.1,6.0,23.2,3.6,,8.5,ENE,0.0,2013-05-03,21.1,1019.0,15.7,35.0,PearceRAAF,No,2.0,Yes,12.9,SE,17.0
,76.0,,,,0.0,ESE,9.0,,13.0,2013-05-04,,1023.6,16.3,,PearceRAAF,No,6.0,No,11.3,,
46.0,71.0,1015.3,,26.0,0.0,E,8.0,NW,19.0,2013-05-05,25.3,1018.4,18.1,,PearceRAAF,No,,No,13.9,,9.0
66.0,88.0,1011.1,,22.2,0.0,N,2.0,SSE,7.0,2013-05-06,21.9,1015.0,15.0,,PearceRAAF,No,8.0,No,11.9,,11.0
47.0,77.0,1003.2,,24.8,0.0,WNW,9.2,N,7.0,2013-05-07,24.0,1007.9,18.1,39.0,PearceRAAF,Yes,4.0,No,13.1,N,26.0
59.0,84.0,992.6,6.0,21.6,10.0,N,4.0,NNW,28.0,2013-05-08,18.5,996.9,17.8,87.0,PearceRAAF,Yes,6.0,Yes,16.4,W,54.0
50.0,76.0,1009.4,7.0,21.9,22.0,WNW,6.3,WNW,22.0,2013-05-09,21.1,1010.2,16.2,57.0,PearceRAAF,Yes,5.0,Yes,11.5,WNW,35.0
62.0,79.0,1018.5,4.0,20.4,4.6,N,7.7,WSW,9.0,2013-05-10,17.6,1018.9,15.2,46.0,PearceRAAF,,4.0,Yes,12.2,WSW,28.0
44.0,84.0,1025.0,,20.3,,SSE,7.0,S,11.0,2013-05-11,19.5,1025.3,16.2,39.0,PearceRAAF,,4.0,,13.5,SSW,22.0
51.0,84.0,1028.9,,20.8,,W,7.6,SE,6.0,2013-05-12,20.0,1031.7,13.0,30.0,PearceRAAF,Yes,,,5.9,ESE,17.0
46.0,68.0,1025.8,6.0,20.5,7.2,E,8.3,E,13.0,2013-05-13,20.0,1030.8,15.8,35.0,PearceRAAF,No,1.0,Yes,5.4,E,9.0
38.0,60.0,1018.4,1.0,22.0,0.0,ENE,9.2,E,17.0,2013-05-14,21.7,1023.2,15.4,35.0,PearceRAAF,No,4.0,No,9.7,NE,9.0
32.0,55.0,1014.1,1.0,22.9,0.0,NNE,9.5,N,11.0,2013-05-15,22.3,1017.9,16.4,31.0,PearceRAAF,No,0.0,No,10.6,NE,19.0
42.0,38.0,1011.3,6.0,24.7,0.0,N,4.6,NNW,26.0,2013-05-16,23.0,1014.4,18.6,,PearceRAAF,Yes,6.0,No,,,19.0
54.0,85.0,1016.1,7.0,20.9,1.9,NNW,6.2,WSW,9.0,2013-05-17,19.0,1016.3,15.8,33.0,PearceRAAF,,6.0,Yes,12.2,WSW,20.0
49.0,78.0,1014.9,1.0,20.7,,SSE,4.4,SW,4.0,2013-05-18,19.4,1018.6,14.0,24.0,PearceRAAF,,,,8.6,SSE,6.0
47.0,93.0,1010.1,,21.5,,ENE,9.2,NNW,4.0,2013-05-19,20.3,1014.6,14.3,24.0,PearceRAAF,Yes,,,8.9,N,11.0
56.0,86.0,1007.3,3.0,19.1,8.2,NE,7.2,SE,4.0,2013-05-20,18.6,1007.2,13.4,33.0,PearceRAAF,No,6.0,Yes,10.6,S,9.0
45.0,93.0,1020.5,3.0,21.0,0.2,WNW,9.2,SSW,4.0,2013-05-21,20.5,1021.2,10.7,26.0,PearceRAAF,No,1.0,No,5.5,SSE,13.0
48.0,72.0,1023.0,4.0,21.2,0.0,E,9.1,ENE,13.0,2013-05-22,20.8,1025.7,14.5,24.0,PearceRAAF,No,0.0,No,4.9,ENE,11.0
43.0,63.0,1023.5,0.0,20.1,0.0,ENE,9.4,E,13.0,2013-05-23,19.6,1027.0,14.4,31.0,PearceRAAF,No,0.0,No,8.3,ENE,13.0
38.0,60.0,1021.0,0.0,22.0,0.0,ENE,9.4,ENE,24.0,2013-05-24,21.2,1025.2,14.4,39.0,PearceRAAF,No,0.0,No,4.6,ENE,19.0
32.0,52.0,1016.1,,23.8,0.0,ENE,9.4,NE,26.0,2013-05-25,22.4,1019.6,15.1,,PearceRAAF,No,,No,9.8,,15.0
55.0,46.0,1014.2,4.0,25.1,0.0,NNE,7.9,W,13.0,2013-05-26,22.3,1016.8,19.2,31.0,PearceRAAF,No,4.0,No,13.4,ENE,19.0
56.0,82.0,1012.1,4.0,23.1,0.0,NNW,8.3,WSW,6.0,2013-05-27,22.8,1014.6,17.3,33.0,PearceRAAF,Yes,7.0,No,11.2,W,19.0
57.0,90.0,1014.8,3.0,20.9,9.4,NE,6.4,S,6.0,2013-05-28,20.1,1016.5,16.3,,PearceRAAF,No,4.0,Yes,10.2,,15.0
69.0,87.0,1015.2,5.0,20.2,0.2,WSW,7.4,SW,7.0,2013-05-29,17.6,1016.0,13.2,46.0,PearceRAAF,Yes,1.0,No,10.3,WSW,13.0
55.0,87.0,1017.0,1.0,15.2,16.2,SSW,4.4,SSW,17.0,2013-05-30,13.9,1014.9,13.0,54.0,PearceRAAF,Yes,7.0,Yes,11.1,SSW,24.0
46.0,93.0,1027.8,5.0,16.5,1.2,SSW,9.3,SE,6.0,2013-05-31,15.7,1029.0,5.6,35.0,PearceRAAF,No,0.0,Yes,0.6,SE,22.0
48.0,80.0,1030.7,3.0,17.5,0.0,SSW,9.2,ESE,13.0,2013-06-01,16.8,1034.0,8.9,39.0,PearceRAAF,No,,No,3.5,ESE,26.0
53.0,71.0,1028.3,4.0,17.8,0.0,ESE,7.3,ESE,19.0,2013-06-02,17.4,1033.2,12.8,43.0,PearceRAAF,No,6.0,No,8.9,ESE,22.0
45.0,56.0,1022.2,,20.0,0.0,ENE,9.2,E,13.0,2013-06-03,19.4,1027.4,15.4,48.0,PearceRAAF,No,,No,12.7,ENE,15.0
46.0,65.0,1017.2,4.0,20.1,0.0,NE,8.4,SW,4.0,2013-06-04,19.0,1020.8,13.9,28.0,PearceRAAF,No,1.0,No,8.5,E,20.0
45.0,88.0,1018.1,6.0,19.5,0.8,S,5.9,WSW,4.0,2013-06-05,18.5,1019.6,13.3,37.0,PearceRAAF,No,1.0,No,9.5,SW,17.0
54.0,92.0,1021.5,4.0,20.7,0.4,ENE,6.0,WSW,9.0,2013-06-06,20.3,1023.3,14.0,30.0,PearceRAAF,No,8.0,No,13.2,SSW,9.0
36.0,82.0,1020.9,4.0,21.2,0.1,,8.4,NNW,0.0,2013-06-07,20.8,1025.4,13.6,33.0,PearceRAAF,,1.0,No,5.6,N,11.0
62.0,85.0,1018.0,1.0,21.5,,NW,5.9,WSW,6.0,2013-06-08,19.3,1020.5,11.2,31.0,PearceRAAF,,,,3.6,WSW,20.0
90.0,82.0,1015.9,6.0,20.8,,N,3.5,NNW,17.0,2013-06-09,18.1,1019.1,15.8,37.0,PearceRAAF,Yes,3.0,,11.0,N,15.0
50.0,94.0,1021.5,2.0,19.7,1.6,ESE,8.3,ESE,7.0,2013-06-10,19.2,1022.1,14.2,26.0,PearceRAAF,No,1.0,Yes,7.7,SSE,11.0
35.0,64.0,1022.1,1.0,18.7,0.0,ENE,9.1,ENE,15.0,2013-06-11,18.4,1026.6,12.4,39.0,PearceRAAF,No,0.0,No,9.6,NE,17.0
39.0,54.0,1016.4,1.0,20.3,0.0,ENE,9.1,NNE,28.0,2013-06-12,19.6,1020.0,13.1,50.0,PearceRAAF,No,1.0,No,10.8,ENE,19.0
44.0,62.0,1015.0,1.0,21.2,0.0,NE,9.1,ENE,20.0,2013-06-13,21.0,1018.4,12.7,,PearceRAAF,No,1.0,No,9.8,,15.0
42.0,45.0,1013.5,7.0,20.2,0.0,ENE,6.2,NE,24.0,2013-06-14,19.2,1015.2,15.1,41.0,PearceRAAF,,4.0,No,12.3,ENE,15.0
68.0,77.0,1018.0,3.0,14.7,,E,0.2,E,15.0,2013-06-15,14.5,1019.3,12.6,,PearceRAAF,,6.0,,10.1,,17.0
51.0,92.0,1017.8,,18.7,,S,8.9,SSW,7.0,2013-06-16,18.2,1021.1,6.9,24.0,PearceRAAF,Yes,,,0.6,SW,15.0
52.0,95.0,1018.5,6.0,18.1,3.4,WNW,5.2,SSW,2.0,2013-06-17,16.4,1020.8,11.8,28.0,PearceRAAF,No,7.0,Yes,6.5,SSW,20.0
56.0,93.0,1017.8,7.0,18.5,0.0,,4.4,WNW,0.0,2013-06-18,17.2,1020.1,9.7,46.0,PearceRAAF,No,2.0,No,4.2,NNW,9.0
50.0,94.0,1021.9,3.0,19.4,0.0,,9.1,SSW,0.0,2013-06-19,17.8,1023.2,10.0,31.0,PearceRAAF,No,1.0,No,5.7,SSW,20.0
42.0,93.0,1024.2,0.0,20.0,0.0,S,9.2,NNW,6.0,2013-06-20,19.5,1027.2,8.1,19.0,PearceRAAF,No,0.0,No,1.6,NE,9.0
31.0,68.0,1020.1,1.0,20.4,0.0,ENE,9.2,NNE,26.0,2013-06-21,20.1,1024.8,12.6,44.0,PearceRAAF,,0.0,No,6.1,ENE,17.0
33.0,45.0,1015.2,,23.3,,NNE,8.7,N,20.0,2013-06-22,22.5,1018.4,14.3,39.0,PearceRAAF,,,,9.9,ENE,20.0
63.0,35.0,1010.2,,21.0,,N,3.3,N,31.0,2013-06-23,18.3,1012.9,16.3,56.0,PearceRAAF,No,1.0,,10.3,N,20.0
57.0,91.0,1011.4,5.0,22.4,0.4,N,7.2,NW,13.0,2013-06-24,21.6,1013.8,14.9,39.0,PearceRAAF,Yes,7.0,No,8.6,WNW,19.0
61.0,94.0,1014.0,5.0,19.3,2.2,N,2.4,SW,13.0,2013-06-25,17.6,1014.0,15.1,39.0,PearceRAAF,Yes,7.0,Yes,13.5,WSW,20.0
47.0,87.0,1018.6,6.0,19.5,1.6,SW,4.4,SE,9.0,2013-06-26,18.1,1020.5,10.4,24.0,PearceRAAF,No,2.0,Yes,2.9,ENE,9.0
52.0,86.0,1020.5,4.0,19.7,0.0,N,6.6,SSW,7.0,2013-06-27,19.1,1021.9,11.5,28.0,PearceRAAF,No,6.0,No,6.9,SSW,13.0
46.0,88.0,1025.4,3.0,21.2,0.0,N,8.2,E,6.0,2013-06-28,20.4,1026.7,11.7,20.0,PearceRAAF,No,2.0,No,4.3,SSW,7.0
33.0,83.0,1030.3,,22.6,0.0,ENE,9.1,NNW,13.0,2013-06-29,22.2,1032.4,13.2,20.0,PearceRAAF,No,,No,3.8,E,6.0
27.0,57.0,1028.8,,22.6,0.0,N,9.2,NNW,6.0,2013-06-30,22.0,1032.8,14.5,30.0,PearceRAAF,No,,No,3.0,N,4.0
25.0,45.0,1021.6,0.0,22.1,0.0,N,9.1,N,9.0,2013-07-01,21.4,1026.3,15.5,35.0,PearceRAAF,No,0.0,No,2.5,N,11.0
26.0,65.0,1016.9,0.0,22.0,0.0,NNW,9.1,WNW,6.0,2013-07-02,21.4,1020.3,11.0,24.0,PearceRAAF,Yes,0.0,No,1.0,N,13.0
59.0,95.0,1019.1,6.0,17.0,2.8,NNW,3.8,SSW,4.0,2013-07-03,16.3,1019.5,11.3,50.0,PearceRAAF,No,8.0,Yes,6.3,NW,15.0
45.0,91.0,1022.8,4.0,17.4,0.6,SW,7.3,SSE,7.0,2013-07-04,16.2,1024.8,8.1,26.0,PearceRAAF,No,6.0,No,2.6,SSW,11.0
34.0,67.0,1021.8,,17.2,0.0,SSE,8.7,ESE,4.0,2013-07-05,15.6,1025.1,9.6,22.0,PearceRAAF,No,1.0,No,1.8,NNE,9.0
33.0,50.0,1022.8,5.0,17.3,0.0,E,7.4,ESE,20.0,2013-07-06,16.7,1024.3,11.2,41.0,PearceRAAF,No,,No,4.8,ENE,20.0
38.0,73.0,1028.3,,16.5,0.0,SW,9.3,SE,9.0,2013-07-07,15.9,1031.2,9.2,28.0,PearceRAAF,No,,No,3.7,E,19.0
29.0,49.0,1025.0,2.0,18.5,0.0,NE,9.2,NE,11.0,2013-07-08,18.1,1029.9,10.8,31.0,PearceRAAF,No,0.0,No,0.5,N,9.0
57.0,68.0,1016.1,7.0,19.1,0.0,N,3.3,NNW,7.0,2013-07-09,17.8,1019.3,9.8,50.0,PearceRAAF,Yes,5.0,No,3.5,NNW,19.0
56.0,95.0,1014.5,3.0,20.6,11.4,S,6.6,NW,7.0,2013-07-10,19.2,1017.6,10.1,,PearceRAAF,No,1.0,Yes,7.3,,11.0
79.0,72.0,1011.9,7.0,15.6,0.0,NE,1.0,NNE,9.0,2013-07-11,15.1,1014.0,14.3,,PearceRAAF,Yes,6.0,No,8.2,,15.0
60.0,95.0,1014.5,4.0,18.9,8.4,S,7.3,SW,9.0,2013-07-12,18.2,1016.2,11.1,20.0,PearceRAAF,No,7.0,Yes,10.4,SSW,7.0
49.0,94.0,1016.1,2.0,21.0,0.0,,8.0,NNW,0.0,2013-07-13,19.3,1017.9,10.5,33.0,PearceRAAF,No,,No,3.5,NW,20.0
53.0,66.0,1016.5,8.0,21.3,0.0,N,1.4,N,17.0,2013-07-14,20.5,1018.4,16.3,31.0,PearceRAAF,No,8.0,No,10.5,N,13.0
59.0,57.0,1013.5,6.0,22.2,0.0,N,4.5,NNW,20.0,2013-07-15,21.5,1016.2,17.2,48.0,PearceRAAF,Yes,7.0,No,10.5,NW,28.0
75.0,96.0,1007.0,7.0,20.1,12.8,N,2.2,WNW,28.0,2013-07-16,15.5,1011.5,14.6,80.0,PearceRAAF,Yes,6.0,Yes,10.1,SW,30.0
42.0,66.0,1020.3,4.0,15.0,13.2,S,8.5,S,24.0,2013-07-17,14.2,1020.3,10.5,50.0,PearceRAAF,No,5.0,Yes,8.3,SSW,31.0
49.0,91.0,1025.1,4.0,15.9,0.0,NNW,7.9,S,4.0,2013-07-18,15.0,1026.7,5.9,30.0,PearceRAAF,No,1.0,No,-0.9,S,17.0
46.0,78.0,1030.7,7.0,17.0,0.0,ESE,9.0,SE,9.0,2013-07-19,14.5,1031.6,11.4,37.0,PearceRAAF,No,2.0,No,1.3,ESE,19.0
53.0,71.0,1030.1,,16.3,0.0,ESE,9.0,E,13.0,2013-07-20,14.2,1034.5,10.4,39.0,PearceRAAF,No,,No,0.8,ENE,20.0
41.0,91.0,1024.8,7.0,15.8,0.0,,7.2,SSE,0.0,2013-07-21,14.8,1029.6,5.0,35.0,PearceRAAF,No,,No,-0.9,NE,11.0
34.0,53.0,1019.7,1.0,18.7,0.0,NE,9.0,NNE,19.0,2013-07-22,18.2,1023.3,11.2,44.0,PearceRAAF,No,3.0,No,5.0,NE,20.0
,39.0,,,23.4,0.0,NNE,6.7,,24.0,2013-07-23,,1017.8,15.5,,PearceRAAF,Yes,1.0,No,8.6,,
50.0,85.0,1020.8,4.0,19.9,10.9,N,8.8,W,9.0,2013-07-24,19.0,1021.8,14.0,37.0,PearceRAAF,Yes,2.0,Yes,11.6,WNW,22.0
44.0,72.0,1015.3,6.0,20.9,1.6,NNW,8.8,N,4.0,2013-07-25,20.2,1021.1,13.1,35.0,PearceRAAF,Yes,2.0,Yes,6.9,NNE,20.0
85.0,88.0,1005.8,,17.6,10.4,N,2.6,WNW,22.0,2013-07-26,12.3,1007.1,13.0,65.0,PearceRAAF,,6.0,Yes,12.1,WNW,33.0
74.0,85.0,1011.8,4.0,18.6,,WSW,6.4,SW,31.0,2013-07-27,17.0,1007.9,14.9,70.0,PearceRAAF,,7.0,,9.6,W,28.0
60.0,95.0,1021.2,8.0,19.0,,N,6.2,W,7.0,2013-07-28,17.6,1022.4,12.5,33.0,PearceRAAF,Yes,,,8.1,W,22.0
62.0,89.0,1023.2,7.0,19.9,32.8,NNE,3.5,WNW,7.0,2013-07-29,17.2,1025.3,13.4,30.0,PearceRAAF,No,3.0,Yes,6.5,NW,20.0
54.0,80.0,1019.6,6.0,20.5,0.2,NW,5.0,NW,6.0,2013-07-30,18.3,1022.5,12.7,39.0,PearceRAAF,Yes,8.0,No,6.9,NW,26.0
75.0,94.0,1017.8,7.0,20.7,8.4,N,4.9,W,15.0,2013-07-31,17.6,1020.0,14.4,48.0,PearceRAAF,Yes,8.0,Yes,9.0,W,35.0
63.0,95.0,1021.5,3.0,20.3,8.5,N,8.1,WSW,7.0,2013-08-01,19.8,1022.1,15.0,30.0,PearceRAAF,No,7.0,Yes,10.1,WSW,20.0
58.0,81.0,1025.4,3.0,20.5,0.2,ENE,8.6,SW,11.0,2013-08-02,20.0,1027.7,14.6,22.0,PearceRAAF,,2.0,No,6.9,SW,13.0
54.0,80.0,1022.7,,21.9,,E,9.7,SSE,13.0,2013-08-03,20.7,1026.9,13.5,30.0,PearceRAAF,,,,5.2,E,7.0
48.0,84.0,1015.4,,23.0,,N,9.7,W,4.0,2013-08-04,21.7,1018.2,14.3,41.0,PearceRAAF,Yes,,,7.0,W,31.0
60.0,91.0,1013.9,5.0,22.6,6.0,NNW,6.8,W,9.0,2013-08-05,21.8,1015.9,15.5,46.0,PearceRAAF,Yes,6.0,Yes,12.2,WNW,28.0
68.0,95.0,1014.5,5.0,23.0,11.0,NNW,3.4,NW,11.0,2013-08-06,20.9,1016.2,16.8,39.0,PearceRAAF,Yes,7.0,Yes,15.1,WNW,26.0
64.0,83.0,1010.9,8.0,23.2,2.2,N,3.0,NNW,24.0,2013-08-07,22.0,1014.2,18.2,61.0,PearceRAAF,Yes,6.0,Yes,16.3,WNW,35.0
80.0,93.0,1011.9,8.0,18.3,31.0,N,1.5,WSW,19.0,2013-08-08,16.5,1011.2,16.5,52.0,PearceRAAF,Yes,8.0,Yes,15.8,WSW,9.0
61.0,91.0,1017.2,8.0,20.4,4.6,NNW,5.0,W,7.0,2013-08-09,18.7,1019.1,14.8,35.0,PearceRAAF,,7.0,Yes,10.8,WSW,19.0
64.0,86.0,1015.9,8.0,20.0,,N,8.5,W,19.0,2013-08-10,18.0,1018.2,14.8,43.0,PearceRAAF,,,,8.1,WNW,26.0
46.0,94.0,1018.7,8.0,18.3,,,8.6,SW,0.0,2013-08-11,16.9,1018.7,14.9,39.0,PearceRAAF,Yes,,,11.5,SW,24.0
69.0,83.0,1018.0,6.0,18.9,8.2,N,3.5,NW,9.0,2013-08-12,16.4,1019.5,13.6,39.0,PearceRAAF,No,6.0,Yes,10.4,NW,22.0
62.0,74.0,1016.4,6.0,18.4,0.4,NNW,5.2,SW,15.0,2013-08-13,17.4,1016.3,16.5,48.0,PearceRAAF,Yes,8.0,No,11.4,WSW,28.0
55.0,76.0,1018.2,6.0,19.4,5.9,NNE,7.1,WNW,15.0,2013-08-14,17.8,1021.1,13.4,30.0,PearceRAAF,No,1.0,Yes,6.5,NNW,17.0
79.0,74.0,1009.6,,18.5,0.0,N,2.6,WSW,17.0,2013-08-15,15.6,1012.7,15.8,61.0,PearceRAAF,Yes,4.0,No,10.3,SW,31.0
71.0,83.0,1017.4,7.0,16.9,12.0,NNW,7.1,WSW,7.0,2013-08-16,14.7,1019.0,11.9,52.0,PearceRAAF,,6.0,Yes,4.6,WSW,22.0
84.0,80.0,1019.4,,18.0,,NNW,6.0,WNW,9.0,2013-08-17,15.6,1020.2,14.4,39.0,PearceRAAF,,,,10.7,WSW,13.0
52.0,86.0,1021.4,,19.0,,N,6.4,ESE,9.0,2013-08-18,18.4,1023.5,13.9,19.0,PearceRAAF,Yes,,,8.1,ESE,9.0
44.0,67.0,1022.8,3.0,20.6,5.2,ENE,10.4,SSW,11.0,2013-08-19,19.4,1025.1,13.9,30.0,PearceRAAF,No,1.0,Yes,7.7,E,13.0
48.0,90.0,1025.2,3.0,19.4,0.0,ENE,9.7,SW,4.0,2013-08-20,18.8,1027.7,12.4,31.0,PearceRAAF,No,1.0,No,4.9,WSW,17.0
48.0,68.0,1026.7,2.0,20.0,0.0,SSE,10.4,SSW,9.0,2013-08-21,19.4,1029.2,15.0,28.0,PearceRAAF,No,0.0,No,6.8,SSW,11.0
42.0,79.0,1026.5,2.0,20.5,0.0,ESE,10.0,ESE,13.0,2013-08-22,20.0,1030.1,14.7,24.0,PearceRAAF,No,0.0,No,5.4,E,13.0
28.0,55.0,1021.4,,23.9,0.0,ENE,10.5,N,26.0,2013-08-23,23.6,1025.1,15.8,39.0,PearceRAAF,No,0.0,No,5.9,E,15.0
