WindGustSpeed,Location,Pressure3pm,WindDir9am,RainToday,Temp3pmF,Temp9amF,WindGustDir,Humidity3pm,RainTomorrow,MinTempF,Evaporation,Date,WindDir3pm,WindSpeed3pm,Pressure9am,Rainfall,MaxTempF,Humidity9am,WindSpeed9am,Sunshine
41.0,Dartmoor,1013.3,SE,Yes,56.66,53.06,S,89.0,Yes,52.34,0.4,2013-06-13,S,17.0,1013.9,18.0,57.56,95.0,15.0,2.9
48.0,Dartmoor,1019.2,S,Yes,54.5,53.06,SSE,70.0,No,48.74,2.2,2013-06-14,SSE,28.0,1017.9,1.6,55.58,78.0,20.0,2.5
26.0,Dartmoor,1022.5,,No,55.76,47.84,ESE,88.0,Yes,46.04,1.0,2013-06-15,SE,11.0,1023.3,0.0,57.02,97.0,0.0,6.1
28.0,Dartmoor,1020.1,,Yes,55.04,41.18,SSW,83.0,Yes,38.3,1.0,2013-06-16,SSE,7.0,1023.3,4.0,55.76,100.0,0.0,2.3
17.0,Dartmoor,1015.5,,Yes,54.14,43.519999999999996,SE,75.0,No,39.74,1.4,2013-06-17,SSE,11.0,1017.4,3.8,55.4,99.0,0.0,7.0
15.0,Dartmoor,1020.1,,No,58.82,35.06,S,68.0,No,33.44,0.4,2013-06-18,SE,6.0,1020.3,0.2,59.9,99.0,0.0,7.5
28.0,Dartmoor,1026.3,,No,54.86,36.68,ESE,62.0,No,32.18,0.4,2013-06-19,E,11.0,1027.7,0.0,58.1,99.0,0.0,9.1
24.0,Dartmoor,1020.7,,No,55.04,33.98,N,64.0,No,29.3,1.0,2013-06-20,N,7.0,1025.0,0.2,55.76,99.0,0.0,8.1
35.0,Dartmoor,1015.6,ENE,No,55.22,45.86,NE,67.0,Yes,33.8,1.0,2013-06-21,NNE,19.0,1016.8,0.2,57.92,86.0,11.0,1.3
30.0,Dartmoor,1023.4,E,Yes,53.06,47.3,E,84.0,No,44.06,0.4,2013-06-22,ESE,11.0,1022.6,2.0,54.68,83.0,9.0,4.3
20.0,Dartmoor,1027.7,E,No,57.379999999999995,42.8,SE,62.0,No,37.4,1.2,2013-06-23,E,13.0,1029.9,0.0,57.92,92.0,6.0,8.8
20.0,Dartmoor,1026.8,ENE,No,56.3,39.74,ESE,54.0,No,34.16,1.0,2013-06-24,SE,11.0,1029.1,0.0,58.28,99.0,4.0,9.1
24.0,Dartmoor,1023.4,ESE,No,59.18,43.879999999999995,E,65.0,No,38.12,1.8,2013-06-25,ESE,15.0,1026.3,0.2,60.26,100.0,6.0,5.5
17.0,Dartmoor,1020.7,,No,58.82,32.54,NNW,52.0,No,30.2,0.4,2013-06-26,NNW,7.0,1023.2,0.0,59.18,99.0,0.0,9.0
24.0,Dartmoor,1019.6,N,No,57.74,47.84,N,74.0,No,32.54,1.2,2013-06-27,NNW,9.0,1020.6,0.0,58.64,82.0,7.0,0.4
22.0,Dartmoor,1024.0,,No,55.04,47.3,SW,87.0,No,44.239999999999995,0.4,2013-06-28,SSW,11.0,1024.3,0.6,58.28,100.0,0.0,7.3
19.0,Dartmoor,1027.2,N,No,57.74,37.22,WNW,83.0,Yes,34.7,0.8,2013-06-29,NW,7.0,1028.7,0.2,59.18,100.0,2.0,5.3
30.0,Dartmoor,1024.4,NNW,Yes,58.459999999999994,50.72,NW,90.0,Yes,36.68,1.0,2013-06-30,WNW,15.0,1027.4,2.2,60.62,100.0,11.0,1.4
43.0,Dartmoor,1021.2,NNW,Yes,57.74,55.4,NW,96.0,No,50.72,0.6,2013-07-01,W,17.0,1022.6,10.0,61.88,96.0,17.0,0.2
46.0,Dartmoor,1020.0,NNW,No,61.7,54.68,WNW,67.0,No,52.16,0.6,2013-07-02,WNW,22.0,1021.7,0.8,62.059999999999995,99.0,20.0,6.4
52.0,Dartmoor,1014.0,N,No,60.62,49.64,NNW,50.0,No,48.379999999999995,1.0,2013-07-03,NNW,31.0,1019.3,0.0,61.16,86.0,17.0,9.3
59.0,Dartmoor,999.8,N,No,46.04,50.18,WNW,95.0,Yes,49.28,3.8,2013-07-04,NW,15.0,1003.1,0.0,54.32,73.0,19.0,0.4
59.0,Dartmoor,1009.7,NW,Yes,50.18,43.879999999999995,W,74.0,Yes,40.46,1.8,2013-07-05,W,30.0,1008.3,18.8,54.5,89.0,15.0,6.2
30.0,Dartmoor,1017.2,NNW,Yes,51.98,46.4,NNW,77.0,No,43.7,1.4,2013-07-06,WSW,19.0,1016.1,4.2,57.02,97.0,13.0,6.3
28.0,Dartmoor,1024.3,,No,54.14,39.74,NW,76.0,Yes,36.86,0.8,2013-07-07,WNW,13.0,1023.9,0.6,55.04,100.0,0.0,4.1
33.0,Dartmoor,1033.3,,Yes,50.36,37.4,SW,91.0,No,32.54,1.0,2013-07-08,SSE,9.0,1032.8,1.4,57.02,100.0,0.0,7.5
17.0,Dartmoor,1032.3,,No,53.6,32.9,N,72.0,No,28.580000000000002,0.6,2013-07-09,N,4.0,1036.0,0.4,55.58,99.0,0.0,7.1
31.0,Dartmoor,1029.2,NNE,No,54.32,33.44,N,61.0,No,29.3,0.6,2013-07-10,NNW,15.0,1030.9,0.0,55.22,99.0,6.0,9.1
26.0,Dartmoor,1027.9,,No,57.56,37.76,N,65.0,No,33.08,2.8,2013-07-11,NNE,11.0,1031.2,0.0,58.28,99.0,0.0,6.0
17.0,Dartmoor,1025.7,,No,56.66,42.260000000000005,NE,84.0,Yes,37.58,0.4,2013-07-12,NNE,6.0,1027.8,0.2,57.2,100.0,0.0,0.0
37.0,Dartmoor,1016.4,ENE,Yes,56.3,54.14,NNE,99.0,Yes,42.08,0.4,2013-07-13,NNE,19.0,1020.9,11.6,58.459999999999994,100.0,13.0,0.0
33.0,Dartmoor,1012.0,NNE,Yes,59.72,56.48,N,93.0,Yes,54.14,0.2,2013-07-14,N,11.0,1013.9,11.0,61.7,99.0,11.0,0.7
22.0,Dartmoor,1019.1,NNW,Yes,56.120000000000005,53.06,NW,99.0,Yes,50.9,0.8,2013-07-15,WNW,9.0,1019.0,3.0,61.16,100.0,11.0,3.3
33.0,Dartmoor,1019.3,N,Yes,58.1,51.620000000000005,NNW,81.0,No,46.94,0.8,2013-07-16,NNW,11.0,1022.1,1.2,59.18,100.0,7.0,4.1
39.0,Dartmoor,1012.6,NE,No,60.08,52.16,NE,71.0,Yes,48.92,0.8,2013-07-17,NNE,20.0,1017.0,0.0,61.88,93.0,13.0,7.9
61.0,Dartmoor,997.6,N,Yes,60.440000000000005,52.879999999999995,NNW,78.0,Yes,51.98,1.8,2013-07-18,NNE,26.0,1005.4,13.4,61.34,99.0,15.0,6.3
44.0,Dartmoor,1002.8,NNW,Yes,51.08,52.879999999999995,N,98.0,Yes,51.98,1.0,2013-07-19,W,19.0,1000.7,4.0,55.58,99.0,17.0,0.7
33.0,Dartmoor,1004.9,NNW,Yes,42.44,40.64,NNW,99.0,Yes,37.58,0.4,2013-07-20,NNW,11.0,1005.2,7.2,44.78,99.0,4.0,0.5
37.0,Dartmoor,1008.4,N,Yes,52.34,43.34,N,79.0,No,40.46,1.0,2013-07-21,N,7.0,1008.7,18.2,53.96,99.0,15.0,3.6
20.0,Dartmoor,1016.8,NW,No,49.28,41.36,SW,94.0,Yes,33.44,0.8,2013-07-22,NW,9.0,1015.0,0.8,51.08,100.0,7.0,1.8
39.0,Dartmoor,1029.5,,Yes,53.96,44.42,SSW,75.0,No,41.18,0.8,2013-07-23,S,11.0,1028.1,2.8,55.04,100.0,0.0,2.0
20.0,Dartmoor,1031.6,,No,53.78,48.92,ESE,72.0,No,44.42,1.4,2013-07-24,,0.0,1034.1,0.2,54.32,86.0,0.0,0.1
28.0,Dartmoor,1023.1,NNW,No,53.24,42.08,N,83.0,No,33.98,1.0,2013-07-25,N,13.0,1027.0,0.0,53.96,99.0,9.0,0.9
24.0,Dartmoor,1023.1,N,No,60.440000000000005,48.74,NNW,69.0,No,41.9,0.8,2013-07-26,NNW,13.0,1024.7,0.6,60.980000000000004,100.0,7.0,6.4
44.0,Dartmoor,1018.1,NNE,No,53.96,50.18,NNE,72.0,Yes,44.78,1.4,2013-07-27,NNE,22.0,1022.0,0.2,57.02,78.0,15.0,0.1
50.0,Dartmoor,1008.8,NE,Yes,57.2,53.24,NNE,78.0,No,50.0,1.8,2013-07-28,NNE,26.0,1013.6,6.2,58.82,84.0,20.0,3.2
33.0,Dartmoor,1015.3,N,No,55.58,50.9,WNW,94.0,Yes,48.379999999999995,1.6,2013-07-29,WNW,15.0,1016.2,0.8,57.56,100.0,13.0,3.5
24.0,Dartmoor,1022.9,,Yes,53.42,41.54,WNW,80.0,No,37.04,1.4,2013-07-30,SSW,9.0,1023.7,5.0,56.84,100.0,0.0,4.0
26.0,Dartmoor,1021.9,,No,56.66,43.7,NW,59.0,No,38.12,0.8,2013-07-31,NNW,15.0,1024.9,0.0,58.459999999999994,99.0,0.0,7.3
41.0,Dartmoor,1016.4,NNE,No,57.74,48.379999999999995,NNW,58.0,Yes,43.519999999999996,2.4,2013-08-01,NNW,22.0,1020.5,0.0,58.82,70.0,11.0,9.8
59.0,Dartmoor,1010.6,NW,Yes,48.74,48.02,WNW,79.0,Yes,47.120000000000005,3.0,2013-08-02,W,31.0,1008.8,10.4,55.22,99.0,20.0,5.5
61.0,Dartmoor,1006.5,N,Yes,56.120000000000005,48.92,WNW,79.0,Yes,41.0,1.4,2013-08-03,W,20.0,1009.9,2.2,56.3,95.0,20.0,4.8
43.0,Dartmoor,1012.1,NNW,Yes,55.04,47.3,NW,84.0,Yes,43.16,1.8,2013-08-04,NW,19.0,1014.3,18.0,55.94,98.0,7.0,2.5
54.0,Dartmoor,1005.0,N,Yes,58.64,52.34,NNW,86.0,Yes,47.48,1.0,2013-08-05,NNW,24.0,1010.5,6.4,59.540000000000006,99.0,15.0,0.4
43.0,Dartmoor,1009.5,WNW,Yes,54.68,49.46,WSW,71.0,Yes,44.6,6.0,2013-08-06,W,15.0,1008.6,15.2,57.92,88.0,15.0,7.1
46.0,Dartmoor,1010.7,,Yes,51.26,44.6,SW,88.0,Yes,41.0,1.6,2013-08-07,SW,17.0,1010.7,8.4,53.06,100.0,0.0,4.5
35.0,Dartmoor,1016.3,,Yes,52.7,41.9,NNE,75.0,Yes,35.78,1.0,2013-08-08,NNW,15.0,1019.2,7.4,53.78,100.0,0.0,1.5
48.0,Dartmoor,1006.9,N,Yes,56.48,50.54,N,95.0,Yes,41.9,1.8,2013-08-09,WNW,15.0,1008.1,3.8,60.440000000000005,96.0,22.0,4.1
37.0,Dartmoor,1015.9,NNW,Yes,59.18,47.120000000000005,WNW,68.0,No,42.260000000000005,0.8,2013-08-10,W,17.0,1016.6,4.4,60.26,94.0,9.0,8.1
43.0,Dartmoor,1008.2,N,No,61.88,51.44,NNW,68.0,Yes,47.120000000000005,2.0,2013-08-11,NNW,28.0,1012.5,0.0,62.78,90.0,20.0,8.3
56.0,Dartmoor,1005.7,WNW,Yes,52.7,46.4,WSW,64.0,Yes,44.6,2.6,2013-08-12,W,17.0,1004.2,6.2,55.76,94.0,15.0,6.0
56.0,Dartmoor,1005.9,N,Yes,58.82,47.84,NNW,81.0,Yes,41.0,2.6,2013-08-13,NW,28.0,1009.4,15.6,60.08,91.0,15.0,7.4
70.0,Dartmoor,1007.8,WNW,Yes,54.14,51.620000000000005,WNW,62.0,No,47.84,2.4,2013-08-14,W,33.0,1003.2,8.8,54.68,97.0,20.0,7.5
39.0,Dartmoor,1016.6,NNW,No,58.64,49.64,NNW,74.0,No,41.72,2.2,2013-08-15,NNW,20.0,1020.0,1.0,59.540000000000006,89.0,13.0,6.0
74.0,Dartmoor,998.3,NNE,No,60.8,48.74,N,40.0,Yes,46.76,2.1,2013-08-16,N,35.0,1007.2,0.0,62.42,62.0,22.0,5.2
57.0,Dartmoor,1001.9,N,Yes,50.72,46.04,NNW,92.0,Yes,43.7,3.6,2013-08-17,N,22.0,1005.1,9.6,54.14,91.0,19.0,3.2
80.0,Dartmoor,1002.8,WNW,Yes,52.52,53.06,WNW,72.0,Yes,46.22,2.0,2013-08-18,WNW,39.0,1001.2,9.0,57.2,96.0,20.0,6.5
57.0,Dartmoor,1013.7,WNW,Yes,47.66,42.8,SW,88.0,Yes,41.0,3.2,2013-08-19,SSW,15.0,1011.7,15.6,50.54,96.0,9.0,7.6
43.0,Dartmoor,1017.5,WNW,Yes,48.56,44.42,WSW,90.0,Yes,37.22,1.6,2013-08-20,WSW,19.0,1018.2,8.2,53.24,96.0,9.0,7.1
50.0,Dartmoor,1009.2,N,Yes,51.44,45.5,NW,99.0,Yes,41.9,2.2,2013-08-21,NNW,13.0,1014.5,2.4,55.94,100.0,17.0,2.7
43.0,Dartmoor,1007.1,NNW,Yes,52.52,48.379999999999995,W,97.0,Yes,44.6,1.2,2013-08-22,WNW,26.0,1009.6,13.6,54.68,98.0,13.0,2.3
48.0,Dartmoor,1014.8,W,Yes,53.6,53.24,WSW,98.0,Yes,48.56,0.4,2013-08-23,WSW,20.0,1012.0,9.2,55.76,92.0,19.0,2.1
33.0,Dartmoor,1022.4,WNW,Yes,57.2,52.16,NW,85.0,Yes,49.64,0.8,2013-08-24,NW,20.0,1023.2,2.6,57.92,100.0,9.0,3.2
35.0,Dartmoor,1021.6,WNW,Yes,60.8,51.620000000000005,NW,68.0,No,51.26,0.8,2013-08-25,WNW,19.0,1023.2,3.2,61.7,99.0,11.0,5.8
26.0,Dartmoor,1022.3,NNW,No,59.18,50.54,N,84.0,No,45.5,1.4,2013-08-26,NNW,9.0,1024.3,0.4,61.34,100.0,13.0,0.4
28.0,Dartmoor,1015.4,,No,67.82,49.46,ESE,58.0,No,41.36,0.8,2013-08-27,NW,13.0,1019.2,0.0,69.62,100.0,0.0,7.5
31.0,Dartmoor,1012.9,NE,No,65.48,56.84,N,79.0,No,49.46,2.6,2013-08-28,SSW,17.0,1016.2,0.6,69.25999999999999,84.0,6.0,5.2
50.0,Dartmoor,1000.0,,No,60.440000000000005,54.86,NW,84.0,Yes,46.76,1.4,2013-08-29,NE,19.0,1007.8,0.2,65.84,100.0,0.0,1.7
46.0,Dartmoor,1010.4,NNW,Yes,56.84,55.22,WNW,99.0,Yes,52.52,2.2,2013-08-30,WNW,13.0,1009.9,12.0,62.959999999999994,90.0,15.0,5.7
41.0,Dartmoor,1014.9,N,Yes,70.16,56.120000000000005,N,54.0,No,47.3,1.8,2013-08-31,NNW,17.0,1015.7,3.4,71.06,81.0,17.0,8.5
48.0,Dartmoor,1017.7,N,No,76.46,64.04,N,49.0,No,56.120000000000005,5.0,2013-09-01,NW,26.0,1018.1,0.0,76.64,63.0,20.0,9.3
11.0,Dartmoor,1029.0,,No,68.72,52.16,SSW,53.0,No,46.58,2.2,2013-09-02,SSW,2.0,1030.4,0.2,70.52,100.0,0.0,7.2
28.0,Dartmoor,1026.1,ENE,No,76.82,54.68,NE,54.0,No,47.120000000000005,2.8,2013-09-03,NNE,9.0,1029.9,0.0,79.52,100.0,4.0,7.4
44.0,Dartmoor,1016.1,NNE,No,74.12,64.58,W,45.0,Yes,54.86,4.8,2013-09-04,NNE,17.0,1020.5,0.0,74.84,53.0,19.0,0.5
28.0,Dartmoor,1024.8,NW,Yes,61.7,56.120000000000005,W,69.0,No,54.86,3.2,2013-09-05,WNW,17.0,1025.0,2.2,62.059999999999995,100.0,9.0,3.2
30.0,Dartmoor,1024.2,N,No,59.540000000000006,51.08,NW,81.0,No,45.5,,2013-09-06,NW,17.0,1027.0,0.0,61.16,99.0,7.0,0.9
30.0,Dartmoor,1025.7,WNW,No,56.48,54.32,WSW,77.0,No,48.2,0.8,2013-09-07,SSW,15.0,1025.4,0.2,58.459999999999994,92.0,17.0,4.0
43.0,Dartmoor,1023.7,,No,56.120000000000005,44.96,NNE,80.0,No,40.64,1.0,2013-09-08,NNW,4.0,1027.4,0.2,61.88,100.0,0.0,2.8
57.0,Dartmoor,1001.3,N,No,62.959999999999994,60.62,NNW,79.0,Yes,45.14,3.2,2013-09-09,W,20.0,1008.2,0.0,69.08,59.0,15.0,2.2
44.0,Dartmoor,1008.2,W,Yes,57.02,50.0,WNW,65.0,Yes,46.22,2.2,2013-09-10,W,20.0,1009.3,3.0,59.0,84.0,9.0,8.6
35.0,Dartmoor,1013.1,WNW,Yes,55.58,51.08,WSW,65.0,No,45.32,2.2,2013-09-11,WSW,20.0,1012.2,4.6,58.28,86.0,11.0,9.6
37.0,Dartmoor,1016.1,SE,No,56.3,51.98,E,53.0,No,44.239999999999995,2.6,2013-09-12,ENE,17.0,1018.9,0.8,58.28,74.0,15.0,6.0
37.0,Dartmoor,1012.5,NNE,No,49.46,48.74,NNE,99.0,Yes,44.06,3.6,2013-09-13,NNE,9.0,1014.3,0.2,52.34,76.0,17.0,0.3
17.0,Dartmoor,1012.6,NNE,Yes,60.08,50.72,NNE,80.0,No,47.3,0.0,2013-09-14,NE,6.0,1014.6,5.4,61.16,100.0,6.0,1.0
43.0,Dartmoor,1010.7,NNE,No,63.86,56.3,N,71.0,Yes,44.06,2.0,2013-09-15,NE,7.0,1014.3,0.2,66.92,97.0,6.0,3.8
28.0,Dartmoor,1000.9,NE,Yes,61.7,62.78,W,83.0,Yes,50.72,1.6,2013-09-16,NE,6.0,1002.9,1.4,64.58,73.0,9.0,6.6
26.0,Dartmoor,1002.8,W,Yes,58.1,57.2,WNW,99.0,Yes,53.06,1.6,2013-09-17,W,11.0,1004.7,2.8,62.24,100.0,6.0,2.0
54.0,Dartmoor,999.3,N,Yes,55.04,52.879999999999995,WSW,90.0,Yes,45.68,1.4,2013-09-18,W,22.0,998.6,5.0,56.48,100.0,9.0,1.6
54.0,Dartmoor,1004.3,NNW,Yes,59.0,51.44,WNW,70.0,Yes,43.34,1.8,2013-09-19,NNW,20.0,1007.8,13.2,61.519999999999996,87.0,9.0,3.8
44.0,Dartmoor,1013.4,W,Yes,58.459999999999994,52.7,WSW,63.0,No,46.4,3.0,2013-09-20,WSW,22.0,1011.0,12.4,59.72,89.0,20.0,9.4
39.0,Dartmoor,1010.9,N,No,60.8,51.44,NW,88.0,No,39.56,3.2,2013-09-21,NNW,19.0,1014.3,0.2,65.66,98.0,13.0,5.4
22.0,Dartmoor,1009.7,S,No,64.94,56.48,SSE,57.0,No,45.32,2.0,2013-09-22,SSW,2.0,1012.2,0.6,66.74000000000001,92.0,17.0,7.1
54.0,Dartmoor,995.1,NNE,No,72.5,63.68,NE,50.0,No,45.32,2.6,2013-09-23,NNE,24.0,1001.5,0.0,74.12,64.0,28.0,4.3
50.0,Dartmoor,1000.7,NW,No,66.74000000000001,59.540000000000006,NW,65.0,No,50.9,4.0,2013-09-24,NW,26.0,1002.2,0.0,69.62,85.0,22.0,8.5
56.0,Dartmoor,1005.2,NW,No,63.86,59.36,NW,53.0,Yes,53.6,4.2,2013-09-25,WNW,24.0,1004.8,0.0,64.75999999999999,79.0,22.0,8.6
70.0,Dartmoor,1014.3,WSW,Yes,55.94,52.52,SW,59.0,No,46.4,5.4,2013-09-26,WSW,26.0,1008.8,7.2,59.36,67.0,35.0,8.9
57.0,Dartmoor,1007.7,N,No,63.68,55.94,NNW,54.0,Yes,45.5,4.0,2013-09-27,NW,39.0,1012.7,0.6,69.62,64.0,26.0,7.3
65.0,Dartmoor,1013.8,WSW,Yes,57.379999999999995,53.6,W,55.0,No,45.32,4.6,2013-09-28,W,24.0,1012.2,9.6,59.540000000000006,66.0,28.0,
52.0,Dartmoor,1007.7,NNW,No,70.16,57.379999999999995,NNW,50.0,No,46.4,,2013-09-29,NNW,24.0,1012.6,0.0,70.88,87.0,22.0,
52.0,Dartmoor,998.2,NNE,No,60.440000000000005,59.72,N,78.0,Yes,52.7,7.8,2013-09-30,N,17.0,1001.1,0.0,64.04,67.0,7.0,0.1
63.0,Dartmoor,1008.8,WNW,Yes,56.120000000000005,50.0,W,63.0,Yes,45.86,1.8,2013-10-01,WNW,28.0,1004.8,8.8,57.2,95.0,15.0,8.1
87.0,Dartmoor,1002.8,NNW,Yes,55.94,52.879999999999995,W,80.0,Yes,47.120000000000005,4.8,2013-10-02,W,39.0,999.4,2.8,60.26,98.0,33.0,5.9
44.0,Dartmoor,1023.1,SW,Yes,55.94,52.52,SW,63.0,No,43.7,2.6,2013-10-03,SW,19.0,1021.5,11.0,58.28,75.0,22.0,3.5
37.0,Dartmoor,1016.2,N,No,62.78,51.620000000000005,NNW,59.0,No,37.94,3.0,2013-10-04,NNW,22.0,1021.4,0.0,65.12,80.0,13.0,8.1
39.0,Dartmoor,1008.6,NNW,No,61.519999999999996,64.4,NW,80.0,No,51.620000000000005,4.0,2013-10-05,WSW,20.0,1008.7,0.0,71.06,51.0,22.0,6.1
31.0,Dartmoor,1010.7,WNW,No,55.22,53.06,SW,92.0,Yes,49.82,2.4,2013-10-06,SW,19.0,1010.7,0.0,57.74,88.0,2.0,5.5
33.0,Dartmoor,1013.3,NE,Yes,60.8,46.22,WSW,70.0,No,37.94,1.8,2013-10-07,NNW,19.0,1014.6,1.4,63.32,100.0,7.0,6.1
28.0,Dartmoor,1016.5,NNW,No,66.74000000000001,52.34,NNW,61.0,No,44.96,2.2,2013-10-08,WNW,13.0,1018.0,0.0,69.08,100.0,9.0,10.8
44.0,Dartmoor,1004.8,N,No,76.46,65.3,N,38.0,No,50.0,5.8,2013-10-09,NNW,19.0,1008.9,0.2,79.34,48.0,26.0,2.3
43.0,Dartmoor,1009.8,SW,No,59.72,55.94,WSW,70.0,No,53.06,2.4,2013-10-10,WSW,20.0,1007.8,0.0,62.24,86.0,13.0,5.2
41.0,Dartmoor,1015.6,NNW,No,60.440000000000005,52.879999999999995,WNW,70.0,No,44.78,2.8,2013-10-11,WNW,19.0,1015.9,0.0,63.14,84.0,15.0,7.6
46.0,Dartmoor,1005.5,N,No,72.32,55.76,NNW,44.0,No,48.02,4.4,2013-10-12,NW,22.0,1010.4,0.0,73.04,77.0,19.0,11.5
67.0,Dartmoor,1010.7,WNW,No,54.5,52.879999999999995,SSW,65.0,Yes,48.02,4.4,2013-10-13,SSW,35.0,1004.7,0.6,57.92,89.0,15.0,8.6
44.0,Dartmoor,1021.8,WNW,Yes,57.02,48.2,WSW,66.0,No,42.08,2.8,2013-10-14,SW,22.0,1021.2,3.4,59.0,97.0,11.0,11.0
48.0,Dartmoor,1017.5,NNW,No,61.519999999999996,51.98,WNW,58.0,No,46.4,3.6,2013-10-15,NW,30.0,1020.9,1.0,64.04,88.0,17.0,6.3
67.0,Dartmoor,1000.0,NNW,No,71.42,59.72,NNW,41.0,Yes,48.379999999999995,3.6,2013-10-16,NW,35.0,1003.6,0.0,72.68,46.0,24.0,4.4
72.0,Dartmoor,1014.6,WNW,Yes,51.620000000000005,46.94,WSW,91.0,Yes,43.879999999999995,6.0,2013-10-17,W,26.0,1007.4,5.2,55.94,88.0,15.0,9.7
54.0,Dartmoor,1019.6,N,Yes,67.64,50.9,NNW,45.0,No,42.260000000000005,3.2,2013-10-18,NNW,31.0,1020.9,3.6,69.44,80.0,19.0,11.4
54.0,Dartmoor,1015.3,N,No,79.7,64.4,NNW,23.0,No,50.18,7.2,2013-10-19,NNW,22.0,1019.2,0.2,80.24000000000001,33.0,19.0,12.3
44.0,Dartmoor,1010.9,N,No,70.52,69.25999999999999,NW,66.0,No,47.48,8.8,2013-10-20,WSW,13.0,1008.5,0.0,77.9,29.0,15.0,5.8
39.0,Dartmoor,1016.1,ESE,No,56.48,55.76,SE,90.0,Yes,55.4,3.2,2013-10-21,ESE,13.0,1015.0,0.2,57.2,95.0,15.0,0.0
43.0,Dartmoor,1007.1,ESE,Yes,52.52,50.54,SE,100.0,Yes,50.54,3.0,2013-10-22,ESE,22.0,1011.5,25.8,55.04,100.0,20.0,0.0
57.0,Dartmoor,1013.9,SW,Yes,56.3,50.18,W,65.0,Yes,49.82,0.8,2013-10-23,W,20.0,1013.8,31.8,59.72,100.0,17.0,4.3
63.0,Dartmoor,1023.9,WSW,Yes,50.18,48.379999999999995,SW,75.0,Yes,41.0,2.8,2013-10-24,WSW,26.0,1021.8,6.8,56.120000000000005,72.0,24.0,10.2
46.0,Dartmoor,1024.4,WNW,Yes,57.2,50.18,W,73.0,No,41.72,2.2,2013-10-25,W,24.0,1025.3,1.4,57.92,92.0,17.0,2.1
28.0,Dartmoor,1025.8,W,No,58.28,51.98,WSW,67.0,No,47.3,2.0,2013-10-26,W,13.0,1026.3,0.8,59.9,82.0,7.0,1.6
30.0,Dartmoor,1022.5,N,No,59.36,51.620000000000005,ESE,67.0,Yes,43.7,3.4,2013-10-27,NNE,4.0,1025.1,0.0,61.519999999999996,100.0,2.0,2.8
35.0,Dartmoor,1014.7,,Yes,56.120000000000005,51.26,S,100.0,Yes,49.46,1.2,2013-10-28,SW,9.0,1015.0,3.2,57.02,100.0,0.0,0.6
37.0,Dartmoor,1021.8,SSW,Yes,57.74,53.78,S,67.0,No,46.4,1.0,2013-10-29,SSW,19.0,1020.8,2.6,60.08,97.0,13.0,2.8
26.0,Dartmoor,1023.8,W,No,56.48,51.26,WSW,79.0,No,50.0,2.4,2013-10-30,SSW,9.0,1024.0,0.0,58.64,94.0,6.0,1.5
30.0,Dartmoor,1024.1,,No,62.6,53.6,SSW,61.0,No,49.28,2.2,2013-10-31,E,4.0,1025.9,0.0,65.12,82.0,0.0,6.2
26.0,Dartmoor,1019.2,,No,70.7,50.9,NNW,51.0,No,38.3,0.8,2013-11-01,W,9.0,1022.0,0.0,70.88,99.0,0.0,9.9
31.0,Dartmoor,1015.3,NNW,No,70.34,59.72,W,68.0,No,44.96,5.0,2013-11-02,WSW,15.0,1016.1,0.0,72.68,79.0,6.0,11.6
52.0,Dartmoor,1025.2,SW,No,58.64,56.48,SW,61.0,No,50.9,6.8,2013-11-03,SW,28.0,1021.3,0.0,60.8,67.0,24.0,11.0
30.0,Dartmoor,1029.8,S,No,62.78,53.96,ESE,60.0,No,41.54,5.6,2013-11-04,SSW,19.0,1031.3,0.0,64.22,68.0,11.0,11.5
22.0,Dartmoor,1022.1,ENE,No,75.56,53.96,NNE,29.0,No,39.2,4.2,2013-11-05,NNW,6.0,1026.3,0.0,78.62,73.0,2.0,12.5
56.0,Dartmoor,1010.9,N,No,83.84,68.9,NNW,23.0,No,51.8,6.6,2013-11-06,NNW,24.0,1014.7,0.0,86.18,33.0,24.0,11.4
39.0,Dartmoor,1014.0,S,No,57.92,58.459999999999994,S,91.0,Yes,57.379999999999995,8.0,2013-11-07,SSE,17.0,1012.7,0.0,60.440000000000005,93.0,22.0,0.0
54.0,Dartmoor,1012.6,S,Yes,50.36,50.72,SW,99.0,Yes,50.18,2.2,2013-11-08,SW,26.0,1012.0,16.8,54.86,100.0,20.0,1.3
41.0,Dartmoor,1021.1,SSW,Yes,52.7,53.42,SSW,82.0,No,40.64,1.8,2013-11-09,S,22.0,1019.0,2.0,58.28,78.0,17.0,3.6
33.0,Dartmoor,1023.9,SSE,No,58.459999999999994,55.04,SE,64.0,No,39.38,3.6,2013-11-10,SE,20.0,1024.9,0.4,62.059999999999995,85.0,4.0,11.8
52.0,Dartmoor,1022.6,SE,No,63.14,57.379999999999995,SE,65.0,Yes,43.34,3.6,2013-11-11,SE,28.0,1025.7,0.6,65.84,76.0,19.0,12.9
50.0,Dartmoor,1019.0,SSE,Yes,60.440000000000005,54.32,SE,76.0,Yes,48.02,4.4,2013-11-12,SE,30.0,1021.6,1.2,63.86,99.0,11.0,4.4
43.0,Dartmoor,1017.4,SW,Yes,58.459999999999994,54.32,SW,73.0,No,48.2,2.8,2013-11-13,SW,24.0,1018.0,6.2,60.08,82.0,19.0,4.4
