Wind.Speed.3.pm,Max.Temp.C,Humidity.3.pm,Rain.Tomorrow,Pressure.9.am,Date,Wind.Gust.Dir,Temp.9.am.C,Wind.Speed.9.am,Wind.Dir.9.am,Wind.Dir.3.pm,Rainfall,Sunshine,Min.Temp.C,Rain.Today,Wind.Gust.Speed,Location,Humidity.9.am,Pressure.3.pm,Cloud.9.am,Temp.3.pm.C,Evaporation,Cloud.3.pm
20.0,34.1,13.0,No,1017.6,2013-10-10,NW,20.5,30.0,NNE,NNW,0.0,11.7,10.4,No,46.0,Moree,52.0,1011.4,0.0,32.6,7.6,0.0
26.0,31.3,14.0,No,1012.0,2013-10-11,WSW,24.8,19.0,ESE,SW,0.0,11.6,15.2,No,52.0,Moree,28.0,1011.3,0.0,30.1,12.0,0.0
24.0,34.0,27.0,No,1015.3,2013-10-12,NNE,21.9,28.0,NE,N,0.0,10.3,10.7,No,41.0,Moree,53.0,1009.8,5.0,31.6,11.8,6.0
28.0,31.2,33.0,No,1011.5,2013-10-13,WSW,22.0,28.0,N,N,0.0,2.5,20.6,No,63.0,Moree,57.0,1006.5,8.0,28.4,11.8,7.0
31.0,22.9,11.0,No,1017.7,2013-10-14,SSW,15.9,33.0,SW,WSW,0.4,11.9,11.2,No,69.0,Moree,39.0,1016.3,1.0,21.3,9.6,0.0
11.0,25.1,9.0,No,1023.2,2013-10-15,NNE,15.5,13.0,ESE,W,0.0,12.3,4.5,No,31.0,Moree,30.0,1020.0,0.0,23.5,10.0,0.0
20.0,30.0,13.0,No,1021.7,2013-10-16,N,18.5,24.0,NNE,N,0.0,11.9,7.4,No,46.0,Moree,59.0,1016.2,4.0,28.6,7.6,1.0
30.0,33.6,22.0,Yes,1016.3,2013-10-17,WSW,21.9,37.0,N,NNW,0.0,9.1,17.7,No,74.0,Moree,41.0,1010.6,3.0,33.4,10.8,3.0
,29.0,12.0,No,1019.3,2013-10-18,,18.5,,,,12.8,11.1,13.9,Yes,,Moree,34.0,1017.4,5.0,28.6,10.0,4.0
,28.9,20.0,No,1024.9,2013-10-19,,19.3,,,,0.0,12.5,11.0,No,,Moree,52.0,1019.5,0.0,27.7,8.0,1.0
7.0,31.2,21.0,No,1022.2,2013-10-20,,20.3,17.0,NE,E,0.0,12.5,13.8,No,,Moree,53.0,1016.8,0.0,29.8,8.0,1.0
17.0,33.2,24.0,No,1019.8,2013-10-21,NE,22.3,28.0,NNE,NNE,0.0,12.6,17.8,No,41.0,Moree,59.0,1014.9,1.0,31.7,9.4,1.0
26.0,34.6,21.0,No,1016.6,2013-10-22,NNE,24.2,33.0,NNE,N,0.0,12.5,18.9,No,46.0,Moree,51.0,1011.9,1.0,33.7,10.0,1.0
15.0,34.9,22.0,No,1012.1,2013-10-23,WSW,24.6,35.0,N,W,0.0,8.0,19.0,No,61.0,Moree,41.0,1008.6,4.0,32.9,13.0,7.0
33.0,27.0,9.0,No,1015.2,2013-10-24,SW,20.5,31.0,SSW,SW,0.2,10.4,18.8,No,52.0,Moree,38.0,1014.9,7.0,26.1,9.6,1.0
15.0,28.1,4.0,No,1021.6,2013-10-25,SW,17.6,9.0,S,WNW,0.0,12.6,5.9,No,35.0,Moree,22.0,1018.3,0.0,27.3,10.4,1.0
28.0,27.8,7.0,No,1021.9,2013-10-26,SSW,19.6,15.0,SSE,SW,0.0,12.4,6.7,No,46.0,Moree,18.0,1018.3,1.0,26.6,8.0,0.0
15.0,29.7,3.0,No,1021.6,2013-10-27,SSW,20.2,17.0,E,SW,0.0,12.7,8.3,No,33.0,Moree,18.0,1017.6,0.0,28.8,11.8,0.0
15.0,33.6,16.0,No,1018.5,2013-10-28,NNE,21.3,35.0,NNE,N,0.0,11.6,11.8,No,50.0,Moree,60.0,1013.6,4.0,31.4,7.6,2.0
33.0,30.5,17.0,No,1010.7,2013-10-29,NNW,23.6,37.0,N,W,0.0,7.1,19.2,No,57.0,Moree,56.0,1008.9,7.0,28.2,10.4,5.0
11.0,29.8,18.0,No,1015.5,2013-10-30,SW,21.0,15.0,ESE,SW,0.0,12.8,10.3,No,43.0,Moree,40.0,1012.6,0.0,28.8,10.8,1.0
4.0,29.8,26.0,No,1019.4,2013-10-31,NNW,20.7,20.0,ENE,NE,0.0,11.7,12.5,No,35.0,Moree,46.0,1016.0,3.0,27.6,9.8,6.0
7.0,30.5,22.0,No,1021.3,2013-11-01,NE,22.0,33.0,NNE,ESE,0.0,11.3,16.2,No,43.0,Moree,49.0,1017.4,1.0,29.2,8.0,6.0
13.0,33.0,20.0,No,1021.2,2013-11-02,N,22.7,26.0,NNE,N,0.0,11.3,17.3,No,41.0,Moree,35.0,1015.8,6.0,31.3,12.0,6.0
22.0,37.4,7.0,No,1016.7,2013-11-03,S,26.4,19.0,N,WSW,0.0,11.9,16.2,No,54.0,Moree,25.0,1011.7,1.0,36.1,10.4,6.0
28.0,29.7,6.0,No,1018.0,2013-11-04,SSW,20.1,26.0,S,SW,0.0,12.9,14.8,No,46.0,Moree,31.0,1015.6,0.0,28.8,15.0,0.0
13.0,29.3,21.0,No,1023.5,2013-11-05,E,18.9,26.0,E,NNE,0.0,11.9,15.2,No,43.0,Moree,36.0,1018.9,4.0,28.1,13.0,1.0
6.0,29.9,22.0,No,1022.2,2013-11-06,NE,19.7,24.0,NE,SW,0.0,12.7,13.5,No,35.0,Moree,47.0,1016.5,0.0,28.5,9.2,1.0
22.0,32.3,17.0,No,1018.4,2013-11-07,NE,21.8,28.0,NNE,NNE,0.0,12.6,15.7,No,43.0,Moree,48.0,1013.6,0.0,30.5,12.0,1.0
19.0,35.6,12.0,No,1014.7,2013-11-08,N,25.1,30.0,N,NNW,0.0,12.9,16.2,No,44.0,Moree,32.0,1010.2,2.0,34.8,8.0,2.0
28.0,36.8,18.0,No,1010.8,2013-11-09,SW,25.1,20.0,NNE,W,0.0,9.2,21.7,No,56.0,Moree,26.0,1006.8,7.0,34.1,15.0,6.0
9.0,32.5,17.0,No,1011.1,2013-11-10,SW,23.7,2.0,S,W,0.0,9.5,16.9,No,41.0,Moree,41.0,1007.8,6.0,31.5,14.4,5.0
24.0,31.6,31.0,,1012.0,2013-11-11,NNE,23.8,24.0,N,NE,0.0,,15.3,No,57.0,Moree,54.0,1007.0,2.0,31.4,8.4,6.0
22.0,31.1,42.0,,1012.6,2013-11-12,W,20.1,19.0,N,NW,,,17.5,,46.0,Moree,83.0,1010.5,6.0,26.3,,6.0
17.0,32.0,8.0,,1015.4,2013-11-13,SSE,22.1,19.0,NNE,NNW,,,11.0,,39.0,Moree,67.0,1011.5,,30.3,,
19.0,32.6,5.0,Yes,1014.9,2013-11-14,W,21.6,9.0,NNW,W,,,11.4,,44.0,Moree,68.0,1010.4,,32.0,,
11.0,31.5,6.0,No,1013.7,2013-11-15,WSW,25.6,19.0,E,S,6.6,13.0,11.7,Yes,57.0,Moree,14.0,1010.1,0.0,30.3,38.4,2.0
17.0,32.0,10.0,No,1010.6,2013-11-16,S,23.2,15.0,NNE,W,0.0,12.7,11.8,No,50.0,Moree,44.0,1006.9,2.0,29.6,12.0,7.0
6.0,29.1,19.0,No,1011.2,2013-11-17,SSW,20.6,15.0,ENE,SW,0.0,9.2,13.7,No,59.0,Moree,40.0,1008.1,5.0,27.3,10.6,6.0
30.0,27.6,20.0,No,1011.2,2013-11-18,S,20.7,11.0,E,WSW,0.6,12.1,11.2,No,54.0,Moree,48.0,1007.0,3.0,26.9,7.6,6.0
26.0,30.6,20.0,No,1010.3,2013-11-19,SW,21.5,15.0,SE,SW,0.0,11.1,11.0,No,37.0,Moree,42.0,1007.1,1.0,29.1,9.6,6.0
17.0,35.0,14.0,No,1010.5,2013-11-20,SSW,26.1,13.0,E,WSW,0.0,12.5,14.5,No,44.0,Moree,33.0,1006.6,2.0,33.4,9.8,2.0
15.0,37.0,16.0,,1010.4,2013-11-21,NE,25.5,35.0,NNE,NE,0.0,,19.2,No,48.0,Moree,48.0,1006.1,3.0,34.9,11.8,4.0
11.0,28.4,57.0,,1009.1,2013-11-22,,22.6,37.0,NNE,ESE,,,22.1,,,Moree,67.0,1006.9,1.0,27.3,,
,31.1,90.0,,1007.1,2013-11-23,,22.8,,,,,,19.6,,,Moree,76.0,1001.9,4.0,19.6,,8.0
,30.3,14.0,Yes,1006.9,2013-11-24,,20.0,,,,,13.5,13.6,,,Moree,86.0,1004.6,3.0,29.4,,
22.0,31.4,13.0,No,1006.9,2013-11-25,WSW,21.7,6.0,NW,SW,13.6,13.2,13.2,Yes,57.0,Moree,37.0,1003.9,1.0,30.3,34.6,1.0
19.0,32.0,15.0,No,1010.8,2013-11-26,E,23.7,19.0,E,SSW,0.0,13.3,16.0,No,33.0,Moree,38.0,1008.7,1.0,30.3,11.4,1.0
15.0,32.8,18.0,No,1016.6,2013-11-27,SSE,21.9,20.0,NNE,SSE,0.0,13.3,15.7,No,37.0,Moree,50.0,1012.1,0.0,30.7,12.0,1.0
6.0,36.1,17.0,No,1013.6,2013-11-28,NNE,23.5,28.0,NNE,NNW,0.0,13.0,17.0,No,48.0,Moree,52.0,1007.9,0.0,33.6,11.2,1.0
19.0,23.3,83.0,Yes,1008.4,2013-11-29,SW,21.2,15.0,W,NNW,0.6,0.6,20.7,No,48.0,Moree,87.0,1006.6,8.0,22.3,15.6,8.0
13.0,30.7,28.0,No,1012.8,2013-11-30,S,22.6,22.0,ESE,SSW,6.0,13.2,14.8,Yes,35.0,Moree,59.0,1011.4,3.0,29.3,0.4,6.0
13.0,30.1,21.0,No,1021.7,2013-12-01,ENE,20.9,20.0,NE,SSE,0.0,12.9,13.3,No,35.0,Moree,46.0,1018.0,1.0,28.8,11.0,1.0
6.0,31.6,22.0,No,1021.0,2013-12-02,NE,20.5,17.0,NNE,WSW,0.0,13.3,14.4,No,33.0,Moree,48.0,1016.1,5.0,29.1,10.8,1.0
15.0,34.1,15.0,No,1016.5,2013-12-03,SSE,22.8,26.0,NNE,S,0.0,13.4,15.4,No,37.0,Moree,49.0,1011.1,0.0,32.0,10.0,1.0
28.0,36.1,19.0,Yes,1010.0,2013-12-04,NNE,24.4,35.0,NNE,NNE,0.0,11.5,18.8,No,48.0,Moree,49.0,1004.0,2.0,35.4,10.8,5.0
39.0,27.2,29.0,No,1003.0,2013-12-05,WSW,19.0,41.0,WSW,W,8.6,9.5,19.0,Yes,63.0,Moree,95.0,1003.8,8.0,26.3,14.2,5.0
24.0,24.9,15.0,No,1015.8,2013-12-06,WSW,17.0,30.0,SSW,SW,0.4,13.3,9.0,No,54.0,Moree,28.0,1014.3,1.0,23.9,12.4,0.0
7.0,30.4,14.0,No,1019.8,2013-12-07,NE,20.4,22.0,NE,ENE,0.0,13.7,8.5,No,33.0,Moree,35.0,1016.4,0.0,28.0,8.8,3.0
11.0,33.7,26.0,No,1018.0,2013-12-08,NNE,22.8,35.0,NNE,NNE,0.0,13.2,12.7,No,48.0,Moree,44.0,1013.2,3.0,31.8,9.2,
24.0,36.8,19.0,No,1013.1,2013-12-09,NNE,24.6,31.0,NNE,NE,0.0,11.1,20.7,No,48.0,Moree,42.0,1007.1,4.0,35.2,11.8,1.0
9.0,35.7,24.0,No,1007.1,2013-12-10,SE,26.9,35.0,NNE,WSW,0.0,1.6,23.8,No,56.0,Moree,39.0,1004.5,7.0,33.9,15.2,7.0
24.0,34.2,14.0,No,1008.1,2013-12-11,WSW,27.8,11.0,SSE,WSW,0.0,7.0,18.2,No,50.0,Moree,24.0,1004.9,5.0,32.7,10.6,7.0
17.0,33.4,11.0,No,1009.7,2013-12-12,SW,22.7,0.0,,WNW,0.0,9.7,17.0,No,37.0,Moree,31.0,1006.5,7.0,31.9,12.0,3.0
9.0,35.6,7.0,No,1011.3,2013-12-13,WSW,24.8,20.0,NE,W,0.0,13.3,15.4,No,31.0,Moree,45.0,1008.3,0.0,34.4,12.0,3.0
17.0,36.5,40.0,No,1013.5,2013-12-14,NNE,26.4,30.0,NNE,SSW,0.0,13.3,18.9,No,44.0,Moree,54.0,1010.0,0.0,35.5,12.0,6.0
24.0,36.7,13.0,No,1014.7,2013-12-15,NNE,26.0,35.0,NNE,SW,0.0,13.3,19.8,No,50.0,Moree,48.0,1011.1,1.0,36.1,12.8,3.0
11.0,36.0,25.0,No,1016.0,2013-12-16,ESE,25.3,33.0,NE,NNW,0.0,11.9,21.0,No,85.0,Moree,46.0,1011.7,3.0,34.5,11.8,7.0
9.0,33.7,24.0,No,1018.2,2013-12-17,ENE,24.3,24.0,ENE,SSE,0.0,13.1,16.2,No,37.0,Moree,49.0,1015.6,1.0,31.4,12.8,4.0
20.0,35.6,18.0,No,1021.2,2013-12-18,SE,24.2,20.0,NE,SE,0.0,13.4,17.7,No,48.0,Moree,48.0,1017.1,1.0,33.7,11.4,
4.0,34.8,11.0,No,1021.6,2013-12-19,ENE,23.2,26.0,NE,ENE,0.0,13.0,18.1,No,41.0,Moree,42.0,1017.1,1.0,33.0,14.4,1.0
6.0,35.5,19.0,No,1020.6,2013-12-20,NNE,24.1,24.0,NNE,NW,0.0,13.0,19.1,No,35.0,Moree,45.0,1014.8,2.0,33.0,12.8,2.0
11.0,37.9,20.0,No,1016.4,2013-12-21,NNE,26.2,28.0,NNE,NW,0.0,13.3,20.9,No,37.0,Moree,41.0,1012.0,0.0,35.6,13.0,3.0
19.0,37.7,17.0,No,1015.6,2013-12-22,NNE,27.2,33.0,NNE,NW,0.0,12.6,24.2,No,52.0,Moree,46.0,1011.2,6.0,35.9,15.8,5.0
15.0,37.8,19.0,No,1013.3,2013-12-23,NNE,26.0,33.0,N,N,0.0,12.0,23.0,No,48.0,Moree,47.0,1009.7,5.0,36.0,13.8,7.0
6.0,35.9,21.0,No,1013.0,2013-12-24,SSW,27.6,24.0,NNE,W,0.0,1.4,24.1,No,52.0,Moree,36.0,1010.9,7.0,35.2,15.2,7.0
19.0,34.4,24.0,No,1015.2,2013-12-25,SSW,26.3,28.0,NNE,N,0.0,3.8,24.4,No,52.0,Moree,56.0,1011.4,7.0,32.7,11.4,7.0
17.0,35.7,28.0,No,1012.2,2013-12-26,SSW,26.2,20.0,N,WNW,0.0,10.5,22.8,No,48.0,Moree,51.0,1007.8,7.0,32.8,11.0,6.0
31.0,38.5,10.0,No,1009.4,2013-12-27,SSW,29.1,13.0,E,SSW,0.0,13.5,17.8,No,57.0,Moree,38.0,1005.2,3.0,36.8,15.8,5.0
24.0,39.2,14.0,No,1009.7,2013-12-28,NNE,26.4,31.0,NNE,W,0.0,13.3,22.1,No,44.0,Moree,55.0,1004.7,0.0,37.3,12.0,5.0
28.0,43.6,8.0,No,1007.4,2013-12-29,SW,29.9,24.0,N,WSW,0.0,13.2,23.4,No,56.0,Moree,50.0,1003.7,1.0,42.4,12.6,1.0
17.0,38.8,13.0,No,1009.1,2013-12-30,SSW,27.4,30.0,NE,W,0.0,13.2,21.5,No,46.0,Moree,47.0,1005.0,1.0,38.1,19.0,5.0
17.0,37.7,18.0,No,1010.7,2013-12-31,S,26.6,20.0,NE,WSW,0.0,12.8,22.2,No,41.0,Moree,55.0,1007.2,4.0,35.6,14.6,1.0
17.0,37.4,19.0,No,1012.4,2014-01-01,NNE,26.4,31.0,NE,N,0.0,12.5,21.6,No,50.0,Moree,52.0,1008.7,1.0,35.7,13.0,4.0
19.0,39.9,27.0,No,1008.6,2014-01-02,NNE,29.4,28.0,N,N,0.0,9.3,24.8,No,50.0,Moree,44.0,1004.6,7.0,38.1,14.8,5.0
33.0,47.3,5.0,No,1001.9,2014-01-03,WSW,33.4,33.0,N,WNW,0.0,12.0,28.3,No,61.0,Moree,36.0,995.9,1.0,45.8,16.0,6.0
30.0,35.7,13.0,No,1002.9,2014-01-04,WSW,29.4,35.0,SW,SW,0.0,13.6,26.6,No,56.0,Moree,29.0,1002.6,0.0,34.6,23.6,0.0
20.0,36.7,7.0,No,1007.5,2014-01-05,W,26.2,15.0,ENE,W,0.0,13.5,14.8,No,39.0,Moree,25.0,1004.7,0.0,35.5,15.4,0.0
35.0,36.2,7.0,No,1008.5,2014-01-06,SW,29.4,17.0,SSW,SW,0.0,13.6,15.8,No,57.0,Moree,10.0,1006.9,1.0,35.1,11.6,1.0
13.0,36.3,15.0,No,1012.1,2014-01-07,ENE,25.1,15.0,ENE,NNW,0.0,13.4,13.0,No,54.0,Moree,34.0,1008.7,5.0,34.3,18.8,1.0
24.0,34.4,25.0,No,1016.4,2014-01-08,ENE,24.7,26.0,NE,NE,0.0,10.8,19.0,No,59.0,Moree,48.0,1013.1,2.0,32.7,12.2,6.0
20.0,30.8,31.0,No,1019.4,2014-01-09,ENE,22.1,19.0,ENE,NNE,0.0,2.3,20.3,No,52.0,Moree,56.0,1016.6,7.0,29.4,14.2,7.0
6.0,31.5,29.0,No,1019.8,2014-01-10,NE,24.3,28.0,NE,NNW,0.0,4.6,17.6,No,41.0,Moree,44.0,1016.0,4.0,29.9,11.6,8.0
11.0,33.7,28.0,No,1018.7,2014-01-11,ESE,25.5,28.0,NNE,WNW,0.0,9.9,22.1,No,37.0,Moree,53.0,1013.7,5.0,33.1,8.0,6.0
19.0,38.6,22.0,No,1015.8,2014-01-12,SSE,26.0,19.0,NE,SE,0.0,11.4,19.5,No,39.0,Moree,52.0,1011.2,0.0,36.0,11.0,3.0
6.0,35.8,21.0,No,1018.0,2014-01-13,N,24.5,24.0,NNE,N,0.0,13.0,21.8,No,39.0,Moree,50.0,1013.6,1.0,33.1,13.2,2.0
11.0,36.7,20.0,No,1019.6,2014-01-14,NE,25.3,19.0,NE,ENE,0.0,13.5,20.5,No,43.0,Moree,48.0,1015.8,0.0,34.0,13.4,2.0
6.0,36.7,20.0,No,1021.6,2014-01-15,NNE,25.2,22.0,NE,E,0.0,13.3,20.5,No,46.0,Moree,49.0,1016.6,0.0,34.5,14.4,1.0
6.0,37.3,18.0,No,1019.5,2014-01-16,NE,25.8,20.0,NE,ENE,0.0,13.5,20.4,No,37.0,Moree,47.0,1013.8,0.0,34.1,13.6,1.0
9.0,36.1,26.0,No,1015.6,2014-01-17,NNE,25.6,28.0,NE,NW,0.0,13.0,22.5,No,39.0,Moree,47.0,1011.2,0.0,33.1,16.0,5.0
7.0,36.5,22.0,No,1013.8,2014-01-18,ENE,25.1,28.0,NNE,WSW,0.0,13.2,21.1,No,41.0,Moree,45.0,1009.0,0.0,34.2,15.0,3.0
13.0,38.5,22.0,No,1009.8,2014-01-19,S,25.5,30.0,NNE,S,0.0,12.8,22.3,No,57.0,Moree,52.0,1004.3,0.0,36.2,16.0,1.0
13.0,41.8,12.0,No,1005.9,2014-01-20,WNW,28.2,31.0,NNE,N,0.0,11.9,24.6,No,63.0,Moree,39.0,1002.1,1.0,40.2,14.2,3.0
28.0,42.5,11.0,No,1005.0,2014-01-21,W,31.1,33.0,NNE,W,0.0,13.1,27.4,No,54.0,Moree,41.0,1002.0,1.0,40.8,15.6,1.0
15.0,40.7,9.0,No,1009.9,2014-01-22,E,28.9,9.0,SE,SW,0.0,10.4,19.5,No,57.0,Moree,39.0,1008.2,6.0,39.1,18.2,6.0
30.0,23.0,88.0,Yes,1017.6,2014-01-23,,23.0,33.0,SE,ENE,0.0,0.0,22.9,No,,Moree,69.0,1015.8,7.0,19.4,15.6,7.0
17.0,30.2,52.0,No,1013.3,2014-01-24,NE,22.6,24.0,ENE,N,20.8,1.2,17.2,Yes,41.0,Moree,69.0,1009.5,7.0,28.7,9.0,7.0
33.0,34.2,20.0,No,1011.0,2014-01-25,SSW,22.4,33.0,S,SSW,0.4,11.3,20.4,No,44.0,Moree,55.0,1008.7,6.0,32.2,4.4,3.0
19.0,33.9,27.0,No,1017.8,2014-01-26,ENE,23.4,28.0,E,S,0.0,13.0,19.2,No,56.0,Moree,48.0,1014.7,1.0,31.7,11.0,2.0
17.0,33.4,23.0,No,1020.3,2014-01-27,ENE,22.3,19.0,E,SSE,0.0,13.2,16.5,No,54.0,Moree,48.0,1016.5,0.0,31.3,12.8,1.0
15.0,33.6,24.0,No,1019.3,2014-01-28,NE,23.3,19.0,ENE,E,0.0,13.2,16.5,No,43.0,Moree,46.0,1014.6,0.0,31.5,8.6,1.0
28.0,34.8,21.0,No,1017.4,2014-01-29,ESE,23.4,20.0,E,E,0.0,13.2,17.1,No,41.0,Moree,46.0,1012.1,1.0,32.7,8.6,1.0
15.0,34.6,21.0,No,1017.2,2014-01-30,NE,22.9,20.0,E,NNE,0.0,13.3,16.5,No,56.0,Moree,47.0,1012.5,1.0,32.6,9.6,0.0
11.0,35.1,23.0,No,1014.1,2014-01-31,ENE,23.2,26.0,ENE,ENE,0.0,11.3,17.0,No,48.0,Moree,44.0,1009.7,4.0,32.1,15.4,
17.0,36.6,,No,1012.2,2014-02-01,NE,23.9,26.0,E,NE,0.0,13.0,18.1,No,46.0,Moree,,1008.4,0.0,34.0,12.0,1.0
20.0,36.4,23.0,No,1013.2,2014-02-02,NE,23.8,19.0,N,N,0.0,12.8,18.6,No,37.0,Moree,,1009.1,4.0,34.0,13.8,3.0
20.0,35.6,23.0,No,1013.4,2014-02-03,E,24.0,17.0,ENE,E,0.0,13.0,18.0,No,39.0,Moree,47.0,1009.4,1.0,32.9,11.2,1.0
15.0,35.9,25.0,No,1013.6,2014-02-04,ENE,23.3,24.0,NE,S,0.0,12.4,19.6,No,54.0,Moree,54.0,1010.0,3.0,32.6,11.8,1.0
20.0,33.6,29.0,No,1016.4,2014-02-05,ENE,25.2,19.0,ESE,SE,0.0,10.2,20.0,No,48.0,Moree,44.0,1012.5,3.0,32.2,13.4,7.0
11.0,30.6,32.0,No,1016.1,2014-02-06,NNE,21.5,20.0,ENE,SW,0.0,3.9,19.6,No,33.0,Moree,48.0,1012.3,7.0,29.0,10.8,7.0
6.0,33.7,27.0,No,1015.6,2014-02-07,NNE,21.9,22.0,NE,ESE,0.0,12.9,18.2,No,35.0,Moree,58.0,1012.2,2.0,30.8,8.0,3.0
6.0,35.9,18.0,No,1017.3,2014-02-08,NE,23.4,31.0,NE,NE,0.0,12.8,19.8,No,39.0,Moree,57.0,1013.2,0.0,33.5,12.0,1.0
6.0,36.8,29.0,No,1018.3,2014-02-09,NE,24.4,28.0,NE,E,0.0,12.9,20.2,No,39.0,Moree,53.0,1014.1,0.0,34.6,11.2,1.0
2.0,40.0,24.0,Yes,1014.6,2014-02-10,SSE,27.4,19.0,NNE,S,0.0,10.6,23.6,No,83.0,Moree,60.0,1010.7,0.0,38.0,12.0,2.0
11.0,36.1,21.0,No,1016.1,2014-02-11,NE,23.9,28.0,NNE,N,3.6,12.0,21.4,Yes,46.0,Moree,57.0,1011.5,4.0,33.7,13.2,1.0
6.0,39.0,22.0,No,1014.2,2014-02-12,NE,25.4,28.0,NNE,ENE,0.0,12.5,22.3,No,52.0,Moree,51.0,1010.2,1.0,35.7,10.8,1.0
22.0,38.0,22.0,No,1013.1,2014-02-13,,25.6,35.0,NE,N,0.0,,22.2,No,,Moree,44.0,1007.7,6.0,36.6,12.8,6.0
17.0,35.5,31.0,No,1006.1,2014-02-14,NE,26.0,31.0,NNE,N,0.0,,25.4,No,44.0,Moree,55.0,1002.6,1.0,34.2,,
20.0,39.8,22.0,No,1001.3,2014-02-15,NW,29.5,26.0,N,NW,0.0,,26.0,No,41.0,Moree,43.0,997.9,,38.0,,2.0
24.0,39.9,24.0,Yes,1001.4,2014-02-16,WSW,30.4,20.0,N,NW,0.0,,27.8,No,83.0,Moree,38.0,998.2,,37.4,,3.0
6.0,32.3,48.0,No,1008.4,2014-02-17,SW,21.0,0.0,,WSW,5.2,8.2,20.0,Yes,33.0,Moree,93.0,1006.3,7.0,30.7,44.2,4.0
17.0,35.7,36.0,Yes,1009.6,2014-02-18,NW,26.5,33.0,NNE,NNW,0.0,8.9,21.0,No,61.0,Moree,64.0,1005.1,5.0,34.0,7.4,3.0
13.0,31.6,78.0,Yes,1006.2,2014-02-19,NW,26.0,30.0,N,NW,1.2,2.9,23.0,Yes,61.0,Moree,68.0,1003.3,7.0,27.1,8.6,7.0
15.0,26.2,74.0,,1007.9,2014-02-20,N,23.1,17.0,NNW,NNW,23.8,,22.3,Yes,30.0,Moree,93.0,1009.3,8.0,24.7,6.4,7.0
17.0,31.4,17.0,,1013.6,2014-02-21,SW,20.1,17.0,SW,SW,,,16.4,,37.0,Moree,53.0,1012.2,8.0,29.8,,
6.0,29.0,44.0,No,1014.9,2014-02-22,NE,22.6,11.0,NE,NW,,,16.7,,28.0,Moree,67.0,1013.5,6.0,28.7,,1.0
13.0,32.0,27.0,No,1018.0,2014-02-23,ESE,24.3,20.0,ESE,ENE,1.0,,20.4,No,33.0,Moree,55.0,1014.9,4.0,30.7,17.0,1.0
13.0,32.4,25.0,No,1018.1,2014-02-24,ENE,22.4,22.0,E,SSE,0.0,12.4,17.0,No,31.0,Moree,50.0,1013.9,0.0,30.9,10.6,4.0
6.0,32.5,31.0,No,1016.5,2014-02-25,NE,22.1,19.0,NNE,E,0.0,12.4,19.0,No,33.0,Moree,64.0,1011.7,1.0,30.5,8.6,6.0
9.0,30.0,34.0,No,1015.1,2014-02-26,NNE,23.4,31.0,NNE,NNW,0.0,5.4,20.4,No,44.0,Moree,57.0,1012.0,4.0,29.7,9.8,7.0
11.0,34.4,31.0,No,1015.0,2014-02-27,N,25.6,24.0,NNE,SSE,0.0,,21.8,No,33.0,Moree,55.0,1012.5,7.0,33.4,6.4,6.0
13.0,29.5,38.0,,1018.1,2014-02-28,ENE,21.3,9.0,NE,NNE,0.8,,20.5,No,37.0,Moree,77.0,1015.5,8.0,28.0,,7.0
24.0,31.7,34.0,,1015.8,2014-03-01,NE,23.2,9.0,ENE,N,,,20.7,,37.0,Moree,64.0,1012.4,1.0,30.2,,8.0
7.0,33.9,30.0,No,1016.1,2014-03-02,NE,23.4,24.0,NNE,ENE,,,19.8,,37.0,Moree,57.0,1013.1,,32.3,,1.0
9.0,33.0,35.0,No,1020.3,2014-03-03,SE,24.9,19.0,ENE,NNE,0.2,7.6,21.0,No,44.0,Moree,56.0,1017.6,3.0,31.2,32.2,6.0
7.0,30.2,30.0,No,1023.3,2014-03-04,ENE,23.1,28.0,E,NE,0.0,8.6,19.6,No,39.0,Moree,43.0,1019.5,4.0,29.4,10.6,7.0
7.0,32.4,29.0,No,1018.8,2014-03-05,NNE,22.1,17.0,NNE,SSW,0.0,10.0,20.7,No,33.0,Moree,57.0,1014.7,4.0,30.9,8.6,3.0
11.0,34.2,29.0,No,1017.0,2014-03-06,NE,23.9,26.0,NNE,W,0.0,,21.2,No,44.0,Moree,55.0,1013.6,4.0,32.9,9.0,3.0
13.0,32.9,31.0,No,1018.4,2014-03-07,SSE,23.5,24.0,NE,NNW,0.0,,20.3,No,46.0,Moree,63.0,1015.8,,31.5,,4.0
20.0,33.1,26.0,No,1020.0,2014-03-08,NE,22.5,20.0,NE,ESE,0.0,,19.1,No,41.0,Moree,56.0,1016.0,2.0,31.4,,2.0
17.0,32.8,23.0,No,1020.5,2014-03-09,ENE,22.8,26.0,E,SSE,0.0,11.3,17.7,No,44.0,Moree,49.0,1015.8,1.0,31.2,31.4,5.0
17.0,33.8,19.0,No,1020.5,2014-03-10,E,22.7,22.0,E,ENE,0.0,11.6,16.7,No,44.0,Moree,46.0,1016.4,1.0,31.8,11.2,1.0
15.0,33.1,24.0,No,1020.6,2014-03-11,SSE,23.2,19.0,E,SSE,0.0,11.5,17.6,No,46.0,Moree,51.0,1016.5,1.0,30.6,10.8,3.0
6.0,32.6,24.0,No,1018.5,2014-03-12,NE,22.2,15.0,NE,SE,0.0,11.7,17.4,No,31.0,Moree,56.0,1014.7,1.0,30.9,9.2,3.0
