Wind_Dir_3_pm,Temp_3_pm_F,Rain_Tomorrow,Rainfall,Humidity_9_am,Evaporation,Wind_Dir_9_am,Humidity_3_pm,Min_Temp_F,Temp_9_am_F,Pressure_3_pm,Cloud_3_pm,Wind_Speed_9_am,Max_Temp_F,Sunshine,Location,Cloud_9_am,Date,Pressure_9_am,Wind_Gust_Dir,Wind_Gust_Speed,Wind_Speed_3_pm,Rain_Today
ENE,83.84,No,0.0,64.0,7.0,SW,59.0,66.38,79.88,1011.4,1.0,6.0,85.82,11.7,Cairns,1.0,2014-03-16,1015.0,ENE,30.0,20.0,No
NE,86.0,No,0.0,68.0,5.8,S,59.0,68.18,80.42,1012.1,1.0,15.0,87.8,11.4,Cairns,1.0,2014-03-17,1015.6,ENE,28.0,19.0,No
SE,86.9,No,0.0,69.0,6.2,SSE,53.0,72.32,81.68,1012.6,1.0,19.0,89.78,10.5,Cairns,1.0,2014-03-18,1015.7,SE,48.0,33.0,No
SSE,85.82,Yes,0.0,73.0,5.8,SSE,62.0,75.56,80.6,1010.1,5.0,24.0,87.98,4.2,Cairns,3.0,2014-03-19,1014.1,SSE,50.0,28.0,No
S,77.9,Yes,35.4,94.0,6.6,S,93.0,75.2,76.82,1007.8,8.0,22.0,82.04,0.8,Cairns,8.0,2014-03-20,1011.2,SE,56.0,20.0,Yes
SSE,83.66,Yes,115.2,89.0,,S,79.0,74.3,77.72,1009.0,7.0,19.0,84.91999999999999,2.7,Cairns,8.0,2014-03-21,1011.2,SSW,43.0,24.0,Yes
SE,77.36,Yes,22.2,91.0,6.0,S,96.0,74.3,78.44,1009.4,8.0,17.0,84.2,3.0,Cairns,7.0,2014-03-22,1011.6,S,43.0,20.0,Yes
SE,82.75999999999999,Yes,46.6,84.0,3.0,S,73.0,74.48,78.44,1010.6,7.0,19.0,86.18,3.0,Cairns,8.0,2014-03-23,1013.1,SE,37.0,24.0,Yes
ESE,75.2,Yes,4.0,79.0,5.0,S,96.0,74.48,79.16,1009.8,8.0,17.0,85.64,2.0,Cairns,7.0,2014-03-24,1011.9,E,52.0,17.0,Yes
SSE,80.24000000000001,Yes,16.6,88.0,3.6,SSE,80.0,73.22,75.92,1008.7,7.0,17.0,82.94,2.6,Cairns,8.0,2014-03-25,1011.4,SSE,28.0,15.0,Yes
NE,82.4,Yes,2.2,88.0,2.4,SSE,77.0,73.75999999999999,77.54,1008.9,6.0,13.0,83.48,6.5,Cairns,6.0,2014-03-26,1011.5,SSE,26.0,15.0,Yes
NE,83.3,No,18.8,93.0,6.0,NW,80.0,74.48,78.62,1009.8,5.0,7.0,84.91999999999999,8.3,Cairns,5.0,2014-03-27,1012.7,S,26.0,13.0,Yes
ENE,85.1,No,0.0,88.0,4.6,SSE,75.0,75.2,80.06,1011.1,4.0,15.0,86.9,6.0,Cairns,6.0,2014-03-28,1014.0,ESE,26.0,15.0,No
ENE,86.36,No,0.2,89.0,4.4,ESE,76.0,75.02,78.62,1012.3,3.0,9.0,87.61999999999999,7.3,Cairns,7.0,2014-03-29,1014.7,ENE,33.0,24.0,No
SE,87.61999999999999,No,0.0,75.0,5.0,SSE,63.0,76.82,82.94,1011.8,3.0,15.0,88.7,9.5,Cairns,5.0,2014-03-30,1014.8,SE,35.0,22.0,No
SE,86.9,Yes,0.2,71.0,5.8,SSE,59.0,76.46,83.3,1011.0,1.0,26.0,87.98,10.5,Cairns,2.0,2014-03-31,1013.7,SE,44.0,30.0,No
SE,84.74,Yes,8.8,73.0,7.8,SSE,62.0,74.3,81.5,1010.1,2.0,22.0,87.44,9.1,Cairns,1.0,2014-04-01,1013.0,SE,50.0,31.0,Yes
ESE,85.28,No,21.0,83.0,9.0,S,61.0,73.94,77.54,1009.4,2.0,17.0,86.0,8.3,Cairns,7.0,2014-04-02,1012.7,SE,50.0,28.0,Yes
SE,84.38000000000001,Yes,0.2,69.0,5.8,SSE,63.0,74.3,81.14,1009.7,2.0,19.0,87.08000000000001,10.7,Cairns,1.0,2014-04-03,1012.9,SE,48.0,35.0,No
SE,85.82,Yes,1.6,77.0,6.8,SSE,65.0,75.38,80.96,1009.8,5.0,20.0,87.44,8.9,Cairns,4.0,2014-04-04,1012.8,SE,50.0,37.0,Yes
SE,85.46000000000001,Yes,28.2,84.0,8.0,SSE,67.0,75.2,80.96,1011.1,4.0,19.0,87.08000000000001,10.5,Cairns,5.0,2014-04-05,1013.9,SE,48.0,30.0,Yes
SE,85.1,No,2.0,82.0,5.6,SSE,60.0,75.38,79.34,1010.8,6.0,19.0,86.36,9.7,Cairns,4.0,2014-04-06,1014.1,SSE,44.0,30.0,Yes
SE,85.64,No,0.0,69.0,6.6,SSE,57.0,71.96,81.86,1009.9,8.0,20.0,87.08000000000001,9.6,Cairns,3.0,2014-04-07,1012.9,SE,59.0,41.0,No
SE,84.2,No,0.0,67.0,8.0,SSE,62.0,75.38,80.96,1010.2,7.0,31.0,86.72,10.2,Cairns,5.0,2014-04-08,1012.8,SE,56.0,37.0,No
SE,84.74,No,0.2,76.0,7.8,SSE,64.0,75.2,79.7,1009.3,8.0,24.0,86.36,10.3,Cairns,5.0,2014-04-09,1012.7,ESE,48.0,31.0,No
SSE,83.3,Yes,0.6,76.0,6.2,SSE,67.0,74.84,79.7,1008.1,8.0,22.0,87.08000000000001,5.5,Cairns,8.0,2014-04-10,1011.9,SE,52.0,20.0,No
SSE,81.14,,6.0,93.0,5.2,S,84.0,72.86,73.22,1004.2,7.0,20.0,84.2,1.8,Cairns,8.0,2014-04-11,1007.9,SE,56.0,26.0,Yes
NE,76.82,Yes,,91.0,,ESE,94.0,73.04,78.08,998.1,8.0,35.0,81.14,,Cairns,8.0,2014-04-12,1004.3,SE,63.0,31.0,
N,84.02,Yes,175.2,72.0,,NW,83.0,75.38,81.14,1003.6,7.0,15.0,88.7,7.3,Cairns,7.0,2014-04-13,1006.2,NW,54.0,30.0,Yes
NE,85.46000000000001,No,13.0,81.0,3.0,S,69.0,75.02,80.78,1007.5,2.0,13.0,86.53999999999999,7.3,Cairns,7.0,2014-04-14,1010.2,WSW,30.0,15.0,Yes
SE,85.64,No,0.0,73.0,5.8,SSE,63.0,76.82,82.04,1010.1,5.0,19.0,87.08000000000001,8.6,Cairns,2.0,2014-04-15,1013.3,SSE,31.0,19.0,No
SSE,85.1,No,0.0,76.0,5.8,S,63.0,76.28,79.52,1011.1,6.0,13.0,85.82,4.0,Cairns,7.0,2014-04-16,1014.2,SE,37.0,17.0,No
ESE,84.38000000000001,No,0.0,79.0,5.2,S,68.0,76.46,79.52,1012.2,7.0,15.0,85.82,2.5,Cairns,7.0,2014-04-17,1015.2,SE,41.0,28.0,No
ESE,83.48,No,0.0,75.0,4.8,S,59.0,76.28,80.06,1012.7,6.0,15.0,84.91999999999999,3.9,Cairns,7.0,2014-04-18,1015.0,SE,35.0,20.0,No
ESE,83.48,No,0.6,72.0,5.8,S,52.0,73.58,78.98,1012.4,4.0,15.0,85.46000000000001,11.0,Cairns,4.0,2014-04-19,1015.6,ESE,35.0,26.0,No
SE,81.32,No,0.0,71.0,4.0,S,50.0,70.88,75.74000000000001,1012.5,7.0,17.0,83.3,8.1,Cairns,7.0,2014-04-20,1015.0,SE,48.0,33.0,No
SSE,77.36,Yes,0.0,69.0,7.2,SSE,82.0,74.48,77.18,1013.1,7.0,20.0,82.4,0.5,Cairns,8.0,2014-04-21,1015.5,S,39.0,24.0,No
S,80.06,No,7.8,93.0,2.2,S,75.0,72.32,73.4,1012.9,8.0,19.0,81.14,0.4,Cairns,8.0,2014-04-22,1016.4,SSE,37.0,15.0,Yes
SE,82.94,No,0.6,86.0,2.8,S,70.0,73.4,77.9,1010.4,7.0,15.0,85.1,3.7,Cairns,6.0,2014-04-23,1013.4,SE,43.0,28.0,No
S,76.46,Yes,0.2,88.0,3.4,SSE,94.0,74.84,76.82,1009.4,8.0,19.0,82.04,1.1,Cairns,7.0,2014-04-24,1012.2,S,44.0,13.0,No
SE,75.74000000000001,Yes,52.4,91.0,6.4,S,96.0,73.58,76.64,1010.3,8.0,17.0,80.24000000000001,0.5,Cairns,7.0,2014-04-25,1012.7,SE,39.0,17.0,Yes
SE,77.54,No,40.0,79.0,4.8,SSE,81.0,74.12,79.88,1011.2,6.0,20.0,84.91999999999999,6.1,Cairns,3.0,2014-04-26,1014.0,SE,41.0,28.0,Yes
SE,83.3,No,0.4,74.0,6.2,SSE,59.0,73.04,78.98,1012.1,5.0,20.0,85.64,9.1,Cairns,3.0,2014-04-27,1015.8,SSE,37.0,26.0,No
ESE,82.58,No,0.0,72.0,4.4,S,60.0,71.24000000000001,79.7,1011.9,1.0,17.0,84.56,11.3,Cairns,1.0,2014-04-28,1015.4,SE,41.0,31.0,No
SE,82.75999999999999,No,0.0,65.0,6.4,S,59.0,67.28,78.98,1010.7,1.0,17.0,85.28,10.7,Cairns,1.0,2014-04-29,1014.8,SE,39.0,30.0,No
SE,84.56,No,0.0,65.0,6.2,SSE,58.0,66.56,78.62,1010.5,1.0,17.0,86.18,11.1,Cairns,1.0,2014-04-30,1014.2,SE,35.0,26.0,No
NE,83.48,No,0.0,69.0,6.8,S,68.0,67.46,77.9,1011.1,1.0,6.0,84.74,10.7,Cairns,2.0,2014-05-01,1014.7,ENE,26.0,15.0,No
N,82.4,No,0.0,74.0,6.8,W,72.0,68.72,78.8,1008.0,5.0,9.0,84.38000000000001,10.7,Cairns,5.0,2014-05-02,1012.8,N,35.0,22.0,No
ENE,83.12,No,0.0,49.0,4.4,SSE,45.0,67.82,77.0,1008.1,4.0,17.0,87.08000000000001,11.0,Cairns,5.0,2014-05-03,1011.5,NNW,30.0,19.0,No
SE,77.72,No,0.0,45.0,4.4,SSE,45.0,60.980000000000004,73.4,1013.7,1.0,17.0,79.52,10.9,Cairns,2.0,2014-05-04,1015.6,SE,37.0,24.0,No
SE,79.34,No,0.0,57.0,7.4,SE,45.0,58.28,71.96,1016.7,1.0,17.0,81.68,10.7,Cairns,1.0,2014-05-05,1018.8,SSE,35.0,24.0,No
ESE,79.52,No,0.0,56.0,5.8,SSE,50.0,62.78,74.48,1015.0,1.0,13.0,81.68,11.0,Cairns,1.0,2014-05-06,1019.3,SE,37.0,26.0,No
ESE,81.14,No,0.0,54.0,6.2,S,49.0,62.24,75.38,1013.5,1.0,17.0,83.3,11.1,Cairns,1.0,2014-05-07,1017.3,SE,33.0,20.0,No
SE,82.04,No,0.0,70.0,6.4,S,60.0,67.64,75.38,1012.0,3.0,17.0,84.02,6.3,Cairns,7.0,2014-05-08,1016.3,SE,39.0,26.0,No
SE,78.8,No,0.0,60.0,5.4,S,59.0,71.06,77.72,1013.9,4.0,17.0,84.2,9.1,Cairns,1.0,2014-05-09,1016.7,SE,43.0,33.0,No
S,77.36,Yes,0.0,64.0,7.2,S,68.0,66.2,77.0,1014.7,6.0,20.0,84.56,7.8,Cairns,2.0,2014-05-10,1017.3,SE,41.0,17.0,No
SE,77.36,Yes,6.0,83.0,3.0,SSE,80.0,69.98,74.84,1014.9,6.0,17.0,81.68,7.2,Cairns,5.0,2014-05-11,1017.7,SE,50.0,30.0,Yes
SSE,79.52,Yes,1.2,66.0,5.0,SSE,68.0,71.24000000000001,78.8,1014.8,7.0,28.0,84.56,6.7,Cairns,2.0,2014-05-12,1018.3,SE,50.0,26.0,Yes
SSE,73.4,Yes,2.0,86.0,5.0,SSE,92.0,71.42,74.66,1014.0,7.0,22.0,77.72,1.1,Cairns,7.0,2014-05-13,1017.3,SSE,48.0,20.0,Yes
SSE,75.74000000000001,Yes,4.4,76.0,2.6,S,86.0,71.24000000000001,76.28,1012.8,7.0,24.0,84.02,7.2,Cairns,2.0,2014-05-14,1016.2,SE,48.0,20.0,Yes
SSE,77.36,Yes,6.2,77.0,4.6,SSE,74.0,71.24000000000001,77.18,1013.9,6.0,28.0,79.34,4.0,Cairns,2.0,2014-05-15,1015.4,SSE,48.0,28.0,Yes
SSE,77.0,Yes,8.2,92.0,4.0,SSE,77.0,71.06,72.68,1015.4,7.0,28.0,81.14,3.1,Cairns,7.0,2014-05-16,1017.0,SE,48.0,22.0,Yes
SE,79.34,Yes,15.6,84.0,3.4,S,67.0,70.52,74.12,1015.8,4.0,22.0,81.32,4.9,Cairns,7.0,2014-05-17,1018.4,SSE,61.0,35.0,Yes
SE,78.8,Yes,11.8,79.0,4.2,S,63.0,68.36,73.75999999999999,1015.5,2.0,17.0,80.6,7.5,Cairns,5.0,2014-05-18,1018.2,SE,48.0,28.0,Yes
SE,78.25999999999999,Yes,3.2,74.0,4.0,SSE,70.0,69.25999999999999,76.28,1015.4,3.0,19.0,80.6,8.4,Cairns,4.0,2014-05-19,1018.0,SE,54.0,39.0,Yes
SE,77.9,Yes,10.4,89.0,4.4,SSE,69.0,69.08,71.78,1014.6,4.0,20.0,80.42,4.4,Cairns,7.0,2014-05-20,1016.9,SSE,56.0,30.0,Yes
SE,76.28,Yes,3.2,76.0,2.8,SSE,75.0,69.08,75.2,1014.2,7.0,24.0,79.52,4.3,Cairns,3.0,2014-05-21,1016.7,SE,46.0,28.0,Yes
SE,77.72,Yes,4.4,76.0,4.2,SSE,73.0,70.52,76.28,1014.1,5.0,17.0,81.68,6.3,Cairns,4.0,2014-05-22,1016.8,SE,43.0,20.0,Yes
SSE,78.08,Yes,7.2,95.0,3.2,S,74.0,70.34,72.14,1014.2,5.0,20.0,78.8,2.2,Cairns,7.0,2014-05-23,1017.1,S,37.0,19.0,Yes
ENE,82.94,No,1.4,67.0,4.2,SSE,58.0,68.36,78.08,1013.9,1.0,17.0,83.66,10.6,Cairns,1.0,2014-05-24,1017.6,S,30.0,19.0,Yes
ESE,82.22,No,0.0,71.0,4.0,S,57.0,64.94,76.46,1015.6,1.0,17.0,83.48,10.5,Cairns,1.0,2014-05-25,1018.3,SE,37.0,24.0,No
SE,79.52,No,0.0,72.0,4.4,SSE,65.0,70.34,77.54,1015.9,5.0,20.0,83.3,8.4,Cairns,2.0,2014-05-26,1018.5,SE,46.0,28.0,No
SSE,76.64,No,0.4,75.0,5.8,SSE,75.0,72.32,75.92,1014.9,7.0,24.0,79.7,3.1,Cairns,3.0,2014-05-27,1017.9,SSE,37.0,20.0,No
SE,80.6,No,0.0,77.0,4.2,S,64.0,69.44,74.12,1014.5,3.0,20.0,82.94,6.3,Cairns,5.0,2014-05-28,1018.0,SSE,41.0,26.0,No
SE,78.98,Yes,0.0,69.0,4.0,SSE,63.0,71.6,77.0,1014.1,5.0,24.0,82.58,6.9,Cairns,2.0,2014-05-29,1017.1,SE,46.0,31.0,No
SE,80.42,Yes,5.6,85.0,8.0,SSE,60.0,70.16,71.96,1013.5,6.0,17.0,81.86,6.0,Cairns,6.0,2014-05-30,1016.4,SE,43.0,31.0,Yes
SSE,79.88,No,1.6,80.0,3.0,S,67.0,68.9,73.75999999999999,1012.9,6.0,20.0,80.06,4.9,Cairns,7.0,2014-05-31,1016.0,ESE,41.0,28.0,Yes
SE,78.98,No,0.8,80.0,2.4,SSE,64.0,71.24000000000001,74.3,1012.5,7.0,19.0,81.14,0.9,Cairns,6.0,2014-06-01,1015.2,SE,43.0,30.0,No
SE,79.88,Yes,0.0,68.0,4.4,SSE,65.0,69.98,77.54,1012.7,6.0,15.0,82.94,3.8,Cairns,6.0,2014-06-02,1015.1,SSE,35.0,28.0,No
SE,81.5,No,2.6,77.0,4.4,SSE,64.0,69.8,75.92,1012.6,2.0,17.0,83.84,10.5,Cairns,1.0,2014-06-03,1015.5,SE,39.0,28.0,Yes
SE,82.4,No,0.2,72.0,5.8,SSE,54.0,72.14,77.18,1013.5,1.0,26.0,84.38000000000001,10.7,Cairns,1.0,2014-06-04,1017.0,SE,46.0,31.0,No
SE,81.14,No,0.0,77.0,6.6,SE,66.0,73.04,76.64,1013.2,3.0,28.0,84.02,7.7,Cairns,5.0,2014-06-05,1016.3,SSE,52.0,31.0,No
SE,78.8,Yes,1.0,67.0,6.6,ESE,65.0,72.86,78.8,1013.4,5.0,28.0,83.12,6.7,Cairns,3.0,2014-06-06,1015.9,SE,59.0,35.0,No
SE,76.46,Yes,2.2,74.0,6.0,ESE,66.0,69.8,74.84,1013.2,7.0,28.0,78.98,0.2,Cairns,7.0,2014-06-07,1016.0,SE,54.0,30.0,Yes
SE,68.18,Yes,15.8,90.0,3.8,S,94.0,65.12,67.1,1014.5,8.0,13.0,68.54,0.0,Cairns,8.0,2014-06-08,1016.8,SSW,35.0,11.0,Yes
SE,68.18,Yes,29.2,91.0,1.2,SE,91.0,65.48,66.92,1010.2,8.0,13.0,70.16,0.1,Cairns,8.0,2014-06-09,1013.0,SE,37.0,15.0,Yes
SE,79.16,Yes,7.0,76.0,2.6,SSE,58.0,60.980000000000004,69.98,1010.3,1.0,22.0,80.06,10.3,Cairns,1.0,2014-06-10,1013.5,SSE,35.0,19.0,Yes
E,74.48,No,2.4,91.0,4.2,SE,76.0,67.28,69.8,1010.8,7.0,24.0,75.02,1.3,Cairns,8.0,2014-06-11,1012.9,,54.0,30.0,Yes
SSE,75.38,Yes,0.4,85.0,2.6,SSE,80.0,69.8,72.32,1010.8,7.0,24.0,77.54,0.8,Cairns,7.0,2014-06-12,1013.3,SSE,50.0,19.0,No
SSE,74.84,Yes,4.6,90.0,3.2,SSE,89.0,71.42,73.58,1011.4,7.0,17.0,77.54,0.4,Cairns,8.0,2014-06-13,1013.9,S,37.0,22.0,Yes
ESE,80.06,No,3.4,88.0,1.6,W,73.0,71.6,76.82,1010.5,6.0,4.0,82.58,7.2,Cairns,5.0,2014-06-14,1013.6,SSE,31.0,13.0,Yes
SSE,66.56,No,0.2,79.0,3.6,S,80.0,67.46,69.08,1014.2,8.0,13.0,70.7,0.0,Cairns,8.0,2014-06-15,1016.3,SSE,35.0,17.0,No
SSE,70.16,No,1.0,53.0,3.2,SSE,61.0,64.58,69.25999999999999,1016.6,8.0,26.0,71.78,0.3,Cairns,7.0,2014-06-16,1017.7,SSE,48.0,28.0,No
SSE,70.7,No,0.4,70.0,3.8,SSE,67.0,65.84,68.54,1017.3,6.0,33.0,74.48,2.1,Cairns,8.0,2014-06-17,1019.8,SSE,52.0,33.0,No
SSE,72.86,No,0.0,64.0,6.4,S,65.0,67.1,72.32,1017.3,5.0,22.0,76.46,6.2,Cairns,2.0,2014-06-18,1019.8,S,48.0,30.0,No
SSE,75.38,No,0.0,73.0,4.0,SSE,67.0,68.9,72.5,1016.9,6.0,19.0,78.25999999999999,4.7,Cairns,7.0,2014-06-19,1020.3,SSE,52.0,24.0,No
SE,78.08,No,0.0,69.0,4.8,SSE,61.0,66.2,72.5,1015.8,5.0,19.0,81.68,10.3,Cairns,1.0,2014-06-20,1019.2,SSE,33.0,24.0,No
ESE,78.62,No,0.0,71.0,5.2,SE,51.0,63.14,70.52,1015.5,3.0,22.0,80.42,10.2,Cairns,1.0,2014-06-21,1019.0,ESE,33.0,26.0,No
ESE,79.16,No,0.0,66.0,5.6,S,52.0,61.16,73.75999999999999,1015.3,2.0,17.0,81.14,10.5,Cairns,2.0,2014-06-22,1018.2,SE,41.0,26.0,No
SSE,76.28,No,0.0,65.0,5.6,SSE,68.0,60.8,72.86,1014.8,2.0,19.0,78.98,8.0,Cairns,2.0,2014-06-23,1017.8,SSE,39.0,17.0,No
ENE,79.16,No,0.4,77.0,3.6,SE,58.0,66.92,71.6,1014.4,3.0,7.0,80.96,5.3,Cairns,7.0,2014-06-24,1017.7,ENE,30.0,20.0,No
SE,78.8,No,0.0,66.0,3.0,S,46.0,58.28,70.16,1016.5,1.0,11.0,80.42,10.5,Cairns,1.0,2014-06-25,1018.9,ESE,31.0,24.0,No
SE,73.75999999999999,No,0.0,74.0,5.4,SSE,64.0,60.440000000000005,69.98,1017.6,7.0,19.0,79.16,5.1,Cairns,7.0,2014-06-26,1020.1,SE,48.0,30.0,No
SE,77.54,No,0.0,61.0,6.0,S,57.0,66.56,71.6,1015.1,5.0,22.0,79.52,8.5,Cairns,4.0,2014-06-27,1018.2,S,48.0,26.0,No
NNE,78.44,No,0.0,73.0,4.0,E,70.0,60.980000000000004,70.7,1011.8,1.0,7.0,83.12,10.1,Cairns,3.0,2014-06-28,1016.5,NNE,28.0,15.0,No
SE,78.25999999999999,No,0.0,67.0,3.6,SSE,38.0,61.16,71.6,1013.3,6.0,15.0,80.6,10.5,Cairns,3.0,2014-06-29,1015.3,ESE,33.0,20.0,No
SE,74.3,No,0.0,51.0,6.0,SSE,35.0,57.92,69.08,1017.2,2.0,26.0,75.38,10.7,Cairns,6.0,2014-06-30,1020.3,SSE,43.0,26.0,No
SSE,73.75999999999999,No,0.0,45.0,7.2,SSE,45.0,54.5,68.36,1019.1,8.0,28.0,75.74000000000001,9.4,Cairns,7.0,2014-07-01,1022.1,SSE,52.0,31.0,No
SSE,74.3,No,0.0,51.0,8.0,SSE,49.0,63.86,69.08,1017.5,3.0,31.0,77.0,10.0,Cairns,2.0,2014-07-02,1020.4,SSE,50.0,24.0,No
SE,73.22,Yes,0.0,71.0,6.2,SSE,67.0,64.58,72.86,1016.1,6.0,17.0,77.9,5.1,Cairns,2.0,2014-07-03,1019.0,SSE,50.0,24.0,No
S,75.74000000000001,No,4.2,83.0,3.6,SSE,70.0,66.92,71.42,1015.5,6.0,19.0,79.7,7.9,Cairns,6.0,2014-07-04,1018.0,S,43.0,19.0,Yes
ESE,79.52,No,0.0,68.0,4.0,S,47.0,63.5,72.68,1014.8,5.0,13.0,80.96,10.5,Cairns,4.0,2014-07-05,1017.6,SE,39.0,26.0,No
SE,78.44,No,0.0,58.0,8.8,SSE,37.0,58.1,72.5,1014.3,1.0,13.0,80.42,10.8,Cairns,6.0,2014-07-06,1017.1,SE,39.0,28.0,No
E,77.36,No,0.0,70.0,4.0,W,40.0,54.14,68.0,1013.0,1.0,6.0,79.34,10.6,Cairns,1.0,2014-07-07,1017.0,E,33.0,24.0,No
ESE,76.46,No,0.0,58.0,4.8,SSE,41.0,52.16,68.18,1012.7,3.0,9.0,77.0,7.3,Cairns,5.0,2014-07-08,1016.8,ESE,30.0,15.0,No
NE,74.66,No,0.0,70.0,2.4,,62.0,53.78,67.82,1011.9,1.0,0.0,77.9,10.5,Cairns,0.0,2014-07-09,1015.9,NE,24.0,15.0,No
ENE,77.9,No,0.0,74.0,3.6,W,57.0,56.3,68.0,1014.0,2.0,4.0,79.16,10.8,Cairns,0.0,2014-07-10,1016.6,ENE,28.0,19.0,No
SE,75.92,No,0.0,40.0,4.4,S,40.0,51.98,67.46,1016.6,0.0,28.0,78.62,10.5,Cairns,0.0,2014-07-11,1019.2,S,39.0,26.0,No
ESE,73.4,No,0.0,61.0,6.0,S,48.0,59.36,70.16,1017.1,1.0,17.0,77.54,10.4,Cairns,1.0,2014-07-12,1019.9,SE,37.0,24.0,No
SE,75.38,No,0.0,54.0,6.6,S,55.0,56.84,69.25999999999999,1015.2,5.0,20.0,79.34,9.1,Cairns,1.0,2014-07-13,1018.1,SE,46.0,30.0,No
SE,74.12,Yes,0.0,66.0,7.0,SSE,57.0,66.56,70.52,1017.3,7.0,22.0,78.25999999999999,6.7,Cairns,5.0,2014-07-14,1019.3,SSE,56.0,33.0,No
SE,75.74000000000001,No,2.0,81.0,5.6,SSE,67.0,67.28,72.5,1015.3,3.0,15.0,81.14,7.7,Cairns,5.0,2014-07-15,1018.4,ESE,43.0,20.0,Yes
ESE,79.34,No,0.0,71.0,5.2,SSE,51.0,68.18,73.04,1015.5,1.0,19.0,81.5,10.5,Cairns,1.0,2014-07-16,1018.5,SSE,33.0,17.0,No
E,81.14,No,0.0,67.0,4.6,S,51.0,63.32,74.48,1015.2,1.0,15.0,82.22,10.6,Cairns,1.0,2014-07-17,1018.3,SE,33.0,15.0,No
SE,77.72,No,0.0,53.0,5.8,SSE,30.0,59.9,72.86,1015.3,1.0,19.0,80.96,10.9,Cairns,1.0,2014-07-18,1018.5,SE,37.0,30.0,No
SE,76.1,No,0.0,41.0,7.4,SSE,48.0,49.82,68.36,1016.3,5.0,24.0,79.16,10.1,Cairns,5.0,2014-07-19,1019.6,SE,46.0,33.0,No
ESE,73.94,No,0.0,50.0,6.0,S,42.0,52.16,68.72,1016.9,3.0,17.0,76.82,10.9,Cairns,2.0,2014-07-20,1020.1,E,33.0,20.0,No
ESE,75.92,No,0.0,55.0,5.4,SSE,42.0,56.84,69.98,1017.2,1.0,17.0,77.9,11.1,Cairns,1.0,2014-07-21,1020.2,SSE,33.0,19.0,No
NE,76.82,No,0.0,62.0,5.6,SE,45.0,57.56,67.64,1015.6,1.0,19.0,78.44,10.4,Cairns,1.0,2014-07-22,1019.9,E,33.0,19.0,No
ESE,76.64,No,0.0,58.0,6.2,SE,48.0,57.56,71.42,1014.8,3.0,20.0,80.42,10.0,Cairns,1.0,2014-07-23,1018.1,SE,37.0,20.0,No
E,78.62,Yes,0.0,58.0,5.8,S,53.0,60.62,71.24000000000001,1016.0,2.0,15.0,79.7,8.5,Cairns,2.0,2014-07-24,1018.0,NE,35.0,13.0,No
ESE,78.44,Yes,1.2,82.0,4.2,SSW,56.0,66.74000000000001,71.6,1018.5,6.0,13.0,80.6,4.2,Cairns,7.0,2014-07-25,1020.3,SE,35.0,22.0,Yes
SE,78.44,Yes,2.0,75.0,3.6,SSE,59.0,66.02,72.68,1019.2,2.0,22.0,81.68,10.1,Cairns,4.0,2014-07-26,1022.0,SE,43.0,31.0,Yes
SE,75.92,No,3.0,92.0,5.2,SSE,68.0,68.0,69.98,1018.0,6.0,19.0,78.98,2.0,Cairns,7.0,2014-07-27,1020.8,ESE,48.0,30.0,Yes
S,72.86,No,0.8,92.0,3.6,SE,78.0,67.82,69.44,1018.1,7.0,17.0,74.48,1.8,Cairns,8.0,2014-07-28,1020.8,SE,37.0,15.0,No
ESE,79.34,No,0.8,66.0,1.2,SSE,42.0,64.58,73.94,1017.7,1.0,19.0,79.88,10.4,Cairns,3.0,2014-07-29,1020.9,SE,50.0,24.0,No
SE,77.9,No,0.4,80.0,6.8,SSE,53.0,64.75999999999999,71.96,1016.8,5.0,19.0,80.78,4.6,Cairns,5.0,2014-07-30,1019.9,SE,35.0,26.0,No
E,78.25999999999999,No,0.0,65.0,4.0,SSE,61.0,66.56,75.38,1015.1,5.0,15.0,80.42,7.4,Cairns,5.0,2014-07-31,1018.6,S,31.0,13.0,No
NE,78.25999999999999,No,0.0,67.0,4.6,SE,64.0,60.62,73.75999999999999,1014.9,3.0,19.0,83.3,9.2,Cairns,5.0,2014-08-01,1017.9,NE,28.0,15.0,No
ENE,81.86,No,0.0,70.0,3.8,SE,48.0,61.519999999999996,73.58,1015.6,1.0,17.0,82.75999999999999,10.6,Cairns,1.0,2014-08-02,1018.8,SE,30.0,20.0,No
ESE,77.54,Yes,0.0,70.0,6.6,SSE,61.0,69.8,74.66,1017.8,5.0,20.0,80.42,4.6,Cairns,5.0,2014-08-03,1020.0,SE,39.0,22.0,No
SSE,73.4,No,1.4,82.0,3.0,S,78.0,67.28,72.14,1018.2,8.0,15.0,78.08,2.3,Cairns,5.0,2014-08-04,1020.6,SE,39.0,24.0,Yes
SSE,69.25999999999999,Yes,0.4,67.0,3.0,SSE,96.0,68.54,74.3,1019.0,7.0,24.0,81.86,8.7,Cairns,1.0,2014-08-05,1021.5,SE,52.0,24.0,No
SE,76.64,No,6.6,92.0,4.8,SSE,62.0,66.38,68.36,1019.1,5.0,26.0,78.08,5.7,Cairns,8.0,2014-08-06,1022.1,SE,63.0,31.0,Yes
SE,76.64,No,0.2,77.0,5.4,SSE,57.0,67.46,70.52,1019.3,5.0,24.0,78.44,5.2,Cairns,7.0,2014-08-07,1022.0,SE,59.0,46.0,No
