MinTempF,Location,MaxTempF,Temp3pmF,Temp9amF,WindDir3pm,Humidity9am,Cloud3pm,Rainfall,WindSpeed3pm,Cloud9am,WindSpeed9am,RainToday,Date,WindDir9am,RainTomorrow,Humidity3pm
57.92,Newcastle,87.44,86.0,73.04,SE,68.0,0.0,0.0,19.0,0.0,0.0,No,2014-02-08,,No,46.0
64.4,Newcastle,92.48,90.5,71.6,NE,78.0,0.0,0.0,19.0,1.0,4.0,No,2014-02-09,NE,No,39.0
64.04,Newcastle,,82.04,74.3,NE,77.0,1.0,0.0,9.0,8.0,4.0,No,2014-02-10,SW,No,61.0
,Newcastle,82.94,,,,,,0.0,,,,No,2014-02-11,,No,
70.16,Newcastle,85.64,82.58,78.62,SE,64.0,1.0,0.0,9.0,1.0,4.0,No,2014-02-12,NE,No,60.0
69.44,Newcastle,87.61999999999999,84.2,76.1,NE,67.0,8.0,0.0,19.0,1.0,4.0,No,2014-02-13,NE,Yes,51.0
67.1,Newcastle,77.0,74.3,69.08,SE,95.0,8.0,1.2,4.0,8.0,0.0,Yes,2014-02-14,,Yes,80.0
68.0,Newcastle,78.44,76.64,70.16,,96.0,8.0,1.6,0.0,8.0,0.0,Yes,2014-02-15,,Yes,81.0
69.44,Newcastle,78.25999999999999,75.2,75.2,,91.0,8.0,1.2,0.0,8.0,0.0,Yes,2014-02-16,,Yes,96.0
65.84,Newcastle,77.36,74.3,73.4,SE,68.0,7.0,15.0,19.0,3.0,9.0,Yes,2014-02-17,SE,No,66.0
67.46,Newcastle,76.64,73.4,69.8,SE,86.0,8.0,0.0,4.0,8.0,0.0,No,2014-02-18,,No,83.0
67.46,Newcastle,89.6,80.6,75.92,SE,84.0,8.0,0.0,4.0,5.0,0.0,No,2014-02-19,,Yes,72.0
70.52,Newcastle,81.14,79.7,76.1,NE,64.0,6.0,46.8,9.0,6.0,4.0,Yes,2014-02-20,SE,No,62.0
67.64,Newcastle,77.9,77.18,70.52,NE,38.0,4.0,0.0,9.0,8.0,15.0,No,2014-02-21,SE,No,41.0
66.74000000000001,Newcastle,77.9,77.36,72.68,SE,63.0,3.0,0.0,9.0,6.0,9.0,No,2014-02-22,SE,No,56.0
67.64,Newcastle,76.64,75.92,70.88,SE,69.0,7.0,0.0,28.0,8.0,9.0,No,2014-02-23,SE,Yes,58.0
65.84,Newcastle,80.96,79.7,70.52,SE,87.0,6.0,2.0,19.0,4.0,0.0,Yes,2014-02-24,,No,59.0
65.84,Newcastle,84.74,84.2,71.96,NW,77.0,5.0,0.0,15.0,4.0,0.0,No,2014-02-25,,No,41.0
63.86,Newcastle,93.56,91.4,72.5,SE,73.0,7.0,0.0,9.0,4.0,4.0,No,2014-02-26,NW,No,37.0
69.25999999999999,Newcastle,81.5,78.8,74.3,SE,84.0,8.0,0.0,15.0,6.0,4.0,No,2014-02-27,SW,Yes,72.0
64.94,Newcastle,73.04,71.24000000000001,68.36,SE,98.0,8.0,31.1,9.0,8.0,0.0,Yes,2014-02-28,,Yes,88.0
65.84,Newcastle,75.2,73.4,68.0,,91.0,8.0,21.8,0.0,8.0,0.0,Yes,2014-03-01,,Yes,73.0
64.04,Newcastle,76.1,76.1,66.2,SE,96.0,6.0,8.0,9.0,7.0,0.0,Yes,2014-03-02,,No,68.0
65.12,Newcastle,77.9,76.82,68.0,SE,89.0,5.0,1.0,19.0,8.0,0.0,No,2014-03-03,,Yes,69.0
65.3,Newcastle,80.96,79.16,73.4,S,74.0,3.0,15.0,4.0,4.0,0.0,Yes,2014-03-04,,No,55.0
60.8,Newcastle,86.0,84.56,68.0,NE,86.0,3.0,0.4,4.0,1.0,0.0,No,2014-03-05,,No,53.0
64.4,Newcastle,80.24000000000001,78.44,72.14,SE,88.0,7.0,0.2,19.0,6.0,0.0,No,2014-03-06,,No,67.0
65.84,Newcastle,82.4,82.22,69.8,SE,95.0,4.0,0.0,9.0,8.0,0.0,No,2014-03-07,,No,61.0
66.92,Newcastle,83.3,81.5,73.75999999999999,SE,73.0,3.0,0.0,19.0,2.0,9.0,No,2014-03-08,NE,No,53.0
64.4,Newcastle,81.5,79.7,72.5,SE,70.0,5.0,0.0,22.0,1.0,4.0,No,2014-03-09,NE,No,59.0
65.3,Newcastle,82.4,81.68,74.3,NE,69.0,3.0,0.0,9.0,1.0,4.0,No,2014-03-10,N,No,57.0
65.12,Newcastle,81.14,80.6,73.4,SE,71.0,1.0,0.0,19.0,1.0,4.0,No,2014-03-11,NE,No,47.0
61.16,Newcastle,86.36,86.0,67.82,SE,82.0,6.0,0.0,4.0,2.0,4.0,No,2014-03-12,NE,No,45.0
67.1,Newcastle,79.16,78.8,70.34,SE,84.0,6.0,0.0,4.0,6.0,4.0,No,2014-03-13,S,No,65.0
64.04,Newcastle,84.2,83.3,70.52,SE,78.0,2.0,0.0,22.0,0.0,0.0,No,2014-03-14,,No,54.0
62.6,Newcastle,87.44,,68.72,,82.0,,0.0,,3.0,4.0,No,2014-03-15,NE,No,
65.12,Newcastle,88.7,82.04,74.3,NW,69.0,8.0,0.4,37.0,6.0,0.0,No,2014-03-16,,Yes,40.0
55.4,Newcastle,79.7,,66.2,,59.0,,1.2,,0.0,0.0,Yes,2014-03-17,,No,
55.4,Newcastle,85.1,83.84,65.84,SE,69.0,1.0,0.0,9.0,0.0,0.0,No,2014-03-18,,No,37.0
59.9,Newcastle,80.6,77.9,72.5,SE,74.0,6.0,0.0,9.0,0.0,0.0,No,2014-03-19,,No,71.0
65.12,Newcastle,82.04,78.8,75.2,NE,75.0,6.0,0.0,4.0,1.0,0.0,No,2014-03-20,,Yes,65.0
67.46,Newcastle,79.7,77.36,69.8,NE,95.0,7.0,2.0,4.0,8.0,0.0,Yes,2014-03-21,,No,71.0
61.519999999999996,Newcastle,85.64,84.2,66.92,,88.0,1.0,0.0,0.0,7.0,0.0,No,2014-03-22,,No,45.0
64.4,Newcastle,84.74,82.4,73.22,,89.0,5.0,0.0,0.0,6.0,0.0,No,2014-03-23,,Yes,65.0
65.48,Newcastle,76.64,74.3,70.52,,84.0,8.0,3.0,0.0,8.0,4.0,Yes,2014-03-24,W,No,70.0
60.440000000000005,Newcastle,75.56,74.48,66.2,,90.0,8.0,1.0,0.0,7.0,0.0,No,2014-03-25,,Yes,74.0
64.4,Newcastle,78.44,77.18,71.06,,93.0,8.0,1.2,0.0,8.0,0.0,Yes,2014-03-26,,Yes,79.0
69.25999999999999,Newcastle,73.04,71.6,71.24000000000001,,84.0,8.0,2.6,0.0,8.0,0.0,Yes,2014-03-27,,Yes,93.0
65.12,Newcastle,77.9,72.5,67.1,,95.0,8.0,6.8,0.0,8.0,0.0,Yes,2014-03-28,,Yes,85.0
62.24,Newcastle,76.46,75.2,66.56,SE,90.0,8.0,27.8,4.0,7.0,4.0,Yes,2014-03-29,NW,,71.0
62.6,Newcastle,,77.9,65.84,SE,96.0,5.0,,19.0,4.0,0.0,,2014-03-30,,,61.0
,Newcastle,,,,,,,,,,,,2014-03-31,,,
,Newcastle,,,,,,,,,,,,2014-04-01,,,
,Newcastle,,,,,,,,,,,,2014-04-02,,,
,Newcastle,,,,,,,,,,,,2014-04-03,,,
,Newcastle,,,,,,,,,,,,2014-04-04,,,
,Newcastle,84.2,,,,,,,,,,,2014-04-05,,Yes,
61.7,Newcastle,73.75999999999999,69.44,72.32,SE,66.0,6.0,38.2,4.0,4.0,9.0,Yes,2014-04-06,SW,Yes,88.0
60.440000000000005,Newcastle,73.04,71.6,67.1,SE,84.0,6.0,8.0,9.0,7.0,4.0,Yes,2014-04-07,SE,No,54.0
61.88,Newcastle,77.0,73.75999999999999,70.52,SE,70.0,6.0,0.0,4.0,8.0,0.0,No,2014-04-08,,No,58.0
59.0,Newcastle,78.25999999999999,75.2,70.7,SE,74.0,4.0,0.0,9.0,1.0,0.0,No,2014-04-09,,No,60.0
61.7,Newcastle,74.84,73.04,69.25999999999999,,74.0,6.0,0.0,0.0,6.0,0.0,No,2014-04-10,,No,71.0
64.75999999999999,Newcastle,83.84,80.6,71.24000000000001,NW,84.0,6.0,0.0,4.0,5.0,0.0,No,2014-04-11,,No,56.0
63.32,Newcastle,73.04,71.06,69.8,SW,65.0,5.0,0.0,28.0,6.0,19.0,No,2014-04-12,NW,No,72.0
59.9,Newcastle,,68.36,66.92,SE,67.0,7.0,0.0,4.0,5.0,4.0,No,2014-04-13,SW,No,84.0
,Newcastle,71.24000000000001,67.64,,SW,,7.0,0.8,4.0,,,No,2014-04-14,,Yes,72.0
58.64,Newcastle,72.14,67.1,66.56,,75.0,8.0,5.0,0.0,5.0,9.0,Yes,2014-04-15,SW,Yes,52.0
59.0,Newcastle,73.75999999999999,71.24000000000001,64.4,S,77.0,5.0,21.8,9.0,7.0,4.0,Yes,2014-04-16,SW,No,59.0
54.68,Newcastle,76.1,70.7,67.1,SE,63.0,4.0,0.0,9.0,4.0,4.0,No,2014-04-17,SE,No,62.0
52.52,Newcastle,77.72,77.0,64.4,NW,69.0,1.0,0.0,4.0,0.0,4.0,No,2014-04-18,NW,No,45.0
53.6,Newcastle,72.86,69.8,66.92,SW,66.0,4.0,0.0,4.0,1.0,0.0,No,2014-04-19,,No,60.0
54.5,Newcastle,76.64,,65.12,,73.0,,0.0,,4.0,4.0,No,2014-04-20,NW,No,
50.72,Newcastle,75.56,73.75999999999999,62.6,NW,61.0,1.0,0.0,4.0,1.0,0.0,No,2014-04-21,,No,
49.1,Newcastle,81.86,80.6,60.980000000000004,NW,73.0,6.0,0.0,28.0,5.0,4.0,No,2014-04-22,NW,No,32.0
62.6,Newcastle,,75.2,64.75999999999999,SE,60.0,4.0,0.0,4.0,1.0,0.0,No,2014-04-23,,No,46.0
,Newcastle,85.1,84.56,,NW,,6.0,0.0,9.0,,,No,2014-04-24,,Yes,34.0
51.8,Newcastle,70.16,68.72,59.9,NE,94.0,6.0,11.8,9.0,8.0,0.0,Yes,2014-04-25,,Yes,65.0
54.5,Newcastle,72.14,71.24000000000001,66.92,,76.0,8.0,14.2,0.0,6.0,0.0,Yes,2014-04-26,,Yes,67.0
59.0,Newcastle,66.56,64.75999999999999,64.4,,95.0,8.0,12.0,0.0,8.0,0.0,Yes,2014-04-27,,Yes,92.0
58.64,Newcastle,71.06,69.08,63.32,,96.0,7.0,23.0,0.0,7.0,0.0,Yes,2014-04-28,,No,65.0
51.98,Newcastle,76.1,75.2,60.8,,90.0,5.0,0.0,0.0,1.0,0.0,No,2014-04-29,,No,57.0
59.9,Newcastle,73.75999999999999,70.7,62.959999999999994,NW,76.0,6.0,0.4,4.0,8.0,0.0,No,2014-04-30,,Yes,70.0
50.72,Newcastle,70.7,67.64,62.959999999999994,,66.0,5.0,8.0,0.0,5.0,4.0,Yes,2014-05-01,SW,No,61.0
53.6,Newcastle,70.7,,62.6,,65.0,,0.0,,2.0,28.0,No,2014-05-02,NW,No,
53.6,Newcastle,62.24,59.9,57.2,NW,57.0,6.0,0.0,37.0,2.0,37.0,No,2014-05-03,NW,Yes,50.0
49.46,Newcastle,69.44,,55.4,,74.0,,3.0,,7.0,37.0,Yes,2014-05-04,NW,No,
47.120000000000005,Newcastle,65.66,63.5,53.6,W,65.0,3.0,0.0,19.0,0.0,19.0,No,2014-05-05,NW,No,43.0
44.239999999999995,Newcastle,69.44,68.9,53.6,SW,65.0,4.0,0.0,4.0,6.0,0.0,No,2014-05-06,,No,52.0
52.52,Newcastle,,66.2,59.0,SW,68.0,5.0,0.0,15.0,5.0,0.0,No,2014-05-07,,No,53.0
,Newcastle,68.72,,,,,,0.0,,,,No,2014-05-08,,Yes,
51.44,Newcastle,69.8,68.18,59.36,,96.0,6.0,10.0,0.0,5.0,0.0,Yes,2014-05-09,,No,61.0
49.46,Newcastle,70.16,68.0,59.72,,83.0,7.0,0.2,0.0,1.0,4.0,No,2014-05-10,NW,Yes,62.0
56.84,Newcastle,73.4,62.059999999999995,61.16,,85.0,7.0,1.8,0.0,7.0,4.0,Yes,2014-05-11,NW,Yes,93.0
53.42,Newcastle,71.96,69.8,60.8,SE,90.0,5.0,15.7,9.0,6.0,0.0,Yes,2014-05-12,,Yes,59.0
58.459999999999994,Newcastle,72.86,68.9,61.519999999999996,,96.0,4.0,8.6,0.0,7.0,0.0,Yes,2014-05-13,,No,68.0
50.9,Newcastle,71.6,68.36,60.440000000000005,SE,94.0,5.0,1.0,4.0,1.0,0.0,No,2014-05-14,,No,67.0
47.84,Newcastle,72.14,70.7,54.86,,94.0,0.0,0.5,0.0,0.0,0.0,No,2014-05-15,,No,54.0
47.48,Newcastle,74.84,72.86,57.2,N,89.0,1.0,0.5,4.0,0.0,0.0,No,2014-05-16,,No,43.0
48.92,Newcastle,74.3,72.5,56.66,NE,85.0,1.0,0.1,4.0,4.0,4.0,No,2014-05-17,NE,No,44.0
50.18,Newcastle,71.24000000000001,68.9,60.62,,75.0,7.0,0.0,0.0,7.0,0.0,No,2014-05-18,,No,61.0
51.26,Newcastle,76.82,73.4,59.9,NE,86.0,5.0,0.0,4.0,7.0,0.0,No,2014-05-19,,No,44.0
52.52,Newcastle,73.58,73.04,60.08,NE,81.0,8.0,0.0,2.0,8.0,0.0,No,2014-05-20,,No,53.0
54.86,Newcastle,74.3,71.24000000000001,64.4,SW,70.0,3.0,0.0,4.0,1.0,2.0,No,2014-05-21,NW,No,65.0
52.16,Newcastle,77.18,74.48,58.1,NW,86.0,0.0,0.1,4.0,0.0,4.0,No,2014-05-22,NW,No,33.0
50.72,Newcastle,77.0,74.48,58.1,NW,81.0,5.0,0.0,9.0,5.0,0.0,No,2014-05-23,,No,50.0
55.4,Newcastle,78.62,77.0,65.84,,69.0,4.0,0.0,0.0,4.0,9.0,No,2014-05-24,NW,No,47.0
58.28,Newcastle,76.1,71.96,64.4,,82.0,7.0,0.2,0.0,7.0,0.0,No,2014-05-25,,No,68.0
52.52,Newcastle,77.0,73.75999999999999,59.72,,87.0,0.0,0.2,0.0,1.0,0.0,No,2014-05-26,,No,61.0
56.120000000000005,Newcastle,77.9,75.56,59.0,NW,98.0,7.0,0.2,2.0,8.0,0.0,No,2014-05-27,,No,50.0
57.2,Newcastle,75.2,73.4,64.4,N,75.0,6.0,0.0,28.0,6.0,0.0,No,2014-05-28,,No,41.0
48.56,Newcastle,71.24000000000001,67.82,58.459999999999994,SE,65.0,5.0,0.0,4.0,0.0,2.0,No,2014-05-29,NW,Yes,63.0
57.2,Newcastle,67.64,66.2,60.8,SE,98.0,7.0,35.0,4.0,8.0,0.0,Yes,2014-05-30,,No,76.0
53.24,Newcastle,69.44,67.1,61.88,SE,91.0,6.0,0.4,4.0,7.0,0.0,No,2014-05-31,,No,68.0
54.5,Newcastle,71.06,69.44,60.26,NE,93.0,6.0,0.1,4.0,7.0,0.0,No,2014-06-01,,Yes,66.0
53.6,Newcastle,70.16,68.0,56.84,SW,97.0,2.0,8.4,9.0,8.0,4.0,Yes,2014-06-02,N,No,56.0
49.46,Newcastle,66.56,63.5,55.04,NW,84.0,0.0,0.2,9.0,0.0,9.0,No,2014-06-03,NW,No,59.0
49.1,Newcastle,69.8,66.2,55.4,,68.0,2.0,0.0,0.0,0.0,9.0,No,2014-06-04,NW,Yes,63.0
53.6,Newcastle,68.36,67.82,59.9,,94.0,4.0,3.4,0.0,7.0,4.0,Yes,2014-06-05,NW,Yes,71.0
57.56,Newcastle,65.12,59.0,59.36,SW,96.0,8.0,5.2,19.0,8.0,0.0,Yes,2014-06-06,,Yes,98.0
52.7,Newcastle,66.2,64.4,58.28,,66.0,6.0,26.0,0.0,5.0,4.0,Yes,2014-06-07,SW,No,69.0
50.0,Newcastle,64.75999999999999,59.540000000000006,56.84,SW,69.0,6.0,1.0,4.0,6.0,0.0,No,2014-06-08,,No,81.0
44.6,Newcastle,66.92,61.519999999999996,53.24,SW,76.0,6.0,0.2,19.0,5.0,0.0,No,2014-06-09,,Yes,75.0
52.52,Newcastle,66.2,64.4,56.120000000000005,SE,96.0,6.0,9.2,9.0,6.0,0.0,Yes,2014-06-10,,No,58.0
46.4,Newcastle,67.64,65.3,55.58,,89.0,7.0,0.8,0.0,5.0,0.0,No,2014-06-11,,No,65.0
52.7,Newcastle,68.0,65.84,54.5,,89.0,5.0,0.0,0.0,7.0,0.0,No,2014-06-12,,No,56.0
47.84,Newcastle,64.04,63.32,51.8,,90.0,7.0,0.1,0.0,7.0,0.0,No,2014-06-13,,No,76.0
50.18,Newcastle,66.56,65.84,58.1,,97.0,5.0,0.8,0.0,8.0,0.0,No,2014-06-14,,No,65.0
48.2,Newcastle,61.16,60.8,54.32,NW,70.0,7.0,0.0,28.0,2.0,28.0,No,2014-06-15,NE,No,64.0
48.56,Newcastle,64.4,62.42,53.6,NW,76.0,0.0,0.0,19.0,0.0,9.0,No,2014-06-16,NW,No,52.0
48.92,Newcastle,67.82,64.4,53.6,,69.0,6.0,0.1,0.0,0.0,7.0,No,2014-06-17,NW,No,58.0
51.620000000000005,Newcastle,65.84,64.4,54.32,SE,84.0,6.0,0.0,4.0,8.0,0.0,No,2014-06-18,,No,69.0
43.879999999999995,Newcastle,66.2,64.04,50.0,NE,100.0,3.0,0.1,4.0,6.0,0.0,No,2014-06-19,,No,64.0
48.74,Newcastle,71.24000000000001,62.6,52.7,,94.0,6.0,0.1,0.0,6.0,0.0,No,2014-06-20,,Yes,84.0
50.36,Newcastle,71.06,67.64,56.3,,92.0,2.0,2.6,0.0,1.0,0.0,Yes,2014-06-21,,No,49.0
45.32,Newcastle,68.0,64.4,55.22,,87.0,3.0,0.0,0.0,7.0,0.0,No,2014-06-22,,No,53.0
44.96,Newcastle,60.440000000000005,57.56,50.72,,95.0,8.0,0.1,0.0,5.0,0.0,No,2014-06-23,,No,76.0
47.84,Newcastle,60.440000000000005,59.0,53.6,NW,58.0,0.0,0.0,83.0,0.0,37.0,No,2014-06-24,NW,No,39.0
50.9,Newcastle,66.56,64.04,57.2,NW,62.0,1.0,0.0,37.0,0.0,28.0,No,2014-06-25,NW,No,34.0
50.9,Newcastle,66.92,65.3,56.66,NE,56.0,1.0,0.0,4.0,0.0,19.0,No,2014-06-26,NW,No,45.0
46.76,Newcastle,66.74000000000001,64.75999999999999,53.6,NE,70.0,4.0,0.1,4.0,4.0,4.0,No,2014-06-27,NW,No,43.0
38.12,Newcastle,69.8,62.6,49.64,NE,74.0,5.0,0.0,4.0,3.0,0.0,No,2014-06-28,,No,69.0
49.1,Newcastle,59.0,55.4,51.8,NW,58.0,5.0,1.0,46.0,1.0,46.0,No,2014-06-29,NW,No,51.0
46.04,Newcastle,62.24,60.08,50.36,NW,69.0,5.0,0.0,4.0,1.0,4.0,No,2014-06-30,NE,No,39.0
42.620000000000005,Newcastle,63.5,60.8,49.1,NE,70.0,0.0,0.1,4.0,0.0,4.0,No,2014-07-01,W,No,47.0
42.260000000000005,Newcastle,65.84,62.6,48.379999999999995,,72.0,3.0,0.0,0.0,0.0,4.0,No,2014-07-02,NW,No,54.0
40.1,Newcastle,66.92,63.5,48.2,,83.0,0.0,0.1,0.0,0.0,4.0,No,2014-07-03,NW,No,48.0
39.92,Newcastle,68.36,66.56,51.08,N,58.0,0.0,0.0,9.0,0.0,4.0,No,2014-07-04,NW,No,36.0
39.56,Newcastle,67.64,64.75999999999999,53.24,SW,56.0,5.0,0.1,9.0,5.0,9.0,No,2014-07-05,NW,No,32.0
47.3,Newcastle,62.24,59.0,51.8,NW,63.0,4.0,0.0,19.0,0.0,28.0,No,2014-07-06,SW,No,39.0
44.239999999999995,Newcastle,63.32,60.8,49.1,NW,83.0,0.0,0.0,19.0,0.0,9.0,No,2014-07-07,NW,No,46.0
44.239999999999995,Newcastle,63.86,61.88,49.1,NW,78.0,0.0,0.0,4.0,0.0,19.0,No,2014-07-08,N,No,46.0
35.96,Newcastle,,,46.04,,68.0,,0.0,,0.0,0.0,No,2014-07-09,,No,
44.239999999999995,Newcastle,59.9,58.1,51.8,NW,61.0,2.0,0.0,28.0,1.0,9.0,No,2014-07-10,N,No,48.0
47.48,Newcastle,62.24,60.440000000000005,51.8,NW,61.0,0.0,0.0,19.0,0.0,28.0,No,2014-07-11,NE,No,43.0
44.42,Newcastle,63.5,62.24,50.9,SW,63.0,1.0,0.0,19.0,0.0,19.0,No,2014-07-12,NW,No,34.0
47.66,Newcastle,59.72,59.0,50.0,SE,46.0,5.0,0.0,9.0,5.0,9.0,No,2014-07-13,SW,Yes,59.0
44.6,Newcastle,62.24,60.8,48.92,SE,89.0,7.0,5.4,4.0,6.0,0.0,Yes,2014-07-14,,No,69.0
47.84,Newcastle,61.7,61.519999999999996,51.620000000000005,,97.0,8.0,1.0,0.0,7.0,0.0,No,2014-07-15,,No,77.0
50.36,Newcastle,65.12,63.5,53.6,NW,74.0,4.0,1.0,28.0,8.0,0.0,No,2014-07-16,,Yes,65.0
46.76,Newcastle,64.94,62.059999999999995,53.6,NW,74.0,5.0,1.8,28.0,0.0,4.0,Yes,2014-07-17,NE,No,45.0
46.76,Newcastle,61.519999999999996,60.8,50.72,SW,51.0,5.0,0.0,4.0,5.0,19.0,No,2014-07-18,NW,No,36.0
44.96,Newcastle,58.64,55.76,50.72,SE,49.0,7.0,0.1,28.0,4.0,4.0,No,2014-07-19,SW,Yes,68.0
49.28,Newcastle,60.440000000000005,60.440000000000005,55.76,SE,72.0,8.0,2.8,19.0,6.0,9.0,Yes,2014-07-20,SW,No,79.0
47.66,Newcastle,63.68,62.24,52.16,SE,90.0,5.0,0.0,4.0,6.0,0.0,No,2014-07-21,,No,67.0
47.3,Newcastle,64.22,61.88,56.48,SE,84.0,5.0,0.0,4.0,5.0,4.0,No,2014-07-22,W,No,64.0
41.36,Newcastle,64.75999999999999,61.16,48.92,SE,97.0,6.0,0.2,4.0,6.0,0.0,No,2014-07-23,,No,68.0
,Newcastle,64.75999999999999,,,,,,0.1,,,,No,2014-07-24,,No,
44.6,Newcastle,62.959999999999994,59.9,51.44,,96.0,8.0,0.2,0.0,7.0,0.0,No,2014-07-25,,Yes,82.0
50.0,Newcastle,66.56,59.9,56.3,N,99.0,6.0,10.8,4.0,8.0,0.0,Yes,2014-07-26,,Yes,79.0
44.239999999999995,Newcastle,67.64,65.12,49.64,,92.0,2.0,5.8,0.0,2.0,4.0,Yes,2014-07-27,N,No,49.0
46.04,Newcastle,66.56,66.2,53.24,NW,67.0,3.0,0.0,9.0,6.0,4.0,No,2014-07-28,SW,No,41.0
47.66,Newcastle,69.44,68.9,58.1,NW,52.0,5.0,0.1,19.0,3.0,28.0,No,2014-07-29,NW,No,33.0
50.72,Newcastle,72.5,71.96,60.8,NW,45.0,0.0,0.0,28.0,0.0,4.0,No,2014-07-30,N,No,36.0
55.76,Newcastle,76.1,74.84,57.92,NW,54.0,0.0,0.0,28.0,0.0,19.0,No,2014-07-31,N,No,21.0
47.66,Newcastle,69.8,64.04,63.86,NW,30.0,3.0,0.0,37.0,0.0,19.0,No,2014-08-01,NW,No,38.0
40.64,Newcastle,60.440000000000005,58.64,49.28,SE,62.0,5.0,0.0,19.0,1.0,4.0,No,2014-08-02,SW,No,45.0
43.16,Newcastle,60.08,59.0,52.7,SW,70.0,6.0,0.6,4.0,6.0,0.0,No,2014-08-03,,Yes,63.0
39.56,Newcastle,65.84,62.6,47.3,SE,96.0,1.0,1.2,4.0,6.0,0.0,Yes,2014-08-04,,No,66.0
42.620000000000005,Newcastle,70.16,64.4,52.7,SE,88.0,1.0,0.2,9.0,0.0,0.0,No,2014-08-05,,No,53.0
39.92,Newcastle,68.36,68.0,53.6,NW,80.0,0.0,0.0,4.0,0.0,0.0,No,2014-08-06,,No,42.0
43.519999999999996,Newcastle,65.12,63.14,51.8,SE,68.0,5.0,0.0,4.0,6.0,0.0,No,2014-08-07,,No,60.0
41.18,Newcastle,66.56,63.5,47.84,SE,96.0,3.0,0.1,9.0,7.0,0.0,No,2014-08-08,,No,66.0
41.9,Newcastle,69.44,69.44,49.1,NW,100.0,3.0,0.0,9.0,8.0,9.0,No,2014-08-09,NW,No,34.0
52.52,Newcastle,70.16,66.2,56.66,,89.0,7.0,0.0,0.0,7.0,46.0,No,2014-08-10,SE,No,37.0
45.5,Newcastle,59.36,55.76,54.5,SE,52.0,5.0,0.1,28.0,3.0,4.0,No,2014-08-11,SW,No,54.0
45.68,Newcastle,62.24,58.64,51.8,SW,80.0,6.0,0.0,9.0,7.0,4.0,No,2014-08-12,SE,Yes,66.0
42.8,Newcastle,63.14,60.8,52.7,SE,94.0,6.0,18.2,19.0,8.0,4.0,Yes,2014-08-13,SW,No,59.0
38.3,Newcastle,64.75999999999999,61.519999999999996,51.08,SE,80.0,3.0,0.6,9.0,4.0,0.0,No,2014-08-14,,No,60.0
45.68,Newcastle,66.2,62.959999999999994,57.2,SE,83.0,5.0,0.4,9.0,1.0,0.0,No,2014-08-15,,No,68.0
46.76,Newcastle,64.75999999999999,62.6,53.6,SE,94.0,8.0,0.0,4.0,7.0,0.0,No,2014-08-16,,Yes,75.0
53.6,Newcastle,68.0,66.56,57.2,NW,97.0,1.0,21.8,19.0,8.0,0.0,Yes,2014-08-17,,No,37.0
49.28,Newcastle,,57.56,54.5,SE,77.0,8.0,0.6,37.0,7.0,4.0,No,2014-08-18,NW,Yes,92.0
,Newcastle,62.959999999999994,59.0,,SE,,8.0,30.8,37.0,,,Yes,2014-08-19,,Yes,84.0
51.08,Newcastle,62.959999999999994,55.4,57.02,S,68.0,8.0,7.6,4.0,7.0,28.0,Yes,2014-08-20,SW,Yes,88.0
50.36,Newcastle,62.24,60.8,54.5,SE,95.0,7.0,13.2,9.0,7.0,0.0,Yes,2014-08-21,,Yes,73.0
52.52,Newcastle,65.48,63.5,57.2,SE,94.0,3.0,8.6,9.0,6.0,0.0,Yes,2014-08-22,,Yes,71.0
51.98,Newcastle,64.75999999999999,62.6,60.62,,85.0,8.0,5.0,0.0,5.0,9.0,Yes,2014-08-23,SE,Yes,72.0
52.879999999999995,Newcastle,67.46,64.4,57.92,SE,96.0,4.0,6.4,9.0,4.0,0.0,Yes,2014-08-24,,Yes,71.0
,Newcastle,67.64,64.75999999999999,55.04,,92.0,4.0,4.8,0.0,1.0,0.0,Yes,2014-08-25,,Yes,74.0
53.78,Newcastle,65.84,60.8,59.0,S,89.0,7.0,1.8,4.0,7.0,9.0,Yes,2014-08-26,SE,Yes,83.0
55.76,Newcastle,67.1,62.6,65.3,SE,58.0,6.0,12.6,19.0,4.0,19.0,Yes,2014-08-27,SE,Yes,73.0
53.24,Newcastle,66.2,64.94,62.6,SE,68.0,4.0,19.2,28.0,5.0,9.0,Yes,2014-08-28,SE,Yes,58.0
49.82,Newcastle,64.4,59.9,58.28,SE,76.0,7.0,2.4,4.0,6.0,4.0,Yes,2014-08-29,SE,Yes,72.0
52.879999999999995,Newcastle,64.75999999999999,63.32,56.84,SW,84.0,7.0,2.0,19.0,7.0,4.0,Yes,2014-08-30,SW,No,72.0
53.96,Newcastle,69.8,66.2,61.7,SE,70.0,4.0,0.2,28.0,3.0,4.0,No,2014-08-31,WSW,No,67.0
48.56,Newcastle,73.75999999999999,73.4,59.18,NE,84.0,6.0,0.1,9.0,2.0,9.0,No,2014-09-01,NW,No,38.0
54.14,Newcastle,62.6,58.82,57.56,,76.0,7.0,0.0,0.0,8.0,0.0,No,2014-09-02,,Yes,80.0
48.2,Newcastle,63.5,62.6,55.76,S,46.0,5.0,4.0,37.0,6.0,37.0,Yes,2014-09-03,SW,No,41.0
50.36,Newcastle,64.4,62.24,57.56,SW,51.0,3.0,0.5,28.0,1.0,37.0,No,2014-09-04,NW,Yes,49.0
50.0,Newcastle,64.4,59.36,56.3,SW,72.0,5.0,4.4,4.0,7.0,4.0,Yes,2014-09-05,SW,Yes,67.0
