Humidity3pm,WindGustDir,MaxTempF,Pressure9am,Date,WindDir3pm,Cloud3pm,Temp3pmF,WindSpeed9am,RainTomorrow,Rainfall,Pressure3pm,WindGustSpeed,Location,Sunshine,MinTempF,Evaporation,Cloud9am,Temp9amF,WindDir9am,Humidity9am,WindSpeed3pm,RainToday
55.0,SSE,67.46,1024.2,2014-02-22,S,7.0,65.3,17.0,No,0.6,1024.2,41.0,MelbourneAirport,1.6,52.52,4.8,7.0,55.58,SW,91.0,31.0,No
38.0,S,76.28,1023.7,2014-02-23,S,0.0,74.84,11.0,No,0.0,1020.2,31.0,MelbourneAirport,12.1,55.04,3.4,2.0,60.980000000000004,SE,62.0,13.0,No
39.0,S,81.14,1021.2,2014-02-24,SE,6.0,77.9,11.0,No,0.0,1016.9,37.0,MelbourneAirport,11.3,55.04,5.8,7.0,61.16,E,78.0,15.0,No
12.0,WNW,97.52,1010.0,2014-02-25,WNW,7.0,92.48,39.0,No,0.0,1005.5,57.0,MelbourneAirport,8.0,54.14,5.4,2.0,77.18,N,33.0,39.0,No
45.0,SSE,70.7,1012.7,2014-02-26,S,6.0,66.38,20.0,No,0.0,1013.4,46.0,MelbourneAirport,5.9,53.24,11.4,7.0,59.0,SW,85.0,24.0,No
37.0,S,70.34,1021.1,2014-02-27,S,2.0,68.36,22.0,No,0.0,1021.7,48.0,MelbourneAirport,7.1,49.28,4.4,6.0,59.36,SSW,67.0,24.0,No
46.0,SE,73.75999999999999,1023.6,2014-02-28,S,1.0,70.34,13.0,No,0.0,1021.6,41.0,MelbourneAirport,11.8,49.1,6.4,2.0,59.9,S,63.0,20.0,No
60.0,SSE,73.75999999999999,1022.9,2014-03-01,S,7.0,69.98,13.0,No,0.0,1021.6,37.0,MelbourneAirport,3.6,58.82,5.2,8.0,62.24,SSW,87.0,22.0,No
48.0,SSW,72.68,1023.4,2014-03-02,SE,3.0,71.42,15.0,No,0.0,1022.3,37.0,MelbourneAirport,7.2,60.8,4.2,7.0,62.42,SSE,78.0,20.0,No
43.0,SSE,80.06,1025.2,2014-03-03,SSE,1.0,78.08,6.0,No,0.0,1021.9,35.0,MelbourneAirport,10.7,53.24,5.6,8.0,61.34,N,73.0,17.0,No
27.0,N,93.38000000000001,1021.7,2014-03-04,N,5.0,90.68,28.0,No,0.0,1018.3,52.0,MelbourneAirport,10.9,56.3,6.4,1.0,75.56,N,47.0,30.0,No
74.0,N,73.22,1016.0,2014-03-05,S,8.0,63.5,17.0,No,0.0,1018.7,46.0,MelbourneAirport,0.6,68.36,11.4,7.0,73.22,WSW,63.0,24.0,No
40.0,SE,69.8,1020.3,2014-03-06,S,2.0,69.44,22.0,No,0.0,1019.2,35.0,MelbourneAirport,11.7,56.120000000000005,3.8,7.0,60.8,SE,49.0,19.0,No
62.0,SSE,72.86,1021.9,2014-03-07,SSE,7.0,68.0,13.0,No,0.0,1021.1,46.0,MelbourneAirport,2.2,52.879999999999995,6.8,8.0,57.379999999999995,SW,79.0,20.0,No
49.0,S,82.22,1022.1,2014-03-08,S,5.0,79.52,9.0,No,0.0,1019.1,31.0,MelbourneAirport,10.0,57.379999999999995,3.6,7.0,64.75999999999999,SW,81.0,20.0,No
19.0,N,92.11999999999999,1019.3,2014-03-09,NNE,1.0,88.88000000000001,31.0,No,0.0,1015.8,54.0,MelbourneAirport,11.7,59.18,5.8,1.0,72.32,N,44.0,24.0,No
22.0,N,95.36,1017.4,2014-03-10,S,6.0,86.9,54.0,No,0.0,1018.5,72.0,MelbourneAirport,5.9,71.96,14.8,1.0,77.54,N,39.0,31.0,No
30.0,NW,89.78,1019.3,2014-03-11,NNE,7.0,86.36,26.0,Yes,0.4,1016.3,46.0,MelbourneAirport,0.4,63.14,9.4,7.0,73.04,W,59.0,22.0,No
40.0,SW,70.34,1020.5,2014-03-12,S,7.0,68.0,20.0,No,3.4,1020.2,43.0,MelbourneAirport,9.0,57.2,4.8,7.0,59.36,SW,78.0,19.0,Yes
40.0,SSE,74.66,1020.9,2014-03-13,S,7.0,71.78,11.0,No,0.0,1017.7,33.0,MelbourneAirport,11.5,49.28,4.6,7.0,56.3,WSW,75.0,9.0,No
37.0,SE,83.48,1015.7,2014-03-14,SSE,1.0,80.78,9.0,No,0.0,1009.9,35.0,MelbourneAirport,8.8,55.04,5.4,7.0,62.059999999999995,W,77.0,19.0,No
20.0,N,86.36,1005.3,2014-03-15,N,7.0,82.58,26.0,Yes,0.0,998.9,76.0,MelbourneAirport,2.4,61.88,7.0,7.0,71.78,N,30.0,43.0,No
45.0,WNW,68.0,1005.9,2014-03-16,WNW,7.0,65.12,20.0,No,5.6,1005.7,70.0,MelbourneAirport,6.8,51.44,8.2,7.0,55.76,NNW,66.0,30.0,Yes
41.0,N,77.54,1012.1,2014-03-17,NW,7.0,74.66,35.0,No,1.0,1011.8,54.0,MelbourneAirport,6.9,52.879999999999995,7.2,6.0,60.8,N,75.0,28.0,No
41.0,WNW,77.18,1019.1,2014-03-18,WNW,7.0,74.12,17.0,No,0.0,1019.4,37.0,MelbourneAirport,4.9,54.5,4.6,7.0,60.62,NNW,67.0,22.0,No
49.0,SSE,71.78,1027.5,2014-03-19,S,1.0,69.8,11.0,No,0.0,1025.8,33.0,MelbourneAirport,11.0,48.56,4.6,1.0,57.56,WNW,77.0,17.0,No
14.0,N,87.98,1024.1,2014-03-20,NNW,2.0,86.36,30.0,No,0.0,1019.6,52.0,MelbourneAirport,10.4,48.56,5.4,1.0,62.059999999999995,N,60.0,24.0,No
58.0,SSW,78.25999999999999,1014.6,2014-03-21,SSW,7.0,71.24000000000001,37.0,No,0.0,1015.0,57.0,MelbourneAirport,4.4,59.540000000000006,10.6,7.0,71.06,N,47.0,22.0,No
48.0,SSW,65.12,1020.9,2014-03-22,SSE,7.0,62.78,15.0,No,0.0,1020.2,41.0,MelbourneAirport,1.1,51.44,5.0,7.0,54.32,SW,72.0,24.0,No
49.0,SSE,62.24,1018.7,2014-03-23,S,7.0,60.62,13.0,No,0.0,1019.1,37.0,MelbourneAirport,0.2,54.14,4.0,7.0,55.58,SSW,64.0,20.0,No
60.0,S,64.94,1020.5,2014-03-24,S,7.0,62.6,4.0,No,0.0,1020.0,37.0,MelbourneAirport,0.0,48.02,2.4,7.0,53.96,SSW,83.0,24.0,No
40.0,S,75.74000000000001,1024.0,2014-03-25,SE,4.0,72.5,7.0,No,1.0,1021.8,31.0,MelbourneAirport,8.8,53.42,3.8,7.0,56.66,SSW,83.0,11.0,No
42.0,E,81.14,1025.1,2014-03-26,SE,7.0,79.34,9.0,Yes,0.0,1021.8,35.0,MelbourneAirport,7.1,54.5,3.8,4.0,61.7,WNW,84.0,15.0,No
69.0,N,78.62,1017.5,2014-03-27,N,7.0,73.94,4.0,Yes,5.6,1013.9,39.0,MelbourneAirport,3.0,61.16,4.8,8.0,62.42,NNE,95.0,22.0,Yes
64.0,SSE,71.6,1017.2,2014-03-28,SSE,7.0,68.18,13.0,No,8.0,1016.1,28.0,MelbourneAirport,4.3,60.62,2.6,8.0,60.62,S,94.0,15.0,Yes
48.0,WSW,75.92,1018.2,2014-03-29,SSE,3.0,74.3,9.0,No,0.0,1016.1,31.0,MelbourneAirport,8.3,52.16,2.0,7.0,58.82,WSW,93.0,11.0,No
51.0,SSE,79.88,1020.2,2014-03-30,ESE,5.0,77.36,2.0,No,0.4,1018.6,26.0,MelbourneAirport,6.3,57.2,4.4,7.0,61.519999999999996,WSW,94.0,9.0,No
35.0,N,89.6,1019.1,2014-03-31,NNE,7.0,84.38000000000001,33.0,No,0.0,1016.1,52.0,MelbourneAirport,10.4,59.72,2.8,6.0,69.25999999999999,N,58.0,28.0,No
23.0,N,92.66,1016.0,2014-04-01,NNE,1.0,90.5,35.0,No,0.0,1012.7,63.0,MelbourneAirport,10.1,69.08,9.6,1.0,75.2,N,49.0,39.0,No
84.0,N,74.48,1013.5,2014-04-02,SSE,8.0,66.38,35.0,No,0.0,1014.3,72.0,MelbourneAirport,0.2,71.06,15.0,7.0,71.96,N,55.0,26.0,No
94.0,S,63.14,1020.2,2014-04-03,S,8.0,57.02,15.0,No,0.2,1020.8,37.0,MelbourneAirport,0.0,55.94,2.0,8.0,57.92,SW,71.0,28.0,No
66.0,SSE,65.48,1022.2,2014-04-04,SSW,7.0,63.86,28.0,No,0.2,1020.0,41.0,MelbourneAirport,0.7,55.58,3.0,7.0,58.64,SSE,70.0,24.0,No
51.0,S,75.74000000000001,1021.8,2014-04-05,S,6.0,72.14,9.0,No,0.0,1020.0,35.0,MelbourneAirport,6.1,56.84,2.4,7.0,60.440000000000005,WSW,88.0,15.0,No
55.0,S,73.75999999999999,1024.5,2014-04-06,S,2.0,71.24000000000001,7.0,No,0.0,1022.3,33.0,MelbourneAirport,8.8,52.7,4.0,6.0,58.459999999999994,SSW,88.0,19.0,No
36.0,N,77.36,1023.3,2014-04-07,NNE,7.0,75.02,31.0,No,0.0,1020.3,50.0,MelbourneAirport,3.1,51.44,4.0,7.0,66.56,N,65.0,30.0,No
93.0,N,69.62,1019.9,2014-04-08,NNE,8.0,62.24,39.0,Yes,0.0,1019.2,59.0,MelbourneAirport,0.0,60.08,5.4,8.0,66.92,N,53.0,11.0,No
91.0,NE,63.5,1019.8,2014-04-09,NNE,8.0,63.14,11.0,Yes,16.6,1017.0,31.0,MelbourneAirport,0.0,60.980000000000004,1.8,8.0,61.7,ENE,94.0,13.0,Yes
94.0,S,64.75999999999999,1013.5,2014-04-10,E,8.0,63.86,13.0,Yes,17.6,1009.3,28.0,MelbourneAirport,0.0,60.8,0.6,8.0,61.7,ENE,97.0,11.0,Yes
91.0,S,62.6,1011.8,2014-04-11,SSW,8.0,60.08,31.0,Yes,11.2,1013.0,50.0,MelbourneAirport,0.0,61.519999999999996,1.8,8.0,61.7,S,94.0,28.0,Yes
70.0,S,69.25999999999999,1018.9,2014-04-12,S,6.0,68.0,22.0,No,4.6,1017.4,37.0,MelbourneAirport,7.0,57.74,0.6,5.0,62.24,SSE,81.0,26.0,Yes
55.0,S,68.72,1021.1,2014-04-13,SSE,6.0,67.46,13.0,No,0.0,1020.0,35.0,MelbourneAirport,7.0,51.620000000000005,2.6,7.0,57.2,S,85.0,24.0,No
46.0,S,68.54,1023.8,2014-04-14,S,2.0,66.2,22.0,No,0.0,1021.7,56.0,MelbourneAirport,10.4,46.58,2.4,2.0,58.82,SSE,74.0,26.0,No
55.0,S,67.1,1024.3,2014-04-15,S,2.0,66.02,9.0,No,0.0,1021.8,35.0,MelbourneAirport,10.0,46.4,3.6,1.0,57.74,S,78.0,24.0,No
40.0,SSE,72.68,1021.2,2014-04-16,NW,7.0,71.24000000000001,11.0,No,0.2,1018.1,30.0,MelbourneAirport,6.4,48.02,2.8,7.0,55.58,N,86.0,11.0,No
38.0,N,75.92,1021.2,2014-04-17,NE,5.0,74.84,6.0,No,0.0,1018.1,28.0,MelbourneAirport,10.1,48.56,4.0,0.0,61.34,NNW,64.0,13.0,No
42.0,SW,66.02,1015.0,2014-04-18,SSW,4.0,62.959999999999994,22.0,Yes,0.0,1017.0,48.0,MelbourneAirport,2.6,53.24,3.2,7.0,64.04,NNW,58.0,22.0,No
55.0,SW,61.16,1020.7,2014-04-19,SW,7.0,58.82,17.0,No,2.0,1018.6,33.0,MelbourneAirport,1.3,48.379999999999995,1.8,7.0,54.68,WSW,66.0,19.0,Yes
41.0,N,65.48,1018.3,2014-04-20,WSW,7.0,63.14,15.0,No,0.0,1016.5,52.0,MelbourneAirport,3.0,50.18,3.4,7.0,55.04,NNW,62.0,15.0,No
41.0,N,66.2,1018.7,2014-04-21,NNE,7.0,65.12,43.0,Yes,0.0,1015.7,74.0,MelbourneAirport,3.4,51.620000000000005,4.4,7.0,56.48,N,52.0,26.0,No
70.0,N,63.14,1015.7,2014-04-22,NNW,7.0,62.6,31.0,Yes,1.4,1014.5,72.0,MelbourneAirport,0.9,54.14,8.8,7.0,55.04,N,79.0,9.0,Yes
49.0,N,65.84,1017.3,2014-04-23,SW,7.0,65.12,11.0,No,3.0,1013.5,26.0,MelbourneAirport,8.4,47.66,1.4,2.0,56.120000000000005,W,80.0,2.0,Yes
34.0,SW,62.6,1015.5,2014-04-24,SW,1.0,60.440000000000005,28.0,No,0.6,1017.4,48.0,MelbourneAirport,7.1,52.7,2.8,7.0,55.22,W,85.0,20.0,No
32.0,NNE,68.18,1020.4,2014-04-25,N,5.0,67.1,9.0,No,0.0,1013.8,50.0,MelbourneAirport,9.5,38.3,4.0,1.0,50.72,N,69.0,35.0,No
54.0,SW,66.2,1012.0,2014-04-26,SW,7.0,60.8,20.0,No,0.0,1015.1,54.0,MelbourneAirport,2.5,50.72,5.4,6.0,64.75999999999999,NW,53.0,26.0,No
42.0,ESE,60.980000000000004,1025.6,2014-04-27,SE,1.0,60.26,11.0,No,0.2,1022.5,41.0,MelbourneAirport,9.4,41.0,3.0,2.0,53.78,SSE,64.0,19.0,No
42.0,N,69.8,1020.7,2014-04-28,N,7.0,69.25999999999999,31.0,No,0.0,1016.3,81.0,MelbourneAirport,5.0,39.56,3.2,7.0,59.36,N,66.0,31.0,No
90.0,,64.4,1010.2,2014-04-29,N,8.0,60.08,44.0,Yes,0.0,1007.8,,MelbourneAirport,0.9,59.18,6.0,8.0,64.04,N,71.0,17.0,No
54.0,,60.62,1017.6,2014-04-30,SW,6.0,57.56,28.0,No,7.8,1018.9,,MelbourneAirport,5.6,47.3,2.4,7.0,51.08,WSW,86.0,41.0,Yes
48.0,,60.08,1018.3,2014-05-01,WSW,7.0,56.3,17.0,No,0.0,1014.0,,MelbourneAirport,5.4,40.1,2.6,1.0,49.82,N,71.0,19.0,No
70.0,N,56.48,1004.3,2014-05-02,N,7.0,54.86,31.0,No,0.0,999.6,57.0,MelbourneAirport,0.2,48.2,3.2,7.0,49.82,N,80.0,30.0,No
91.0,SSW,59.9,1000.3,2014-05-03,SW,7.0,55.04,9.0,Yes,0.6,1000.2,56.0,MelbourneAirport,3.9,47.48,1.0,7.0,48.92,WSW,88.0,28.0,No
92.0,SW,54.86,1009.9,2014-05-04,SSW,7.0,50.54,30.0,No,4.8,1011.8,52.0,MelbourneAirport,2.3,44.6,2.6,6.0,49.82,SW,72.0,19.0,Yes
72.0,W,61.34,1017.4,2014-05-05,WSW,6.0,58.64,22.0,No,1.0,1018.2,41.0,MelbourneAirport,1.5,46.94,0.6,7.0,54.32,NNW,66.0,17.0,No
58.0,SW,57.92,1025.7,2014-05-06,S,3.0,56.84,20.0,No,0.2,1024.7,37.0,MelbourneAirport,2.3,47.66,1.6,7.0,51.44,SW,64.0,24.0,No
50.0,SSE,58.1,1027.9,2014-05-07,S,6.0,56.120000000000005,9.0,No,0.6,1026.8,35.0,MelbourneAirport,5.8,47.66,2.4,5.0,53.6,S,68.0,17.0,No
38.0,NNE,63.5,1027.8,2014-05-08,NNW,1.0,62.24,13.0,No,0.0,1024.5,31.0,MelbourneAirport,10.1,36.14,2.0,0.0,48.379999999999995,N,73.0,20.0,No
56.0,N,62.24,1022.2,2014-05-09,N,8.0,61.16,31.0,Yes,0.0,1018.3,61.0,MelbourneAirport,2.1,39.56,3.8,7.0,54.14,N,55.0,35.0,No
79.0,N,62.42,1017.7,2014-05-10,SW,7.0,61.88,19.0,Yes,5.0,1016.8,54.0,MelbourneAirport,2.0,54.14,3.0,7.0,57.56,N,87.0,13.0,Yes
63.0,N,66.02,1024.7,2014-05-11,WSW,6.0,64.94,13.0,No,1.2,1024.8,24.0,MelbourneAirport,6.9,46.22,0.4,5.0,54.5,N,80.0,4.0,Yes
52.0,N,65.3,1031.4,2014-05-12,,3.0,64.58,13.0,No,0.4,1029.0,26.0,MelbourneAirport,9.4,44.239999999999995,1.6,1.0,52.7,N,83.0,0.0,No
41.0,NNW,68.72,1028.8,2014-05-13,NNW,6.0,68.36,13.0,No,0.0,1026.0,37.0,MelbourneAirport,8.9,41.36,1.4,2.0,56.84,N,74.0,24.0,No
39.0,N,69.25999999999999,1025.9,2014-05-14,NNW,7.0,67.82,22.0,No,0.0,1022.1,59.0,MelbourneAirport,8.4,45.32,1.8,7.0,57.92,N,64.0,28.0,No
47.0,N,70.88,1022.3,2014-05-15,N,7.0,69.62,43.0,No,0.0,1019.9,81.0,MelbourneAirport,9.4,55.58,4.2,6.0,60.980000000000004,N,59.0,41.0,No
42.0,N,73.94,1025.1,2014-05-16,N,7.0,68.18,41.0,No,0.0,1024.2,74.0,MelbourneAirport,5.2,57.56,7.4,7.0,61.34,N,55.0,24.0,No
58.0,N,65.84,1025.2,2014-05-17,N,7.0,64.94,31.0,No,0.0,1022.5,61.0,MelbourneAirport,0.3,58.82,7.4,8.0,60.62,N,58.0,30.0,No
55.0,N,70.16,1023.7,2014-05-18,N,7.0,65.48,35.0,No,0.0,1021.3,59.0,MelbourneAirport,1.5,60.26,4.8,8.0,61.34,N,57.0,33.0,No
50.0,N,73.04,1020.9,2014-05-19,N,7.0,70.16,28.0,No,0.2,1017.7,59.0,MelbourneAirport,5.3,59.36,4.8,5.0,60.08,N,65.0,37.0,No
77.0,WSW,71.78,1020.0,2014-05-20,SSW,5.0,63.14,22.0,No,0.0,1018.9,48.0,MelbourneAirport,2.9,53.96,4.2,6.0,59.72,N,76.0,30.0,No
44.0,N,74.12,1022.6,2014-05-21,NW,2.0,73.22,13.0,No,0.0,1020.0,50.0,MelbourneAirport,9.1,47.48,2.2,1.0,57.379999999999995,NNW,77.0,17.0,No
60.0,N,69.25999999999999,1017.9,2014-05-22,N,7.0,66.38,44.0,Yes,0.0,1014.8,63.0,MelbourneAirport,2.2,57.2,4.0,7.0,60.62,N,71.0,22.0,No
70.0,NW,68.36,1014.2,2014-05-23,SSW,6.0,64.22,13.0,No,3.2,1011.9,41.0,MelbourneAirport,3.0,58.64,2.8,7.0,59.36,NNW,86.0,15.0,Yes
59.0,N,62.6,1017.3,2014-05-24,E,7.0,61.7,13.0,No,0.0,1015.0,30.0,MelbourneAirport,4.5,46.76,1.6,7.0,54.5,N,78.0,2.0,No
73.0,N,67.1,1015.3,2014-05-25,NNW,7.0,64.4,46.0,No,0.0,1016.1,63.0,MelbourneAirport,4.4,50.0,1.8,7.0,56.84,N,88.0,19.0,No
71.0,N,66.92,1018.9,2014-05-26,N,7.0,66.02,26.0,No,0.0,1015.6,63.0,MelbourneAirport,0.8,47.48,2.2,7.0,60.26,N,86.0,31.0,No
57.0,N,68.0,1005.4,2014-05-27,NNW,6.0,66.56,24.0,No,0.0,1001.4,61.0,MelbourneAirport,2.2,60.08,2.8,8.0,60.980000000000004,N,81.0,22.0,No
55.0,SW,64.94,1011.2,2014-05-28,W,7.0,62.6,22.0,No,0.4,1013.1,48.0,MelbourneAirport,1.5,50.0,2.0,7.0,55.22,N,79.0,24.0,No
59.0,NNW,59.0,1025.0,2014-05-29,SW,7.0,58.64,11.0,No,0.2,1024.5,19.0,MelbourneAirport,0.0,44.78,1.6,7.0,51.620000000000005,N,81.0,2.0,No
50.0,NNE,62.959999999999994,1027.1,2014-05-30,NNE,2.0,60.980000000000004,11.0,No,0.0,1024.2,26.0,MelbourneAirport,8.6,38.839999999999996,1.6,2.0,47.84,N,80.0,17.0,No
67.0,SSE,65.12,1023.3,2014-05-31,SSE,7.0,60.980000000000004,6.0,Yes,0.0,1019.2,26.0,MelbourneAirport,1.9,46.58,0.8,7.0,52.52,N,83.0,13.0,No
91.0,N,57.74,1017.0,2014-06-01,N,8.0,57.56,0.0,Yes,2.8,1016.9,30.0,MelbourneAirport,0.0,52.52,0.2,8.0,54.32,,97.0,13.0,Yes
76.0,N,59.0,1020.1,2014-06-02,WSW,7.0,58.82,7.0,Yes,5.6,1017.9,22.0,MelbourneAirport,1.0,46.58,1.2,6.0,50.72,W,90.0,11.0,Yes
72.0,WSW,61.34,1018.1,2014-06-03,WSW,7.0,61.16,19.0,No,2.6,1017.7,31.0,MelbourneAirport,0.2,50.0,1.0,8.0,54.32,WSW,97.0,13.0,Yes
61.0,N,64.22,1024.3,2014-06-04,N,6.0,64.04,28.0,Yes,0.0,1023.3,37.0,MelbourneAirport,5.2,46.76,1.2,6.0,52.7,N,84.0,19.0,No
65.0,SSE,58.82,1029.5,2014-06-05,S,6.0,57.2,9.0,No,3.4,1028.9,26.0,MelbourneAirport,3.2,50.9,1.0,7.0,52.16,SW,90.0,15.0,Yes
67.0,SSW,58.82,1032.0,2014-06-06,S,6.0,58.1,0.0,No,0.0,1030.0,17.0,MelbourneAirport,2.0,42.620000000000005,0.4,7.0,48.74,,90.0,9.0,No
77.0,SW,60.26,1031.2,2014-06-07,SW,7.0,58.64,13.0,No,0.2,1028.6,35.0,MelbourneAirport,3.4,45.5,0.6,2.0,52.7,WSW,94.0,22.0,No
60.0,SSE,56.3,1032.6,2014-06-08,S,6.0,54.68,19.0,No,0.8,1032.8,33.0,MelbourneAirport,4.9,48.2,1.4,3.0,53.06,S,65.0,19.0,No
68.0,S,57.56,1034.9,2014-06-09,SSE,7.0,56.48,11.0,No,0.0,1031.9,19.0,MelbourneAirport,8.1,37.4,1.8,5.0,46.04,W,83.0,11.0,No
59.0,NNE,64.58,1031.5,2014-06-10,NNE,7.0,62.78,19.0,No,0.0,1027.8,31.0,MelbourneAirport,5.6,43.34,0.8,7.0,50.9,N,81.0,15.0,No
67.0,N,61.16,1025.1,2014-06-11,N,6.0,59.36,17.0,No,0.0,1021.2,57.0,MelbourneAirport,6.6,43.519999999999996,1.6,7.0,51.8,N,75.0,30.0,No
77.0,N,59.0,1018.3,2014-06-12,N,7.0,55.58,26.0,Yes,0.0,1014.9,63.0,MelbourneAirport,0.0,49.1,2.2,8.0,52.34,N,74.0,31.0,No
70.0,N,61.88,1013.2,2014-06-13,N,2.0,60.980000000000004,11.0,No,3.4,1010.5,54.0,MelbourneAirport,5.3,51.98,1.8,6.0,53.96,N,89.0,28.0,Yes
84.0,SSW,58.28,1015.4,2014-06-14,SSW,7.0,56.66,11.0,Yes,0.0,1015.1,39.0,MelbourneAirport,0.9,47.48,1.6,7.0,50.72,W,92.0,17.0,No
63.0,SW,57.74,1019.4,2014-06-15,SW,2.0,56.48,20.0,No,5.8,1018.8,41.0,MelbourneAirport,5.5,45.68,1.8,5.0,49.1,WSW,95.0,19.0,Yes
60.0,W,60.440000000000005,1019.1,2014-06-16,W,6.0,57.92,24.0,Yes,0.4,1018.7,41.0,MelbourneAirport,4.6,46.94,1.0,7.0,51.26,N,83.0,28.0,No
66.0,W,59.18,1029.0,2014-06-17,SSW,6.0,57.92,20.0,No,1.8,1029.4,31.0,MelbourneAirport,3.4,47.66,0.8,6.0,51.26,WSW,83.0,11.0,Yes
58.0,W,55.58,1032.0,2014-06-18,,7.0,55.22,0.0,No,0.0,1029.8,17.0,MelbourneAirport,0.1,49.46,1.0,7.0,52.16,,68.0,0.0,No
83.0,N,51.98,1024.7,2014-06-19,N,7.0,49.46,33.0,No,0.0,1020.0,61.0,MelbourneAirport,0.4,41.72,1.4,7.0,46.58,N,83.0,33.0,No
69.0,N,58.459999999999994,1014.1,2014-06-20,N,7.0,55.04,41.0,No,0.0,1012.2,61.0,MelbourneAirport,5.0,46.58,2.2,4.0,50.72,N,83.0,31.0,No
75.0,N,58.64,1017.5,2014-06-21,N,7.0,56.84,22.0,No,0.2,1018.1,44.0,MelbourneAirport,2.8,50.0,1.8,7.0,53.96,N,86.0,30.0,No
69.0,NNE,58.1,1022.1,2014-06-22,N,7.0,57.56,30.0,No,0.0,1018.3,74.0,MelbourneAirport,4.8,45.86,1.4,4.0,52.7,N,85.0,28.0,No
64.0,N,58.28,1001.4,2014-06-23,NW,5.0,52.7,54.0,Yes,0.0,997.7,85.0,MelbourneAirport,3.5,51.26,4.0,2.0,53.24,N,76.0,30.0,No
54.0,WSW,56.48,994.9,2014-06-24,SW,5.0,56.120000000000005,31.0,Yes,2.8,1002.1,96.0,MelbourneAirport,4.6,39.38,1.0,7.0,46.94,NNW,80.0,48.0,Yes
60.0,WNW,59.540000000000006,1012.2,2014-06-25,W,6.0,57.74,19.0,No,7.0,1012.9,54.0,MelbourneAirport,3.4,45.14,3.6,7.0,51.26,W,70.0,22.0,Yes
48.0,W,59.72,1016.6,2014-06-26,WNW,7.0,57.2,24.0,No,0.2,1017.0,67.0,MelbourneAirport,4.5,50.54,3.6,2.0,52.16,W,62.0,30.0,No
59.0,N,57.379999999999995,1012.0,2014-06-27,N,6.0,55.4,48.0,No,0.0,1005.1,85.0,MelbourneAirport,3.8,43.519999999999996,2.2,6.0,49.46,N,77.0,48.0,No
67.0,N,53.42,996.3,2014-06-28,NNW,7.0,51.26,28.0,Yes,0.0,993.1,67.0,MelbourneAirport,2.8,47.3,3.4,7.0,48.74,N,83.0,30.0,No
87.0,W,53.06,1002.4,2014-06-29,WSW,7.0,48.74,28.0,Yes,1.6,1006.6,57.0,MelbourneAirport,1.0,45.5,2.4,7.0,48.2,W,76.0,31.0,Yes
77.0,W,54.14,1017.9,2014-06-30,W,7.0,53.24,19.0,No,5.8,1018.0,48.0,MelbourneAirport,1.7,40.64,2.0,7.0,47.120000000000005,WNW,74.0,22.0,Yes
73.0,W,53.6,1027.5,2014-07-01,WSW,8.0,53.24,17.0,No,0.4,1028.1,31.0,MelbourneAirport,0.8,45.32,0.6,7.0,49.64,W,79.0,17.0,No
57.0,W,60.440000000000005,1030.2,2014-07-02,SW,6.0,57.379999999999995,20.0,No,0.0,1027.4,31.0,MelbourneAirport,5.5,49.46,1.2,5.0,51.8,WNW,72.0,13.0,No
73.0,N,53.06,1024.5,2014-07-03,N,1.0,51.26,37.0,No,0.0,1021.4,63.0,MelbourneAirport,9.2,41.72,2.8,1.0,47.3,N,78.0,35.0,No
73.0,N,51.44,1015.8,2014-07-04,N,1.0,50.18,43.0,No,0.0,1012.2,78.0,MelbourneAirport,7.8,43.7,2.4,3.0,45.5,N,83.0,41.0,No
63.0,W,58.1,1013.2,2014-07-05,W,7.0,56.66,22.0,No,0.0,1012.5,54.0,MelbourneAirport,1.5,45.5,1.6,7.0,49.46,NNW,77.0,35.0,No
71.0,W,55.76,1014.9,2014-07-06,WSW,7.0,53.78,24.0,No,0.0,1014.4,39.0,MelbourneAirport,2.1,48.379999999999995,1.6,7.0,49.46,W,79.0,28.0,No
53.0,N,59.540000000000006,1017.0,2014-07-07,N,7.0,56.66,17.0,No,0.2,1013.4,59.0,MelbourneAirport,7.4,37.58,1.6,2.0,46.4,N,86.0,26.0,No
68.0,N,56.48,1010.3,2014-07-08,N,3.0,52.16,50.0,No,0.0,1005.6,85.0,MelbourneAirport,4.5,46.4,2.6,7.0,49.1,N,78.0,44.0,No
84.0,N,51.08,997.5,2014-07-09,W,8.0,48.02,35.0,Yes,0.2,996.7,76.0,MelbourneAirport,1.3,45.68,4.4,6.0,47.48,N,73.0,9.0,No
72.0,W,56.3,1006.1,2014-07-10,WSW,7.0,55.58,26.0,No,8.0,1008.5,54.0,MelbourneAirport,2.7,39.56,0.2,7.0,50.9,WNW,69.0,33.0,Yes
60.0,N,57.92,1016.4,2014-07-11,N,2.0,56.48,31.0,Yes,0.0,1014.3,56.0,MelbourneAirport,7.2,41.36,2.0,5.0,48.02,N,79.0,24.0,No
86.0,SW,50.54,1021.8,2014-07-12,S,7.0,45.5,19.0,Yes,3.8,1024.2,57.0,MelbourneAirport,5.1,41.18,2.2,1.0,43.7,WSW,81.0,13.0,Yes
57.0,SW,55.58,1031.9,2014-07-13,SW,7.0,54.32,15.0,No,1.4,1031.3,31.0,MelbourneAirport,5.3,37.76,1.6,2.0,45.5,WNW,80.0,19.0,Yes
