wind speed 3 pm,rain tomorrow,min temp f,sunshine,temp 9 am f,date,wind dir 9 am,pressure 9 am,cloud 3 pm,humidity 3 pm,humidity 9 am,evaporation,rain today,wind gust speed,wind gust dir,cloud 9 am,temp 3 pm f,max temp f,pressure 3 pm,location,wind speed 9 am,wind dir 3 pm,rainfall
9.0,Yes,47.3,7.5,49.28,2013-06-04,NE,1027.0,7.0,63.0,92.0,3.2,No,22.0,SE,8.0,57.02,57.2,1024.0,Woomera,11.0,NNW,0.0
7.0,Yes,49.28,,49.82,2013-06-05,N,1021.5,7.0,83.0,95.0,0.4,Yes,22.0,N,8.0,55.4,56.3,1018.1,Woomera,13.0,NNW,1.8
15.0,No,49.82,,55.04,2013-06-06,NNW,1020.5,2.0,66.0,84.0,,Yes,24.0,NW,8.0,63.14,63.32,1018.3,Woomera,15.0,NW,1.4
19.0,No,48.56,,53.24,2013-06-07,WSW,1026.4,8.0,53.0,89.0,,No,31.0,S,,64.94,66.2,1025.2,Woomera,9.0,SSE,0.0
11.0,No,45.32,,52.7,2013-06-08,ESE,1029.9,8.0,51.0,86.0,,No,20.0,E,,64.04,65.3,1025.6,Woomera,9.0,NNW,0.0
11.0,No,45.86,,49.82,2013-06-09,ESE,1024.2,,42.0,84.0,,No,26.0,NNE,4.0,67.46,68.0,1020.0,Woomera,11.0,NNE,0.0
15.0,Yes,49.82,,55.4,2013-06-10,N,1020.2,2.0,47.0,88.0,8.0,No,28.0,NNW,3.0,71.06,71.78,1016.7,Woomera,13.0,NW,0.0
28.0,No,54.32,7.9,59.0,2013-06-11,N,1014.0,4.0,54.0,96.0,3.4,Yes,46.0,WNW,7.0,64.4,66.74000000000001,1010.7,Woomera,22.0,WNW,4.0
35.0,No,51.26,4.6,54.68,2013-06-12,SW,1014.0,3.0,60.0,89.0,6.0,No,50.0,SSW,7.0,62.059999999999995,63.14,1013.8,Woomera,26.0,SSW,0.6
26.0,No,50.18,6.2,52.52,2013-06-13,SSW,1018.4,3.0,50.0,86.0,2.6,No,46.0,SSW,7.0,60.980000000000004,61.88,1016.8,Woomera,20.0,SSW,0.8
24.0,No,44.96,8.6,49.82,2013-06-14,SSW,1022.1,,47.0,82.0,5.2,No,39.0,SSW,1.0,60.440000000000005,61.7,1020.7,Woomera,20.0,SSW,0.0
22.0,No,41.18,6.9,47.84,2013-06-15,S,1025.3,,45.0,85.0,4.2,No,35.0,SSE,0.0,56.120000000000005,56.66,1022.6,Woomera,15.0,SE,0.0
11.0,No,43.519999999999996,3.3,47.3,2013-06-16,SSE,1022.5,7.0,50.0,96.0,1.6,No,26.0,SE,7.0,56.48,57.92,1019.2,Woomera,11.0,SSE,0.0
13.0,No,44.06,4.3,49.46,2013-06-17,S,1019.2,1.0,32.0,87.0,2.2,No,22.0,S,8.0,58.459999999999994,59.0,1016.5,Woomera,7.0,S,0.0
7.0,No,38.660000000000004,6.1,46.58,2013-06-18,SSW,1022.2,4.0,47.0,78.0,1.4,No,24.0,S,1.0,58.64,59.540000000000006,1020.4,Woomera,7.0,ESE,0.0
11.0,No,43.16,8.0,46.94,2013-06-19,E,1025.0,7.0,46.0,86.0,2.4,No,28.0,NE,7.0,57.56,58.459999999999994,1022.7,Woomera,11.0,NNE,0.0
19.0,No,42.980000000000004,6.2,50.72,2013-06-20,N,1024.0,1.0,33.0,74.0,2.4,No,31.0,NW,1.0,61.519999999999996,62.42,1019.9,Woomera,6.0,NW,0.0
28.0,No,43.519999999999996,7.2,50.0,2013-06-21,NNW,1019.1,1.0,50.0,73.0,7.2,No,43.0,W,1.0,60.440000000000005,61.88,1016.6,Woomera,19.0,WNW,0.0
31.0,Yes,46.04,6.6,48.379999999999995,2013-06-22,NW,1017.1,3.0,50.0,93.0,0.2,No,52.0,WNW,1.0,61.88,62.42,1015.3,Woomera,30.0,WNW,0.8
26.0,No,46.04,7.4,49.46,2013-06-23,WNW,1020.9,6.0,54.0,97.0,3.2,Yes,37.0,W,5.0,60.08,60.8,1019.4,Woomera,19.0,W,1.2
19.0,No,41.36,6.9,49.82,2013-06-24,WNW,1024.3,3.0,48.0,90.0,2.0,No,30.0,WSW,1.0,61.16,62.959999999999994,1023.0,Woomera,7.0,WSW,0.2
15.0,No,41.72,9.2,50.9,2013-06-25,NE,1025.2,6.0,38.0,83.0,2.2,No,28.0,N,1.0,62.42,64.75999999999999,1021.5,Woomera,9.0,NNE,0.0
19.0,No,49.46,5.9,55.04,2013-06-26,NNE,1022.3,7.0,36.0,57.0,2.6,No,33.0,NNE,6.0,62.78,63.5,1019.9,Woomera,19.0,NNW,0.0
9.0,No,42.260000000000005,3.0,49.28,2013-06-27,WSW,1022.3,1.0,36.0,72.0,3.8,No,20.0,W,2.0,62.959999999999994,63.86,1020.1,Woomera,9.0,SW,0.0
17.0,No,43.34,9.8,52.52,2013-06-28,WSW,1025.3,,41.0,66.0,2.4,No,28.0,SSW,2.0,64.75999999999999,66.02,1023.8,Woomera,9.0,SSW,0.0
24.0,No,45.68,8.8,50.54,2013-06-29,S,1031.0,,39.0,89.0,2.6,No,43.0,SSE,1.0,60.8,62.059999999999995,1030.2,Woomera,19.0,S,0.0
19.0,No,40.46,,49.28,2013-06-30,SW,1034.3,1.0,52.0,83.0,4.0,No,35.0,SSW,0.0,63.14,63.68,1031.5,Woomera,11.0,S,0.0
9.0,No,43.16,,50.9,2013-07-01,WSW,1031.8,,46.0,91.0,,No,22.0,WSW,,64.22,64.94,1028.3,Woomera,9.0,SW,0.0
7.0,No,41.9,,51.26,2013-07-02,WSW,1029.4,,27.0,69.0,,No,17.0,E,,65.66,67.28,1026.3,Woomera,6.0,SSW,0.0
31.0,No,39.74,,50.36,2013-07-03,N,1024.1,0.0,31.0,61.0,7.8,No,50.0,NNW,0.0,64.94,66.38,1019.0,Woomera,13.0,NNW,0.0
28.0,No,44.06,9.4,51.620000000000005,2013-07-04,N,1014.4,6.0,27.0,51.0,4.0,No,56.0,WSW,7.0,64.94,67.1,1010.6,Woomera,26.0,NW,0.0
22.0,No,39.02,2.9,45.32,2013-07-05,W,1021.2,7.0,39.0,81.0,4.4,No,37.0,WSW,0.0,58.459999999999994,59.540000000000006,1020.3,Woomera,13.0,W,0.0
19.0,No,44.42,7.9,50.9,2013-07-06,NNW,1024.9,8.0,29.0,70.0,3.4,No,30.0,NW,8.0,60.8,61.34,1023.1,Woomera,7.0,WNW,0.0
20.0,No,36.86,6.7,47.48,2013-07-07,,1028.7,0.0,21.0,52.0,2.0,No,28.0,W,0.0,62.42,63.32,1027.6,Woomera,0.0,W,0.0
20.0,No,40.28,8.7,48.56,2013-07-08,E,1033.9,2.0,25.0,52.0,3.0,No,28.0,SE,0.0,62.6,63.68,1031.7,Woomera,7.0,NNE,0.0
20.0,No,45.5,9.2,48.02,2013-07-09,ESE,1032.7,3.0,39.0,70.0,4.0,No,30.0,NE,0.0,59.36,60.62,1028.6,Woomera,13.0,ENE,0.0
20.0,No,39.02,5.9,46.04,2013-07-10,E,1028.1,0.0,31.0,73.0,3.0,No,35.0,NE,0.0,63.14,64.22,1025.6,Woomera,15.0,NNE,0.0
24.0,No,45.5,8.4,51.8,2013-07-11,ENE,1027.2,3.0,50.0,53.0,3.2,No,37.0,NE,6.0,67.82,68.54,1024.7,Woomera,15.0,N,0.0
22.0,No,51.8,2.8,57.02,2013-07-12,ENE,1024.2,7.0,48.0,79.0,4.0,No,39.0,N,7.0,70.52,72.86,1019.7,Woomera,15.0,N,0.8
24.0,Yes,57.02,2.5,59.18,2013-07-13,E,1018.7,8.0,94.0,91.0,3.4,No,46.0,NW,7.0,57.74,61.7,1015.3,Woomera,19.0,E,0.6
20.0,No,48.92,1.2,54.14,2013-07-14,NW,1018.8,7.0,68.0,88.0,2.4,Yes,37.0,W,5.0,61.7,64.04,1017.7,Woomera,11.0,W,21.6
17.0,No,47.48,4.8,51.08,2013-07-15,WSW,1023.9,8.0,63.0,96.0,2.0,No,31.0,SSW,3.0,59.540000000000006,60.440000000000005,1022.4,Woomera,7.0,S,0.4
20.0,No,42.8,3.5,51.08,2013-07-16,ESE,1023.0,1.0,52.0,92.0,1.4,No,30.0,NNW,0.0,64.75999999999999,65.3,1019.0,Woomera,9.0,NNE,0.0
43.0,Yes,48.74,6.7,53.42,2013-07-17,NNE,1013.0,5.0,33.0,75.0,2.6,No,61.0,NNE,5.0,69.62,72.5,1005.4,Woomera,28.0,NNE,0.0
41.0,No,48.74,5.9,53.24,2013-07-18,N,1007.4,5.0,55.0,71.0,7.6,Yes,65.0,NW,1.0,62.42,63.32,1006.7,Woomera,31.0,NW,4.2
31.0,No,46.94,1.5,50.9,2013-07-19,WNW,1015.8,3.0,46.0,87.0,5.0,No,59.0,WSW,1.0,59.72,60.440000000000005,1015.1,Woomera,24.0,W,0.0
22.0,No,44.6,2.9,49.1,2013-07-20,WSW,1019.5,6.0,55.0,82.0,1.6,No,43.0,SW,0.0,55.04,56.3,1017.6,Woomera,24.0,WSW,0.0
33.0,No,37.76,1.8,43.7,2013-07-21,W,1019.7,3.0,46.0,93.0,0.4,No,54.0,WSW,0.0,55.04,57.2,1016.9,Woomera,17.0,W,0.0
24.0,No,39.2,9.8,44.96,2013-07-22,WSW,1024.0,3.0,46.0,87.0,4.4,No,37.0,SW,0.0,58.64,59.36,1023.9,Woomera,22.0,SW,0.0
19.0,No,38.660000000000004,9.4,46.58,2013-07-23,SW,1032.6,2.0,48.0,87.0,2.2,No,31.0,S,0.0,58.1,59.9,1031.2,Woomera,9.0,SSE,0.0
7.0,No,42.08,8.8,46.22,2013-07-24,ESE,1033.4,1.0,44.0,97.0,1.6,No,26.0,SE,0.0,60.440000000000005,61.34,1029.9,Woomera,13.0,NNE,0.0
20.0,No,40.46,10.0,47.120000000000005,2013-07-25,WSW,1030.7,3.0,37.0,79.0,1.8,No,37.0,N,1.0,62.78,63.32,1026.3,Woomera,9.0,NNW,0.0
22.0,No,38.839999999999996,8.8,50.0,2013-07-26,NE,1027.2,0.0,25.0,67.0,2.8,No,35.0,NNE,0.0,64.75999999999999,66.02,1022.9,Woomera,9.0,N,0.0
30.0,No,43.519999999999996,9.2,49.64,2013-07-27,NE,1019.9,7.0,27.0,49.0,4.2,No,54.0,N,7.0,68.9,70.52,1015.5,Woomera,22.0,N,0.0
31.0,No,49.64,2.5,59.0,2013-07-28,NNW,1015.0,0.0,27.0,47.0,6.6,No,44.0,WNW,0.0,71.6,72.86,1014.5,Woomera,22.0,WNW,0.0
26.0,No,43.7,9.1,51.44,2013-07-29,W,1022.7,5.0,43.0,82.0,4.4,No,37.0,SSW,0.0,62.24,64.4,1021.5,Woomera,9.0,WSW,0.0
13.0,No,43.7,8.5,49.82,2013-07-30,SE,1026.1,6.0,53.0,97.0,3.8,No,28.0,SW,8.0,60.980000000000004,63.68,1023.3,Woomera,17.0,SSW,0.0
7.0,No,43.16,7.5,53.06,2013-07-31,E,1024.8,1.0,29.0,64.0,3.4,No,30.0,E,1.0,65.3,66.2,1021.3,Woomera,7.0,W,0.0
15.0,No,42.620000000000005,,53.6,2013-08-01,NNE,1022.1,4.0,28.0,61.0,4.0,No,,,1.0,65.48,,1018.7,Woomera,11.0,WNW,0.0
30.0,No,,,,2013-08-02,,,,40.0,,,No,44.0,WSW,,64.22,66.38,1020.8,Woomera,,WSW,0.0
28.0,No,41.36,,51.8,2013-08-03,NW,1024.1,8.0,47.0,79.0,,No,44.0,W,2.0,62.78,64.4,1020.1,Woomera,15.0,W,0.0
17.0,No,48.379999999999995,,54.32,2013-08-04,WSW,1023.2,8.0,57.0,92.0,,No,33.0,WSW,6.0,62.78,65.12,1020.5,Woomera,15.0,WSW,0.0
33.0,No,45.5,,55.4,2013-08-05,N,1020.2,0.0,25.0,72.0,10.2,No,50.0,NNW,0.0,75.02,75.92,1014.7,Woomera,20.0,NNW,0.0
20.0,No,47.66,10.1,59.9,2013-08-06,,1014.9,0.0,25.0,40.0,4.0,No,43.0,SW,0.0,73.94,74.84,1013.0,Woomera,0.0,W,0.0
24.0,No,51.44,,59.18,2013-08-07,SW,1017.9,0.0,33.0,78.0,4.2,No,43.0,SSW,1.0,67.46,68.54,1016.9,Woomera,26.0,SW,0.0
20.0,No,42.44,,52.52,2013-08-08,ENE,1021.6,,30.0,61.0,,No,37.0,N,,70.52,71.24000000000001,1017.2,Woomera,19.0,N,0.0
30.0,Yes,52.52,,59.18,2013-08-09,N,1015.6,,15.0,27.0,,No,54.0,NNW,,82.22,82.58,1012.4,Woomera,28.0,NW,0.0
7.0,No,53.78,,56.66,2013-08-10,SE,1019.8,8.0,32.0,89.0,,Yes,30.0,SSE,8.0,71.06,73.94,1016.8,Woomera,17.0,SW,1.8
24.0,Yes,51.26,,63.32,2013-08-11,NE,1015.1,1.0,26.0,45.0,20.0,No,50.0,SW,1.0,77.72,80.24000000000001,1010.6,Woomera,17.0,NW,0.2
28.0,No,49.1,9.3,56.48,2013-08-12,SSW,1016.5,0.0,25.0,63.0,4.2,Yes,43.0,SSW,1.0,64.94,65.84,1015.0,Woomera,20.0,SW,1.4
22.0,No,44.6,10.5,52.16,2013-08-13,N,1018.7,4.0,28.0,65.0,4.4,No,30.0,NNW,1.0,65.84,67.1,1014.9,Woomera,9.0,NNW,0.0
31.0,No,46.94,5.8,58.1,2013-08-14,W,1016.4,4.0,40.0,46.0,5.0,No,54.0,WSW,0.0,63.32,66.2,1017.8,Woomera,17.0,SSW,0.0
30.0,No,38.12,8.5,50.9,2013-08-15,ENE,1024.1,0.0,18.0,54.0,5.8,No,44.0,N,0.0,64.04,65.66,1018.8,Woomera,15.0,N,0.0
44.0,No,44.239999999999995,,55.04,2013-08-16,NNE,1006.6,8.0,18.0,32.0,9.2,No,80.0,W,3.0,74.84,76.1,1002.9,Woomera,37.0,W,0.0
31.0,No,39.74,,52.34,2013-08-17,WNW,1016.6,,14.0,64.0,,No,54.0,W,,66.56,67.82,1014.8,Woomera,17.0,W,0.0
35.0,No,43.7,,56.84,2013-08-18,NW,1018.2,,21.0,37.0,,No,57.0,WSW,,69.8,71.06,1015.7,Woomera,20.0,W,0.0
26.0,No,46.04,,51.620000000000005,2013-08-19,SSW,1023.3,1.0,33.0,61.0,22.8,No,50.0,SSW,3.0,58.64,59.540000000000006,1021.7,Woomera,26.0,S,0.0
13.0,No,38.3,8.7,47.84,2013-08-20,SSE,1025.6,1.0,34.0,63.0,3.4,No,28.0,SSW,3.0,57.56,59.18,1022.5,Woomera,9.0,SSW,0.0
26.0,No,40.28,10.2,51.26,2013-08-21,WNW,1022.1,1.0,25.0,65.0,4.2,No,57.0,WSW,0.0,64.58,65.3,1017.6,Woomera,7.0,W,0.0
28.0,No,42.980000000000004,8.7,52.16,2013-08-22,W,1021.6,7.0,43.0,79.0,4.8,No,46.0,SW,3.0,62.6,64.94,1019.7,Woomera,24.0,WSW,0.0
26.0,No,43.7,3.6,55.76,2013-08-23,WSW,1024.2,7.0,46.0,76.0,3.8,No,43.0,SW,1.0,63.14,63.86,1022.9,Woomera,22.0,SW,0.0
7.0,No,43.7,7.5,54.68,2013-08-24,SW,1027.5,0.0,41.0,73.0,3.6,No,24.0,S,5.0,66.02,67.28,1024.2,Woomera,9.0,WSW,0.0
7.0,No,43.34,,58.28,2013-08-25,NNE,1026.5,0.0,27.0,59.0,2.8,No,22.0,W,0.0,71.96,72.5,1022.6,Woomera,11.0,WSW,0.0
17.0,No,51.26,,60.980000000000004,2013-08-26,E,1023.9,,18.0,43.0,,No,35.0,N,,73.4,75.38,1019.4,Woomera,11.0,NNE,0.0
31.0,No,50.72,10.1,63.14,2013-08-27,N,1017.5,2.0,8.0,26.0,10.2,No,59.0,N,6.0,85.46000000000001,87.61999999999999,1012.8,Woomera,24.0,NNW,0.0
11.0,Yes,51.620000000000005,7.1,63.32,2013-08-28,ENE,1017.1,3.0,20.0,47.0,7.8,No,67.0,NNW,3.0,78.25999999999999,81.5,1011.8,Woomera,19.0,ESE,0.0
43.0,No,56.66,10.7,60.980000000000004,2013-08-29,WNW,1010.5,1.0,28.0,53.0,5.8,Yes,94.0,NW,0.0,70.52,72.14,1010.6,Woomera,35.0,W,1.6
22.0,Yes,44.239999999999995,5.9,61.519999999999996,2013-08-30,NE,1017.0,6.0,17.0,48.0,8.0,No,43.0,NNW,0.0,74.84,77.9,1013.5,Woomera,15.0,N,0.0
24.0,No,53.96,10.3,67.64,2013-08-31,N,1016.2,,22.0,55.0,5.8,Yes,46.0,NNW,0.0,83.84,85.1,1014.2,Woomera,9.0,NNW,1.8
11.0,No,53.96,11.2,72.5,2013-09-01,NNE,1021.6,0.0,9.0,31.0,6.6,No,24.0,N,0.0,87.98,89.6,1020.6,Woomera,11.0,SW,0.0
17.0,No,56.66,10.9,70.7,2013-09-02,E,1027.1,0.0,9.0,30.0,10.0,No,41.0,NE,0.0,89.24,90.5,1023.7,Woomera,9.0,ENE,0.0
28.0,No,59.540000000000006,10.8,77.72,2013-09-03,NE,1024.9,0.0,4.0,19.0,10.2,No,52.0,NE,0.0,90.68,92.11999999999999,1020.1,Woomera,28.0,NE,0.0
31.0,No,60.440000000000005,9.7,76.64,2013-09-04,N,1021.4,2.0,7.0,14.0,10.2,No,54.0,N,0.0,95.53999999999999,96.08000000000001,1017.9,Woomera,26.0,N,0.0
11.0,No,63.68,7.8,75.38,2013-09-05,ESE,1025.2,4.0,18.0,37.0,8.4,No,46.0,SSE,6.0,86.53999999999999,88.7,1021.6,Woomera,22.0,SSE,0.0
19.0,No,58.1,8.5,64.94,2013-09-06,SE,1024.5,2.0,36.0,60.0,9.6,No,39.0,S,3.0,76.28,78.25999999999999,1022.0,Woomera,22.0,SSW,0.0
15.0,No,53.6,10.4,63.68,2013-09-07,SE,1024.5,,25.0,62.0,8.0,No,33.0,ESE,2.0,82.58,83.3,1020.7,Woomera,24.0,SE,0.0
39.0,No,58.28,9.2,72.5,2013-09-08,NNE,1020.9,2.0,11.0,29.0,10.8,No,57.0,N,5.0,86.72,88.7,1015.4,Woomera,33.0,N,0.0
30.0,No,65.48,8.9,69.98,2013-09-09,W,1014.0,2.0,27.0,41.0,12.0,No,48.0,W,5.0,79.88,81.14,1010.5,Woomera,26.0,W,0.0
11.0,No,51.620000000000005,11.3,58.459999999999994,2013-09-10,SSE,1016.7,0.0,30.0,50.0,8.4,No,43.0,SW,0.0,67.28,69.25999999999999,1014.0,Woomera,20.0,SW,0.0
15.0,Yes,48.74,9.8,61.16,2013-09-11,ENE,1016.6,1.0,17.0,45.0,5.4,No,31.0,NNW,0.0,75.02,77.72,1013.1,Woomera,17.0,NW,0.0
43.0,No,59.36,4.7,59.36,2013-09-12,SSW,1014.8,3.0,39.0,81.0,7.8,Yes,63.0,NE,7.0,75.74000000000001,77.72,1006.9,Woomera,13.0,NE,3.8
33.0,No,49.82,,61.16,2013-09-13,WSW,1014.7,7.0,26.0,60.0,4.0,No,57.0,W,0.0,72.5,74.12,1011.9,Woomera,20.0,WSW,0.8
19.0,No,49.1,,63.5,2013-09-14,NNE,1015.9,,20.0,53.0,,No,35.0,NNE,,78.98,80.06,1010.9,Woomera,13.0,NE,0.0
43.0,No,62.42,,75.2,2013-09-15,NNE,1005.9,,9.0,19.0,,No,65.0,NW,,88.16,91.03999999999999,1000.9,Woomera,43.0,WNW,0.0
44.0,No,54.14,,58.28,2013-09-16,W,1009.2,1.0,43.0,87.0,32.0,No,80.0,WSW,7.0,67.82,71.24000000000001,1008.2,Woomera,28.0,SW,0.0
26.0,No,44.06,9.6,58.1,2013-09-17,ESE,1013.1,0.0,11.0,66.0,7.4,No,72.0,WSW,0.0,77.54,78.44,1006.2,Woomera,6.0,NNW,0.0
30.0,No,48.74,10.6,57.92,2013-09-18,WSW,1012.0,2.0,26.0,57.0,8.0,No,54.0,SW,1.0,66.2,67.82,1010.4,Woomera,37.0,SW,0.0
30.0,No,43.879999999999995,11.3,59.9,2013-09-19,N,1014.0,0.0,13.0,44.0,8.2,No,50.0,W,0.0,74.66,76.82,1010.6,Woomera,22.0,W,0.0
9.0,No,47.66,10.9,61.16,2013-09-20,SE,1018.6,0.0,30.0,57.0,10.4,No,28.0,SSW,0.0,72.5,74.66,1015.1,Woomera,9.0,S,0.0
28.0,No,51.8,11.3,70.52,2013-09-21,N,1015.5,1.0,8.0,30.0,6.2,No,50.0,NNW,0.0,87.8,89.24,1010.5,Woomera,30.0,NNW,0.0
31.0,No,54.5,11.4,64.58,2013-09-22,ESE,1013.6,0.0,6.0,61.0,11.2,No,43.0,NW,0.0,88.52,90.14,1007.9,Woomera,13.0,NNW,0.0
33.0,No,64.22,10.6,81.32,2013-09-23,NW,1001.8,0.0,11.0,4.0,16.6,No,67.0,W,2.0,86.53999999999999,87.98,1001.8,Woomera,39.0,W,0.0
24.0,No,54.32,11.4,74.84,2013-09-24,N,1007.8,0.0,14.0,16.0,16.0,No,41.0,NW,0.0,86.9,89.24,1004.4,Woomera,17.0,NW,0.0
33.0,No,60.980000000000004,11.1,73.94,2013-09-25,ESE,1010.1,0.0,12.0,31.0,12.6,No,85.0,SW,0.0,89.24,92.48,1004.8,Woomera,19.0,WNW,0.0
13.0,No,51.98,11.2,58.64,2013-09-26,SSW,1020.7,0.0,17.0,39.0,11.0,No,69.0,SW,0.0,70.7,73.4,1017.1,Woomera,35.0,SE,0.0
31.0,No,47.48,,69.98,2013-09-27,N,1016.5,,5.0,14.0,8.2,No,50.0,SW,0.0,83.12,85.1,1012.2,Woomera,28.0,W,0.0
13.0,No,46.94,,60.08,2013-09-28,S,1020.6,,20.0,51.0,,No,33.0,SW,,73.75999999999999,76.64,1016.7,Woomera,17.0,SSW,0.0
37.0,No,49.28,,73.94,2013-09-29,NE,1014.8,,6.0,19.0,,No,63.0,N,,90.14,91.4,1008.9,Woomera,28.0,NNW,0.0
37.0,Yes,73.75999999999999,,81.32,2013-09-30,N,1007.3,7.0,12.0,13.0,40.4,No,100.0,W,7.0,91.58000000000001,93.02,1000.7,Woomera,31.0,NNW,0.0
24.0,No,50.72,11.4,57.379999999999995,2013-10-01,SSW,1016.9,1.0,22.0,54.0,11.6,Yes,57.0,SW,1.0,67.64,69.25999999999999,1016.4,Woomera,26.0,SW,5.0
41.0,No,47.120000000000005,10.1,66.56,2013-10-02,WNW,1018.5,6.0,16.0,33.0,11.0,No,65.0,SSW,0.0,75.38,78.8,1015.7,Woomera,22.0,WSW,0.2
9.0,No,49.28,11.4,57.74,2013-10-03,SSE,1026.4,0.0,23.0,46.0,12.0,No,43.0,S,0.0,70.16,72.5,1023.1,Woomera,28.0,WSW,0.0
24.0,No,49.28,11.9,66.92,2013-10-04,N,1023.4,0.0,9.0,28.0,,No,50.0,N,0.0,79.7,81.32,1016.9,Woomera,26.0,N,0.0
26.0,No,55.94,11.7,75.38,2013-10-05,N,1015.1,,2.0,6.0,8.4,No,50.0,NNW,0.0,91.4,93.02,1010.0,Woomera,30.0,NW,0.0
20.0,No,56.120000000000005,9.6,60.440000000000005,2013-10-06,S,1014.1,3.0,23.0,67.0,10.0,No,41.0,SSE,1.0,78.25999999999999,80.6,1011.5,Woomera,24.0,S,0.0
19.0,No,56.84,11.8,65.84,2013-10-07,ENE,1015.7,0.0,17.0,48.0,7.6,No,43.0,SSW,0.0,83.84,86.53999999999999,1014.4,Woomera,15.0,SSW,0.0
17.0,No,56.66,11.9,65.48,2013-10-08,E,1018.8,0.0,10.0,42.0,7.2,No,37.0,SE,0.0,89.24,92.3,1015.2,Woomera,13.0,NNW,0.0
50.0,No,65.48,11.0,77.54,2013-10-09,N,1013.0,1.0,2.0,14.0,11.8,No,74.0,N,1.0,95.72,101.11999999999999,1008.1,Woomera,37.0,N,0.0
41.0,No,69.25999999999999,,69.8,2013-10-10,SW,1009.3,6.0,27.0,47.0,23.6,No,63.0,S,1.0,70.88,73.94,1013.9,Woomera,44.0,SSW,0.0
9.0,No,48.2,,57.92,2013-10-11,SE,1021.7,,15.0,50.0,,No,30.0,SE,,73.04,77.18,1017.3,Woomera,20.0,SSW,0.0
22.0,No,50.54,,66.56,2013-10-12,N,1013.3,,7.0,19.0,,No,65.0,SW,,84.56,87.26,1007.1,Woomera,7.0,NNW,0.0
50.0,No,54.5,,59.18,2013-10-13,SW,1015.2,2.0,27.0,49.0,,No,76.0,SW,,66.02,69.25999999999999,1016.9,Woomera,35.0,SSW,0.0
15.0,No,45.68,,54.14,2013-10-14,SSE,1026.8,0.0,17.0,39.0,35.2,No,39.0,SSE,1.0,68.36,70.34,1024.4,Woomera,28.0,SW,0.2
22.0,No,47.84,12.1,60.8,2013-10-15,E,1024.7,1.0,11.0,38.0,10.6,No,39.0,N,3.0,77.54,80.96,1019.2,Woomera,13.0,N,0.0
48.0,No,56.120000000000005,11.4,70.16,2013-10-16,N,1013.7,0.0,1.0,7.0,8.0,No,74.0,WSW,0.0,89.96000000000001,94.1,1007.3,Woomera,33.0,NW,0.0
19.0,No,55.76,8.3,56.84,2013-10-17,SSW,1018.9,1.0,21.0,44.0,21.2,No,59.0,SW,2.0,67.28,71.42,1019.6,Woomera,33.0,SSW,0.0
17.0,No,45.86,12.1,62.959999999999994,2013-10-18,ENE,1024.1,0.0,5.0,20.0,7.6,No,39.0,NE,0.0,79.16,82.04,1020.7,Woomera,20.0,NW,0.0
24.0,No,54.14,12.2,70.88,2013-10-19,NE,1019.2,,,4.0,10.4,No,56.0,NNE,0.0,88.52,91.4,1013.9,Woomera,35.0,N,0.0
33.0,No,66.92,11.2,82.58,2013-10-20,N,1011.7,1.0,0.0,0.0,19.0,No,61.0,NNW,1.0,102.02,104.0,1007.6,Woomera,28.0,N,0.0
13.0,Yes,74.3,7.1,78.44,2013-10-21,S,1010.3,4.0,16.0,30.0,14.6,No,57.0,W,4.0,92.84,95.9,1007.6,Woomera,31.0,SSW,0.0
44.0,No,60.62,9.1,63.14,2013-10-22,W,1013.4,1.0,29.0,73.0,14.8,Yes,76.0,WSW,5.0,76.64,78.62,1012.6,Woomera,26.0,WSW,2.2
22.0,No,52.879999999999995,10.9,57.02,2013-10-23,SSW,1020.8,0.0,22.0,47.0,14.2,No,52.0,S,6.0,70.16,72.5,1019.7,Woomera,30.0,SW,0.0
20.0,No,50.36,12.1,56.66,2013-10-24,SSE,1025.9,0.0,20.0,43.0,9.8,No,50.0,S,0.0,69.8,72.68,1024.1,Woomera,30.0,SSE,0.0
13.0,No,48.74,12.6,59.36,2013-10-25,ESE,1027.0,,11.0,33.0,11.6,No,41.0,SSE,1.0,76.1,79.7,1023.6,Woomera,24.0,NE,0.0
9.0,No,51.620000000000005,12.6,66.56,2013-10-26,E,1025.0,,7.0,29.0,7.6,No,28.0,SE,0.0,81.86,86.0,1021.7,Woomera,17.0,W,0.0
24.0,No,62.6,6.4,69.62,2013-10-27,ENE,1019.5,6.0,3.0,7.0,12.0,No,57.0,N,6.0,84.2,87.61999999999999,1016.4,Woomera,20.0,N,0.0
31.0,No,56.66,12.3,59.540000000000006,2013-10-28,SSW,1017.9,0.0,23.0,67.0,11.4,No,59.0,S,4.0,74.48,77.18,1016.1,Woomera,35.0,SW,0.0
22.0,No,51.44,12.7,58.459999999999994,2013-10-29,SSE,1022.8,0.0,14.0,49.0,11.4,No,44.0,S,0.0,73.58,76.46,1019.8,Woomera,30.0,SSE,0.0
20.0,No,52.34,12.6,60.980000000000004,2013-10-30,SE,1023.8,0.0,18.0,51.0,10.6,No,39.0,SSE,0.0,77.18,79.7,1020.6,Woomera,22.0,S,0.0
6.0,No,54.14,,64.04,2013-10-31,ESE,1023.8,0.0,12.0,42.0,11.2,No,31.0,ESE,0.0,81.86,83.84,1020.3,Woomera,26.0,N,0.0
