WindGustSpeed,Pressure9am,Temp3pmF,WindGustDir,MaxTempF,MinTempF,Humidity3pm,Date,RainTomorrow,RainToday,Temp9amF,WindDir3pm,Humidity9am,Rainfall,WindSpeed3pm,WindDir9am,Pressure3pm,Location,WindSpeed9am
35.0,1028.3,65.66,S,68.18,55.94,76.0,2013-05-07,Yes,Yes,62.959999999999994,S,82.0,2.6,26.0,SW,1026.7,NorahHead,7.0
20.0,1030.7,67.28,SSE,69.98,58.1,69.0,2013-05-08,No,Yes,63.32,ENE,86.0,5.4,7.0,SSW,1028.2,NorahHead,13.0
19.0,1030.4,68.36,W,70.7,58.82,65.0,2013-05-09,No,No,62.78,NE,78.0,0.0,11.0,WSW,1027.8,NorahHead,11.0
24.0,1030.4,68.0,W,69.8,57.2,75.0,2013-05-10,Yes,No,61.88,S,77.0,0.0,17.0,W,1028.2,NorahHead,6.0
31.0,1029.7,67.82,ENE,69.44,60.440000000000005,82.0,2013-05-11,Yes,Yes,62.059999999999995,NNE,89.0,6.8,20.0,WSW,1027.4,NorahHead,13.0
30.0,1027.0,68.72,N,73.22,59.18,72.0,2013-05-12,No,Yes,66.38,NE,78.0,4.2,19.0,,1022.6,NorahHead,0.0
26.0,1019.1,68.54,NNE,71.24000000000001,56.84,69.0,2013-05-13,Yes,No,62.6,NNE,88.0,0.2,22.0,NNW,1014.5,NorahHead,11.0
26.0,1013.8,63.32,SSW,65.48,56.84,61.0,2013-05-14,Yes,Yes,57.02,S,81.0,1.8,13.0,SW,1011.1,NorahHead,11.0
30.0,1014.2,66.56,WNW,69.25999999999999,49.28,44.0,2013-05-15,No,Yes,58.82,WNW,56.0,3.8,11.0,NW,1010.1,NorahHead,9.0
33.0,1011.1,63.5,WNW,70.52,56.3,62.0,2013-05-16,No,No,64.58,W,56.0,0.0,7.0,NW,1008.3,NorahHead,11.0
35.0,1012.5,65.3,W,67.46,53.06,37.0,2013-05-17,No,No,59.36,WSW,55.0,0.0,15.0,WNW,1010.3,NorahHead,9.0
28.0,1014.8,63.14,WSW,64.22,50.36,43.0,2013-05-18,No,No,58.459999999999994,SSW,58.0,0.0,11.0,WNW,1012.1,NorahHead,7.0
28.0,1017.0,62.959999999999994,WNW,64.22,47.84,42.0,2013-05-19,No,No,56.3,W,59.0,0.0,7.0,WNW,1014.7,NorahHead,9.0
26.0,1018.6,63.14,SSW,64.94,48.02,50.0,2013-05-20,No,No,56.3,SSW,60.0,0.0,9.0,SW,1015.4,NorahHead,7.0
31.0,1015.6,70.34,SSW,72.86,53.96,38.0,2013-05-21,No,No,62.78,SSW,53.0,0.0,13.0,WSW,1012.5,NorahHead,9.0
41.0,1014.6,60.08,SSE,62.959999999999994,52.7,75.0,2013-05-22,Yes,No,55.4,SSE,72.0,0.0,15.0,SW,1009.2,NorahHead,13.0
72.0,1011.8,59.9,ESE,66.02,53.24,88.0,2013-05-23,Yes,Yes,62.42,SE,78.0,17.2,31.0,ESE,1012.4,NorahHead,43.0
72.0,1016.9,65.48,SE,67.64,58.1,62.0,2013-05-24,No,Yes,65.48,SE,60.0,22.0,48.0,SE,1016.3,NorahHead,48.0
57.0,1023.0,64.58,SSE,66.38,54.86,67.0,2013-05-25,No,No,59.9,SSE,74.0,0.6,20.0,SW,1022.0,NorahHead,13.0
26.0,1025.5,64.58,WSW,68.36,50.36,53.0,2013-05-26,No,No,56.3,ESE,62.0,0.0,7.0,WSW,1023.1,NorahHead,15.0
41.0,1029.0,64.58,ESE,65.66,52.34,73.0,2013-05-27,Yes,No,57.02,ESE,79.0,0.0,35.0,SSE,1027.7,NorahHead,13.0
39.0,1032.4,65.3,N,67.1,55.76,75.0,2013-05-28,No,Yes,61.34,NNE,77.0,5.6,15.0,,1030.0,NorahHead,0.0
31.0,1031.4,66.74000000000001,N,69.62,58.1,61.0,2013-05-29,No,No,63.68,NW,74.0,0.8,20.0,WSW,1028.2,NorahHead,7.0
35.0,1029.4,66.92,N,71.78,53.06,74.0,2013-05-30,No,No,62.059999999999995,N,79.0,0.0,22.0,W,1026.3,NorahHead,9.0
33.0,1028.1,68.72,N,73.75999999999999,53.96,72.0,2013-05-31,No,No,63.32,N,75.0,0.0,22.0,W,1024.4,NorahHead,6.0
41.0,1020.1,67.28,N,70.52,57.379999999999995,65.0,2013-06-01,Yes,No,62.6,SW,80.0,0.0,17.0,SW,1015.0,NorahHead,15.0
74.0,1005.4,55.94,SSW,60.440000000000005,59.18,86.0,2013-06-02,Yes,Yes,59.540000000000006,S,93.0,7.0,28.0,SW,1008.9,NorahHead,28.0
50.0,1019.9,61.88,SSE,62.78,53.42,58.0,2013-06-03,No,Yes,54.86,SSE,62.0,28.2,15.0,S,1019.2,NorahHead,13.0
26.0,1025.6,63.5,SSW,64.94,50.9,68.0,2013-06-04,No,No,57.02,SE,65.0,0.0,15.0,SSW,1023.8,NorahHead,11.0
33.0,1026.1,65.12,N,67.1,55.94,71.0,2013-06-05,No,No,58.459999999999994,NNE,83.0,0.0,20.0,,1022.0,NorahHead,0.0
30.0,1023.5,65.12,N,68.72,55.4,70.0,2013-06-06,No,No,62.24,N,76.0,0.0,24.0,NNW,1020.8,NorahHead,11.0
39.0,1020.3,68.9,SSE,72.14,61.519999999999996,71.0,2013-06-07,Yes,No,66.02,W,77.0,0.0,9.0,WNW,1018.4,NorahHead,19.0
48.0,1030.4,62.78,SSE,66.02,56.66,61.0,2013-06-08,No,Yes,57.74,E,87.0,3.4,11.0,WSW,1028.4,NorahHead,9.0
20.0,1028.3,64.04,NE,66.74000000000001,55.4,74.0,2013-06-09,No,No,61.88,NNE,72.0,0.0,13.0,,1024.6,NorahHead,0.0
19.0,1021.7,65.84,SW,71.06,54.14,75.0,2013-06-10,No,No,61.16,NW,82.0,0.2,11.0,WNW,1018.7,NorahHead,6.0
22.0,1020.7,65.12,SW,70.52,54.32,61.0,2013-06-11,No,No,59.18,ESE,76.0,1.0,6.0,SW,1017.6,NorahHead,9.0
41.0,1014.6,61.16,NNE,61.7,55.58,92.0,2013-06-12,Yes,No,58.28,WNW,89.0,0.0,31.0,WSW,1010.1,NorahHead,6.0
39.0,1007.6,64.4,WSW,66.74000000000001,55.04,60.0,2013-06-13,No,Yes,61.519999999999996,WSW,79.0,7.2,13.0,W,1005.0,NorahHead,15.0
37.0,1006.1,63.32,SW,65.66,53.24,56.0,2013-06-14,No,No,60.26,SW,67.0,0.0,13.0,WNW,1003.5,NorahHead,22.0
44.0,1009.6,61.7,S,63.86,54.86,52.0,2013-06-15,No,No,58.64,S,57.0,0.0,13.0,S,1009.8,NorahHead,20.0
30.0,1014.2,60.26,SSW,61.88,51.44,54.0,2013-06-16,No,No,55.58,S,60.0,0.0,9.0,SSW,1011.7,NorahHead,13.0
30.0,1009.6,59.9,SSW,61.519999999999996,47.48,63.0,2013-06-17,No,No,53.42,S,64.0,0.0,11.0,SW,1007.9,NorahHead,9.0
63.0,1013.2,60.440000000000005,SE,62.24,47.3,57.0,2013-06-18,Yes,No,53.6,SSE,65.0,0.0,11.0,SSW,1012.0,NorahHead,11.0
69.0,1020.8,57.02,SSE,58.82,49.46,83.0,2013-06-19,Yes,Yes,50.18,ESE,88.0,18.8,24.0,SSW,1020.5,NorahHead,11.0
46.0,1023.5,55.58,SSE,59.18,49.28,85.0,2013-06-20,Yes,Yes,51.98,ESE,77.0,5.0,20.0,S,1020.5,NorahHead,15.0
43.0,1021.0,59.72,SE,60.26,49.28,72.0,2013-06-21,Yes,Yes,51.8,SSE,81.0,3.0,17.0,SW,1018.8,NorahHead,11.0
52.0,1024.0,58.28,ESE,59.18,46.94,79.0,2013-06-22,Yes,Yes,50.0,S,84.0,5.8,20.0,SSW,1023.4,NorahHead,11.0
80.0,1027.8,58.28,E,60.62,49.82,78.0,2013-06-23,Yes,Yes,54.14,ENE,91.0,13.6,19.0,S,1025.6,NorahHead,11.0
46.0,1022.1,57.56,SE,60.08,50.36,76.0,2013-06-24,No,Yes,51.26,E,90.0,126.4,9.0,SSW,1017.5,NorahHead,7.0
24.0,1016.0,58.1,W,63.86,46.94,75.0,2013-06-25,No,No,49.82,W,88.0,0.0,6.0,WNW,1014.6,NorahHead,9.0
76.0,1018.3,63.5,SSE,65.48,49.64,75.0,2013-06-26,No,No,62.6,SE,87.0,1.0,39.0,SSE,1018.8,NorahHead,44.0
41.0,1021.9,63.68,E,66.56,61.34,69.0,2013-06-27,Yes,No,63.86,ESE,73.0,0.0,24.0,ESE,1020.1,NorahHead,30.0
30.0,1023.5,60.26,SE,63.14,55.22,89.0,2013-06-28,Yes,Yes,56.84,ESE,94.0,7.6,13.0,SW,1022.3,NorahHead,11.0
43.0,1024.2,58.64,ENE,60.62,56.120000000000005,85.0,2013-06-29,Yes,Yes,58.459999999999994,E,87.0,38.4,22.0,ENE,1021.9,NorahHead,22.0
41.0,1024.4,59.0,S,61.519999999999996,54.14,86.0,2013-06-30,No,Yes,57.92,SW,86.0,47.2,15.0,SSE,1022.7,NorahHead,26.0
28.0,1023.4,62.42,SSW,62.6,53.96,76.0,2013-07-01,No,No,57.92,S,76.0,1.0,15.0,SW,1021.6,NorahHead,13.0
24.0,1023.9,61.34,SW,64.22,50.18,71.0,2013-07-02,No,No,53.96,SSE,76.0,0.0,9.0,SW,1021.2,NorahHead,11.0
30.0,1024.2,61.7,N,66.74000000000001,48.92,70.0,2013-07-03,No,No,53.06,N,81.0,0.0,19.0,W,1020.9,NorahHead,13.0
50.0,1017.3,69.08,NW,70.88,52.879999999999995,55.0,2013-07-04,No,No,63.68,NW,62.0,0.0,20.0,N,1012.4,NorahHead,11.0
37.0,1011.1,66.92,WNW,69.62,56.48,39.0,2013-07-05,No,No,62.78,WNW,58.0,0.0,15.0,NW,1011.0,NorahHead,9.0
26.0,1021.0,61.16,WNW,62.24,45.68,40.0,2013-07-06,No,No,53.24,WNW,55.0,0.0,7.0,WNW,1018.3,NorahHead,9.0
28.0,1027.3,61.16,WNW,63.5,46.04,52.0,2013-07-07,No,No,52.879999999999995,NE,60.0,0.0,6.0,,1026.0,NorahHead,0.0
26.0,1031.6,60.8,SSE,62.42,47.120000000000005,49.0,2013-07-08,Yes,No,52.16,SSW,64.0,0.0,13.0,WNW,1030.0,NorahHead,11.0
,1034.3,57.56,,58.64,49.46,76.0,2013-07-09,,Yes,51.08,SSW,87.0,13.6,19.0,WSW,1032.8,NorahHead,13.0
22.0,1033.2,57.74,WSW,58.1,49.28,81.0,2013-07-10,No,,51.98,S,86.0,,9.0,SW,1031.4,NorahHead,9.0
24.0,1034.8,60.08,W,62.42,48.74,70.0,2013-07-11,No,No,52.34,SSE,87.0,0.0,13.0,WSW,1032.2,NorahHead,17.0
22.0,1031.0,61.519999999999996,WSW,66.2,50.0,73.0,2013-07-12,No,No,54.5,NNE,84.0,0.2,9.0,WSW,1027.4,NorahHead,11.0
22.0,1028.6,62.059999999999995,W,62.78,50.72,72.0,2013-07-13,No,No,56.3,S,82.0,0.0,7.0,WSW,1027.2,NorahHead,11.0
19.0,1028.2,62.959999999999994,WSW,66.38,52.7,67.0,2013-07-14,Yes,No,56.84,E,82.0,0.0,7.0,WSW,1025.7,NorahHead,11.0
28.0,1025.1,63.32,N,63.68,54.68,77.0,2013-07-15,No,Yes,57.02,N,92.0,1.4,13.0,NW,1022.4,NorahHead,7.0
22.0,1024.9,67.64,NNW,70.52,57.02,67.0,2013-07-16,No,No,60.62,N,83.0,0.2,13.0,NNW,1022.5,NorahHead,4.0
30.0,1024.3,68.54,NNE,71.96,57.379999999999995,67.0,2013-07-17,No,No,62.78,N,83.0,0.0,19.0,NW,1021.0,NorahHead,6.0
31.0,1023.2,64.94,NNE,70.88,55.76,84.0,2013-07-18,No,No,63.68,NE,79.0,0.0,20.0,NNW,1019.8,NorahHead,6.0
44.0,1016.5,61.16,N,70.52,60.440000000000005,86.0,2013-07-19,No,No,64.4,NNW,74.0,0.0,15.0,NNE,1012.9,NorahHead,28.0
44.0,1009.9,66.56,NW,68.36,57.92,44.0,2013-07-20,No,No,60.08,NW,81.0,1.0,22.0,N,1005.7,NorahHead,22.0
43.0,1017.2,60.08,WNW,61.7,46.76,34.0,2013-07-21,No,No,54.32,WNW,55.0,0.0,17.0,NNW,1014.3,NorahHead,13.0
39.0,1020.1,61.7,WNW,63.14,43.879999999999995,37.0,2013-07-22,No,No,53.96,W,54.0,0.0,13.0,NW,1016.9,NorahHead,9.0
30.0,1020.3,59.72,W,61.7,46.58,47.0,2013-07-23,No,No,54.68,SW,55.0,0.0,17.0,WNW,1018.4,NorahHead,9.0
70.0,1025.6,59.540000000000006,SSW,60.08,50.9,67.0,2013-07-24,No,No,56.3,SSW,69.0,0.0,41.0,SW,1025.6,NorahHead,24.0
22.0,1029.5,61.519999999999996,W,64.4,50.9,54.0,2013-07-25,No,No,54.14,SE,63.0,0.0,9.0,W,1026.9,NorahHead,13.0
28.0,1026.1,64.94,S,66.2,47.48,42.0,2013-07-26,No,No,55.4,,77.0,0.0,0.0,NW,1023.6,NorahHead,9.0
26.0,1030.4,63.14,W,64.58,49.1,65.0,2013-07-27,No,No,54.32,SE,62.0,0.0,6.0,W,1028.4,NorahHead,13.0
26.0,1029.8,63.14,NNE,64.94,50.0,70.0,2013-07-28,No,No,55.76,NNE,81.0,0.0,22.0,,1026.2,NorahHead,0.0
35.0,1025.8,66.02,NNE,69.8,52.34,70.0,2013-07-29,No,No,61.16,NNE,71.0,0.2,24.0,N,1021.4,NorahHead,17.0
52.0,1019.6,64.58,SSW,69.98,53.6,67.0,2013-07-30,Yes,No,65.48,S,53.0,0.0,17.0,NW,1017.8,NorahHead,6.0
54.0,1022.9,61.519999999999996,S,63.5,55.04,65.0,2013-07-31,No,Yes,58.82,S,87.0,22.0,37.0,SSW,1021.7,NorahHead,22.0
22.0,1022.9,60.440000000000005,S,62.6,49.46,70.0,2013-08-01,No,No,56.120000000000005,S,70.0,0.0,17.0,W,1020.3,NorahHead,11.0
26.0,1018.1,68.0,WNW,68.0,51.26,44.0,2013-08-02,No,No,57.02,W,77.0,0.0,9.0,NW,1013.2,NorahHead,6.0
26.0,1016.5,64.94,W,65.84,51.44,40.0,2013-08-03,No,No,59.0,W,56.0,0.0,7.0,NW,1012.3,NorahHead,7.0
31.0,1014.4,66.38,WNW,66.92,50.36,40.0,2013-08-04,No,No,58.28,WNW,55.0,0.0,7.0,NW,1012.3,NorahHead,11.0
30.0,1018.2,66.74000000000001,NNW,68.54,47.48,42.0,2013-08-05,No,No,56.84,NW,56.0,0.0,13.0,NW,1014.1,NorahHead,9.0
50.0,1013.3,71.6,NW,72.5,50.36,36.0,2013-08-06,No,No,62.6,NW,56.0,0.0,15.0,NNW,1008.7,NorahHead,13.0
35.0,1013.2,60.26,SSW,64.4,53.96,59.0,2013-08-07,Yes,No,58.28,SE,68.0,0.0,20.0,SSW,1009.2,NorahHead,24.0
61.0,1008.1,52.16,ENE,56.84,48.92,87.0,2013-08-08,Yes,Yes,50.72,SW,67.0,16.6,20.0,W,1008.2,NorahHead,11.0
28.0,1018.4,62.24,S,65.84,48.74,51.0,2013-08-09,No,Yes,54.5,WNW,59.0,5.2,7.0,SSW,1014.6,NorahHead,13.0
31.0,1015.9,70.34,WSW,72.14,54.14,42.0,2013-08-10,No,No,62.42,SE,43.0,0.0,2.0,SW,1013.8,NorahHead,9.0
22.0,1018.2,65.3,N,68.72,51.98,58.0,2013-08-11,No,No,58.82,NNE,61.0,0.0,17.0,SSE,1013.7,NorahHead,7.0
48.0,1006.7,69.44,W,79.34,54.86,41.0,2013-08-12,No,No,64.22,SW,63.0,0.0,19.0,NNW,1004.7,NorahHead,13.0
39.0,1014.9,66.92,N,69.25999999999999,48.02,44.0,2013-08-13,No,No,60.8,E,41.0,0.0,4.0,NNW,1012.7,NorahHead,7.0
37.0,1014.6,69.08,N,69.44,52.52,38.0,2013-08-14,No,No,60.980000000000004,N,49.0,0.0,26.0,NNW,1008.6,NorahHead,19.0
48.0,1018.7,59.540000000000006,SSW,60.26,51.44,47.0,2013-08-15,No,No,55.76,S,41.0,0.0,37.0,SW,1019.7,NorahHead,20.0
57.0,1023.4,63.32,NNE,66.92,45.32,57.0,2013-08-16,No,No,59.540000000000006,NE,57.0,0.0,28.0,NW,1017.6,NorahHead,9.0
46.0,1010.8,72.86,NW,74.12,55.22,46.0,2013-08-17,No,No,62.24,NW,56.0,0.0,15.0,N,1007.0,NorahHead,24.0
31.0,1017.7,70.88,NW,72.5,51.08,35.0,2013-08-18,No,No,64.4,NW,44.0,0.0,13.0,NNW,1012.6,NorahHead,7.0
44.0,1010.9,68.72,WSW,72.14,55.58,31.0,2013-08-19,No,No,64.4,W,42.0,0.0,17.0,N,1006.7,NorahHead,24.0
39.0,1013.4,59.72,WNW,60.62,46.22,28.0,2013-08-20,,No,52.879999999999995,SW,47.0,0.0,13.0,W,1012.0,NorahHead,9.0
30.0,1016.5,60.980000000000004,WSW,62.6,42.620000000000005,46.0,2013-08-21,No,,53.06,SSW,52.0,,17.0,W,1013.4,NorahHead,9.0
31.0,1014.6,62.78,WNW,65.48,45.68,42.0,2013-08-22,No,No,53.06,W,55.0,0.0,7.0,NNW,1010.9,NorahHead,24.0
41.0,1011.2,62.6,WNW,67.28,52.52,45.0,2013-08-23,,No,57.92,WNW,56.0,0.0,13.0,NW,1009.7,NorahHead,15.0
,,,,,,,2013-08-24,,,,,,,,,,NorahHead,
,,,,,,,2013-08-25,,,,,,,,,,NorahHead,
,,64.75999999999999,,66.92,,60.0,2013-08-26,,,,ESE,,,13.0,,1020.6,NorahHead,
22.0,1021.8,66.2,SE,68.72,53.06,59.0,2013-08-27,No,,61.519999999999996,ESE,60.0,,13.0,W,1018.5,NorahHead,6.0
33.0,1021.1,66.38,SSE,67.82,53.42,63.0,2013-08-28,No,No,62.6,SSE,69.0,0.0,28.0,WSW,1020.1,NorahHead,7.0
57.0,1024.0,66.56,NNE,70.16,54.68,73.0,2013-08-29,No,No,62.78,NNE,78.0,0.0,24.0,,1019.5,NorahHead,0.0
48.0,1015.7,80.24000000000001,N,81.86,61.519999999999996,38.0,2013-08-30,No,No,68.0,NW,65.0,0.2,11.0,NW,1011.4,NorahHead,24.0
30.0,1021.5,67.1,SSE,73.75999999999999,58.459999999999994,71.0,2013-08-31,No,No,65.84,SE,56.0,0.0,17.0,W,1019.9,NorahHead,7.0
22.0,1028.3,68.0,W,70.88,56.66,74.0,2013-09-01,No,No,64.22,ESE,67.0,0.0,13.0,SSW,1026.8,NorahHead,9.0
20.0,1031.2,67.46,NE,73.4,55.76,61.0,2013-09-02,No,No,66.2,E,73.0,0.0,13.0,N,1029.5,NorahHead,4.0
24.0,1033.9,67.46,NNE,69.8,57.2,70.0,2013-09-03,No,No,63.14,ESE,77.0,0.0,13.0,SSW,1031.6,NorahHead,7.0
43.0,1033.6,67.64,NNE,71.6,55.04,66.0,2013-09-04,No,No,64.58,NE,68.0,0.0,28.0,N,1029.2,NorahHead,2.0
24.0,1027.8,73.22,NNE,82.22,54.32,61.0,2013-09-05,No,No,66.74000000000001,ENE,73.0,0.0,15.0,N,1023.7,NorahHead,9.0
26.0,1026.8,69.25999999999999,W,74.48,60.62,77.0,2013-09-06,No,No,68.18,SE,67.0,0.0,7.0,SSW,1023.4,NorahHead,13.0
39.0,1022.7,80.78,SSW,88.16,59.18,37.0,2013-09-07,No,No,74.12,ENE,54.0,0.0,4.0,NNW,1018.4,NorahHead,6.0
37.0,1025.4,66.74000000000001,SSW,69.08,62.959999999999994,79.0,2013-09-08,No,No,63.68,S,87.0,0.2,7.0,SSW,1022.8,NorahHead,22.0
31.0,1021.1,67.28,NNE,77.36,63.5,88.0,2013-09-09,No,No,68.18,NNE,81.0,0.0,20.0,N,1014.5,NorahHead,7.0
57.0,1007.2,83.12,NNW,86.53999999999999,63.86,33.0,2013-09-10,No,No,77.18,NNW,34.0,0.0,20.0,NNW,1001.4,NorahHead,31.0
28.0,1012.5,75.92,SSW,77.0,56.48,25.0,2013-09-11,No,No,63.68,W,43.0,0.0,6.0,W,1008.6,NorahHead,7.0
78.0,1015.5,67.1,S,70.7,53.42,48.0,2013-09-12,No,No,66.2,E,46.0,0.0,19.0,WNW,1010.6,NorahHead,4.0
44.0,1021.8,63.14,NE,64.94,51.26,60.0,2013-09-13,Yes,No,56.84,ENE,73.0,0.0,11.0,SW,1018.0,NorahHead,11.0
57.0,1011.3,64.58,NNE,73.4,55.04,81.0,2013-09-14,No,Yes,61.16,S,81.0,4.4,33.0,NNW,1009.0,NorahHead,19.0
30.0,1018.2,64.04,S,66.56,55.76,73.0,2013-09-15,No,No,61.519999999999996,SE,75.0,0.0,9.0,SW,1016.1,NorahHead,13.0
70.0,1015.7,63.14,NE,65.3,57.92,86.0,2013-09-16,Yes,No,64.22,NNE,75.0,0.2,39.0,NNE,1009.7,NorahHead,28.0
59.0,1002.0,68.72,N,73.22,58.82,60.0,2013-09-17,Yes,Yes,64.04,N,70.0,15.2,31.0,NNW,998.9,NorahHead,30.0
41.0,1003.1,75.74000000000001,NW,76.46,57.02,33.0,2013-09-18,No,Yes,66.92,WNW,59.0,4.0,9.0,WNW,1000.7,NorahHead,11.0
35.0,1006.1,73.22,WNW,74.12,57.56,26.0,2013-09-19,No,No,66.38,W,39.0,0.0,15.0,WNW,1003.7,NorahHead,7.0
57.0,1008.9,70.34,S,73.58,52.52,25.0,2013-09-20,No,No,66.02,W,40.0,0.0,15.0,NW,1005.7,NorahHead,9.0
28.0,1014.9,66.74000000000001,SSE,67.64,51.8,53.0,2013-09-21,No,No,62.959999999999994,SSE,47.0,0.0,19.0,SW,1012.1,NorahHead,11.0
37.0,1014.9,67.82,NNE,71.06,54.68,60.0,2013-09-22,No,No,65.12,E,58.0,0.0,11.0,W,1012.0,NorahHead,6.0
30.0,1012.2,70.34,N,75.74000000000001,55.76,71.0,2013-09-23,No,No,70.52,E,57.0,0.4,19.0,NNW,1007.2,NorahHead,7.0
31.0,1004.7,71.06,NNE,77.72,61.7,63.0,2013-09-24,No,No,66.02,NE,76.0,0.2,15.0,NNE,1000.8,NorahHead,26.0
44.0,1010.2,71.06,NNE,79.16,60.62,69.0,2013-09-25,No,No,77.54,NNE,47.0,0.0,31.0,NNW,1006.3,NorahHead,7.0
57.0,1003.8,85.64,W,92.3,58.82,17.0,2013-09-26,No,No,78.62,W,40.0,0.0,17.0,N,1005.5,NorahHead,30.0
48.0,1020.7,66.38,NNE,72.32,54.32,47.0,2013-09-27,No,No,64.75999999999999,ENE,39.0,0.0,19.0,ENE,1016.8,NorahHead,2.0
41.0,1011.6,85.1,WNW,86.53999999999999,52.34,14.0,2013-09-28,No,No,72.14,W,56.0,0.0,15.0,NNW,1005.8,NorahHead,7.0
39.0,1017.5,68.18,NNE,71.78,58.82,52.0,2013-09-29,No,No,65.48,ENE,40.0,0.0,19.0,SSW,1014.9,NorahHead,11.0
46.0,1016.9,69.44,N,79.34,54.32,73.0,2013-09-30,No,No,68.54,NNE,61.0,0.0,37.0,N,1010.7,NorahHead,6.0
69.0,1005.4,80.06,W,87.61999999999999,62.959999999999994,42.0,2013-10-01,No,No,69.98,WNW,60.0,0.0,11.0,N,1005.5,NorahHead,28.0
46.0,1015.9,73.4,NNW,75.74000000000001,53.78,38.0,2013-10-02,No,No,68.9,N,38.0,0.0,30.0,NNW,1008.1,NorahHead,13.0
63.0,1011.2,56.120000000000005,SSW,67.64,58.459999999999994,69.0,2013-10-03,Yes,No,64.75999999999999,SW,39.0,0.0,19.0,WSW,1014.4,NorahHead,11.0
43.0,1022.2,64.4,SSW,67.1,51.08,56.0,2013-10-04,No,Yes,58.82,SSE,58.0,2.8,28.0,SW,1019.0,NorahHead,15.0
31.0,1016.7,72.68,NE,79.52,52.52,67.0,2013-10-05,No,No,66.2,NE,60.0,0.0,26.0,N,1010.3,NorahHead,13.0
37.0,1011.0,77.18,NE,81.86,58.28,53.0,2013-10-06,No,No,70.16,ENE,57.0,0.0,22.0,N,1005.7,NorahHead,11.0
59.0,1011.0,66.02,S,66.74000000000001,63.14,62.0,2013-10-07,No,No,64.58,SSE,72.0,0.0,41.0,S,1010.4,NorahHead,28.0
46.0,1014.0,66.2,SSE,71.24000000000001,57.56,66.0,2013-10-08,No,No,65.12,SE,64.0,0.2,28.0,NNE,1015.0,NorahHead,2.0
44.0,1019.6,77.9,NE,79.7,53.42,41.0,2013-10-09,No,No,64.58,N,69.0,0.0,20.0,NW,1013.7,NorahHead,15.0
46.0,1010.8,94.82,NW,95.0,60.62,11.0,2013-10-10,Yes,No,78.08,WNW,39.0,0.0,17.0,NNW,1004.3,NorahHead,20.0
89.0,1011.9,68.18,SSE,70.88,63.68,59.0,2013-10-11,No,Yes,63.86,E,89.0,2.0,17.0,SSE,1013.3,NorahHead,35.0
44.0,1016.1,73.94,NE,77.72,58.64,74.0,2013-10-12,No,No,65.3,NE,75.0,0.0,28.0,S,1009.5,NorahHead,2.0
83.0,1002.9,94.1,S,95.53999999999999,64.04,8.0,2013-10-13,Yes,No,72.68,WNW,76.0,0.0,22.0,,996.8,NorahHead,0.0
54.0,1014.1,62.959999999999994,SSE,63.68,56.120000000000005,55.0,2013-10-14,No,Yes,59.72,SE,51.0,8.4,33.0,S,1014.2,NorahHead,20.0
48.0,1022.9,68.18,NNE,70.16,49.82,48.0,2013-10-15,No,No,60.8,NE,44.0,0.0,24.0,WNW,1019.3,NorahHead,4.0
57.0,1019.7,70.88,NNE,78.62,52.7,65.0,2013-10-16,No,No,68.0,NE,46.0,0.0,39.0,N,1013.0,NorahHead,6.0
67.0,1007.3,92.11999999999999,NW,93.91999999999999,63.5,16.0,2013-10-17,No,No,78.25999999999999,W,35.0,0.0,24.0,NW,1003.0,NorahHead,41.0
72.0,1025.4,65.12,SSE,68.54,57.56,51.0,2013-10-18,No,No,61.7,ESE,48.0,0.0,19.0,SSW,1025.4,NorahHead,17.0
37.0,1027.9,69.25999999999999,NNE,70.88,55.94,52.0,2013-10-19,No,No,66.02,E,53.0,0.0,20.0,NW,1024.7,NorahHead,4.0
46.0,1021.9,71.96,NE,76.82,60.440000000000005,75.0,2013-10-20,No,No,68.54,NE,71.0,0.0,31.0,N,1016.7,NorahHead,7.0
37.0,1016.4,71.78,NNE,79.16,61.88,78.0,2013-10-21,No,No,68.54,NNE,80.0,0.2,26.0,SSE,1012.2,NorahHead,2.0
52.0,1015.5,73.4,SSW,77.9,66.56,75.0,2013-10-22,No,No,68.72,ESE,83.0,0.0,13.0,SSW,1011.8,NorahHead,17.0
54.0,1005.7,93.38000000000001,NNE,94.46000000000001,67.46,21.0,2013-10-23,No,No,77.72,WNW,58.0,0.2,17.0,N,1002.3,NorahHead,19.0
59.0,1012.2,75.2,SSW,78.98,62.42,24.0,2013-10-24,No,No,70.34,SW,42.0,0.0,19.0,W,1011.9,NorahHead,9.0
44.0,1023.3,66.74000000000001,NNE,69.08,51.98,41.0,2013-10-25,No,No,62.24,ENE,35.0,0.0,20.0,SW,1019.4,NorahHead,11.0
41.0,1020.6,68.54,SSE,69.8,55.04,63.0,2013-10-26,No,No,64.75999999999999,SSE,45.0,0.0,35.0,WSW,1018.9,NorahHead,9.0
30.0,1022.7,69.62,ENE,76.82,58.64,61.0,2013-10-27,No,No,67.64,ENE,61.0,0.0,24.0,N,1020.0,NorahHead,6.0
31.0,1018.6,71.06,NNE,73.75999999999999,65.84,65.0,2013-10-28,No,No,66.92,E,75.0,0.0,15.0,NNE,1014.3,NorahHead,26.0
89.0,1006.3,64.04,S,74.12,61.16,86.0,2013-10-29,Yes,No,68.36,S,72.0,0.0,63.0,WNW,1007.7,NorahHead,2.0
